id,np_grd
39027,0.9754
39029,0.9859
39031,0.9271
39033,0.9918
39035,1.0189
39037,1.0683
39039,0.9147
39041,1.1138
39043,0.9467
39045,0.9574
39047,1.1138
39049,1.0658
39051,1.0632
39053,0.8637
39055,0.9581
39057,1.0356
39059,0.9815
39061,1.0307
39063,1.0102
39065,0.9699
39067,0.8651
39069,1.0032
39071,0.9262
39073,0.9524
39075,1.0230
39077,0.8696
39079,1.0270
39081,0.8627
39083,0.8626
39085,0.9385
39087,0.9461
39089,0.9795
39091,0.9970
39093,1.0259
39095,0.9432
39097,1.0388
39099,1.0315
39101,0.9784
39103,0.9827
39105,0.9395
39107,1.0405
39109,0.9988
39111,0.7788
39113,1.0341
39115,0.9603
39117,0.8189
39119,0.9846
39121,0.7992
39123,1.0172
39125,0.9425
39127,0.9139
39129,0.9609
39131,0.9695
39133,1.0240
39135,0.9235
39137,1.0316
39139,1.0165
39141,0.9306
39143,0.8715
39145,0.9628
39147,0.9522
39149,0.9506
39151,1.0254
39153,1.0705
39155,1.0191
39157,0.9536
39159,1.0811
39161,0.9648
39163,0.9231
39165,1.0609
39167,0.9099
39169,1.0069
39171,0.9929
39173,0.9834
39175,0.8516
40001,1.1176
40003,1.1106
40005,1.0390
40007,0.9015
40009,1.0162
40011,1.0023
40013,0.9770
40015,0.9777
40017,1.0589
40019,0.8946
40021,1.0028
40023,0.6972
40027,0.9984
40029,1.1673
40031,0.9931
40033,0.7478
40035,0.9930
40037,1.0000
40039,1.0179
40041,0.9683
40043,0.8176
40045,1.0140
40047,0.9713
40049,1.0830
40051,1.1067
40053,0.8084
40055,1.0522
40059,1.1040
40061,1.0234
40063,0.9170
40065,0.9540
40067,0.9015
40069,1.0325
40071,0.9700
40073,0.9200
40075,1.0022
40077,1.0625
40079,1.0405
40081,1.0427
40083,1.0566
40085,1.0617
40087,1.0414
40089,0.9938
40091,0.9090
40093,1.0162
40095,1.0621
40097,1.0947
40099,0.9168
40101,0.9791
40103,0.9422
40105,0.8747
40107,1.0271
40109,0.9967
40111,0.9204
40113,0.8896
40115,0.8522
40117,1.0299
40119,1.1683
40121,1.0768
40123,1.0585
40125,0.9967
40127,1.1720
40129,0.8717
40131,0.9924
40133,1.0802
40135,0.8976
40137,0.9414
40139,0.9936
40141,0.9715
40143,0.9528
40145,1.0079
40147,1.0356
40149,1.1198
40151,0.9238
40153,0.8931
41001,0.7414
41003,1.1907
41005,1.0214
41007,1.0704
41009,1.0369
41011,1.0131
41013,1.1841
41015,0.8790
41017,0.9711
41019,1.0710
41023,0.9685
41025,1.1232
41027,1.2037
41029,1.1031
41031,1.3106
41033,1.0867
41035,1.1081
41037,0.8622
41039,0.9570
41041,0.9585
41043,1.0756
41045,1.2243
41047,1.0894
41049,0.8872
41051,1.1035
41053,1.0719
41057,1.0186
41059,1.1356
41061,1.0551
41063,0.9224
41065,1.1617
41067,1.0311
41071,0.9794
42001,1.0956
42003,0.9885
42005,0.8918
42007,0.8910
42009,0.9264
42011,1.0425
42013,0.9315
42015,0.9923
42017,1.0548
42019,1.0207
42021,0.9490
42023,0.8127
42025,0.8742
42027,1.0419
42029,1.0506
42031,0.8679
42033,0.9482
42035,0.8465
42037,0.9762
42039,1.0110
42041,1.0129
42043,0.9614
42045,0.9716
42047,0.9568
42049,1.0295
42051,0.8831
42055,1.0472
42057,0.9417
42059,0.8564
42061,0.8183
42063,1.0263
42065,0.8591
42067,0.8310
42069,0.9454
42071,1.0355
42073,0.8803
42075,0.9898
42077,0.9782
42079,0.8187
42081,0.9595
42083,1.0203
42085,0.9096
42087,0.8101
42089,0.9386
42091,1.0183
42093,1.1536
42095,0.9621
42097,1.0048
42099,1.0410
42101,0.9633
42103,0.8752
42105,0.8719
42107,0.8567
42109,0.8353
42111,0.9110
42113,1.0611
42115,0.8452
42117,0.9546
42119,1.0766
42121,0.9031
42123,1.0621
42125,0.9772
42127,0.8521
42129,0.9733
42131,0.8827
42133,1.0365
44001,1.0509
44003,0.9404
44005,1.0302
44007,0.9426
44009,1.0324
45001,1.0685
45003,0.8809
45007,0.9805
45009,1.1355
45011,1.0587
45013,0.9904
45015,0.8910
45017,0.8885
45019,0.9776
45021,0.8999
45023,0.9271
45025,0.8770
45027,0.8304
45029,0.8581
45031,0.9293
45033,0.9021
45035,0.9493
45037,1.0105
45039,1.0789
45041,0.9169
45043,0.9123
45045,0.9598
45047,0.9071
45049,0.9713
45051,0.8973
45053,1.0258
45055,0.9889
45057,0.9975
45059,0.9699
45063,0.9657
45067,0.8684
45069,0.8606
45071,1.1028
45073,1.0010
45075,0.9762
45077,0.9681
45079,0.9589
45081,0.9102
45083,0.9292
45085,0.7688
45087,0.8920
45089,0.8595
45091,1.0009
46005,1.1544
46009,0.9774
46011,1.0296
46013,1.0154
46015,0.9572
46019,1.1084
46023,0.9399
46025,0.9904
46027,1.1114
46029,1.0241
46033,0.8569
46035,0.9419
46037,0.8364
46039,1.0615
46045,1.0524
46047,0.9246
46051,1.0505
46057,0.8768
46061,0.9904
46065,1.0823
46067,0.8690
46077,0.8895
46079,0.9934
46081,1.0316
46083,0.9742
46087,0.8781
46091,0.9562
46093,1.0368
46099,1.1024
46101,0.9132
46103,1.0536
46109,0.9449
46115,0.8964
46117,0.9267
46123,0.8810
46125,0.8630
46127,0.9483
46129,1.0218
46135,1.0137
47001,1.1628
47003,0.9638
47005,1.0478
47007,0.9943
47009,1.1427
47011,0.9598
47013,0.9995
47015,1.1755
47017,1.1986
47019,1.0287
47021,1.1303
47023,1.0336
47025,1.1011
47027,0.8949
47029,1.0120
47031,1.0696
47033,0.9823
47035,1.1817
47037,0.9683
47039,1.1672
47041,1.0771
47043,1.0299
47045,1.1905
47047,0.9920
47049,1.1614
47051,0.8858
47053,1.1487
47055,1.0648
47057,1.0179
47059,1.0956
47061,1.0571
47063,1.1230
47065,1.0039
47069,0.9928
47071,0.9058
47073,1.0206
47077,1.1541
47079,1.1224
47081,0.9788
47083,1.1564
47085,1.0042
47087,1.0503
47089,1.2090
47091,0.8362
47093,1.0393
47097,1.0925
47099,1.0904
47101,0.8933
47103,1.0235
47105,1.2026
47107,1.1814
47109,1.0209
47111,1.1646
47113,0.7085
47115,1.0981
47117,1.1296
47119,0.9592
47121,1.1424
47123,0.8649
47125,0.9744
47127,1.1703
47129,0.8963
47131,1.0790
47133,1.0305
47135,1.1115
47139,0.9779
47141,0.9883
47143,1.0032
47145,1.1322
47147,1.1085
47149,1.0478
47151,0.9428
47153,1.0452
47155,0.9375
47157,0.8900
47159,1.0762
47161,1.1746
47163,1.1156
47165,1.0130
47167,1.1160
47169,1.3727
47171,0.9201
47173,0.9359
47177,1.0938
47179,1.2039
47181,1.0168
47183,1.0406
47185,1.1975
47187,1.1094
47189,1.1352
48001,1.0031
48003,0.9451
48005,1.0471
48007,0.9993
48009,1.1086
48013,0.9277
48015,1.0098
48019,1.0582
48021,0.9639
48025,0.8634
48027,1.0614
48029,1.0314
48031,0.9236
48035,1.2038
48037,0.9644
48039,0.9580
48041,0.9829
48043,0.9599
48049,0.9743
48051,0.9813
48053,0.9358
48055,0.8797
48057,0.9060
48059,1.1271
48061,0.9918
48063,0.9917
48065,0.9556
48067,0.8812
48069,0.9836
48071,0.9864
48073,0.9460
48075,0.8513
48077,0.8856
48083,0.9466
48085,1.1190
48089,0.9394
48091,1.0088
48093,0.8851
48097,0.9770
48099,1.0784
48103,0.8103
48111,1.0056
48113,0.9405
48115,0.9761
48117,0.8651
48121,1.0713
48123,1.0111
48127,0.7455
48131,0.9440
48133,1.0087
48135,0.8099
48139,1.0125
48141,0.9779
48143,1.0208
48145,1.0256
48147,0.9832
48149,1.0587
48157,1.1050
48159,1.1275
48161,1.0485
48163,0.8836
48165,1.0424
48167,1.0386
48171,0.9694
48175,1.0073
48177,0.8869
48179,0.9152
48181,1.0080
48183,0.9753
48185,0.9415
48187,1.0506
48189,0.9266
48193,0.9320
48195,1.1253
48199,0.9579
48201,1.0102
48203,0.9004
48209,1.0615
48211,0.8656
48213,0.9342
48215,0.9580
48217,1.0407
48219,0.9784
48221,0.9719
48223,0.9274
48225,1.0493
48227,0.9630
48231,0.9758
48233,1.0503
48237,0.9100
48239,1.0661
48241,0.9694
48245,0.8681
48249,0.8564
48251,1.0112
48253,1.0531
48255,0.9294
48257,0.9715
48259,1.0716
48265,0.9851
48273,0.9138
48277,0.9265
48279,0.8441
48281,1.0747
48285,1.0014
48287,1.0060
48289,0.9811
48291,0.9921
48293,1.0042
48297,0.8739
48299,1.0529
48303,0.9827
48305,1.1222
48307,1.0427
48309,0.9485
48313,1.1080
48315,0.7841
48317,0.9431
48321,0.8907
48323,0.9676
48325,1.0610
48329,0.9689
48331,0.9897
48333,0.9874
48335,0.9407
48337,1.0876
48339,1.0112
48341,0.9401
48343,0.9571
48347,1.0674
48349,0.9860
48351,0.9103
48353,0.8529
48355,0.9064
48357,0.8808
48359,1.0584
48361,0.9223
48363,1.0434
48365,1.1048
48367,1.1010
48369,0.9517
48371,0.9789
48373,0.9377
48375,0.9673
48379,1.1040
48381,0.9414
48383,0.8574
48387,0.9535
48389,0.9997
48391,1.0103
48395,1.0833
48397,1.0454
48399,0.9861
48401,1.0125
48403,1.0284
48407,0.9036
48409,0.9437
48411,1.1135
48415,0.9654
48419,0.9961
48423,1.0232
48425,0.9147
48427,0.7658
48429,1.0158
48435,1.0975
48437,0.9753
48439,1.0224
48441,0.9639
48445,1.1638
48449,0.8720
48451,0.9044
48453,1.0450
48455,1.0350
48457,0.9292
48459,0.9574
48463,0.9787
48465,0.8556
48467,1.0097
48469,0.8667
48471,0.8820
48473,0.9292
48475,1.0089
48477,0.9278
48479,0.9644
48481,0.9190
48483,1.1490
48485,0.9983
48487,0.9238
48489,1.0295
48491,1.0960
48493,1.1248
48495,0.9548
48497,1.0034
48499,0.9413
48501,1.0417
48503,0.9859
48505,0.9797
49001,0.8391
49003,1.0774
49005,0.9790
49007,0.9468
49011,1.0150
49013,0.9055
49015,0.8649
49017,1.0632
49019,1.0527
49021,0.9883
49023,0.9631
49025,1.0915
49027,1.1181
49029,0.9604
49035,1.0568
49037,1.1360
49039,1.0164
49041,0.8039
49043,1.1086
49045,1.0360
49047,0.8703
49049,1.0517
49051,1.0177
49053,1.1944
49057,1.0140
50001,1.0525
50003,1.0122
50005,0.9693
50007,1.1188
50009,1.1643
50011,0.9680
50013,1.0725
50015,0.9834
50017,0.8681
50019,1.0110
50021,0.9015
50023,0.9978
50025,1.0139
50027,0.9666
51001,0.9318
51005,0.9147
51007,0.9305
51009,0.8975
51011,0.8065
51013,0.9242
51015,0.8758
51019,0.9393
51021,0.8867
51023,0.9793
51027,0.8765
51029,0.8976
51031,0.9005
51033,0.6520
51035,0.9584
51037,0.7189
51041,0.8589
51043,0.8481
51045,0.9370
51047,0.9234
51049,0.8273
51051,0.9628
51053,0.7145
51057,0.8622
51059,0.9845
51061,0.8010
51063,0.9393
51065,0.9442
51067,0.8125
51071,0.8752
51073,0.7874
51075,0.8824
51077,0.9912
51079,0.9812
51083,0.7177
51085,0.7566
51087,0.8498
51089,0.7573
51093,0.8768
51095,0.9217
51099,0.9791
51101,0.9492
51103,0.8409
51105,0.8285
51107,0.9935
51109,0.9293
51111,0.8378
51113,0.9478
51115,0.9661
51117,0.8469
51119,0.9061
51121,0.8660
51125,0.9590
51127,1.0390
51133,0.8477
51135,0.8441
51137,0.8519
51139,0.9420
51141,0.9155
51143,0.8870
51145,0.9706
51147,0.8492
51149,0.8482
51153,0.9754
51155,0.8671
51157,1.0931
51159,1.0460
51161,0.9069
51163,0.9058
51167,0.8265
51169,0.8159
51171,0.8450
51173,0.8655
51175,0.9736
51177,0.9342
51179,0.9635
51185,0.8676
51187,0.9369
51191,0.8440
51193,0.8656
51195,0.9345
51197,0.8356
51199,0.7633
51510,0.7961
51520,0.8532
51530,1.0079
51540,0.8798
51550,0.9160
51570,0.9120
51580,0.7387
51590,0.7461
51595,0.8563
51610,0.9823
51630,0.9155
51640,0.8739
51650,0.9124
51660,0.8436
51670,0.8838
51678,1.0810
51680,0.7754
51683,0.8802
51685,1.0489
51690,0.8238
51700,0.8429
51710,0.7962
51730,0.8054
51735,0.9654
51740,0.7663
51750,0.8831
51760,0.4608
51770,0.8483
51775,0.8462
51790,0.9035
51800,0.7975
51810,0.9848
51820,0.7639
51840,0.8539
53001,1.0966
53003,1.2892
53005,0.9561
53007,1.0842
53009,1.0831
53011,1.1520
53015,1.0451
53017,0.9973
53021,1.0737
53025,1.1295
53027,1.0215
53029,1.0681
53031,1.1631
53033,1.1183
53035,1.0259
53037,1.0048
53039,0.9579
53041,1.0135
53043,1.0158
53045,1.0701
53047,1.0722
53051,1.1215
53053,1.0651
53057,1.1615
53061,1.0999
53063,1.0501
53065,1.0263
53067,1.0416
53071,1.0251
53073,1.1135
53075,1.0000
53077,1.0044
54001,0.9073
54003,0.9479
54005,0.9612
54007,0.9062
54009,0.7805
54011,0.8602
54015,0.9264
54017,1.0703
54019,0.8444
54021,0.9349
54023,0.8981
54025,0.8640
54027,1.0587
54029,0.9681
54031,1.0636
54033,0.9721
54035,0.9536
54037,0.9698
54039,0.8953
54041,0.9826
54043,0.8462
54045,0.8110
54047,0.7892
54049,0.9227
54051,0.8604
54053,0.9271
54055,0.9394
54057,0.9374
54059,0.6817
54061,1.0679
54063,1.0524
54065,0.9681
54067,0.8484
54069,0.9656
54071,1.0392
54073,0.8017
54075,1.0450
54077,0.9428
54079,0.9516
54081,0.9368
54083,0.8701
54085,0.7988
54087,0.9444
54089,0.8959
54091,0.8207
54093,0.9571
54095,0.9072
54097,0.8093
54099,0.7583
54103,0.9309
54107,0.9240
54109,1.0493
55001,0.9662
55003,0.9243
55005,1.0879
55007,0.9844
55009,1.0584
55011,1.0199
55013,1.0219
55015,1.0835
55017,1.0517
55019,0.9140
55021,1.0307
55023,1.1395
55025,1.0177
55027,0.9933
55029,1.1005
55031,0.9573
55033,1.0112
55035,1.0257
55039,1.0970
55041,1.1882
55043,1.0171
55045,1.1024
55047,0.9847
55049,1.0374
55051,1.1372
55053,0.9703
55055,1.0132
55057,0.9786
55059,1.0229
55061,1.1175
55063,1.0747
55065,1.1133
55067,0.9258
55069,1.0075
55071,1.0520
55073,1.0123
55075,0.9024
55077,0.9287
55079,0.9649
55081,0.9658
55083,1.1012
55085,1.0341
55087,1.0740
55089,1.0371
55091,1.0428
55093,1.0033
55095,1.1462
55097,1.0023
55099,1.0237
55101,0.8123
55103,0.9486
55105,0.9782
55107,1.0175
55109,1.0891
55111,1.1036
55113,1.0172
55115,1.0375
55117,0.9841
55119,1.0372
55121,1.0546
55123,1.0696
55125,1.0961
55127,1.0122
55129,1.0608
55131,1.0054
55133,1.0635
55135,0.9675
55137,0.9950
55139,1.0886
55141,0.9510
56001,1.0624
56003,1.0225
56005,0.9864
56007,1.0710
56009,1.0058
56011,1.0068
56013,1.1826
56015,1.1258
56017,1.1049
56019,1.1257
56021,0.9187
56023,0.9952
56025,0.9233
56027,0.9621
56029,0.8794
56031,0.8866
56033,1.0181
56035,1.0512
56037,1.0409
56039,1.1046
56041,1.0168
56043,0.9607
56045,0.9677
