id,m_grd
2313350,0.7820
2313490,0.8808
2313560,0.8581
2313860,0.7893
2313970,0.9166
2314100,1.0405
2314130,0.9117
2314160,1.0566
2314190,0.8547
2314210,0.8338
2314240,1.0818
2314300,1.0705
2314330,0.7535
2314440,0.7467
2314470,0.8941
2314530,0.9164
2314560,0.8546
2314590,0.9922
2314610,1.0500
2314670,0.8058
2314700,0.8467
2314761,0.9162
2314762,0.9137
2314765,1.0613
2314767,0.6870
2314768,0.7961
2314772,1.0391
2314773,1.0166
2314775,0.9458
2314776,0.7710
2314777,1.0287
2314778,1.1614
2314779,0.8224
2314780,1.0086
2314782,0.7753
2314783,0.8196
2314784,0.8399
2314785,0.7938
2314787,0.8042
2314788,0.9345
2314789,1.0630
2314790,0.9586
2314791,0.9826
2314793,0.8814
2314794,0.9859
2314795,0.7404
2314796,0.9505
2314805,0.9637
2314809,0.7838
2400030,0.7455
2400060,0.7571
2400090,0.5759
2400120,0.7290
2400150,0.8036
2400180,0.9397
2400210,0.9722
2400240,0.8515
2400270,0.9058
2400300,0.8275
2400330,0.9499
2400360,0.9545
2400390,1.0305
2400420,0.9299
2400450,0.7650
2400480,0.9380
2400510,0.8087
2400540,0.8885
2400570,0.8498
2400600,0.8663
2400630,0.8377
2400660,0.8691
2400690,0.8144
2400720,0.8859
2500001,0.9945
2500002,0.7826
2500013,0.8182
2500043,0.9853
2500067,0.9328
2500542,0.8142
2501650,0.9611
2501680,1.1629
2501710,1.2273
2501740,0.8484
2501780,0.9313
2501800,0.7816
2501860,0.8304
2501890,1.1516
2501950,1.0388
2501980,0.9405
2502040,1.0183
2502100,1.1304
2502160,0.8145
2502190,0.8916
2502220,0.8227
2502250,0.8415
2502310,0.7421
2502400,0.9248
2502430,0.9846
2502460,0.7484
2502490,1.1194
2502520,0.8257
2502530,1.0018
2502640,0.9871
2502670,0.8922
2502715,0.8490
2502790,0.9702
2502820,0.7969
2502880,1.1186
2502940,1.0545
2502970,0.8218
2503030,1.0229
2503090,0.9229
2503150,1.1004
2503240,0.8698
2503270,0.9812
2503300,0.8665
2503330,1.3371
2503360,0.9186
2503390,0.7706
2503510,1.0322
2503540,0.7511
2503660,0.8654
2503750,0.7289
2503780,0.9750
2503840,1.0484
2503990,0.7165
2504020,0.9896
2504050,0.8781
2504080,0.7539
2504140,0.8182
2504200,0.8943
2504230,0.8526
2504320,0.7805
2504360,0.8091
2504410,1.0103
2504440,0.9938
2504500,1.0247
2504590,0.8227
2504620,1.0338
2504650,0.9050
2504770,0.8769
2504800,0.6099
2504830,0.8902
2504860,0.9045
2504890,0.8821
2504950,0.9146
2504980,0.9181
2505010,0.8428
2505070,1.0316
2505130,0.6407
2505160,0.7603
2505220,0.8826
2505270,0.8044
2505280,0.8886
2505370,1.0345
2505400,0.9056
2505490,0.8395
2505500,0.9735
2505580,0.9591
2505610,1.0781
2505670,0.9694
2505730,0.8737
2505790,0.9123
2505880,1.0913
2505910,0.8679
2505970,0.8275
2506090,0.9930
2506150,0.9127
2506240,1.0589
2506270,0.9381
2506300,0.8978
2506330,1.0878
2506390,0.8694
2506420,0.7898
2506480,1.0099
2506540,0.9629
2506660,0.7642
2506690,0.8873
2506720,0.7955
2506750,1.0149
2506780,0.8831
2506840,1.2185
2506900,1.0457
2506960,0.8729
2506990,1.1271
2507020,0.9344
2507050,0.8710
2507080,1.0123
2507110,0.8033
2507140,0.7801
2507170,1.0326
2507230,0.9979
2507260,1.0840
2507290,1.0301
2507320,0.9870
2507350,0.9364
2507440,0.7877
2507470,1.2829
2507500,0.8383
2507530,1.1419
2507560,0.8984
2507590,1.0231
2507620,0.9573
2507680,0.9768
2507740,0.8463
2507770,0.8394
2507830,0.9028
2507860,0.9982
2507890,0.8590
2507920,0.8291
2507980,0.8911
2507990,0.8355
2508040,0.8016
2508250,0.9422
2508280,0.9379
2508310,1.0573
2508340,0.8975
2508370,1.1182
2508430,0.6894
2508580,1.2169
2508610,1.0842
2508640,1.1233
2508670,0.7123
2508700,1.0616
2508730,0.9184
2508760,0.8698
2508790,0.9026
2508820,0.9010
2508850,1.0214
2508880,0.9700
2508940,0.8654
2509000,1.0203
2509030,0.7889
2509060,0.9185
2509090,0.9107
2509180,0.7566
2509270,0.9063
2509300,0.7961
2509360,0.7975
2509420,0.9381
2509450,0.8595
2509600,0.9412
2509630,0.7579
2509690,1.2182
2509720,0.8243
2509870,0.9268
2509930,0.7971
2509990,1.0581
2510050,0.8923
2510140,1.2283
2510170,0.7808
2510200,0.9298
2510380,0.8988
2510470,0.9829
2510500,0.7576
2510560,0.8561
2510590,0.8975
2510620,1.0081
2510770,0.7855
2510860,0.9869
2510890,0.9716
2510920,0.8203
2510950,0.8969
2510980,0.9668
2511010,0.5191
2511040,1.0096
2511130,0.6104
2511220,1.0381
2511250,0.8545
2511310,1.1263
2511340,0.9938
2511400,0.9820
2511430,0.9390
2511460,0.8335
2511520,0.6659
2511580,1.0108
2511670,1.0090
2511740,0.9704
2511760,0.9839
2511850,0.8364
2511880,0.9462
2511910,0.7890
2511970,0.9258
2512000,0.9351
2512030,0.8604
2512060,0.7168
2512100,0.8450
2512180,0.9019
2512210,1.1854
2512240,0.6921
2512270,1.0620
2512390,0.8402
2512420,0.7163
2512510,0.8218
2512600,1.1103
2512630,0.7958
2512660,1.2122
2512750,0.9432
2512780,0.8376
2512810,0.8559
2512840,0.6194
2512930,0.7464
2513020,1.0369
2513050,0.8866
2513080,0.7987
2513110,0.9163
2513170,0.9151
2513200,0.7976
2513230,0.8812
2513290,0.9729
2600005,0.7091
2600012,0.9933
2600013,0.8622
2600015,0.8066
2600016,0.9622
2600017,0.9434
2600018,0.8527
2601920,0.7891
2601950,0.9096
2601980,0.9008
2602070,0.7794
2602160,0.8456
2602190,0.9968
2602220,0.6919
2602520,0.9651
2602550,0.9010
2602640,0.9253
2602670,0.9179
2602730,0.9853
2602790,0.9232
2602820,1.0406
2603240,0.9980
2603510,1.0828
2603540,0.7907
2603690,0.9239
2603810,0.8470
2603870,0.9233
2603900,0.9009
2604020,1.0025
2604170,0.9996
2604260,0.8920
2604290,1.0710
2604440,0.9340
2604470,0.9057
2604500,0.7871
2604530,0.9797
2604650,0.8943
2604740,0.7652
2604800,0.6108
2604830,0.7625
2604950,0.8664
2605010,0.9822
2605430,1.1198
2605780,0.8690
2605820,1.0631
2605850,1.0559
2606000,0.9611
2606090,0.9952
2606270,0.7591
2606500,0.9198
2606570,0.9234
2606600,0.9224
2606630,0.8236
2606720,0.9122
2606780,0.8455
2606840,0.9995
2606870,0.9284
2606900,0.8266
2606930,0.9892
2606960,0.9255
2606990,0.7401
2607040,1.0522
2607080,0.9608
2607140,1.1489
2607230,0.5744
2607320,1.0009
2607530,0.9130
2607560,0.8621
2607590,0.7488
2607620,1.0016
2607690,0.9018
2607710,1.0199
2607800,1.0216
2607890,0.7311
2608040,1.0340
2608070,0.9115
2608130,0.8385
2608400,0.9126
2608430,0.8263
2608520,0.9981
2608580,0.8330
2608640,0.9023
2608670,0.9507
2608730,0.9603
2608770,0.9691
2608910,0.9771
2608940,1.1263
2609150,0.9805
2609560,0.6523
2609570,1.0129
2609750,1.0343
2609840,0.8882
2609900,0.8718
2609930,0.8814
2610020,0.9038
2610050,0.9845
2610080,0.4871
2610110,0.7852
2610140,1.1027
2610200,0.8018
2610380,0.9170
2610410,1.0551
2610590,0.9876
2610620,0.9710
2610650,0.6891
2610750,1.0114
2610830,1.0934
2610860,0.8121
2611030,1.0184
2611140,0.8040
2611400,0.9515
2611430,0.8478
2611550,1.1552
2611600,1.0747
2611610,0.9587
2611640,0.6626
2611670,0.8542
2611700,0.8939
2611910,1.0073
2612000,0.8654
2612030,1.0893
2612150,0.9961
2612240,0.6914
2612300,1.0752
2612330,0.8001
2612420,0.9294
2612450,0.6803
2612480,0.9571
2612540,0.8313
2612560,0.9488
2612600,1.0438
2612690,0.9662
2612810,0.7276
2612930,0.9864
2612960,0.9312
2612990,0.9963
2613050,0.9604
2613090,0.7672
2613500,0.8155
2613530,0.9027
2613560,0.9036
2614070,0.8989
2614100,0.9854
2614230,0.8754
2614250,0.8429
2614280,0.9499
2614460,0.8868
2614520,0.8439
2614550,1.0026
2614570,0.8663
2614610,1.0255
2614690,0.7721
2614730,0.8231
2614760,0.9850
2614790,0.9192
2614820,0.8258
2615060,1.0027
2615150,0.8383
2615390,0.8942
2615420,0.9137
2615450,0.7872
2615540,0.9641
2615730,1.0328
2615750,1.0419
2615830,1.0167
2615870,0.8264
2615970,0.8403
2615990,1.0389
2616020,0.8558
2616050,0.9124
2616080,0.9173
2616110,0.8372
2616320,1.1693
2616350,0.9537
2616380,0.9215
2616410,0.9370
2616440,0.8371
2616470,0.9010
2616500,0.9980
2616830,1.1115
2617160,0.8558
2617220,0.7874
2617250,1.0557
2617370,1.0955
2617400,0.8636
2617520,1.0548
2617550,0.8756
2617640,0.9251
2617700,1.0178
2617730,0.8888
2617760,0.9119
2617820,1.0611
2617860,0.9767
2617880,0.8364
2617910,0.9854
2617940,1.0050
2617970,0.8426
2618030,0.9994
2618180,0.9575
2618270,0.9366
2618330,0.8623
2618360,0.6748
2618390,1.1603
2618420,0.9890
2618450,0.9119
2618480,0.8257
2618510,0.9971
2618540,0.9208
2618570,0.9574
2618600,0.8768
2618720,0.8878
2618810,0.7483
2618840,0.9661
2618930,1.0378
2618990,1.0081
2619050,0.9646
2619100,0.8242
2619140,0.2401
2619170,0.7780
2619250,0.9975
2619410,0.7990
2619470,1.0008
2619530,0.9066
2619580,0.9361
2619620,0.8710
2619800,0.9241
2619830,0.9937
2619890,1.1617
2619920,0.8353
2619950,0.8653
2620010,0.7592
2620050,0.8802
2620070,0.8726
2620160,0.7999
2620280,0.9226
2620310,0.9567
2620340,0.7970
2620380,0.8617
2620400,0.9539
2620550,1.0826
2620610,0.8655
2620670,0.8633
2620700,0.8843
2620730,1.0063
2620820,0.9719
2620850,1.0292
2620880,1.0014
2620910,0.9845
2620940,0.8138
2620980,0.9060
2621120,0.8064
2621150,0.5717
2621180,0.8298
2621210,0.9922
2621240,0.9278
2621450,0.9920
2621570,1.0042
2621600,0.7323
2621690,1.0381
2621840,0.9135
2621870,0.9463
2622050,0.9045
2622200,0.9079
2622290,0.7610
2622320,1.1425
2622350,0.8751
2622380,0.9006
2622410,0.9474
2622470,0.8350
2622500,0.8682
2622620,1.0061
2622740,0.6858
2622860,0.8771
2622970,0.8619
2622980,0.7012
2623040,0.8233
2623070,0.8861
2623100,1.0187
2623130,0.8956
2623250,0.9321
2623280,0.8760
2623310,0.8201
2623460,0.7583
2623490,0.9021
2623520,0.7863
2623550,0.9529
2623580,0.9956
2623610,0.8587
2623670,0.9102
2623790,0.9515
2623820,1.0144
2623850,1.1525
2623910,0.9215
2624000,1.2660
2624120,0.9110
2624150,0.9371
2624180,0.8999
2624420,0.8191
2624570,0.9616
2624600,0.7527
2624630,0.9968
2624690,0.7098
2624720,0.7669
2624750,0.9496
2624810,0.9497
2624840,0.7831
2624870,0.7586
2624960,0.8172
2625020,0.9348
2625140,1.1852
2625230,1.0575
2625290,0.9302
2625320,0.8690
2625350,0.9925
2625400,0.9746
2625560,0.9764
2625680,1.0395
2625740,0.9933
2625800,1.0281
2625950,0.7184
2625980,1.0692
2626010,0.9853
2626040,0.9304
2626130,1.0672
2626190,0.7631
2626220,0.8848
2626280,1.0985
2626370,1.0163
2626400,0.7647
2626520,0.9999
2626760,0.8792
2626970,1.1025
2627060,0.9589
2627150,0.6841
2627210,0.7512
2627240,1.0304
2627420,1.1253
2627660,0.8579
2627720,0.9880
2627810,1.0258
2627900,1.0392
2627930,1.0064
2628140,0.9636
2628170,0.7794
2628200,0.9344
2628500,0.8932
2628530,0.9087
2628560,1.0579
2628740,0.8352
2628830,0.9425
2628890,0.9931
2628950,0.9578
2629120,0.7748
2629160,1.0373
2629250,0.9774
2629370,0.8992
2629400,0.7075
2629460,0.8461
2629490,0.9238
2629520,0.9094
2629540,0.9125
2629670,1.1655
2629760,0.9655
2629790,0.7602
2629910,0.9259
2629940,1.0249
2630030,1.0426
2630060,0.9647
2630090,1.0781
2630120,0.7822
2630210,0.8626
2630300,0.9996
2630360,0.9160
2630390,0.7831
2630450,0.7914
2630660,1.0535
2630780,0.9264
2630840,0.9434
2630930,0.9244
2630960,1.1205
2630990,0.9622
2631020,0.7688
2631320,1.0060
2631380,0.8268
2632220,0.7878
2632250,1.0566
2632280,0.8434
2632300,1.0437
2632310,0.8154
2632340,0.7937
2632370,0.9005
2632550,0.8860
2632610,0.8788
2632640,0.9859
2632670,0.9553
2632820,0.8643
2632850,0.9742
2632880,0.9858
2632910,0.9584
2632940,0.8811
2633000,0.9474
2633030,0.9859
2633090,0.9879
2633120,0.9515
2633360,1.0882
2633410,1.0187
2633420,0.9014
2633510,0.9303
2633540,1.0110
2633720,0.9822
2633810,0.8591
2633840,0.8512
2633870,1.0326
2633900,0.9362
2633930,0.9882
2634260,1.0698
2634380,0.9489
2634410,1.1071
2634440,0.9665
2634470,1.0065
2634560,0.8555
2634650,0.9303
2634680,0.7845
2634710,0.9663
2634920,0.8497
2634950,0.8378
2635160,0.8689
2635190,0.8388
2635220,0.9495
2635310,0.8282
2635460,0.9701
2635520,0.8902
2635550,0.8503
2635730,0.7534
2635820,0.7967
2635850,1.0300
2635910,1.0266
2635940,0.8398
2635970,0.8604
2636060,0.7925
2636120,0.9337
2636270,0.7987
2636300,0.9426
2636330,0.9201
2636390,0.9238
2636420,1.1044
2636450,0.9501
2636485,0.9452
2636540,0.8490
2636570,0.8351
2636600,0.9958
2636630,0.9511
2636660,1.0509
2700001,0.6583
2700005,0.9263
2700006,0.9298
2700007,0.9154
2700008,0.6343
2700013,0.9976
2700017,1.1180
2700019,0.7637
2700021,0.7756
2700022,0.8948
2700023,0.6396
2700088,1.0311
2700089,0.9085
2700090,1.0330
2700091,1.0792
2700099,0.8864
2700100,0.8055
2700102,0.9426
2700104,0.9697
2700105,0.9356
2700106,1.0240
2700108,0.7682
2700109,1.0307
2700123,0.8653
2700124,0.9423
2700125,0.9156
2700126,0.9740
2700128,0.9217
2700130,0.7876
2700145,0.9584
2700146,1.1118
2700161,0.7362
2700162,0.8007
2700182,0.9670
2700231,0.6577
2700287,1.1782
2700294,0.7909
2700326,0.7358
2700379,0.8174
2702730,0.8441
2702760,1.0325
2702910,0.8326
2702930,0.9136
2702970,0.8233
2703030,0.9344
2703060,1.0658
2703150,0.8322
2703180,0.9613
2703450,0.9213
2703570,0.8450
2703660,0.7680
2703690,0.8320
2703750,0.9336
2703870,1.1464
2704050,1.0207
2704440,1.0723
2704470,0.6575
2705460,0.9899
2705660,0.9294
2705730,0.8337
2705760,1.0736
2705790,0.9122
2706060,0.6341
2706090,0.8838
2706150,0.8439
2706240,0.6299
2706300,0.7368
2707200,0.9657
2707290,0.8470
2707350,0.9808
2707380,0.8436
2707410,1.0855
2707470,0.9582
2707500,1.0264
2707590,0.7284
2708070,0.7221
2708100,0.9155
2708190,1.0121
2708220,1.1443
2708910,0.8519
2709420,0.8301
2709440,1.0203
2709480,0.8010
2709510,0.7378
2709720,0.5941
2709750,1.1133
2710060,1.0599
2710090,0.9407
2710140,0.8500
2710170,0.9813
2710230,0.8612
2710260,0.9207
2711010,0.8292
2711040,0.8752
2711085,0.8188
2711130,0.9303
2711190,0.9823
2711250,1.0207
2711370,1.1097
2711520,1.0684
2711670,1.0858
2711760,0.8973
2711820,0.9038
2711880,0.9155
2712240,1.0471
2712270,1.0220
2712300,0.6888
2712360,0.8385
2712420,0.8414
2712580,0.7870
2712900,0.8837
2713110,0.8994
2713140,0.9012
2713170,0.8981
2713530,0.9502
2713560,1.0372
2713590,0.9171
2713920,0.9456
2713980,0.9436
2714070,0.6721
2714190,0.8150
2714220,1.0659
2714260,0.9639
2714970,1.0022
2715000,1.0653
2715030,0.7870
2715510,0.9641
2715750,1.1908
2716980,0.9844
2717100,0.7264
2717120,0.8490
2717220,0.8861
2717250,0.9474
2717520,0.8420
2717570,1.1721
2717780,1.0122
2718070,0.7986
2718090,0.7495
2718210,1.0288
2718240,0.9188
2718330,0.9620
2718570,0.9405
2718660,0.7433
2718750,1.2127
2718780,0.9563
2718810,0.9322
2718940,1.1084
2718960,0.8809
2719170,0.8157
2719320,0.8897
2720550,1.2022
2720580,0.9352
2720670,0.9424
2721240,0.9920
2721320,0.9539
2721390,1.1194
2721420,1.0516
2721450,0.9166
2721480,0.9546
2721540,1.0234
2722920,0.9671
2722950,1.0602
2723010,0.8093
2723310,1.0722
2723370,0.8598
2723400,1.0110
2723430,1.1955
2723490,1.0014
2723520,1.0979
2723820,0.8081
2723850,0.8559
2723880,1.0198
2723910,0.9442
2723970,0.7915
2725050,0.7559
2725080,1.0176
2725140,0.9663
2725200,1.0217
2728050,0.8645
2728080,0.8439
2728110,0.9922
2728140,1.0181
2728170,0.9702
2728200,1.0682
2728230,1.0676
2728290,0.9656
2728320,0.9523
2728350,0.9034
2728380,0.7993
2728950,1.0790
2728970,0.7403
2730030,1.0113
2730060,1.0588
2730090,0.6827
2730150,0.5538
2730480,1.0156
2730510,0.5537
2731750,1.0536
2731780,0.8057
2731800,0.8765
2732070,1.0454
2732250,0.7907
2732390,0.9255
2732430,0.8530
2732520,0.8697
2732550,0.7279
2732820,1.1971
2732850,1.0200
2732880,0.9872
2733000,0.9433
2733210,0.9490
2733270,0.8822
2733330,0.9009
2733390,0.9343
2733420,0.8995
2733450,1.1870
2733480,0.7701
2733510,0.8826
2733540,0.9504
2733600,0.9516
2733780,0.8826
2733790,1.0515
2733810,1.0735
2733840,0.9106
2733870,1.0000
2733900,1.0202
2738160,0.9100
2738190,0.9333
2738850,0.8870
2738880,1.0272
2740665,0.6903
2740740,0.8998
2740830,0.8632
2741040,0.8649
2741060,0.8341
2741460,0.8888
2741850,0.9821
2741880,0.7240
2741910,1.2881
2742120,0.6962
2742160,0.9636
2742270,0.8393
2742360,0.9248
2742720,1.0759
2742780,0.9801
2744070,0.9936
2744160,0.9628
2745735,0.9341
2791445,0.7728
2791450,0.7123
2791451,0.9128
2800360,0.7705
2800390,0.8196
2800420,0.9968
2800450,1.0219
2800510,0.9768
2800540,0.9354
2800570,0.9060
2800600,1.0614
2800630,0.8876
2800660,0.8102
2800720,0.7556
2800750,0.7638
2800780,0.8443
2800810,1.1192
2800820,0.8408
2800840,0.6419
2800870,0.9109
2800900,0.7085
2800930,0.9915
2800990,0.9396
2801020,0.7485
2801050,0.7724
2801090,0.8943
2801110,0.8765
2801140,1.0811
2801170,0.8505
2801200,0.6322
2801220,0.7150
2801260,0.8311
2801290,0.8374
2801320,0.8769
2801360,0.8339
2801380,1.0232
2801410,0.6581
2801440,0.9976
2801470,0.8102
2801490,1.0381
2801530,0.8514
2801560,0.9979
2801590,0.8898
2801620,0.8129
2801650,0.9340
2801680,1.0987
2801710,0.7598
2801740,1.0364
2801770,0.9339
2801800,0.9671
2801830,0.8256
2801860,0.9122
2801890,1.1418
2801950,0.9781
2801980,0.7543
2802010,0.9200
2802040,0.6309
2802070,1.0004
2802100,1.0271
2802160,0.8604
2802190,0.6843
2802220,0.7917
2802250,0.9814
2802280,0.9547
2802310,0.9607
2802340,0.7350
2802370,0.8865
2802400,0.9146
2802430,0.9727
2802460,0.8630
2802490,0.8607
2802520,0.8337
2802550,0.9489
2802580,0.7459
2802610,0.6172
2802640,0.7148
2802670,0.8480
2802700,0.8648
2802730,0.8511
2802760,0.7643
2802790,0.9360
2802820,1.0005
2802850,1.1004
2802880,0.9818
2802910,0.7720
2802940,0.9215
2803000,0.7441
2803030,0.7746
2803060,0.8769
2803090,0.9253
2803120,0.8096
2803150,0.8080
2803180,0.6958
2803210,0.9362
2803240,0.7593
2803270,0.8157
2803300,0.7020
2803360,0.8832
2803390,1.0674
2803420,0.8146
2803450,1.0207
2803480,0.9325
2803510,0.9276
2803520,0.8901
2803530,1.0479
2803540,0.8141
2803570,0.7222
2803600,0.9794
2803630,0.9670
2803660,0.8441
2803690,0.9642
2803720,0.9337
2803750,0.9880
2803780,0.8978
2803810,0.9279
2803830,1.0058
2803870,0.6512
2803900,0.7706
2803930,0.8638
2803960,0.6791
2803990,0.9681
2804020,0.9186
2804050,1.0368
2804080,0.7825
2804110,0.8045
2804140,0.8400
2804170,0.8951
2804200,1.0226
2804230,0.9284
2804260,0.9112
2804290,0.7728
2804320,0.9665
2804350,1.0363
2804380,0.8547
2804440,0.8615
2804470,0.8661
2804500,0.8968
2804530,0.7532
2804560,1.1253
2804590,1.0143
2804620,0.8824
2804650,1.1723
2804680,0.9384
2804710,0.8909
2804740,0.9739
2804770,1.0045
2804800,0.7242
2900001,0.7581
2900002,1.0100
2900003,0.5815
2900004,0.6548
2901000,0.9463
2902850,0.9044
2902910,0.8138
2903060,0.8948
2903150,0.8337
2903200,1.0334
2903270,0.8249
2904020,0.8779
2904050,0.8755
2904500,0.9641
2904620,0.8712
2904890,0.9257
2904950,0.9873
2905130,0.7857
2905250,0.6768
2905280,0.8214
2905310,0.9172
2905370,0.8817
2905430,0.8694
2905580,0.9244
2905640,0.9345
2905660,0.9608
2905760,1.0393
2905880,0.8700
2905940,0.9649
2906120,0.9847
2906360,0.9306
2906430,0.9173
2906510,0.9625
2906990,1.0031
2907020,1.1886
2907050,0.7410
2907080,0.8696
2907120,0.7161
2907350,0.8908
2907380,0.9123
2907460,0.8550
2907470,0.7913
2908170,0.8951
2908250,0.7598
2908320,1.0166
2908370,1.1467
2908400,0.8536
2908460,0.7740
2908670,0.8251
2908760,0.8211
2909720,1.0596
2909750,0.8064
2909780,0.9103
2909860,0.9609
2909900,1.0150
2909930,0.9336
2910110,0.9716
2910290,0.9149
2910320,0.9238
2910350,0.7009
2910380,0.6764
2910410,0.7627
2910500,0.8229
2910770,0.9038
2910800,0.9449
2910830,0.7283
2910920,0.9954
2911100,0.8796
2911220,0.7298
2911250,1.0238
2911280,1.0852
2911310,1.0188
2911340,0.9761
2911400,0.9102
2911550,0.9935
2911650,0.7378
2911700,1.0046
2911850,0.8310
2911910,0.5743
2911940,1.0081
2911990,0.9409
2912010,0.7936
2912030,0.8662
2912180,0.8961
2912240,0.8915
2912290,0.7748
2912300,0.9400
2912540,0.7857
2912550,0.8097
2912600,1.0368
2912660,0.9559
2913080,0.8167
2913140,0.7416
2913170,0.7201
2913380,0.9940
2913560,0.9322
2913590,1.0460
2913620,0.7353
2913650,0.7708
2913710,0.7545
2913760,0.8413
2913770,0.9061
2913800,0.3929
2913830,0.8328
2914250,0.7891
2914280,1.0138
2914320,0.8842
2914340,0.7488
2914400,1.0198
2914430,0.8434
2914460,0.7990
2914490,0.8396
2914550,0.7391
2914840,0.7602
2915420,0.9245
2915450,1.0102
2915480,0.8127
2915600,0.9010
2916190,0.7718
2916230,0.7081
2916290,0.8786
2916350,0.7987
2916380,0.7423
2916400,0.9532
2916450,1.0256
2916500,0.4560
2916740,0.9048
2916770,0.9604
2916830,1.0133
2917000,0.9887
2917820,1.1689
2917850,1.1397
2917880,0.9724
2917970,0.8383
2918220,1.0910
2918240,0.8676
2918270,0.8105
2918300,0.9468
2918460,0.8550
2918480,0.8347
2918510,0.8518
2918540,0.8828
2918600,0.9330
2918690,0.8875
2919080,0.8004
2919170,0.9065
2919230,1.0175
2919260,0.8232
2919350,0.8708
2919410,0.8807
2919890,0.7981
2919980,0.8343
2920010,0.8741
2920050,1.0083
2920160,0.9608
2920310,1.1412
2920410,1.0084
2920430,0.8885
2920490,0.9608
2920550,1.1089
2920610,0.8886
2920670,0.9028
2920700,0.9014
2920810,0.9697
2920940,0.9878
2921000,0.9330
2921100,0.9249
2921120,1.0671
2921210,0.6737
2921330,1.0119
2921510,0.9323
2921540,1.0340
2921600,0.9183
2921750,1.0049
2921810,0.8159
2921840,0.9255
2921875,0.9644
2922530,1.0262
2922650,0.7023
2922740,0.7773
2922800,0.9132
2922830,0.9560
2922890,0.7835
2923010,0.9878
2923100,0.9888
2923160,0.9349
2923340,0.8377
2923430,0.9521
2923460,0.8920
2923490,1.0260
2923550,0.9852
2923580,1.0850
2923640,0.8697
2923700,0.9103
2923730,1.0359
2924530,0.8862
2925110,0.8323
2925210,1.0213
2925230,0.9131
2925290,0.9690
2925330,0.8974
2925350,0.9326
2925450,0.7706
2925500,0.8095
2925620,0.7885
2925640,0.7066
2925650,0.9266
2925710,0.8589
2926070,0.8533
2926160,0.9070
2926220,1.0415
2926370,0.8714
2926430,0.8312
2926480,1.0769
2926640,0.8142
2926670,0.7885
2926850,0.9064
2926890,0.9420
2926970,1.0793
2927060,0.8580
2927090,1.0037
2927540,0.6637
2927570,1.0814
2927630,0.9138
2927660,0.8668
2927830,0.9412
2927870,0.6927
2927900,0.7758
2927930,0.8637
2928110,0.8915
2928260,0.8110
2928380,0.7968
2928410,0.8289
2928430,0.9470
2928530,0.8351
2928560,0.9136
2928590,0.7444
2928710,0.8763
2928740,0.9623
2928800,0.9987
2928860,0.9098
2928920,0.8451
2928950,0.9859
2929100,0.9392
2929170,0.8667
2929250,0.9103
2929280,0.9559
2929370,0.8800
2929430,0.8142
2929520,0.9659
2929610,0.7468
2929640,0.9282
2929760,0.8915
2930270,0.9140
2930330,1.0063
2930360,1.0000
2930420,0.9512
2930450,0.9409
2930520,0.8903
2930570,0.7721
2930660,0.5885
2930690,1.0251
2930780,0.8664
2930840,0.8739
2931020,1.1066
2931050,0.8693
2931070,0.7008
2931110,0.9910
2931140,0.9881
2931440,0.9416
2931500,0.7562
2931530,0.9465
2931650,1.0243
2931680,0.9469
2931710,1.1341
2931800,0.9542
2931830,0.9349
2931860,0.6581
2932010,0.8325
2932070,0.9444
2932100,0.8145
2932110,0.8964
2932190,0.8454
2932310,0.8378
3000002,1.1406
3000003,0.7511
3000005,1.1330
3002010,0.8704
3003290,0.8488
3003800,1.1473
3003820,0.9567
3003870,1.0007
3004260,0.9713
3004560,0.9245
3004980,0.9269
3005140,0.7006
3005280,0.8585
3007050,0.8270
3007110,1.1112
3007190,0.9290
3007410,0.8241
3008670,0.8251
3008910,1.0260
3009560,0.9553
3010080,0.9691
3010920,1.0218
3011100,1.0869
3011520,1.0496
3012420,0.9959
3012510,0.8420
3013040,0.8618
3013260,1.0187
3013310,0.7811
3013395,1.0930
3013560,1.0584
3013860,0.9736
3014700,0.9992
3015450,0.9653
3016200,0.8716
3016490,1.1740
3016530,1.0449
3016880,1.0761
3016950,0.8618
3017130,0.8104
3017610,0.9902
3018410,0.7908
3018570,0.8989
3018780,1.0491
3021060,1.0374
3021240,0.6988
3022790,0.9622
3023040,0.9105
3023940,1.0712
3024200,0.9391
3025020,0.8686
3025890,1.1922
3027570,0.9989
3027740,1.1436
3028590,0.7612
3100002,0.8101
3100006,1.1219
3100011,0.8348
3100016,0.9459
3100021,0.9423
3100022,0.8101
3100034,1.0703
3100071,1.0461
3100085,0.9556
3100088,0.9685
3100095,1.0005
3100098,0.9227
3100105,1.1699
3100112,1.0271
3100122,1.1898
3100129,0.9452
3100163,0.9859
3100165,0.8252
3100170,1.0869
3100176,1.0223
3102770,1.0282
3102910,1.0065
3103130,1.0800
3103330,1.1435
3103360,0.9976
3103600,1.0495
3103810,1.1846
3103990,1.1082
3104100,1.0889
3104920,0.8734
3104950,1.0160
3104980,1.0259
3105340,0.9064
3105460,0.9389
3170110,1.2738
3170440,1.1861
3170530,0.8494
3170650,1.0168
3170710,1.0710
3170980,0.8890
3171100,0.9228
3171220,1.0438
3171580,1.0870
3171940,0.7907
3172390,0.9204
3172570,0.9470
3172810,1.2245
3172840,0.8725
3173050,0.7699
3173470,1.0786
3173710,1.0740
3173740,0.8649
3173830,0.9853
3173890,0.9626
3174160,0.9485
3174200,0.9110
3174430,0.8955
