id,f_avg
0905040,2.6929
0905070,1.2543
0905100,0.9306
0905130,2.2921
0905160,0.3563
0905190,-1.6733
0905220,0.2811
0905250,0.2266
0905280,1.6649
0905310,2.5333
0905370,1.3692
1000080,1.1134
1000170,1.0700
1000180,0.9327
1000190,-0.3144
1000200,-0.1199
1000230,-0.3880
1000270,0.0747
1000680,1.0408
1000790,0.5907
1000810,-0.5381
1001080,0.4979
1001240,0.1784
1001300,0.1406
1001530,-0.6665
1001620,0.4019
1001850,-0.2870
1100030,-1.0686
1200030,0.4228
1200060,0.3858
1200090,0.3223
1200120,-0.6101
1200150,0.8561
1200180,0.5079
1200210,0.5719
1200240,0.4048
1200270,0.6909
1200300,0.7464
1200330,0.3215
1200360,0.1229
1200390,0.1768
1200420,-0.6551
1200450,0.2244
1200480,-0.0017
1200510,-0.1987
1200540,0.5527
1200570,-0.1670
1200600,-0.6863
1200630,0.6654
1200660,0.1571
1200690,0.3851
1200720,-0.8995
1200750,-0.2775
1200780,-0.5066
1200810,0.2998
1200840,-0.0918
1200870,0.1964
1200900,-0.0195
1200930,0.2108
1200960,0.3487
1200990,-1.3973
1201020,0.1346
1201050,0.1449
1201080,0.3094
1201110,0.6689
1201140,-0.2377
1201170,0.0364
1201200,-1.0362
1201230,-0.0798
1201260,-0.0319
1201290,0.7836
1201320,0.6490
1201350,0.9327
1201380,1.0131
1201410,-0.4311
1201440,0.2401
1201470,-0.1607
1201500,0.4570
1201530,0.2156
1201560,0.1721
1201590,-0.2626
1201620,-0.4489
1201650,1.1273
1201680,1.1241
1201710,1.0479
1201740,1.5942
1201770,-0.1818
1201800,0.7022
1201830,-0.3018
1201860,-0.1708
1201890,0.4970
1201920,0.1318
1201950,0.6904
1201980,0.6834
1202010,0.1114
1202012,1.3176
1202014,-0.9197
1202015,0.9605
1300001,-0.1041
1300060,-0.1792
1300090,-0.3809
1300120,-0.6896
1300150,0.0098
1300180,-1.9132
1300210,-1.0615
1300240,0.4245
1300290,-0.0126
1300330,0.0402
1300360,-0.5567
1300390,0.4212
1300420,-1.2624
1300440,0.6980
1300480,-0.0653
1300510,1.4203
1300540,-0.7249
1300570,0.7275
1300600,1.0221
1300630,0.0048
1300660,-0.7163
1300690,-0.4040
1300720,0.2919
1300750,-0.7183
1300780,0.5493
1300810,-0.1905
1300840,-0.0983
1300870,0.2850
1300900,0.4404
1300930,0.1596
1300990,-0.7104
1301020,-0.7140
1301050,-1.0956
1301080,-1.1346
1301110,1.0004
1301140,0.7761
1301170,-0.7429
1301230,-0.8647
1301260,-0.7111
1301290,0.7703
1301350,-0.1788
1301380,-0.6193
1301410,0.8881
1301440,0.4286
1301470,-0.4940
1301500,0.2066
1301530,-0.3641
1301560,-0.3684
1301590,-0.2207
1301620,-0.3381
1301650,0.3813
1301680,1.7230
1301710,-0.4964
1301740,-0.7215
1301770,-0.2485
1301800,-1.7300
1301830,-1.0281
1301860,-0.0556
1301870,-1.0848
1301890,0.0850
1301920,-0.3923
1301950,-0.1862
1301980,0.6144
1302010,-0.6081
1302040,-0.8493
1302070,-0.3684
1302100,0.3705
1302130,1.4689
1302190,-0.0971
1302220,2.2023
1302250,0.0291
1302280,0.7250
1302310,-0.6593
1302340,-0.0947
1302370,-0.4129
1302400,0.3249
1302430,0.1154
1302460,-0.5555
1302490,-0.4997
1302520,-0.7449
1302550,0.9326
1302580,0.2108
1302610,-0.2039
1302640,-1.7448
1302670,-0.3916
1302700,0.5402
1302730,-0.1369
1302790,0.3743
1302820,0.1000
1302880,0.4445
1302910,-0.4991
1302940,0.5434
1302970,-0.5436
1303000,-0.0947
1303030,1.6870
1303060,-0.8000
1303090,-1.1480
1303120,-0.5522
1303150,0.0709
1303210,-0.7195
1303240,-0.0762
1303270,0.3899
1303300,-0.3258
1303330,0.1193
1303360,-0.3583
1303390,0.7659
1303420,0.5166
1303450,-1.4820
1303480,0.2425
1303510,-0.0226
1303540,-0.2305
1303570,-0.6207
1303600,-0.4860
1303630,-1.3232
1303660,-0.5202
1303690,-0.5883
1303720,0.5078
1303750,-0.8743
1303780,0.3986
1303840,-0.0784
1303870,-0.6895
1303930,-0.4289
1303960,1.7832
1303990,0.4379
1304020,0.2483
1304050,-1.0595
1304080,-0.8296
1304110,0.2511
1304140,0.6901
1304170,0.1767
1304200,-0.5102
1304220,-0.6428
1304260,-0.1276
1304290,-2.5098
1304320,0.3939
1304350,-1.7407
1304380,-1.3026
1304410,0.1320
1304440,-0.0521
1304470,0.6819
1304500,-0.8279
1304530,-0.4892
1304540,-0.0301
1304560,0.5224
1304590,-1.0470
1304620,-1.4299
1304650,-2.0801
1304770,-0.6478
1304800,-0.6704
1304830,-0.7051
1304860,-1.2120
1304890,-0.4632
1304950,-0.6569
1304980,-0.3154
1305040,-0.5908
1305070,0.5394
1305100,-0.7314
1305130,0.9802
1305190,-0.9470
1305220,-1.5720
1305250,0.9384
1305280,-0.3607
1305310,-0.7344
1305340,-0.4202
1305370,-0.1164
1305390,0.4706
1305430,0.2593
1305460,-1.1948
1305490,-0.6462
1305550,-0.5114
1305580,-0.1551
1305640,-0.5727
1305670,0.4182
1305700,-0.4081
1305730,-0.6076
1305760,-0.4232
1305790,-0.5859
1305850,-0.7050
1500030,0.0204
1600001,-0.1268
1600002,0.8575
1600030,-1.0745
1600060,-0.4251
1600139,-0.1330
1600240,0.0127
1600270,-0.6769
1600300,0.6525
1600360,0.6668
1600420,-0.0240
1600480,-0.8535
1600490,0.3021
1600510,-0.7493
1600600,0.3471
1600660,-0.0840
1600780,1.0017
1600810,0.9477
1600930,0.5279
1600960,0.1540
1601020,0.1588
1601050,-0.0338
1601080,0.0072
1601110,-0.0589
1601140,0.3763
1601230,-1.1594
1601260,-0.5934
1601290,0.4484
1601470,-0.1545
1601530,0.0955
1601570,0.5568
1601590,-0.4669
1601620,-0.3718
1601650,-0.1645
1601710,0.5143
1601770,-0.0617
1601800,0.8197
1601830,-1.5391
1601860,0.3782
1601920,1.2129
1601950,0.7709
1601980,-0.9052
1602030,1.1100
1602070,0.1095
1602100,0.6315
1602130,0.1188
1602190,-0.4435
1602220,1.1773
1602250,-0.2633
1602340,-0.1284
1602370,1.1330
1602460,-0.8668
1602490,0.2532
1602520,-0.1701
1602550,-0.1284
1602580,-0.6182
1602640,0.6136
1602670,0.4011
1602700,-0.4366
1602790,0.0998
1602850,0.2156
1602910,0.4083
1602940,-0.8397
1602970,0.0114
1603000,-0.0663
1603060,-0.0368
1603090,0.5770
1603180,-0.4096
1603240,0.2512
1603270,-0.8567
1603300,-0.4348
1603330,0.2951
1603360,-0.6713
1603400,0.3274
1603420,1.0073
1700001,1.3477
1700002,0.2737
1700003,0.2531
1700004,-0.4483
1700005,0.7865
1700007,1.1094
1700009,0.1364
1700010,-0.7372
1700014,0.0314
1700041,1.0286
1700044,0.1121
1700045,-0.2290
1700077,0.5478
1700092,-1.1456
1700099,2.5433
1700105,-0.1351
1700106,0.0093
1700109,0.1800
1700110,-2.0112
1700112,-0.3812
1700113,0.1341
1700114,-0.5987
1700115,0.0319
1700119,1.5775
1700123,0.0832
1700125,0.5770
1700126,0.8816
1700153,-0.6457
1700176,0.0231
1700217,-0.7549
1700222,0.8272
1700223,0.1158
1700310,-0.0788
1700314,0.2374
1700319,0.1357
1700320,-0.5024
1700321,-0.0937
1700324,0.6088
1700326,0.7314
1700332,-0.0609
1701385,0.1039
1701387,-0.9038
1701395,-0.0130
1701403,0.1591
1701413,-0.7260
1703090,-0.0056
1703150,-0.5269
1703300,0.1154
1703480,0.0533
1703510,0.2687
1703600,-0.6090
1703660,1.2745
1703690,0.5193
1703750,0.0074
1703840,0.6975
1703900,2.5772
1703930,-0.0201
1703960,-0.7675
1703990,0.1799
1704050,-0.5559
1704140,2.3971
1704260,0.3841
1704380,0.3700
1704470,0.4359
1704560,-0.5896
1704590,-0.1038
1704620,0.3775
1704680,-1.6445
1704710,-0.5576
1704740,1.9447
1704800,3.1233
1704920,0.9150
1705050,2.3178
1705220,1.6883
1705310,-1.4503
1705430,0.7980
1705466,-0.4624
1705580,0.0592
1705610,0.4607
1705760,-1.5658
1705790,-0.0368
1705820,-0.8321
1705880,1.7355
1705910,0.1742
1705950,-0.7051
1706000,-0.6918
1706060,-0.4490
1706090,-0.5185
1706120,-0.0760
1706270,0.3169
1706390,0.1532
1706450,1.7133
1706480,0.2527
1706510,-0.8220
1706750,0.4143
1706930,-0.4647
1707010,1.2045
1707170,-0.3573
1707200,1.4077
1707290,1.0392
1707320,1.1215
1707440,0.2771
1707650,0.3818
1707770,0.2260
1707830,1.3683
1707950,-0.6104
1707980,3.3309
1708010,1.7829
1708040,-1.6082
1708070,-2.1018
1708100,-1.0779
1708130,-1.1964
1708160,0.3174
1708220,-0.1208
1708250,-0.8396
1708280,0.2828
1708340,-0.7804
1708430,0.7603
1708460,0.0177
1708500,0.1628
1708550,0.2988
1708580,-0.8240
1708610,0.1463
1708640,1.0354
1708730,1.4607
1708790,1.6723
1708970,1.4186
1709100,0.3332
1709150,1.6848
1709170,0.0746
1709210,0.6786
1709270,-0.5634
1709330,0.5670
1709400,0.8315
1709420,0.1993
1709510,-1.5829
1709540,1.2155
1709600,0.5434
1709810,-0.3956
1709930,-0.5584
1709960,-1.2593
1709990,-0.5382
1710200,-1.6965
1710240,0.3141
1710380,1.5590
1710410,0.6997
1710440,-0.3043
1710470,0.9787
1710530,0.8149
1710570,-0.1689
1710650,-0.1824
1710690,-0.7525
1710740,1.1691
1710760,0.1111
1710790,0.0861
1710800,-0.1613
1710820,-0.9494
1710950,-1.0917
1711010,-0.9597
1711100,-0.5970
1711250,-0.3030
1711290,-1.1140
1711350,1.1975
1711400,-1.0466
1711610,1.0288
1711790,-1.0467
1711850,-1.1610
1711880,1.1339
1711980,2.5368
1712000,0.0334
1712060,0.2677
1712090,-1.3920
1712120,0.5632
1712210,0.1149
1712240,1.8388
1712330,-0.1197
1712420,-1.6964
1712450,-1.2809
1712540,1.6985
1712700,2.2902
1712720,0.2319
1712760,-0.0961
1712810,1.0031
1712840,0.6769
1712930,-0.1686
1712960,-0.6097
1713050,0.0563
1713140,0.3762
1713170,-0.9886
1713240,0.2279
1713260,1.2919
1713290,0.2097
1713320,-2.0645
1713440,-0.4557
1713500,0.2262
1713530,1.6212
1713560,0.4784
1713590,-0.9086
1713660,-0.8731
1713710,0.1266
1713770,0.4780
1713860,-0.8206
1713920,1.6684
1713970,2.0598
1714050,1.2448
1714100,0.0361
1714160,0.1757
1714220,-0.1888
1714250,1.4811
1714350,1.1917
1714430,1.3886
1714460,1.9396
1714550,0.5642
1714710,0.0162
1714820,1.6137
1715100,-0.1834
1715180,0.2315
1715400,-0.1410
1715420,0.7113
1715450,-0.2748
1715480,0.6291
1715490,0.6541
1715630,0.0584
1715660,1.3995
1715700,1.5513
1715780,0.0225
1715820,1.2082
1715880,0.4002
1715900,-0.7313
1715930,1.6492
1716020,-0.0571
1716050,0.7055
1716080,-0.0835
1716140,0.5159
1716290,-0.2148
1716350,0.9855
1716380,1.7935
1716410,0.6432
1716560,1.6787
1716680,-0.1707
1716800,2.1517
1716860,2.7051
1716920,2.0197
1716950,-0.3935
1717040,0.7358
1717160,2.2371
1717220,0.7395
1717280,-0.7939
1717310,-0.1469
1717370,1.1895
1717520,0.9873
1717670,0.2003
1717730,0.4010
1717790,-0.2314
1717800,0.1961
1717850,2.4181
1718060,0.1267
1718200,-0.5874
1718240,-0.2502
1718270,-0.6071
1718360,-0.0091
1718420,-1.2511
1718450,-1.3524
1718480,-1.6539
1718510,0.5311
1718570,1.5940
1718600,-1.2771
1718810,-0.4335
1718840,0.6418
1718870,0.5437
1718960,0.0322
1718990,1.0048
1719110,2.0669
1719200,0.1315
1719230,-0.3251
1719260,1.4695
1719290,2.9414
1719500,1.2488
1719530,0.6064
1719660,-0.3443
1719680,-1.2359
1719830,1.4258
1719960,0.6199
1719970,0.7802
1720170,0.1659
1720180,0.3217
1720220,1.6674
1720280,0.1606
1720350,-0.6320
1720380,0.6122
1720430,0.4782
1720490,0.5678
1720550,-0.3691
1720580,-0.5741
1720640,-0.1234
1720760,-1.0279
1720880,0.0475
1720970,2.9349
1721000,-0.6997
1721030,2.9377
1721180,1.3238
1721270,1.0039
1721300,-0.2446
1721390,0.3828
1721420,0.7764
1721450,1.1358
1721600,2.2576
1721630,1.0850
1721720,2.5193
1721750,2.4645
1721870,0.8570
1721900,1.7587
1722020,-0.5459
1722050,-0.8430
1722080,-1.0886
1722130,0.4085
1722150,-0.1797
1722300,0.0258
1722530,0.6106
1722620,0.7825
1722710,0.9418
1722770,0.9175
1722800,2.3198
1722980,0.1130
1723090,3.5626
1723100,1.3773
1723200,1.2724
1723250,-0.2198
1723460,1.3701
1723730,1.0593
1723850,-0.4068
1723920,0.8956
1723970,-1.7106
1724000,1.3957
1724060,1.4857
1724270,1.0070
1724330,-0.5169
1724390,0.2934
1724420,3.0563
1724480,0.9490
1724600,0.2386
1724650,-0.3180
1724720,-1.0213
1724750,1.6182
1724780,-0.1438
1724870,0.2685
1724940,1.2380
1725000,0.7367
1725020,0.0061
1725050,-0.0371
1725110,-1.1609
1725190,0.3753
1725290,0.4155
1725500,0.7339
1725590,-0.6762
1725620,-0.4220
1725690,0.5574
1725740,1.3455
1725920,-0.9058
1725950,0.1716
1726100,1.7436
1726190,1.7338
1726310,0.9253
1726370,0.5088
1726400,-0.2053
1726430,-0.0962
1726490,-0.2364
1726550,1.1122
1726590,0.4552
1726610,-0.0015
1726710,0.5954
1726800,1.7722
1726820,2.0630
1726850,1.6024
1726970,-1.9739
1727180,0.4568
1727210,2.1574
1727290,0.4295
1727300,-0.1605
1727340,-1.1229
1727390,1.2367
1727450,0.2831
1727540,0.8745
1727610,-0.4597
1727710,2.2526
1727720,0.1740
1727780,-0.3735
1727840,0.5385
1727960,0.0102
1727990,0.5995
1728140,0.8396
1728270,1.8695
1728500,1.2935
1728560,0.5251
1728620,0.9925
1728650,1.0810
1728700,0.1839
1728810,-0.1001
1728890,1.4787
1728920,0.0886
1728980,2.1857
1729040,0.1575
1729100,0.1900
1729130,2.4352
1729190,0.5840
1729250,1.9266
1729420,0.0550
1729670,-0.4669
1729760,1.1572
1729890,0.8607
1729940,0.6134
1730160,0.2062
1730200,0.7490
1730220,1.5336
1730270,1.2507
1730300,0.0562
1730420,1.3046
1730510,-0.6994
1730570,1.6403
1730600,1.8317
1730630,0.0726
1730660,0.1266
1730750,0.1685
1730780,0.6417
1730810,-0.5960
1730840,1.9323
1730900,-2.1320
1730930,0.5501
1730990,0.2444
1731020,0.9810
1731050,1.4408
1731080,0.0175
1731140,-1.3151
1731200,0.6610
1731230,-1.0619
1731270,-0.2881
1731290,0.5289
1731380,0.2117
1731410,-0.1818
1731500,0.5403
1731710,-0.0502
1731740,0.9166
1731770,-0.2306
1731920,1.3442
1731950,-0.6034
1732040,2.1305
1732100,0.2099
1732160,0.0888
1732190,0.5232
1732280,-0.4386
1732370,-1.0179
1732520,1.2960
1732550,1.6666
1732670,0.0110
1732770,1.5036
1732830,0.5963
1732850,1.2361
1732960,0.3160
1732970,0.0263
1733000,-0.2001
1733090,-0.7426
1733210,-1.5186
1733300,0.1470
1733380,0.3369
1733390,-0.3180
1733450,0.2559
1733690,0.1125
1733750,0.7833
1733810,3.1002
1733840,0.1831
1733870,1.0873
1733930,0.7142
1733950,0.6675
1733990,1.8294
1734100,-0.1046
1734140,1.1859
1734230,-0.1538
1734260,-0.3486
1734320,1.3232
1734350,-0.1631
1734410,-1.0315
1734440,0.8501
1734510,-0.9650
1734540,1.4437
1734590,-0.1024
1734710,1.0485
1734740,1.9616
1734990,-1.1776
1735010,-0.1720
1735160,0.1626
1735220,0.7253
1735310,-0.9358
1735340,-1.3760
1735370,0.4242
1735400,0.8091
1735460,-1.7914
1735640,0.1121
1735820,0.9296
1735940,0.0627
1735970,1.1814
1736090,1.1090
1736180,0.5745
1736210,1.5080
1736300,-0.2374
1736330,0.4509
1736360,-0.8198
1736450,0.8477
1736480,0.3878
1736510,0.9171
1736570,0.8341
1736600,-0.1115
1736610,-0.3952
1736720,0.0044
1736750,-1.2120
1736810,-0.1926
1736900,-0.5751
1737050,-0.4465
1737080,-0.5075
1737120,0.2518
1737170,1.9403
1737230,-0.0699
1737320,0.5681
1737350,0.6209
1737380,1.1207
1737490,0.2954
1737590,0.4929
1737650,0.0616
1737680,-0.8590
1737860,-0.0780
1737980,0.6751
1738070,0.0590
1738130,0.2724
1738190,0.8058
1738220,1.1276
1738370,-0.6185
1738400,2.6385
1738460,0.5296
1738520,-0.1732
1738700,0.2170
1738760,1.3956
1739030,0.7894
1739090,-0.1332
1739120,0.5283
1739390,1.6940
1739420,0.8657
1739450,0.1888
1739480,-0.2870
1739510,0.3554
1739600,0.7243
1739630,-0.5339
1739780,1.0366
1739930,1.0553
1739960,-0.5927
1740070,-0.0814
1740080,0.7166
1740140,-0.7308
1740260,0.6670
1740320,-0.1792
1740350,0.4235
1740470,0.0301
1740500,1.4979
1740530,0.7033
1740650,-0.1033
1740830,0.6463
1741010,-0.5505
1741040,1.0775
1741070,1.4444
1741190,0.6465
1741250,-1.2415
1741360,0.4042
1741520,-1.4777
1741550,-0.9355
1741580,-0.9555
1741690,2.0255
1741700,1.6705
1741750,0.5122
1741790,0.2333
1741820,3.0425
1741980,1.1821
1742060,0.2576
1742180,1.8081
1742210,0.0225
1742240,-0.4918
1742300,-0.0734
1742310,-0.0015
1742480,0.9271
1742570,0.3792
1742600,2.7687
1742630,0.0584
1742660,0.0871
1742720,1.9415
1742790,0.4738
1742840,2.5291
1742900,0.5069
1742960,1.0117
1742990,-0.9544
1743020,0.2379
1743050,-0.6887
1743110,0.9635
1743170,-0.5115
1743330,-0.0477
1743380,0.2588
1743800,-0.7805
1743860,-1.1426
1743960,0.6162
1743962,-0.2773
1800008,0.7634
1800030,1.6095
1800060,1.4508
1800107,0.9260
1800118,0.3457
1800120,0.5902
1800150,-0.3393
1800180,0.9008
1800210,0.0282
1800240,0.5894
1800270,1.5325
1800330,1.8111
1800360,0.8175
1800390,1.6914
1800420,0.3352
1800450,0.4179
1800480,0.6609
1800570,0.7810
1800600,0.7607
1800630,1.3134
1800660,0.3043
1800690,1.1793
1800720,0.6805
1800750,1.1082
1800840,0.5633
1800900,0.7444
1800960,0.6909
1801020,2.1900
1801050,0.7189
1801060,0.4116
1801200,2.6994
1801290,0.7627
1801410,0.4786
1801440,1.7242
1801560,1.0176
1801590,0.8843
1801710,0.0029
1801740,1.1209
1801770,0.5364
1801890,1.1662
1801920,-0.0663
1802040,1.0174
1802130,0.7727
1802160,0.5130
1802190,1.0425
1802220,0.4042
1802280,0.9748
1802400,0.1161
1802430,1.1683
1802440,1.1126
1802460,0.6183
1802490,1.6577
1802520,0.4448
1802550,1.1945
1802610,0.8285
1802640,0.1352
1802660,1.0636
1802700,0.8043
1802800,1.2664
1802830,2.3985
1802850,0.4421
1802880,-1.0446
1802910,0.1834
1802940,0.7694
1802970,0.4907
1803000,0.5706
1803030,0.8028
1803060,0.3318
1803090,0.6069
1803120,0.7992
1803150,0.9523
1803180,0.3911
1803210,0.6594
1803240,0.0630
1803270,-0.3044
1803300,-0.3669
1803330,0.2677
1803450,-0.0074
1803480,1.2482
1803510,0.7124
1803570,0.4018
1803630,0.0866
1803660,-0.4820
1803690,0.7314
1803700,0.3673
1803720,0.7466
1803750,1.3727
1803780,0.6166
1803810,0.7963
1803840,0.3912
1803870,-1.1127
1803930,-0.1951
1803940,0.2915
1803960,1.2659
1803990,0.5725
1804050,0.9760
1804080,1.1934
1804110,1.0365
1804140,0.3221
1804170,0.6089
1804230,0.6627
1804260,1.2250
1804320,-0.6944
1804350,0.9830
1804470,1.0964
1804500,0.5566
1804560,0.9425
1804590,0.6421
1804620,-0.1762
1804710,0.8929
1804770,-0.9465
1804800,0.7832
1804980,1.0301
1805190,0.6129
1805280,0.9198
1805340,-0.0593
1805370,-0.1851
1805400,0.3029
1805450,1.0852
1805460,-0.4537
1805520,0.2140
1805550,0.4789
1805580,1.0941
1805670,0.1201
1805700,0.6522
1805790,0.8405
1805880,0.7927
1805910,0.6594
1806030,-0.0337
1806060,1.0694
1806080,0.8691
1806090,0.5368
1806120,0.4612
1806240,0.6838
1806270,0.8942
1806390,-0.2587
1806480,0.5938
1806510,0.7075
1806570,-0.1087
1806600,0.8638
1806630,0.7666
1806660,1.4649
1806840,0.5759
1806870,0.3449
1806900,0.2591
1807020,0.4749
1807080,0.7660
1807110,1.3146
1807140,0.9694
1807230,1.1972
1807260,0.8718
1807290,0.8665
1807320,-0.0691
1807350,1.6256
1807380,0.6744
1807410,0.8290
1807440,0.5353
1807470,0.4880
1807560,1.0519
1807620,1.0818
1807650,1.6525
1807680,0.5800
1807710,1.0027
1807770,0.4860
1807800,0.0782
1807830,0.5439
1807860,0.3142
1807890,0.4922
1807900,0.3116
1807920,0.4845
1807950,1.1346
1807980,0.5808
1808010,1.9437
1808040,0.2525
1808070,-0.0013
1808100,1.8605
1808120,1.2128
1808130,0.3414
1808160,-0.0564
1808190,0.2288
1808220,1.2486
1808250,1.4840
1808280,0.8860
1808310,1.0058
1808340,0.9828
1808460,0.3241
1808490,0.6065
1808640,0.4314
1808760,1.8720
1808820,0.7616
1808850,0.7312
1808900,0.5066
1808910,-0.1219
1808940,0.7630
1808970,1.7839
1809000,1.6997
1809060,0.8451
1809120,0.6930
1809150,0.8766
1809180,1.0783
1809300,0.4189
1809360,0.3388
1809370,0.3161
1809420,0.5621
1809480,0.6312
1809510,0.0005
1809600,0.5080
1809630,0.8357
1809660,0.2994
1809690,0.0913
1809720,1.0075
1809750,0.7825
1809810,0.2759
1809840,1.0106
1809990,0.1204
1810020,0.4410
1810080,0.2691
1810110,0.1133
1810140,1.2356
1810170,0.6066
1810230,0.8427
1810260,1.0282
1810290,-0.6096
1810350,0.9203
1810360,0.6774
1810380,0.3299
1810410,0.8607
1810440,0.9026
1810450,0.9951
1810470,0.7939
1810500,0.4451
1810530,1.1690
1810560,0.8517
1810590,0.2208
1810620,0.3299
1810640,2.0215
1810650,2.0491
1810680,0.2059
1810710,1.1482
1810740,0.6537
1810770,0.7780
1810800,0.1937
1810830,0.6105
1810860,0.9086
1810870,1.1039
1810900,0.1735
1810920,1.0514
1810950,0.6171
1810980,1.0148
1811100,0.6790
1811190,1.0870
1811220,0.4080
1811250,-0.0080
1811260,1.1454
1811340,0.9268
1811370,0.2873
1811400,0.6820
1811430,0.6815
1811460,1.0219
1811490,0.5744
1811550,-0.0604
1811580,0.6191
1811610,1.0561
1811700,1.4812
1811730,0.2732
1811910,0.5492
1811970,1.5738
1812060,0.3609
1812090,0.5365
1812120,0.1254
1812150,0.3658
1812180,0.5369
1812240,1.3989
1812360,0.1273
1812390,1.4152
1812420,0.9995
1812450,0.3036
1812720,0.4349
1812810,-0.1901
1812870,2.8345
1812880,0.8636
1812900,0.1320
1812930,0.8002
1812990,1.0961
1813050,0.2322
1813080,1.7205
1813110,1.0416
1813200,0.1076
1813230,0.2898
1900006,0.5362
1900009,0.3813
1900015,0.2275
1900021,0.9861
1900022,0.3233
1900023,-0.1272
1900024,0.5046
1900025,0.5347
1900026,0.7189
1900027,0.1225
1900028,0.4526
1900040,0.4886
1900060,0.2403
1903060,0.1568
1903150,0.9765
1903220,0.1171
1903270,0.2450
1903300,0.5210
1903360,0.3956
1903390,0.6240
1903450,0.5691
1903480,-0.2907
1903540,1.7052
1903570,0.3438
1903690,1.5851
1903720,-0.3155
1903750,0.2276
1903930,0.4548
1903960,0.6494
1904020,-0.1234
1904080,0.4560
1904200,0.6039
1904320,0.5486
1904380,0.0510
1904440,0.6356
1904560,0.7046
1904620,-0.1213
1904650,0.8606
1904680,0.2297
1904830,0.4862
1904860,1.0627
1904950,0.0349
1905070,0.6336
1905130,0.0248
1905190,0.8865
1905430,0.2477
1905490,0.2690
1905750,-0.4935
1905790,-0.2106
1906000,0.4629
1906060,0.0006
1906240,-0.4519
1906270,0.7121
1906330,0.8410
1906510,1.2136
1906540,0.0785
1906660,0.8127
1906750,0.1712
1906780,0.5929
1906810,0.5912
1906840,0.0705
1906900,-0.2028
1906930,0.5218
1906960,0.9688
1907050,-0.1756
1907080,-0.1270
1907170,0.3020
1907350,0.1062
1907380,0.2536
1907410,-0.1353
1907590,0.3817
1907620,0.7037
1907710,0.0519
1907860,0.7156
1907900,-0.0311
1907920,0.6994
1907980,-1.1557
1908130,0.0737
1908220,-0.4291
1908310,-0.2120
1908520,1.3193
1908550,0.4091
1908580,-0.4874
1908610,0.3979
1908730,1.3744
1908910,-0.3280
1908940,1.2351
1908970,-0.9196
1909120,0.8483
1909480,0.3648
1909540,0.0288
1909600,0.1174
1909990,0.0279
1910050,0.4872
1910110,0.5348
1910200,0.1798
1910350,-0.2993
1910410,0.0310
1910500,0.1246
1910690,0.5029
1910950,0.0706
1910980,0.2490
1911070,-0.4175
1911340,0.3385
1911790,0.5844
1911820,-0.6525
1911850,-0.1344
1911970,0.6787
1912120,-0.0566
1912330,0.5308
1912510,2.0559
1912660,0.2800
1912690,0.7136
1913110,0.0799
1913200,1.1842
1913230,0.2344
1913290,0.8685
1913320,0.8192
1913350,0.2891
1913470,0.3088
1913500,0.9753
1913660,0.3514
1914010,-0.2284
1914160,0.3826
1914280,-0.0126
1914310,0.2080
1914340,0.2691
1914370,1.0342
1914580,0.2889
1914640,0.7267
1914670,0.0443
1914700,0.8214
1914730,0.2258
1914850,0.4197
1914880,0.3848
1915210,0.5105
1915330,0.0389
1915450,2.0318
1915630,-0.1584
1915750,0.2788
1915840,0.5054
1916110,0.1914
1916440,0.6369
1916530,0.5733
1916680,-0.4130
1917100,-0.4713
1917220,1.2532
1917250,0.4844
1917460,1.3189
1917550,0.0818
1917820,0.0734
1918030,1.4221
1918120,0.0665
1918180,0.4924
1918240,0.1543
1918330,0.4694
1918480,-0.1328
1918510,-0.0880
1918540,0.8456
1918630,0.7602
1918690,0.3912
1918720,-0.9845
1918750,0.2744
1918780,-0.0980
1918840,1.2793
1918930,1.2092
1919140,0.8040
1919200,0.3213
1919440,0.1359
1919590,0.0023
1919650,0.2451
1919860,0.4913
1919890,0.4022
1920040,1.2362
1920130,0.0837
1920190,0.5015
1920250,0.8021
1920340,0.3876
1920460,0.4888
1920580,0.0185
1920610,0.1559
1920730,0.3955
1920760,1.0184
1920820,0.9399
1920830,-0.5637
1920850,0.3926
1920910,1.1000
1920940,1.1476
1921000,0.3407
1921090,1.0480
1921210,0.3669
1921240,1.1791
1921600,0.4560
1921630,-0.1505
1921660,0.9174
1921840,0.7393
1921870,-0.1887
1922110,-0.5136
1922440,0.8900
1922470,1.0837
1922530,-0.5994
1923110,1.8126
1923160,0.5230
1923190,0.9584
1923340,-1.1442
1924000,-0.0355
1924660,0.0483
1924720,0.6899
1924750,-0.1000
1924870,1.0720
1924960,-0.4282
1925140,0.0574
1925200,0.6734
1925320,-0.4857
1925380,0.2335
1925590,0.6344
1925920,0.2501
1925980,1.1332
1926070,0.4593
1926280,0.1195
1926370,0.7729
1926400,-0.4188
1926580,1.2851
1926640,0.7956
1926730,-0.4020
1926790,0.1069
1926820,0.5377
1926850,0.5002
1926910,0.2856
1927000,0.8667
1927270,0.5415
1927390,-0.8974
1927500,0.3809
1927600,0.3404
1927870,0.7803
1927960,0.7085
1927990,0.2998
1928050,0.3664
1928230,0.5647
1928560,0.8299
1928680,0.9592
1928710,0.5864
1928980,0.2867
1929010,1.1106
1929280,0.0536
1929310,0.7873
1929490,0.6626
1929580,0.1135
1929730,-0.2890
1929760,0.3528
1930240,-0.0203
1930480,-0.9463
1930510,1.6592
1930540,1.1661
1930560,0.1228
1930630,0.6495
1930750,0.6275
