id,pn_avg
1305790,-4.3139
1305850,-3.9960
1500030,-3.5726
1600001,-4.6121
1600002,-4.0681
1600060,-3.8824
1600139,-4.2381
1600240,-4.6145
1600270,-3.7271
1600300,-3.1990
1600360,-3.2805
1600420,-4.2577
1600480,-4.0964
1600510,-3.8375
1600600,-3.7543
1600660,-3.7274
1600780,-3.8838
1600930,-3.9071
1600960,-4.3139
1601020,-4.1168
1601050,-4.6257
1601080,-4.3423
1601110,-4.2423
1601140,-3.9315
1601260,-4.4298
1601470,-3.8273
1601530,-3.0662
1601570,-4.1034
1601590,-3.8011
1601650,-4.3869
1601710,-3.8556
1601770,-4.2435
1601800,-4.1567
1601860,-4.1806
1601920,-4.0212
1601950,-4.5680
1601980,-4.0617
1602030,-3.9191
1602070,-3.8096
1602100,-3.8523
1602130,-4.0744
1602190,-4.2601
1602220,-3.5793
1602250,-3.8434
1602340,-3.7767
1602370,-4.2695
1602490,-4.5177
1602520,-4.2813
1602550,-4.1114
1602580,-4.2826
1602640,-3.7435
1602670,-4.4715
1602700,-3.2644
1602790,-4.4630
1602850,-4.2400
1602910,-4.0002
1602970,-4.1985
1603000,-4.2104
1603060,-4.1137
1603090,-4.8554
1603180,-3.8168
1603240,-3.7996
1603270,-3.9365
1603300,-4.6834
1603330,-3.7344
1603360,-4.0178
1603400,-3.8368
1603420,-4.5778
1700002,-4.4107
1700003,-4.1115
1700004,-4.3840
1700005,-4.0767
1700007,-4.1965
1700009,-4.4470
1700010,-4.3612
1700014,-4.2039
1700041,-4.2547
1700044,-4.4506
1700045,-4.0543
1700077,-3.8127
1700092,-4.4141
1700109,-4.5239
1700110,-4.5621
1700112,-3.8271
1700113,-4.1872
1700114,-4.2803
1700115,-3.8481
1700119,-2.1516
1700123,-4.1547
1700125,-3.9684
1700126,-4.3591
1700153,-3.8106
1700217,-4.6062
1700222,-4.2813
1700223,-4.1111
1700310,-4.0353
1700314,-4.3215
1700319,-4.3643
1700320,-3.7540
1700321,-4.1436
1700324,-3.9142
1700326,-4.1127
1700332,-4.2528
1701385,-3.6120
1701387,-4.3343
1701395,-4.0933
1701403,-3.8438
1701413,-3.9666
1703090,-4.2608
1703150,-3.5825
1703480,-4.1558
1703510,-3.8820
1703600,-3.4906
1703690,-4.1479
1703750,-4.0721
1703840,-3.7260
1703900,-3.6241
1703930,-4.1646
1703960,-4.1692
1703990,-4.3465
1704050,-5.4350
1704140,-3.3381
1704260,-4.3913
1704470,-3.5076
1704560,-4.5377
1704620,-4.2262
1704680,-4.7937
1704710,-3.2908
1704920,-3.6065
1705050,-2.2403
1705220,-2.8955
1705310,-4.1002
1705430,-4.4622
1705466,-4.2204
1705580,-3.9588
1705610,-3.7677
1705760,-5.1415
1705790,-3.7054
1705910,-4.0547
1705950,-4.0309
1706000,-4.7440
1706060,-4.4253
1706090,-4.4755
1706120,-3.7563
1706270,-3.9997
1706390,-4.1121
1706480,-2.7214
1706510,-4.5956
1706750,-3.6495
1706930,-4.3018
1707010,-3.8239
1707170,-4.4085
1707290,-3.9834
1707320,-4.0129
1707650,-4.4248
1707770,-4.3093
1707830,-3.6637
1707950,-3.9190
1708010,-4.1300
1708040,-4.9407
1708130,-4.7842
1708220,-4.3097
1708250,-4.2960
1708280,-3.8985
1708340,-2.6249
1708430,-3.7497
1708460,-4.2328
1708500,-3.7773
1708550,-3.4203
1708640,-3.7191
1708730,-3.1287
1708790,-3.5930
1709100,-4.1708
1709150,-3.9061
1709170,-4.1167
1709210,-4.4540
1709270,-4.1610
1709420,-1.9586
1709510,-4.1116
1709540,-4.0225
1709600,-3.7644
1709810,-3.9224
1709930,-2.6125
1709960,-4.5129
1709990,-4.2488
1710200,-4.9381
1710380,-3.4282
1710410,-4.6467
1710440,-3.8665
1710470,-3.5447
1710530,-4.3872
1710570,-3.7236
1710650,-3.6908
1710690,-4.3272
1710740,-4.1419
1710790,-4.1394
1710800,-4.5029
1710820,-4.3956
1711010,-4.6810
1711250,-4.1110
1711290,-4.6706
1711350,-3.5255
1711610,-4.7308
1711790,-3.3176
1711850,-3.7828
1711880,-3.6689
1712000,-3.2173
1712120,-3.8671
1712210,-3.0508
1712330,-3.8447
1712420,-4.9880
1712450,-4.9861
1712540,-2.9506
1712700,-2.9721
1712720,-4.7678
1712760,-3.7917
1712840,-4.2126
1712960,-4.0875
1713050,-3.5447
1713140,-3.9106
1713170,-3.9089
1713240,-3.8228
1713260,-3.7001
1713290,-3.5241
1713320,-5.7352
1713440,-4.7265
1713500,-4.1270
1713530,-3.3539
1713560,-3.9139
1713660,-3.6809
1713710,-3.0798
1713770,-3.1890
1713970,-2.8896
1714100,-4.5029
1714220,-4.1276
1714350,-3.8906
1714430,-3.3613
1714460,-1.6047
1714550,-3.9170
1714710,-4.1515
1714820,-4.2062
1715100,-3.9575
1715180,-4.2333
1715400,-4.0704
1715420,-3.9142
1715450,-4.1706
1715480,-4.2348
1715490,-4.0281
1715630,-4.3398
1715780,-4.4043
1715880,-4.5847
1715900,-3.1734
1715930,-3.3912
1716050,-3.6325
1716080,-3.5826
1716140,-4.0878
1716290,-4.4921
1716350,-3.9902
1716380,-3.6465
1716410,-4.1081
1716680,-3.8427
1716800,-1.7606
1716920,-2.7385
1716950,-4.8821
1717040,-3.4504
1717280,-3.9207
1717310,-4.5438
1717370,-4.4398
1717520,-3.4658
1717730,-3.9519
1717800,-3.7348
1718060,-3.4523
1718200,-4.0529
1718240,-4.3123
1718270,-4.0068
1718360,-4.4693
1718420,-4.1349
1718480,-4.8908
1718510,-4.2517
1718570,-2.3452
1718810,-3.9744
1718840,-4.3403
1718870,-3.8715
1718960,-4.0842
1718990,-4.0580
1719200,-3.8009
1719230,-4.3075
1719290,-2.9480
1719500,-4.2668
1719530,-3.8096
1719660,-4.2801
1719680,-5.0747
1719830,-4.2207
1719960,-3.9516
1719970,-3.7683
1720170,-4.0311
1720180,-3.8505
1720280,-3.3129
1720380,-4.1744
1720430,-4.2558
1720490,-4.2515
1720550,-3.8963
1720580,-4.4116
1720640,-4.0996
1720760,-3.3924
1720880,-3.9805
1721000,-3.6131
1721030,-2.7255
1721180,-4.3334
1721270,-4.0279
1721300,-4.1535
1721390,-4.5344
1721420,-4.1411
1721450,-3.2464
1721600,-2.6831
1721630,-2.9598
1721870,-4.0353
1721900,-2.9979
1722020,-4.5475
1722080,-4.4197
1722130,-4.0316
1722150,-3.9402
1722300,-4.1466
1722530,-4.3560
1722800,-3.0225
1722980,-3.9645
1723100,-3.8338
1723200,-3.5379
1723250,-3.8539
1723460,-3.4245
1723730,-4.1863
1723850,-4.5514
1723920,-3.3589
1724000,-3.1189
1724060,-3.3181
1724270,-4.5773
1724330,-4.4685
1724390,-4.0422
1724480,-3.7792
1724600,-3.7805
1724650,-4.0506
1724720,-4.6904
1724750,-3.8417
1724780,-4.0548
1724870,-3.9727
1724940,-4.4747
1725000,-3.9675
1725020,-4.4675
1725050,-4.0007
1725110,-5.2686
1725290,-3.9679
1725500,-4.4154
1725590,-4.0545
1725620,-4.1675
1725690,-3.9866
1725740,-4.0700
1725920,-4.4300
1725950,-3.8197
1726190,-4.3196
1726310,-4.2313
1726370,-3.9431
1726400,-3.6215
1726430,-4.0597
1726550,-3.6718
1726610,-4.3040
1726710,-4.2104
1726800,-4.1415
1726820,-4.0014
1726850,-4.0362
1727210,-3.9404
1727300,-4.1651
1727340,-3.1362
1727390,-4.2710
1727540,-3.7364
1727610,-3.7869
1727710,-2.5225
1727720,-4.1388
1727840,-3.8377
1727960,-4.0104
1727990,-4.0309
1728140,-4.3214
1728500,-4.2010
1728560,-3.5047
1728620,-2.6133
1728650,-4.7925
1728700,-4.5633
1728810,-4.6428
1728890,-4.2131
1728920,-4.4893
1729040,-3.9901
1729100,-4.4159
1729190,-4.0297
1729250,-2.4014
1729420,-3.8178
1729670,-4.2973
1729760,-3.1305
1729890,-4.2426
1729940,-4.2075
1730160,-3.8783
1730200,-4.1756
1730220,-3.6093
1730270,-3.5152
1730300,-3.7404
1730420,-2.1448
1730510,-4.4074
1730600,-3.8891
1730630,-4.4013
1730750,-4.1324
1730810,-4.5412
1730840,-3.7966
1730990,-4.2170
1731050,-4.1840
1731080,-3.9585
1731230,-2.8822
1731270,-4.3505
1731290,-4.4617
1731380,-4.1175
1731410,-4.1395
1731500,-4.4477
1731710,-4.0242
1731740,-4.0151
1731770,-4.0935
1732100,-4.0960
1732160,-4.0412
1732190,-4.0826
1732280,-4.4712
1732370,-5.3907
1732520,-4.0900
1732670,-4.4259
1732830,-3.9998
1732850,-3.2109
1732960,-4.3297
1732970,-4.1313
1733000,-3.3650
1733210,-4.1936
1733300,-4.4685
1733380,-4.5211
1733390,-3.9891
1733450,-4.3876
1733690,-4.2116
1733840,-4.4363
1733870,-3.4920
1733930,-3.8493
1733950,-4.5511
1733990,-3.2064
1734100,-4.1672
1734230,-3.9356
1734260,-3.9457
1734320,-3.9282
1734350,-4.5026
1734410,-3.5760
1734440,-4.3353
1734510,-2.8927
1734540,-4.1452
1734710,-4.0348
1734740,-3.3540
1734990,-4.4843
1735010,-4.0677
1735160,-4.0497
1735220,-4.0008
1735370,-4.1656
1735400,-3.9124
1735460,-5.1831
1735640,-4.7037
1735820,-4.1414
1735940,-4.3193
1735970,-4.5659
1736090,-3.9509
1736180,-4.0637
1736210,-3.4465
1736300,-4.9844
1736330,-2.8855
1736360,-4.4307
1736450,-3.4177
1736480,-3.2639
1736600,-4.3238
1736610,-3.9300
1736720,-5.4506
1736750,-5.4034
1736810,-4.7763
1736900,-4.2002
1737050,-4.2316
1737080,-2.9748
1737170,-3.0512
1737230,-4.0383
1737320,-4.3077
1737350,-4.0069
1737490,-4.1292
1737590,-3.7360
1737680,-4.6985
1737860,-4.1662
1737980,-4.7757
1738130,-4.2488
1738220,-4.2235
1738370,-5.0581
1738460,-3.8319
1738700,-3.9852
1739030,-4.1826
1739090,-4.3556
1739120,-3.8250
1739420,-4.0182
1739450,-4.2996
1739510,-4.3540
1739600,-4.2038
1739780,-4.4685
1739930,-3.4672
1739960,-1.8805
1740070,-3.8922
1740140,-3.8519
1740260,-4.0609
1740320,-4.0854
1740350,-3.5420
1740470,-3.9514
1740500,-2.9459
1740830,-3.9549
1741010,-4.6489
1741040,-4.2663
1741070,-4.3383
1741190,-3.5947
1741250,-4.6961
1741360,-4.0411
1741520,-5.7006
1741550,-3.7657
1741580,-4.2855
1741690,-2.7112
1741700,-2.7577
1741790,-4.0238
1741980,-3.6323
1742060,-4.0493
1742180,-2.4785
1742210,-2.8443
1742240,-4.2593
1742300,-3.4205
1742310,-3.9288
1742630,-4.3737
1742660,-4.1692
1742790,-4.2513
1742900,-4.5021
1743020,-4.3707
1743050,-4.5253
1743110,-2.9037
1743330,-3.7153
1743380,-4.6805
1743800,-4.2639
1743860,-4.4718
1743960,-3.9582
1743962,-4.0291
1800008,-4.1312
1800030,-3.8384
1800060,-4.8299
1800118,-4.3879
1800120,-4.1221
1800150,-3.9723
1800180,-4.3812
1800210,-4.1823
1800240,-4.2636
1800270,-3.9699
1800360,-3.1337
1800390,-4.0448
1800420,-4.3443
1800450,-4.3980
1800480,-4.1326
1800570,-4.1496
1800600,-4.0707
1800630,-3.0489
1800660,-4.3844
1800690,-4.2256
1800720,-4.1489
1800750,-4.9425
1800840,-4.0741
1800900,-4.2386
1800960,-4.5536
1801020,-3.7826
1801050,-4.1323
1801060,-4.3944
1801200,-3.3152
1801290,-4.2674
1801410,-4.1059
1801440,-3.8012
1801560,-4.5599
1801590,-3.9599
1801710,-4.4635
1801740,-4.2022
1801770,-4.1005
1801890,-4.3704
1801920,-4.7073
1802040,-4.1321
1802130,-3.9991
1802160,-4.3595
1802190,-4.4006
1802220,-4.1665
1802280,-4.0500
1802400,-3.8677
1802430,-3.8998
1802440,-4.4016
1802460,-3.5208
1802490,-4.4015
1802520,-4.3429
1802550,-4.0724
1802610,-4.0717
1802640,-4.3058
1802660,-3.9019
1802700,-4.2780
1802800,-4.1140
1802830,-3.7849
1802850,-3.1167
1802880,-5.4753
1802910,-4.7702
1802940,-4.2321
1802970,-4.1936
1803000,-4.5926
1803030,-4.4208
1803060,-4.1778
1803090,-4.2329
1803120,-4.1055
1803150,-4.1790
1803180,-4.2742
1803210,-4.3403
1803240,-4.4898
1803270,-3.9879
1803300,-4.2903
1803450,-3.2741
1803480,-4.2724
1803510,-4.4150
1803570,-4.2474
1803630,-3.8272
1803660,-3.9284
1803690,-3.9791
1803700,-4.2618
1803750,-3.8183
1803780,-4.4035
1803810,-3.9682
1803840,-4.3271
1803870,-5.1704
1803930,-3.4422
1803940,-4.0559
1803960,-3.4373
1803990,-3.7537
1804050,-4.2840
1804080,-4.1529
1804110,-3.8233
1804140,-4.3102
1804170,-4.4026
1804260,-3.9536
1804320,-4.8971
1804350,-4.1393
1804470,-3.9366
1804500,-4.2276
1804560,-4.4021
1804590,-4.5369
1804620,-5.2323
1804710,-3.8318
1804770,-4.7981
1804800,-4.5415
1804980,-4.2099
1805190,-4.4703
1805280,-4.4331
1805340,-4.3253
1805370,-3.9894
1805400,-3.9789
1805450,-4.1895
1805460,-5.0044
1805520,-4.3654
1805550,-4.1092
1805580,-4.0233
1805670,-3.2085
1805700,-4.2021
1805790,-4.1528
1805880,-4.4022
1805910,-4.4255
1806030,-4.1801
1806060,-4.0346
1806080,-4.2366
1806090,-4.1658
1806120,-3.8951
1806240,-4.1945
1806270,-3.9659
1806390,-3.5976
1806480,-4.2033
1806510,-4.0818
1806570,-4.0091
1806600,-4.0113
1806630,-4.6560
1806660,-4.2878
1806840,-4.0432
1806870,-4.0135
1806900,-4.0710
1807020,-5.1680
1807080,-4.3008
1807110,-4.2716
1807140,-4.3196
1807230,-3.9406
1807260,-4.1106
1807290,-3.8523
1807320,-3.6743
1807350,-3.6952
1807380,-4.4490
1807410,-3.8140
1807440,-3.9690
1807470,-4.6380
1807560,-4.3215
1807620,-4.6369
1807650,-3.6802
1807680,-4.2262
1807710,-4.1454
1807770,-4.2407
1807800,-4.2709
1807830,-3.9009
1807860,-4.2338
1807890,-4.5033
1807900,-4.0470
1807920,-4.4295
1807950,-4.3473
1807980,-4.3626
1808010,-3.8488
1808040,-4.0980
1808070,-4.2697
1808100,-4.4277
1808120,-4.3503
1808130,-4.2398
1808160,-4.4330
1808190,-4.6102
1808220,-3.8690
1808250,-4.4181
1808280,-4.4211
1808310,-4.2423
1808340,-4.1777
1808460,-4.1329
1808490,-4.3935
1808640,-4.1214
1808760,-3.5921
1808820,-3.7624
1808850,-4.0520
1808900,-4.3481
1808910,-4.1685
1808940,-4.0137
1808970,-4.1462
1809000,-4.4082
1809060,-3.8423
1809120,-4.4738
1809150,-4.5908
1809180,-4.4629
1809300,-4.4074
1809360,-4.0213
1809370,-4.2572
1809420,-4.3541
1809480,-4.0383
1809510,-4.0531
1809600,-4.3915
1809630,-4.1834
1809660,-4.3069
1809690,-4.7009
1809720,-4.1706
1809750,-3.8659
1809810,-4.2311
1809840,-4.3736
1809990,-4.2232
1810020,-4.2559
1810080,-4.0298
1810110,-4.3383
1810140,-4.0576
1810170,-3.6155
1810230,-4.2468
1810260,-3.9276
1810290,-3.8589
1810350,-4.0556
1810360,-4.0489
1810380,-4.5745
1810410,-4.3319
1810440,-4.2450
1810450,-4.2265
1810470,-4.3289
1810500,-4.4337
1810530,-4.4115
1810560,-4.3374
1810590,-4.2291
1810620,-4.1629
1810640,-4.2282
1810650,-3.8262
1810680,-4.4284
1810710,-4.0080
1810740,-4.3087
1810770,-4.6517
1810800,-3.9377
1810830,-4.4939
1810860,-3.8256
1810870,-3.9182
1810900,-4.2101
1810920,-3.9872
1810950,-4.2243
1810980,-3.8531
1811100,-3.9305
1811190,-4.2836
1811220,-4.6449
1811250,-4.3404
1811260,-4.1739
1811340,-3.6878
1811370,-4.1832
1811400,-4.2369
1811430,-4.1242
1811460,-4.2962
1811490,-4.4213
1811550,-4.3771
1811580,-4.3045
1811610,-4.2028
1811700,-4.3562
1811910,-4.1096
1811970,-3.9512
1812060,-4.5601
1812090,-3.6987
1812120,-3.9760
1812150,-4.0747
1812180,-4.2196
1812240,-4.1877
1812360,-4.1696
1812390,-4.0280
1812420,-3.6781
1812450,-3.8719
1812720,-3.0281
1812810,-4.4238
1812870,-3.3013
1812880,-4.2335
1812900,-4.0926
1812930,-4.3963
1812990,-4.1075
1813050,-4.2615
1813080,-3.5301
1813110,-4.6162
1813200,-4.5989
1813230,-4.3188
1900006,-4.4214
1900009,-4.1992
1900015,-4.0044
1900021,-4.0482
1900022,-4.3702
1900023,-4.1972
1900025,-3.9203
1900027,-4.2718
1900028,-3.9537
1900040,-4.2437
1903060,-3.8494
1903150,-4.0422
1903270,-4.3410
1903360,-4.1831
1903390,-4.1808
1903450,-4.2584
1903480,-3.8864
1903540,-2.6864
1903570,-4.0576
1903690,-3.8204
1903750,-4.5421
1903930,-3.8592
1904020,-3.5396
1904080,-3.9881
1904200,-3.7489
1904320,-3.8448
1904440,-3.6695
1904560,-4.4064
1904620,-4.5629
1904680,-3.7918
1904830,-4.1079
1904860,-3.6081
1904950,-4.2480
1905070,-3.9452
1905130,-4.3209
1905430,-4.3712
1905790,-3.4988
1906000,-4.2025
1906060,-4.5698
1906240,-3.7535
1906270,-3.9255
1906330,-4.1436
1906510,-3.4418
1906540,-3.0697
1906660,-4.1770
1906750,-4.2069
1906810,-4.0994
1906900,-3.9265
1906930,-4.5906
1906960,-4.3555
1907050,-4.3701
1907080,-3.8904
1907170,-4.1351
1907350,-4.0196
1907380,-3.9811
1907410,-4.0998
1907590,-4.0544
1907620,-4.0881
1907710,-4.1849
1907860,-3.4681
1907980,-4.1406
1908220,-4.1515
1908310,-4.1245
1908520,-3.9341
1908580,-3.3235
1908610,-4.1886
1908730,-4.2649
1908910,-3.6724
1908970,-3.2451
1909480,-3.2471
1909990,-4.1750
1910200,-3.9638
1910350,-4.7114
1910500,-4.5312
1910690,-4.0480
1910950,-4.7115
1911070,-4.0520
1911340,-3.9617
1911790,-4.2425
1911820,-4.1547
1911850,-4.5078
1911970,-4.3436
1912330,-4.5719
1912690,-4.1183
1913110,-4.2137
1913200,-3.5158
1913230,-3.9675
1913290,-3.2187
1913350,-3.6512
1913470,-3.7452
1913500,-3.9290
1913660,-3.9647
1914280,-4.3725
1914310,-4.1622
1914370,-4.0823
1914580,-4.2044
1914640,-4.2157
1914670,-4.0972
1914700,-1.8302
1914730,-3.8811
1914880,-4.3606
1915210,-4.0947
1915330,-4.3597
1915450,-3.1411
1915630,-4.1736
1915840,-4.0621
1916110,-4.2805
1916530,-4.2669
1916680,-3.6385
1917100,-4.5478
1917220,-3.2498
1917820,-4.5396
1918120,-4.5428
1918330,-4.5681
1918480,-4.0747
1918510,-3.7514
1918540,-4.5632
1918690,-4.3663
1918720,-3.4228
1918780,-3.8752
1918840,-3.8035
1918930,-4.0515
1919140,-3.8918
1919440,-3.8821
1919650,-3.9548
1919860,-4.1817
1919890,-3.6622
1920040,-3.9038
1920130,-3.5041
1920190,-4.2544
1920250,-3.8718
1920340,-4.4865
1920460,-3.5795
1920580,-4.0172
1920610,-3.9090
1920730,-4.3929
1920760,-4.2669
1920940,-3.8178
1921090,-4.1837
1921240,-4.0490
1921600,-4.2753
1921630,-4.2636
1921660,-4.2638
1921840,-4.2637
1921870,-3.8591
1922110,-3.9016
1922440,-4.7723
1922470,-4.1696
1922530,-3.7432
1923110,-3.0918
1923160,-4.0717
1923190,-3.7051
1924000,-3.7741
1924660,-3.8897
1924720,-3.8691
1924870,-4.3667
1925140,-4.2754
1925200,-4.1925
1925320,-4.4579
1925380,-3.9127
1925590,-3.8638
1925920,-4.5526
1925980,-3.7535
1926070,-4.0354
1926280,-4.0499
1926370,-3.6180
1926400,-3.8624
1926640,-4.1035
1926730,-4.2459
1926820,-4.0427
1926910,-3.9941
1927000,-4.0054
1927270,-3.8009
1927390,-3.5548
1927500,-4.5128
1927870,-4.0984
1928680,-3.3600
1928980,-4.5327
1929310,-3.9346
1929580,-4.6357
1929730,-4.7769
1930240,-3.8178
1930480,-3.6224
1930510,-3.3999
1930540,-4.1404
1930560,-3.9811
1930630,-3.7226
1930750,-3.8683
1930780,-4.1458
1930900,-3.9976
1930930,-3.0727
1930990,-3.5965
1931080,-4.0368
1931110,-4.3139
1931290,-3.6716
1931350,-4.4770
1931470,-4.3090
1931680,-3.9400
1931800,-4.1925
1931860,-3.8077
1999017,-4.1874
1999019,-4.2629
2000002,-4.3313
2000003,-4.1065
2000004,-4.2371
2000006,-3.8488
2000014,-4.5012
2000015,-4.0407
2000016,-4.2717
2000017,-4.1363
2000349,-4.2438
2000350,-3.9646
2000351,-4.0080
2003180,-4.2844
2003200,-3.9376
2003210,-4.2876
2003300,-4.4106
2003360,-3.8671
2003390,-4.2928
2003450,-3.9949
2003540,-4.0536
2003630,-4.5567
2003720,-4.1793
2003780,-4.2278
2003810,-4.1147
2003870,-4.2143
2003900,-4.2151
2003960,-4.1472
2004050,-4.0599
2004200,-4.5233
2004290,-3.8013
2004410,-4.7190
2004590,-4.1708
2004620,-4.4068
2004670,-4.5542
2004710,-3.7585
2004740,-4.5037
2004800,-3.9437
2004890,-4.2537
2004920,-4.3169
2004980,-4.1068
2005010,-4.1904
2005070,-4.3066
2005100,-4.1361
2005280,-4.1428
2005460,-4.0323
2005490,-4.0164
2005580,-4.0023
2005610,-4.3947
2005640,-4.4565
2005700,-4.3323
2005730,-4.2113
2005790,-4.8771
2005870,-4.2109
2005940,-3.7359
2006090,-4.1430
2006120,-4.4605
2006180,-3.7970
2006270,-4.2825
2006300,-4.2741
2006330,-3.8265
2006360,-4.6687
2006390,-3.9999
2006420,-4.4275
2006450,-4.2099
2006480,-4.3013
2006540,-4.2313
2006580,-3.6335
2006660,-3.9603
2006840,-4.2863
2006930,-4.3069
2006960,-4.4078
2007020,-4.1687
2007050,-4.4998
2007170,-4.0035
2007290,-4.0829
2007320,-4.5713
2007350,-4.2957
2007380,-3.6763
2007560,-4.1557
2007590,-4.4040
2007620,-3.9224
2007650,-4.0104
2007740,-4.0551
2007750,-3.6674
2007890,-4.3449
2007950,-4.3711
2007970,-4.3326
2008070,-4.3901
2008250,-4.4642
2008280,-4.1436
2008340,-4.0668
2008370,-4.0067
2008400,-3.3156
2008430,-3.8993
2008550,-4.8414
2008730,-3.8955
2008970,-4.2930
2009030,-4.1432
2009140,-4.2490
2009180,-3.8316
2009240,-4.1195
2009320,-4.2902
2009390,-4.4193
2009510,-4.2129
2009570,-3.8955
2009840,-4.5916
2009900,-4.2016
2009960,-3.7327
2009990,-4.7011
2010020,-4.3673
2010140,-3.5519
2010230,-4.0777
2010260,-4.6083
2010320,-3.5319
2010410,-4.4412
2010500,-4.1991
2010560,-3.6590
2010620,-4.1649
2010650,-3.8364
2010680,-4.0198
2010710,-3.7526
2010800,-4.8276
2010890,-3.9079
2011080,-4.6859
2011100,-4.3100
2011130,-4.2070
2011250,-4.1971
2011310,-4.0621
2011370,-3.8922
2011490,-4.0678
2011640,-3.3691
2011850,-4.2119
2012000,-3.8320
2012030,-3.9217
2012180,-4.0147
2012210,-4.1829
2012260,-3.6872
2012300,-4.1553
2012360,-4.4200
2012420,-3.8877
2012510,-3.8912
2012810,-4.1425
2012840,-4.0775
2012870,-4.6102
2012990,-3.3299
2013020,-4.0045
2013050,-4.2165
2100030,-3.8049
2100070,-4.0436
2100081,-4.0972
2100120,-3.7547
2100150,-3.6112
2100210,-4.0332
2100240,-3.7198
2100270,-3.4168
2100300,-3.9459
2100330,-3.7997
2100360,-3.3632
2100390,-4.3354
2100480,-3.5315
2100510,-3.5834
2100540,-3.6601
2100570,-2.4122
2100620,-4.2938
2100630,-3.8443
2100660,-3.9819
2100690,-3.6255
2100720,-4.0592
2100750,-4.0727
2100780,-4.7928
2100810,-4.2439
2100840,-3.7022
2100870,-3.9462
2100900,-3.7669
2100930,-3.3817
2100960,-3.8110
2100990,-3.6998
2101020,-3.9728
2101050,-4.1543
2101150,-3.6895
2101200,-3.7876
2101230,-3.3788
2101260,-3.6952
2101320,-3.8974
2101350,-4.2707
2101380,-3.7955
2101410,-3.6844
2101440,-3.3825
2101470,-3.9150
2101500,-4.5378
2101530,-4.3626
2101590,-3.8270
2101620,-4.3290
2101650,-3.1969
2101680,-4.2551
2101710,-3.8204
2101740,-4.0982
2101760,-3.8887
2101800,-4.6035
2101860,-2.6714
2101920,-4.1014
2101950,-4.7663
2101980,-3.5086
2102010,-3.5734
2102040,-3.7118
2102130,-3.9700
2102160,-4.2253
2102220,-3.2392
2102250,-4.0963
2102280,-3.9998
2102300,-4.3822
2102340,-4.3788
2102400,-3.8849
2102460,-4.3110
2102490,-3.9651
2102520,-3.6735
2102540,-4.5253
2102580,-3.9840
2102640,-4.2333
2102670,-3.5963
2102710,-3.9424
2102760,-4.0824
2102790,-3.7662
2102860,-3.9555
2102940,-4.1178
2102990,-2.7717
2103030,-3.8797
2103060,-4.4268
2103090,-3.9090
2103120,-4.3392
2103150,-3.9163
2103180,-3.9697
2103210,-3.8011
2103240,-4.0688
2103270,-3.8533
2103330,-4.3561
2103360,-4.1640
2103390,-3.5573
2103480,-4.1055
2103510,-4.1676
2103540,-4.0691
2103630,-4.5632
2103690,-4.2150
2103720,-3.6257
2103750,-4.3492
2103780,-3.9776
2103810,-4.1790
2103840,-4.2361
2103870,-3.6240
2103900,-3.8527
2103960,-3.8813
2103990,-4.3522
2104020,-4.1635
2104050,-3.9059
2104080,-4.3748
2104110,-3.9444
2104140,-4.0726
2104170,-3.8481
2104200,-3.9923
2104250,-3.8227
2104260,-4.0391
2104290,-3.5351
2104380,-3.5456
2104410,-4.0038
2104440,-4.4682
2104470,-3.9233
2104500,-4.1805
2104530,-3.2331
2104560,-3.9707
2104590,-3.5624
2104650,-2.9462
2104680,-3.7079
2104710,-3.6722
2104740,-3.7219
2104770,-4.2267
2104800,-4.2992
2104830,-3.6260
2104890,-3.7296
2104950,-3.9044
2104980,-4.0683
2105070,-4.0754
2105100,-3.5864
2105130,-3.6796
2105160,-3.9516
2105190,-3.2776
2105220,-3.7002
2105260,-3.4287
2105320,-3.5552
2105400,-4.0568
2105430,-3.3658
2105490,-4.2449
2105520,-4.0619
2105550,-3.9181
2105580,-3.9701
2105610,-3.8571
2105640,-4.0083
2105700,-3.5905
2105730,-3.2939
2105760,-3.9041
2105790,-3.8239
2105820,-3.9503
2105880,-4.0260
2105940,-3.7352
2105970,-4.0015
2106000,-3.0554
2200030,-3.7736
2200039,-3.7024
2200040,-4.5700
2200060,-4.0787
2200090,-3.3298
2200120,-3.8029
2200125,-4.3872
2200150,-3.5023
2200180,-3.9518
2200210,-3.6758
2200270,-3.3937
2200300,-2.7768
2200330,-3.7408
2200360,-4.1683
2200390,-4.6467
2200420,-3.9337
2200450,-3.9137
2200480,-3.5868
2200510,-3.5146
2200540,-2.7319
2200600,-3.9351
2200630,-3.9170
2200660,-3.7985
2200690,-4.0429
2200720,-3.9500
2200750,-3.6521
2200780,-3.8006
2200810,-4.1598
2200840,-3.6756
2200870,-3.2174
2200900,-3.9274
2200960,-4.0684
2200990,-3.3552
2201020,-4.1635
2201080,-3.1607
2201110,-3.7745
2201140,-2.9773
2201170,-3.0247
2201200,-3.4875
2201230,-4.3603
2201260,-3.8923
2201290,-3.3905
2201350,-3.5856
2201380,-3.8848
2201410,-4.2970
2201440,-3.7552
2201500,-3.5564
2201530,-4.2447
2201560,-3.9638
2201590,-4.0380
2201620,-3.7380
2201650,-3.5925
2201680,-3.4327
2201740,-3.6737
2201770,-3.9815
2201800,-3.8737
2201830,-4.4702
2201860,-3.9208
2201890,-3.7781
2201920,-3.8085
2201950,-3.8410
2201980,-3.3227
2202010,-3.6112
