id,w_avg
1301170,1.5832
1301230,-0.9605
1301260,-0.4198
1301290,1.7720
1301350,0.2354
1301380,-0.0388
1301410,1.0022
1301440,0.5142
1301470,-0.1250
1301500,0.4048
1301530,-0.4040
1301560,0.5304
1301590,-0.4908
1301620,0.8244
1301650,0.1364
1301680,2.5748
1301710,0.3423
1301740,2.3365
1301770,0.0800
1301830,0.5624
1301860,0.4064
1301870,0.9794
1301890,0.4028
1301920,0.7073
1301950,-0.0524
1301980,0.6900
1302010,-0.1505
1302040,-0.3617
1302070,0.0041
1302100,0.0139
1302130,1.8266
1302190,-0.1609
1302220,2.1064
1302250,0.0109
1302280,2.3316
1302310,1.3322
1302340,-0.0991
1302370,-0.4795
1302400,1.1276
1302430,-0.0116
1302460,-0.1217
1302490,0.2562
1302520,-0.3517
1302550,1.9199
1302580,0.4550
1302610,0.2924
1302670,-0.6775
1302700,0.6115
1302730,0.1138
1302790,0.2260
1302820,0.3140
1302880,0.9701
1302910,-0.1387
1302940,0.4931
1302970,-0.3846
1303000,0.0760
1303030,1.7244
1303060,0.0369
1303090,-0.5376
1303120,0.1611
1303150,0.2001
1303210,-0.4877
1303240,-0.0271
1303270,0.4431
1303300,0.0690
1303330,0.6006
1303360,-0.2432
1303390,1.0282
1303420,0.4193
1303480,0.2345
1303510,2.0312
1303540,0.0926
1303570,0.0004
1303600,-0.4925
1303630,-0.9255
1303660,-0.3407
1303690,-0.0125
1303720,0.7079
1303750,-0.8120
1303780,0.9404
1303840,-0.1656
1303870,0.4099
1303930,-0.0764
1303960,1.7858
1303990,0.6160
1304020,0.2190
1304050,-0.3928
1304080,-0.4238
1304110,0.0648
1304140,0.6587
1304170,0.0046
1304200,-0.4029
1304220,-0.0329
1304260,0.1792
1304320,0.2715
1304380,-0.5188
1304410,0.5621
1304440,1.3914
1304470,0.7548
1304500,-0.0998
1304530,0.1589
1304540,0.1160
1304560,0.6560
1304620,-0.6725
1304770,-0.2666
1304800,-0.3996
1304830,-0.0772
1304890,-0.0946
1304950,1.1734
1304980,0.5315
1305040,-0.4760
1305070,0.2262
1305100,-0.2963
1305130,0.9176
1305190,-0.2640
1305220,-1.2821
1305250,0.7191
1305280,-0.1495
1305310,0.9205
1305340,0.6200
1305370,-0.2485
1305390,0.6238
1305430,0.5910
1305490,0.1213
1305550,-0.2789
1305580,-0.0418
1305640,-0.3397
1305670,0.2600
1305700,-0.2736
1305730,-0.0572
1305760,-0.0696
1305790,-0.2089
1305850,-0.2610
1500030,0.7339
1600001,-0.4051
1600002,0.8766
1600009,0.2893
1600010,-0.3055
1600030,0.3120
1600060,0.2238
1600139,-0.2967
1600180,0.0477
1600240,0.1225
1600270,0.1893
1600300,1.5390
1600360,0.8722
1600420,-0.0828
1600450,-1.4322
1600480,-0.3294
1600490,0.2346
1600510,0.0529
1600600,0.8447
1600630,-0.0540
1600660,0.5437
1600690,-0.2259
1600720,-0.2635
1600780,0.9473
1600810,0.7330
1600840,-0.3209
1600930,0.7858
1600960,0.1228
1601020,0.2468
1601050,0.0891
1601080,0.0424
1601110,0.1372
1601140,0.6848
1601170,1.0538
1601200,1.0849
1601230,-0.2662
1601260,-0.1454
1601290,0.8551
1601380,-0.5327
1601410,0.1079
1601470,0.2708
1601500,-0.0937
1601530,0.4345
1601570,0.7326
1601590,0.2289
1601620,-0.0225
1601650,-0.4203
1601680,0.3369
1601710,0.7026
1601740,0.0126
1601770,-0.0719
1601800,0.8218
1601860,0.2382
1601920,1.3011
1601950,0.6178
1601980,-0.3497
1602030,1.0892
1602070,0.1603
1602100,0.6986
1602130,0.0802
1602190,0.3019
1602220,1.1289
1602250,-0.0570
1602340,0.3209
1602370,1.2389
1602460,0.0588
1602490,0.1537
1602520,-0.2981
1602550,0.2068
1602580,-0.4257
1602640,0.8004
1602670,0.3937
1602700,-0.4574
1602790,0.1118
1602850,0.1675
1602910,0.6154
1602940,-0.3509
1602970,0.2881
1603000,-0.0372
1603060,-0.1025
1603090,0.6798
1603180,-0.0954
1603240,0.4988
1603270,0.0610
1603300,-0.2765
1603330,0.6439
1603360,-0.1656
1603400,0.8284
1603420,0.8338
1700001,0.9477
1700002,0.0668
1700003,-0.0220
1700004,-0.6602
1700005,0.8546
1700007,0.6534
1700009,-0.1529
1700010,-0.0806
1700014,-0.1070
1700015,0.4497
1700041,0.9317
1700044,-0.0707
1700045,-0.4939
1700077,0.7437
1700092,-1.4506
1700099,2.5121
1700105,-0.2358
1700106,0.0321
1700109,-0.1676
1700110,-0.6422
1700112,-0.3379
1700113,-0.4290
1700114,-0.7432
1700115,0.1485
1700119,2.2449
1700122,-0.6449
1700123,-0.1352
1700125,0.2352
1700126,0.6442
1700153,-1.1467
1700176,-0.4516
1700217,-1.0279
1700222,0.8083
1700223,-0.0359
1700310,-0.4852
1700314,0.0211
1700319,-0.2186
1700320,-0.4284
1700321,-0.2057
1700324,0.4733
1700326,0.4852
1700330,1.3457
1700332,-0.2907
1701381,-0.4736
1701382,-0.3631
1701385,0.1849
1701387,-0.9293
1701388,-0.7105
1701390,-0.3643
1701395,0.0321
1701403,-0.0168
1701404,-1.5290
1701411,-0.2055
1701413,-0.6825
1703090,-0.1765
1703150,0.6531
1703270,1.6154
1703300,0.3589
1703480,0.1423
1703510,0.0366
1703600,-0.3258
1703660,0.5746
1703690,0.3061
1703750,-0.3030
1703810,0.5457
1703840,0.6447
1703900,2.2278
1703930,0.1353
1703960,-0.2137
1703990,-0.0181
1704050,-0.3883
1704140,2.3566
1704260,-0.0287
1704340,-0.7522
1704380,0.2878
1704440,-1.2086
1704470,0.1190
1704560,-0.2438
1704590,-0.0281
1704620,0.1225
1704680,-0.6618
1704710,0.7517
1704740,1.6045
1704800,2.9591
1704830,-1.3891
1704920,0.8544
1704950,2.0443
1705050,2.4743
1705190,-0.5662
1705220,1.7912
1705310,-1.2583
1705430,0.7267
1705460,0.2102
1705466,-0.7584
1705570,-0.5540
1705580,0.6007
1705610,0.9718
1705790,0.3424
1705820,-0.6062
1705880,1.6941
1705910,0.9738
1705950,-0.9040
1706000,-0.2544
1706060,0.0779
1706090,0.2129
1706120,-0.3548
1706270,0.2241
1706390,0.1462
1706450,1.5071
1706480,0.9221
1706510,-0.0111
1706600,-0.3043
1706630,-0.0620
1706750,0.4323
1706840,0.1303
1706880,0.0293
1706930,-0.3487
1707010,0.9402
1707170,-0.2712
1707200,1.1454
1707290,0.8081
1707320,1.1701
1707440,-0.3324
1707650,0.1879
1707770,-0.1839
1707830,1.4499
1707950,-0.8172
1707980,2.7128
1708010,1.6335
1708040,-0.9782
1708160,0.1664
1708220,-0.3234
1708250,-0.9229
1708280,-0.0012
1708310,-1.3718
1708340,0.3647
1708430,0.6258
1708460,-0.1297
1708500,-0.0185
1708550,0.8032
1708580,-1.2464
1708610,0.0005
1708640,0.8618
1708730,1.5805
1708790,1.6073
1708970,1.4347
1709100,0.2623
1709150,1.5743
1709170,0.1355
1709180,-0.6763
1709210,0.5217
1709270,-0.5377
1709330,0.3696
1709400,0.6546
1709420,1.3988
1709510,-1.3072
1709540,1.0661
1709600,0.4102
1709810,-0.4914
1709850,-0.2758
1709930,1.6160
1709960,-0.2821
1709990,-0.6732
1710200,-2.0564
1710240,0.6720
1710290,0.8186
1710340,-0.5349
1710380,1.8872
1710410,0.6164
1710440,-0.3945
1710470,1.2189
1710530,0.7563
1710570,0.1471
1710650,0.0602
1710690,-1.1212
1710740,1.1835
1710760,0.0707
1710790,-0.2066
1710800,-0.3330
1710820,-1.1087
1710830,0.6340
1710980,-1.2794
1711100,-0.4503
1711250,0.3004
1711290,-1.2600
1711350,1.3432
1711400,-1.2005
1711610,0.7990
1711790,-0.5447
1711850,-0.5973
1711880,0.9792
1711980,2.5103
1712000,0.7089
1712030,-0.0180
1712060,-0.1823
1712120,1.0809
1712150,-0.6409
1712210,1.3666
1712240,1.2499
1712330,-0.2633
1712480,-1.7487
1712510,0.4996
1712540,1.7406
1712700,2.0583
1712720,-0.0307
1712760,-0.2092
1712810,0.6811
1712840,0.5210
1712930,-0.3027
1712960,-0.7902
1713020,-0.1562
1713050,0.0079
1713140,0.5064
1713170,-0.6483
1713240,0.0884
1713260,1.1886
1713290,-0.0515
1713370,-0.1574
1713410,-0.6234
1713500,-0.1112
1713530,1.5788
1713560,0.2711
1713590,-0.9518
1713660,-1.0318
1713710,1.2046
1713770,1.2023
1713860,-0.7848
1713920,1.7046
1713970,2.1891
1714050,1.0480
1714100,0.2952
1714160,-0.0380
1714220,0.3418
1714250,1.2230
1714350,0.8188
1714430,1.2581
1714460,3.7317
1714550,1.0750
1714640,0.7521
1714710,-0.1922
1714820,1.8170
1715090,-0.7650
1715100,-0.1221
1715180,0.0362
1715400,-0.2809
1715420,1.8896
1715450,0.5116
1715480,0.6272
1715490,0.5444
1715630,0.2180
1715660,1.3536
1715700,1.4585
1715750,0.1258
1715780,0.5729
1715820,0.9506
1715880,0.1266
1715900,-0.1898
1715930,1.6000
1716020,-0.8543
1716050,0.6042
1716080,0.0252
1716140,-0.0592
1716230,0.3499
1716290,-0.2377
1716350,0.8133
1716380,1.7391
1716410,0.5995
1716530,1.4610
1716560,1.5759
1716590,1.2960
1716650,0.5982
1716680,-0.4972
1716800,2.5566
1716860,2.6274
1716920,2.2967
1717040,1.3692
1717160,2.2435
1717220,0.4805
1717280,-0.8169
1717310,0.0635
1717370,0.9015
1717490,0.0122
1717520,1.2108
1717580,-0.5876
1717670,0.1294
1717700,-0.2607
1717730,0.3160
1717790,-0.5275
1717800,1.1013
1717850,2.3243
1718060,-0.0407
1718090,1.1441
1718180,0.5155
1718200,-0.8917
1718240,-0.3246
1718270,-0.7069
1718360,-0.1639
1718390,0.0585
1718420,-0.4239
1718510,0.3124
1718570,1.9381
1718810,-0.5798
1718840,0.4643
1718870,0.4490
1718960,0.3973
1718990,0.7805
1719110,2.0976
1719200,-0.2000
1719260,1.3859
1719290,2.8135
1719420,0.9837
1719500,1.0711
1719530,1.4346
1719660,-0.3770
1719830,1.3121
1719920,-0.5835
1719960,0.4237
1719970,0.6422
1720170,0.2009
1720180,0.5953
1720220,1.6102
1720250,0.1530
1720280,0.2148
1720350,-0.0118
1720370,0.1539
1720380,0.2911
1720430,0.1772
1720490,0.3476
1720550,-0.6599
1720580,0.2770
1720640,-0.2775
1720760,-0.0385
1720790,-0.7581
1720880,0.4445
1720970,2.7733
1721000,-0.7420
1721030,2.6360
1721180,1.2212
1721270,0.7978
1721300,-0.2224
1721390,0.1035
1721420,1.2509
1721450,1.5224
1721510,0.4982
1721600,2.6190
1721630,1.6057
1721680,-1.2436
1721720,2.4132
1721750,2.2498
1721870,0.9359
1721900,1.6933
1722020,-0.0965
1722080,-0.9600
1722130,0.3348
1722150,-0.4743
1722300,0.0630
1722350,-0.2379
1722530,0.5878
1722620,0.6311
1722710,0.9316
1722770,0.4729
1722800,2.1534
1722870,-0.2669
1722920,0.9294
1722980,-0.1121
1723090,2.9306
1723100,0.9639
1723200,1.3391
1723250,-0.5250
1723460,1.6233
1723670,-0.3613
1723730,0.9826
1723850,-0.2496
1723920,0.9114
1724000,1.4432
1724060,1.2850
1724270,0.9716
1724330,0.0090
1724390,0.1581
1724420,2.7789
1724480,0.9175
1724600,0.2554
1724650,-0.6599
1724750,1.1875
1724780,0.5700
1724870,0.2251
1724900,-0.4191
1724940,1.2366
1725000,0.5717
1725020,0.4394
1725050,-0.1285
1725190,0.2521
1725290,0.5258
1725500,0.7312
1725590,-0.7437
1725620,-0.2541
1725680,-1.4270
1725690,0.5546
1725740,1.0840
1725920,-0.5250
1725950,0.2832
1726100,1.5739
1726190,1.5985
1726250,0.1508
1726310,0.9381
1726370,0.3985
1726400,0.0972
1726430,0.1870
1726490,0.5580
1726550,1.0121
1726590,0.3475
1726610,0.0341
1726710,0.5405
1726760,-0.5307
1726800,1.7403
1726820,1.8779
1726850,1.3479
1727180,-0.2068
1727210,1.9815
1727290,0.1993
1727300,-0.2607
1727340,-0.7588
1727390,1.0549
1727450,-0.1711
1727540,1.5862
1727610,-0.2784
1727710,2.0321
1727720,-0.0774
1727780,-0.4248
1727840,0.2937
1727960,-0.1563
1727990,0.2370
1728110,0.8362
1728140,0.7085
1728160,-0.5095
1728270,0.7704
1728500,1.1652
1728560,-0.1189
1728620,1.1374
1728650,0.9717
1728700,0.1411
1728810,-0.3129
1728890,1.5191
1728920,-0.0584
1728980,1.9916
1729040,0.1356
1729100,0.0954
1729130,2.1469
1729190,0.6754
1729250,2.7382
1729340,-0.7340
1729420,-0.2448
1729520,-0.1727
1729580,-0.7690
1729670,-0.5085
1729760,1.4320
1729890,0.6848
1729940,0.3789
1730060,0.0235
1730160,-0.0484
1730200,0.5083
1730220,1.4825
1730270,1.4847
1730300,-0.0161
1730420,2.0265
1730480,-0.8899
1730540,-0.2041
1730570,1.4309
1730600,1.7863
1730630,-0.2308
1730660,0.0556
1730750,0.0999
1730780,0.3601
1730840,1.7892
1730870,-1.3638
1730930,0.4758
1730990,0.0359
1731020,0.9473
1731050,1.1505
1731080,-0.1755
1731200,0.6266
1731230,0.5003
1731270,-0.2847
1731290,0.3077
1731380,0.0765
1731410,-0.2175
1731500,0.2507
1731560,-0.2222
1731710,-0.3117
1731740,1.0623
1731770,0.1523
1731860,-0.9120
1731890,-1.3712
1731920,0.9616
1731950,-0.6476
1732040,1.9097
1732100,0.2383
1732160,-0.0545
1732190,0.9058
1732280,-0.9164
1732490,-0.2593
1732520,1.2765
1732550,1.4780
1732670,-0.1993
1732770,1.2662
1732830,0.4657
1732850,1.4948
1732960,0.1540
1732970,0.4214
1733000,-0.2821
1733030,-0.2441
1733090,-0.7245
1733120,-0.3650
1733210,-0.9631
1733300,-0.0565
1733380,0.1889
1733390,0.1524
1733450,0.2000
1733690,0.0822
1733750,0.6375
1733810,3.1085
1733840,0.3469
1733870,1.4741
1733930,0.7164
1733950,0.6062
1733990,2.0936
1734100,-0.3139
1734110,-0.2335
1734140,0.8314
1734170,0.0546
1734230,-0.1770
1734260,0.1460
1734320,1.1666
1734350,-0.3465
1734410,-0.2383
1734440,0.5755
1734510,-0.0959
1734540,1.4830
1734590,-0.0646
1734710,1.0377
1734740,2.0881
1734770,1.0331
1734870,-0.6748
1734990,-0.6155
1735010,-0.4178
1735160,-0.0339
1735220,0.8384
1735310,-1.2823
1735340,-0.9913
1735370,0.2159
1735400,0.7320
1735610,0.9699
1735640,0.3183
1735770,0.1072
1735820,0.7552
1735940,-0.2655
1735970,0.7340
1736090,0.7727
1736180,0.4205
1736210,1.3566
1736330,1.2894
1736360,-0.8195
1736450,1.0483
1736480,0.4111
1736510,0.7529
1736570,0.5855
1736600,-0.2049
1736610,-0.4228
1736640,-1.1895
1736780,-1.3621
1736810,-0.1843
1736900,-0.6295
1736960,0.6864
1737050,-0.2546
1737080,0.1489
1737120,0.1605
1737170,1.9303
1737230,-0.2783
1737320,0.3072
1737350,0.5020
1737380,0.8845
1737470,1.0980
1737490,0.2926
1737590,0.2500
1737650,-0.2301
1737680,-0.7314
1737830,0.3406
1737980,0.2850
1738070,-0.0600
1738130,0.2039
1738190,0.5994
1738220,0.8986
1738400,2.4681
1738460,0.5830
1738490,-1.0308
1738520,-0.2044
1738700,0.0063
1738760,1.1423
1739030,0.6541
1739090,-0.3400
1739120,0.2916
1739180,0.5424
1739390,1.6513
1739420,0.8125
1739450,0.1169
1739480,-0.3230
1739510,0.5782
1739600,0.4346
1739630,-0.6973
1739780,1.0670
1739930,0.8950
1739960,0.6190
1740070,0.5122
1740080,0.4758
1740140,-0.8426
1740260,0.3539
1740320,-0.3996
1740350,1.0898
1740410,-0.1187
1740470,-0.1709
1740500,1.8416
1740530,0.8096
1740620,0.8521
1740650,-0.2331
1740740,0.5266
1740830,0.4121
1740890,-0.0313
1740920,0.1247
1741010,-0.6663
1741040,0.8491
1741070,1.1878
1741190,0.9654
1741250,-0.0425
1741280,-0.0514
1741360,0.2195
1741550,0.9421
1741580,-1.0544
1741600,0.8651
1741690,1.9134
1741700,1.5755
1741730,-0.8078
1741750,0.6014
1741790,1.0656
1741820,2.9583
1741980,1.2666
1742060,0.0212
1742180,2.3769
1742210,1.3413
1742240,-0.9034
1742300,0.7725
1742310,0.2316
1742450,0.1345
1742480,0.8538
1742570,0.4836
1742600,2.6450
1742630,-0.0486
1742660,-0.2161
1742690,0.3968
1742720,1.9195
1742790,0.3128
1742840,2.4553
1742900,0.2644
1742960,1.2619
1742990,-1.0405
1743020,0.5419
1743050,-0.9883
1743110,1.4307
1743170,-0.5123
1743330,0.3952
1743380,0.2414
1743800,-1.0821
1743860,-0.1098
1743960,0.6867
1743962,-0.3781
1800008,0.5345
1800030,1.5910
1800060,1.3765
1800107,0.8255
1800118,0.1839
1800120,0.4427
1800150,-0.1485
1800180,0.8087
1800210,-0.2380
1800240,0.3686
1800270,1.6514
1800330,1.4903
1800360,0.7514
1800390,1.4669
1800420,0.2764
1800450,0.4880
1800480,0.4635
1800570,0.4896
1800600,0.5642
1800630,1.1838
1800660,0.0713
1800690,1.0560
1800720,0.4483
1800750,1.0839
1800840,0.4228
1800900,1.0299
1800960,0.5554
1801020,2.1719
1801050,0.4915
1801060,0.1341
1801170,-0.7823
1801200,2.5124
1801230,-0.7498
1801290,0.6364
1801320,1.1889
1801410,0.2143
1801440,1.5627
1801560,0.8573
1801590,0.7471
1801710,0.0946
1801740,0.8862
1801770,0.2715
1801890,1.0883
1801920,0.0063
1802040,0.8758
1802130,0.4546
1802160,0.5050
1802190,0.7724
1802220,0.2084
1802280,0.8856
1802400,0.6602
1802430,0.7154
1802440,0.8825
1802460,0.6263
1802490,1.5432
1802520,0.2592
1802550,0.9476
1802610,0.5902
1802640,0.1085
1802660,0.9253
1802700,0.7841
1802800,1.1676
1802830,2.2323
1802850,1.0717
1802910,-0.0246
1802940,0.6193
1802970,0.3139
1803000,0.4088
1803030,0.6884
1803060,0.2491
1803090,0.4245
1803120,0.5837
1803150,0.6928
1803180,0.3442
1803210,0.2838
1803240,0.1177
1803270,0.3130
1803300,-0.4809
1803330,-0.2558
1803450,0.2094
1803480,1.2204
1803510,0.5179
1803570,0.2064
1803630,0.7299
1803660,-0.3052
1803690,0.6395
1803700,0.1101
1803720,0.5591
1803750,1.4336
1803780,0.3506
1803810,0.6410
1803840,0.2247
1803930,0.3750
1803940,0.4922
1803960,1.4051
1803990,0.4027
1804050,0.6842
1804080,0.9922
1804110,1.0665
1804140,0.0749
1804170,0.7817
1804230,0.2085
1804260,1.0246
1804320,-0.3763
1804350,0.6896
1804470,1.1344
1804500,0.5261
1804560,1.0615
1804590,0.6121
1804620,-0.2004
1804710,0.7305
1804770,-0.2858
1804800,0.6003
1804980,0.8817
1805190,0.4568
1805280,0.8113
1805340,-0.2344
1805370,-0.1683
1805400,0.7130
1805450,1.1237
1805460,-0.3119
1805520,0.1363
1805550,0.3533
1805580,1.0935
1805670,1.5120
1805700,0.4009
1805790,0.7333
1805880,0.6195
1805910,0.4145
1806030,0.1904
1806060,0.7099
1806080,0.6812
1806090,0.3082
1806120,0.2703
1806240,0.4799
1806270,0.7119
1806390,-0.0640
1806480,0.4368
1806510,0.4447
1806570,0.3968
1806600,0.8626
1806630,0.5206
1806660,1.2281
1806840,0.5651
1806870,0.1837
1806900,0.1024
1807020,0.3961
1807080,0.5964
1807110,1.2045
1807140,0.7922
1807230,1.0475
1807260,0.8133
1807290,0.8716
1807320,0.0919
1807350,1.6472
1807380,0.5217
1807410,0.9600
1807440,0.4557
1807470,0.3044
1807560,0.9391
1807620,0.9422
1807650,1.6182
1807680,0.6424
1807710,0.8796
1807770,0.5409
1807800,-0.0278
1807830,0.2617
1807860,0.0611
1807890,0.3040
1807900,0.2780
1807920,0.2188
1807950,1.0492
1807980,0.2959
1808010,1.8691
1808040,0.0793
1808070,-0.3209
1808100,1.6872
1808120,1.1254
1808130,0.5757
1808160,-0.2963
1808190,0.2020
1808220,1.0389
1808250,1.3359
1808280,0.8138
1808310,0.9047
1808340,0.7923
1808460,0.0662
1808490,0.5130
1808640,0.2249
1808760,1.8184
1808820,1.0452
1808850,0.5574
1808900,0.3411
1808910,1.8357
1808940,0.5485
1808970,1.6947
1809000,1.5488
1809060,0.9609
1809120,0.5137
1809150,0.8576
1809180,0.9341
1809300,0.2956
1809360,0.1953
1809370,0.1980
1809420,0.3457
1809480,0.3829
1809510,0.1299
1809600,0.0964
1809630,0.7862
1809660,-0.1334
1809690,0.8905
1809720,0.9014
1809750,0.5440
1809810,0.0733
1809840,0.7300
1809990,-0.0752
1810020,0.1250
1810080,0.2407
1810110,-0.1816
1810140,1.1495
1810170,0.1105
1810230,0.4548
1810260,0.8615
1810290,0.4789
1810350,0.7961
1810360,0.5560
1810380,0.1551
1810410,0.8109
1810440,0.7601
1810450,0.9224
1810470,0.7358
1810500,0.3210
1810530,0.9354
1810560,0.7441
1810590,0.1082
1810620,0.0322
1810640,1.7486
1810650,2.0565
1810680,0.1702
1810710,0.9616
1810740,0.3630
1810770,0.4493
1810800,-0.1120
1810830,0.6807
1810860,0.6148
1810870,1.2967
1810900,-0.1879
1810920,1.7324
1810950,0.3493
1810980,0.9053
1811100,0.5945
1811190,0.8105
1811220,0.1609
1811250,-0.0757
1811260,1.0490
1811340,1.0367
1811370,0.2555
1811400,0.5614
1811430,0.4663
1811460,0.7836
1811490,0.5628
1811550,0.4301
1811580,0.5482
1811610,0.7883
1811700,1.2090
1811730,0.2105
1811910,0.4506
1811970,1.6258
1812060,0.3294
1812090,0.5006
1812120,-0.0406
1812150,0.1939
1812180,0.3628
1812240,1.4029
1812360,0.9251
1812390,1.2211
1812420,1.1505
1812450,0.3375
1812720,2.1892
1812810,0.0393
1812870,2.6081
1812880,0.7558
1812900,0.5083
1812930,0.6719
1812990,0.8618
1813050,0.1788
1813080,1.7439
1813110,0.9273
1813200,0.3450
1813230,0.1003
1900006,0.7161
1900009,0.1861
1900015,0.4802
1900021,1.0292
1900022,0.3466
1900023,-0.0125
1900024,0.4782
1900025,0.3390
1900026,0.7751
1900027,0.1793
1900028,0.5295
1900032,0.1821
1900040,0.5567
1900060,0.3982
1903060,0.4437
1903090,0.1817
1903150,0.9943
1903220,0.3504
1903270,0.2133
1903300,0.6177
1903360,0.4538
1903390,0.6040
1903450,0.5104
1903480,0.3596
1903540,2.0612
1903570,0.3900
1903630,-0.0189
1903690,1.6065
1903720,-0.6197
1903750,0.1526
1903780,0.3596
1903850,0.1292
1903930,0.5831
1903960,0.7324
1904020,0.3099
1904080,0.2580
1904200,0.5369
1904320,0.4473
1904380,0.3201
1904440,0.6319
1904560,0.6818
1904620,-0.0331
1904650,0.8504
1904680,0.3625
1904830,0.5200
1904860,1.2648
1904950,0.1666
1905070,0.7747
1905130,0.0889
1905190,1.2780
1905430,0.4134
1905490,0.6303
1905750,-0.1607
1905790,0.1235
1905940,-0.0040
1906000,0.5812
1906060,0.1216
1906240,-0.5021
1906270,0.8592
1906330,0.9412
1906510,1.3516
1906540,0.5852
1906660,0.9153
1906750,0.2442
1906780,0.3963
1906810,0.6290
1906840,0.3374
1906900,-0.3237
1906930,0.5597
1906960,1.1009
1907050,-0.1088
1907080,0.2804
1907110,-0.2304
1907170,0.2692
1907350,0.0815
1907380,0.6479
1907410,0.1739
1907440,0.0088
1907470,0.8063
1907590,0.4788
1907620,0.6889
1907710,0.2499
1907860,0.9119
1907900,0.1369
1907920,0.4606
1907980,-0.1408
1908070,0.1945
1908130,0.1653
1908220,-0.2984
1908310,-0.1741
1908520,1.3771
1908550,0.4747
1908580,0.1078
1908610,0.2319
1908730,1.5859
1908880,2.1470
1908910,0.7326
1908940,1.2648
1908970,-0.0908
1909120,0.8019
1909480,0.5915
1909540,-0.0890
1909570,0.0048
1909600,0.1329
1909990,0.2847
1910050,0.6078
1910110,0.5169
1910130,0.2659
1910200,-0.4126
1910340,0.3948
1910350,-0.4296
1910410,0.2864
1910500,-0.0967
1910690,0.4707
1910710,1.0031
1910950,-0.0843
1910980,0.3396
1911040,0.1643
1911070,-0.0538
1911250,0.0634
1911340,0.2712
1911790,0.7808
1911820,-0.4530
1911850,0.0020
1911970,0.6848
1912120,0.0930
1912230,1.1376
1912330,0.5359
1912480,0.2313
1912510,2.2312
1912660,0.2075
1912690,0.7662
1912750,0.6333
1912810,0.1309
1913110,0.0323
1913200,1.2119
1913230,0.4927
1913290,0.8399
1913320,0.9227
1913350,0.2678
1913380,0.3229
1913440,-0.3904
1913470,0.7671
1913500,0.9485
1913530,-0.4070
1913660,0.3922
1914010,-0.2624
1914160,0.4443
1914280,0.0632
1914310,0.0892
1914340,0.5806
1914370,1.1404
1914580,0.2904
1914640,0.8128
1914670,0.1026
1914700,1.6369
1914730,0.4235
1914850,0.5387
1914880,0.4143
1915180,0.2461
1915210,0.5298
1915330,0.0488
1915450,2.2164
1915630,-0.0440
1915660,0.6670
1915750,-0.0656
1915840,0.5142
1916110,0.3547
1916140,1.3581
1916320,-0.2655
1916420,-0.7247
1916440,0.7840
1916530,0.7948
1916620,0.9145
1916680,-0.3129
1917100,-0.3396
1917220,1.4102
1917250,0.5806
1917460,1.2040
1917550,0.2100
1917820,0.0120
1918030,1.1473
1918120,-0.0144
1918180,0.5852
1918240,0.4195
1918330,0.4031
1918480,-0.2094
1918510,-0.0248
1918540,0.8825
1918630,0.6205
1918690,0.5357
1918720,0.1615
1918750,0.3080
1918780,-0.0254
1918840,1.5914
1918930,1.1563
1918960,0.2958
1919140,0.7405
1919200,-0.1150
1919440,-0.1298
1919590,0.3229
1919650,0.3590
1919710,-0.0619
1919740,-0.2180
1919800,-0.1420
1919860,0.5800
1919890,0.5750
1920040,1.3202
1920100,0.1271
1920130,0.5300
1920190,0.5635
1920250,0.7367
1920340,0.4203
1920460,0.1916
1920580,0.2805
1920610,0.1849
1920670,-0.0890
1920730,0.2563
1920760,0.9268
1920820,0.6830
1920830,-0.2063
1920850,0.6018
1920910,1.1563
1920940,1.3009
1921000,0.4274
1921060,0.6290
1921090,1.1440
1921210,0.3672
1921240,1.2975
1921600,0.6058
1921630,-0.0376
1921660,1.2097
1921840,0.7028
1921870,-0.1392
1922110,-0.1977
1922440,0.9025
1922470,1.2119
1922530,0.1493
1923110,1.8622
1923160,0.5653
1923190,0.8688
1923340,-0.0836
1923790,0.8997
1924000,0.0246
1924120,0.4772
1924150,-0.0497
1924660,0.7399
1924720,0.8499
1924750,-0.1386
1924870,0.9857
1924960,-0.1703
1925140,0.1212
1925200,0.7673
1925320,-0.4367
1925380,0.2971
1925410,0.2112
1925560,-0.1734
1925590,0.9257
1925620,0.1664
1925920,0.2295
1925980,1.2692
1926070,0.1817
1926250,0.5187
1926280,0.2866
1926370,1.2170
1926400,0.2141
1926580,1.1645
1926640,0.9785
1926730,0.0037
1926790,0.1846
1926820,0.6413
1926850,0.2801
1926910,0.5270
1927000,1.0456
1927060,0.0832
1927240,0.7284
1927270,0.4982
1927390,0.9476
1927500,0.3670
1927600,0.4499
1927870,0.5385
1927960,0.8949
1927990,0.2391
1928020,-0.4399
1928050,-0.0446
1928110,1.0992
1928170,-0.1662
1928230,0.6863
1928560,0.8991
1928680,1.2480
1928710,0.4234
1928980,0.0204
1929010,1.0697
1929100,0.0170
1929280,-0.3987
1929310,0.7115
1929490,0.3400
1929580,0.2180
1929730,-0.1587
1929760,0.3250
1930240,0.1576
1930480,-0.2132
1930510,1.7667
1930540,1.3034
1930560,0.5746
1930630,0.9797
1930720,0.3500
1930750,0.6639
1930780,0.1533
1930870,0.8216
1930900,0.6600
1930930,1.5115
1930960,-0.1571
1930990,0.6861
1931020,0.8716
1931080,0.8594
1931110,-0.2063
1931290,0.5542
1931350,0.9529
1931470,0.1585
1931620,0.5214
1931680,0.7043
