id,h_avg
4226850,0.4056
4400005,-2.3269
4400120,-1.5184
4400240,-0.5675
4400270,-0.4399
4400330,-0.9663
4400540,-0.7025
4400570,-0.4473
4400630,-0.9841
4400720,-1.3487
4400780,-0.7699
4400840,-1.2136
4400900,-1.9101
4401110,-0.5870
4401140,-0.5929
4401200,-2.0431
4500720,-1.0709
4500780,-0.4007
4500900,-0.3289
4501110,-1.1494
4501170,-0.7866
4501440,-1.0321
4501500,-2.0770
4501560,-1.1096
4501830,-1.2745
4501860,-1.0642
4502010,-0.0303
4502130,-0.4776
4502280,-0.7391
4502310,-0.9588
4502340,-1.6923
4502490,-0.5766
4502520,-2.3191
4502550,-0.7507
4502580,-0.8723
4502610,-1.5300
4502700,-0.7267
4502730,-1.2592
4502790,-1.9217
4502820,0.1687
4503030,-1.0477
4503060,-1.1192
4503330,-0.9671
4503360,-0.8199
4503390,-0.9227
4503460,-0.7491
4503480,-0.2644
4503510,-0.9663
4503540,-0.0100
4503570,-0.2629
4503600,-0.9241
4503630,-1.1113
4503660,-1.1809
4503690,-1.0514
4503720,-0.6557
4503810,-0.8236
4503840,-0.2998
4503870,-1.0631
4503900,0.1358
4635480,-2.0179
4659820,-0.9050
4666270,-1.1496
4700001,-0.8967
4700180,-1.1551
4700300,-1.0762
4700330,-0.7339
4700690,-0.9229
4700850,-1.4387
4700900,-0.9259
4700990,-1.8970
4701020,-0.5871
4701260,-0.1618
4701290,-1.3305
4701590,-1.2605
4701770,-0.7836
4702100,-1.7281
4702130,-0.1482
4702190,-0.1556
4702220,-1.0552
4702370,-1.2200
4702400,-1.0570
4702520,-1.1889
4702550,-1.6458
4702580,-1.2499
4702670,-0.7483
4702760,-1.3193
4702940,-1.6810
4703030,-0.1849
4703150,-0.8057
4703180,-1.4984
4703240,-0.6345
4703480,-1.3722
4703600,-1.4539
4703690,-0.3661
4703780,-1.4488
4703810,-0.0138
4704020,-0.7337
4704230,-1.0542
4704350,-1.3995
4704380,-0.2689
4704530,0.6774
4704550,-0.4173
4800001,-1.4533
4800003,-1.3241
4800008,0.3487
4800009,-0.1613
4800010,-0.8448
4800011,-1.1120
4807350,-0.0448
4807410,-0.9260
4807440,-0.6353
4807470,-0.6534
4807530,-1.3209
4807590,-0.0066
4807710,-0.4732
4807780,0.2763
4807800,-1.2429
4807830,-0.6693
4807890,1.0248
4807950,-0.8675
4807980,-0.8110
4808090,-0.4029
4808130,-0.3460
4808190,-0.4793
4808280,-1.0776
4808310,0.0720
4808340,-0.2981
4808400,-1.1101
4808430,-1.2517
4808550,-0.8340
4808580,-1.2725
4808700,-0.8536
4808870,-0.8568
4808910,0.4312
4808940,-0.7947
4809200,-0.5111
4809300,-1.1970
4809360,-0.6846
4809390,-0.4453
4809410,-0.2038
4809450,0.7486
4809540,-1.9247
4809570,-1.1170
4809630,-1.0442
4809670,-0.4807
4809720,-1.1640
4809810,-0.4712
4809860,-0.5362
4809870,-1.0773
4810200,-2.2060
4810230,-0.6324
4810260,0.0781
4810320,-0.8699
4810470,-1.2567
4810500,-1.3973
4810710,0.1937
4810780,-0.7818
4810800,-0.8398
4810830,-0.4346
4810890,-1.1198
4810950,-1.1920
4810990,-1.2795
4811070,-0.6116
4811110,-0.7472
4811190,-0.9721
4811220,-0.6112
4811280,-0.6449
4811310,-0.1540
4811340,-1.1186
4811580,-1.3384
4811610,-1.8362
4811640,-0.3464
4811680,-0.3794
4811700,-0.7776
4811790,-0.9525
4811990,-0.6203
4812120,-0.6059
4812180,-0.2728
4812220,-1.1248
4812390,0.3645
4812420,0.2232
4812460,-0.4107
4812480,-0.5547
4812640,-0.7590
4812700,-0.4470
4812750,0.2150
4812780,-0.4121
4812810,0.1859
4812870,-1.4528
4812990,-1.3810
4813020,2.3250
4813050,-0.3715
4813110,-0.8313
4813170,-0.7426
4813230,-0.3314
4813290,-0.1573
4813320,-0.8783
4813350,-0.8431
4813500,-0.5562
4813530,-0.2535
4813590,-0.4417
4813650,-0.8957
4813680,-0.1454
4813710,-1.5496
4813860,-0.3603
4813920,-1.2921
4813960,0.3656
4814130,-0.3231
4814280,0.1884
4814310,-1.3572
4814370,-1.1628
4814400,-1.3075
4814430,-0.7148
4814450,-0.7341
4814490,-1.2368
4814550,-1.3487
4814640,-0.8849
4814670,-0.7349
4814700,-1.4392
4814730,0.0209
4814760,-0.5197
4814790,-1.1350
4814820,-1.0463
4814850,-0.8833
4814880,-1.1031
4814970,-1.4205
4815000,0.1003
4815180,-0.1689
4815210,0.6204
4815240,0.1409
4815270,-0.8169
4815300,-1.0180
4815330,-0.4534
4815400,-1.4242
4815510,-0.0382
4815540,-1.1361
4815690,-1.2450
4815720,-1.3445
4815750,-0.6173
4815910,-0.6020
4815930,-1.9737
4815960,-0.9796
4815990,-1.2076
4816110,-0.1096
4816180,-0.8318
4816200,-1.4601
4816230,-0.8677
4816410,-0.9197
4816440,-0.9276
4816500,-0.9299
4816530,-0.1104
4816620,-1.0984
4816710,-0.5055
4816740,-0.4946
4816770,-0.3697
4816860,-0.7859
4816950,-0.8875
4817040,-0.6814
4817070,-0.4432
4817100,-1.7152
4817160,-1.4756
4817390,-1.3495
4817550,0.0122
4817580,-1.2014
4817610,-0.8402
4817640,-0.4064
4817700,-0.3563
4817730,-0.1508
4817760,1.6251
4817790,-0.4382
4817830,-0.4621
4817850,-1.0097
4817880,-0.8142
4817960,-0.6817
4818000,-1.3314
4818060,-1.1427
4818150,-1.3656
4818180,-0.2315
4818210,-1.0201
4818280,-0.9453
4818300,-0.3428
4818360,-1.3069
4818540,-0.4122
4818810,-0.4024
4818900,-0.9408
4818940,-0.6754
4819080,-0.3053
4819110,-0.7884
4819170,-0.9849
4819280,-0.0091
4819320,-1.5093
4819350,-0.5774
4819380,-0.0499
4819440,-1.2316
4819560,0.3459
4819650,-0.2340
4819700,-1.0567
4819820,-1.3543
4819830,0.0716
4819840,-0.7669
4819950,0.9418
4819980,-0.8899
4820010,1.0268
4820130,-1.2032
4820160,-0.0231
4820190,-1.0617
4820220,-1.4860
4820250,-0.1502
4820280,-0.9162
4820310,-0.8148
4820340,-0.3270
4820500,-1.0886
4820550,-0.2253
4820600,-0.5260
4820640,-1.0413
4820700,-1.1380
4820760,-0.6554
4820850,-0.4304
4820960,-0.8254
4821030,-0.9023
4821060,-0.7262
4821150,-0.4643
4821360,-1.2787
4821390,-0.7542
4821420,-0.6822
4821450,-1.1557
4821600,-1.2922
4821660,-0.0897
4821720,-1.0664
4821750,-1.0212
4821780,-0.2866
4821810,-0.9962
4821930,-0.5670
4822050,-0.6640
4822170,0.1942
4822320,0.2624
4822470,-0.8725
4822530,-0.4511
4822650,-2.3462
4822710,-0.8936
4822830,-1.7367
4822920,-1.1422
4822970,-0.7577
4823010,-1.2371
4823100,-1.1169
4823250,2.1377
4823280,-0.7040
4823310,-1.6630
4823430,-1.2089
4823640,-0.5750
4823790,0.0163
4823820,-1.0230
4823910,-0.1825
4824030,-0.9067
4824060,0.2129
4824100,-0.5588
4824120,-0.9899
4824150,-0.1577
4824180,-0.7667
4824210,-1.2615
4824330,-0.5617
4824420,-1.0117
4824480,-0.4433
4824530,-1.3983
4824590,-0.3217
4824600,-1.2186
4824630,-0.5605
4824750,-1.1145
4824930,-0.4721
4824960,-0.7410
4824990,-0.6651
4825020,-0.9528
4825140,-0.3101
4825170,0.3752
4825200,-0.8409
4825230,0.1194
4825260,0.3581
4825320,-1.2240
4825440,-0.9492
4825500,-0.0584
4825560,-1.9816
4825590,-0.0818
4825620,-1.0503
4825660,-0.2588
4825680,-1.5307
4825740,-0.1091
4825800,0.1381
4825980,-0.2896
4826040,-0.6624
4826100,-0.8590
4826130,-0.9461
4826160,-1.2318
4826190,0.2394
4826250,-1.6110
4826280,-0.4304
4826310,-0.1005
4826340,-1.3138
4826370,0.7347
4826400,0.0181
4826430,-0.2024
4826470,0.8442
4826490,-1.0337
4826580,-0.0755
4826610,-1.6959
4826640,-0.9086
4826670,-0.4742
4826790,-1.3826
4826850,-0.2355
4827030,0.1716
4827240,-1.0682
4827300,-0.3648
4827420,-0.1395
4827450,-1.1000
4827510,0.3055
4827690,-0.4974
4827720,-0.4401
4827750,-1.0103
4827780,-1.1706
4827810,-0.7306
4827870,-0.6141
4827890,-1.2329
4827990,0.4814
4828110,-0.7193
4828200,-0.1916
4828230,-1.2984
4828290,0.2842
4828350,-1.3073
4828380,2.0860
4828500,-1.1005
4828550,-0.5243
4828590,-1.8488
4828620,-0.6229
4828650,-1.3648
4828680,0.2036
4828710,-0.6341
4828740,-0.6145
4828890,-0.9738
4828920,-0.0368
4829010,-0.8230
4829040,-1.4116
4829100,-0.4777
4829130,-2.6288
4829160,-0.9403
4829280,-0.4172
4829400,-1.4499
4829580,-1.2662
4829670,-0.2495
4829700,-1.6575
4829820,-0.7996
4829850,-0.2616
4830060,-0.0047
4830120,-0.4394
4830180,-1.1854
4830250,-1.2372
4830340,-1.2819
4830390,-0.2048
4830420,-1.2253
4830570,-1.2664
4830600,0.2606
4830640,0.3379
4830930,-1.1252
4830950,-1.0553
4831040,-0.5846
4831170,-1.0752
4831230,-0.8971
4831260,0.2338
4831290,-1.8900
4831470,-1.7511
4831760,-0.6719
4831770,-0.1510
4831890,-0.8890
4831950,0.3174
4832090,-1.5738
4832130,-0.4975
4832160,-0.0020
4832190,-1.4008
4832280,-0.1202
4832310,0.0167
4832370,-0.2895
4832400,-0.5349
4832430,-0.8058
4832610,-1.3543
4832740,-1.1092
4832940,-0.2356
4833010,-0.4081
4833060,-0.9386
4833120,-0.0817
4833180,0.0710
4833360,-0.5934
4833390,-1.6440
4833630,-0.4814
4833660,-0.8907
4833720,-0.7988
4834020,-0.1363
4834050,-0.8964
4834110,-0.5875
4834170,-1.1803
4834290,-0.6896
4834320,-0.5037
4834440,0.3673
4834470,-2.2533
4834550,-1.1726
4834650,-1.2630
4834680,-1.3976
4834770,-0.7383
4834830,-0.2999
4834860,-0.8056
4834920,-1.1612
4834980,-0.9038
4835010,-0.0399
4835040,-0.6445
4835070,-0.8057
4835100,-0.2121
4835190,-0.5847
4835250,-0.7547
4835310,-0.6275
4835400,-0.9430
4835430,-0.0713
4835490,-1.2808
4835520,-0.9655
4835550,-0.0605
4835560,-0.4474
4835760,-2.3775
4835800,-0.9733
4835850,-0.4947
4835910,-1.1146
4836000,0.6936
4836240,-1.1530
4836360,-0.1359
4836390,-1.5239
4836450,0.7970
4836540,-1.6020
4836570,-1.9806
4836660,-0.2382
4836780,-0.9198
4836930,0.1096
4836960,-1.0087
4836970,-1.2677
4837020,-0.1946
4837140,-0.7556
4837170,-1.2765
4837260,-0.8098
4837320,-0.4152
4837410,-0.5263
4837440,-1.4308
4837590,-0.8811
4837650,0.1652
4837710,-1.3067
4837740,-0.2431
4837800,-1.1568
4837860,-1.0891
4837900,-0.6144
4838080,0.1059
4838190,-1.4984
4838220,-0.2054
4838310,-1.2443
4838360,-0.5214
4838430,-1.3997
4838460,-0.5830
4838580,-0.5071
4838700,-0.8191
4838730,-1.3330
4838790,-0.7518
4838820,-1.5623
4838850,-1.1304
4838900,-1.1096
4838910,-0.1114
4838970,-0.7391
4839000,-0.3707
4839030,-0.8863
4839180,-0.5627
4839270,-0.7664
4839300,0.7902
4839330,-2.0924
4839360,-1.0375
4839480,0.0873
4839510,-0.5861
4839540,-0.8137
4839600,-1.7085
4839630,-0.7170
4839690,-1.1042
4839750,-1.2243
4839870,-0.4356
4839930,0.6753
4839990,-0.7058
4840020,-1.8186
4840080,-0.5653
4840350,-1.2539
4840410,0.0174
4840440,-1.0369
4840550,-1.1812
4840590,-1.1521
4840650,-1.7815
4840680,-1.2250
4840710,-0.0562
4840740,-1.1080
4840800,-0.4678
4840920,-1.1121
4840950,-0.9696
4841010,-0.7930
4841070,-0.6927
4841100,-1.2731
4841190,0.1580
4841220,-0.7417
4841250,-1.0743
4841280,-0.8716
4841350,-0.4643
4841400,-0.5928
4841430,-1.2468
4841520,-0.5936
4841610,-0.4179
4841670,-0.5437
4841760,-0.8112
4841820,-0.7733
4841850,0.8131
4841880,-0.0924
4841910,-0.4623
4841970,-0.2690
4842030,-0.3949
4842060,-1.8635
4842090,-0.6484
4842240,-0.2616
4842280,-0.8867
4842300,-0.7023
4842330,-1.2621
4842450,-1.1348
4842480,-0.5427
4842510,-0.5652
4842690,-1.0137
4842810,-0.9601
4842960,0.4823
4842990,-0.7801
4843200,-1.6926
4843260,-0.8228
4843290,-1.0428
4843320,-0.9232
4843350,-0.3630
4843470,-0.9732
4843650,-0.7081
4843720,-1.5045
4843800,0.0221
4843920,-0.6840
4843950,-0.5568
4844010,-0.8534
4844110,-0.8815
4844150,-1.2136
4844160,-0.6207
4844280,-1.1979
4844310,-2.2831
4844410,1.3293
4844430,-0.1727
4844470,-0.6795
4844670,-1.6307
4844730,-0.2211
4844800,-0.6149
4844810,-0.4677
4844820,-0.5062
4844890,0.0034
4844960,-0.4530
4845040,-1.0698
4845090,-2.0702
4845120,-1.0470
4845150,-0.9832
4845380,-0.9905
4845420,-0.8384
4845540,-0.3501
4845600,0.3668
4845720,-0.8973
4845780,-0.7959
4845900,-0.7240
4845950,-0.9894
4846200,-0.7008
4846230,-0.7822
4846260,-1.7269
4846380,-0.7808
4846500,0.8482
4846530,0.2254
4846620,-1.0027
4846650,-1.8036
4846680,-0.2270
4846710,-1.2320
4899130,-1.2972
4900030,-0.9709
4900060,-1.0884
4900090,-1.4710
4900120,-0.9174
4900142,-1.2980
4900150,-1.0954
4900210,-1.3150
4900240,-1.9460
4900330,-1.3424
4900360,-1.9082
4900390,-0.8073
4900420,-1.2354
4900510,-1.2021
4900540,-1.6625
4900600,-1.2197
4900630,-1.5125
4900660,-1.3972
4900720,-2.0379
4900750,-1.3287
4900810,-0.7504
4900870,-1.4656
4900930,-1.7237
4900960,-1.0500
4900990,-0.0659
4901050,-1.3190
4901080,-1.0843
4901110,-1.8252
4901140,-1.1103
4901200,-1.7367
5100060,-0.5012
5100090,-0.9211
5100120,-1.3627
5100270,-0.6791
5100300,-0.8657
5100360,-0.4121
5100660,-0.2340
5100690,-0.4104
5100780,-0.1366
5100810,0.3994
5100840,-0.1751
5101050,-0.3641
5101110,0.0701
5101170,0.0661
5101260,-0.5095
5101290,0.0826
5101320,-0.4659
5101440,0.1894
5101470,-0.9593
5101510,-0.5188
5101560,-0.8263
5101620,0.7472
5101710,-0.9459
5101800,0.0575
5101830,0.1662
5101860,-1.4154
5101890,-0.4118
5101920,-0.4838
5101980,-0.9036
5102250,-0.4589
5102340,-0.1110
5102360,-1.0489
5102390,-0.7660
5102520,-0.0257
5102640,-0.5731
5102670,-0.5592
5102710,-0.9199
5102820,-0.0359
5102940,-0.0679
5103000,0.1393
5103090,0.2939
5103130,-0.3514
5103240,-0.7411
5103300,-0.1841
5103330,0.2640
5103390,-0.7157
5103510,-0.9673
5103640,-0.2647
5103660,-0.0636
5103710,0.2892
5103840,0.1660
5103870,-0.4736
5103930,-0.9757
5104020,0.1211
5104050,-1.0281
5104150,0.5661
5300001,-1.0463
5300003,-0.9571
5300030,-1.2986
5300150,-0.6421
5300240,-0.2587
5300300,-0.4548
5300380,-0.3682
5300390,-0.7407
5300420,-0.6486
5300480,-0.4449
5300570,-0.5025
5300660,-0.6231
5300690,-1.7170
5300720,-1.6343
5300780,-1.8510
5300810,1.1499
5300950,0.0986
5300960,-0.8968
5301080,-0.0673
5301110,-0.0665
5301140,-1.0022
5301170,-0.8937
5301200,-1.0618
5301230,-0.3981
5301410,-0.5940
5301470,-1.6156
5301590,-1.6086
5302280,-0.5537
5302310,-0.9152
5302400,-0.7598
5302460,-1.7951
5302490,-1.3673
5302610,-0.7701
5302670,-0.2313
5302700,-0.8275
5302820,-0.9248
5302850,-0.7238
5302880,-1.6513
5302910,-2.1949
5302940,-0.4181
5303150,-1.0892
5303180,-1.5472
5303510,-0.9213
5303540,-1.1469
5303660,-1.1438
5303750,-0.1019
5303930,-1.2162
5303960,-0.7602
5304020,-2.0616
5304200,-0.0237
5304230,-0.0456
5304260,-0.8388
5304470,-1.4578
5304560,-0.8134
5304620,-0.6812
5304650,-1.2885
5304740,-1.8055
5304860,-1.0947
5304920,0.3417
5305010,-1.5027
5305130,-1.6497
5305220,-0.8725
5305280,-1.7072
5305370,-1.3129
5305400,-1.1751
5305430,-0.6807
5305460,-1.4300
5305670,-0.8358
5305730,-1.5731
5305760,-0.0892
5305790,-1.8079
5305850,-0.3204
5305910,-0.1781
5305940,-0.5304
5306180,0.2761
5306220,-1.3821
5306390,-1.7208
5306450,-0.8941
5306480,-0.9086
5306570,-1.4146
5306690,0.2005
5306820,0.3092
5306870,-1.3050
5306900,-0.7206
5306930,0.2951
5306960,-0.1789
5307020,-1.2504
5307080,-1.1957
5307230,-1.0926
5307320,-0.7852
5307350,-0.1184
5307470,-0.1957
5307620,-1.3635
5307710,-0.5154
5307740,-1.0127
5307770,-0.8602
5307830,0.0738
5307900,-1.1503
5307920,0.0203
5308020,-1.1712
5308040,0.2946
5308130,-1.2801
5308160,0.2122
5308250,-0.3413
5308340,-0.1665
5308460,0.1181
5308550,-0.5850
5308610,-0.1905
5308670,-1.1509
5308700,-1.4761
5308760,0.5785
5308940,-1.3159
5308970,-1.5556
5309100,0.4445
5309150,-0.3939
5309180,0.3043
5309270,-1.2986
5309360,-1.5742
5309450,-1.5960
5309480,-1.4664
5309510,-1.5346
5309540,-0.7423
5309660,-1.3060
5309690,-0.2785
5309720,-0.6191
5309780,-0.3824
5309810,-2.3246
5310050,-0.4320
5310110,-1.5454
5310140,0.0373
5310170,-1.4340
5400060,-1.0337
5400570,-0.7574
5400600,-0.3581
5500030,-1.5387
5500390,-1.0550
5500420,-1.2785
5500540,-1.0490
5500810,-0.2134
5500960,-0.9897
5501050,-1.2774
5501770,1.2008
5501890,-0.4915
5503060,-0.9367
5503640,-1.6640
5504050,-0.5337
5504290,-0.4928
5504680,-0.9276
5504740,-0.5584
5504830,0.7586
5505820,-1.6157
5505910,1.0952
5505940,-0.4912
5506000,0.0752
5507020,-0.3820
5507050,-1.2944
5507320,-1.0469
5507530,-0.6596
5507620,-1.0231
5508520,-1.7233
5508610,-1.0462
5509030,-1.6992
5509510,-0.5626
5509600,-1.5412
5510060,1.0680
5510170,0.0121
5510320,-0.5537
5510830,-0.3361
5511190,-0.8258
5512360,-1.7172
5513260,-0.3787
5513410,-0.8062
5513650,-1.0009
5514040,-1.0839
5514160,-0.9255
5514490,-0.6486
5514640,-0.3519
5515330,-1.6101
5515450,-0.4898
5515750,-1.3643
5515780,-1.2600
5515900,-0.9013
5515960,-1.3950
5515990,0.4776
5516260,-0.6085
5516290,-0.4614
5516680,-1.4512
5600730,0.0172
5601030,-1.1429
5601470,-0.4849
5601980,-0.4387
5602760,-0.7104
5602990,-1.0494
5604510,-0.6879
5605160,-0.5486
5605220,-0.6490
5605302,-0.7384
5605762,-0.5981
5605830,-0.9851
5606240,0.0318
