id,wh_avg
4813860,-4.4405
4813960,-4.7906
4814130,-4.8855
4814280,-4.2891
4814310,-4.2287
4814370,-5.2618
4814400,-3.7523
4814430,-4.8214
4814450,-4.5394
4814490,-4.9400
4814550,-4.7732
4814640,-4.7768
4814670,-4.7699
4814700,-4.1083
4814730,-4.3720
4814760,-4.5266
4814790,-3.6658
4814820,-4.4336
4814850,-4.5913
4814880,-4.5629
4814970,-4.7242
4815000,-3.9940
4815180,-4.1311
4815210,-4.2959
4815240,-5.2748
4815270,-4.0589
4815300,-4.8714
4815330,-4.5997
4815510,-4.8095
4815540,-4.6175
4815690,-4.5293
4815720,-4.0894
4815750,-4.7112
4815910,-4.7177
4815960,-4.2671
4816110,-3.7422
4816180,-4.3237
4816200,-4.2964
4816230,-3.6755
4816410,-5.1981
4816440,-4.3079
4816500,-4.1238
4816530,-4.5368
4816620,-4.7063
4816710,-4.6399
4816740,-3.9684
4816770,-4.5016
4816860,-5.3826
4816950,-4.2232
4817040,-4.4735
4817070,-4.7927
4817580,-4.3044
4817610,-4.0985
4817640,-4.5193
4817700,-4.5065
4817760,-4.7838
4817790,-4.5407
4817830,-3.3796
4817850,-4.6820
4817880,-4.5571
4817960,-4.5647
4818000,-4.5265
4818180,-4.2277
4818210,-4.2534
4818280,-3.7304
4818300,-4.1915
4818360,-4.1713
4818540,-4.3701
4818810,-5.2774
4818940,-4.4034
4819080,-4.5092
4819110,-4.2676
4819170,-5.0452
4819280,-4.1102
4819320,-4.0092
4819350,-4.4219
4819380,-4.8480
4819560,-4.8453
4819650,-3.4944
4819700,-3.7706
4819830,-4.0422
4819840,-3.6285
4819950,-4.5366
4820010,-4.4471
4820160,-4.8690
4820190,-4.0640
4820220,-4.4128
4820250,-5.1731
4820280,-4.2102
4820310,-4.0284
4820340,-4.1595
4820500,-4.6975
4820550,-3.9718
4820600,-3.6350
4820640,-4.5142
4820700,-4.6233
4820760,-4.9875
4820850,-4.3276
4820960,-4.9095
4821030,-3.8190
4821060,-4.0866
4821150,-4.6018
4821360,-4.3164
4821390,-4.3625
4821420,-4.5166
4821450,-5.0025
4821600,-5.1541
4821660,-3.7242
4821720,-4.1316
4821750,-4.0479
4821780,-4.2036
4821810,-4.7615
4822170,-4.7962
4822320,-4.9430
4822470,-5.0584
4822530,-4.1405
4822710,-4.1850
4822920,-4.3772
4822970,-4.1469
4823010,-3.7330
4823250,-4.8533
4823280,-4.4234
4823310,-4.4506
4823430,-3.4882
4823640,-3.0660
4823790,-4.2792
4823820,-4.5200
4823910,-3.9856
4824030,-4.4046
4824060,-4.5701
4824100,-4.4836
4824120,-3.4304
4824150,-4.2810
4824180,-4.6976
4824210,-4.5538
4824420,-4.5171
4824480,-5.2453
4824530,-4.1615
4824590,-4.5373
4824600,-4.3007
4824630,-4.8970
4824930,-4.4659
4824960,-4.2132
4824990,-4.7013
4825020,-4.3905
4825140,-3.3130
4825170,-4.2302
4825200,-4.5523
4825230,-5.2247
4825260,-4.4762
4825320,-4.9235
4825500,-4.7611
4825560,-4.7167
4825590,-3.9368
4825620,-4.3505
4825660,-4.9687
4825680,-4.4700
4825740,-4.0194
4825980,-4.5688
4826100,-3.7764
4826160,-5.0512
4826190,-4.9950
4826280,-5.2561
4826310,-4.7792
4826370,-5.1543
4826400,-4.3855
4826430,-4.3987
4826470,-4.1470
4826490,-4.6583
4826580,-3.6534
4826610,-3.5919
4826640,-4.4346
4827030,-4.3111
4827240,-4.2494
4827300,-3.6553
4827420,-4.2594
4827450,-4.5589
4827510,-4.5608
4827690,-4.8517
4827720,-4.4027
4827750,-3.7198
4827780,-4.5829
4827810,-4.1945
4827870,-4.5420
4827990,-4.3119
4828110,-3.6172
4828200,-4.3340
4828290,-4.3727
4828380,-4.9706
4828500,-3.3665
4828550,-4.0896
4828590,-4.2039
4828650,-4.6045
4828680,-5.2569
4828710,-4.4558
4828740,-4.3310
4828890,-4.2882
4828920,-4.3244
4829010,-3.9811
4829100,-4.4794
4829160,-4.6616
4829280,-3.8008
4829580,-3.8703
4829670,-3.8263
4829820,-4.2331
4829850,-3.4057
4830060,-4.2559
4830120,-3.9623
4830340,-4.6829
4830390,-4.9953
4830420,-4.8293
4830570,-3.8424
4830600,-4.5778
4830640,-4.3181
4830930,-4.2446
4830950,-5.0353
4831170,-4.8059
4831260,-4.5986
4831760,-4.3034
4831770,-4.5828
4831890,-4.1151
4832090,-3.3953
4832130,-5.3232
4832160,-4.2340
4832190,-4.4676
4832280,-4.9625
4832310,-4.1574
4832370,-3.8919
4832400,-4.8833
4832430,-4.4494
4832740,-4.8347
4832940,-3.8184
4833010,-4.5919
4833120,-4.2098
4833180,-4.4985
4833630,-4.4402
4833720,-4.2913
4834020,-4.4498
4834050,-4.5999
4834110,-4.5425
4834170,-4.5322
4834290,-4.6050
4834320,-4.7938
4834440,-4.1706
4834650,-4.1796
4834830,-3.9319
4834860,-4.4519
4834920,-4.0136
4834980,-4.2173
4835010,-4.7581
4835070,-4.1040
4835100,-3.4825
4835190,-4.0105
4835250,-3.9637
4835310,-4.6063
4835400,-5.6205
4835430,-5.0539
4835490,-3.9830
4835520,-4.6219
4835550,-3.9420
4835560,-5.1025
4835850,-4.6981
4836000,-4.2934
4836240,-5.0416
4836360,-5.0672
4836450,-4.5877
4836660,-4.7264
4836960,-4.5599
4836970,-3.8085
4837020,-2.8339
4837260,-4.9986
4837410,-4.7594
4837590,-4.3196
4837650,-4.2650
4837710,-4.0899
4837800,-4.4192
4837900,-5.5223
4838080,-3.8294
4838190,-4.2494
4838220,-4.6270
4838360,-4.6728
4838460,-4.6572
4838580,-3.8286
4838700,-4.0378
4838730,-4.4810
4838900,-3.7176
4838970,-3.9696
4839030,-3.9175
4839180,-4.2711
4839270,-4.9186
4839480,-4.6230
4839540,-4.5282
4839630,-3.9942
4839690,-4.0132
4839750,-3.6923
4839870,-3.4167
4839930,-4.1964
4839990,-5.1266
4840020,-4.7922
4840080,-4.5505
4840350,-3.6778
4840410,-4.3634
4840440,-4.4489
4840550,-4.3887
4840650,-4.1272
4840680,-4.8122
4840710,-5.0338
4840740,-4.9729
4840800,-3.9917
4840920,-5.1408
4840950,-4.5696
4841010,-3.7014
4841070,-5.2420
4841100,-2.3671
4841190,-4.6771
4841220,-4.6347
4841280,-5.1047
4841400,-3.9702
4841430,-4.1062
4841520,-4.1075
4841610,-4.8130
4841670,-4.2443
4841820,-4.5058
4841850,-4.1795
4841880,-4.2084
4841910,-5.0031
4841970,-4.5905
4842030,-4.7955
4842240,-4.7458
4842280,-3.8576
4842300,-4.7461
4842330,-4.2360
4842450,-4.7297
4842480,-3.8118
4842510,-4.8143
4842690,-3.8229
4842810,-4.2845
4842960,-4.5421
4843200,-4.8908
4843260,-4.6667
4843290,-4.7882
4843320,-4.0814
4843350,-4.5746
4843470,-3.6288
4843650,-3.9777
4843720,-3.7426
4843920,-4.5644
4843950,-4.4473
4844010,-4.8979
4844110,-4.5018
4844150,-3.7317
4844160,-5.1964
4844280,-4.3053
4844410,-4.8122
4844430,-4.5151
4844470,-4.0753
4844670,-4.0634
4844730,-4.5534
4844800,-4.3094
4844960,-3.5261
4845040,-4.4234
4845090,-4.9638
4845150,-4.9650
4845380,-3.9598
4845540,-5.0781
4845600,-4.7396
4845720,-4.6415
4845780,-4.2396
4845900,-4.6631
4845950,-4.9203
4846200,-4.2251
4846230,-4.8722
4846260,-3.7005
4846380,-4.4236
4846500,-4.6828
4846530,-4.5342
4846620,-4.0984
4846650,-3.7874
4846680,-4.7066
4900030,-3.5674
4900060,-3.4602
4900090,-3.5038
4900120,-3.0474
4900142,-3.2470
4900150,-4.5099
4900210,-3.4475
4900240,-3.7674
4900330,-3.9171
4900360,-3.5152
4900390,-4.0904
4900420,-3.7093
4900510,-3.2649
4900540,-3.3440
4900600,-3.7307
4900630,-3.4188
4900660,-3.5220
4900720,-3.3932
4900750,-2.4273
4900810,-3.2373
4900870,-2.6912
4900930,-3.4523
4900960,-3.5035
4900990,-4.0319
4901050,-4.0580
4901080,-4.2217
4901110,-2.7266
4901140,-3.5427
4901200,-3.7278
5100060,-4.3087
5100090,-3.2699
5100120,-2.2174
5100270,-2.5491
5100300,-4.3960
5100360,-4.7845
5100660,-4.7479
5100690,-4.6635
5100780,-2.9889
5100810,-4.7835
5100840,-4.0127
5101050,-4.3593
5101110,-4.8367
5101170,-4.7741
5101260,-3.2448
5101290,-3.5815
5101320,-4.3286
5101440,-4.7100
5101470,-4.3696
5101510,-3.7196
5101560,-4.0805
5101620,-5.4109
5101710,-4.4338
5101800,-5.0059
5101830,-4.2907
5101860,-3.3923
5101890,-3.5373
5101920,-4.6289
5101980,-4.7471
5102250,-3.6319
5102340,-4.1488
5102360,-3.6328
5102390,-3.9771
5102520,-4.6602
5102640,-4.3129
5102670,-4.3012
5102710,-4.0593
5102820,-4.9036
5102940,-4.9268
5103000,-5.1651
5103090,-4.8821
5103130,-3.7640
5103240,-3.2179
5103300,-4.5844
5103330,-4.7706
5103390,-4.3355
5103510,-4.4133
5103640,-4.4463
5103660,-4.4084
5103710,-5.0497
5103840,-4.5426
5103870,-4.8326
5103930,-4.0957
5104020,-4.0505
5104050,-3.9041
5104150,-4.9184
5300001,-3.6804
5300003,-4.3821
5300030,-4.4485
5300150,-3.4941
5300240,-4.2766
5300300,-4.0634
5300380,-4.6694
5300390,-2.8368
5300420,-3.3745
5300480,-4.7790
5300570,-4.3024
5300660,-4.5313
5300780,-2.9947
5300810,-4.8144
5300950,-3.6180
5300960,-3.2779
5301080,-4.7349
5301110,-4.4186
5301140,-4.4699
5301170,-3.9410
5301200,-3.6094
5301230,-4.6555
5301410,-4.7179
5301470,-3.4163
5301590,-4.3445
5302280,-4.5893
5302310,-3.8025
5302400,-3.8395
5302460,-3.0644
5302490,-3.6340
5302610,-3.9416
5302670,-3.8023
5302700,-4.1857
5302820,-3.8170
5302850,-3.7279
5302880,-3.5805
5302910,-4.1208
5302940,-4.4304
5303150,-4.0383
5303510,-4.4709
5303540,-3.3753
5303660,-5.0896
5303750,-3.4573
5303930,-3.7305
5303960,-3.5110
5304020,-4.1174
5304200,-4.2917
5304230,-3.3540
5304260,-4.5102
5304470,-4.1726
5304560,-3.5057
5304620,-3.6276
5304860,-4.2591
5304920,-4.5909
5305010,-3.6658
5305130,-3.5726
5305220,-4.0865
5305370,-4.5127
5305400,-3.5890
5305430,-3.5101
5305460,-4.0234
5305670,-3.1255
5305730,-2.8387
5305760,-4.1993
5305790,-3.5700
5305850,-4.3907
5305910,-3.4149
5305940,-4.4983
5306180,-4.3190
5306220,-4.6629
5306450,-4.6029
5306480,-3.0417
5306570,-3.2031
5306690,-4.4653
5306820,-4.8347
5306900,-3.7630
5306930,-4.6392
5306960,-4.0226
5307020,-4.1091
5307080,-3.4052
5307230,-3.4248
5307320,-3.7950
5307470,-4.7004
5307620,-2.6767
5307710,-2.7218
5307740,-4.1853
5307770,-4.0067
5307830,-4.9024
5307900,-4.1996
5307920,-3.4948
5308020,-3.6618
5308040,-3.9445
5308130,-4.5734
5308160,-4.9281
5308250,-4.4230
5308340,-4.4230
5308460,-4.4612
5308550,-4.2162
5308610,-4.3741
5308670,-3.5222
5308700,-3.7345
5308760,-4.3477
5308940,-4.2795
5309100,-4.2722
5309150,-4.5213
5309180,-4.1650
5309270,-3.6800
5309450,-3.5664
5309540,-4.3561
5309660,-3.5855
5309690,-4.8193
5309720,-4.0257
5309780,-4.2645
5309810,-2.8249
5310050,-4.2651
5310110,-4.5002
5310140,-4.8893
5310170,-4.0273
5400060,-4.7587
5400570,-4.6601
5400600,-5.3247
5500030,-3.5858
5500390,-3.4598
5500420,-3.8839
5500540,-3.4469
5500810,-4.4664
5500960,-3.7194
5501050,-4.6281
5501770,-4.5203
5501890,-4.1847
5503060,-4.7156
5503640,-4.0177
5504050,-4.1407
5504290,-4.0827
5504680,-3.9800
5504740,-3.9871
5504830,-4.3746
5505820,-3.1822
5505910,-4.9919
5505940,-4.4347
5506000,-4.1839
5507020,-4.4616
5507050,-3.5779
5507320,-3.5928
5507530,-4.3950
5507620,-3.6950
5508520,-1.9506
5508610,-3.9849
5509030,-3.7398
5509510,-2.5521
5509600,-3.9914
5510060,-4.7561
5510170,-4.2403
5510320,-3.6758
5510470,-4.1381
5510830,-4.3378
5511190,-3.8864
5512360,-3.8051
5513260,-4.6215
5513410,-3.3883
5513650,-3.6859
5514040,-4.2659
5514160,-4.6172
5514490,-3.8399
5514640,-3.5259
5515330,-2.1696
5515450,-4.7320
5515750,-3.7699
5515780,-3.3863
5515900,-3.7676
5515960,-3.9086
5515990,-3.7658
5516260,-4.2810
5516290,-4.0707
5516680,-3.3069
5600730,-4.2320
5601030,-4.6221
5601470,-4.5181
5601980,-4.4062
5602760,-3.8876
5602990,-3.7867
5604510,-4.3378
5605160,-3.8363
5605220,-4.6108
5605302,-4.5079
5605762,-4.6457
5605830,-2.5337
5606240,-4.3208
