id,p_avg
30029,0.1793
30031,-0.0519
30035,-2.2509
30041,-1.3644
30043,0.0120
30047,-0.9551
30049,-0.5830
30053,-0.4212
30057,0.4634
30061,-0.2434
30063,0.0532
30065,-0.6206
30067,0.0029
30071,-0.3034
30073,-1.6927
30077,-0.1967
30081,-0.0765
30083,-0.1860
30085,-2.1591
30087,-2.2721
30089,-0.2469
30093,-0.1141
30095,0.1493
30099,0.3372
30101,-0.6403
30105,-0.9919
30107,-0.7902
30111,-0.6481
31001,-0.4958
31003,-0.0179
31011,-0.2386
31013,-1.4046
31017,-0.4816
31019,-0.7158
31021,-0.6641
31023,0.0334
31025,-0.6755
31027,-0.1019
31029,-1.1250
31031,0.1731
31033,-0.5479
31035,-0.9027
31037,-0.7811
31039,-0.9462
31041,-0.1351
31043,-1.2147
31045,-0.4374
31047,-1.3130
31049,-0.3004
31051,-0.4810
31053,-0.8761
31055,-1.4676
31059,-0.5988
31063,-0.1017
31065,-0.1471
31067,-0.4705
31077,-0.0072
31079,-0.8151
31081,-0.5865
31089,-0.4336
31093,-0.4516
31095,-1.2323
31097,-0.4432
31099,-0.6979
31101,-0.5421
31105,-1.2990
31107,-0.6048
31109,-0.3231
31111,-0.7609
31119,-0.7633
31121,-1.1024
31123,-0.4640
31125,-0.1532
31127,-0.2241
31129,-1.3670
31131,-0.5423
31133,-0.9674
31137,-0.3000
31139,0.0111
31141,-0.5189
31143,-0.4971
31145,0.1923
31147,-0.5117
31151,-0.9722
31153,-0.5422
31155,-0.2948
31157,-0.9258
31159,-0.2799
31161,-0.7283
31163,-0.1802
31169,-0.5076
31173,-3.7406
31175,0.1991
31177,-0.3470
31179,-0.3989
31181,-1.0177
31185,-0.3387
32001,-1.0311
32003,-1.3180
32005,-0.7245
32007,-1.6366
32013,-1.5063
32015,-1.0107
32017,-1.0666
32019,-0.6809
32021,-1.9455
32023,-1.2761
32027,-2.0506
32031,-1.1297
32033,-1.8003
32510,-0.9650
33001,-0.1549
33003,0.4115
33005,-0.1736
33007,-0.3504
33009,0.2019
33011,-0.8876
33013,-0.3411
33015,0.0608
33017,-0.4471
33019,-0.4735
34001,-0.6591
34003,0.0489
34005,-0.5910
34007,-1.1816
34009,-0.4642
34011,-1.2376
34013,-0.8995
34015,-0.4570
34017,-0.3396
34019,0.0178
34021,-1.3530
34023,-0.4961
34025,-0.7360
34027,0.1058
34029,-0.3544
34031,-1.0428
34033,-1.0398
34035,-0.6296
34037,-0.2002
34039,-0.5554
34041,-0.2967
35001,-1.7137
35003,-1.0181
35005,-0.9352
35006,-1.5207
35007,-1.2368
35009,-1.0330
35011,-1.6070
35013,-1.1793
35015,-1.3896
35017,-1.0425
35019,-0.9884
35023,-1.5100
35025,-1.8873
35027,-1.4007
35028,-0.6903
35029,-1.8326
35031,-2.2480
35033,-1.1817
35035,-0.9260
35037,-0.7972
35039,-1.8556
35041,-1.2694
35043,-1.0070
35045,-1.4524
35047,-1.5739
35049,-1.9021
35051,-1.1874
35053,-2.1725
35055,-1.4318
35057,-1.0462
35059,-0.3889
35061,-1.1625
36001,-1.3272
36003,-0.9292
36007,-1.0336
36009,-0.8988
36011,-1.1175
36013,-1.2753
36015,-1.5836
36017,-1.3114
36019,-1.0604
36021,-1.3804
36023,-1.1909
36025,-0.8339
36027,-1.3857
36029,-1.3586
36031,-0.7140
36033,-1.4548
36035,-1.2629
36037,-0.7104
36039,-1.1992
36043,-0.9218
36045,-0.9905
36049,-0.6661
36051,-0.9228
36053,-0.8892
36055,-1.7410
36057,-1.6012
36059,-0.4310
36061,-0.5172
36063,-0.8460
36065,-1.3651
36067,-2.0369
36069,-1.0529
36071,-1.2472
36073,-0.9386
36075,-1.1320
36077,-0.9177
36079,-0.4395
36083,-1.5066
36087,-1.2603
36089,-1.0815
36091,-0.7550
36093,-1.6915
36095,-0.9964
36097,-1.1102
36099,-1.1475
36101,-0.9809
36103,-0.8110
36105,-1.5957
36107,-0.9507
36109,-1.4308
36111,-1.3643
36113,-0.7515
36115,-0.9510
36117,-0.9438
36119,-1.1492
36121,-0.7739
36123,-1.2224
37001,-1.0971
37003,-0.3898
37005,-0.0556
37007,-1.7520
37009,0.0301
37011,-0.3665
37013,-1.0112
37015,-1.3168
37017,-1.2814
37019,-0.5399
37021,-0.3779
37023,-0.1340
37025,-0.9065
37027,-0.3495
37029,0.0037
37031,-0.1023
37033,-1.0547
37035,-0.6303
37037,-1.0783
37039,-0.2859
37041,-1.0272
37043,-0.5147
37045,-0.3719
37047,-0.9587
37049,-0.5094
37051,-0.8584
37053,-0.2404
37055,-0.2628
37057,-0.6981
37059,-0.2762
37061,-1.1531
37063,-1.7589
37065,-1.8428
37067,-1.2571
37069,-0.8687
37071,-0.9895
37073,-0.7482
37075,-0.2566
37077,-1.4019
37079,-1.7540
37081,-1.0800
37083,-1.8114
37085,-1.4509
37087,-0.0258
37089,0.0062
37091,-1.5697
37093,-1.0813
37095,-1.1820
37097,-0.7286
37099,-0.6765
37101,-0.5895
37103,-0.4766
37105,-0.7038
37107,-1.2686
37109,-0.3091
37111,-0.4917
37113,-0.5080
37115,-0.3448
37117,-1.0705
37119,-0.8613
37121,-0.3235
37123,-1.0155
37125,-0.8413
37127,-1.3477
37129,-0.6870
37131,-1.0704
37133,-0.7616
37135,-0.9407
37137,-0.5896
37139,-1.3275
37141,-0.6356
37143,-0.9429
37145,-0.7191
37147,-1.3749
37149,0.5405
37151,-0.9814
37153,-1.2519
37155,-1.5727
37157,-1.0517
37159,-1.3496
37161,-0.4996
37163,-0.5520
37165,-0.6494
37167,-0.6216
37169,-0.3224
37171,0.0120
37173,-0.4519
37175,-0.0697
37177,-0.7686
37179,-0.3138
37181,-0.9781
37183,-1.0264
37185,-1.5405
37187,-1.6425
37189,-0.1482
37191,-1.1051
37193,-0.5146
37195,-0.9190
37197,-0.5033
37199,0.2659
38003,0.5155
38005,-2.2896
38009,-0.1963
38015,-0.7490
38017,-0.7667
38021,0.0798
38029,-0.6871
38035,-0.3641
38045,0.6088
38049,0.1603
38053,-2.0741
38055,-0.7409
38057,-0.2035
38059,-0.6777
38061,-1.9252
38067,-0.1057
38069,0.2460
38071,-0.1560
38073,-0.1195
38075,0.4103
38077,-0.1214
38079,-1.0962
38081,0.2589
38085,-3.4029
38089,-0.3440
38093,0.0378
38097,0.0312
38099,-0.3887
38101,-0.4365
38103,-0.0918
38105,-0.6047
39001,-0.3831
39003,-0.8032
39005,-0.1986
39007,-0.4953
39009,-0.8477
39011,0.1251
39013,-0.2644
39015,-0.4388
39017,-0.7076
39019,-0.3587
39021,-0.6099
39023,-1.0761
39025,-0.1134
39027,-0.3807
39029,-0.5490
39031,-0.2273
39033,-0.8441
39035,-1.5938
39037,-0.4626
39039,-0.1525
39041,-0.1695
39043,-0.7824
39045,-0.2392
39047,-0.5220
39049,-1.3369
39051,0.0471
39053,-0.1081
39055,0.1354
39057,-0.6457
39059,-0.7300
39061,-1.1601
39063,-0.4367
39065,-0.5713
39067,-1.0099
39069,-0.1960
39071,-0.7147
39073,-0.0888
39075,0.0358
39077,-0.3197
39079,-0.2609
39081,0.0344
39083,-0.3918
39085,-0.4786
39087,-0.2419
39089,-0.3952
39091,-0.5931
39093,-0.9565
39095,-1.3391
39097,-0.7188
39099,-0.9537
39101,-1.1870
39103,0.0533
39105,-0.6139
39107,0.0823
39109,-0.2584
39111,-1.2410
39113,-1.2956
39115,-0.3162
39117,-0.6036
39119,-0.6652
39121,-0.9016
39123,-0.2289
39125,-0.2405
39127,-0.4696
39129,-0.3372
39131,-0.9100
39133,-0.3518
39135,-0.4481
39137,-0.2338
39139,-0.7092
39141,-0.6381
39143,-0.5104
39145,-0.6979
39147,-0.3370
39149,-0.6126
39151,-0.5606
39153,-0.8985
39155,-0.6289
39157,-0.2956
39159,-0.2490
39161,-0.1065
39163,-0.7168
39165,-0.0602
39167,-0.7113
39169,0.0703
39171,-0.1383
39173,-0.2282
39175,-0.5759
40001,-1.3588
40003,-1.0946
40005,-0.6284
40007,-0.9411
40009,-0.9391
40011,-0.9739
40013,-0.5503
40015,-1.1778
40017,-0.6956
40019,-0.9819
40021,-0.7151
40023,-1.3783
40025,-1.2788
40027,-0.4237
40029,-0.7748
40031,-0.5411
40033,-0.4987
40035,-1.0315
40037,-0.8712
40039,-0.4629
40041,-0.8149
40043,-0.8530
40045,-0.7334
40047,-0.9907
40049,-0.9757
40051,-0.6041
40053,-1.0245
40055,-0.4890
40057,-0.8565
40059,-1.0394
40061,-1.4225
40063,-1.2880
40065,-0.6628
40067,-1.3142
40069,-1.2888
40071,-0.6476
40073,-0.5713
40075,-0.5812
40077,-0.7925
40079,-1.0062
40081,-0.8965
40083,-0.9361
40085,-1.4313
40087,-0.7225
40089,-0.7326
40091,-0.6146
40093,-0.4158
40095,-0.7143
40097,-0.6297
40099,-0.7793
40101,-0.8801
40103,-0.9514
40105,-0.8749
40107,-1.5955
40109,-1.3169
40111,-1.1683
40113,-1.0168
40115,-0.9728
40117,-1.1239
40119,-0.6775
40121,-0.7736
40123,-0.8052
40125,-1.0133
40127,-0.9655
40129,-0.5313
40131,-0.6592
40133,-1.3223
40135,-0.4714
40137,-0.9261
40139,-1.1481
40141,-1.3461
40143,-1.3702
40145,-1.0225
40147,-0.2464
40149,-0.5208
40151,-0.6645
40153,-1.1579
41001,-0.4007
41003,-0.8782
41005,-0.9238
41007,-1.0530
41009,-1.0564
41011,-1.2213
41013,-1.1508
41015,-1.3002
41017,-0.4108
41019,-1.1914
41023,-0.7038
41025,-1.0835
41027,-1.0567
41029,-0.9503
41031,-1.9196
41033,-0.4761
41035,-1.2867
41037,-0.8059
41039,-0.8887
41041,-1.1640
41043,-1.1279
41045,-0.9993
41047,-1.1969
41049,-1.2362
41051,-1.3394
41053,-1.4348
41057,-0.9503
41059,-1.2793
41061,-1.1603
41063,-0.4347
41065,-1.4047
41067,-1.0798
41071,-0.6945
42001,-0.2690
42003,-0.8443
42005,-0.3562
42007,-0.4628
42009,-0.4058
42011,-0.9966
42013,-0.3632
42015,-0.6364
42017,-0.2140
42019,-0.2358
42021,-0.5559
42023,-0.1213
42025,-0.6058
42027,-0.1464
42029,-0.7626
42031,-0.2583
42033,-0.4852
42035,-0.8371
42037,-0.1429
42039,-0.7273
42041,-0.3311
42043,-1.5629
42045,-1.1809
42047,0.2169
42049,-0.7614
42051,-1.1111
42053,-0.5025
42055,-0.7234
42057,0.1913
42059,-1.0904
42061,-0.8847
42063,-0.4051
42065,-0.3086
42067,-0.6825
42069,-0.7004
42071,-0.7149
42073,-0.4749
42075,-1.1926
42077,-1.1268
42079,-0.9584
42081,-0.1236
42083,-0.4558
42085,-0.6251
42087,-0.9606
42089,-0.3483
42091,-0.1568
42093,-0.5156
42095,-0.7373
42097,-0.4361
42099,-0.8197
42101,-1.6921
42103,0.3820
42105,-0.3369
42107,-0.6948
42109,-0.2306
42111,-0.0453
42113,-0.4458
42115,-0.4509
42117,-0.4428
42119,0.1626
42121,-0.7759
42123,-0.5920
42125,-0.5295
42127,0.2434
42129,-0.0842
42131,-0.5411
42133,-0.7185
44001,-0.2778
44003,-0.5383
44005,-0.8504
44007,-1.3552
44009,-0.2254
45001,-0.2075
45003,-1.4403
45005,-3.0609
45007,-0.7816
45009,-1.6750
45011,-2.0502
45013,-1.3570
45015,-0.9995
45017,-0.9979
45019,-1.5527
45021,-1.6089
45023,-1.8846
45025,-1.3475
45027,-1.3387
45029,-1.7860
45031,-1.4147
45033,-1.5291
45035,-0.6528
45037,-1.4106
45039,-1.6944
45041,-1.5347
45043,-1.4048
45045,-1.2045
45047,-1.3614
45049,-1.9348
45051,-0.5749
45053,-2.8152
45055,-1.1003
45057,-1.3275
45059,-1.2990
45061,-2.9376
45063,-1.2651
45065,-1.6267
45067,-2.2084
45069,-2.1588
45071,-1.5457
45073,-1.0667
45075,-2.0409
45077,-0.9788
45079,-1.5168
45081,-1.0858
45083,-0.9590
45085,-1.5784
45087,-1.4104
45089,-1.9724
45091,-1.0190
46003,-0.1775
46005,-1.7015
46007,-1.2964
46009,-0.1342
46011,-0.3859
46013,-0.1124
46015,-0.8994
46019,-0.7018
46023,-0.8929
46025,-1.0024
46027,-0.6089
46029,-0.0267
46031,-2.0890
46033,-0.9562
46035,-0.0167
46037,-0.2957
46041,-2.4047
46045,-0.1551
46047,-0.4257
46051,-0.2471
46053,-0.4507
46057,0.4372
46065,-1.0635
46067,-0.5644
46077,-0.6432
46079,-0.0475
46081,-0.5800
46083,-0.6260
46085,-0.4730
46087,-0.2327
46089,-0.4730
46091,-0.0895
46093,-0.1656
46095,-1.8282
46099,-0.8777
46101,-0.9101
46103,-1.1923
46109,-1.6085
46113,-2.9823
46115,-0.5808
46117,-1.2149
46121,-3.1168
46123,-1.2901
46125,-0.2504
46127,-0.3877
46129,-1.1607
46135,-0.5758
46137,-0.7898
47001,-0.8600
47003,-1.0659
47005,-0.9961
47007,-1.1377
47009,-0.7266
47011,-1.0556
47013,-1.3962
47015,-1.4310
47017,-0.6479
47019,-1.0661
47021,-1.1116
47023,-0.7371
47025,-1.0640
47027,-1.7694
47029,-0.5441
47031,-1.1891
47033,-0.8083
47035,-0.4933
47037,-1.6207
47039,-0.9888
47041,-1.0146
47043,-0.3553
47045,-0.7757
47047,-1.8287
47049,-1.1236
47051,-1.2567
47053,-0.7434
47055,-1.4730
47057,-1.3328
47059,-0.9200
47061,-1.4786
47063,-0.7612
47065,-1.3459
47067,-2.0106
47069,-1.2534
47071,-1.0626
47073,-0.9497
47075,-1.4607
47077,-0.1822
47079,-0.4940
47081,-0.8391
47083,-1.0112
47085,-0.7984
47087,-1.2070
47089,-1.2679
47091,-0.5648
47093,-1.3652
47095,-1.9486
47097,-1.2690
47099,0.0212
47101,-0.9822
47103,-0.7526
47105,-0.8732
47107,-0.9182
47109,-0.7622
47111,-1.1733
47113,-1.6158
47115,-0.7816
47117,-0.8499
47119,-1.4639
47121,-0.5348
47123,-1.1653
47125,-0.6970
47127,-0.8688
47129,-1.5210
47131,-0.9280
47133,-0.7607
47135,-0.7446
47137,-1.5959
47139,-1.1223
47141,-0.9768
47143,-0.7823
47145,-1.0646
47147,-1.0989
47149,-0.4374
47151,-1.0760
47153,-1.2002
47155,-1.1620
47157,-1.9665
47159,-0.5555
47161,-0.2096
47163,-0.6935
47165,-0.7681
47167,-0.7930
47169,-0.1208
47171,-0.9339
47173,-1.9694
47175,-1.8794
47177,-1.1567
47179,-0.2784
47181,-0.8236
47183,-0.5093
47185,-0.7021
47187,0.0892
47189,-0.7952
48001,-0.8456
48003,-1.3074
48005,-0.6078
48007,-0.9102
48009,-0.3488
48013,-1.0976
48015,-0.8398
48017,-0.8675
48019,-0.7582
48021,-1.2417
48023,-0.2982
48025,-1.0779
48027,-0.8561
48029,-0.9869
48031,-0.4469
48035,-0.8388
48037,-0.9102
48039,-0.5900
48041,-1.1039
48043,-1.1188
48045,-0.4899
48047,-1.5321
48049,-0.7495
48051,-1.1136
48053,-0.8150
48055,-1.0824
48057,-0.7496
48059,-0.8824
48061,-0.5592
48063,-0.0472
48065,-0.0647
48067,-0.5404
48069,-1.4760
48071,-0.4099
48073,-0.5345
48075,-0.4528
48077,-0.4431
48079,-1.5617
48081,-0.6270
48083,-1.2372
48085,-0.2852
48087,-0.2584
48089,-1.3987
48091,-0.4984
48093,-0.7237
48095,-1.1924
48097,-0.9653
48099,-0.5595
48103,-1.3275
48105,-1.3366
48107,-1.4502
48109,-1.4707
48111,-1.4477
48113,-0.8582
48115,-1.5065
48117,-1.3190
48119,-1.0960
48121,-0.6246
48123,-1.1890
48125,-0.5143
48127,-1.6083
48129,-0.5614
48131,-1.8030
48133,-0.5582
48135,-1.6391
48137,-1.0877
48139,-0.5059
48141,-0.5309
48143,-0.7796
48145,-1.9227
48147,-0.7499
48149,-0.7619
48151,-0.7103
48153,-1.3746
48157,-0.3583
48159,-0.0769
48161,-0.8298
48163,-2.2256
48165,-1.0630
48167,-0.7581
48169,-1.3035
48171,-0.6056
48175,-1.0296
48177,-1.0339
48179,-1.2835
48181,-0.5257
48183,-1.0644
48185,-1.5295
48187,-0.8314
48189,-0.8882
48191,-1.1885
48193,-0.3840
48195,-0.6150
48197,-0.5660
48199,-0.6542
48201,-0.7160
48203,-0.9722
48205,-1.3170
48207,-0.8819
48209,-0.9918
48211,-0.3757
48213,-0.5522
48215,-0.8032
48217,-0.8114
48219,-1.0638
48221,-0.7198
48223,-0.9429
48225,-1.2253
48227,-2.1679
48229,-1.2270
48231,-0.8810
48233,-1.1190
48237,-1.1295
48239,-0.9148
48241,-1.0576
48245,-1.0347
48247,-1.3281
48249,-1.4117
48251,-0.7915
48253,-0.6851
48255,-0.7028
48257,-0.5928
48259,-0.7574
48265,-0.3700
48267,-0.8724
48271,-0.7154
48273,-1.4327
48275,-0.7572
48277,-0.8348
48279,-0.9588
48281,-0.9168
48283,-1.6132
48285,-0.4953
48287,-1.0730
48289,-0.8226
48291,-1.1862
48293,-1.3177
48295,-0.7048
48297,-0.7467
48299,-0.3060
48303,-1.0554
48305,-0.8195
48307,-0.7961
48309,-1.1042
48313,-0.8305
48315,-1.1396
48317,-1.2969
48319,-0.0796
48321,-0.9554
48323,-0.3861
48325,-0.7444
48327,-0.8224
48329,-1.6262
48331,-0.9698
48333,-0.9167
48335,-1.2248
48337,-0.8463
48339,-0.5623
48341,-1.2407
48343,-0.9056
48347,-1.3688
48349,-0.8186
48351,-1.1773
48353,-0.6090
48355,-0.9862
48357,-1.4373
48359,-0.6947
48361,-0.9353
48363,-1.1564
48365,-0.8142
48367,-0.6974
48369,-0.9216
48371,-1.3442
48373,-1.1288
48375,-0.5982
48377,-0.9855
48379,-0.1302
48381,-0.2764
48383,-2.2126
48385,-1.6582
48387,-0.8829
48389,-1.3582
48391,-1.0461
48395,-1.0309
48397,-0.2609
48399,-1.2496
48401,-0.8001
48403,-1.0295
48405,-1.4765
48407,-1.6511
48409,-1.2144
48411,-0.7299
48413,-0.7393
48415,-1.9054
48417,-0.5237
48419,-0.7962
48421,-0.5978
48423,-0.9513
48425,-0.4620
48427,-0.6732
48429,-0.5989
48435,-0.6294
48437,-0.8048
48439,-0.9010
48441,-0.6769
48445,-1.7653
48449,-0.6907
48451,-0.8992
48453,-1.0126
48455,-1.5188
48457,-0.9982
48459,-0.7373
48461,-1.7933
48463,-1.6386
48465,-1.3754
48467,-0.7510
48469,-1.4091
48471,-1.0545
48473,-0.7949
48475,-1.3838
48477,-0.9150
48479,-1.1748
48481,-1.1275
48483,-1.2194
48485,-0.8013
48487,-0.9848
48489,-1.2433
48491,-0.5644
48493,-0.7617
48495,-2.2076
48497,-0.9366
48499,-0.5518
48501,-0.4124
48503,-1.0136
48505,-1.4624
48507,-2.0880
49001,0.0009
49003,-0.5749
49005,0.1009
49007,-0.9723
49011,-0.7955
49013,-1.3619
49015,-0.3737
49017,-0.1137
49019,-1.1392
49021,-0.2381
49023,-0.1610
49025,0.0584
49027,-0.4834
49029,0.4275
49031,-0.0229
49033,0.0130
49035,-1.3765
49037,-1.6962
49039,-0.0907
49041,-0.1759
49043,-0.6851
49045,-0.8952
49047,-1.0235
49049,-0.4044
49051,-0.9386
49053,-0.2055
49055,-0.1492
49057,-1.4072
50001,-0.3404
50003,-0.7331
50005,-0.4307
50007,-0.7164
50009,-0.4074
50011,-0.5421
50013,-0.3414
50015,-0.4885
50017,-0.6053
50019,-0.0477
50021,-0.5349
50023,-0.3541
50025,-0.3059
50027,-0.4195
51001,-0.7598
51005,-0.8258
51007,-0.9141
51009,-0.7947
51011,-0.6310
51013,-0.8894
51015,-0.9105
51017,-0.6321
51019,-1.0430
51021,-0.6581
51023,-0.4251
51025,-0.8568
51027,-0.6318
51029,-0.8622
51031,-0.7581
51033,-0.9621
51035,-0.4367
51036,-0.9923
51037,-0.3094
51041,-0.6576
51043,-1.2319
51045,-0.5166
51047,-0.7502
51049,-1.0928
51051,-0.5822
51053,-0.8210
51057,-0.9746
51059,-0.6382
51061,-0.9772
51063,-0.3537
51065,-1.0442
51067,-0.1152
51071,-0.5998
51073,-0.2442
51075,-0.3611
51077,-0.8242
51079,-1.3833
51083,-0.9529
51085,-0.5048
51087,-0.9424
51089,-0.4743
51093,-0.5739
51095,-0.6819
51097,-0.3688
51099,-0.8210
51101,-0.6808
51103,-1.5609
51105,-0.3516
51107,-0.8984
51109,-0.8098
51111,-0.9790
51113,-1.0151
51115,-0.4645
51117,-0.5444
51119,0.2104
51121,-0.8181
51125,-0.7475
51127,-0.5918
51131,-1.2549
51133,-0.5373
51135,-1.0461
51137,-0.7312
51139,-0.8059
51141,-0.4100
51143,-0.3727
51145,-0.5281
51147,-1.0915
51149,-0.2695
51153,-0.5848
51155,-0.8098
51157,-0.7366
51159,-0.4572
51161,-0.2633
51163,-0.7982
51167,-0.3506
51169,0.0852
51171,-0.9557
51173,-0.6596
51175,-0.8663
51177,-0.7639
51179,-0.6477
51181,-0.6647
51183,-0.8904
51185,-0.4589
51187,-0.7576
51191,-0.3841
51193,-0.8796
51195,-0.0120
51197,-0.7592
51199,-0.4203
51510,-1.3708
51520,-0.8528
51530,-1.2536
51540,-1.2492
51550,-0.7010
51570,-0.5104
51580,-0.9252
51590,-1.0089
51595,-1.0468
51620,-1.3683
51630,-1.1597
51640,-0.7745
51650,-1.0236
51660,-0.9621
51670,-1.2429
51680,-1.2760
51683,-1.2604
51685,-0.9078
51690,-1.2118
51700,-1.2228
51710,-1.2423
51720,-0.4767
51730,-1.5148
51735,-0.3256
51740,-0.9104
51750,-0.7260
51760,-1.4174
51770,-0.7364
51775,-0.2938
51790,-0.9436
51800,-1.1071
51810,-0.4186
51820,-1.0618
51840,-1.2181
53001,-0.9234
53003,-0.5366
53005,-1.0193
53007,-1.0181
53009,-0.3050
53011,-0.6220
53013,-0.8729
53015,-0.9464
53017,-0.9153
53019,-1.4949
53021,-1.4163
53025,-0.9918
53027,-1.1550
53029,-0.4529
53031,-0.6014
53033,-0.6379
53035,-0.3089
53037,-0.8827
53039,-1.4332
53041,-0.7489
53043,-0.4966
53045,-0.9054
53047,-1.3577
53049,-1.0504
53051,-0.3411
53053,-0.6150
53055,-0.0117
53057,-0.8573
53059,-1.1630
53061,-0.4723
53063,-0.3785
53065,-0.6193
53067,-0.2124
53069,-0.5083
53071,-1.3961
53073,-0.4925
53075,-0.3175
53077,-1.3634
54001,-1.6064
54003,-1.1769
54005,-1.0876
54007,-0.9659
54009,-1.0796
54011,-1.3495
54013,-1.3528
54015,-0.5017
54017,-1.1395
54019,-1.5410
54021,-0.6830
54023,-1.1328
54025,-0.9588
54027,-1.1443
54029,-0.8866
54031,-1.2702
54033,-1.2539
54035,-0.9463
54037,-1.1373
54039,-1.0480
54041,-1.6152
54043,-1.3551
54045,-1.4027
54047,-1.7395
54049,-0.9656
54051,-1.1196
54053,-1.3787
54055,-1.0905
54057,-1.4203
54059,-1.1170
54061,-1.3024
54063,-1.2419
54065,-1.2538
54067,-0.8910
54069,-0.3473
54071,-0.8513
54073,-1.5472
54075,-1.1531
54077,-1.4789
54079,-0.4597
54081,-1.0419
54083,-1.1993
54085,-0.9594
54087,-1.7006
54089,-1.1580
54091,-1.3500
54093,-1.2720
54095,-0.6382
54097,-1.5331
54099,-1.0407
54101,-1.0276
54103,-1.3527
54105,-1.2316
54107,-1.2583
54109,-0.8784
55001,-0.9854
55003,-0.5494
55005,-0.5553
55007,-0.4817
55009,-1.0113
55011,-0.2265
55013,-0.2533
55015,-0.2926
55017,-0.3569
55019,-0.4312
55021,-0.4853
55023,-0.2464
55025,-1.4614
55027,-0.4047
55029,0.2187
55031,-0.5753
55033,-0.6417
55035,-0.5276
55039,-0.6070
55041,-0.7528
55043,-0.2549
55045,-0.2199
55047,-0.7599
55049,-0.3623
55051,0.1052
55053,-0.8664
55055,-0.6922
55057,-0.8198
55059,-1.0478
55061,-0.4105
55063,-0.6554
55065,-0.3092
55067,-0.8518
55069,-0.4729
55071,-0.4973
55073,-0.5916
55075,-0.5036
55077,-0.6491
55078,-2.2150
55079,-1.9150
55081,-0.8291
55083,-0.4708
55085,-0.7084
55087,-0.6699
55089,0.2412
55091,-0.4729
55093,-0.0437
55095,-0.1630
55097,-0.3967
55099,-0.5095
55101,-1.4899
55103,-0.4939
55105,-0.8679
55107,-0.3098
55109,-0.1077
55111,-0.3959
55113,-0.3971
55115,-0.5788
55117,-0.6016
55119,-0.0027
55121,-0.6965
55123,-0.1392
55125,-0.5985
55127,-0.7172
55129,-0.6865
55131,-0.1293
55133,-0.3371
55135,-0.5071
55137,-0.6948
55139,-0.7057
55141,-0.3485
56001,-0.1990
56003,-0.0120
56005,-0.6413
56007,-1.1654
56009,-0.6880
56011,0.1116
56013,-1.2735
56015,-0.4568
56017,0.0299
56019,-0.4430
56021,-0.7403
56023,0.5283
56025,-0.8484
56029,0.0551
56031,-0.4495
56033,0.5205
56035,-0.3211
56037,-0.9631
56039,-0.9115
56041,-0.4844
56043,0.0245
56045,-0.2654
