id,h_ses
2010620,1.4755
2010650,-3.1627
2010680,1.5238
2010710,-2.6310
2010890,-1.5106
2010920,-1.5920
2010950,-3.5061
2011040,-1.2012
2011080,1.1970
2011190,1.1726
2011220,1.0377
2011250,-1.6497
2011370,0.4765
2011400,-0.3707
2011430,-0.5626
2011520,1.0377
2011550,1.0377
2011640,-0.9053
2011700,1.4987
2011850,1.8155
2011880,0.8857
2011910,-2.1539
2011970,1.3694
2012000,0.9372
2012090,-0.5807
2012150,-0.2238
2012180,-0.0162
2012210,1.1970
2012260,-2.2601
2012300,-4.4804
2012360,0.5550
2012390,-0.7817
2012420,-0.0119
2012450,1.0377
2012510,1.0599
2012780,-0.5899
2012810,0.2149
2012840,0.3059
2012870,-1.0695
2012990,-1.3702
2013050,-1.8168
2013110,-0.1911
2100078,0.4853
2100079,-0.0188
2100081,-0.3073
2100120,1.3318
2100210,-5.4044
2100270,-3.7171
2100360,-3.3897
2100390,1.0175
2100510,0.3147
2100540,-2.9584
2100570,-1.6626
2100620,2.1602
2100720,-2.6062
2100750,-2.6585
2100810,-4.0057
2100840,-0.2411
2100870,0.6654
2100900,0.3452
2100990,-2.0380
2101110,1.0377
2101150,-1.1213
2101200,-2.8946
2101260,-2.1878
2101320,-3.0026
2101350,-1.2809
2101380,1.0377
2101440,-3.3375
2101470,1.2394
2101620,-8.0590
2101710,0.2852
2101740,-1.8047
2101860,-0.9668
2101920,-0.6561
2101950,-2.1833
2102010,-0.7893
2102040,2.6687
2102100,-0.7402
2102160,-2.7342
2102220,1.1970
2102250,-0.7324
2102280,1.0175
2102340,-3.7291
2102460,-3.3866
2102490,-1.7237
2102520,1.0175
2102540,-1.2376
2102580,2.5314
2102640,-6.1043
2102710,-0.4363
2102760,-0.6476
2102860,0.6615
2102940,0.5989
2102990,-0.8604
2103030,-2.0167
2103090,-0.0751
2103180,-4.2661
2103210,1.6802
2103240,0.8234
2103360,-1.4953
2103510,-1.6390
2103540,-4.1766
2103690,1.0377
2103720,-2.1997
2103750,-3.2760
2103900,-3.2905
2103960,0.2783
2103990,-1.2877
2104020,0.7039
2104050,-2.5306
2104170,-0.9388
2104200,-6.1043
2104250,-0.6939
2104380,0.2275
2104410,-0.1822
2104470,-5.4044
2104500,-5.9493
2104530,0.4351
2104560,-0.5658
2104590,-1.1917
2104650,-1.8143
2104740,1.0377
2104800,-1.7531
2104890,-4.4370
2104950,-3.1129
2104980,-3.1627
2105100,1.7862
2105160,2.6306
2105260,-3.6144
2105320,-1.1929
2105490,2.6306
2105520,1.9103
2105550,-10.8815
2105580,1.0377
2105610,-0.8540
2105640,-2.0101
2105700,-0.3258
2105730,0.1791
2105760,-1.5917
2105790,-1.5790
2105820,-0.2644
2105880,-0.9545
2106000,-2.0805
2200030,-1.0455
2200040,1.5489
2200060,-2.6639
2200090,-0.6139
2200120,0.4833
2200150,1.3654
2200180,-0.8347
2200270,-1.0426
2200300,-0.6891
2200330,-0.0627
2200360,1.0749
2200420,-2.9619
2200480,1.0377
2200510,-1.1990
2200540,-0.2568
2200570,-11.1995
2200630,1.6412
2200690,0.2304
2200720,-0.3589
2200750,-4.2275
2200780,0.6107
2200810,1.5181
2200840,-0.5145
2200870,-0.5291
2200900,0.3740
2200990,-2.6115
2201020,-0.4821
2201050,-2.6131
2201080,0.1365
2201110,0.1297
2201140,-1.6419
2201170,-1.0016
2201200,0.0702
2201230,1.1986
2201260,0.8752
2201290,0.0289
2201320,1.0377
2201350,0.5979
2201380,-2.1786
2201410,-0.5080
2201440,0.1055
2201500,-0.2941
2201530,0.4470
2201560,-1.4157
2201590,-2.1445
2201620,-1.6543
2201650,0.3882
2201680,-1.5061
2201740,-0.2545
2201770,-3.5543
2201800,-0.3009
2201830,-0.0717
2201860,-4.4394
2201890,-3.3255
2201920,-3.6172
2201950,-0.4231
2201980,-1.1370
2202010,-4.1594
2206840,-0.1267
2302610,1.0668
2302820,1.0377
2303150,-0.9461
2303780,2.0114
2303930,2.1917
2305310,1.8921
2305400,2.5314
2306060,1.7889
2307140,1.0895
2307320,-3.4760
2309930,-3.4125
2310500,-1.1590
2310530,1.0175
2310710,2.6306
2310860,1.5046
2310890,1.0175
2310980,2.6306
2311100,2.2528
2311400,-0.8618
2311430,-2.2913
2311550,0.7778
2311670,1.0377
2311700,2.1454
2311790,0.3085
2312330,-1.3099
2313350,-0.6528
2313560,0.4593
2313860,2.3877
2313970,2.5858
2314100,-5.4044
2314130,2.5378
2314160,-3.4367
2314300,-1.4402
2314330,-3.8968
2314440,-1.6122
2314610,1.0895
2314700,2.1602
2314762,2.6306
2314765,-1.2037
2314767,-4.8484
2314768,1.3431
2314772,-1.0889
2314776,2.0035
2314779,-4.7356
2314782,-2.5662
2314783,-6.3084
2314784,-0.8962
2314785,-11.9551
2314788,0.8857
2314790,1.1970
2314791,1.2137
2314794,-0.8107
2314795,1.2354
2400030,0.2677
2400060,0.1580
2400090,-1.1858
2400120,0.0559
2400150,1.4281
2400180,0.3795
2400210,0.5939
2400240,-0.4010
2400270,0.7950
2400300,-1.1067
2400330,0.6644
2400360,1.9479
2400390,-0.0551
2400420,0.7827
2400450,-3.2449
2400480,0.2425
2400510,-0.0078
2400540,-0.8206
2400570,1.0290
2400600,0.6873
2400630,-0.2125
2400660,-0.7378
2400690,-1.2970
2400720,-3.6227
2500001,1.0377
2500002,1.1367
2500013,0.7909
2500014,1.8921
2500067,2.7656
2501680,1.9033
2501710,0.0820
2501740,-0.7590
2501780,-4.2440
2501800,-1.6416
2501860,-0.7118
2501890,-0.3996
2501920,-3.1763
2501950,-2.3052
2501980,-1.0162
2502040,1.7379
2502100,0.7082
2502160,-0.3790
2502190,0.0364
2502220,2.3877
2502280,1.6351
2502310,-0.4069
2502430,-1.8422
2502460,1.3611
2502490,1.4208
2502530,1.8342
2502640,-0.5870
2502670,0.2816
2502715,-1.7944
2502790,-2.4176
2502820,0.7045
2502850,1.9724
2502880,1.4755
2502940,0.0815
2502970,-3.5334
2503030,-0.9717
2503060,-2.5638
2503090,-1.3154
2503150,-1.9018
2503240,-0.2404
2503270,-1.8707
2503300,1.9050
2503360,1.8342
2503510,-0.6745
2503540,-1.7959
2503660,-3.5505
2503720,-2.2505
2503750,0.7709
2503840,2.6509
2503870,3.0009
2503990,-1.5945
2504020,0.4472
2504050,-0.5560
2504080,2.6306
2504140,-0.4737
2504200,0.8634
2504320,0.3656
2504360,1.3202
2504410,0.0538
2504440,2.5959
2504500,2.2297
2504560,-3.5334
2504590,1.1989
2504620,-0.7618
2504710,-0.9302
2504770,-0.5872
2504800,-3.1076
2504830,-4.5529
2504860,0.0041
2504890,-1.6173
2504980,-1.1774
2505010,0.5088
2505100,1.6879
2505130,-1.4876
2505160,-0.3662
2505270,-0.3574
2505280,-3.3739
2505370,-1.0817
2505400,-1.1097
2505490,-2.8860
2505500,1.9467
2505670,-1.1606
2505730,1.9119
2505740,1.6009
2505790,2.1937
2505880,0.9007
2505910,-4.7643
2505970,-2.1383
2506150,-1.0189
2506240,3.0009
2506270,-3.7213
2506300,2.5075
2506330,2.3144
2506390,1.8011
2506420,1.0377
2506510,1.3318
2506540,2.2528
2506570,3.0866
2506660,-1.8474
2506690,-2.5426
2506720,-0.1123
2506750,0.4985
2506780,-0.9749
2506840,1.9923
2506900,0.2911
2506930,-0.1220
2506960,0.8640
2506990,1.3033
2507020,-2.3548
2507050,1.9935
2507080,2.6306
2507110,-1.4406
2507140,-0.0687
2507170,-1.0562
2507230,2.1528
2507320,-1.0991
2507440,1.0895
2507530,2.6273
2507560,0.0671
2507590,2.3689
2507620,0.7231
2507680,2.3438
2507740,-0.7721
2507770,0.5674
2507830,2.3131
2507860,-2.1795
2507890,-2.7447
2507920,1.8875
2507980,-4.3050
2507990,0.9621
2508040,1.3318
2508250,1.4755
2508280,2.5713
2508310,2.1229
2508340,-0.7056
2508370,1.9977
2508430,-3.2414
2508580,-2.0633
2508610,-0.1873
2508640,2.6306
2508670,-0.4575
2508700,-3.8657
2508730,1.8827
2508790,1.2459
2508820,1.4537
2508850,-3.1763
2508880,1.8238
2508910,-0.2476
2508940,0.1774
2509000,-3.7634
2509030,0.1685
2509060,-0.5388
2509270,1.6792
2509300,-2.4209
2509360,-2.3806
2509420,1.3318
2509540,2.0114
2509630,-2.6891
2509720,0.8221
2509870,-0.3298
2509900,2.1454
2509930,-0.0006
2509990,1.0968
2510050,-0.1844
2510170,1.3775
2510380,-2.0279
2510470,1.6662
2510500,-0.2931
2510560,0.8640
2510590,1.5892
2510620,2.4026
2510710,2.0114
2510770,0.4853
2510800,1.0377
2510830,1.0870
2510860,1.3753
2510890,-1.2259
2510920,-3.7089
2510950,1.0377
2510980,2.7792
2511010,-1.8154
2511040,2.0325
2511130,-3.3348
2511220,1.3196
2511250,0.0946
2511340,2.1358
2511400,2.1623
2511430,1.2103
2511460,0.9158
2511490,0.7226
2511520,-3.4552
2511580,0.9173
2511740,0.2924
2511760,2.0124
2511880,0.4117
2511910,2.7656
2511970,-3.1703
2512000,0.2044
2512030,-10.6360
2512060,-3.8098
2512180,1.2450
2512210,2.4760
2512240,-0.1640
2512270,0.3855
2512510,-1.1686
2512600,1.4537
2512630,-0.4813
2512660,2.7367
2512750,2.9479
2512810,2.6306
2512840,-1.6356
2512930,0.9121
2512990,1.3917
2513020,1.1970
2513050,1.7278
2513080,1.0149
2513110,2.6306
2513170,-0.1104
2513200,-0.0727
2513230,-3.2698
2525002,-2.2505
2525010,-5.4044
2600005,-2.7191
2600007,-5.4044
2600013,-3.9257
2600014,-5.5131
2600015,-1.3784
2600016,0.0186
2600017,-0.0916
2600018,0.1787
2601920,-8.8171
2601950,-2.7599
2601980,0.3250
2602010,-2.6201
2602070,-7.3706
2602160,0.7783
2602190,-1.5164
2602220,-2.1912
2602520,0.2994
2602550,0.8318
2602640,-2.7752
2602670,-2.2788
2602730,0.3465
2602790,-1.1462
2602820,-0.2396
2603540,-1.9329
2603570,-5.5131
2603690,-3.5616
2603810,-4.5975
2603870,-1.1654
2603900,0.4670
2603990,1.0377
2604020,1.0377
2604170,-0.3939
2604260,-2.4346
2604320,-1.5347
2604440,-1.2479
2604470,1.3785
2604500,-5.3400
2604530,-2.4046
2604620,-0.3522
2604650,-0.8599
2604800,1.0377
2604830,-3.1695
2604950,-0.6620
2605010,-2.1652
2605430,0.9742
2605820,0.3678
2605850,1.2644
2606000,0.9050
2606090,2.1672
2606270,-1.3677
2606570,-5.9652
2606600,0.6677
2606630,0.9353
2606720,1.0895
2606780,-1.6103
2606840,2.6306
2606870,-0.7725
2606930,0.7109
2606960,-3.6167
2606990,-3.4564
2607040,-5.5350
2607080,0.6386
2607230,-2.5008
2607320,-0.9376
2607410,-3.9249
2607560,0.1453
2607590,-3.0503
2607620,1.1490
2607690,-1.4012
2607800,-1.3130
2607890,0.3235
2608010,-4.3406
2608040,-4.3062
2608070,1.2354
2608130,-0.7232
2608160,-3.8452
2608400,-2.5175
2608430,-2.6247
2608520,-0.7994
2608580,1.5892
2608640,-3.6758
2608670,-2.6690
2608730,1.2196
2608770,-0.1202
2608880,1.1347
2608910,0.2630
2608940,2.2961
2609150,0.4587
2609560,-4.5866
2609570,-0.2747
2609750,1.4442
2609840,-3.2034
2609900,-1.3796
2610020,1.0377
2610050,2.0035
2610080,0.8732
2610110,-2.1475
2610140,-2.3025
2610200,-1.5748
2610380,-1.0186
2610560,2.6306
2610590,-1.9340
2610620,-0.1253
2610650,1.0377
2610750,-0.1017
2610830,-0.0269
2610860,1.5808
2610980,-2.8061
2611030,-7.9361
2611140,-3.5845
2611190,-3.2642
2611400,0.8730
2611430,-0.7223
2611550,0.8649
2611600,-1.9508
2611610,-0.3906
2611640,-2.9293
2611670,0.3741
2611700,-3.0656
2611730,-6.1079
2611910,1.6594
2612000,-2.2127
2612030,1.5489
2612150,-4.2141
2612300,1.0377
2612330,0.9610
2612420,-2.3899
2612450,-3.5755
2612540,0.6050
2612560,0.5630
2612600,1.3646
2612690,1.4297
2612810,-1.4133
2612930,-4.0909
2612960,-0.9884
2612990,2.2528
2613050,-2.4485
2613090,-0.2802
2613530,-3.1030
2613560,0.5370
2614070,0.5692
2614100,-3.9649
2614230,-1.2988
2614250,1.2952
2614280,0.6446
2614460,-2.7170
2614520,-3.3945
2614550,-1.0373
2614610,-0.0725
2614700,-1.1828
2614730,-1.6752
2614760,1.9479
2614820,-0.9891
2615060,-1.0135
2615150,-0.3381
2615390,1.2864
2615540,0.0540
2615730,-1.8255
2615750,-1.4791
2615830,-5.1632
2615870,0.6242
2615990,-1.7473
2616020,-5.3932
2616050,0.5204
2616080,-2.1495
2616110,-3.1656
2616350,0.1666
2616380,-1.0283
2616410,-0.7409
2616440,-2.6244
2616470,-0.7424
2616500,-1.5328
2616830,2.0425
2617160,-1.6797
2617220,2.7656
2617250,-2.1846
2617400,1.5398
2617520,-6.1188
2617700,0.0069
2617730,-4.8629
2617760,1.5809
2617820,-0.6177
2617860,-3.5791
2617880,-1.4792
2617910,-0.3763
2617940,0.4653
2617970,0.3459
2618030,-2.2869
2618180,2.3144
2618270,0.1137
2618390,-0.9553
2618420,-1.3538
2618450,0.5098
2618480,-1.2175
2618510,-3.8754
2618540,-4.5789
2618570,1.9935
2618600,-1.4402
2618720,0.1848
2618810,0.5989
2618840,0.2258
2618930,1.4755
2618990,0.6644
2619050,1.3431
2619100,-0.8130
2619140,-3.0416
2619250,-1.8516
2619410,-2.3648
2619470,1.3318
2619580,-0.3097
2619620,-1.3995
2619800,0.4384
2619830,-1.2450
2619920,-1.0164
2619950,-2.4284
2620010,0.8857
2620050,0.0764
2620070,-3.4053
2620160,-0.6757
2620280,-0.5607
2620310,-0.9622
2620340,-2.9993
2620380,-0.9558
2620400,1.0377
2620550,2.3652
2620610,0.6192
2620730,-0.6805
2620820,1.2950
2620850,0.3371
2620880,-1.3688
2620910,1.3694
2620940,-1.2141
2620980,-3.8800
2621120,1.4755
2621150,-1.7423
2621180,-0.3143
2621210,-1.5626
2621240,0.5586
2621390,0.2473
2621450,-0.5779
2621570,-4.8458
2621600,-1.5622
2621690,-11.9551
2621750,0.1802
2621810,-3.5262
2621840,0.7698
2621870,-1.4278
2622050,1.2695
2622200,-0.8733
2622290,-1.0427
2622320,-4.1566
2622380,2.1171
2622410,-0.9921
2622470,-5.5131
2622500,1.0377
2622620,0.0507
2622740,-0.5064
2622800,1.0377
2622860,0.4534
2622970,-1.0971
2622980,-1.5681
2623040,0.6305
2623070,1.3324
2623100,-0.7351
2623130,-1.3264
2623160,1.1970
2623250,0.4182
2623280,-11.9551
2623310,0.2585
2623460,-0.6689
2623520,1.0377
2623550,-1.9966
2623580,1.0199
2623610,-0.5035
2623670,-0.1844
2623790,-3.8805
2623820,0.8921
2623850,1.1042
2624120,-2.8083
2624150,-1.3470
2624180,0.1797
2624570,-1.0172
2624600,0.4346
2624630,1.3318
2624690,-1.5182
2624720,-6.5014
2624750,-1.4482
2624810,1.6129
2624840,-1.6123
2625020,-0.8340
2625140,-2.9639
2625230,0.9902
2625290,-3.0872
2625320,-1.7161
2625350,-5.7234
2625560,-3.1785
2625680,1.1025
2625740,0.7406
2625780,-2.9799
2625950,-0.0398
2625980,1.3002
2626010,0.8964
2626130,0.7280
2626190,-2.7102
2626220,0.9176
2626280,2.2281
2626370,-0.7118
2626520,1.3318
2626760,-2.9714
2626970,-1.5137
2627060,1.5808
2627150,1.2018
2627180,-8.8243
2627210,-2.2277
2627240,-0.0271
2627420,0.8055
2627660,0.5588
2627690,-3.0314
2627720,1.8979
2627810,-2.3648
2627840,-2.0505
2627930,1.0145
2628140,-0.1734
2628170,-3.6023
2628200,-5.4044
2628530,-4.7688
2628560,-0.0093
2628740,-2.1292
2628830,-3.7003
2628890,0.5979
2628950,0.2920
2629120,-0.1127
2629160,-3.6608
2629370,-0.0448
2629460,0.1250
2629520,-5.2226
2629540,-1.6124
2629670,-1.1939
2629760,-3.4810
2629790,-2.4416
2629910,1.5816
2629940,0.1956
2630030,1.9550
2630090,-2.0959
2630120,1.2662
2630210,-1.5014
2630300,-0.0671
2630360,-1.0087
2630390,-2.6160
2630450,0.0057
2630660,1.9052
2630780,-0.4238
2630840,1.3853
2630990,-2.9394
2631020,-4.7089
2631320,-1.9356
2631380,-2.6362
2632220,-1.7589
2632250,-2.2227
2632280,-1.5915
2632300,-2.1386
2632310,2.4030
2632340,0.1297
2632370,-1.9084
2632550,-0.9558
2632640,-0.0002
2632820,1.2725
2632850,2.0789
2632880,-3.5064
2632910,-7.4447
2632940,-1.0044
2633000,0.9615
2633030,1.0895
2633090,-2.5453
2633360,-2.1180
2633410,-0.6412
2633420,-1.8967
2633510,-0.0418
2633540,-0.5711
2633720,-0.0917
2633810,-1.6129
2633840,-2.2938
2633870,-3.0503
2633900,-2.0490
2633930,-1.3298
2634260,2.2195
2634440,-2.9522
2634470,0.0600
2634560,1.1235
2634620,1.1947
2634650,-2.9579
2634680,-2.1742
2634710,0.3935
2635040,-5.6876
2635130,0.2753
2635160,-0.2474
2635190,0.4258
2635220,-1.0812
2635310,-3.2529
2635460,-2.7027
2635520,-1.0629
2635550,-2.2476
2635730,0.5979
2635820,-0.6966
2635850,-2.0990
2635910,-1.4027
2635940,-0.0750
2635970,-1.4537
2636060,-0.2256
2636120,-3.2239
2636300,1.0510
2636330,2.2700
2636390,-0.2507
2636420,-1.1076
2636450,-5.8629
2636480,1.0377
2636485,-0.1196
2636540,-0.1752
2636570,-1.8127
2636600,0.8771
2636630,-2.0207
2636660,-0.3217
2700005,0.2354
2700006,0.4441
2700008,0.0888
2700013,1.6555
2700017,-0.6966
2700022,-2.3825
2700023,0.2529
2700024,-1.9053
2700089,1.0377
2700090,2.0726
2700091,-3.4787
2700099,-2.3719
2700102,-1.4331
2700104,1.1943
2700105,-5.9042
2700106,-1.2187
2700108,-6.5094
2700109,0.1225
2700110,1.1970
2700112,-0.5578
2700123,1.0377
2700124,-0.5767
2700126,-3.7667
2700127,-0.5455
2700128,-2.4414
2700130,-1.8118
2700132,-0.7817
2700148,1.2543
2700150,-0.2507
2700163,-2.8747
2700182,0.8287
2700183,1.0377
2700231,-2.8057
2700287,-0.3976
2700294,-1.5391
2700326,-0.1940
2700328,1.0377
2702640,0.2085
2702720,-3.7189
2702760,-3.3897
2702910,-3.7817
2702930,2.6450
2702970,-0.4748
2703060,1.1970
2703150,0.9128
2703180,-0.3147
2703300,1.3318
2703450,-0.8158
2703540,1.1970
2703570,1.0377
2703690,0.9425
2703870,-0.6499
2704050,1.1970
2704440,-1.3344
2704470,1.7249
2705460,0.1957
2705660,-3.3847
2705730,0.6096
2705760,-3.4491
2705790,-0.3831
2706060,0.5224
2706090,0.0077
2706180,-0.7238
2706240,0.8904
2706300,1.4987
2707200,0.6377
2707290,-0.5081
2707350,1.8368
2707410,0.1847
2707450,-2.4645
2707470,-4.3425
2707500,0.9385
2708070,0.4833
2708100,0.4715
2708190,-0.8385
2708220,-3.0215
2709360,0.5555
2709420,1.5892
2709440,1.0377
2709480,1.2883
2709510,-0.7475
2709720,-1.1791
2709750,-1.6966
2710060,0.8926
2710090,-6.2780
2710170,1.0377
2710230,0.8667
2710260,-2.6514
2711010,-1.8347
2711040,-0.6063
2711085,-1.9109
2711130,-2.1253
2711190,-4.4446
2711250,1.0668
2711370,1.4810
2711460,-0.8769
2711520,1.0175
2711670,0.2473
2711760,-2.9632
2711820,1.2894
2711880,0.0388
2712240,0.9821
2712270,1.7936
2712300,1.0377
2712360,-1.7869
2712420,0.6897
2712480,-0.3294
2712580,-1.6982
2712900,-2.9215
2713040,0.3505
2713110,1.1970
2713140,-0.0136
2713170,-5.4044
2713380,2.2528
2713530,-2.5528
2713590,1.0377
2713920,1.0377
2713930,1.1204
2713980,-3.7337
2714040,1.0377
2714070,-2.3808
2714190,2.6306
2714220,-0.6060
2714260,0.2095
2714970,-0.0633
2715000,-2.2294
2715030,0.4075
2715510,1.7686
2715750,0.6321
2716980,1.9640
2717100,-0.0059
2717120,-3.3565
2717250,1.0377
2717520,0.8857
2717570,1.0377
2717780,-2.5252
2717910,-0.0420
2717940,-4.6825
2718030,-3.5764
2718070,-1.4480
2718210,-1.1435
2718240,0.9941
2718330,1.3769
2718360,0.7115
2718390,0.8903
2718570,0.7510
2718660,0.1892
2718750,-5.2283
2718780,-1.2710
2718810,1.1133
2718940,-3.7164
2718960,-2.1338
2719170,0.4780
2719320,1.0895
2720550,-0.1212
2720580,-3.8982
2720670,1.0377
2721240,-1.3629
2721320,0.8196
2721360,-1.1612
2721390,1.2026
2721420,-0.7177
2721450,0.5313
2721540,-1.0820
2722920,2.2695
2722950,0.1310
2723010,0.6184
2723310,-4.1396
2723400,-1.2413
2723430,2.1755
2723490,0.7140
2723580,0.7252
2723820,0.9603
2723850,-1.7328
2723880,-0.2294
2723910,-0.3055
2723970,-1.9230
2725050,-1.2700
2725080,0.9852
2725200,0.1030
2728050,-0.4291
2728140,-1.9088
2728170,1.1525
2728200,-0.9413
2728230,0.0504
2728290,2.6306
2728380,-1.2075
2728950,-0.1447
2728970,-4.3562
2730030,-0.4704
2730060,0.0986
2730150,1.5892
2730450,-4.4737
2730480,-0.7439
2730870,-1.0087
2731750,-1.0637
2731780,-0.0969
2731800,0.8070
2732070,-0.7553
2732250,1.3318
2732390,-0.0709
2732430,-0.6755
2732460,-5.4044
2732520,1.3318
2732550,1.0377
2732820,1.1864
2732850,-4.9243
2732880,2.4640
2733000,0.3503
2733210,-2.0813
2733270,-1.1184
2733300,2.6306
2733330,-1.9477
2733390,-8.8243
2733420,-0.0489
2733450,-2.0455
2733480,1.3318
2733510,-3.6245
2733540,0.9585
2733600,-3.0771
2733780,0.8492
2733790,0.4569
2733810,0.3661
2733840,-1.1479
2733870,-0.9510
2733900,-0.5623
2738160,-5.4568
2738190,0.7159
2738850,1.4755
2740665,0.9949
2740680,-2.6486
2740740,0.7115
2741040,-0.5524
2741060,-3.6740
2741430,1.0377
2741460,0.7279
2741880,0.8148
2741910,1.0377
2742160,1.8978
2742270,0.1739
2742360,-0.2960
2742720,-2.3541
2742750,1.0377
2742780,-4.1708
2744070,2.5314
2744160,-1.0147
2744190,1.0377
2791448,-3.0297
2791449,-0.6802
2791451,-4.0542
2800390,0.1372
2800510,1.3318
2800570,-3.2128
2800630,-0.2094
2800870,-0.9812
2800930,-3.2870
2801090,1.3318
2801110,-2.1016
2801200,-1.9593
2801220,1.0527
2801260,1.9304
2801290,-3.7291
2801320,-1.0991
2801350,-3.3897
2801470,-3.1712
2801560,1.0895
2801650,-1.6940
2801680,1.3694
2801710,-1.3159
2801740,0.6259
2801770,-1.0390
2801800,-2.0894
2801830,1.1970
2801950,-1.6390
2802010,-0.6261
2802070,-11.1995
2802100,1.0875
2802160,-2.3465
2802190,-1.4629
2802280,-0.9118
2802310,-1.0087
2802400,1.0598
2802430,0.5495
2802460,-1.7045
2802490,-0.8769
2802520,-2.1095
2802550,2.2546
2802610,-0.8921
2802640,2.2995
2802670,0.5368
2802730,0.6851
2802790,0.5940
2802850,-2.1051
2802880,-1.8347
2802910,-1.2186
2802940,1.2332
2803000,-0.8769
2803060,-5.2399
2803120,-1.1877
2803150,-0.6604
2803240,2.6306
2803270,-2.2377
2803360,2.6306
2803450,-1.6582
2803480,-0.4738
2803520,0.5642
2803530,1.0246
2803540,1.9935
2803600,1.0895
2803630,-2.2912
2803660,-0.0034
2803690,-0.1074
2803830,0.3943
2803900,0.7107
2803990,0.9555
2804020,0.9034
2804110,0.7127
2804140,0.5204
2804170,0.4307
2804200,-2.6902
2804230,-2.3895
2804260,1.0440
2804290,0.8055
2804320,-0.6112
2804350,0.3243
2804440,-3.4625
2804470,-0.5866
2804530,-4.0568
2804560,0.1864
2804590,0.5854
2804710,-6.5905
2900001,-1.8347
2900002,-11.9551
2901000,0.0352
2902850,-1.5920
2902910,1.5581
2902970,1.0377
2903000,-1.2892
2903120,-1.7930
2903200,-4.4370
2903270,-5.2008
2904020,-0.6741
2904110,1.2225
2904530,-3.8114
2904620,-0.2866
2904950,-0.0636
2905310,0.2861
2905370,1.3356
2905430,-6.1043
2905580,0.8740
2905640,1.0377
2905760,0.3956
2905880,2.6306
2906000,1.0175
2906030,0.4542
2906360,1.0377
2906430,1.0895
2906480,2.0733
2906510,0.9619
2906990,1.1970
2907020,-0.1118
2907050,-0.9558
2907120,-0.6334
2907350,1.9653
2907380,-8.6286
2907460,-2.2176
2907470,-2.6395
2908170,-3.3987
2908250,-2.4535
2908370,0.9566
2908490,0.9555
2908760,0.7519
2909120,-1.9977
2909720,1.2850
2909860,-0.4877
2909930,1.5808
2910080,1.5166
2910140,1.0377
2910320,0.6383
2910350,-4.4427
2910380,1.0895
2910410,-0.0497
2910500,1.0377
2910520,-8.1424
2910830,1.1555
2911070,1.7686
2911250,-1.0037
2911280,1.0377
2911340,0.3716
2911400,-0.9558
2911650,0.1264
2911670,-5.3978
2911700,-2.2377
2911730,-5.4044
2911910,0.6962
2911940,-0.4189
2911990,-5.5131
2912010,-1.7315
2912030,1.4211
2912180,1.9373
2912290,0.0941
2912300,0.1197
2912450,-5.4044
2912540,0.3840
2912550,-2.1263
2912780,-8.0098
2913080,0.8313
2913140,-0.2946
2913170,1.4726
2913230,-0.0456
2913290,-1.1009
2913320,0.1938
2913560,1.0377
2913650,0.1000
2913710,0.9555
2913760,-0.0594
2913830,-1.0156
2914280,1.0377
2914320,0.4059
2914340,-1.3337
2914400,0.0919
2914490,-1.2655
2914550,-0.9558
2915270,2.6306
2915420,-5.0485
2915450,-0.8411
2915480,-1.1320
2915510,2.3877
2915600,-0.3613
2915660,1.0377
2916140,0.8857
2916190,-0.3491
2916200,1.0377
2916350,-1.9769
2916400,-1.6173
2916450,-1.1775
2916500,-0.7460
2916590,1.1970
2916660,1.0377
2916710,1.2261
2916740,1.1970
2916770,2.4003
2916830,-1.1916
2916920,0.2307
2916950,-1.3816
2917820,1.4324
2917850,1.0377
2917970,1.5133
2918270,-0.9907
2918300,1.3303
2918510,-4.8904
2918540,-0.5875
2918600,2.6306
2918690,-1.0964
2919140,-0.7817
2919170,2.5314
2919260,-8.0178
2919350,-3.3897
2919410,1.0377
2919890,-4.6010
2920010,-2.1340
2920410,-1.0320
2920430,2.0628
2920490,-0.5002
2920610,-0.9094
2920640,2.6306
2920670,-2.9562
2920810,1.2261
2920820,1.0377
2920940,-1.2798
2921100,-1.8357
2921120,-1.2338
2921210,-1.7586
2921330,-1.0549
2921510,-1.6590
2921810,-0.0081
2921840,-7.6892
2921960,1.4755
2922500,0.8857
2922530,0.1407
2922620,-5.4044
2922650,-2.9981
2922800,-0.1105
2922890,1.0895
2923010,0.8857
2923100,0.2837
2923160,1.5808
2923220,1.0377
2923340,-3.1905
2923430,-0.6143
2923490,-3.5021
2923550,-0.0512
2923580,1.5746
2923700,-0.9006
2923730,1.0292
2924690,-0.2496
2925110,0.7783
2925140,-1.4953
2925210,0.9969
2925230,1.7162
2925290,1.3318
2925330,-1.8029
2925350,-0.7697
2925450,0.7901
2925500,0.6561
2925530,2.6306
2925590,-0.5626
2925620,1.1522
2925640,-1.7786
2925650,-1.0087
2925710,-5.4044
2926070,0.4461
2926160,-5.0049
2926220,-0.5910
2926640,-0.3701
2926670,1.0377
2926850,1.6790
2926890,-2.2599
2927060,0.2233
2927540,-1.6390
2927570,0.7115
2927830,-3.0443
2927870,-2.8883
2927900,-3.1070
2927930,-0.8651
2928260,-5.6489
2928410,-0.6850
2928530,1.0377
2928560,1.7098
2928620,-0.8049
2928860,-0.6606
2928920,-3.3066
2928950,1.1580
2929170,-1.2601
2929250,1.0895
2929280,-2.0727
2929370,-4.0041
2929430,-0.0758
2929580,-1.0076
2929610,-2.5698
