id,b_ses
3008670,1.1202
3013040,-0.6700
3013050,0.8857
3013560,-5.4044
3022790,2.5858
3027630,1.0895
3100006,1.0895
3100016,-6.7971
3100020,2.5314
3100021,1.8126
3100085,-8.6286
3100099,0.8055
3100119,-1.4604
3100121,1.0377
3103420,1.1970
3103810,0.2313
3103990,-1.0889
3104920,-5.5131
3105340,1.0895
3170110,2.2210
3170650,-7.5674
3171010,-4.4166
3171580,-1.1097
3172390,1.2429
3172840,-2.5361
3173230,-0.8618
3173740,-1.3177
3174430,1.9077
3174640,-11.5591
3174820,-2.6781
3175270,-2.1659
3175900,0.8857
3176080,-11.1995
3176470,-3.6968
3178660,-2.7391
3200030,0.5147
3200060,-1.3602
3200120,-7.3870
3200240,0.8857
3200270,1.5892
3200300,-0.0189
3200390,-0.1194
3200480,-2.2758
3300017,2.6306
3301650,2.7656
3301740,-1.1582
3301860,-3.0551
3302460,-3.8447
3302480,1.5589
3302610,1.5808
3303240,1.2686
3303276,2.5314
3303750,1.5808
3303870,1.3318
3303930,1.2685
3304030,1.7395
3304230,-0.8573
3304410,1.5595
3304500,2.6306
3304590,-2.5906
3304740,1.6193
3304760,1.0377
3304770,1.0377
3304830,1.0377
3304890,1.1970
3304980,-0.9291
3305280,-2.6761
3305550,1.9411
3305580,0.1000
3305820,-2.8640
3305940,-1.8885
3306720,2.0829
3306930,1.5892
3400004,1.8003
3400008,1.3318
3400660,-1.5071
3400750,-0.4846
3400810,0.3791
3400930,-2.8529
3400960,-2.7309
3401260,-0.6071
3401320,1.0895
3401350,0.9050
3401410,-0.3802
3401440,1.3694
3401500,0.8739
3401530,-2.3254
3401560,-1.4851
3401590,2.7656
3401620,2.1128
3401650,-0.2519
3401710,2.2528
3401770,0.1343
3401800,-2.5638
3401830,0.5365
3401920,-2.2299
3401950,-2.4190
3401980,2.1544
3402030,0.3900
3402100,-1.1658
3402160,2.7656
3402220,-1.1918
3402250,-2.9526
3402280,0.9116
3402310,-4.0749
3402400,-2.2394
3402430,-1.7414
3402460,0.3817
3402520,1.3431
3402580,-2.8454
3402640,-3.7344
3402820,-0.5104
3402850,2.9479
3402880,-0.6358
3402910,-1.9670
3403000,0.4179
3403030,0.6009
3403090,2.2830
3403120,0.7749
3403150,-0.5779
3403180,-3.7162
3403210,1.7843
3403240,-4.4883
3403270,-0.1459
3403300,0.5617
3403330,1.9822
3403420,-1.5195
3403480,-0.5462
3403540,-0.8327
3403570,0.5869
3403620,-0.4515
3403660,0.6709
3403750,1.3431
3403780,0.2917
3403870,-5.8236
3403900,-2.3034
3403930,-1.0369
3403960,0.3175
3403990,-0.4277
3404020,0.2438
3404110,0.6304
3404140,-0.8618
3404200,-3.3525
3404230,-1.8283
3404290,3.0866
3404320,0.1887
3404350,-0.4986
3404380,-0.6715
3404410,-0.6884
3404440,1.3318
3404470,0.8885
3404500,-1.1232
3404530,-10.1522
3404560,0.3207
3404590,-1.6145
3404620,2.5484
3404660,1.3292
3404740,-0.5341
3404890,1.1869
3404920,-0.4021
3404980,1.8343
3405040,-0.9099
3405130,-1.2158
3405190,2.2856
3405220,-0.6363
3405250,0.4059
3405280,-1.2158
3405310,1.3899
3405370,2.1602
3405400,1.6334
3405430,0.0478
3405490,0.3087
3405580,-0.5297
3405610,1.0639
3405640,0.3146
3405670,1.7474
3405730,0.1177
3405760,-1.6445
3405820,1.3318
3405880,-1.7928
3405940,0.8491
3405970,2.3904
3406000,-3.1482
3406030,-0.1538
3406060,-0.9099
3406120,-0.6315
3406180,-3.6381
3406210,0.7272
3406240,-1.0695
3406270,-0.2432
3406390,1.3318
3406420,2.3747
3406510,-0.9332
3406540,0.1598
3406570,-0.6047
3406660,1.7517
3406690,2.6306
3406810,1.3318
3406900,-0.8790
3406930,1.7956
3406960,0.8055
3407050,-0.6499
3407170,-1.6249
3407230,0.6087
3407260,-1.4158
3407290,-0.1500
3407350,-3.1665
3407410,2.9479
3407440,-0.7687
3407530,2.1186
3407560,-0.7418
3407590,2.5314
3407680,-1.4966
3407740,1.5408
3407770,0.8116
3407800,1.7582
3407830,-2.1106
3407860,-3.0422
3407890,0.0699
3407920,0.1242
3407950,-7.6834
3407980,1.2937
3408100,2.5314
3408160,-0.5137
3408220,-2.9968
3408280,-4.8760
3408340,-0.1286
3408370,-0.3011
3408400,0.1184
3408490,0.1843
3408500,1.0151
3408580,-0.3356
3408610,-0.1476
3408640,-0.3147
3408670,-1.2158
3408760,1.3694
3408820,-1.5273
3408850,-0.4877
3408880,1.1439
3408940,-0.4966
3409000,2.2752
3409090,-2.3299
3409120,1.4755
3409180,1.3136
3409210,0.1694
3409240,-0.5571
3409270,0.8652
3409300,0.5468
3409330,1.3015
3409360,-4.4968
3409390,0.7868
3409450,0.6915
3409480,-3.3086
3409510,2.3449
3409550,2.7656
3409630,1.6174
3409660,-0.9460
3409720,2.4783
3409750,0.7860
3409810,0.4440
3409870,1.2047
3409990,-0.7361
3410020,0.3283
3410050,2.1078
3410110,-0.3951
3410140,-2.3232
3410200,2.0884
3410230,2.5314
3410290,-1.1111
3410320,-3.8525
3410350,1.7278
3410440,0.1419
3410470,1.5271
3410500,2.0957
3410560,-0.3266
3410590,2.2188
3410650,2.6450
3410710,0.9950
3410740,-0.4363
3410810,-0.7575
3410860,0.0074
3410920,-2.0057
3410950,0.7063
3410980,0.7983
3411040,2.6450
3411160,-0.3521
3411190,1.1970
3411220,-2.8075
3411250,-5.8030
3411280,1.4437
3411310,0.4780
3411340,-2.5652
3411400,-5.8789
3411430,2.5314
3411460,0.0129
3411490,-0.0092
3411550,1.4752
3411580,0.0820
3411610,1.7098
3411640,0.7416
3411700,1.6012
3411880,1.5348
3411940,1.5837
3411970,-4.2216
3412060,0.5442
3412090,1.1970
3412120,2.7656
3412210,1.0860
3412270,-1.0775
3412300,1.9444
3412390,-1.9074
3412420,2.1453
3412480,0.4167
3412510,1.4755
3412540,-2.4159
3412600,-0.7990
3412690,-1.6954
3412720,-1.0157
3412810,-0.4981
3412840,-2.2183
3412870,-0.1794
3412930,-0.8082
3412960,-2.4450
3412990,-3.1442
3413000,-0.8378
3413050,0.6430
3413080,-5.4044
3413110,0.9616
3413140,-1.3334
3413200,-1.3895
3413260,2.5314
3413350,1.8191
3413410,1.1913
3413470,-1.8757
3413500,0.8055
3413530,-0.1432
3413560,2.1602
3413590,2.3877
3413620,-1.0038
3413650,1.5742
3413740,-0.0139
3413750,-2.0613
3413800,-0.4649
3413830,2.8519
3413860,-2.2053
3414010,0.4228
3414130,1.7734
3414280,-0.1898
3414310,1.0864
3414340,0.3465
3414430,0.3832
3414460,0.4384
3414490,2.1090
3414550,-3.3344
3414640,0.5605
3414670,1.3747
3414940,2.7656
3415000,0.7639
3415030,-3.3903
3415090,1.5438
3415120,0.3733
3415180,2.1602
3415210,-0.1782
3415270,2.5858
3415330,0.7255
3415360,0.8117
3415390,0.3540
3415450,-0.4086
3415510,2.9479
3415540,0.0974
3415630,-0.9485
3415840,-4.1243
3415870,0.0947
3415900,-2.6140
3415960,-0.0646
3415990,1.6794
3416080,0.4017
3416200,-0.1298
3416230,-0.8509
3416290,-2.3835
3416380,-1.3392
3416440,1.8114
3416470,0.6772
3416500,0.6378
3416530,-1.5402
3416560,2.1927
3416650,-0.4704
3416680,-1.1319
3416710,1.5619
3416740,1.1317
3416800,-0.7312
3416830,-0.1325
3416890,-2.2977
3416970,-0.6974
3417070,0.0923
3417100,2.1162
3417130,0.7247
3417160,-0.6974
3417250,1.6797
3417280,1.4755
3417310,1.3318
3417370,2.1602
3417430,0.9547
3417550,-0.1597
3417580,-1.6653
3417610,0.9839
3417700,0.3019
3417730,-0.4343
3417760,1.1503
3417790,1.3318
3417820,1.7061
3417880,2.5314
3418000,-0.0974
3418060,0.4388
3418120,-0.4035
3418150,-2.5353
3418210,1.4755
3418240,0.9425
3418270,-0.9947
3418330,-1.5994
3500010,0.6875
3500030,-0.0078
3500060,-1.2450
3500180,-3.3049
3500210,-0.2297
3500300,0.8055
3500390,0.1297
3500570,-1.9917
3500690,-1.6969
3500900,1.0377
3500990,0.0129
3501080,-0.9422
3501110,2.0245
3501260,-2.9808
3501500,0.5114
3501530,1.5381
3501560,-1.7930
3501650,2.9479
3501680,-0.4718
3501740,-5.3965
3501890,-0.4704
3502100,-6.5194
3502250,0.0007
3502370,1.0175
3502460,0.6459
3502610,2.0733
3600002,1.3318
3600004,1.0500
3600008,-0.5588
3600010,-0.0040
3600011,1.5892
3600015,-0.2364
3600016,0.7518
3600019,1.1970
3600020,-0.4821
3600023,0.1135
3600124,-5.4044
3600125,1.5720
3600971,1.0044
3602340,1.0377
3602460,-2.4406
3602520,-2.8126
3602670,-8.8243
3602920,-0.5090
3602940,-0.1247
3602970,-1.4979
3603180,1.1967
3603270,0.6287
3603420,-11.9551
3603480,-3.6075
3603720,0.4161
3603840,1.4725
3603870,-3.1159
3603930,-0.8967
3603990,-3.4388
3604050,-0.2139
3604080,-0.7473
3604110,-2.0071
3604140,-0.6292
3604200,2.3877
3604290,-2.3705
3604410,1.7686
3604650,-1.1828
3604710,-0.2156
3604757,1.3594
3604870,-2.5839
3605040,1.0895
3605220,-5.2008
3605280,-0.5206
3605310,0.8785
3605340,2.9479
3605460,1.1710
3605580,1.1128
3605850,-3.0635
3605940,-4.8840
3606180,1.3431
3606330,1.0175
3606500,2.2389
3606540,2.7656
3606570,1.1521
3606630,0.8007
3606690,1.1970
3606720,-1.8718
3606750,1.3431
3606840,1.1202
3606870,0.3013
3606990,2.9479
3607020,1.5194
3607110,1.4056
3607230,-1.6502
3607260,1.3318
3607290,-3.0353
3607380,0.2210
3607470,1.3318
3607530,0.4528
3607590,1.4755
3607650,-5.5379
3607680,-2.8872
3607770,1.9893
3607860,-4.4139
3607980,-2.3715
3608130,-2.4723
3608160,1.7261
3608310,-0.6400
3608370,0.2741
3608400,1.0145
3608430,0.4716
3608460,1.6393
3608490,0.8688
3608580,3.0866
3608790,-4.4499
3608880,0.9463
3608910,-3.6752
3609060,1.0377
3609090,-1.2250
3609210,1.4515
3609420,-2.3434
3609630,1.9731
3609660,1.6662
3609690,-2.5622
3609720,1.8908
3609840,0.8408
3609870,1.5892
3609960,-0.0806
3609990,-0.6318
3610200,2.0668
3610260,-0.0636
3610380,1.1202
3610500,-6.0902
3610560,-1.6526
3610590,1.0377
3610620,0.9353
3610650,1.7138
3610680,0.5594
3610710,-2.4103
3610890,-1.9058
3610950,-0.2560
3610980,0.5309
3611160,1.6740
3611460,-0.5779
3611520,-0.5626
3611550,0.0390
3611640,-0.6499
3611670,0.6840
3611700,-1.0695
3611880,1.3859
3611910,-1.1868
3611970,-2.3005
3612120,1.7098
3612180,-1.5534
3612240,-5.1662
3612270,-2.9503
3612330,1.2757
3612360,-1.1582
3612510,0.1195
3612630,-1.3283
3612720,1.2905
3612750,-4.4544
3612840,-3.5021
3612870,1.3250
3612900,2.3979
3613080,0.6331
3613290,1.7019
3613380,2.6306
3613470,-1.7362
3613530,0.6035
3613620,1.4055
3613740,1.5841
3613950,2.3848
3613980,-0.0162
3614010,-0.5719
3614130,-1.3676
3614190,1.4343
3614280,0.4640
3614340,0.6330
3614400,-0.1758
3614430,0.1795
3614460,1.0619
3614760,-0.4704
3614850,2.2663
3614940,-2.5303
3614970,-0.5779
3615090,-1.7324
3615180,-0.2086
3615210,-2.3620
3615300,-0.8635
3615390,-0.9386
3615510,0.8640
3615540,0.9961
3615570,-1.0208
3615630,-2.7096
3615720,-0.8618
3615780,1.8925
3615810,1.8982
3615900,-1.2857
3616080,2.1603
3616200,2.1602
3616230,-3.6756
3616290,-2.0609
3616440,-3.1378
3616620,0.4005
3616680,-0.7612
3616740,-2.8004
3616830,-1.0780
3616950,-0.2839
3616980,-5.1348
3617130,1.0377
3617160,2.4200
3617190,1.5892
3617220,-1.7922
3617380,0.1252
3617460,-4.6963
3617520,-0.4092
3617670,-2.4576
3617700,-3.1634
3617730,-4.0909
3617910,0.6958
3617940,-2.4699
3618030,-1.3633
3618150,-0.3702
3618210,0.3719
3618240,1.5175
3618270,-2.3261
3618330,0.8055
3618540,-5.3965
3618570,-2.1273
3618600,-0.2006
3618630,-0.0728
3618660,1.0694
3618690,-1.7442
3618840,1.3318
3618960,-4.5829
3619020,2.1850
3619200,0.5573
3619230,0.0779
3619320,-0.0915
3619380,-0.0833
3619410,0.5598
3619500,1.7384
3619560,2.2512
3619650,2.0233
3619680,1.1355
3619740,-3.9543
3619800,-2.2299
3619950,0.5838
3620040,1.3318
3620100,-1.2796
3620160,2.6450
3620190,1.4440
3620340,1.8299
3620370,-1.9408
3620400,2.4813
3620430,0.7115
3620460,0.2836
3620490,-0.4298
3620580,-1.4866
3620640,-1.9781
3620670,-0.8618
3620700,-1.6186
3620820,-2.3978
3620850,0.1036
3620910,1.1132
3621120,2.1171
3621210,-0.4165
3621240,-2.4815
3621250,-5.5131
3621260,-3.8114
3621330,1.3318
3621480,0.7942
3621510,-1.7586
3621570,2.6306
3621720,-0.5706
3621780,-1.4797
3621840,0.8857
3621900,0.8426
3622020,0.9566
3622050,-0.0014
3622140,1.0895
3622170,-0.0768
3622290,0.3137
3622380,1.2369
3622470,-0.7748
3622530,1.8036
3622650,-1.8089
3622680,0.5844
3622710,0.9141
3622740,-3.9386
3622770,-5.4044
3622830,-0.0885
3622920,-0.7817
3623010,0.6358
3623160,2.1473
3623220,0.3440
3623280,-1.4402
3623340,-2.1852
3623430,-1.9067
3623460,-1.7503
3623520,-0.8159
3623580,0.9013
3623760,-2.4883
3623880,0.5999
3624000,2.5314
3624150,0.0846
3624210,0.9555
3624240,2.6306
3624690,-2.1516
3624750,-2.8762
3624780,-1.6663
3624840,-2.6001
3624900,0.5979
3624930,1.0377
3624960,1.0377
3624990,-0.5989
3625050,-1.3380
3625170,-0.1566
3625260,0.8640
3625290,0.9868
3625320,-2.7868
3625350,-0.1522
3625380,2.3979
3625740,-1.0695
3625770,-2.1904
3625800,-0.6603
3625950,2.5959
3625980,1.9622
3626010,-1.6041
3626070,2.6306
3626100,1.0377
3626310,0.2667
3626370,-0.7065
3626520,0.6098
3626670,1.0211
3626760,2.0617
3626880,-1.0695
3627000,1.2348
3627060,0.9954
3627120,-4.0426
3627150,0.5854
3627210,0.9334
3627300,1.2625
3627330,-1.0020
3627360,-0.8769
3627450,2.6736
3627540,1.0367
3627570,-11.9551
3627660,-3.1994
3627780,-1.2246
3627810,0.0692
3628110,-0.3662
3628200,1.2589
3628320,0.9939
3628500,-0.1318
3628560,2.9479
3628590,-2.8196
3628650,0.2915
3628950,-2.9506
3628980,2.0868
3629040,-0.8085
3629280,0.6039
3629370,-3.6620
3629400,2.0169
3629430,1.1509
3629460,-1.2430
3629490,0.8851
3629520,0.7352
3629610,1.5470
3629640,0.2889
3629790,-1.4138
3629880,0.8954
3629970,0.7572
3630030,1.1975
3630120,-1.2764
3630210,-0.6517
3630240,0.9555
3630360,-2.9710
3630540,0.5444
3630630,2.0035
3630660,0.7073
3630780,-4.3588
3630960,0.6903
3631170,-8.4632
3631260,-0.1421
3631320,0.3375
3631440,0.7225
3631470,2.0322
3631710,1.8996
3631800,-0.6100
3631920,-1.2056
3631980,2.5256
3699997,-0.2376
3700011,-1.3025
3700012,-2.1150
3700013,-0.3778
3700014,-0.5168
3700030,-2.4732
3700090,-3.0387
3700120,1.3694
3700180,-2.4370
3700210,1.1970
3700240,-4.0423
3700270,-3.5584
3700330,-2.2701
3700360,-3.3703
3700390,-3.2254
3700420,-1.6853
3700450,-1.6559
3700480,-1.5425
3700530,-1.3448
3700580,-4.1108
3700600,-1.3743
3700630,-3.7587
3700660,-1.8981
3700690,-0.6482
3700720,-1.9144
3700750,-1.7615
3700780,-0.2939
3700840,-2.3643
3700900,-2.8229
3700930,-2.4183
3700960,-3.5786
3701080,-0.5891
3701110,-2.0823
3701140,-0.5723
3701170,-1.3938
3701200,-2.3582
3701260,-1.4345
3701320,-2.0594
3701380,-4.6127
3701500,-1.5306
3701530,-1.0999
3701620,-2.2206
3701680,-2.0939
3701800,-0.8595
3701830,-1.9583
3701920,-1.7320
3701950,-1.7976
3702010,-1.8951
3702040,-4.4931
3702100,-1.2634
3702160,-2.5319
3702190,-4.0376
3702250,-1.6005
3702310,-1.4856
3702340,0.5866
3702370,-1.1200
3702400,-1.6512
3702430,-3.3942
3702560,-2.3255
3702610,-2.1195
3702640,-3.9149
3702680,-2.5582
3702820,0.2741
3702880,-2.5584
3702940,-1.7780
3702970,-1.2565
3703060,-1.7599
3703090,-1.7289
3703120,-1.5772
3703210,-7.4614
3703270,-1.8910
3703310,-2.4300
3703330,-3.1440
3703360,-1.1644
3703420,-1.5079
3703450,-1.4001
3703480,-1.4237
3703510,-1.7991
3703540,-1.8612
3703570,-2.0915
3703600,-4.5784
3703630,-1.7949
3703720,0.8013
3703780,-0.5185
3703870,-2.8462
3703900,-1.9359
3703930,-2.8652
3703990,-2.3517
3704050,-1.7399
3704080,-3.7003
3704140,-1.8077
3704200,-2.9546
3704320,-1.7782
3704380,-0.7154
3704410,-1.6350
3704440,-2.3060
3704500,-4.7273
3704530,-5.3348
3704590,-5.2796
3704620,-0.9609
3704650,-2.5915
3704720,-0.7709
3704740,-2.0743
3704800,-2.9259
3704880,-1.9437
3704890,-2.5973
3704920,-3.2382
3704950,-2.5618
3705020,-2.1840
3705040,-1.1052
3705070,-6.1043
3800014,1.8028
3800051,1.7268
3806780,-3.1426
3808130,-0.4884
3808890,1.1970
3813030,0.6872
3814500,-5.3965
3818730,1.0377
3819410,-1.1028
3904348,-2.8182
3904349,-1.6079
3904350,1.6237
3904351,-5.2628
3904352,-1.0977
3904353,-3.8210
3904354,1.7517
3904355,0.7566
3904358,0.1036
3904360,-1.9266
3904361,1.4755
3904362,-0.1940
3904363,-6.4340
3904364,-1.8538
3904365,-0.9558
3904366,-2.1180
3904367,1.1970
3904368,1.5968
3904369,-4.2559
3904370,-3.0868
3904371,-3.9458
3904373,-1.2043
3904374,-2.7500
3904375,-3.3097
3904376,1.7517
3904377,-2.0663
3904378,-3.7143
3904379,-1.5202
3904380,-2.8157
3904381,-0.8952
3904382,0.0748
3904383,-1.0967
3904384,-2.9571
3904385,-2.7512
3904386,0.2086
3904387,-2.7805
3904389,-6.9299
3904390,-3.1099
3904391,-2.9178
3904394,-3.1154
3904395,-1.6330
3904396,-1.3204
3904399,-0.8072
3904401,-0.7578
3904402,-0.5779
3904403,-2.1897
3904404,-1.2988
3904405,-4.1256
3904406,-1.0889
3904407,2.6306
3904408,-0.3799
3904409,1.0377
3904410,-1.8111
3904411,-1.4420
3904412,-3.6208
3904414,-1.4485
3904416,-1.8244
3904418,-1.5745
3904419,-3.9989
3904420,-5.5431
3904421,1.1202
3904422,-4.1126
3904423,-5.7799
3904424,-0.1986
3904425,-3.8133
3904426,-4.1803
3904427,-0.9129
3904429,-2.6857
3904430,-2.5044
3904431,-0.6793
3904433,-3.9581
3904434,-4.1379
3904435,-2.3519
3904436,-6.6642
3904437,-1.5599
3904438,-7.2676
3904439,-0.7502
3904440,-2.3237
3904441,-2.4827
3904444,0.4196
3904445,-1.8048
3904449,-1.3081
3904450,2.0239
3904451,-1.4221
3904452,2.9479
3904453,1.5808
3904454,-5.7112
3904457,-2.6501
3904458,0.8675
3904459,0.2012
3904460,-0.8769
3904461,-2.8860
3904463,-1.3504
3904464,-1.3945
3904467,-1.0732
3904468,-2.8056
3904469,-7.3950
3904471,-1.6407
3904472,-3.2570
3904474,-2.5876
3904475,-0.8494
3904479,-0.2241
3904480,-2.0343
3904481,-2.5051
3904482,-2.3001
3904483,1.3804
3904484,-1.5353
3904485,0.2236
3904486,-0.6888
3904487,-0.1960
3904488,-5.5558
3904489,-3.1388
3904490,-3.6150
3904492,-0.9482
3904493,-1.0674
3904494,-3.0528
3904495,-0.8506
3904498,-5.3435
3904499,-3.3433
3904500,-1.4992
3904502,1.1970
3904503,0.2748
3904504,-0.3346
3904505,-1.2783
3904506,-0.0998
3904507,-2.4450
3904508,0.3903
3904510,-2.5652
3904511,-0.9686
3904513,-1.1919
3904514,0.3482
3904515,-1.8061
3904516,-3.5473
3904517,-3.1937
3904519,-2.5151
3904523,0.6856
3904524,-2.8552
3904527,-2.3535
3904528,-0.3356
3904539,2.1757
3904542,-5.3965
3904543,-0.7182
3904547,2.4614
3904549,-6.6111
3904550,-1.9134
3904553,-2.8502
3904557,-2.6803
3904558,-1.6687
3904564,1.0377
3904565,1.0377
3904567,2.2296
3904576,-2.5076
3904577,-2.4754
3904579,-1.2196
3904587,-2.2459
3904590,-1.4811
3904591,-3.4925
3904592,0.7115
3904599,0.7151
3904607,-1.6359
3904610,-0.8647
3904611,0.2002
3904613,-4.0497
3904615,-0.9445
3904621,1.8305
3904623,1.8342
3904625,0.1918
3904630,-3.3847
3904634,-3.7634
3904635,2.1167
3904642,1.1202
3904644,-0.8049
3904648,1.1970
3904652,1.0377
3904657,1.8277
3904659,-0.1636
3904660,0.1467
3904662,1.0377
3904672,0.5854
3904674,1.0377
3904675,1.4415
3904676,1.0908
3904681,-0.0946
3904684,1.3431
3904686,1.1970
3904689,0.7181
3904694,-1.4406
3904695,-1.3673
3904696,0.0370
3904697,-0.8328
3904699,0.3899
3904700,-1.1569
3904701,-1.4559
3904702,0.0737
3904719,-2.0455
3904724,1.2946
3904725,-0.7614
3904726,1.6033
3904727,-5.0571
3904730,-4.4166
3904733,-0.4100
3904734,-1.8410
3904736,-1.0229
3904737,0.9622
3904739,0.8857
3904744,2.5858
3904752,1.1202
3904780,-0.9566
3904795,-3.5635
3904799,2.9479
3904800,-0.7922
3904801,-10.1437
3904803,-0.1918
3904804,-3.7247
3904807,1.0377
3904808,-3.5334
3904811,-2.2089
3904813,-2.2252
3904816,1.1970
3904817,0.7696
3904820,1.2395
3904821,1.7783
3904822,-2.1931
3904823,-3.5809
3904829,-0.5383
3904830,-0.7789
3904831,-2.2598
3904842,2.3144
3904848,2.6306
3904849,1.3318
3904857,-1.0889
3904868,-1.8629
3904869,-1.5665
3904870,0.3261
3904872,0.6726
3904873,-5.9146
3904874,2.0035
3904875,0.4076
3904877,-1.5052
3904885,-1.5794
3904887,1.6559
3904888,-2.3032
3904892,-5.4044
3904893,1.0175
3904909,0.6383
3904917,2.1128
3904919,-0.3915
3904922,1.4755
3904923,0.3862
3904945,-1.9113
3904947,2.3825
3904949,0.3039
3904951,1.8979
3904953,0.1025
3904979,0.9555
3904983,-1.3971
3904984,-11.9551
3904985,0.8093
3904988,1.3318
3904992,-1.9730
3904993,-2.7776
3904994,1.9373
3904997,-4.7767
3904998,0.3863
3904999,1.2814
3905000,1.9681
3905001,2.2608
3905002,2.5314
3905004,2.0898
3905005,-0.5507
3905007,-0.6839
3905009,-3.5021
3905012,-1.0054
3905013,0.8857
3905016,0.0227
3905018,-1.3920
3905019,-6.2231
3905024,0.0246
3905028,1.1970
3905033,1.4755
3905035,-11.9551
3905042,0.2593
3905043,-3.7634
3905044,1.8246
3905045,-0.3548
3906568,-4.7792
3910000,-1.7923
3910003,-0.0218
3910008,0.9555
3910010,-0.3339
3910011,0.0882
3910014,-1.1345
3910015,-3.0316
3910016,1.0011
3910017,-0.6551
3910018,1.5892
3910023,-3.1285
3910027,-3.6688
3910030,-4.2029
3910032,-5.5657
3910033,-2.3338
4000014,0.2082
4002430,-0.7614
4002850,-1.5095
4002880,-11.9551
4003000,1.9653
4003180,-2.7288
4003360,-4.5658
4003630,-3.2866
4003810,0.3400
4004230,1.0377
4004470,-1.2881
4004500,-0.1243
4005460,-5.2663
4005490,0.6073
4005520,-5.3965
4006000,-2.5426
4006060,-1.9535
4006120,1.8784
4006630,-3.5021
4006850,1.6208
4006870,1.0895
4007290,-4.3611
4007350,-0.0415
4007560,-0.3993
4007620,-0.0238
4007740,-3.7254
4008070,-1.8932
4008220,-2.3469
4008850,-0.4725
4008940,0.1479
4009000,0.5591
4009240,-7.5674
4009510,-0.4451
4009570,1.9935
4009720,-1.0064
4009780,1.3694
4010290,-3.0268
4010590,-1.0998
4010650,-2.8348
4010710,1.2666
4010740,-2.2299
4010920,0.2781
4011160,-0.9215
4012060,-0.0167
4012150,-5.3503
4012240,-0.2335
4012390,1.1970
4012570,-5.1521
4013560,-1.8907
4013650,1.1970
4013950,-2.4842
4014080,0.3436
4014340,0.9425
4014520,1.6150
4014700,-4.2253
4014790,1.3318
4014850,-1.1548
4014970,-0.0319
4015210,-3.2908
4015370,-4.2329
4015720,0.6104
4016170,1.0377
4017250,-2.1329
4018090,-1.8334
4018630,1.2049
4018660,-2.9639
4018700,1.0175
4019290,-0.8618
4019440,-2.0525
4019860,-0.5832
4019950,-1.7249
4020250,0.0237
4020310,2.1454
4020880,-1.8741
4020970,-2.3345
4021000,-0.3665
4021600,-5.9106
4021630,-0.9558
4021720,-1.0319
4021840,-0.0896
4022350,2.5386
4022770,-2.2808
4022800,-1.9785
4023280,-2.4070
4023550,-0.9679
4023800,1.0294
4023970,0.8171
4024240,0.6327
4024510,-0.4964
4024690,-0.8798
4025050,0.0050
4025200,-5.4044
4025290,-1.7610
4025320,-8.1424
4026310,1.3368
4026730,2.1602
4026880,-1.7161
4026910,-2.2701
4027300,-5.3965
4027570,-5.1898
4027930,-2.9963
4028200,-1.4376
4028650,1.7862
4028680,-1.9478
4029610,-5.3965
4030048,1.0377
4030240,-2.7971
4030600,-1.3611
4030870,0.9555
4031140,-5.9106
4031350,-4.1345
4031950,1.1970
4031980,1.0377
4032370,-3.3499
4032430,-4.8028
4032460,-1.8031
4032670,1.1202
4033090,1.7540
4033210,-1.3506
4033300,-2.9500
4033480,-1.3414
4033602,-0.2991
4033603,1.3431
4100023,1.0418
4101120,2.2202
4101560,0.4373
4101920,-1.4846
4101980,-1.7744
4102040,1.6167
4102490,2.6306
4102800,-3.9829
4102940,1.0377
4103420,1.1202
4103480,-3.2531
4103860,1.9415
4103940,-3.3370
4103990,1.0377
4104700,1.7204
4104740,1.2524
4105610,-9.6924
4106510,1.1970
4106900,-4.9586
4106930,0.7115
4107200,1.0377
4107230,2.4073
4107380,1.0377
4108040,-0.1208
4108550,0.3175
4108830,-1.1602
4108880,-5.0571
4109270,-1.3137
4109330,-1.2147
4109480,-2.6722
4110040,-2.6278
4110350,-0.0570
4110520,-4.2073
4110820,-2.8401
4110980,2.1602
4111100,-0.6177
4111290,2.0617
4111670,1.5100
4111720,0.9578
4112240,-1.3813
4113170,2.2120
4200824,-1.3335
4202010,2.6200
4202040,0.3532
4202100,-5.4938
4202130,-3.5379
4202190,1.2395
4202280,-1.7342
4202340,-3.0500
4202400,0.6439
4202440,-3.2400
4202480,-9.2157
4202490,1.3318
4202550,-7.6459
4202590,-0.1044
4202760,1.0377
4202790,-1.2445
4202850,2.7772
4202910,1.3318
4202970,-2.8007
4203120,-1.3486
4203180,0.5979
4203210,-3.1845
4203240,1.0175
4203330,-1.8349
4203390,1.0895
4203570,-0.2165
4203600,-4.8746
4203630,-4.4832
4203688,0.9555
4203750,0.7024
4203870,-0.6650
4203960,-0.8467
4204020,-5.4044
4204080,-3.2630
4204140,-6.1043
4204200,-5.2881
4204230,-1.4760
4204530,-3.3008
4204590,-1.9730
4204710,1.9696
4204830,0.1297
4204860,0.4780
4204890,1.0855
4205010,0.1622
4205040,-3.9761
4205160,-3.1017
4205190,-2.5025
4205310,0.8860
4205400,-0.2507
4205490,-0.0448
4205550,-0.9500
4205640,-1.4914
4205700,0.4586
4205730,-2.0437
4205760,0.5124
4205860,-3.4047
4205910,-2.1245
4206030,-3.2542
4206090,2.3979
4206150,2.6306
4206240,-1.5685
4206270,1.8597
4206360,-4.4859
4206430,-0.7975
4206480,-0.7674
4206550,0.7182
4206590,-7.2760
4206660,-4.4259
