id,m_coh
2104950,0.0358
2104980,0.1596
2105070,-0.0630
2105100,0.0708
2105130,0.1302
2105160,0.0133
2105190,-0.0059
2105220,-0.0930
2105260,0.0573
2105320,-0.0208
2105400,-0.0158
2105430,0.1505
2105490,0.2143
2105520,0.0004
2105550,0.0098
2105580,-0.0666
2105610,0.0335
2105640,-0.0182
2105700,0.0999
2105730,0.0566
2105760,0.0423
2105790,-0.1362
2105820,-0.0213
2105880,0.0952
2105910,-0.1125
2105940,0.1115
2105970,0.0145
2106000,0.0799
2200022,0.0428
2200030,0.0492
2200039,0.0109
2200040,0.0452
2200060,-0.0022
2200090,0.0659
2200120,0.0490
2200125,0.0962
2200150,-0.0354
2200180,-0.0572
2200210,0.0251
2200240,-0.2207
2200270,0.0219
2200300,-0.0314
2200330,-0.0484
2200360,-0.0233
2200390,0.0482
2200420,-0.0549
2200450,-0.0594
2200480,-0.0399
2200510,0.1120
2200540,0.0566
2200570,-0.0970
2200600,0.0940
2200630,-0.0002
2200660,0.0764
2200690,0.0123
2200720,0.0222
2200750,0.0650
2200780,-0.0759
2200810,-0.1020
2200840,0.0421
2200870,-0.0097
2200900,0.1091
2200960,-0.0007
2200990,-0.0152
2201020,0.0073
2201050,-0.0392
2201080,-0.0989
2201110,-0.1463
2201140,0.0357
2201170,0.0964
2201200,-0.0562
2201230,0.0725
2201260,-0.0268
2201290,-0.0515
2201320,-0.0932
2201350,-0.1023
2201380,-0.0991
2201410,0.0014
2201440,0.0846
2201470,0.0251
2201500,0.0038
2201530,-0.0259
2201560,-0.0629
2201590,0.0067
2201620,0.0203
2201650,-0.0006
2201680,-0.0442
2201710,-0.0065
2201740,0.0090
2201770,0.0349
2201800,0.0074
2201830,0.0068
2201860,-0.0098
2201890,0.0443
2201920,0.0174
2201950,-0.0625
2201980,-0.0302
2202010,-0.0327
2302610,-0.0207
2302640,0.0948
2302820,-0.0541
2302850,0.0400
2303150,-0.0122
2303290,-0.0303
2303510,0.0554
2303780,0.0159
2303930,-0.0342
2305500,-0.0139
2305670,0.0054
2306000,0.0672
2306060,0.0247
2306160,0.0131
2306510,-0.0690
2307140,0.1039
2307320,-0.0294
2307530,-0.0231
2307800,-0.0343
2309330,0.0402
2309930,0.0336
2310380,-0.0047
2310500,-0.0681
2310530,0.0894
2310590,0.0680
2310710,0.0406
2310770,-0.1122
2310860,-0.0771
2310890,0.0989
2310950,0.0031
2310980,0.1059
2311100,0.0819
2311130,0.0271
2311160,-0.0446
2311370,-0.0720
2311430,-0.0232
2311520,-0.0324
2311550,-0.0192
2311580,-0.0626
2311670,-0.0563
2311730,0.0622
2311790,-0.0593
2312330,-0.0266
2313110,-0.0503
2313350,-0.0228
2313490,-0.1020
2313560,-0.0906
2313860,0.0201
2313970,0.0990
2314100,0.0146
2314130,0.0621
2314160,-0.0003
2314190,0.1001
2314210,0.0241
2314240,-0.0327
2314300,-0.0048
2314330,-0.0285
2314440,-0.0025
2314470,0.0316
2314530,-0.1036
2314560,-0.0221
2314590,0.0331
2314610,-0.0089
2314670,-0.0355
2314700,0.0273
2314761,0.0123
2314762,-0.0362
2314765,0.1142
2314767,-0.1197
2314768,-0.0524
2314772,0.0047
2314773,0.0733
2314775,0.0561
2314776,-0.0618
2314777,-0.1688
2314778,0.0168
2314779,-0.1094
2314780,0.0015
2314782,-0.1310
2314783,-0.1359
2314784,-0.0375
2314785,-0.0974
2314787,-0.1072
2314788,0.1574
2314789,0.1197
2314790,-0.0446
2314791,0.0453
2314793,-0.0772
2314794,0.0202
2314795,-0.1207
2314796,0.0308
2400030,-0.0635
2400060,-0.0516
2400090,-0.1493
2400120,-0.0598
2400150,-0.0708
2400180,-0.0621
2400210,0.0215
2400240,-0.0388
2400270,-0.0397
2400300,-0.1003
2400330,0.0257
2400360,-0.0972
2400390,0.0958
2400420,-0.0540
2400450,-0.0975
2400480,-0.0482
2400510,-0.0252
2400540,-0.0199
2400570,-0.0494
2400600,-0.0547
2400630,-0.0241
2400660,-0.1571
2400690,-0.0421
2400720,-0.0380
2500001,0.0154
2500002,-0.0280
2500013,-0.0951
2500043,-0.0506
2500067,-0.0665
2500542,-0.1298
2501650,-0.0430
2501680,0.0001
2501710,0.0442
2501740,-0.0141
2501780,-0.0405
2501800,-0.0744
2501860,0.0042
2501890,-0.0815
2501920,-0.0778
2501950,-0.0410
2501980,-0.0334
2502040,0.0188
2502100,0.0368
2502160,-0.1111
2502190,0.0261
2502220,0.0263
2502250,-0.0059
2502310,-0.1078
2502400,-0.0010
2502430,0.0309
2502460,-0.0833
2502490,0.0711
2502520,0.0048
2502530,-0.0202
2502580,0.0199
2502640,0.0350
2502670,-0.0169
2502715,-0.0437
2502790,0.0420
2502820,-0.0868
2502850,0.0943
2502880,0.0775
2502910,0.0296
2502940,0.0404
2502970,-0.0958
2503030,0.0674
2503090,-0.0331
2503120,-0.0127
2503150,-0.0684
2503240,-0.0972
2503270,0.0868
2503300,-0.0160
2503330,0.1456
2503360,0.0303
2503390,-0.0619
2503510,-0.0250
2503540,-0.0316
2503660,0.1025
2503750,-0.0996
2503780,-0.0830
2503840,0.0463
2503990,-0.0741
2504020,0.0185
2504050,0.0154
2504080,-0.0495
2504140,-0.0072
2504200,-0.0775
2504230,-0.0098
2504260,0.1017
2504290,0.0347
2504320,0.0137
2504360,-0.0250
2504410,-0.0471
2504440,-0.0328
2504500,0.0883
2504560,-0.0607
2504590,0.0358
2504620,-0.0375
2504650,-0.0780
2504770,0.0246
2504800,-0.0804
2504830,0.0146
2504860,-0.0173
2504890,0.0249
2504950,0.0206
2504980,-0.0729
2505010,-0.0725
2505070,-0.0188
2505100,-0.0344
2505130,-0.2100
2505160,0.0415
2505220,-0.0160
2505270,-0.0581
2505280,0.0825
2505370,0.0097
2505400,-0.0215
2505490,0.0324
2505500,-0.0422
2505580,0.0285
2505610,0.0568
2505670,0.0404
2505730,-0.0800
2505740,0.0053
2505790,0.0015
2505880,0.0243
2505970,0.0209
2506090,0.0559
2506150,0.0389
2506240,0.0182
2506270,0.0365
2506300,0.0478
2506330,0.0531
2506390,-0.0487
2506420,0.0460
2506480,-0.0155
2506510,0.0920
2506540,-0.0697
2506660,0.0705
2506690,0.0446
2506720,-0.1628
2506750,0.1008
2506780,0.0819
2506840,0.0106
2506900,0.0370
2506960,-0.0493
2506990,0.0089
2507020,0.0752
2507050,-0.0186
2507080,-0.0431
2507110,0.0261
2507140,0.0339
2507170,-0.0009
2507230,0.0437
2507260,0.0251
2507290,0.0534
2507320,-0.1018
2507350,-0.0019
2507410,0.0093
2507440,-0.0347
2507470,0.1205
2507500,0.0029
2507530,0.0372
2507560,-0.0349
2507590,0.0438
2507620,0.1269
2507680,0.0417
2507740,-0.0253
2507770,0.0029
2507830,-0.0830
2507860,-0.0444
2507890,0.0378
2507920,-0.0098
2507980,0.0029
2507990,0.0214
2508040,-0.0260
2508160,0.1250
2508250,-0.0719
2508280,-0.0104
2508310,0.0316
2508340,-0.0355
2508370,0.0136
2508430,0.0057
2508580,0.0525
2508610,0.0108
2508640,0.0120
2508670,-0.0095
2508700,0.0314
2508730,-0.0262
2508760,-0.0372
2508790,0.0030
2508820,-0.0214
2508850,0.0065
2508880,-0.0377
2508940,-0.1509
2509000,-0.0343
2509030,-0.1538
2509060,0.0454
2509090,-0.0501
2509150,-0.0576
2509180,-0.1232
2509270,-0.0111
2509300,-0.0522
2509360,-0.0626
2509420,0.0103
2509450,-0.1091
2509600,-0.0154
2509630,-0.1404
2509690,0.0077
2509720,-0.0748
2509870,0.0157
2509900,-0.0550
2509930,-0.0425
2509990,-0.0549
2510050,0.0309
2510140,0.0251
2510170,-0.0416
2510200,-0.0185
2510380,0.0251
2510470,-0.0989
2510500,0.0304
2510560,-0.0573
2510590,-0.0257
2510620,0.0799
2510710,0.0288
2510770,-0.0610
2510830,0.0903
2510860,0.0032
2510890,0.0628
2510920,0.0023
2510950,0.0710
2510980,0.1364
2511010,-0.1389
2511040,-0.0373
2511130,0.0219
2511220,0.0423
2511250,-0.0196
2511310,0.0019
2511340,-0.0272
2511400,-0.0875
2511430,0.0490
2511460,0.0354
2511490,0.1462
2511520,-0.1418
2511580,0.0867
2511670,-0.0551
2511740,-0.0171
2511760,-0.0117
2511850,-0.0319
2511880,0.0171
2511910,-0.1180
2511970,0.0098
2512000,-0.0418
2512030,-0.0512
2512060,-0.0764
2512100,0.0536
2512180,-0.0505
2512210,0.0447
2512240,-0.1084
2512270,0.0333
2512390,-0.0038
2512420,-0.0096
2512510,0.0171
2512600,-0.0021
2512630,0.0053
2512660,0.0261
2512750,-0.0090
2512780,-0.0195
2512810,-0.0291
2512840,-0.0772
2512930,-0.0858
2513020,0.0609
2513050,-0.0042
2513080,0.0545
2513110,0.0091
2513170,0.0837
2513200,-0.0208
2513230,-0.0094
2513290,-0.0047
2600005,-0.1464
2600012,-0.0273
2600013,0.0005
2600015,-0.0715
2600016,-0.0126
2600017,-0.0096
2600018,-0.0720
2601920,-0.0137
2601950,0.0019
2601980,0.0721
2602070,-0.0168
2602160,-0.0865
2602190,-0.0303
2602220,-0.0402
2602520,0.0585
2602550,0.0086
2602640,-0.0321
2602670,0.0831
2602730,0.0144
2602790,0.0416
2602820,-0.0400
2603240,0.1437
2603510,-0.1039
2603540,-0.1074
2603690,-0.0300
2603810,-0.0411
2603870,-0.0244
2603900,0.0440
2604020,0.0214
2604170,0.0427
2604260,-0.0580
2604290,-0.0156
2604440,0.0054
2604470,-0.0387
2604500,0.0414
2604530,-0.0219
2604650,-0.0477
2604740,-0.0286
2604800,-0.1326
2604830,-0.1194
2604950,-0.0434
2605010,0.0525
2605430,0.0297
2605780,-0.0282
2605820,0.1051
2605850,-0.0154
2606000,-0.0139
2606090,-0.0805
2606270,-0.0193
2606500,0.0524
2606570,-0.0731
2606600,-0.0357
2606630,-0.1036
2606720,-0.0048
2606780,-0.1442
2606840,0.0985
2606870,0.0514
2606900,-0.0543
2606930,0.0703
2606960,0.0513
2606990,-0.0656
2607040,0.0036
2607080,0.0157
2607140,0.0252
2607230,-0.1630
2607320,0.0306
2607530,0.0108
2607560,0.0886
2607590,0.0300
2607620,0.0708
2607690,-0.0360
2607710,0.1249
2607800,-0.0749
2607890,-0.0795
2608040,0.0216
2608070,-0.0281
2608130,-0.0396
2608400,-0.0105
2608430,0.0360
2608520,0.0041
2608580,-0.1328
2608640,-0.0003
2608670,-0.0460
2608730,0.0535
2608770,0.0880
2608910,-0.0699
2608940,0.1090
2609150,0.0011
2609560,-0.0531
2609570,0.0303
2609750,0.0474
2609840,-0.0038
2609900,-0.0850
2609930,0.0210
2610020,-0.0125
2610050,0.0821
2610080,-0.1728
2610110,-0.0567
2610140,0.0337
2610200,-0.0821
2610380,-0.0323
2610410,-0.0237
2610590,0.0661
2610620,-0.0277
2610650,-0.1460
2610750,0.0525
2610830,0.0685
2610860,-0.0883
2611030,0.0303
2611140,-0.0474
2611400,-0.0574
2611430,-0.0802
2611550,0.0194
2611600,0.0920
2611610,-0.0885
2611640,-0.1551
2611670,0.1016
2611700,0.0357
2611910,-0.0702
2612000,-0.1041
2612030,0.0369
2612150,0.0130
2612240,-0.1451
2612300,0.1573
2612330,-0.0569
2612420,0.0017
2612450,-0.2268
2612480,0.0515
2612540,-0.1442
2612560,-0.0027
2612600,0.0226
2612690,-0.0027
2612810,-0.0875
2612930,0.1130
2612960,-0.0652
2612990,0.0602
2613050,-0.0054
2613090,0.0016
2613500,-0.0335
2613530,-0.0270
2613560,-0.0586
2614070,-0.0838
2614100,0.0310
2614230,-0.0028
2614250,-0.0140
2614280,0.0512
2614460,-0.1012
2614520,-0.0111
2614550,0.0290
2614570,-0.0011
2614610,-0.0469
2614690,-0.1242
2614730,-0.0548
2614760,-0.0129
2614790,0.0338
2614820,-0.0199
2615060,0.0320
2615150,-0.0937
2615390,0.0642
2615420,-0.1020
2615450,-0.0884
2615540,0.0530
2615730,-0.0213
2615750,0.0161
2615830,-0.0127
2615870,0.0173
2615970,-0.0056
2615990,0.1029
2616020,0.0130
2616050,0.0661
2616080,-0.0325
2616110,-0.0376
2616320,0.1120
2616350,-0.0101
2616380,0.0209
2616410,0.0134
2616440,-0.0384
2616470,-0.0696
2616500,-0.0052
2616830,0.0153
2617160,-0.0469
2617220,0.0724
2617250,0.0456
2617370,0.1108
2617400,-0.0187
2617520,0.0893
2617550,-0.0267
2617640,0.0633
2617700,-0.0451
2617730,-0.0319
2617760,-0.0785
2617820,-0.0024
2617860,-0.0234
2617880,-0.0350
2617910,0.0074
2617940,0.0051
2617970,0.0129
2618030,0.0330
2618180,-0.0149
2618270,-0.1174
2618330,-0.0898
2618360,-0.1054
2618390,0.0900
2618420,0.0136
2618450,-0.0269
2618480,-0.0034
2618510,0.1403
2618540,-0.1648
2618570,-0.0226
2618600,-0.0337
2618720,-0.0229
2618810,-0.0975
2618840,0.0767
2618930,0.0592
2618990,-0.0356
2619050,0.0247
2619100,-0.0837
2619140,-0.3091
2619170,-0.0803
2619250,0.0571
2619410,0.0323
2619470,0.1043
2619530,-0.0469
2619580,-0.0984
2619620,0.0323
2619800,0.0615
2619830,0.0247
2619890,0.0820
2619920,-0.0716
2619950,-0.0005
2620010,-0.0904
2620050,-0.0182
2620070,-0.0842
2620160,-0.1471
2620280,0.0468
2620310,-0.0183
2620340,-0.0523
2620380,0.0029
2620400,0.0950
2620550,0.1365
2620610,-0.1152
2620670,0.0053
2620700,0.0066
2620730,-0.0201
2620820,0.0076
2620850,0.0135
2620880,0.0883
2620910,0.0259
2620940,0.0606
2620980,0.0723
2621120,-0.0752
2621150,-0.0950
2621180,-0.0724
2621210,-0.0615
2621240,-0.0260
2621450,0.0454
2621570,-0.0065
2621600,-0.1371
2621690,0.0957
2621840,-0.0763
2621870,-0.0430
2622050,0.0472
2622200,-0.0082
2622290,-0.0272
2622320,0.0852
2622350,-0.0282
2622380,-0.0377
2622410,0.0018
2622470,0.1092
2622500,-0.0930
2622620,0.0124
2622740,-0.0872
2622860,-0.1044
2622970,0.0066
2622980,0.0930
2623040,-0.0701
2623070,-0.0115
2623100,0.0999
2623130,-0.0388
2623160,0.0003
2623250,0.0390
2623280,-0.0221
2623310,-0.0538
2623460,-0.0445
2623490,-0.0438
2623520,-0.1057
2623550,-0.0958
2623580,-0.1161
2623610,0.0084
2623670,0.0420
2623790,-0.0089
2623820,-0.0322
2623850,0.1432
2623910,-0.0191
2624000,0.1142
2624120,-0.0834
2624150,-0.0078
2624180,0.0047
2624420,-0.1317
2624570,-0.0020
2624600,-0.0661
2624630,0.0329
2624690,-0.0950
2624720,-0.0351
2624750,-0.0263
2624810,0.1282
2624840,-0.0694
2624870,-0.0015
2624960,0.0000
2625020,0.0208
2625140,0.0976
2625230,0.0888
2625290,-0.0105
2625320,-0.0519
2625350,0.0779
2625400,0.0108
2625560,-0.0169
2625680,0.0338
2625740,0.0700
2625800,0.1041
2625950,-0.1893
2625980,0.0564
2626010,0.0425
2626040,-0.0683
2626130,0.0268
2626190,0.0065
2626220,-0.0111
2626280,-0.0011
2626370,0.0868
2626400,0.0837
2626520,-0.0223
2626760,-0.0011
2626970,0.0459
2627060,0.1334
2627150,-0.1248
2627210,-0.1073
2627240,0.0105
2627420,0.1806
2627660,-0.0085
2627720,0.1432
2627810,0.0012
2627900,-0.0058
2627930,0.0363
2627960,0.0644
2628140,-0.0168
2628170,-0.0338
2628200,-0.0286
2628500,-0.0887
2628530,0.0357
2628560,0.0156
2628740,-0.0513
2628830,-0.0177
2628890,0.0247
2628950,-0.0072
2629120,0.0241
2629160,0.0529
2629250,0.0303
2629370,-0.0822
2629400,0.0052
2629460,-0.1335
2629490,-0.0864
2629520,0.0315
2629540,0.0274
2629670,0.0664
2629760,-0.0213
2629790,0.0047
2629910,-0.0211
2629940,-0.0269
2630030,0.0329
2630090,0.0336
2630120,-0.0596
2630210,-0.0814
2630300,-0.0239
2630360,0.0395
2630390,-0.1200
2630450,0.0528
2630660,-0.0122
2630780,0.0352
2630840,0.0596
2630930,0.0554
2630960,0.1286
2630990,0.0423
2631020,-0.0911
2631320,-0.0768
2631380,-0.0799
2632220,-0.1355
2632250,-0.0193
2632280,-0.0847
2632300,0.0438
2632310,-0.0660
2632340,-0.0886
2632370,0.0792
2632550,0.0496
2632610,0.0371
2632640,0.0705
2632670,0.0660
2632820,-0.0515
2632850,0.0686
2632880,-0.0696
2632910,0.0660
2632940,0.1222
2633000,0.0915
2633030,0.0245
2633090,-0.0353
2633120,0.0161
2633360,0.0161
2633410,0.1129
2633420,-0.0099
2633510,0.0762
2633540,0.0657
2633720,0.0270
2633810,-0.0378
2633840,-0.0330
2633870,0.0242
2633900,0.0828
2633930,0.0118
2634260,0.0285
2634380,-0.0331
2634410,0.0582
2634440,0.0203
2634470,-0.0018
2634560,0.0357
2634650,-0.0423
2634680,-0.0882
2634710,0.0841
2634920,-0.0695
2634950,-0.0713
2635160,-0.0883
2635190,-0.0494
2635220,0.0086
2635310,-0.0811
2635460,-0.0131
2635520,0.0634
2635550,0.0131
2635730,0.0851
2635820,-0.1243
2635850,0.1227
2635910,0.0539
2635940,-0.0953
2635970,-0.0852
2636060,-0.0213
2636120,-0.0756
2636270,-0.0162
2636300,0.0358
2636330,0.0295
2636390,0.0186
2636420,0.1199
2636450,-0.0112
2636485,0.0562
2636540,-0.0326
2636570,-0.0274
2636600,0.0736
2636630,-0.0067
2636660,0.1457
2700001,0.0584
2700005,0.0890
2700006,0.0391
2700007,-0.0678
2700008,-0.1138
2700013,0.2297
2700017,0.0743
2700019,-0.0305
2700021,0.0196
2700022,0.0283
2700023,0.1114
2700025,-0.0454
2700088,0.0790
2700089,0.0498
2700090,0.0808
2700091,0.0479
2700099,-0.0269
2700100,0.0159
2700102,-0.0590
2700104,0.0311
2700105,0.0666
2700106,0.1528
2700107,0.0693
2700108,-0.0957
2700109,-0.0388
2700110,-0.0470
2700123,0.0478
2700124,-0.0808
2700125,0.0393
2700126,-0.0109
2700128,0.0154
2700130,-0.1135
2700145,0.0142
2700146,0.0353
2700161,-0.2217
2700162,0.0592
2700182,0.0467
2700231,-0.1405
2700287,0.0961
2700294,-0.1725
2700326,-0.0777
2702730,-0.0327
2702760,-0.0822
2702910,-0.1352
2702930,0.0492
2702970,-0.0603
2703030,0.0833
2703060,0.1075
2703150,-0.0529
2703180,0.0424
2703450,-0.0571
2703570,-0.0409
2703660,0.1104
2703690,0.0572
2703750,-0.0518
2703870,0.0734
2704050,0.0302
2704440,0.0443
2704470,-0.0280
2705460,0.0459
2705660,0.1091
2705730,-0.0417
2705760,0.0442
2705790,-0.0471
2706060,0.0306
2706090,0.0171
2706150,0.0164
2706240,-0.0948
2707200,0.0620
2707290,-0.0435
2707350,0.0160
2707380,-0.0624
2707410,0.0565
2707470,0.1391
2707500,0.0398
2707590,0.0525
2708070,-0.0928
2708100,0.0061
2708190,-0.0204
2708220,0.1933
2708910,0.0829
2709420,0.0089
2709440,-0.0425
2709480,-0.0470
2709510,-0.0342
2709720,-0.0895
2709750,0.0797
2710060,0.1122
2710090,0.0270
2710140,-0.0030
2710170,0.0687
2710230,0.0470
2710260,0.0269
2711010,0.0752
2711040,0.0426
2711085,-0.0861
2711130,-0.0469
2711190,0.0115
2711250,0.0276
2711370,0.1557
2711520,0.0094
2711670,0.0201
2711760,-0.0384
2711820,0.0049
2711880,0.0670
2712240,0.0850
2712270,0.0176
2712300,-0.0199
2712360,0.0116
2712420,-0.1049
2712580,-0.0126
2712900,-0.0573
2713110,-0.0970
2713170,0.0665
2713530,0.0287
2713560,0.1110
2713590,-0.0095
2713920,-0.0041
2713980,0.0796
2714070,-0.1361
2714190,-0.0040
2714220,0.0256
2714260,-0.0219
2714970,0.0986
2715000,0.1200
2715030,-0.0602
2715510,0.0302
2715750,0.1434
2716980,0.0116
2717100,-0.1054
2717120,-0.0451
2717220,0.0285
2717250,-0.0220
2717520,-0.0231
2717570,-0.0119
2717780,0.0750
2718070,0.0269
2718090,0.0326
2718210,-0.0274
2718240,0.0024
2718330,-0.0398
2718570,0.0905
2718660,-0.0659
2718750,0.0848
2718780,0.0739
2718810,-0.0011
2718940,-0.0201
2718960,0.0108
2719320,0.0467
2720550,0.1438
2720580,0.0788
2720670,0.1028
2721240,0.0266
2721320,0.0131
2721390,0.1256
2721420,0.0057
2721450,0.0764
2721480,0.1246
2722920,0.0805
2722950,0.0601
2723010,0.1271
2723310,0.1187
2723370,-0.0672
2723400,0.0358
2723430,0.0844
2723490,0.0262
2723520,0.0255
2723820,0.0171
2723850,-0.0165
2723880,-0.0319
2723910,0.0526
2723970,0.0459
2725050,-0.0285
2725080,0.0712
2725140,0.0135
2725200,0.0050
2728050,-0.0806
2728080,-0.0061
2728110,0.0938
2728140,0.1640
2728170,0.0327
2728200,0.0811
2728230,0.0268
2728290,0.0248
2728320,0.0726
2728350,0.0582
2728380,-0.0390
2728950,0.0120
2728970,-0.0595
2730030,0.0669
2730060,0.0922
2730090,0.0250
2730150,-0.1132
2730480,0.0252
2730510,0.0454
2731750,0.1096
2731780,-0.1061
2731800,-0.1034
2732070,0.0193
2732250,0.0163
2732390,-0.0284
2732430,-0.0529
2732520,-0.0769
2732550,0.0022
2732820,0.0515
2732850,0.0572
2732880,-0.0067
2733000,0.0857
2733210,0.2045
2733270,-0.0757
2733330,-0.0010
2733390,0.1262
2733420,0.0436
2733450,0.1355
2733480,0.0335
2733510,-0.1095
2733540,0.0550
2733600,0.1031
2733780,0.0264
2733790,0.1001
2733810,0.0541
2733840,-0.0690
2733870,0.0862
2733900,0.0524
2738160,0.0346
2738190,0.0185
2738850,-0.0397
2738880,0.0853
2740665,-0.1063
2740740,0.0214
2740830,-0.1271
2741040,-0.0412
2741060,0.0173
2741460,0.0234
2741850,0.0693
2741880,-0.1469
2741910,0.1881
2742120,-0.0365
2742160,0.0323
2742270,0.0189
2742360,0.0341
2742720,0.0928
2742780,-0.0943
2744070,0.1075
2744160,0.0291
2745735,-0.0051
2791445,0.0004
2791450,-0.0228
2791451,0.0207
2800360,0.0577
2800390,0.0514
2800420,0.0622
2800450,0.1868
2800510,0.1017
2800540,0.0205
2800570,0.0103
2800600,0.1061
2800630,0.0911
2800660,0.0149
2800750,-0.0262
2800820,0.0275
2800840,-0.0498
2800870,0.1039
2800900,-0.0577
2800930,0.0470
2800960,0.1438
2800990,0.2258
2801020,-0.0416
2801050,0.0583
2801090,0.0812
2801110,0.2567
2801140,0.1642
2801170,0.0116
2801200,-0.0780
2801220,0.0488
2801260,-0.0067
2801290,0.0724
2801320,0.0436
2801360,-0.0596
2801380,0.0625
2801410,0.0790
2801440,-0.0132
2801470,0.0116
2801490,0.0671
2801530,0.1387
2801560,0.0922
2801590,0.0529
2801620,0.0649
2801650,0.1114
2801680,0.1257
2801710,-0.0944
2801740,0.0147
2801770,-0.0062
2801800,0.0512
2801830,0.0216
2801860,0.0448
2801890,0.2185
2801950,0.0796
2801980,-0.0448
2802010,0.1513
2802040,-0.1452
2802070,0.0710
2802100,0.1479
2802160,0.1031
2802190,-0.0400
2802220,0.0226
2802250,0.1425
2802280,0.0411
2802310,0.2066
2802340,-0.0215
2802370,0.1051
2802400,0.0067
2802430,0.0274
2802460,0.0719
2802490,-0.0035
2802520,0.0577
2802550,0.1577
2802580,0.0118
2802610,-0.0660
2802640,0.0443
2802670,-0.1183
2802700,0.0889
2802730,0.1325
2802760,0.0264
2802790,0.0327
2802820,0.2037
2802850,0.0518
2802880,0.0142
2802910,0.0851
2802940,0.0865
2803000,0.0009
2803030,0.0529
2803060,-0.0289
2803090,0.0919
2803120,0.0491
2803150,0.0308
2803180,0.0392
2803210,0.1602
2803240,0.0641
2803270,-0.0928
2803300,0.0192
2803360,0.0465
2803390,0.2154
2803420,0.2031
2803450,0.1334
2803480,0.0608
2803510,-0.0553
2803520,0.0787
2803530,0.1201
2803540,0.0062
2803570,-0.0269
2803600,-0.0417
2803630,0.0174
2803660,0.0515
2803690,-0.0399
2803720,0.0482
2803750,0.1563
2803780,0.0152
2803810,0.0989
2803830,0.1391
2803870,-0.0641
2803900,-0.0578
2803930,0.0122
2803960,-0.0901
2803990,0.0606
2804020,0.0692
2804050,0.1984
2804080,-0.1134
2804110,-0.0074
2804140,0.1080
2804170,0.0206
2804200,0.1204
2804230,0.1269
2804260,-0.0016
2804290,0.0577
2804320,0.1643
2804350,0.1868
2804380,0.1111
2804440,0.0448
2804470,0.0954
2804500,-0.0719
2804530,-0.0443
2804560,0.1539
2804590,0.1830
2804620,0.0758
2804650,0.2570
2804680,0.1278
2804710,0.0109
2804740,0.0079
2804770,-0.0021
2804800,-0.0436
2900001,-0.0605
2900002,-0.0072
2900003,-0.0120
2900004,-0.1430
2901000,-0.0460
2902850,0.0680
2902910,-0.0089
2903060,-0.0441
2903150,0.0792
2903200,0.1290
2903270,-0.1272
2904020,-0.1148
2904050,-0.0695
2904500,0.0450
2904620,0.0386
2904890,-0.0677
2904950,0.0427
2905130,-0.0352
2905250,-0.0142
2905280,-0.0549
2905310,0.0695
2905370,-0.0270
2905430,0.0306
2905580,-0.0233
2905640,0.0192
2905660,0.0658
2905760,-0.0175
2905880,0.0093
2905940,-0.0704
2906120,0.0005
2906360,-0.1090
2906430,-0.1625
2906510,-0.0233
2906990,-0.0436
2907020,0.1265
2907050,-0.1471
2907080,-0.0318
2907120,-0.0086
2907350,0.0019
2907380,0.0128
2907460,-0.0450
2907470,0.1356
2908170,-0.0205
2908250,-0.0530
2908320,-0.0969
2908370,0.0886
2908400,0.0015
2908460,-0.0572
2908670,-0.0381
2908760,0.0040
2909720,0.0538
2909750,-0.1032
2909780,-0.0414
2909860,-0.0047
2909900,-0.0256
2909930,0.0810
2910110,-0.0583
2910290,-0.0171
2910320,-0.0910
2910350,-0.0671
2910380,0.0615
2910410,-0.0245
2910500,-0.0888
2910770,-0.0366
2910800,-0.0270
2910830,-0.1142
2910920,-0.1030
2911100,-0.0660
2911220,-0.0723
2911250,0.0790
2911280,0.0352
2911310,0.0709
2911340,0.0321
2911400,0.0556
2911550,0.1086
2911650,-0.0899
2911700,0.0444
2911850,-0.1732
2911910,-0.1374
2911940,0.0049
2911990,0.0745
2912010,-0.1269
2912030,0.0577
2912180,-0.0952
2912240,-0.0090
2912290,-0.0311
2912300,0.0083
2912540,-0.0083
2912550,-0.0233
2912600,0.0253
2912630,-0.0781
2912660,-0.0018
2913080,-0.0392
2913140,-0.0028
2913170,-0.1232
2913320,-0.0501
2913380,-0.1275
2913560,0.0248
2913590,-0.0616
2913620,0.0385
2913650,0.0008
2913710,-0.0409
2913760,-0.0573
2913770,-0.1252
2913800,-0.0603
2913830,-0.0115
2914250,-0.0268
2914280,-0.0047
2914320,0.0584
2914340,-0.0586
2914400,0.0146
2914430,0.0019
2914460,-0.1041
2914490,-0.1247
2914550,-0.0098
2914840,-0.1519
2915420,0.0665
2915450,0.0403
2915480,-0.0755
2915600,-0.0437
2916140,0.0280
2916190,-0.1203
2916230,-0.1302
2916290,0.0300
2916350,-0.0917
2916380,-0.1489
2916400,0.0374
2916450,-0.0488
2916500,-0.0850
2916740,-0.0627
2916770,0.0393
2916830,0.0365
2917000,-0.0504
2917820,0.0952
2917850,-0.0240
2917880,-0.0070
2917970,-0.0008
2918220,0.0772
2918240,-0.0463
2918270,-0.0149
2918300,-0.0438
2918460,-0.0663
2918480,-0.1040
2918510,0.0019
2918540,-0.0147
2918600,-0.0340
2918690,0.0185
2919080,0.1239
2919170,-0.0188
2919230,-0.0189
2919260,-0.0697
2919350,-0.1054
2919410,0.0229
2919890,-0.0883
2919980,-0.0549
2920010,0.0784
2920050,0.1050
2920160,0.0729
2920310,0.0813
2920410,0.0256
2920430,-0.0592
2920490,-0.0511
2920550,0.1294
