id,m_avg
0903480,-0.5782
0903510,2.3054
0903515,0.6422
0903520,1.3963
0903530,1.5236
0903535,0.9667
0903536,0.9669
0903537,1.7877
0903538,0.6830
0903539,1.7125
0903540,1.8444
0903810,2.4573
0903840,1.4225
0903900,1.8612
0903930,1.3215
0903990,0.5097
0904050,1.1941
0904080,1.7904
0904110,2.2098
0904140,1.0825
0904170,1.7542
0904230,1.4413
0904260,0.5115
0904290,0.8419
0904320,-0.0927
0904350,-0.3277
0904380,0.9014
0904440,0.0546
0904470,1.4919
0904500,0.3201
0904530,-0.1251
0904560,1.6369
0904590,-0.0217
0904620,2.1033
0904680,-0.2017
0904740,0.6358
0904830,-1.6933
0904860,1.0244
0904890,0.3150
0904920,1.3558
0904950,-0.6630
0904980,1.4207
0905010,2.2224
0905040,2.5851
0905070,0.8559
0905100,0.4095
0905130,2.3269
0905160,-0.0042
0905190,-1.9438
0905220,-0.1947
0905250,-0.1676
0905280,1.2139
0905310,2.4653
0905370,1.0092
1000080,0.8253
1000170,0.7263
1000180,0.5932
1000190,-0.6444
1000200,-0.5027
1000230,-0.6675
1000270,-0.3246
1000680,0.7652
1000790,0.3403
1000810,-0.9123
1001080,0.2078
1001240,-0.1598
1001300,-0.2977
1001530,-0.6280
1001620,0.0605
1001850,-0.6023
1100030,-1.8036
1200030,0.1084
1200060,0.1276
1200090,0.1396
1200120,-0.7729
1200150,0.6941
1200180,0.1496
1200210,0.4229
1200240,0.1564
1200270,0.4040
1200300,0.5634
1200330,0.0515
1200360,-0.0213
1200390,-0.0805
1200420,-0.8308
1200450,-0.1752
1200480,-0.2181
1200510,-0.3466
1200540,0.2622
1200570,-0.4115
1200600,-0.8439
1200630,0.4742
1200660,-0.0307
1200690,0.0709
1200720,-1.0990
1200750,-0.5767
1200780,-0.6557
1200810,0.0676
1200840,-0.2952
1200870,-0.0516
1200900,-0.3296
1200930,0.0056
1200960,0.1583
1200990,-1.7392
1201020,0.0181
1201050,-0.0672
1201080,0.1380
1201110,0.4244
1201140,-0.3496
1201170,-0.4601
1201200,-1.3518
1201230,-0.2300
1201260,-0.3213
1201290,0.5273
1201320,0.3255
1201350,0.6541
1201380,0.8471
1201410,-0.5886
1201440,-0.0129
1201470,-0.4332
1201500,0.1959
1201530,-0.0470
1201560,-0.0698
1201590,-0.4968
1201620,-0.5971
1201650,0.9855
1201680,0.9228
1201710,0.8606
1201740,1.3703
1201770,-0.4987
1201800,0.4775
1201830,-0.4743
1201860,-0.4255
1201890,0.3738
1201920,-0.1014
1201950,0.4901
1201980,0.4193
1202010,-0.1900
1202012,1.0554
1202014,-1.4922
1202015,0.9694
1300001,-0.5847
1300060,-0.6717
1300090,-0.6615
1300120,-1.2887
1300150,-0.4277
1300210,-1.4253
1300240,-0.0873
1300290,-0.5044
1300330,-0.4102
1300360,-1.0862
1300390,-0.1284
1300420,-1.8023
1300440,0.2086
1300480,-0.1712
1300510,0.8539
1300540,-1.3135
1300570,0.3681
1300600,0.6632
1300630,-0.4717
1300660,-1.2368
1300690,-1.0872
1300720,-0.1059
1300750,-1.2383
1300780,0.0881
1300810,-0.7212
1300840,-0.6229
1300870,-0.0664
1300900,0.0879
1300930,-0.1068
1300990,-1.1542
1301020,-1.1973
1301050,-1.3939
1301080,-1.4531
1301110,0.5833
1301140,0.4971
1301170,-1.1640
1301230,-1.5289
1301260,-1.2898
1301290,0.3215
1301350,-0.5677
1301380,-1.0788
1301410,0.5081
1301440,0.1596
1301470,-0.9735
1301500,-0.3110
1301530,-0.8133
1301560,-0.7602
1301590,-0.7160
1301620,-0.7003
1301650,-0.2477
1301680,1.2101
1301710,-0.9068
1301740,-1.3447
1301770,-0.8087
1301800,-2.4669
1301830,-1.5719
1301860,-0.6409
1301870,-1.6281
1301890,-0.4080
1301920,-0.7041
1301950,-0.8145
1301980,0.2646
1302010,-1.0602
1302040,-1.4009
1302070,-0.7872
1302100,-0.3367
1302130,1.0645
1302190,-0.5007
1302220,1.8109
1302250,-0.4556
1302280,0.2932
1302310,-1.1493
1302340,-0.6931
1302370,-0.7771
1302400,-0.1352
1302430,-0.3021
1302460,-1.0448
1302490,-1.3605
1302520,-1.2189
1302550,0.4622
1302580,-0.2208
1302610,-0.6424
1302640,-2.5034
1302670,-1.0415
1302700,0.1169
1302730,-0.5681
1302790,-0.1747
1302820,-0.3859
1302880,0.0584
1302910,-0.7880
1302940,0.1020
1302970,-1.0466
1303000,-0.5487
1303030,1.2503
1303060,-1.4677
1303090,-1.5253
1303120,-0.9538
1303150,-0.3749
1303210,-1.0813
1303240,-0.6405
1303270,0.0278
1303300,-0.7837
1303330,-0.3009
1303360,-0.8808
1303390,0.4755
1303420,0.1706
1303450,-2.1098
1303480,-0.1880
1303510,-0.4336
1303540,-0.7778
1303570,-1.0545
1303600,-1.3700
1303630,-1.9685
1303660,-1.3058
1303690,-0.9716
1303720,-0.0853
1303750,-1.3605
1303780,0.0636
1303840,-0.3690
1303870,-1.2667
1303930,-0.9688
1303960,1.4004
1303990,-0.1220
1304020,-0.3004
1304050,-1.6352
1304080,-1.4661
1304110,-0.2680
1304140,0.2775
1304170,-0.3445
1304200,-0.9613
1304220,-1.1577
1304260,-0.5262
1304290,-2.4283
1304320,-0.1126
1304350,-2.5133
1304380,-1.8982
1304410,-0.3947
1304440,-0.4605
1304470,0.3559
1304500,-1.4232
1304530,-0.9616
1304540,-0.6252
1304560,0.1832
1304590,-1.6816
1304620,-2.0297
1304650,-2.6647
1304770,-1.1122
1304800,-1.3643
1304830,-1.1469
1304860,-1.9358
1304890,-0.9779
1304950,-1.1871
1304980,-0.6545
1305040,-1.2259
1305070,-0.0945
1305100,-1.1414
1305130,0.5139
1305190,-1.3596
1305220,-2.0985
1305250,0.4795
1305280,-0.8038
1305310,-1.1199
1305340,-1.0325
1305370,-0.5562
1305390,0.0019
1305430,-0.1987
1305460,-1.9687
1305490,-1.2995
1305550,-1.0074
1305580,-0.5340
1305640,-1.3409
1305670,-0.0067
1305700,-0.8257
1305730,-1.2550
1305760,-1.0642
1305790,-1.1106
1305850,-0.9954
1500030,-0.6746
1600001,-0.6229
1600002,0.7150
1600030,-0.7996
1600060,-0.6451
1600139,-0.5325
1600240,0.1450
1600270,-0.6952
1600300,0.5802
1600360,0.4297
1600420,-0.3434
1600480,-0.9131
1600490,-0.4523
1600510,-0.9831
1600600,0.1549
1600660,-0.3246
1600720,-0.0070
1600780,0.7616
1600810,0.0585
1600930,0.4748
1600960,-0.2976
1601020,-0.1513
1601050,-0.2234
1601080,-0.4547
1601110,-0.4367
1601140,0.1577
1601230,-1.2898
1601260,-0.7850
1601290,0.3553
1601380,-1.0585
1601470,-0.3625
1601530,-0.2488
1601570,0.2629
1601590,-0.7593
1601620,-0.5449
1601650,-0.7779
1601710,0.4022
1601770,-0.4027
1601800,0.7133
1601830,-1.7452
1601860,-0.0321
1601920,1.0127
1601950,0.3698
1601980,-0.7698
1602030,0.9026
1602070,-0.6519
1602100,0.4403
1602130,-0.3432
1602190,-0.4704
1602220,0.7876
1602250,-0.5308
1602340,-0.3971
1602370,1.1888
1602460,-0.2469
1602490,-0.0216
1602520,-0.4322
1602550,-0.1780
1602580,-0.9151
1602640,0.4048
1602670,0.2245
1602700,-0.4575
1602790,-0.2046
1602850,0.1549
1602910,0.2151
1602940,-1.3486
1602970,-0.2208
1603000,-0.1161
1603060,-0.1330
1603090,0.4864
1603180,-1.0948
1603240,0.0015
1603270,-0.9197
1603300,-0.7853
1603330,0.0832
1603360,-1.1111
1603400,-0.3414
1603420,0.5074
1603480,-1.7820
1700001,0.6300
1700002,-0.1391
1700003,-0.2228
1700004,-0.9335
1700005,0.7179
1700007,0.3473
1700009,-0.4591
1700010,-1.2853
1700014,-0.1154
1700041,0.8209
1700044,-0.3140
1700045,-0.7907
1700077,0.1280
1700092,-1.7284
1700099,2.3974
1700105,-0.9380
1700106,-0.2093
1700109,-0.0815
1700110,-2.4612
1700112,-0.7152
1700113,-0.8718
1700114,-1.0895
1700115,-0.0241
1700119,1.4134
1700122,-0.8168
1700123,-0.3799
1700125,-0.0802
1700126,0.4943
1700153,-1.6444
1700176,-0.3923
1700217,-1.3094
1700222,0.6384
1700223,-0.2848
1700310,-0.9056
1700314,-0.0657
1700319,-0.6052
1700320,-1.0553
1700321,-0.4322
1700324,0.2861
1700326,0.2146
1700332,-0.5434
1701385,0.0557
1701387,-0.9368
1701395,-0.0087
1701403,-0.1382
1701413,-0.6496
1703090,-0.3027
1703150,-0.7551
1703300,-0.0552
1703480,-0.2775
1703510,-0.2218
1703600,-1.3369
1703660,0.1962
1703690,-0.0151
1703750,-0.6540
1703840,0.4016
1703900,2.4293
1703930,-0.4690
1703960,-0.9338
1703990,-0.2793
1704050,-0.9311
1704140,2.1296
1704260,-0.3006
1704380,-0.0575
1704440,-2.1066
1704470,-0.2028
1704560,-1.0116
1704590,-0.3931
1704620,-0.2736
1704680,-2.0785
1704710,-1.0282
1704740,1.2256
1704800,2.9301
1704920,0.6069
1705050,1.9533
1705220,1.3278
1705310,-2.0711
1705430,0.3649
1705466,-1.1558
1705580,-0.5011
1705610,-0.1463
1705760,-2.0494
1705790,-0.4403
1705880,1.2971
1705910,-0.2933
1705950,-1.1150
1706000,-1.0459
1706060,-0.9765
1706090,-0.9460
1706120,-0.6609
1706270,-0.2932
1706390,0.1439
1706450,1.4702
1706480,-0.2395
1706510,-1.1561
1706630,-0.4710
1706750,-0.1384
1706930,-0.7275
1707010,0.2961
1707170,-0.9364
1707200,0.8375
1707290,0.4799
1707320,0.6721
1707650,-0.0589
1707770,-0.8035
1707830,1.0998
1707950,-1.0557
1707980,3.2463
1708010,1.2885
1708040,-2.2145
1708070,-2.1215
1708100,-1.8125
1708130,-1.5969
1708160,0.1878
1708220,-0.4958
1708250,-1.0593
1708280,-0.3609
1708310,-2.0522
1708340,-1.4486
1708430,0.4249
1708460,-0.4747
1708500,-0.2419
1708550,-0.1191
1708580,-1.3867
1708610,-0.3447
1708640,0.5087
1708730,1.0631
1708790,1.5234
1708970,1.1925
1709100,0.1521
1709150,1.3123
1709170,-0.5543
1709210,0.2377
1709270,-0.8936
1709330,-0.1472
1709400,0.1947
1709420,-0.1874
1709510,-1.9501
1709540,0.7493
1709600,0.2090
1709810,-0.6525
1709850,-0.5872
1709930,-1.0832
1709960,-1.6968
1709990,-0.9509
1710200,-2.0030
1710240,0.2725
1710380,1.1245
1710410,0.6189
1710440,-0.5342
1710470,0.5123
1710530,0.6066
1710570,-0.5702
1710650,-0.5865
1710690,-1.4460
1710740,1.0860
1710760,0.0197
1710790,-0.4951
1710800,-0.5001
1710820,-1.3590
1710950,-1.7064
1711010,-1.6351
1711250,-0.9746
1711290,-1.5399
1711350,0.8917
1711400,-1.6945
1711610,0.4705
1711790,-1.5777
1711850,-1.6461
1711880,0.7886
1711980,2.4627
1712000,-0.3319
1712060,-0.1262
1712090,-2.2170
1712120,0.1132
1712210,-0.3397
1712240,1.1816
1712330,-0.6804
1712420,-2.3882
1712450,-1.9779
1712540,1.1745
1712700,1.9751
1712720,-0.2377
1712760,-0.7645
1712810,0.3930
1712840,0.3040
1712930,-0.9281
1712960,-1.1752
1713050,-0.1475
1713140,-0.0646
1713170,-1.3795
1713240,-0.2170
1713260,1.0307
1713290,-0.3400
1713320,-2.6683
1713440,-1.1168
1713500,-0.4561
1713530,1.1992
1713560,0.0626
1713590,-1.7192
1713660,-1.2747
1713710,-0.2929
1713770,0.0479
1713860,-1.2255
1713920,1.7177
1713970,1.6745
1714050,0.7686
1714100,-0.2801
1714160,-0.2782
1714220,-0.5384
1714250,0.6317
1714350,0.3751
1714430,1.0052
1714460,1.3462
1714550,-0.2319
1714710,-0.3470
1714820,1.6383
1715090,-1.1002
1715100,-0.2423
1715180,-0.3044
1715400,-0.3732
1715420,0.0041
1715450,-1.1420
1715480,0.0511
1715490,0.4163
1715630,-0.2238
1715660,0.9857
1715700,1.2580
1715780,-0.1955
1715820,0.6310
1715880,-0.2120
1715900,-1.1854
1715930,1.3038
1716020,-1.2388
1716050,0.0125
1716080,-0.5616
1716140,-0.5462
1716290,-0.6431
1716350,0.5831
1716380,1.4813
1716410,0.0204
1716560,1.3553
1716680,-0.8098
1716800,1.7150
1716860,2.5124
1716920,1.7959
1716950,-1.4123
1717040,0.2685
1717160,2.2378
1717220,-0.1239
1717280,-1.3015
1717310,-0.8896
1717370,0.4236
1717520,0.4467
1717670,-0.3630
1717730,0.0798
1717790,-1.3049
1717800,-0.2131
1717850,2.4120
1718060,-0.3523
1718180,0.4554
1718200,-1.3478
1718240,-0.6363
1718270,-1.0537
1718360,-0.6783
1718420,-1.6116
1718450,-1.8705
1718480,-2.2200
1718510,0.1092
1718570,1.2932
1718600,-1.7749
1718810,-0.8655
1718840,0.2517
1718870,0.3351
1718960,-0.2304
1718990,0.5185
1719110,1.9554
1719200,-0.5601
1719230,-0.5932
1719260,1.2555
1719290,2.7768
1719500,0.7854
1719530,0.1448
1719660,-0.6470
1719680,-1.9928
1719830,1.0720
1719920,-0.8419
1719960,0.1423
1719970,0.4213
1720170,-0.0308
1720180,0.0483
1720220,1.3333
1720280,-0.3283
1720350,0.2041
1720380,-0.0644
1720430,-0.1267
1720490,0.0390
1720550,-0.9934
1720580,-1.1047
1720640,-0.5390
1720760,-1.5544
1720880,-0.3821
1720970,2.8075
1721000,-1.1915
1721030,2.7795
1721180,1.0534
1721270,0.5851
1721300,-0.4745
1721390,-0.1303
1721420,0.1733
1721450,0.5618
1721600,1.8105
1721630,0.4569
1721720,2.0040
1721750,2.0674
1721870,0.4314
1721900,1.4544
1722020,-1.1399
1722050,-1.8458
1722080,-1.0832
1722130,0.1746
1722150,-0.7725
1722300,-0.4755
1722530,0.5291
1722620,0.4151
1722710,0.7144
1722770,0.0284
1722800,2.0138
1722980,-0.4904
1723090,3.5902
1723100,0.9290
1723200,0.8392
1723250,-0.8162
1723460,0.8541
1723730,0.7253
1723850,-0.7854
1723920,0.5799
1723970,-2.3933
1724000,1.1048
1724060,1.0896
1724270,0.8059
1724330,-0.8909
1724390,-0.1901
1724420,2.7966
1724480,0.5751
1724600,-0.1660
1724650,-0.9786
1724720,-1.7227
1724750,0.8969
1724780,-0.6365
1724870,0.1328
1724940,0.9302
1725000,0.1455
1725020,-0.7081
1725050,-0.3966
1725110,-1.7404
1725190,-0.1138
1725290,0.0575
1725500,-0.0106
1725590,-0.8302
1725620,-0.7166
1725690,0.2820
1725740,0.7758
1725920,-1.3917
1725950,-0.1911
1726100,1.3388
1726190,1.3188
1726310,0.4414
1726370,0.1493
1726400,-0.6182
1726430,-0.6173
1726490,0.5733
1726550,0.8044
1726590,0.0562
1726610,-0.2733
1726710,0.3760
1726800,1.6215
1726820,1.5671
1726850,0.9881
1726970,-2.7210
1727180,-0.6229
1727210,1.5483
1727290,-0.2905
1727300,-0.4352
1727340,-1.5528
1727390,0.8274
1727450,-1.0086
1727540,0.2797
1727610,-0.8920
1727710,1.8146
1727720,-0.3689
1727780,-0.5869
1727840,-0.0167
1727960,-0.4757
1727990,-0.0525
1728140,0.3864
1728500,0.8232
1728560,-0.3927
1728620,0.5610
1728650,0.5944
1728700,-0.3912
1728810,-0.5638
1728890,1.1322
1728920,-0.1339
1728980,1.8683
1729040,-0.1365
1729100,-0.0028
1729130,2.1311
1729190,0.1012
1729250,1.3948
1729420,-0.5730
1729670,-0.7818
1729760,0.7718
1729890,0.4110
1729940,0.0535
1730160,-0.4374
1730200,0.2604
1730220,1.1448
1730270,0.8255
1730300,-0.4396
1730420,0.9329
1730510,-1.0494
1730570,1.0370
1730600,1.5940
1730630,-0.5564
1730660,-0.4280
1730750,0.0703
1730780,0.1861
1730810,-1.1857
1730840,1.5126
1730900,-2.3142
1730930,0.1750
1730990,-0.3072
1731020,0.8839
1731050,0.8644
1731080,-0.3735
1731200,0.3245
1731230,-1.6406
1731270,-0.6214
1731290,0.0369
1731380,-0.3406
1731410,-0.3487
1731500,-0.1203
1731710,-0.5787
1731740,0.4458
1731770,-0.5880
1731920,0.5632
1731950,-1.4267
1732040,1.6074
1732100,0.1139
1732160,-0.4134
1732190,-0.0022
1732280,-1.1594
1732370,-1.4868
1732520,1.0308
1732550,1.2351
1732670,-0.4907
1732770,0.8167
1732830,0.3324
1732850,0.9847
1732960,-0.1298
1732970,-0.4380
1733000,-0.7244
1733090,-1.1128
1733120,-1.1655
1733210,-1.7699
1733300,-0.3125
1733380,-0.0735
1733390,-0.7633
1733450,-0.5134
1733690,-0.1858
1733750,0.5469
1733810,2.5654
1733840,-0.4353
1733870,0.7975
1733930,0.5783
1733950,0.4838
1733990,1.3873
1734100,-0.5670
1734140,0.4911
1734230,-0.3303
1734260,-0.6285
1734320,0.8943
1734350,-0.5331
1734410,-1.5959
1734440,0.2627
1734470,-0.6750
1734510,-1.5162
1734540,1.3525
1734590,0.2493
1734710,0.7996
1734740,1.4756
1734770,0.7081
1734990,-1.5874
1735010,-0.8253
1735160,-0.2498
1735220,0.3401
1735310,-1.9396
1735340,-1.5884
1735370,-0.1717
1735400,0.4127
1735460,-2.4462
1735640,-0.2116
1735820,0.3541
1735940,-0.5674
1735970,0.2513
1736090,0.4562
1736180,0.1285
1736210,0.7224
1736300,-0.7710
1736330,0.0124
1736360,-1.4349
1736450,0.3708
1736480,-0.1665
1736510,0.4450
1736570,0.2888
1736600,-0.7174
1736610,-0.7104
1736720,-0.7447
1736750,-1.7686
1736810,-0.5507
1736900,-1.3153
1737050,-0.9055
1737080,-1.1098
1737120,-0.5919
1737170,1.5277
1737230,-0.7398
1737320,-0.3022
1737350,0.2538
1737380,0.5863
1737490,0.1683
1737590,-0.0214
1737650,-0.6705
1737680,-1.3366
1737860,-0.2040
1737980,-0.0878
1738070,-0.5320
1738130,0.1464
1738220,0.6038
1738370,-1.4514
1738400,2.3633
1738460,0.2324
1738490,-0.2290
1738520,-0.6550
1738700,-0.2618
1738760,0.8939
1738910,-0.3794
1739030,0.1928
1739090,-0.5551
1739120,-0.0563
1739390,1.5059
1739420,0.5031
1739450,-0.3802
1739480,-0.6407
1739510,-0.1244
1739600,0.2843
1739780,0.6468
1739930,0.3893
1739960,-1.0029
1740070,-0.5431
1740080,0.1462
1740140,-1.0241
1740260,-0.1277
1740320,-0.6962
1740350,0.0076
1740470,-0.3936
1740500,1.2620
1740530,0.6439
1740620,1.2738
1740650,-1.1587
1740740,0.2323
1740830,0.1356
1740890,-0.2383
1740920,-0.3702
1741010,-0.9458
1741040,0.5563
1741070,0.9391
1741190,0.3009
1741250,-1.6512
1741360,0.0867
1741520,-2.2525
1741550,-1.2619
1741580,-1.1806
1741690,1.7071
1741700,1.1493
1741750,0.4264
1741790,-0.1608
1741820,2.7622
1741980,0.5231
1742060,-0.3330
1742180,1.5095
1742210,-0.3814
1742240,-1.3240
1742300,-0.6059
1742310,-0.2836
1742480,0.7203
1742570,-0.1247
1742600,2.6388
1742630,-0.2109
1742660,-0.5723
1742720,1.4565
1742790,-0.0886
1742840,2.4253
1742900,-0.0639
1742960,0.7863
1742990,-1.0563
1743020,-0.1194
1743050,-1.2869
1743110,0.5118
1743170,-0.6368
1743330,-0.4199
1743380,-0.2031
1743800,-1.2496
1743860,-1.5379
1743960,0.1795
1743962,-0.6039
1800008,0.3719
1800030,1.3353
1800060,1.2970
1800118,-0.0281
1800120,0.1826
1800150,-0.7292
1800180,0.7103
1800210,-0.5032
1800240,0.1254
1800270,1.1926
1800330,1.2005
1800360,0.3346
1800390,1.1406
1800420,-0.0943
1800450,0.2125
1800480,0.0879
1800570,0.1560
1800600,0.2936
1800630,0.8751
1800660,-0.1502
1800690,0.9025
1800720,0.0743
1800750,0.9626
1800840,0.2919
1800900,0.4964
1800960,0.4257
1801020,1.6723
1801050,0.2849
1801060,-0.0744
1801200,2.4820
1801290,0.4252
1801410,-0.1402
1801440,1.3652
1801560,0.6540
1801590,0.4874
1801710,0.0765
1801740,0.6642
1801770,-0.0133
1801890,0.8684
1801920,-0.3907
1802040,0.7075
1802130,0.1184
1802160,0.3242
1802190,0.4093
1802220,-0.0807
1802280,0.7220
1802400,-0.2287
1802430,0.2597
1802440,0.6342
1802460,0.3059
1802490,1.2284
1802520,-0.0119
1802550,0.6442
1802610,0.3724
1802640,-0.2938
1802660,0.7533
1802700,0.5073
1802800,0.9104
1802830,2.0369
1802850,0.0585
1802880,-1.4262
1802910,-0.3748
1802940,0.4325
1802970,0.0159
1803000,0.2400
1803030,0.5302
1803060,0.0960
1803090,0.2270
1803120,0.3178
1803150,0.3967
1803180,-0.0595
1803210,-0.0776
1803240,0.0745
1803270,-0.6199
1803300,-0.6753
1803330,-0.6351
1803450,-0.4672
1803480,1.0216
1803510,0.3209
1803570,-0.1028
1803630,-0.3798
1803660,-0.8893
1803690,0.4033
1803700,-0.1316
1803720,0.3939
1803750,0.9129
1803780,-0.0023
1803810,0.4779
1803840,-0.0972
1803870,-1.8003
1803930,-0.6235
1803940,-0.0933
1803960,0.9732
1803990,0.2896
1804050,0.3543
1804080,0.8105
1804110,0.6989
1804140,-0.1966
1804170,0.1184
1804230,0.0115
1804260,0.7057
1804320,-1.0716
1804350,0.3421
1804470,1.0202
1804500,0.4388
1804560,0.6829
1804590,0.1639
1804620,-0.3804
1804710,0.4980
1804770,-1.2886
1804800,0.4383
1804980,0.6642
1805190,0.2359
1805280,0.5021
1805340,-0.4496
1805370,-0.5293
1805400,-0.1364
1805450,0.7528
1805460,-0.6727
1805520,-0.2945
1805550,-0.0040
1805580,0.6518
1805670,-0.3047
1805700,0.0108
1805790,0.5369
1805880,0.3855
1805910,0.2150
1806030,-0.4031
1806060,0.3583
1806080,0.4906
1806090,-0.0222
1806120,-0.0657
1806240,0.2232
1806270,0.4518
1806390,-0.8046
1806480,0.2760
1806510,0.2290
1806570,-0.5339
1806600,0.6056
1806630,0.3134
1806660,0.9385
1806840,0.2618
1806870,-0.0344
1806900,-0.0766
1807020,0.2121
1807080,0.4684
1807110,1.0512
1807140,0.5485
1807230,0.7584
1807260,0.4815
1807290,0.6292
1807320,-0.5006
1807350,1.2636
1807380,0.2620
1807410,0.4476
1807440,0.2720
1807470,0.0334
1807560,0.6326
1807620,0.7984
1807650,1.2584
1807680,0.4192
1807710,0.6768
1807770,0.4228
1807800,-0.3375
1807830,-0.0758
1807860,-0.1775
1807890,0.1167
1807900,0.0906
1807920,-0.0861
1807950,0.9615
1807980,0.0357
1808010,1.5615
1808040,-0.1797
1808070,-0.7696
1808100,1.4856
1808120,0.9646
1808130,0.0019
1808160,-0.5896
1808190,0.0802
1808220,0.7254
1808250,1.0856
1808280,0.6952
1808310,0.7833
1808340,0.5399
1808460,-0.2207
1808490,0.3571
1808640,0.0413
1808760,1.5772
1808820,0.3244
1808850,0.3020
1808900,0.1547
1808910,-0.6188
1808940,0.2399
1808970,1.4743
1809000,1.3116
1809060,0.5025
1809120,0.3154
1809150,0.4596
1809180,0.5875
1809300,0.0840
1809360,-0.1251
1809370,-0.0784
1809420,0.0834
1809480,0.1256
1809510,-0.4000
1809600,-0.3697
1809630,0.5062
1809660,-0.3920
1809690,-0.3682
1809720,0.7273
1809750,0.2185
1809810,-0.1224
1809840,0.4560
1809990,-0.2782
1810020,-0.1854
1810080,-0.1636
1810110,-0.4626
1810140,0.8331
1810170,-0.2540
1810230,0.0216
1810260,0.5574
1810290,-0.9552
1810350,0.6221
1810360,0.3558
1810380,-0.1554
1810410,0.7353
1810440,0.5725
1810450,0.8194
1810470,0.5697
1810500,0.1959
1810530,0.7057
1810560,0.4795
1810590,0.0006
1810620,-0.2875
1810640,1.4575
1810650,1.6818
1810680,-0.0345
1810710,0.7610
1810740,0.1337
1810770,0.0923
1810800,-0.4729
1810830,0.5187
1810860,0.2825
1810870,0.7769
1810900,-0.5892
1810920,0.9645
1810950,0.0914
1810980,0.4634
1811100,0.2130
1811190,0.5139
1811220,-0.0369
1811250,-0.3087
1811260,0.9435
1811340,0.6481
1811370,-0.0414
1811400,0.4159
1811430,0.3082
1811460,0.4669
1811490,0.3716
1811550,0.4557
1811580,0.1953
1811610,0.5359
1811700,0.8987
1811910,0.2344
1811970,1.2645
1812060,0.2268
1812090,0.1700
1812120,-0.2175
1812150,0.0813
1812180,0.0738
1812240,1.0850
1812360,-0.3184
1812390,1.0429
1812420,0.6455
1812450,-0.0267
1812720,0.0826
1812810,-0.6317
1812870,2.5528
1812880,0.5234
1812900,-0.3380
1812930,0.4274
1812990,0.6858
1813050,0.0172
1813080,1.3013
1813110,0.7188
1813200,-0.2744
1813230,-0.0909
1900006,0.8044
1900009,0.0482
1900015,0.3118
1900021,0.9755
1900022,0.2082
1900023,-0.1592
1900024,0.4384
1900025,-0.0597
1900026,0.7321
1900027,-0.0096
1900028,0.2610
1900032,-0.0505
1900040,0.5484
1900060,0.2444
1903060,0.1928
1903150,0.9132
1903220,0.4359
1903270,0.1164
1903300,0.6000
1903360,0.3631
1903390,0.5109
1903450,0.5446
1903480,-0.1187
1903540,1.7728
1903570,0.3525
1903690,1.4696
1903720,-0.8649
1903750,0.0464
1903930,0.5591
1903960,0.8449
1904020,-0.0991
1904080,0.0433
1904200,0.3548
1904320,0.2550
1904380,-0.0395
1904440,0.4217
1904560,0.5179
1904620,-0.0700
1904650,0.7666
1904680,0.0474
1904830,0.5209
1904860,1.0549
1904950,0.1290
1905070,0.7322
1905130,0.0462
1905190,1.0026
1905430,0.0371
1905490,0.5032
1905750,0.1759
1905790,-0.3020
1906000,0.7290
1906060,0.2207
1906240,-0.5904
1906270,0.8609
1906330,0.8736
1906510,1.1973
1906540,0.0245
1906660,0.9136
1906750,0.3060
1906780,0.2403
1906810,0.5089
1906840,-0.4363
1906900,-0.4964
1906930,0.5659
1906960,1.1692
1907050,-0.0574
1907080,0.1752
1907170,0.0520
1907350,-0.0501
1907380,0.1859
1907410,-0.0789
1907590,0.3109
1907620,0.5219
1907710,-0.0253
1907860,0.6133
1907900,-0.2095
1907920,-0.0790
1907980,-1.5042
1908070,0.7991
1908130,0.0291
1908220,-0.4992
1908310,-0.2868
1908520,1.3339
1908550,0.2962
1908580,-0.6570
1908610,-0.0219
1908730,1.6521
1908910,-0.3263
1908940,1.2966
1908970,-1.0944
1909120,0.6782
1909480,0.1976
1909540,-0.2653
1909570,-0.0594
1909600,0.0450
1909990,-0.0061
1910050,0.6212
1910110,0.3149
1910130,0.3150
1910200,-0.6179
1910340,0.1359
1910350,-0.5361
1910410,0.1551
1910500,-0.1949
1910690,0.3234
1910950,-0.2759
1910980,0.6038
1911070,-0.3166
1911250,-0.1587
1911340,0.1674
1911790,0.8433
1911820,-0.7600
1911850,-0.0611
1911970,0.6042
1912120,0.1293
1912230,0.4817
1912330,0.2661
1912480,0.4218
1912510,2.2558
1912660,-0.0520
1912690,0.6913
1913110,-0.0159
1913200,1.1091
1913230,0.6957
1913290,0.8479
1913320,0.7486
1913350,0.1994
1913470,0.0008
1913500,0.7568
1913660,0.2898
1914010,-0.4594
1914160,0.4546
1914280,0.0065
1914310,0.0622
1914340,0.6839
1914370,1.0157
1914580,0.2976
1914640,0.8024
1914670,0.0982
1914700,0.6701
1914730,0.3072
1914850,0.6570
1914880,0.2945
1915210,0.4095
1915330,0.0162
1915450,2.0057
1915630,-0.1129
1915750,-0.6757
1915840,0.4812
1916110,0.2993
1916140,1.0210
1916440,0.7921
1916530,0.6874
1916620,0.6544
1916680,-0.5143
1917100,-0.2901
1917220,1.3508
1917250,0.8262
1917460,1.0236
1917550,-0.0431
1917820,-0.2050
1918030,0.6966
1918120,-0.1011
1918180,0.6637
1918240,1.0334
1918330,0.4531
1918480,-0.3222
1918510,-0.1131
1918540,0.7812
1918690,0.5185
1918720,-0.8528
1918750,0.1708
1918780,-0.1708
