id,pn_grd
1730630,0.0033
1730750,0.0225
1730810,0.0787
1730840,0.0485
1731080,0.0086
1731230,-0.1099
1731270,0.0208
1731290,0.0504
1731380,-0.0490
1731410,0.1031
1731500,0.0332
1731710,0.0800
1731740,0.0215
1731770,0.0210
1732160,0.0700
1732190,-0.0010
1732370,-0.0631
1732670,-0.0179
1732830,0.0616
1732850,0.0620
1732960,-0.0143
1732970,-0.0172
1733000,0.0959
1733300,-0.0512
1733380,0.0543
1733390,0.0667
1733450,0.0298
1733690,0.0012
1733840,0.0774
1733870,-0.0200
1733930,0.0628
1733950,0.0320
1733990,0.1059
1734100,0.0268
1734230,0.0151
1734260,0.0056
1734350,0.0864
1734410,-0.1090
1734510,-0.0021
1734540,0.0195
1734740,0.0206
1734990,0.0319
1735010,0.0123
1735160,0.0410
1735370,0.0141
1735400,0.0450
1735460,-0.0002
1735640,0.0675
1735940,0.0459
1736090,0.0967
1736180,-0.0466
1736300,-0.0228
1736360,0.0316
1736450,-0.0067
1736480,0.0706
1736600,0.0547
1736720,0.0354
1736750,-0.1402
1736810,-0.0294
1736900,0.0528
1737050,0.0056
1737080,-0.0506
1737170,-0.0283
1737350,0.0396
1737590,-0.0194
1737680,0.0568
1738130,0.0791
1738370,-0.0541
1738460,0.0367
1738700,0.1316
1739030,0.0554
1739090,0.1244
1739120,-0.0079
1739420,0.0207
1739510,0.0072
1739600,0.0285
1739930,0.0485
1739960,0.0755
1740070,0.0433
1740140,0.0444
1740350,-0.1002
1740470,0.0472
1740500,0.0153
1740830,-0.0161
1741010,0.0154
1741040,0.0361
1741070,0.0382
1741190,-0.0491
1741250,0.0202
1741550,-0.0964
1741580,-0.0863
1741690,-0.0087
1741790,0.0654
1741980,0.0473
1742180,0.0669
1742210,-0.1487
1742240,-0.0153
1742300,0.0391
1742310,0.0727
1742630,-0.0013
1742790,-0.0052
1742900,-0.0044
1743020,0.0302
1743050,0.0054
1743110,-0.0106
1743330,-0.0242
1743380,0.0007
1743860,0.0060
1743960,-0.0356
1743962,0.0294
1800008,0.0524
1800030,-0.0124
1800060,0.0518
1800120,-0.0339
1800150,0.0081
1800210,0.0462
1800240,0.0674
1800270,0.0238
1800360,0.1077
1800390,0.0525
1800420,0.0260
1800450,0.0596
1800480,0.1097
1800570,0.0168
1800600,0.0404
1800630,0.0731
1800690,0.0537
1800720,0.0431
1800750,0.0512
1800840,0.0883
1800900,0.0055
1800960,-0.0049
1801020,0.0056
1801050,0.0394
1801060,0.0135
1801200,0.0769
1801290,0.0370
1801410,0.0876
1801440,0.0798
1801560,0.0031
1801590,0.0306
1801710,0.0548
1801740,0.0322
1801770,0.0673
1801890,0.0568
1801920,0.0463
1802040,0.0753
1802130,0.0868
1802160,0.0777
1802220,0.0281
1802280,0.0363
1802400,0.0216
1802430,0.0391
1802440,-0.0516
1802460,-0.0137
1802490,0.0442
1802520,0.0201
1802550,0.0493
1802610,0.0211
1802640,0.0166
1802660,0.0706
1802700,-0.0221
1802800,0.0879
1802830,0.0396
1802850,-0.0352
1802880,0.0559
1802910,-0.0019
1802940,0.0944
1802970,0.0505
1803000,0.0652
1803030,0.0325
1803060,0.0331
1803090,0.1011
1803120,0.0037
1803150,0.0327
1803180,-0.0024
1803210,0.0751
1803240,-0.0800
1803270,0.0314
1803300,0.0469
1803450,0.1089
1803480,0.0449
1803510,0.0467
1803570,0.1063
1803630,0.0007
1803660,-0.0358
1803690,0.0409
1803700,0.0550
1803750,0.0299
1803780,0.0028
1803840,0.0476
1803870,0.0044
1803930,0.0180
1803940,0.1152
1803960,0.1229
1803990,0.0570
1804050,0.0368
1804080,0.0985
1804110,0.0388
1804140,0.0248
1804170,0.0221
1804260,0.0589
1804320,-0.0084
1804350,0.0363
1804470,0.0467
1804500,0.1245
1804560,0.0677
1804590,0.0056
1804620,-0.0178
1804710,0.0667
1804770,0.0097
1804800,0.0963
1804980,0.0551
1805190,0.0310
1805280,0.0222
1805340,0.1039
1805370,0.1552
1805400,0.0814
1805450,0.1061
1805460,-0.0317
1805520,0.0337
1805550,0.0436
1805580,0.1252
1805670,-0.0036
1805700,0.0407
1805790,-0.0094
1805880,-0.0176
1805910,0.0666
1806030,0.0829
1806060,0.0634
1806080,0.0801
1806090,0.0273
1806120,0.2006
1806240,0.1025
1806270,0.0563
1806390,0.1541
1806480,0.1262
1806510,0.0591
1806570,0.1027
1806600,0.0664
1806630,0.0360
1806660,0.0526
1806840,0.0680
1806870,0.0601
1806900,0.0336
1807080,0.1458
1807110,0.0701
1807140,-0.0093
1807230,0.0783
1807260,0.0405
1807290,0.0893
1807320,0.2123
1807350,0.0108
1807380,-0.0049
1807410,0.0659
1807440,0.1066
1807470,-0.0202
1807560,-0.0047
1807620,0.0205
1807650,-0.0095
1807680,0.0162
1807710,0.0093
1807770,-0.0229
1807800,0.0826
1807830,0.0240
1807860,0.0894
1807890,0.0640
1807900,0.0331
1807920,0.0698
1807950,0.0950
1807980,0.0838
1808010,0.0280
1808040,0.0802
1808070,-0.0213
1808100,0.1111
1808130,0.0363
1808160,-0.0086
1808190,0.0930
1808220,0.0491
1808250,0.0388
1808280,0.0765
1808310,0.0696
1808340,0.0254
1808490,0.0198
1808640,0.0529
1808760,0.0819
1808820,-0.0047
1808850,-0.0065
1808900,0.1051
1808910,0.0272
1808940,0.1261
1808970,0.0561
1809000,0.0558
1809060,0.1483
1809120,0.0464
1809150,0.0103
1809180,0.0212
1809300,0.0568
1809360,0.0115
1809370,-0.0066
1809420,0.0086
1809480,0.0805
1809510,0.0448
1809600,0.0340
1809630,0.0711
1809690,0.0307
1809750,0.0681
1809810,0.0518
1809840,0.0173
1809990,0.0446
1810020,-0.0008
1810080,0.1181
1810110,0.0641
1810140,0.0831
1810230,0.0030
1810260,0.0799
1810290,0.0513
1810350,0.0805
1810360,0.0330
1810380,0.0937
1810410,0.0646
1810440,0.0056
1810450,0.0900
1810470,0.0535
1810500,0.1234
1810530,0.0009
1810560,0.0434
1810590,0.0872
1810620,0.0675
1810640,0.0342
1810650,0.0910
1810680,0.0342
1810710,0.0995
1810800,0.0499
1810860,0.0263
1810870,0.0948
1810900,0.0652
1810920,0.0319
1810950,0.1022
1810980,0.0430
1811100,0.0555
1811190,-0.0141
1811220,-0.0053
1811250,0.0477
1811260,0.0750
1811340,0.0099
1811370,0.0329
1811400,0.0408
1811430,0.0582
1811460,0.0451
1811490,0.0660
1811580,0.0176
1811610,0.0890
1811700,0.0628
1811910,0.0102
1811970,0.1026
1812090,0.0819
1812120,0.0211
1812150,0.0631
1812180,0.0391
1812240,0.0939
1812360,0.0668
1812390,0.0795
1812420,0.0136
1812450,0.1183
1812720,0.0705
1812810,0.0102
1812870,0.0869
1812880,0.0568
1812900,0.0363
1812930,0.0603
1812990,0.0293
1813050,0.0682
1813080,0.0460
1813110,0.0609
1813200,0.0340
1813230,0.0988
1900009,0.1343
1900015,0.0559
1900021,0.0411
1900022,0.0708
1900040,-0.0139
1903150,0.0494
1903270,0.1174
1903360,0.0665
1903390,0.0340
1903540,0.1698
1903570,0.0616
1903690,0.0593
1903750,0.0478
1903930,0.1715
1904200,0.0332
1904680,0.0543
1904830,0.1479
1904860,0.0605
1904950,-0.0212
1905070,0.0672
1905130,0.0699
1905790,0.1204
1906060,0.0142
1906270,0.0706
1906330,0.1516
1906510,0.0180
1906540,0.1477
1906750,0.0310
1906810,0.0476
1906930,0.0662
1907050,0.0280
1907080,0.0364
1907170,0.0650
1907350,0.0041
1907380,0.0998
1907410,0.1284
1907590,0.0497
1907620,0.0694
1907710,0.0352
1907860,0.0595
1908220,-0.0028
1908310,0.0025
1908520,0.0701
1908580,0.0574
1908610,0.1011
1908730,0.0208
1908910,0.0030
1908970,0.1259
1909480,0.1346
1909990,0.0034
1910950,0.0109
1911070,0.0825
1911340,-0.0252
1911790,0.1184
1911820,0.0098
1911850,0.0806
1912330,0.0224
1912690,0.0620
1913110,0.0565
1913200,0.0925
1913470,0.0732
1913500,0.1440
1914280,0.0373
1914370,0.1550
1914580,0.0979
1914640,0.0892
1914700,0.2188
1914730,0.0187
1915210,0.1276
1915330,0.0328
1915450,0.1197
1915630,0.0362
1915840,0.0926
1916530,0.0652
1916680,0.0427
1917100,0.0608
1917220,0.1101
1917820,-0.0403
1918120,0.0157
1918510,0.1707
1918690,0.0862
1918720,0.0819
1918780,0.1051
1918840,0.1163
1919140,0.0239
1919440,0.0322
1919650,0.0514
1919860,0.0295
1919890,0.0752
1920130,0.1721
1920250,0.1386
1920340,0.0230
1920610,0.0764
1920940,0.1242
1921240,0.1317
1921630,0.0828
1921840,0.0517
1921870,0.0912
1922110,0.1005
1922470,0.1829
1922530,-0.0282
1923110,0.1462
1924000,0.0879
1925320,0.0292
1925590,-0.0151
1925980,0.0522
1926070,0.0605
1926370,0.1499
1926400,0.1000
1926730,0.0211
1926820,0.1612
1926910,0.0553
1927000,0.0854
1927390,0.0679
1927500,0.0420
1927870,0.0393
1928680,0.0600
1928980,-0.0339
1929310,0.0894
1929730,0.1080
1930240,0.0327
1930480,0.0777
1930510,0.0906
1930540,0.0093
1930630,0.0224
1930780,0.0655
1930900,-0.0385
1930930,0.0774
1930990,0.0527
1931080,0.0535
1931110,0.0547
1931290,0.0257
1931350,0.0306
1931860,0.0328
1999017,0.0930
2000002,0.1508
2000003,0.0767
2000004,0.0898
2000006,0.0538
2000015,0.0784
2000016,-0.0026
2000017,-0.0071
2000350,0.0531
2003180,0.1173
2003200,0.1567
2003300,0.1076
2003360,0.1081
2003390,0.0516
2003450,0.0883
2003540,0.0808
2003630,0.0665
2003720,0.1693
2003780,0.0162
2003810,0.0119
2003870,0.0961
2004050,0.0063
2004200,0.0731
2004290,0.1374
2004410,0.0228
2004590,0.0829
2004620,0.1013
2004740,-0.0088
2004890,0.0622
2004920,0.0075
2004980,0.0816
2005010,0.0530
2005070,-0.0003
2005100,0.0095
2005280,0.0380
2005460,0.1078
2005490,0.0309
2005580,-0.0128
2005730,0.1740
2005940,0.0771
2006090,0.0133
2006120,0.0613
2006180,0.0277
2006270,0.0136
2006300,-0.0249
2006390,0.0529
2006420,0.0144
2006450,0.1392
2006480,0.0542
2006540,0.0276
2006580,0.0581
2006660,0.0598
2006840,0.1587
2006960,-0.0244
2007020,0.1239
2007050,0.0239
2007170,-0.0230
2007320,0.0716
2007350,0.0311
2007380,0.1262
2007560,0.0813
2007620,0.0758
2007650,0.0708
2007740,0.0864
2007890,0.0654
2007950,-0.1688
2007970,0.0867
2008070,0.0739
2008250,0.0210
2008340,0.0888
2008370,0.0629
2008400,0.1934
2008430,0.1054
2008730,-0.0281
2008970,0.0709
2009140,0.0867
2009180,0.1591
2009320,0.0582
2009390,-0.0020
2009510,0.0638
2009840,0.0394
2009960,0.0704
2009990,0.0187
2010020,0.0025
2010140,0.1244
2010260,0.0540
2010410,0.0370
2010500,0.0052
2010560,0.0983
2010620,0.0533
2010650,0.0915
2010680,0.0080
2010710,0.0378
2010890,0.0610
2011080,0.0689
2011130,0.0703
2011250,-0.0088
2011310,0.0117
2011370,0.0550
2011490,0.0606
2011640,0.1253
2011850,0.0173
2012000,0.0970
2012180,0.0403
2012210,0.1108
2012260,-0.0759
2012300,0.0960
2012360,0.0477
2012420,0.0298
2012510,0.0422
2012840,0.1309
2012870,0.0689
2012990,0.1372
2013050,0.0660
2100030,-0.0386
2100070,-0.0170
2100081,0.0756
2100120,0.0778
2100150,0.0900
2100210,-0.0309
2100270,0.0961
2100300,0.0313
2100330,0.1095
2100390,0.0950
2100480,0.1144
2100510,0.1393
2100540,0.1000
2100570,0.0353
2100620,0.1537
2100630,0.0264
2100660,0.0291
2100690,0.1001
2100720,0.0359
2100750,0.0719
2100810,0.0912
2100840,0.0575
2100870,0.1160
2100900,0.1071
2100930,-0.0023
2100960,0.0651
2100990,0.0882
2101020,0.0545
2101050,0.0924
2101150,0.0918
2101200,0.0699
2101230,0.1461
2101260,0.0734
2101320,0.1588
2101350,0.1189
2101380,0.0496
2101440,0.1917
2101470,0.0287
2101620,0.0337
2101650,0.1319
2101740,0.0707
2101760,0.0959
2101860,0.1621
2101920,-0.0058
2101950,-0.0412
2101980,0.0655
2102010,0.0807
2102040,0.0773
2102130,0.0220
2102160,0.0951
2102220,0.0982
2102250,0.0346
2102280,0.0671
2102300,0.0506
2102340,0.0234
2102400,0.1564
2102460,0.0338
2102490,0.0337
2102520,0.0227
2102540,0.1160
2102580,0.0393
2102640,0.0174
2102670,0.1086
2102710,0.1359
2102760,0.0878
2102790,0.0626
2102860,0.0712
2102940,0.1425
2102990,0.1736
2103030,0.1370
2103060,0.0688
2103090,0.1294
2103120,-0.0062
2103150,0.0048
2103180,0.1481
2103210,0.1200
2103240,-0.0395
2103330,0.0096
2103360,0.0084
2103390,0.0586
2103480,0.0463
2103510,0.0592
2103540,0.0361
2103690,0.0437
2103720,0.0410
2103750,0.0121
2103780,0.1218
2103810,0.0939
2103840,0.0204
2103870,0.0780
2103900,0.0678
2103960,0.1072
2103990,0.0711
2104020,0.1285
2104050,0.0770
2104080,0.0315
2104110,0.0346
2104140,0.0023
2104170,0.1907
2104200,0.1391
2104250,0.0669
2104290,0.1255
2104380,0.1672
2104410,0.1279
2104470,0.0408
2104500,0.0387
2104530,0.0729
2104560,0.0674
2104590,0.1391
2104650,0.1845
2104680,0.0497
2104740,0.0909
2104770,0.1150
2104800,0.0392
2104830,0.0693
2104890,0.0825
2104950,0.0932
2104980,-0.0195
2105070,0.0781
2105100,0.0895
2105130,0.0664
2105160,0.0914
2105190,0.0246
2105220,0.0484
2105260,0.1469
2105320,0.0641
2105400,-0.0139
2105430,0.0181
2105490,0.0983
2105520,0.0254
2105550,-0.0409
2105580,0.1079
2105610,0.0059
2105640,-0.0097
2105700,0.0952
2105730,0.0880
2105760,0.1051
2105790,0.0722
2105820,0.0731
2105880,0.0513
2105940,0.0933
2105970,0.0576
2106000,0.1192
2200030,0.1008
2200039,0.0993
2200060,0.0839
2200090,0.0420
2200120,0.0276
2200125,0.0300
2200150,0.1487
2200180,0.0938
2200210,-0.0792
2200270,0.0182
2200300,0.0564
2200330,0.0324
2200360,0.0552
2200390,0.0564
2200420,0.0539
2200450,0.0179
2200480,0.0217
2200510,0.0890
2200540,0.0357
2200600,-0.0574
2200630,-0.0000
2200660,-0.0281
2200690,0.0964
2200720,0.0379
2200750,0.1480
2200780,0.0294
2200810,0.0412
2200840,0.0227
2200870,0.0030
2200900,0.0646
2200960,0.0290
2200990,0.0756
2201020,0.0317
2201080,0.1265
2201110,0.0941
2201140,0.0026
2201170,0.0787
2201200,0.0864
2201230,0.0186
2201260,0.0247
2201290,0.0373
2201350,0.0060
2201380,0.0181
2201410,0.0184
2201440,0.0276
2201500,0.1363
2201530,0.0012
2201560,-0.0239
2201590,0.0213
2201620,0.1162
2201650,0.0309
2201680,0.0608
2201740,0.0311
2201770,0.0167
2201800,0.0038
2201830,0.0763
2201860,-0.0108
2201890,0.0831
2201920,0.0258
2201950,0.0311
2201980,0.0025
2202010,0.0352
2302610,0.0992
2302640,0.1233
2302820,0.1229
2303150,0.1031
2303510,0.0755
2303780,0.1716
2306060,0.0732
2307140,-0.0018
2307320,0.0349
2307530,0.0815
2309930,0.1113
2310380,0.0529
2310500,0.0994
2310530,0.0119
2310590,0.0429
2310710,0.1170
2310770,0.0965
2310860,0.1568
2310950,0.0537
2310980,0.0006
2311100,0.0760
2311160,0.0222
2311370,0.0855
2311520,0.0468
2311550,0.0707
2311670,0.1376
2311790,0.1337
2311880,0.0591
2312330,0.0617
2313350,0.1260
2313490,0.0220
2313560,0.1478
2313860,0.0031
2313970,0.0236
2314160,0.0577
2314190,0.1219
2314210,0.0411
2314300,-0.0171
2314330,0.0724
2314440,0.0330
2314530,0.0851
2314560,0.0209
2314590,0.0467
2314610,0.1027
2314670,0.0484
2314700,0.0663
2314761,0.0919
2314765,0.0820
2314768,0.0525
2314772,0.0423
2314773,0.0876
2314775,0.0106
2314776,0.1037
2314777,0.0699
2314779,0.1055
2314780,0.0821
2314782,0.1118
2314783,-0.0292
2314784,0.0777
2314785,0.1261
2314787,0.0422
2314788,0.0362
2314789,0.0922
2314790,-0.0169
2314791,0.1652
2314793,0.0624
2314794,0.0164
2314795,0.0937
2314796,0.0657
2400030,0.0076
2400060,0.0926
2400090,0.0324
2400120,0.0851
2400150,-0.0234
2400180,0.0286
2400210,0.0712
2400240,0.1166
2400270,0.0474
2400300,0.0754
2400330,0.1478
2400360,0.1333
2400390,0.1031
2400420,0.0995
2400450,0.1222
2400480,0.1564
2400510,0.0677
2400540,0.0462
2400570,0.0445
2400600,0.0751
2400630,0.0215
2400660,0.0722
2400690,0.1126
2400720,0.0420
2500001,0.0876
2500002,0.0696
2500013,0.0714
2500542,0.0250
2501650,0.0733
2501740,0.0395
2501780,0.0827
2501800,0.0363
2501860,0.0654
2501890,0.1205
2501950,0.0542
2501980,0.1012
2502040,0.0914
2502100,0.0285
2502160,0.0072
2502190,0.0316
2502220,-0.0160
2502310,0.0702
2502400,0.1793
2502430,0.0462
2502460,0.0627
2502490,0.0862
2502530,-0.0117
2502640,0.1011
2502670,0.0289
2502715,0.0184
2502790,-0.0437
2502820,0.0290
2502940,0.0133
2503030,0.0794
2503090,-0.0245
2503150,0.1024
2503240,0.0342
2503270,0.0243
2503300,0.0167
2503360,0.0022
2503390,0.0878
2503510,0.1069
2503540,-0.0006
2503660,0.1084
2503750,0.0026
2503990,0.0890
2504020,0.0930
2504050,-0.0045
2504140,-0.0188
2504200,0.0267
2504230,0.1132
2504320,0.1036
2504360,0.0516
2504440,0.1049
2504500,-0.0106
2504590,0.0242
2504620,0.0046
2504770,0.0389
2504800,0.0093
2504830,-0.0333
2504860,0.1087
2504890,0.0223
2504950,0.0494
2504980,0.0706
2505010,0.0339
2505070,0.0229
2505130,0.1093
2505160,-0.0423
2505270,0.0561
2505280,0.0841
2505370,0.1266
2505490,0.1140
2505730,0.1028
2505970,0.0396
2506150,0.0487
2506270,-0.0768
2506390,-0.0030
2506420,0.0135
2506540,0.1322
2506660,0.0384
2506720,0.0193
2506780,0.0019
2506840,0.0816
2507020,0.0344
2507050,0.0164
2507110,-0.0292
2507170,-0.0477
2507230,0.0962
2507260,0.0950
2507320,0.1858
2507350,0.0513
2507440,0.0343
2507500,0.0773
2507560,0.0244
2507620,0.1141
2507740,0.0557
2507770,0.0708
2507860,0.0321
2507890,0.0120
2507920,0.0761
2507980,0.0050
2507990,0.0534
2508040,0.0737
2508280,0.0244
2508340,0.0735
2508370,0.0890
2508430,0.1231
2508610,0.0847
2508670,0.0254
2508700,0.0602
2508730,0.0431
2508790,0.0454
2508850,0.0871
2508880,0.0694
2508940,0.0603
2509000,0.0301
2509060,0.0651
2509270,0.0747
2509300,0.0449
2509360,0.0847
2509420,-0.0123
2509450,0.0854
2509600,0.0300
2509630,0.0249
2509720,0.0192
2509870,-0.0202
2509930,0.0365
2509990,0.0213
2510050,-0.0345
2510170,0.0156
2510380,0.0190
2510470,0.1426
2510500,0.0079
2510560,-0.0066
2510590,0.0950
2510620,0.1081
2510770,0.0343
2510860,0.0625
2510890,-0.0301
2510920,-0.0234
2511010,0.0829
2511130,-0.0021
2511220,0.0551
2511250,-0.0146
2511430,0.0030
2511460,0.0092
2511520,0.1295
2511580,0.0706
2511740,0.0484
2511760,0.0923
2511850,0.0240
2511880,0.1129
2511910,0.0732
2511970,0.0565
2512000,-0.0033
2512030,0.0053
2512060,0.0420
2512100,0.0771
2512180,0.0126
2512240,0.0204
2512270,0.0184
2512510,0.1088
2512600,0.0439
2512630,0.0129
2512660,0.0707
2512780,0.0242
2512840,0.0204
2512930,0.0700
2513050,0.0152
2513080,0.0466
2513170,0.0314
2513200,0.0280
2513230,0.0415
2600005,-0.0439
2600013,0.0803
2600015,0.0961
2600016,-0.0509
2600017,0.1290
2600018,0.0103
2601920,-0.0055
2601950,0.0548
2601980,-0.0212
2602160,0.0394
2602190,0.0958
2602220,0.0105
2602520,0.0198
2602550,0.0342
2602640,0.1053
2602670,0.0290
2602730,0.0560
2602790,0.0648
2602820,0.1072
2603240,0.0338
2603510,0.0344
2603540,-0.0615
2603690,0.0834
2603870,0.0695
2603900,0.1303
2604020,0.0363
2604170,-0.0298
2604260,0.0505
2604440,0.0224
2604470,0.1094
2604530,-0.0299
2604800,-0.0060
2604830,0.0489
2604950,0.0788
2605010,-0.0260
2605430,0.0497
2605780,0.0462
2605820,-0.0040
2605850,0.1400
2606000,0.0893
2606090,0.0484
2606500,0.0699
2606570,-0.0051
2606600,0.0616
2606630,0.1265
2606720,-0.0259
2606780,-0.0008
2606840,-0.0118
2606870,0.0698
2606960,0.0548
2606990,0.0981
2607040,0.1080
2607080,0.0377
2607140,0.0273
2607320,0.0641
2607530,0.0667
2607560,0.0721
2607590,0.1427
2607620,0.0923
2607690,0.1126
2607800,-0.0105
2607890,0.0129
2608040,0.0503
2608070,-0.0549
2608130,0.0599
2608400,0.1298
2608430,-0.0130
2608520,0.0518
2608580,0.0219
2608640,-0.0052
2608670,0.0317
2608730,0.0501
2608770,0.0736
2608910,0.0502
2608940,0.0046
2609150,0.0623
2609560,0.0838
2609570,0.0235
2609750,0.0146
2609840,0.0808
2609900,0.0916
2609930,0.0603
2610050,0.0603
2610080,0.0497
2610110,0.0315
2610140,0.0768
2610200,0.0296
2610380,-0.0217
2610410,-0.0928
2610590,0.1103
2610620,0.1340
2610650,0.0631
2610750,0.0324
2610830,0.0184
2610860,0.0208
2611030,0.0604
2611140,-0.0403
2611400,0.0478
2611430,-0.0183
2611550,0.0098
2611600,-0.0167
2611610,0.0258
2611640,-0.0150
2611670,0.0566
2611910,0.1493
2612000,-0.0064
2612030,0.0903
2612150,0.0293
2612300,0.0402
2612330,0.0889
2612420,0.0466
2612450,-0.0511
2612540,-0.0097
2612560,-0.0022
2612600,0.1308
2612690,0.0863
2612960,0.0043
2612990,0.0910
2613050,0.1128
2613090,0.0691
2613500,0.0432
2613530,0.0736
2613560,0.0860
2614070,0.0660
2614100,0.0078
2614230,0.0127
2614250,0.0836
2614280,0.1194
2614460,0.0634
2614520,-0.0008
2614550,0.0069
2614610,0.0562
2614690,0.0289
2614730,0.0479
2614820,0.0725
2615060,0.0559
2615150,0.0555
2615390,-0.0014
2615450,0.0363
2615540,0.0121
2615730,0.0518
2615830,0.0958
2615870,0.0678
2615970,0.1035
2615990,0.1295
2616050,-0.0422
2616110,-0.0352
2616320,0.0853
2616350,0.0296
2616380,0.1100
2616410,0.0733
2616440,0.1163
2616470,0.0436
2616500,-0.0715
2616830,0.0706
2617160,0.0756
2617250,0.1225
2617400,0.0111
2617520,-0.0244
2617550,0.0474
2617640,0.0167
2617700,-0.0566
2617730,0.0548
2617760,-0.0950
2617820,-0.0255
2617860,0.0247
2617880,0.0342
2617910,0.0999
2617940,-0.0218
2617970,0.0927
2618030,0.0162
2618180,0.0947
2618270,0.0348
2618390,-0.0105
2618420,0.1057
2618450,0.0471
2618480,-0.0058
2618510,-0.0281
2618540,0.0250
2618570,0.0047
2618600,0.0697
2618720,0.0077
2618810,0.1052
2618840,0.0579
2618930,0.0495
2618990,0.0453
2619050,0.0586
2619100,-0.0100
2619170,0.0401
2619250,0.0299
2619410,-0.0041
2619470,0.0644
2619530,0.0561
2619580,0.0339
2619620,0.0633
2619800,0.0140
2619830,0.0207
2619890,0.0108
2619920,0.0109
2619950,0.0862
2620050,0.0110
2620070,0.0674
2620160,0.0641
2620280,-0.0003
2620310,0.0750
2620340,0.1193
2620380,0.0092
2620550,0.0462
2620610,0.0615
2620670,-0.0222
2620730,0.0676
2620820,0.0219
2620850,0.1303
2620880,0.0348
2620910,0.0575
2620940,0.0468
2620980,0.0470
2621120,-0.0336
2621150,-0.0101
2621180,0.0334
2621210,-0.0057
2621240,0.0466
2621450,0.0539
2621570,0.0024
2621600,0.0402
2621690,0.0598
2621840,0.0244
2621870,0.0266
2622050,0.0502
2622200,0.0763
2622320,0.0513
2622350,0.0447
2622380,0.0570
2622410,0.0511
2622470,0.0539
2622500,0.0294
2622620,0.0389
2622740,-0.0064
2622860,0.0893
2622970,0.1274
2623040,0.0718
2623070,0.0642
2623100,0.0468
2623130,0.0939
2623250,0.0391
2623280,0.0053
2623310,0.0246
2623460,0.0021
2623490,0.0162
2623520,0.1237
2623550,0.0299
2623580,0.0700
2623610,0.0798
2623790,0.0484
2623820,0.1508
2623850,0.1005
2623910,0.0307
2624120,0.0551
2624150,0.0584
2624180,0.0594
2624420,0.0793
2624570,0.0143
2624600,0.0020
2624690,0.0629
2624720,0.0265
2624750,0.0965
2624840,-0.0408
2624960,0.0315
2625020,0.0781
2625230,-0.0482
2625320,0.0557
2625350,0.0430
2625400,0.0723
2625560,0.0580
2625680,-0.0255
2625740,0.1256
2625800,0.0992
2625950,0.0927
2625980,0.1263
2626010,0.0208
2626040,0.0258
2626130,0.2811
2626190,0.0020
2626220,-0.0008
2626280,0.0319
2626370,0.0483
2626520,0.0114
2626760,0.0421
2626970,-0.0063
2627060,0.0592
2627150,0.0957
2627210,0.0565
2627240,0.1227
2627420,0.0616
2627660,0.0491
2627810,0.0531
2627900,-0.0058
2627930,0.0374
2628140,0.1184
2628170,0.0810
2628200,0.0628
2628500,0.0282
2628530,0.0948
2628560,0.0560
2628740,-0.0441
2628830,0.0044
2628890,0.0741
2628950,0.1271
2629120,0.0325
2629160,0.0527
2629250,0.0750
2629370,0.0511
2629400,0.0162
2629460,0.0095
2629490,0.0014
2629520,0.0388
2629540,0.0139
2629670,0.0565
2629790,0.0729
2629910,0.0397
2629940,0.0167
2630030,0.0322
2630090,0.0176
2630120,0.0798
2630210,-0.0022
2630300,0.0129
2630360,0.0538
2630390,0.3033
2630450,0.0400
2630660,0.0310
2630780,0.0716
2630840,0.1179
2630930,0.0556
2630960,0.1130
2630990,0.0319
2631320,-0.0591
2631380,0.0979
2632220,0.1012
2632250,0.0718
2632280,0.0504
2632300,0.0782
2632310,0.0518
2632340,0.0487
2632370,-0.0044
2632550,0.0960
2632610,0.0814
2632640,0.0632
2632670,0.0460
2632820,0.0079
2632850,0.0544
2632880,0.1504
2632910,-0.0631
2632940,0.0659
2633030,0.0334
2633090,-0.0054
2633410,0.0919
2633420,0.0477
2633510,0.0445
2633540,0.0224
2633720,0.0770
2633810,0.0907
2633840,-0.0119
2633870,0.0943
2633900,-0.0356
2633930,0.0543
2634260,0.1075
2634380,0.0088
2634410,0.0602
2634440,-0.0683
2634470,0.0823
2634560,0.2140
2634650,0.0742
2634680,-0.0666
2634710,0.0870
2634950,-0.0199
2635160,-0.0158
2635190,0.0282
2635220,-0.0535
2635310,-0.0103
2635460,-0.0172
2635520,0.0751
2635550,0.0523
2635820,0.0492
2635850,0.0779
2635910,0.1267
2635940,0.0093
2635970,0.0393
2636060,0.0006
2636300,0.1285
2636330,0.1351
2636420,-0.0250
2636485,0.0720
2636540,-0.0022
2636570,0.0523
2636600,0.0595
2636630,0.0671
2636660,0.0797
2700006,0.0837
2700008,0.0553
2700013,-0.0447
2700017,0.0985
2700019,0.1614
2700021,0.0229
2700022,0.0435
2700089,0.0192
2700099,0.0374
2700102,0.0517
2700104,0.0672
2700106,0.0459
2700108,0.0927
2700109,0.1273
2700123,-0.0007
2700124,0.0808
2700125,-0.0151
2700128,0.0866
2700130,0.0570
2700145,-0.0027
2700161,0.0023
2700182,0.0834
2700231,0.0551
2700287,0.0386
2700326,0.0098
2700379,0.0652
2702760,0.0182
2702910,-0.0106
2702930,0.0669
2702970,0.1293
2703060,0.0640
2703150,0.1184
2703180,-0.0156
2703450,0.1698
2703570,0.0744
2703690,0.0549
2703870,0.0219
2704050,0.0814
2704440,0.2443
2704470,0.0989
2705460,0.0760
2705660,0.0291
