id,mf_avg
0905160,-5.9053
0905190,-5.7600
0905220,-5.9653
0905250,-5.8687
0905280,-5.9326
0905310,-5.6776
0905370,-5.8567
1000080,-5.8091
1000170,-5.8378
1000180,-5.8525
1000190,-5.8282
1000200,-5.8827
1000230,-5.7823
1000270,-5.9082
1000680,-5.7859
1000790,-5.7666
1000810,-5.8633
1001080,-5.7930
1001240,-5.8391
1001300,-5.9589
1001530,-5.4977
1001620,-5.8504
1001850,-5.8045
1100030,-6.2301
1200030,-5.8120
1200060,-5.7389
1200090,-5.6744
1200120,-5.6970
1200150,-5.6588
1200180,-5.8558
1200210,-5.6348
1200240,-5.7412
1200270,-5.7979
1200300,-5.6801
1200330,-5.7498
1200360,-5.6570
1200390,-5.7656
1200420,-5.7097
1200450,-5.8922
1200480,-5.7384
1200510,-5.6746
1200540,-5.7970
1200570,-5.8184
1200600,-5.7306
1200630,-5.7391
1200660,-5.7226
1200690,-5.8115
1200720,-5.7463
1200750,-5.8135
1200780,-5.6716
1200810,-5.7416
1200840,-5.6838
1200870,-5.7527
1200900,-5.8233
1200930,-5.7034
1200960,-5.7211
1200990,-5.9392
1201020,-5.6798
1201050,-5.7255
1201080,-5.6712
1201110,-5.7515
1201140,-5.6710
1201170,-6.0774
1201200,-5.8033
1201230,-5.6442
1201260,-5.7838
1201290,-5.7498
1201320,-5.8168
1201350,-5.7986
1201380,-5.6528
1201410,-5.6812
1201440,-5.7656
1201470,-5.7658
1201500,-5.7683
1201530,-5.7597
1201560,-5.7302
1201590,-5.7260
1201620,-5.6545
1201650,-5.6360
1201680,-5.6859
1201710,-5.6922
1201740,-5.7221
1201770,-5.8109
1201800,-5.7392
1201830,-5.6671
1201860,-5.7314
1201890,-5.6310
1201920,-5.7330
1201950,-5.7368
1201980,-5.7662
1202010,-5.7703
1202012,-5.7704
1202015,-5.5702
1300001,-5.9812
1300060,-5.9947
1300090,-5.7985
1300120,-6.0958
1300150,-5.9136
1300210,-5.8573
1300240,-5.9954
1300290,-5.9928
1300330,-5.9556
1300360,-6.0188
1300390,-6.0500
1300420,-6.0361
1300440,-5.9922
1300480,-5.6251
1300510,-6.0814
1300540,-6.0834
1300570,-5.8594
1300600,-5.8770
1300630,-5.9735
1300660,-6.0148
1300690,-6.1788
1300720,-5.9095
1300750,-5.9535
1300780,-5.9592
1300810,-5.9947
1300840,-6.0231
1300870,-5.8521
1300900,-5.8528
1300930,-5.7741
1300990,-5.9265
1301020,-5.9838
1301050,-5.8182
1301080,-5.8205
1301110,-5.9179
1301140,-5.8002
1301170,-5.9170
1301230,-6.1603
1301260,-6.0772
1301290,-5.9519
1301350,-5.8870
1301380,-5.9595
1301410,-5.8895
1301440,-5.7792
1301470,-5.9607
1301500,-6.0169
1301530,-5.9647
1301560,-5.8969
1301590,-5.9511
1301620,-5.8631
1301650,-6.1181
1301680,-6.0549
1301710,-5.9166
1301740,-6.1209
1301770,-6.0555
1301800,-6.2113
1301830,-6.0413
1301860,-6.0833
1301870,-6.0488
1301890,-5.9869
1301920,-5.8300
1301950,-6.1122
1301980,-5.8565
1302010,-5.9587
1302040,-6.0499
1302070,-5.9186
1302100,-6.1921
1302130,-5.9123
1302190,-5.9023
1302220,-5.8886
1302250,-5.9785
1302280,-5.9320
1302310,-5.9841
1302340,-6.0920
1302370,-5.8461
1302400,-5.9550
1302430,-5.9183
1302460,-5.9837
1302490,-6.3371
1302520,-5.9760
1302550,-5.9710
1302580,-5.9254
1302610,-5.9402
1302640,-6.2174
1302670,-6.1241
1302700,-5.9239
1302730,-5.9254
1302790,-6.0544
1302820,-5.9845
1302880,-5.8858
1302910,-5.7962
1302940,-5.9428
1302970,-5.9796
1303000,-5.9439
1303030,-5.9600
1303060,-6.1526
1303090,-5.8570
1303120,-5.9255
1303150,-5.9479
1303210,-5.8812
1303240,-6.0476
1303270,-5.8655
1303300,-5.9546
1303330,-5.9065
1303360,-5.9943
1303390,-5.7943
1303420,-5.8595
1303450,-6.1156
1303480,-5.9280
1303510,-5.9065
1303540,-6.0648
1303570,-5.9320
1303600,-6.3388
1303630,-6.1425
1303660,-6.2523
1303690,-5.8869
1303720,-6.0837
1303750,-5.9812
1303780,-5.8486
1303840,-5.8001
1303870,-6.0728
1303930,-6.0373
1303960,-5.9045
1303990,-6.0528
1304020,-6.0508
1304050,-6.0588
1304080,-6.1151
1304110,-6.0135
1304140,-5.9047
1304170,-6.0134
1304200,-5.9527
1304220,-5.9950
1304260,-5.8898
1304320,-6.0036
1304350,-6.2670
1304380,-6.0883
1304410,-6.0270
1304440,-5.9071
1304470,-5.8085
1304500,-6.0752
1304530,-5.9816
1304540,-6.0725
1304560,-5.8572
1304590,-6.0865
1304620,-6.0836
1304650,-6.0578
1304770,-5.9582
1304800,-6.1730
1304830,-5.9331
1304860,-6.1950
1304890,-6.0139
1304950,-6.0176
1304980,-5.8407
1305040,-6.1292
1305070,-6.1085
1305100,-5.9057
1305130,-5.9722
1305190,-5.9183
1305220,-5.9968
1305250,-5.9688
1305280,-5.9400
1305310,-5.8849
1305340,-6.1130
1305370,-5.9408
1305390,-5.9687
1305430,-5.9539
1305460,-6.1080
1305490,-6.1348
1305550,-5.9864
1305580,-5.9643
1305640,-6.2200
1305670,-5.9311
1305700,-5.9190
1305730,-6.1093
1305760,-6.1344
1305790,-6.0409
1305850,-5.7951
1500030,-6.1898
1600001,-5.9728
1600002,-5.6692
1600030,-5.2679
1600060,-5.7290
1600139,-5.8760
1600240,-5.4399
1600270,-5.5257
1600300,-5.5952
1600360,-5.7426
1600420,-5.8308
1600480,-5.5897
1600490,-5.9803
1600510,-5.7206
1600600,-5.6949
1600660,-5.7456
1600780,-5.7483
1600930,-5.5635
1600960,-5.9455
1601020,-5.8206
1601050,-5.7314
1601080,-5.9202
1601110,-5.8665
1601140,-5.7276
1601260,-5.7089
1601290,-5.7448
1601470,-5.7348
1601530,-5.8467
1601570,-5.8019
1601590,-5.8132
1601620,-5.9514
1601650,-6.0961
1601710,-5.6251
1601770,-5.8381
1601800,-5.6349
1601830,-6.0786
1601860,-5.9261
1601920,-5.7343
1601950,-5.9033
1601980,-5.4421
1602030,-5.7557
1602070,-6.1796
1602100,-5.6925
1602130,-5.9734
1602190,-5.5643
1602220,-5.9126
1602250,-5.7700
1602340,-5.7704
1602370,-5.5019
1602490,-5.7754
1602520,-5.7767
1602550,-5.5920
1602580,-5.7670
1602640,-5.7146
1602670,-5.6827
1602790,-5.9270
1602850,-5.6156
1602910,-5.7489
1602940,-5.9629
1602970,-5.7349
1603000,-5.5517
1603060,-5.6374
1603090,-5.6057
1603180,-6.1625
1603240,-5.7514
1603270,-5.6492
1603300,-5.6305
1603330,-5.7606
1603360,-5.9275
1603400,-6.1034
1603420,-5.9983
1700002,-5.8874
1700003,-5.9783
1700004,-5.9213
1700005,-5.5798
1700007,-6.4288
1700009,-6.0710
1700010,-6.0485
1700014,-5.7893
1700041,-5.7230
1700044,-5.9063
1700045,-6.0351
1700077,-5.9218
1700092,-6.0225
1700099,-5.7207
1700106,-5.8827
1700109,-6.0985
1700110,-5.9378
1700112,-5.8329
1700113,-6.4228
1700114,-5.8215
1700115,-5.5206
1700119,-5.6882
1700123,-5.9780
1700125,-6.1117
1700126,-5.8487
1700153,-6.2414
1700217,-6.0429
1700222,-5.6825
1700223,-6.1426
1700310,-6.2819
1700314,-5.8789
1700319,-6.1982
1700320,-6.0232
1700321,-5.8172
1700324,-5.8004
1700326,-6.0024
1700332,-5.9769
1701385,-5.6972
1701387,-5.7603
1701395,-5.5469
1701403,-5.8361
1701413,-5.6599
1703090,-5.7818
1703150,-5.7395
1703480,-5.8415
1703510,-5.9335
1703600,-6.2176
1703690,-5.9837
1703750,-6.1238
1703840,-5.8019
1703900,-5.6795
1703930,-5.9455
1703960,-5.7460
1703990,-5.9514
1704050,-5.8943
1704140,-5.7838
1704260,-6.0174
1704380,-5.9440
1704470,-6.0590
1704560,-5.9341
1704620,-6.1275
1704680,-5.9338
1704710,-5.9698
1704740,-5.7677
1704800,-5.7488
1704920,-5.8155
1705050,-5.8669
1705220,-5.8804
1705310,-6.1137
1705430,-5.9504
1705466,-6.1337
1705580,-6.0462
1705610,-6.0973
1705760,-5.9659
1705790,-5.9043
1705880,-5.9404
1705910,-5.9483
1705950,-5.9462
1706000,-5.8576
1706060,-6.0180
1706090,-5.9268
1706120,-6.0674
1706270,-6.0947
1706390,-5.5193
1706450,-5.7439
1706480,-5.9927
1706510,-5.8392
1706750,-6.0569
1706930,-5.7889
1707010,-6.3484
1707170,-6.0822
1707200,-6.0031
1707290,-6.0407
1707320,-5.9625
1707650,-5.9494
1707770,-6.3724
1707830,-5.7789
1707950,-5.9185
1707980,-5.6431
1708010,-5.9889
1708040,-6.0938
1708100,-6.2021
1708130,-5.8870
1708160,-5.7814
1708220,-5.8862
1708250,-5.7508
1708280,-6.1225
1708340,-6.1188
1708430,-5.8501
1708460,-5.9828
1708500,-5.8815
1708550,-5.9182
1708610,-5.9436
1708640,-6.0281
1708730,-5.8942
1708790,-5.6536
1708970,-5.7614
1709100,-5.7228
1709150,-5.8669
1709170,-6.1852
1709210,-5.9096
1709270,-5.8534
1709330,-6.1069
1709400,-6.1214
1709420,-5.8699
1709510,-5.8819
1709540,-5.9672
1709600,-5.8289
1709810,-5.7842
1709930,-6.0321
1709960,-5.9351
1709990,-5.9318
1710200,-5.8118
1710380,-5.9197
1710410,-5.5999
1710440,-5.7422
1710470,-5.9697
1710530,-5.7574
1710570,-5.9098
1710650,-5.9061
1710690,-6.2585
1710740,-5.6073
1710760,-5.6532
1710790,-6.0500
1710800,-5.8654
1710820,-5.8457
1710950,-6.0257
1711010,-6.1527
1711250,-6.1540
1711290,-5.9367
1711350,-5.8082
1711400,-5.8973
1711610,-6.0747
1711790,-6.0269
1711850,-5.9772
1711880,-5.8464
1711980,-5.6100
1712000,-5.8683
1712060,-5.8376
1712120,-5.9520
1712210,-5.9334
1712330,-6.0585
1712420,-6.1724
1712450,-6.1735
1712540,-6.0017
1712700,-5.8165
1712720,-5.9170
1712760,-6.1337
1712810,-5.9863
1712840,-5.8006
1712960,-6.0224
1713050,-5.5659
1713140,-5.9466
1713170,-5.8913
1713240,-5.9291
1713260,-5.7653
1713290,-6.0362
1713320,-6.0838
1713440,-6.0435
1713500,-6.1499
1713530,-5.9292
1713560,-5.9170
1713590,-6.0632
1713660,-5.9089
1713710,-5.9200
1713770,-5.9338
1713860,-5.9066
1713920,-5.5438
1713970,-5.8899
1714050,-5.8430
1714100,-5.7998
1714160,-5.7925
1714220,-5.8576
1714250,-6.1104
1714350,-6.2834
1714430,-5.8829
1714460,-6.0831
1714550,-6.2541
1714710,-5.8808
1714820,-5.5242
1715100,-5.5940
1715180,-6.0180
1715400,-5.7437
1715420,-6.1943
1715450,-6.3294
1715480,-6.0731
1715490,-5.7672
1715630,-5.8389
1715660,-5.9085
1715700,-5.8038
1715780,-5.7251
1715820,-6.0589
1715880,-6.0122
1715900,-5.9636
1715930,-5.8633
1716050,-6.1418
1716080,-5.9787
1716140,-6.0143
1716290,-5.9124
1716350,-5.8914
1716380,-5.8099
1716410,-6.1001
1716560,-5.8115
1716680,-6.0967
1716800,-5.9179
1716860,-5.7175
1716920,-5.7363
1716950,-6.4641
1717040,-5.9698
1717160,-5.5736
1717220,-5.9850
1717280,-6.0064
1717310,-6.1721
1717370,-6.1048
1717520,-6.0403
1717670,-5.7391
1717730,-5.8124
1717800,-5.9131
1717850,-5.5666
1718060,-6.0521
1718200,-6.1013
1718240,-5.8880
1718270,-5.9409
1718360,-6.1352
1718420,-5.8512
1718450,-6.0049
1718480,-6.0378
1718510,-5.9255
1718570,-5.8191
1718600,-5.9923
1718810,-5.9006
1718840,-5.8997
1718870,-5.7467
1718960,-5.6928
1718990,-5.9983
1719110,-5.6625
1719200,-6.1688
1719230,-5.7852
1719260,-5.7246
1719290,-5.6863
1719500,-5.9526
1719530,-5.9548
1719660,-5.7732
1719680,-6.2275
1719830,-5.8513
1719960,-5.9804
1719970,-5.8662
1720170,-5.7372
1720180,-5.7812
1720220,-5.8579
1720280,-5.9805
1720380,-6.1578
1720430,-6.0851
1720490,-6.0112
1720550,-6.0827
1720580,-6.0316
1720640,-6.0811
1720760,-6.0098
1720880,-5.9330
1720970,-5.7190
1721000,-5.9814
1721030,-5.6654
1721180,-5.7629
1721270,-5.9242
1721300,-5.5476
1721390,-5.9407
1721420,-6.0567
1721450,-6.0617
1721600,-5.9417
1721630,-6.1395
1721720,-5.9934
1721750,-5.8687
1721870,-5.9038
1721900,-5.8181
1722020,-6.0991
1722080,-5.5274
1722130,-5.7597
1722150,-6.0694
1722300,-6.1223
1722530,-5.6475
1722620,-5.8799
1722710,-5.7525
1722770,-6.1336
1722800,-5.8043
1722980,-6.1172
1723090,-5.5390
1723100,-5.9583
1723200,-5.9831
1723250,-6.1156
1723460,-6.0197
1723730,-5.8367
1723850,-5.8790
1723920,-5.8367
1723970,-6.0960
1724000,-5.8143
1724060,-5.8828
1724270,-5.7311
1724330,-5.8708
1724390,-5.9882
1724420,-5.7582
1724480,-5.8740
1724600,-5.9232
1724650,-6.1377
1724720,-6.1868
1724750,-6.1967
1724780,-5.9871
1724870,-5.6519
1724940,-5.8270
1725000,-6.0967
1725020,-6.1943
1725050,-5.8611
1725110,-6.0751
1725190,-5.8394
1725290,-5.8647
1725500,-6.1982
1725590,-5.7183
1725620,-5.8201
1725690,-5.7921
1725740,-6.0400
1725920,-5.9891
1725950,-5.8042
1726100,-5.9031
1726190,-5.9153
1726310,-5.9821
1726370,-5.8769
1726400,-5.9134
1726430,-5.9967
1726550,-5.8214
1726610,-5.7616
1726710,-5.7448
1726800,-5.6670
1726820,-5.9633
1726850,-6.0753
1726970,-6.1973
1727180,-6.0354
1727210,-6.0885
1727290,-5.7727
1727300,-5.8222
1727340,-5.9217
1727390,-5.9158
1727540,-6.0654
1727610,-5.9080
1727710,-5.9386
1727720,-6.1635
1727840,-6.0816
1727960,-5.9212
1727990,-6.1472
1728140,-5.9587
1728500,-5.9661
1728560,-6.0999
1728620,-5.9366
1728650,-5.9733
1728700,-6.0545
1728810,-5.9486
1728890,-5.8415
1728920,-5.7297
1728980,-5.8462
1729040,-5.7908
1729100,-5.6111
1729130,-5.7893
1729190,-5.9825
1729250,-6.0423
1729420,-6.0113
1729670,-5.7716
1729760,-5.8906
1729890,-5.9437
1729940,-6.1128
1730160,-6.1146
1730200,-5.9960
1730220,-5.9018
1730270,-5.9262
1730300,-5.9956
1730420,-5.8723
1730510,-5.8573
1730570,-6.1161
1730600,-5.7439
1730630,-6.0997
1730660,-5.7824
1730750,-5.6307
1730780,-5.9563
1730810,-6.0737
1730840,-5.9181
1730900,-5.9546
1730930,-5.6726
1730990,-5.8751
1731050,-6.0296
1731080,-5.8842
1731200,-5.8411
1731230,-6.0684
1731270,-5.8730
1731290,-5.9679
1731380,-6.0255
1731410,-5.6839
1731500,-6.1550
1731710,-6.0113
1731740,-5.9665
1731770,-5.8599
1731920,-6.2478
1731950,-6.2020
1732040,-6.0432
1732100,-5.6133
1732160,-5.9856
1732190,-6.0159
1732280,-6.0858
1732370,-5.9687
1732520,-5.7386
1732550,-5.9095
1732670,-6.0199
1732770,-6.1472
1732830,-5.8082
1732850,-5.7615
1732960,-5.8945
1732970,-5.9660
1733000,-6.0237
1733210,-5.7655
1733300,-5.9571
1733380,-5.9205
1733390,-5.9446
1733450,-6.2091
1733690,-5.7993
1733810,-6.0389
1733840,-6.0732
1733870,-5.7991
1733930,-5.6856
1733950,-5.6977
1733990,-5.9159
1734100,-5.9442
1734140,-6.0709
1734230,-5.7315
1734260,-5.7770
1734320,-5.9282
1734350,-5.8477
1734410,-6.0622
1734440,-6.0648
1734510,-6.0518
1734540,-5.6182
1734710,-5.7806
1734740,-5.9832
1734990,-5.9100
1735010,-6.1362
1735160,-5.9039
1735220,-5.9065
1735310,-6.4708
1735340,-5.6900
1735370,-6.0838
1735400,-5.8828
1735460,-6.1418
1735640,-5.8306
1735820,-6.0680
1735940,-5.9594
1735970,-6.2433
1736090,-6.1209
1736180,-5.9426
1736210,-6.2031
1736300,-6.0189
1736330,-5.9337
1736360,-6.0651
1736450,-5.9506
1736480,-6.0470
1736510,-6.0316
1736570,-6.0421
1736600,-6.0267
1736610,-5.9369
1736720,-6.2227
1736750,-6.0446
1736810,-5.8547
1736900,-6.2180
1737050,-5.9493
1737080,-6.0979
1737120,-5.7768
1737170,-5.8969
1737230,-5.9404
1737320,-6.1969
1737350,-5.8556
1737380,-6.0069
1737490,-5.6546
1737590,-6.0018
1737680,-5.9790
1737860,-5.5897
1737980,-6.1217
1738070,-5.9796
1738130,-5.6566
1738220,-6.0196
1738370,-6.2747
1738400,-5.8217
1738460,-5.8100
1738520,-6.0548
1738700,-5.9664
1738760,-6.0354
1739030,-6.0807
1739090,-5.9115
1739120,-6.0933
1739390,-5.7210
1739420,-5.8527
1739450,-5.8778
1739480,-5.7574
1739510,-5.9795
1739600,-5.9244
1739780,-5.9170
1739930,-6.1401
1739960,-5.8977
1740070,-5.9590
1740080,-6.0593
1740140,-5.7956
1740260,-6.1697
1740320,-5.9867
1740350,-5.9161
1740470,-5.9174
1740500,-5.7432
1740830,-5.9946
1741010,-5.8864
1741040,-6.0214
1741070,-5.9943
1741190,-5.8611
1741250,-5.9128
1741360,-5.8350
1741520,-6.1988
1741550,-5.8358
1741580,-5.7386
1741690,-5.8227
1741700,-6.0182
1741750,-5.9060
1741790,-5.8863
1741820,-5.7973
1741980,-6.1318
1742060,-5.8766
1742180,-5.8025
1742210,-5.9054
1742240,-6.2970
1742300,-6.0105
1742310,-5.7859
1742480,-5.7198
1742570,-6.0828
1742600,-5.6551
1742630,-5.7947
1742660,-6.1960
1742790,-6.0582
1742840,-5.6398
1742900,-6.0147
1742960,-5.7222
1743020,-5.8531
1743050,-6.0741
1743110,-5.9517
1743170,-5.8968
1743330,-5.8784
1743380,-5.9461
1743800,-5.9327
1743860,-5.8941
1743960,-5.9390
1743962,-5.8559
1800008,-5.9183
1800030,-5.7807
1800060,-5.6536
1800118,-5.9488
1800120,-5.9327
1800150,-5.8939
1800180,-5.7520
1800210,-5.9350
1800240,-5.9622
1800270,-5.8495
1800330,-6.0169
1800360,-5.9829
1800390,-6.0577
1800420,-5.9316
1800450,-5.7095
1800480,-6.0533
1800570,-6.1933
1800600,-5.9865
1800630,-5.9407
1800660,-6.0094
1800690,-5.7938
1800720,-6.1142
1800750,-5.6730
1800840,-5.7897
1800900,-5.7909
1800960,-5.7748
1801020,-6.0159
1801050,-5.9401
1801060,-6.0072
1801200,-5.7236
1801290,-5.8550
1801410,-6.0929
1801440,-5.8646
1801560,-5.8664
1801590,-5.9062
1801710,-5.4879
1801740,-5.9420
1801770,-6.0322
1801890,-5.7986
1801920,-5.8465
1802040,-5.8058
1802130,-6.1202
1802160,-5.6982
1802190,-6.0956
1802220,-5.9710
1802280,-5.7725
1802400,-5.8501
1802430,-6.3288
1802440,-5.9587
1802460,-5.8134
1802490,-5.9291
1802520,-5.9588
1802550,-6.0593
1802610,-5.9662
1802640,-5.9326
1802660,-5.8064
1802700,-5.7983
1802800,-5.8598
1802830,-5.8757
1802850,-5.8879
1802880,-5.8790
1802910,-6.0619
1802940,-5.8306
1802970,-5.9787
1803000,-5.8488
1803030,-5.7545
1803060,-5.7571
1803090,-5.8735
1803120,-5.9666
1803150,-6.0361
1803180,-5.9695
1803210,-6.1940
1803240,-5.5575
1803270,-5.8143
1803300,-5.8292
1803330,-6.1371
1803450,-5.9576
1803480,-5.7585
1803510,-5.8886
1803570,-5.9618
1803630,-5.9616
1803660,-5.8962
1803690,-5.8400
1803700,-5.9967
1803720,-5.9456
1803750,-5.9611
1803780,-6.1250
1803810,-5.8802
1803840,-5.9796
1803870,-6.1934
1803930,-5.9241
1803940,-5.8814
1803960,-5.8009
1803990,-5.7898
1804050,-6.1116
1804080,-5.8616
1804110,-5.8407
1804140,-5.9892
1804170,-5.9836
1804260,-6.0406
1804320,-5.8702
1804350,-6.1247
1804470,-5.5968
1804500,-5.6886
1804560,-5.7704
1804590,-5.9789
1804620,-5.7230
1804710,-5.9013
1804770,-5.8300
1804800,-5.8524
1804980,-5.8695
1805190,-5.8753
1805280,-5.8992
1805340,-5.9056
1805370,-5.8246
1805400,-5.9387
1805450,-5.8303
1805460,-5.7198
1805520,-6.0160
1805550,-5.9807
1805580,-5.9392
1805670,-5.9366
1805700,-6.1511
1805790,-5.8040
1805880,-5.9368
1805910,-5.9509
1806030,-5.8637
1806060,-6.1361
1806080,-5.8986
1806090,-6.0390
1806120,-6.0151
1806240,-5.9544
1806270,-5.9432
1806390,-6.0462
1806480,-5.8166
1806510,-5.9802
1806570,-5.9255
1806600,-5.7730
1806630,-5.9716
1806660,-6.0137
1806840,-5.8139
1806870,-5.8797
1806900,-5.8384
1807020,-5.7620
1807080,-5.8335
1807110,-5.7785
1807140,-5.9192
1807230,-5.9522
1807260,-5.9020
1807290,-5.7385
1807320,-5.9189
1807350,-5.8612
1807380,-5.9423
1807410,-5.8868
1807440,-5.7885
1807470,-5.9797
1807560,-5.9287
1807620,-5.7866
1807650,-5.8949
1807680,-5.6408
1807710,-5.8535
1807770,-5.5970
1807800,-5.9444
1807830,-6.1791
1807860,-5.9882
1807890,-5.8618
1807900,-5.7445
1807920,-6.0638
1807950,-5.6897
1807980,-6.0450
1808010,-5.8886
1808040,-5.9369
1808070,-6.2250
1808100,-5.8832
1808120,-5.7163
1808130,-5.8126
1808160,-6.0064
1808190,-5.6832
1808220,-6.0267
1808250,-5.9115
1808280,-5.7120
1808310,-5.7690
1808340,-5.9363
1808460,-6.1076
1808490,-5.7759
1808640,-5.8817
1808760,-5.7968
1808820,-5.9362
1808850,-5.9301
1808900,-5.8531
1808910,-5.9877
1808940,-6.0045
1808970,-5.8243
1809000,-5.8838
1809060,-5.8365
1809120,-5.8902
1809150,-5.9177
1809180,-5.9834
1809300,-5.8485
1809360,-5.9958
1809370,-5.8903
1809420,-5.9769
1809480,-6.0003
1809510,-5.8888
1809600,-6.3094
1809630,-5.8279
1809660,-6.1047
1809690,-5.9608
1809720,-5.8182
1809750,-6.0673
1809810,-5.9300
1809840,-6.0830
1809990,-5.8855
1810020,-6.1363
1810080,-5.9283
1810110,-6.0747
1810140,-5.9115
1810170,-6.1977
1810230,-6.2869
1810260,-5.9769
1810290,-5.8603
1810350,-5.8113
1810360,-5.8259
1810380,-5.9843
1810410,-5.5940
1810440,-5.8316
1810450,-5.6715
1810470,-5.7301
1810500,-5.7304
1810530,-5.9634
1810560,-5.8769
1810590,-5.7431
1810620,-6.1223
1810640,-6.0554
1810650,-5.8695
1810680,-5.7711
1810710,-5.8914
1810740,-6.1320
1810770,-6.1739
1810800,-6.0981
1810830,-5.6743
1810860,-6.1316
1810870,-5.8414
1810900,-6.1865
1810920,-5.6003
1810950,-6.0335
1810980,-6.0498
1811100,-5.9602
1811190,-6.0729
1811220,-5.9366
1811250,-5.8438
1811260,-5.7582
1811340,-5.7788
1811370,-5.8315
1811400,-5.7520
1811430,-5.8741
1811460,-6.0428
1811490,-5.7261
1811550,-5.6800
1811580,-5.9163
1811610,-6.0179
1811700,-6.0620
1811910,-5.8220
1811970,-5.8183
1812060,-6.0257
1812090,-5.8622
1812120,-5.8455
1812150,-5.8055
1812180,-5.9513
1812240,-5.8348
1812360,-5.9464
1812390,-5.8729
1812420,-5.8647
1812450,-5.8342
1812720,-5.8444
1812810,-5.9329
1812870,-5.8320
1812880,-5.8447
1812900,-5.9597
1812930,-5.8725
1812990,-5.9217
1813050,-5.7137
1813080,-5.9205
1813110,-5.8338
1813200,-5.8743
1813230,-5.8962
1900006,-5.3464
1900009,-5.9285
1900015,-5.4530
1900021,-5.5460
1900022,-5.6382
1900023,-5.7917
1900024,-5.6544
1900025,-6.0452
1900026,-5.3825
1900027,-5.6393
1900028,-5.8712
1900040,-5.4859
1900060,-5.6425
1903060,-5.6039
1903150,-5.5864
1903220,-5.4410
1903270,-5.6230
1903300,-5.3641
1903360,-5.5734
1903390,-5.6558
1903450,-5.6211
1903480,-5.7144
1903540,-5.4557
1903570,-5.5481
1903690,-5.6113
1903720,-5.9277
1903750,-5.7253
1903930,-5.4512
1903960,-5.6868
1904020,-5.5784
1904080,-5.8293
1904200,-5.7606
1904320,-5.8695
1904440,-5.6724
1904560,-5.7626
1904620,-5.7405
1904650,-5.5723
1904680,-5.6581
1904830,-5.5000
1904860,-5.5050
1904950,-5.5043
1905070,-5.4418
1905130,-5.5167
1905190,-5.4994
1905430,-5.8946
1905490,-5.5340
1905790,-5.6036
1906000,-5.5316
1906060,-5.3580
1906240,-5.5796
1906270,-5.3632
1906330,-5.5092
1906510,-5.5236
1906540,-5.5519
1906660,-5.4452
1906750,-5.4416
1906810,-5.5987
1906900,-5.8339
1906930,-5.4638
1906960,-5.5522
1907050,-5.4208
1907080,-5.2402
1907170,-5.8015
1907350,-5.6910
1907380,-5.6060
1907410,-5.4771
1907590,-5.5948
1907620,-5.7007
1907710,-5.5939
1907860,-5.6101
1907980,-5.8592
1908220,-5.5669
1908310,-5.5727
1908520,-5.4853
1908550,-5.6527
1908580,-5.6667
1908610,-5.9056
1908730,-5.2937
1908910,-5.5148
1908940,-5.5346
1908970,-5.6697
1909120,-5.7054
1909480,-5.6629
1909540,-5.9131
1909600,-5.6265
1909990,-5.5784
1910050,-5.7108
1910110,-5.7616
1910200,-6.0415
1910500,-5.8037
1910690,-5.7685
1910950,-5.8895
1910980,-5.6206
1911070,-5.4558
1911340,-5.6857
1911790,-5.2952
1911820,-5.6144
1911850,-5.4399
1911970,-5.7115
1912330,-5.7864
1912510,-5.3741
1912660,-5.7830
1912690,-5.5527
1913110,-5.7154
1913200,-5.6178
1913230,-5.5095
1913290,-5.4851
1913320,-5.7199
1913350,-5.5980
1913470,-5.8547
1913500,-5.7089
1913660,-5.6182
1914010,-5.7527
1914160,-5.5417
1914280,-5.5369
1914310,-5.7376
1914340,-5.2501
1914370,-5.5387
1914580,-5.5499
1914640,-5.4314
1914670,-5.5122
1914700,-5.6518
1914730,-5.4674
1914850,-5.4912
1914880,-5.6446
1915210,-5.6148
1915330,-5.5690
1915450,-5.5355
1915630,-5.4910
1915750,-6.1822
1915840,-5.5473
1916110,-5.3886
1916440,-5.4660
1916530,-5.4022
1916680,-5.6137
1917100,-5.4013
1917220,-5.4125
1917250,-5.3272
1917460,-5.8634
1917550,-5.7552
1917820,-5.8187
1918030,-6.1023
1918120,-5.7069
1918180,-5.4259
1918330,-5.5941
1918480,-5.6341
1918510,-5.5558
1918540,-5.6551
1918690,-5.3990
1918720,-5.3795
1918750,-5.9173
1918780,-5.5844
1918840,-5.7389
1918930,-5.6948
1919140,-5.8118
1919440,-6.0127
1919650,-5.4527
1919860,-5.5846
1919890,-5.6223
1920040,-5.5176
1920130,-5.5338
1920190,-5.5356
1920250,-5.9716
1920340,-5.5273
1920460,-6.3184
1920580,-5.8783
1920610,-5.5486
1920730,-5.8796
1920760,-5.7769
1920820,-6.1030
1920850,-5.4908
1920910,-5.5389
1920940,-5.4353
1921000,-5.7720
1921090,-5.4822
1921210,-5.8781
1921240,-5.5201
1921600,-5.7428
1921630,-5.5303
1921660,-5.3027
1921840,-5.6501
1921870,-5.5205
1922110,-5.6562
1922440,-5.6498
1922470,-5.4375
1922530,-5.5699
1923110,-5.5342
1923160,-5.5031
1923190,-5.5282
1923340,-6.0713
1924000,-5.6512
1924660,-5.2955
1924720,-5.5739
1924750,-5.6315
1924870,-5.8736
1925140,-5.8599
1925200,-5.5568
1925320,-5.5840
1925380,-5.9126
1925590,-5.2123
1925920,-5.7642
1925980,-5.7483
1926070,-6.1739
