id,p_coh
2506420,0.0590
2506540,-0.1098
2506660,0.0873
2506720,-0.1159
2506780,0.1019
2506840,0.0822
2507020,0.0896
2507050,0.0372
2507110,0.0493
2507170,0.0198
2507230,0.0647
2507260,0.0073
2507320,-0.0591
2507350,0.0265
2507440,0.0485
2507500,-0.0551
2507560,-0.0421
2507620,0.0925
2507740,0.0099
2507770,0.0427
2507860,0.0136
2507890,0.0439
2507980,0.0023
2507990,0.0458
2508040,-0.0707
2508280,0.0381
2508310,0.1436
2508340,-0.0064
2508370,0.0030
2508430,0.0104
2508610,0.0281
2508670,0.0254
2508700,0.1307
2508730,0.0026
2508790,0.0559
2508850,0.0165
2508940,-0.1167
2509000,-0.0031
2509060,0.0925
2509180,-0.1221
2509270,-0.0251
2509300,-0.0245
2509360,-0.0083
2509420,0.0409
2509450,-0.0125
2509600,0.0933
2509630,-0.1050
2509720,-0.0593
2509870,0.0216
2509900,0.0151
2509930,-0.0321
2509990,0.0309
2510050,0.0335
2510170,0.0357
2510380,0.0388
2510470,-0.1140
2510500,0.0412
2510560,0.0561
2510590,0.0026
2510620,0.0804
2510770,-0.0050
2510830,0.1166
2510860,0.0673
2510890,0.0044
2510920,0.0943
2511010,-0.1095
2511130,0.0526
2511220,0.0956
2511250,0.0453
2511430,0.1168
2511460,0.0595
2511490,0.1372
2511520,-0.1170
2511580,0.1100
2511740,0.0385
2511760,0.0219
2511850,0.0209
2511880,0.0443
2511910,-0.1368
2511970,0.0601
2512000,-0.0213
2512030,-0.0161
2512060,-0.0945
2512100,0.0482
2512180,0.0026
2512240,-0.1090
2512270,0.0872
2512510,0.0561
2512600,0.1115
2512630,0.0476
2512780,0.0207
2512840,-0.0533
2512930,-0.0493
2513050,0.0175
2513080,0.0210
2513170,0.0917
2513200,0.0160
2513230,-0.0019
2600005,-0.0995
2600012,0.0168
2600013,0.0281
2600015,-0.0816
2600016,0.0246
2600017,-0.0408
2600018,0.0062
2601920,0.0012
2601950,0.0210
2601980,0.1016
2602070,-0.0004
2602160,-0.0500
2602190,-0.0582
2602220,-0.0441
2602520,0.0719
2602550,-0.0081
2602640,-0.0351
2602670,0.0811
2602730,0.0290
2602790,0.0378
2602820,-0.0102
2603240,0.1036
2603510,-0.0428
2603540,-0.0697
2603690,0.0150
2603810,0.0059
2603870,0.0164
2603900,0.0044
2603990,-0.1768
2604020,0.0523
2604170,0.0720
2604260,-0.0183
2604440,0.0881
2604470,-0.0628
2604500,0.0855
2604530,0.0395
2604650,-0.0409
2604740,0.0043
2604800,-0.0818
2604830,-0.1444
2604950,-0.0714
2605010,0.0809
2605430,0.0110
2605780,0.0232
2605820,0.1191
2605850,-0.0256
2606000,-0.0178
2606090,-0.0187
2606270,0.0151
2606500,0.0753
2606570,-0.0045
2606600,-0.0304
2606630,-0.0353
2606720,0.0806
2606780,-0.1173
2606840,0.1138
2606870,0.0177
2606900,-0.0099
2606960,0.0133
2606990,-0.0628
2607040,0.0462
2607080,0.0311
2607140,0.0546
2607230,-0.0891
2607320,0.0662
2607530,0.0239
2607560,0.0976
2607590,0.0253
2607620,0.0343
2607690,-0.0367
2607710,0.1603
2607800,-0.0346
2607890,-0.0651
2608040,0.0227
2608070,-0.0036
2608130,-0.0304
2608160,-0.0135
2608400,0.0215
2608430,0.0471
2608520,0.0097
2608580,-0.0983
2608640,0.0328
2608670,-0.0272
2608730,0.0587
2608770,0.1328
2608910,-0.0306
2608940,0.1639
2609150,0.0404
2609560,-0.0490
2609570,0.0280
2609750,0.0544
2609840,-0.0444
2609900,-0.0963
2609930,0.0247
2610050,0.0910
2610080,-0.1574
2610110,-0.0180
2610140,0.0545
2610200,-0.0588
2610380,0.0477
2610410,0.0481
2610590,0.0585
2610620,-0.0114
2610650,-0.1431
2610750,0.0565
2610830,0.1521
2610860,-0.0336
2610980,0.0746
2611030,-0.0042
2611140,0.0389
2611400,0.0295
2611430,-0.0215
2611550,0.0441
2611600,0.1349
2611610,-0.0645
2611640,-0.1821
2611670,0.1240
2611700,-0.0311
2611910,-0.0575
2612000,-0.0804
2612030,-0.0130
2612150,0.0595
2612300,0.1592
2612330,-0.0766
2612420,-0.0311
2612450,-0.1672
2612540,-0.1167
2612560,0.0672
2612600,0.0041
2612690,0.0224
2612810,-0.0472
2612930,0.1249
2612960,-0.0266
2612990,0.0395
2613050,0.0116
2613090,0.0050
2613500,-0.0154
2613530,-0.0104
2613560,-0.0397
2614070,-0.0501
2614100,0.0735
2614230,0.0203
2614250,-0.0349
2614280,-0.0404
2614460,-0.0398
2614520,-0.0089
2614550,0.0728
2614570,-0.0225
2614610,-0.0293
2614690,-0.0732
2614730,-0.0808
2614790,0.0109
2614820,-0.0325
2615060,0.0045
2615150,-0.0689
2615390,0.0936
2615450,-0.0498
2615540,0.0954
2615730,0.0120
2615750,0.0400
2615830,-0.0235
2615870,0.0114
2615970,-0.0568
2615990,0.1127
2616050,0.1488
2616080,-0.0026
2616110,0.0130
2616320,0.0903
2616350,0.0161
2616380,0.0094
2616410,0.0353
2616440,-0.0303
2616470,-0.0609
2616500,0.0480
2616830,-0.0043
2617160,-0.0726
2617250,0.0076
2617370,0.0692
2617400,-0.0756
2617520,0.1362
2617550,-0.0265
2617640,0.1193
2617700,-0.0134
2617730,-0.0140
2617760,-0.0202
2617820,0.0367
2617860,0.0257
2617880,0.0098
2617910,-0.0480
2617940,0.0723
2617970,0.0094
2618030,0.0087
2618180,-0.0272
2618270,-0.1058
2618330,-0.0402
2618360,-0.0776
2618390,0.1479
2618420,0.0534
2618450,-0.0242
2618480,0.0097
2618510,0.1360
2618540,-0.0907
2618570,-0.0018
2618600,-0.0537
2618720,-0.0057
2618810,-0.0231
2618840,0.0444
2618930,-0.0085
2618990,-0.0630
2619050,-0.0196
2619100,-0.0557
2619140,-0.3560
2619170,-0.1009
2619250,0.0858
2619410,0.0865
2619470,0.1765
2619530,-0.0018
2619580,-0.0482
2619620,0.0171
2619800,0.0949
2619830,0.0121
2619890,0.1325
2619920,-0.0818
2619950,0.0293
2620010,-0.0268
2620050,0.0065
2620070,-0.0422
2620160,-0.0988
2620280,0.0540
2620310,-0.0492
2620340,-0.0258
2620380,0.0324
2620400,0.0355
2620550,0.2092
2620610,-0.0874
2620670,0.0191
2620700,0.0278
2620730,0.0032
2620820,0.0043
2620850,0.0649
2620880,0.0966
2620910,0.0536
2620940,0.0816
2620980,0.0740
2621120,-0.0124
2621150,-0.0913
2621180,-0.0501
2621210,0.0001
2621240,0.0133
2621450,0.0366
2621570,0.0165
2621600,-0.0991
2621690,0.0938
2621840,-0.0596
2621870,-0.0067
2622050,0.0353
2622200,0.0089
2622290,-0.0339
2622320,0.1307
2622350,0.0295
2622380,-0.0768
2622410,0.0225
2622470,0.1386
2622500,-0.0705
2622620,0.0190
2622740,-0.0018
2622800,0.0849
2622860,-0.0558
2622970,-0.0009
2622980,0.1442
2623040,-0.0514
2623070,-0.0036
2623100,0.0726
2623130,-0.0598
2623160,0.0230
2623250,0.0169
2623280,-0.0233
2623310,-0.0237
2623460,-0.0077
2623490,0.0029
2623520,-0.1181
2623550,0.0218
2623580,-0.0544
2623610,0.0209
2623670,0.0356
2623790,0.0237
2623820,-0.0088
2623850,0.1059
2623910,0.0197
2624000,0.0899
2624120,-0.0661
2624150,0.0039
2624180,0.0229
2624420,-0.1208
2624570,-0.0002
2624600,-0.0014
2624630,0.0820
2624690,-0.0608
2624720,-0.0289
2624750,-0.0267
2624810,0.1473
2624840,-0.0641
2624870,-0.0061
2624960,0.0082
2625020,0.0516
2625230,0.1146
2625320,-0.0653
2625350,0.1172
2625400,0.0422
2625560,-0.0051
2625680,0.0383
2625740,0.1174
2625780,-0.0519
2625800,0.0384
2625950,-0.1761
2625980,0.0115
2626010,0.0468
2626040,-0.0351
2626130,-0.0315
2626190,-0.0091
2626220,-0.0140
2626280,0.1281
2626370,0.0684
2626400,0.0614
2626520,0.0604
2626760,0.0164
2626970,0.0558
2627060,0.1445
2627150,-0.0778
2627210,-0.0762
2627240,-0.0501
2627420,0.2327
2627660,0.0080
2627720,0.0993
2627810,0.0084
2627900,0.0141
2627930,0.0630
2628140,0.0335
2628170,-0.0249
2628200,-0.0153
2628500,-0.0007
2628530,0.0264
2628560,-0.0057
2628740,-0.0567
2628830,0.0202
2628890,0.0014
2628950,-0.0265
2629120,0.0084
2629160,0.0458
2629250,0.0560
2629370,-0.0322
2629400,-0.0152
2629460,-0.0707
2629490,-0.0456
2629520,0.0745
2629540,0.0406
2629670,0.0380
2629760,0.0068
2629790,-0.0347
2629910,-0.0127
2629940,-0.0014
2630030,0.0579
2630060,0.0243
2630090,0.0279
2630120,-0.0399
2630210,-0.0735
2630300,-0.0183
2630360,0.0631
2630390,-0.0985
2630450,0.0462
2630660,0.0682
2630780,0.0536
2630840,0.0502
2630930,0.0698
2630960,0.0465
2630990,0.0628
2631320,-0.0098
2631380,-0.0759
2632220,-0.0909
2632250,-0.0305
2632280,-0.0566
2632300,0.0671
2632310,-0.0539
2632340,-0.0753
2632370,0.0797
2632550,-0.0108
2632610,0.0610
2632640,0.0658
2632670,0.0624
2632820,0.0118
2632850,0.0735
2632880,-0.0596
2632910,0.2024
2632940,0.1244
2633000,0.0805
2633030,0.0571
2633090,0.0168
2633360,0.0481
2633410,0.1292
2633420,0.0087
2633510,0.1401
2633540,0.0950
2633720,0.0437
2633810,-0.0708
2633840,-0.0318
2633870,0.0165
2633900,0.0806
2633930,-0.0242
2634260,0.0563
2634380,0.0886
2634410,0.0907
2634440,0.0874
2634470,0.0064
2634560,-0.0284
2634650,-0.0515
2634680,-0.0784
2634710,0.0516
2634920,0.0361
2634950,-0.0243
2635130,-0.0105
2635160,-0.0628
2635190,0.0053
2635220,0.0420
2635310,-0.0251
2635460,0.0091
2635520,0.1094
2635550,-0.0176
2635730,0.1406
2635820,-0.0863
2635850,0.1164
2635910,0.0804
2635940,-0.0772
2635970,-0.0916
2636060,0.0015
2636120,-0.0487
2636300,0.0438
2636330,-0.1034
2636390,0.0541
2636420,0.1620
2636450,0.0110
2636480,0.1056
2636485,0.0548
2636540,0.0039
2636570,-0.0156
2636600,0.0618
2636630,0.0117
2636660,0.1138
2700001,0.0909
2700005,0.1173
2700006,0.0199
2700008,-0.0853
2700013,0.3044
2700017,0.0102
2700019,-0.0429
2700021,0.0175
2700022,0.0162
2700089,0.0070
2700090,0.0355
2700091,0.0438
2700099,-0.0554
2700102,-0.0797
2700103,-0.0391
2700104,0.0059
2700106,0.1132
2700108,-0.1595
2700109,-0.0082
2700123,0.0985
2700124,-0.0699
2700125,0.0191
2700128,0.0529
2700130,-0.1859
2700145,0.0754
2700161,-0.1137
2700163,-0.0139
2700182,0.0361
2700231,-0.1707
2700287,0.0874
2700326,-0.0775
2702760,-0.0910
2702910,-0.0764
2702930,-0.0363
2702970,-0.0484
2703060,0.0938
2703150,-0.0213
2703180,0.0439
2703450,-0.0268
2703570,-0.0574
2703690,0.0416
2703870,0.1169
2704050,-0.0647
2704440,-0.0160
2704470,-0.0472
2705430,0.0869
2705460,-0.0011
2705660,0.1416
2705730,-0.0416
2705760,0.0876
2705790,-0.0434
2706060,0.0200
2706090,-0.0115
2706150,-0.0612
2706240,-0.0783
2707200,0.0392
2707290,-0.0217
2707350,0.0233
2707410,0.0554
2707500,-0.1228
2708070,-0.1092
2708100,0.0321
2708190,-0.0316
2708910,0.0025
2709420,-0.0106
2709440,-0.0735
2709480,-0.0276
2709510,0.0024
2709720,-0.1242
2709750,-0.0091
2710060,-0.0474
2710140,-0.0881
2710170,0.0486
2710230,-0.0229
2710260,-0.0111
2711040,0.0110
2711085,-0.0586
2711130,-0.1024
2711190,-0.0216
2711250,0.0219
2711370,0.1595
2711670,-0.0193
2711760,-0.0044
2711820,-0.0057
2711880,0.0843
2712240,0.0601
2712270,0.0025
2712300,-0.0636
2712360,-0.0333
2712420,-0.0504
2712580,-0.0431
2713110,-0.0955
2713170,0.0655
2713530,0.0122
2713920,0.0207
2713980,0.0843
2714070,-0.1241
2714190,-0.0533
2714220,-0.0046
2714260,-0.0097
2714970,0.0785
2715000,-0.0304
2715030,-0.0734
2715510,0.0233
2715750,0.0981
2716980,-0.0743
2717100,-0.0059
2717250,-0.0938
2717520,0.0250
2717570,-0.0471
2717780,0.0413
2718070,0.0321
2718090,0.0303
2718210,-0.0199
2718240,-0.0376
2718330,-0.0824
2718570,0.0353
2718660,-0.0383
2718750,0.0732
2718780,0.0308
2718940,-0.0467
2718960,-0.0053
2719170,-0.0292
2719320,0.0144
2720550,0.1461
2720580,0.0665
2720670,0.0419
2721240,0.0004
2721320,0.0306
2721390,0.0962
2721420,0.0093
2721450,-0.0018
2721480,0.0320
2722920,0.0657
2722950,0.0448
2723010,-0.0497
2723310,0.0728
2723370,-0.0986
2723400,0.0276
2723430,0.0895
2723490,0.0118
2723520,0.0297
2723820,-0.0698
2723850,0.0417
2723880,0.0048
2723910,0.0237
2723970,0.0779
2725050,-0.0320
2725140,0.0115
2725200,0.0471
2728050,-0.0422
2728080,0.0053
2728140,0.1413
2728170,0.0227
2728200,-0.0292
2728230,0.0078
2728290,-0.0112
2728320,0.0759
2728350,0.0077
2728380,-0.0539
2728970,-0.0052
2730030,0.0686
2730060,0.1673
2730090,0.0756
2730480,0.0779
2730510,0.0211
2731750,0.1052
2731780,-0.0566
2731800,-0.0899
2732070,-0.0514
2732250,-0.0274
2732390,-0.0036
2732430,-0.0319
2732520,-0.0238
2732550,0.0174
2732820,0.0403
2732850,-0.0026
2732880,-0.0294
2732970,0.0247
2733000,0.0744
2733210,0.2280
2733270,-0.0274
2733330,-0.0513
2733420,-0.0503
2733450,0.0916
2733510,-0.1176
2733540,0.0640
2733600,0.1668
2733780,0.0069
2733790,0.0865
2733810,0.0626
2733840,-0.0750
2733870,0.1067
2733900,0.0049
2738160,-0.0155
2738190,0.0253
2738850,-0.0726
2740665,-0.0656
2740740,-0.0411
2740830,-0.1195
2740920,-0.0797
2741040,-0.0234
2741460,-0.0454
2741850,0.0414
2741880,-0.0995
2741910,0.1425
2742120,-0.0017
2742160,-0.0625
2742270,-0.0214
2742360,0.0421
2742720,0.1053
2742780,-0.0615
2744070,0.0475
2744160,0.0672
2745735,0.0018
2791445,0.0022
2791450,-0.0224
2800360,0.1399
2800390,0.1010
2800420,0.1287
2800450,0.2247
2800510,0.1097
2800540,0.0636
2800570,0.0279
2800600,0.0901
2800630,0.0693
2800660,0.1236
2800720,-0.0738
2800750,0.0236
2800780,0.0249
2800810,0.1637
2800820,0.0408
2800840,-0.0653
2800870,0.0750
2800900,-0.0427
2800930,0.0858
2800960,0.2295
2800990,0.2094
2801020,-0.0336
2801050,0.0694
2801090,0.0908
2801110,0.2580
2801140,0.0820
2801170,0.0667
2801200,-0.0411
2801220,0.1404
2801260,0.0087
2801290,0.0859
2801320,0.0696
2801360,-0.0354
2801380,0.0637
2801410,0.0901
2801440,-0.0477
2801470,0.0780
2801490,0.1620
2801530,0.1857
2801560,0.1126
2801590,0.0702
2801620,0.0938
2801650,0.0955
2801680,0.1402
2801710,-0.0150
2801740,0.0417
2801770,0.0130
2801800,0.0811
2801830,0.0750
2801860,0.1060
2801890,0.2470
2801950,0.0431
2801980,-0.0426
2802010,0.1906
2802040,-0.1362
2802070,0.1012
2802100,0.0975
2802160,0.0809
2802190,-0.0151
2802220,0.0358
2802250,0.1095
2802280,0.1019
2802310,0.2257
2802340,0.0164
2802370,0.1204
2802400,0.0731
2802430,0.0720
2802460,0.1030
2802490,0.0306
2802520,0.1288
2802550,0.1261
2802580,0.0292
2802610,-0.0089
2802640,0.0911
2802670,-0.0382
2802700,0.1231
2802730,0.1535
2802760,0.0158
2802790,0.0800
2802820,0.2299
2802850,0.0557
2802880,0.0550
2802910,0.1245
2802940,0.0964
2802970,0.1195
2803000,0.0352
2803030,0.0846
2803060,0.0050
2803090,0.1139
2803120,0.0683
2803150,-0.0130
2803180,0.0778
2803210,0.1740
2803240,0.1274
2803270,-0.0310
2803300,0.0420
2803360,0.1039
2803390,0.2201
2803420,0.2143
2803450,0.1177
2803480,0.1121
2803510,-0.0425
2803520,0.0875
2803530,0.1681
2803540,0.0631
2803570,-0.0142
2803600,-0.0188
2803630,0.1314
2803660,0.0693
2803690,-0.0171
2803720,0.0762
2803750,0.1793
2803780,0.0349
2803810,0.1054
2803830,0.1375
2803870,-0.0703
2803900,-0.0389
2803930,0.0434
2803960,-0.1097
2803990,0.1270
2804020,0.1218
2804050,0.2105
2804080,-0.0497
2804110,-0.0127
2804140,0.1422
2804170,0.0582
2804200,0.1358
2804230,0.1226
2804260,0.0442
2804290,0.0490
2804320,0.2145
2804350,0.1960
2804380,0.1223
2804440,0.1033
2804470,0.2071
2804500,-0.0375
2804530,0.0219
2804560,0.1786
2804590,0.2006
2804620,0.1312
2804650,0.2428
2804680,0.1804
2804710,0.0173
2804740,0.0237
2804770,0.0102
2804800,-0.0177
2900001,-0.0375
2900002,-0.0214
2900003,-0.0173
2900004,-0.1247
2901000,-0.0479
2902850,0.1633
2902910,0.0057
2903060,-0.0741
2903150,0.1073
2903270,-0.0827
2904020,-0.0715
2904050,-0.0533
2904140,-0.0079
2904500,0.0684
2904620,0.0391
2904890,-0.0124
2904950,0.0767
2905130,-0.0189
2905250,-0.0646
2905280,-0.1338
2905310,0.0649
2905370,-0.0486
2905430,0.0285
2905580,0.0493
2905640,0.0181
2905660,0.0676
2905760,-0.0256
2905940,0.0049
2906120,-0.0165
2906360,-0.1074
2906430,-0.1204
2906510,0.0194
2906990,-0.0177
2907020,0.1646
2907050,-0.0585
2907120,-0.0153
2907350,0.0428
2907380,0.0865
2907460,-0.0356
2907470,0.1894
2908170,-0.0420
2908250,-0.0097
2908320,-0.0772
2908370,0.0801
2908400,-0.0083
2908460,-0.0197
2908670,0.0102
2908760,0.0333
2909120,-0.2696
2909720,0.0723
2909750,-0.0595
2909780,-0.0061
2909860,0.0063
2909900,0.0238
2910110,-0.0907
2910290,0.0277
2910320,-0.0511
2910350,0.0256
2910380,0.0824
2910410,-0.0034
2910500,-0.1079
2910520,0.0241
2910770,-0.0444
2910800,-0.0509
2910830,-0.0837
2910920,-0.1109
2911100,-0.0824
2911220,-0.0507
2911280,-0.0788
2911310,0.1335
2911340,0.0069
2911400,0.0430
2911550,0.0853
2911650,-0.0566
2911700,0.0191
2911730,0.1182
2911850,-0.1436
2911910,-0.1296
2911990,0.0493
2912010,-0.0450
2912030,0.0776
2912180,-0.0489
2912240,-0.0192
2912290,-0.0031
2912300,-0.0005
2912540,0.0072
2912550,0.0291
2912600,-0.0527
2912630,-0.0465
2912660,-0.0458
2913080,-0.0704
2913140,0.0164
2913170,-0.0908
2913320,-0.0604
2913380,-0.0915
2913560,0.0177
2913590,0.0729
2913620,0.0732
2913650,0.0137
2913760,-0.0532
2913770,-0.1941
2913800,0.0228
2913830,0.0147
2914250,-0.0803
2914280,-0.0300
2914320,0.0011
2914340,-0.0088
2914400,0.0320
2914430,-0.0161
2914460,0.0042
2914490,-0.0300
2914550,0.0291
2914840,-0.1579
2915300,-0.0923
2915420,0.0865
2915450,0.0366
2915480,-0.0527
2915510,0.0845
2915600,-0.0282
2916140,0.0186
2916190,-0.1060
2916230,-0.1248
2916290,0.0574
2916350,-0.1031
2916380,-0.1608
2916400,0.0305
2916450,-0.0290
2916500,-0.0356
2916710,0.2011
2916740,-0.0855
2916770,-0.0070
2916830,0.0114
2917000,0.0206
2917820,0.0203
2917850,-0.0731
2917880,0.0095
2917970,0.0132
2918220,0.0812
2918240,0.0004
2918270,-0.0052
2918300,-0.0166
2918460,-0.0504
2918480,-0.0729
2918510,0.0411
2918540,-0.0512
2918600,0.0217
2918670,-0.0350
2918690,0.0363
2919170,0.0173
2919260,0.0284
2919350,-0.0936
2919380,-0.0117
2919410,0.0316
2919890,-0.0255
2919980,-0.0604
2920010,0.0332
2920050,0.1529
2920160,0.0267
2920310,0.0939
2920410,0.0402
2920430,-0.0417
2920490,-0.0109
2920610,-0.0890
2920670,-0.0654
2920700,-0.0178
2920810,0.0072
2920940,0.0101
2921000,0.0608
2921100,0.0426
2921120,-0.0281
2921210,-0.1091
2921330,0.0765
2921420,0.1629
2921510,-0.0311
2921540,0.0087
2921600,0.0112
2921720,0.0999
2921750,0.1203
2921810,-0.0782
2921840,0.0123
2921875,0.0537
2922140,-0.0305
2922530,0.0272
2922650,-0.0198
2922740,-0.1294
2922800,0.0624
2922890,-0.0009
2922950,0.0413
2923010,0.1246
2923100,0.0630
2923160,0.0866
2923270,-0.0221
2923340,-0.0455
2923430,0.0498
2923460,-0.0472
2923490,-0.0021
2923550,-0.0126
2923580,0.1038
2923640,-0.0578
2923700,0.0399
2923730,-0.0105
2924530,-0.0051
2925110,-0.0613
2925210,-0.0097
2925230,0.0164
2925290,0.0399
2925330,-0.0232
2925350,0.0181
2925450,-0.0108
2925500,0.0617
2925620,-0.1477
2925640,-0.1116
2925650,-0.0733
2925710,0.0772
2926070,-0.0258
2926160,-0.0855
2926220,0.0260
2926310,0.2621
2926370,-0.0122
2926430,0.0029
2926480,0.0441
2926640,-0.0151
2926670,-0.0312
2926850,0.0209
2926890,0.0428
2926970,0.1317
2927060,-0.0202
2927090,0.0842
2927540,-0.0503
2927570,-0.0302
2927630,-0.0654
2927660,-0.0647
2927830,0.0901
2927870,-0.0878
2927900,-0.0499
2927930,-0.0441
2928110,-0.1168
2928260,-0.0374
2928380,-0.0110
2928410,-0.1285
2928430,-0.0072
2928470,-0.0780
2928530,0.1894
2928560,-0.0790
2928590,-0.0439
2928620,-0.0999
2928710,0.0155
2928740,0.0324
2928800,-0.0747
2928860,-0.1014
2928920,0.0687
2928950,0.0549
2929100,0.0443
2929170,-0.1348
2929250,0.0668
2929280,0.0580
2929370,-0.0512
2929430,0.0187
2929520,-0.0458
2929580,-0.1713
2929610,0.0419
2929640,0.0169
2929760,0.0121
2929810,0.0585
2929880,-0.0766
2930270,-0.0372
2930330,0.0107
2930360,0.0353
2930420,-0.0714
2930450,0.0222
2930520,-0.1184
2930570,-0.0600
2930660,-0.0888
2930690,-0.1619
2930720,-0.1047
2930750,0.0143
2930780,0.0653
2930810,-0.0511
2930840,-0.0758
2931020,0.0182
2931050,0.1043
2931070,-0.0427
2931110,-0.0069
2931140,0.1916
2931440,0.0137
2931500,-0.0299
2931530,-0.0101
2931620,-0.0405
2931650,0.0697
2931680,-0.0389
2931860,-0.1679
2931950,-0.0323
2932010,-0.0400
2932070,0.0016
2932100,0.0618
2932110,0.0334
2932190,0.0195
2932220,-0.1304
2932310,0.0929
3000002,0.0228
3000003,0.0020
3000005,0.0465
3002010,-0.1501
3002220,-0.0692
3003290,0.0282
3003820,-0.0470
3003870,-0.0861
3004260,0.0821
3004440,-0.0144
3004560,0.0431
3004980,-0.0583
3005140,-0.1092
3005280,0.0812
3006110,0.1301
3007110,0.0722
3007410,-0.0639
3008670,-0.0366
3008910,0.0146
3009560,0.0561
3010920,0.0491
3011520,-0.0074
3012420,-0.0532
3012510,0.0039
3013040,-0.0076
3013260,0.0038
3013310,-0.0046
3013395,0.1573
3013560,-0.0124
3013860,-0.0089
3014700,0.0674
3015450,0.1052
3016050,-0.2022
3016200,-0.0959
3016490,-0.0044
3016530,0.0266
3016880,-0.0187
3016950,-0.1148
3017130,-0.0819
3018410,-0.0460
3018570,0.0727
3021060,-0.0383
3021240,-0.0611
3022750,-0.0414
3022790,0.0059
3023040,-0.0193
3023940,0.0365
3024200,-0.0415
3025020,-0.0158
3026070,0.0541
3026550,0.1414
3027740,0.0334
3028590,-0.0726
3100002,0.0363
3100006,-0.0008
3100011,0.0505
3100016,0.0061
3100021,-0.0978
3100022,0.0555
3100034,0.0615
3100088,-0.0377
3100095,0.1585
3100098,-0.0103
3100122,0.1424
3100165,0.0068
3100170,0.0407
3102910,0.0934
3103330,0.1588
3103360,0.0757
3103600,0.0188
3103810,0.1210
3104100,0.1693
3104920,-0.0395
3104980,-0.0869
3105340,0.1043
3105460,-0.0782
3170110,0.2712
3170440,0.0727
3170530,0.0185
3170710,-0.0307
3170980,-0.0129
3171100,-0.0965
3171220,0.1157
3171580,0.1039
3171940,-0.1040
3172390,0.0238
3172570,0.1003
3172810,0.1455
3172840,0.0083
3173230,0.1249
3173470,0.0374
3173740,-0.0909
3173830,-0.0933
3173890,0.0857
3174160,-0.0567
3174430,0.1183
3174580,0.0485
3174760,-0.0291
3174820,0.1202
3174850,0.0577
3175270,0.1156
3175660,-0.0009
3175900,0.0555
3176450,0.2359
3176470,0.1048
3176560,0.2282
3176710,0.0037
3176860,0.2254
3178210,0.1158
3178520,0.0850
3178660,-0.0070
3178810,0.1397
3179050,0.1601
3200030,0.0257
3200060,0.0340
3200090,0.0183
3200120,0.0288
3200210,-0.0250
3200240,-0.0044
3200270,0.0178
3200300,0.0706
3200330,-0.0458
3200360,-0.0379
3200390,-0.0099
3200420,-0.0122
3200480,0.0682
3200510,0.0409
3301860,0.0080
3302340,-0.0308
3302460,0.0265
3302480,-0.1760
3302490,-0.0776
3302610,-0.0955
3302640,-0.0400
3302970,-0.0147
3302990,0.1007
3303000,0.0929
3303090,0.0708
3303240,0.0797
3303330,-0.0349
3303510,0.0722
3303750,-0.0513
3303870,-0.0850
3303930,0.1047
3303960,-0.0552
3304030,0.0762
3304040,0.0483
3304050,0.0029
3304140,-0.0658
3304230,0.0165
3304380,-0.1364
3304590,0.0793
3304670,-0.0254
3304680,0.0563
3304740,-0.0306
3304760,0.0386
3304830,0.0831
3304890,0.1555
3304980,-0.0089
3305220,0.0808
3305310,-0.0528
3305580,-0.0182
3305730,0.0381
3305820,0.1806
3305880,-0.0261
3305940,0.0423
3306060,-0.0392
3306150,0.0205
3306180,0.1065
3306240,0.0539
3306480,-0.1137
3306720,0.0960
3307050,0.1205
3307140,-0.0109
3307300,0.0942
3400660,0.1051
3400930,0.0146
3400960,-0.0432
3401260,-0.0447
3401350,0.0038
3401380,0.0476
3401410,-0.0077
3401500,0.0396
3401560,-0.0752
3401620,0.1451
3401830,0.0032
3401920,0.1566
3401950,-0.0176
3402030,0.0199
3402100,-0.0283
3402220,0.0872
3402250,-0.0384
3402280,0.0150
3402340,-0.0280
3402400,0.0027
3402430,0.1274
3402460,0.0503
3402640,0.1027
3402820,0.0507
3403000,-0.0083
3403180,0.1131
3403240,0.1306
3403270,0.0022
3403300,0.1081
3403420,0.0786
3403480,-0.0878
3403780,0.0656
3403900,-0.0336
3403930,0.0666
3403990,0.1287
3404020,0.0820
3404110,0.0739
3404200,0.0775
3404230,0.0248
3404290,0.0729
3404320,0.0480
3404410,-0.0000
3404470,0.0248
3404500,0.0592
3404530,-0.0848
3404560,-0.0080
3404590,0.0367
3404660,0.0421
3404740,0.1361
3404890,0.0393
3404920,0.1102
3404980,0.1701
3405040,0.0084
3405070,-0.0545
3405190,-0.0167
3405220,0.1041
3405310,0.1090
3405430,0.0464
3405490,0.0801
3405580,0.1373
3405640,-0.0302
3405730,0.1041
3405760,0.0219
3405880,0.1210
3406000,0.0662
3406030,-0.0254
3406240,0.1406
3406270,-0.0184
3406300,-0.0403
3406360,0.0604
3406450,-0.0572
3406510,0.0362
3406540,0.0893
3406570,0.0745
3406870,0.0257
3406900,0.0198
3406990,0.1131
3407170,0.0868
3407230,0.0820
3407290,0.0405
3407350,0.0250
3407440,-0.0179
3407560,0.0679
3407680,-0.0163
3407740,0.0120
3407770,-0.0874
3407800,-0.0166
3407830,0.1294
3407860,-0.0921
3407890,-0.0224
3407950,0.0084
3408100,0.0187
3408220,-0.0959
3408370,0.0822
3408400,0.0591
3408610,0.0565
3408640,-0.0798
3408700,0.0422
3408760,-0.0565
3408850,0.0469
3408940,-0.0605
3409120,0.0458
