id,pn_coh
39069,0.0320
39071,0.0091
39073,0.0692
39075,-0.0225
39077,0.0143
39079,0.0634
39081,-0.0285
39083,0.0171
39085,0.0566
39087,-0.0075
39089,0.0116
39091,0.0377
39093,0.0259
39095,0.0385
39097,-0.0073
39099,0.0014
39101,0.0416
39103,0.0286
39105,-0.0276
39107,0.0182
39109,0.0694
39111,0.0199
39113,0.0744
39115,-0.0772
39117,0.0124
39119,0.0078
39121,0.0248
39123,-0.0054
39125,0.0905
39127,0.0657
39129,0.0549
39131,-0.1249
39133,-0.0169
39135,-0.0047
39137,0.0047
39139,-0.0098
39141,-0.0054
39143,0.0027
39145,-0.0070
39147,0.0449
39149,0.0037
39151,0.0513
39153,0.0479
39155,0.0366
39157,0.0246
39159,0.0271
39161,-0.0022
39163,0.0125
39165,0.0540
39167,-0.0264
39169,0.0472
39171,0.0270
39173,0.0637
39175,0.0027
40001,0.1057
40003,0.0247
40005,0.0490
40007,0.0082
40009,0.0077
40011,0.0064
40013,0.0391
40015,-0.0102
40017,0.0170
40019,0.0618
40021,0.0071
40023,-0.0049
40027,0.0752
40029,0.1202
40031,0.0505
40033,0.0001
40035,0.0876
40037,0.0594
40039,0.0232
40041,0.0683
40043,0.0398
40045,-0.0101
40047,0.0538
40049,0.0535
40051,0.0612
40053,0.0391
40055,0.0438
40059,-0.0232
40061,0.0803
40063,0.0326
40065,-0.0330
40067,0.0425
40069,0.0761
40071,0.0645
40073,0.0222
40075,-0.0249
40077,0.0324
40079,0.0613
40081,0.0484
40083,0.0116
40085,0.0009
40087,0.0086
40089,0.0181
40091,0.0365
40093,-0.0252
40095,-0.0024
40097,0.1080
40099,0.0814
40101,0.0638
40103,0.0696
40105,0.0374
40107,0.0180
40109,0.0649
40111,0.0579
40113,0.0215
40115,0.0721
40117,0.0455
40119,0.0735
40121,0.0545
40123,0.0694
40125,0.0553
40127,0.0538
40131,0.0558
40133,0.0577
40135,0.0000
40137,-0.0065
40139,0.0230
40141,0.0496
40143,0.0849
40145,-0.0030
40147,0.0923
40149,0.0806
40151,0.0076
40153,0.0153
41001,0.0920
41003,0.0338
41005,0.0557
41007,0.0496
41009,0.0090
41011,-0.0194
41013,-0.0033
41015,-0.0510
41017,0.0058
41019,0.0137
41023,-0.0277
41025,0.0536
41027,0.0349
41029,0.0482
41031,0.0629
41033,-0.0069
41035,0.0460
41037,-0.0453
41039,0.0309
41041,0.0129
41043,0.0724
41045,0.0716
41047,0.0515
41049,-0.0332
41051,0.0364
41053,0.0342
41057,-0.0151
41059,0.0927
41061,0.0190
41063,0.0239
41065,0.1043
41067,0.0268
41071,-0.1224
42001,0.0212
42003,0.0529
42005,0.0443
42007,0.0258
42009,0.0619
42011,0.1129
42013,0.0091
42015,0.0267
42017,0.0414
42019,0.0521
42021,0.0411
42025,0.0135
42027,-0.0055
42029,0.0191
42031,0.0098
42033,-0.0106
42035,0.0271
42037,0.0086
42039,0.0246
42041,0.0158
42043,-0.0307
42045,0.0965
42047,0.0827
42049,0.0696
42051,-0.0042
42055,0.0319
42057,0.0071
42059,-0.0306
42061,-0.0017
42063,0.0680
42065,0.0341
42067,0.0010
42069,0.0471
42071,0.0083
42073,0.0596
42075,0.0358
42077,0.0195
42079,0.0458
42081,0.0034
42083,0.1142
42085,0.0215
42087,0.0151
42089,0.0309
42091,-0.0026
42093,0.0593
42095,0.0312
42097,0.0202
42099,0.0383
42101,0.0742
42103,0.0118
42105,0.1294
42107,0.0317
42109,-0.0433
42111,0.0002
42115,0.0025
42117,0.0358
42119,-0.0114
42121,0.0048
42123,0.0038
42125,0.0296
42127,-0.0422
42129,0.0666
42131,-0.0010
42133,0.0362
44001,0.0294
44003,0.0095
44005,-0.0088
44007,0.0272
44009,0.0227
45001,0.0051
45003,-0.0067
45007,0.0024
45009,-0.0459
45011,0.0282
45013,0.0129
45015,0.0353
45017,0.0099
45019,0.0285
45021,-0.0479
45023,-0.0646
45025,0.0091
45027,0.0091
45029,0.0141
45031,0.0339
45033,-0.0395
45035,0.0126
45037,0.0358
45039,0.0733
45041,0.0052
45043,0.0372
45045,0.0411
45047,-0.0336
45049,0.0062
45051,-0.0398
45053,0.0776
45055,0.0138
45057,0.0462
45059,0.0242
45063,0.0350
45067,-0.0064
45069,-0.0355
45071,-0.0000
45073,-0.0053
45075,-0.0251
45077,0.0616
45079,0.0269
45081,-0.0282
45083,-0.0054
45085,0.0208
45087,0.0253
45089,-0.0407
45091,-0.0016
46005,0.0587
46009,0.0626
46011,0.0490
46013,0.0717
46015,0.0108
46019,-0.0279
46023,-0.1182
46027,0.0354
46029,0.0342
46033,0.0179
46035,0.0378
46047,0.0294
46051,0.0085
46057,-0.0197
46065,0.0356
46067,-0.0387
46077,0.0157
46079,0.0633
46081,0.0019
46083,0.0069
46093,0.0240
46099,0.0437
46101,0.0029
46103,0.0471
46109,0.0217
46115,-0.0497
46123,0.0368
46125,0.0579
46127,0.0439
46129,0.0817
46135,0.0080
47001,-0.0087
47003,-0.0172
47005,0.0136
47007,-0.0114
47009,-0.0174
47011,-0.0230
47013,-0.0147
47015,-0.0265
47017,0.0469
47019,0.0017
47021,-0.0160
47023,-0.0179
47025,0.0340
47029,-0.0936
47031,-0.0142
47033,0.0153
47035,0.0077
47037,-0.0738
47039,0.0545
47041,-0.0194
47043,0.0101
47045,-0.0597
47047,0.0252
47049,0.0433
47051,0.0008
47053,-0.0461
47055,-0.0136
47057,-0.0065
47059,-0.0115
47061,0.0380
47063,-0.0105
47065,-0.0245
47069,-0.0394
47071,0.0690
47073,0.0481
47077,-0.0278
47079,-0.0203
47081,-0.0359
47083,-0.0360
47085,-0.0346
47087,0.0497
47089,-0.0110
47091,0.0248
47093,-0.0690
47097,-0.0284
47099,-0.0357
47101,0.0017
47103,0.0087
47105,0.0749
47107,0.0409
47109,0.0178
47111,0.0404
47113,-0.0508
47115,-0.0318
47117,0.0137
47119,0.0003
47121,-0.0312
47123,-0.0546
47125,-0.0199
47127,0.0841
47129,0.0004
47131,0.0076
47133,-0.0596
47139,0.0648
47141,0.0245
47143,-0.0549
47145,-0.0002
47147,0.0002
47149,-0.0144
47151,-0.0147
47153,-0.0251
47155,-0.0032
47157,-0.1205
47159,0.0455
47161,-0.0135
47163,0.0165
47165,-0.0579
47167,-0.0079
47169,0.0123
47171,0.0331
47173,0.0112
47177,-0.0350
47179,0.0252
47181,0.0033
47183,-0.0221
47185,0.0365
47187,-0.0592
47189,0.0364
48001,0.0055
48003,0.0403
48005,0.0216
48007,0.0196
48009,0.0340
48013,-0.0352
48015,0.0037
48019,-0.0130
48021,0.0133
48025,0.0304
48027,0.0273
48029,0.0465
48031,-0.0330
48035,0.0458
48037,0.0463
48039,0.0737
48041,-0.0096
48043,-0.0000
48049,0.0019
48051,0.0333
48053,0.0311
48055,0.0044
48057,0.0192
48059,0.0089
48061,-0.0059
48063,-0.0210
48065,0.0044
48067,0.0108
48069,0.0800
48071,0.0335
48073,0.0336
48075,0.0369
48077,0.0588
48083,0.0351
48085,0.0452
48089,-0.0081
48091,0.0333
48093,-0.0498
48097,0.0041
48099,0.0279
48103,-0.0107
48111,0.0251
48113,0.0094
48115,0.0180
48117,-0.0449
48119,-0.0218
48121,0.0459
48123,-0.0675
48127,-0.0724
48131,-0.0067
48133,0.0442
48135,-0.0089
48139,-0.0013
48141,0.0147
48143,0.0003
48145,0.0436
48147,0.0273
48149,-0.0188
48153,-0.0232
48157,0.0564
48159,0.0272
48161,0.0135
48163,-0.0034
48165,-0.0017
48167,0.0317
48171,0.0286
48175,-0.0064
48177,-0.0425
48179,-0.0770
48181,0.0225
48183,-0.0240
48185,0.0090
48187,0.0263
48189,-0.0060
48193,-0.1111
48195,0.0802
48199,0.0122
48201,0.0586
48203,0.0039
48209,0.0558
48213,-0.0013
48215,-0.0001
48217,-0.0170
48219,-0.0137
48221,0.0147
48223,0.0232
48225,0.0234
48227,0.0347
48231,0.0245
48233,0.0244
48237,-0.0107
48239,-0.0126
48241,0.0079
48245,0.0512
48249,0.0013
48251,0.0295
48253,0.0248
48255,-0.0183
48257,0.0155
48259,0.0433
48265,0.0152
48273,-0.0223
48277,-0.0056
48279,-0.0270
48281,0.0144
48285,-0.0519
48287,-0.0318
48289,-0.0261
48291,-0.0143
48293,0.0529
48297,-0.0097
48299,0.0726
48303,0.0058
48305,0.0966
48307,-0.0146
48309,0.0542
48313,0.0141
48315,-0.0841
48317,0.0505
48321,0.0020
48323,-0.0444
48325,0.0378
48329,-0.0037
48331,-0.0157
48333,-0.0134
48335,0.0389
48337,0.0103
48339,0.0618
48341,-0.0572
48343,0.0379
48347,0.0478
48349,0.0221
48351,-0.0316
48353,0.0278
48355,0.0074
48357,-0.0197
48361,0.0546
48363,0.0227
48365,-0.0021
48367,0.0414
48369,-0.0483
48371,0.0206
48373,0.0401
48375,-0.0089
48379,-0.0224
48381,0.0060
48383,-0.0075
48387,-0.0568
48389,-0.0036
48391,-0.0045
48395,0.0820
48397,0.0106
48399,0.0758
48401,-0.0127
48403,-0.0428
48407,0.0247
48409,0.0291
48415,0.0077
48419,0.0448
48423,0.0187
48425,-0.0026
48427,0.0478
48429,-0.0313
48435,-0.0607
48437,0.0691
48439,0.0077
48441,0.0336
48445,0.0721
48449,0.0102
48451,-0.0003
48453,0.0252
48455,0.0293
48457,0.0356
48459,0.0193
48463,0.0267
48465,0.0150
48467,0.0190
48469,0.0408
48471,0.0378
48473,0.0467
48475,0.0083
48477,-0.0303
48479,-0.0338
48481,-0.0013
48483,0.0439
48485,0.0470
48487,0.0202
48489,0.0065
48491,0.0398
48493,0.0181
48495,-0.0417
48497,-0.0027
48499,-0.0557
48501,-0.0399
48503,0.0368
48505,0.0995
48507,-0.0188
49001,0.0358
49003,0.0393
49005,0.0252
49007,0.0780
49011,0.0501
49013,0.0835
49015,0.0357
49017,0.0362
49019,0.0546
49021,0.0478
49023,-0.0018
49025,0.0251
49027,0.0108
49035,0.0686
49037,0.0455
49039,0.0358
49041,0.0285
49043,0.0209
49045,0.0248
49047,0.0452
49049,-0.0057
49051,0.0484
49053,0.0081
49057,-0.0135
50001,0.0242
50003,0.0763
50005,-0.0239
50007,0.0184
50011,-0.0414
50013,-0.0102
50015,0.0291
50017,0.0116
50019,-0.0227
50021,-0.0069
50023,-0.0200
50025,-0.0226
50027,0.0030
51001,0.0618
51005,0.0120
51007,0.0117
51009,0.0160
51011,-0.0034
51013,0.0146
51015,0.0335
51019,0.0008
51023,0.0551
51027,0.0144
51029,0.1032
51031,0.0122
51033,-0.0106
51035,0.0261
51037,0.0553
51041,0.0047
51043,-0.0040
51047,0.0142
51049,0.0384
51051,-0.0131
51053,0.0174
51057,-0.0408
51059,0.0878
51061,0.0276
51063,0.0299
51065,0.0041
51067,-0.0007
51071,0.0099
51073,0.0086
51075,0.0629
51077,-0.0039
51079,0.0391
51083,0.0696
51085,0.0455
51087,0.0541
51089,-0.0089
51093,0.0087
51095,0.1189
51099,0.0404
51101,0.0197
51103,-0.0188
51105,0.0373
51107,-0.0207
51109,0.0841
51111,0.0130
51113,0.0301
51115,-0.0064
51117,0.1124
51119,0.0568
51121,0.0240
51125,0.0669
51127,0.0104
51133,0.0219
51135,0.0663
51137,0.0194
51139,0.0130
51141,-0.0275
51143,0.0118
51145,0.0509
51147,0.0430
51149,-0.0220
51153,0.0283
51155,0.0277
51159,0.0114
51161,-0.0057
51163,-0.0147
51167,0.0746
51169,0.0764
51171,0.0067
51173,-0.0228
51175,0.0468
51177,0.0456
51179,-0.0269
51185,0.0302
51187,0.0202
51191,0.0319
51193,0.0084
51195,-0.0030
51197,-0.0042
51199,-0.0144
51510,0.0833
51520,0.0611
51530,-0.0093
51540,0.0237
51550,0.0409
51570,-0.0653
51590,-0.0558
51595,0.0720
51630,0.0104
51640,0.0415
51650,-0.0398
51660,0.0822
51670,0.0402
51680,0.0312
51683,0.0049
51685,0.0378
51690,0.0357
51700,0.0424
51710,0.0938
51730,0.0296
51735,-0.0141
51740,0.0447
51750,0.1285
51760,0.0386
51770,-0.0311
51775,0.0767
51790,0.0646
51800,-0.0065
51810,0.0267
51820,0.0251
51840,-0.0123
53003,0.0379
53005,0.0685
53007,0.0426
53009,-0.0228
53011,0.0402
53015,0.0038
53017,-0.0263
53021,0.0282
53025,0.0110
53027,0.0334
53029,0.0445
53033,0.0206
53035,0.0050
53037,0.0137
53039,-0.0366
53041,-0.0003
53045,0.0021
53047,0.0551
53053,-0.0083
53057,-0.0321
53061,0.0026
53063,0.0532
53065,0.0054
53067,-0.0294
53071,0.0360
53073,0.0350
53075,0.0880
53077,0.0226
54003,0.0040
54005,0.0216
54007,0.0418
54009,-0.0465
54011,0.0065
54017,-0.0567
54019,0.0229
54023,0.0224
54025,0.0507
54027,0.0393
54029,0.0283
54031,0.0023
54033,0.0009
54035,0.0254
54037,0.0382
54039,-0.0198
54041,0.0252
54043,0.0060
54045,-0.0281
54049,0.0284
54051,0.0052
54053,-0.0052
54055,0.0372
54057,-0.0309
54059,0.0287
54061,0.0247
54063,0.0340
54067,-0.0143
54069,-0.0125
54071,-0.0564
54073,0.0010
54075,-0.0159
54077,-0.0171
54079,0.0295
54081,0.0233
54083,-0.0130
54085,0.0298
54087,0.0705
54091,0.1202
54093,0.0185
54095,-0.0216
54097,0.0114
54099,-0.0517
54103,-0.0031
54107,0.0205
54109,-0.0123
55001,0.0265
55003,0.0462
55005,-0.0098
55007,-0.0411
55009,0.0793
55011,-0.0083
55013,-0.0034
55015,0.0026
55017,0.0024
55019,-0.0225
55021,0.0639
55023,0.0320
55025,0.0218
55027,0.0102
55029,-0.0149
55031,0.0010
55033,0.0454
55035,-0.0089
55039,0.0379
55041,0.0713
55043,0.0267
55045,0.0818
55047,0.0100
55049,0.0317
55053,-0.0298
55055,0.0328
55057,0.0170
55059,0.0664
55061,0.0060
55063,0.0485
55065,-0.0220
55067,0.0969
55069,0.0129
55071,-0.0106
55073,-0.0141
55075,0.0166
55077,0.0651
55079,0.0038
55081,0.0157
55083,0.0419
55085,-0.0019
55087,0.0062
55089,0.0095
55091,-0.0222
55093,0.0332
55095,0.0376
55097,0.0391
55099,0.0153
55101,-0.1297
55103,0.0277
55105,0.0270
55107,0.0369
55109,-0.0005
55111,0.0080
55113,-0.0253
55115,0.0743
55117,0.0049
55119,0.0373
55121,0.0056
55123,0.0799
55125,-0.0032
55127,-0.0159
55129,-0.0228
55131,0.0344
55133,0.0321
55135,0.0289
55137,-0.0130
55139,0.0382
55141,-0.0005
56001,-0.0389
56003,-0.0914
56005,-0.0764
56007,-0.0067
56009,-0.1307
56013,0.1813
56015,-0.0775
56019,-0.0470
56021,-0.1166
56023,-0.1278
56025,-0.0930
56029,-0.1075
56033,-0.0753
56037,-0.0513
56039,0.0079
56041,-0.1360
56043,-0.0645
