id,pn_avg
31151,-4.0002
31153,-3.9405
31155,-3.9642
31157,-3.6107
31159,-4.0363
31161,-3.9219
31169,-4.0496
31173,-2.4695
31175,-4.2958
31177,-3.8962
31179,-4.1924
31181,-4.2253
31185,-3.8273
32001,-4.1527
32003,-3.5987
32005,-3.8807
32007,-3.9530
32013,-4.1415
32015,-4.1873
32017,-4.6576
32019,-4.3779
32023,-4.6085
32027,-3.9289
32031,-3.3991
32033,-4.2783
32510,-4.0000
33001,-4.1150
33003,-4.3727
33005,-4.1361
33007,-4.2588
33009,-4.0869
33011,-3.2531
33013,-3.7666
33015,-4.0298
33017,-3.7900
33019,-3.9302
34001,-3.7311
34003,-3.4992
34005,-3.5922
34007,-3.0739
34009,-3.7809
34011,-3.9298
34013,-3.0175
34015,-3.8195
34017,-4.4251
34019,-3.4571
34021,-2.2321
34023,-2.9975
34025,-2.9257
34027,-3.4474
34029,-3.8557
34031,-3.5366
34033,-3.5576
34035,-2.5785
34037,-4.0509
34039,-3.2615
34041,-4.0164
35001,-2.8535
35005,-3.7327
35006,-3.9612
35007,-3.7999
35009,-3.1991
35013,-3.9126
35015,-3.7714
35017,-3.8773
35023,-4.0741
35025,-4.0739
35027,-4.0855
35028,-2.8760
35031,-3.5067
35035,-3.7535
35039,-4.8335
35041,-3.6096
35043,-3.6413
35045,-3.9854
35047,-4.3460
35049,-3.1561
35051,-4.0968
35053,-3.5637
35055,-3.0868
35057,-3.7657
35059,-4.0141
35061,-3.7321
36001,-2.9897
36003,-3.9748
36007,-3.3977
36009,-4.0923
36011,-3.6988
36013,-3.5416
36015,-3.2544
36017,-3.9338
36019,-3.7966
36021,-3.9524
36023,-3.7499
36025,-4.3654
36027,-3.3628
36029,-2.8517
36031,-4.1150
36033,-3.8572
36035,-3.7630
36037,-3.7856
36039,-3.9332
36043,-4.0924
36045,-4.0153
36049,-4.2026
36051,-3.7862
36053,-3.5897
36055,-2.3274
36057,-3.4913
36059,-3.4503
36061,-3.3847
36063,-3.8756
36065,-3.3451
36067,-2.3339
36069,-3.3815
36071,-3.4348
36073,-4.1913
36075,-3.7264
36077,-3.9690
36079,-3.9360
36083,-3.1448
36087,-2.8954
36089,-3.9226
36091,-3.4594
36093,-2.9481
36095,-3.9586
36097,-4.1237
36099,-3.9074
36101,-3.6937
36103,-3.5142
36105,-3.7086
36107,-3.9323
36109,-2.6547
36111,-3.7035
36113,-3.6932
36115,-4.0209
36117,-3.7928
36119,-2.5358
36121,-4.0219
36123,-3.8862
37001,-3.3572
37003,-4.0807
37005,-4.0118
37007,-3.6467
37009,-3.8992
37011,-3.8176
37013,-3.3453
37015,-4.3464
37017,-4.1170
37019,-3.9016
37021,-3.2413
37023,-3.8207
37025,-3.3021
37027,-3.8711
37029,-4.2447
37031,-3.7258
37033,-3.9083
37035,-3.4944
37037,-2.8257
37039,-4.2448
37041,-3.2439
37043,-3.9612
37045,-3.5571
37047,-3.7720
37049,-3.6591
37051,-3.8135
37053,-4.1911
37055,-3.8073
37057,-3.6821
37059,-3.5184
37061,-3.7245
37063,-2.9098
37065,-3.9834
37067,-2.6648
37069,-3.9334
37071,-3.5992
37073,-3.9981
37075,-4.5305
37077,-3.5770
37079,-3.6676
37081,-2.9068
37083,-3.4706
37085,-3.5043
37087,-3.8968
37089,-3.6706
37091,-4.2510
37093,-3.9724
37095,-3.6733
37097,-3.1838
37099,-3.7903
37101,-3.6395
37103,-4.3437
37105,-3.3946
37107,-3.5069
37109,-3.4172
37111,-3.9969
37113,-3.9159
37115,-4.1615
37117,-3.7149
37119,-2.8188
37121,-3.9475
37123,-3.7892
37125,-3.1252
37127,-3.3924
37129,-2.9685
37131,-4.3790
37133,-4.1723
37135,-1.6581
37137,-4.1010
37139,-3.5708
37141,-3.5417
37143,-3.6190
37145,-3.6634
37147,-2.8440
37149,-3.9465
37151,-3.6408
37153,-3.6247
37155,-3.9214
37157,-3.7619
37159,-3.5475
37161,-3.8864
37163,-3.6622
37165,-3.6473
37167,-3.8406
37169,-4.1849
37171,-3.8541
37173,-4.3278
37175,-3.6134
37179,-3.1178
37181,-3.9085
37183,-2.4121
37185,-4.2112
37187,-4.1204
37189,-3.3155
37191,-3.7976
37193,-3.8720
37195,-3.4253
37197,-3.9329
37199,-4.0311
38003,-4.7187
38009,-4.2867
38015,-3.8259
38017,-3.4449
38021,-4.1571
38029,-4.2649
38035,-3.9899
38045,-4.8691
38049,-5.1602
38053,-2.9081
38055,-3.9919
38057,-4.3953
38059,-4.1787
38061,-3.6670
38067,-4.3795
38071,-3.9193
38073,-4.7220
38075,-4.4393
38077,-4.5565
38079,-3.4624
38081,-4.7353
38089,-4.5863
38093,-4.3478
38097,-4.7392
38099,-4.0862
38101,-4.3874
38103,-4.1146
38105,-4.8545
39001,-3.9625
39003,-3.2978
39005,-4.1620
39007,-4.0836
39009,-3.4579
39011,-4.0081
39013,-4.5504
39015,-4.2583
39017,-3.2287
39019,-4.3484
39021,-3.9580
39023,-3.4917
39025,-3.9052
39027,-3.8752
39029,-3.9634
39031,-4.0125
39033,-4.0495
39035,-2.2831
39037,-3.8072
39039,-4.0236
39041,-3.3897
39043,-3.7099
39045,-3.9149
39047,-3.7683
39049,-2.6392
39051,-4.0376
39053,-4.3117
39055,-3.9081
39057,-3.3750
39059,-3.8349
39061,-2.6518
39063,-3.7179
39065,-4.0954
39067,-4.3220
39069,-3.9780
39071,-3.9986
39073,-4.3188
39075,-4.1224
39077,-4.3220
39079,-3.9670
39081,-4.5689
39083,-3.8924
39085,-3.7548
39087,-3.9943
39089,-3.9502
39091,-3.9355
39093,-3.1716
39095,-3.1085
39097,-3.8030
39099,-3.0993
39101,-3.6034
39103,-3.9653
39105,-4.3004
39107,-3.6902
39109,-3.7565
39111,-4.1032
39113,-2.8568
39115,-4.1861
39117,-4.1585
39119,-3.4954
39121,-4.2443
39123,-4.1477
39125,-4.0364
39127,-3.9748
39129,-3.8816
39131,-4.1795
39133,-3.8483
39135,-4.1749
39137,-3.5932
39139,-3.7224
39141,-3.9786
39143,-4.1998
39145,-3.7401
39147,-4.0414
39149,-3.4364
39151,-3.2791
39153,-2.9350
39155,-3.6154
39157,-3.9805
39159,-3.8374
39161,-4.1378
39163,-4.1112
39165,-3.3483
39167,-4.0087
39169,-3.9330
39171,-4.3532
39173,-3.8225
39175,-4.2228
40001,-4.2724
40003,-4.3798
40005,-4.2250
40007,-4.2518
40009,-4.3833
40011,-4.1471
40013,-4.2405
40015,-4.0780
40017,-4.1972
40019,-3.9180
40021,-4.3139
40023,-4.3098
40027,-3.9468
40029,-4.2846
40031,-4.4372
40033,-4.4727
40035,-4.5067
40037,-4.3782
40039,-3.8895
40041,-4.1565
40043,-4.3294
40045,-4.5167
40047,-3.8714
40049,-4.3910
40051,-4.3452
40053,-4.2106
40055,-4.6029
40059,-4.2607
40061,-4.2700
40063,-4.3407
40065,-3.8264
40067,-4.0750
40069,-4.4295
40071,-3.9910
40073,-4.1680
40075,-4.1259
40077,-4.5055
40079,-4.5542
40081,-4.2028
40083,-4.1861
40085,-4.1336
40087,-4.1760
40089,-4.0588
40091,-4.4972
40093,-4.1785
40095,-4.3580
40097,-4.2421
40099,-4.7156
40101,-4.0204
40103,-4.0816
40105,-4.4281
40107,-4.4881
40109,-3.2003
40111,-4.1854
40113,-4.5192
40115,-4.2422
40117,-4.4667
40119,-3.7993
40121,-4.4855
40123,-4.1493
40125,-4.2000
40127,-4.2024
40129,-3.8719
40131,-4.3876
40133,-4.2529
40135,-4.2187
40137,-4.1123
40139,-4.1389
40141,-3.9603
40143,-3.3171
40145,-4.2964
40147,-3.7789
40149,-4.5017
40151,-4.4560
40153,-4.1749
41001,-4.1105
41003,-2.9416
41005,-3.3198
41007,-4.0728
41009,-4.1369
41011,-3.9837
41013,-3.8744
41015,-4.1506
41017,-3.5807
41019,-4.0357
41023,-4.1981
41025,-4.0411
41027,-2.5891
41029,-3.8727
41031,-3.3343
41033,-4.0189
41035,-3.7449
41037,-4.1697
41039,-3.7277
41041,-3.7886
41043,-3.8973
41045,-3.8799
41047,-3.3127
41049,-4.0938
41051,-2.6440
41053,-3.7843
41057,-3.9954
41059,-3.7599
41061,-4.0471
41063,-4.3422
41065,-3.2353
41067,-2.6191
41071,-3.8018
42001,-3.9308
42003,-2.9262
42005,-4.1882
42007,-3.7306
42009,-4.0123
42011,-3.1449
42013,-3.8070
42015,-3.9827
42017,-3.5402
42019,-3.6764
42021,-3.7105
42023,-4.7190
42025,-4.1935
42027,-3.4232
42029,-2.5719
42031,-3.9740
42033,-3.8916
42035,-4.0223
42037,-3.8278
42039,-3.8817
42041,-3.4202
42043,-2.7730
42045,-2.7464
42047,-4.2959
42049,-3.4356
42051,-3.7174
42053,-4.1461
42055,-3.7494
42057,-4.0596
42059,-3.7683
42061,-3.9695
42063,-3.8288
42065,-4.0493
42067,-4.0772
42069,-3.6208
42071,-3.2548
42073,-3.7489
42075,-3.3485
42077,-3.0078
42079,-3.4644
42081,-3.7589
42083,-4.0406
42085,-3.4068
42087,-3.8464
42089,-4.1904
42091,-3.2238
42093,-3.3362
42095,-3.4843
42097,-3.8900
42099,-3.9662
42101,-3.7104
42103,-4.2158
42105,-4.4375
42107,-4.0294
42109,-3.9753
42111,-4.0709
42113,-4.2490
42115,-4.1180
42117,-4.2107
42119,-3.4090
42121,-3.8792
42123,-3.9516
42125,-3.5229
42127,-3.9606
42129,-3.6985
42131,-3.8911
42133,-3.3802
44001,-3.0637
44003,-3.7891
44005,-3.1433
44007,-3.3714
44009,-3.3946
45001,-3.5925
45003,-3.4131
45007,-3.4137
45009,-2.9583
45011,-3.4029
45013,-3.1172
45015,-3.6701
45017,-4.4070
45019,-2.1517
45021,-3.1891
45023,-3.8434
45025,-3.4286
45027,-3.3780
45029,-3.6215
45031,-3.2742
45033,-3.1981
45035,-3.5224
45037,-3.4204
45039,-4.4972
45041,-3.2217
45043,-3.1012
45045,-3.0672
45047,-3.0409
45049,-3.5490
45051,-3.4051
45053,-4.8304
45055,-3.5948
45057,-3.5130
45059,-3.6701
45061,-4.2470
45063,-3.1393
45065,-5.3396
45067,-3.6140
45069,-4.0556
45071,-3.0877
45073,-3.4445
45075,-3.9227
45077,-3.4946
45079,-2.8205
45081,-3.7419
45083,-3.3901
45085,-3.5849
45087,-3.7879
45089,-4.2789
45091,-3.0569
46003,-4.1839
46005,-3.1574
46009,-4.6255
46011,-3.9011
46013,-4.3100
46015,-3.6073
46019,-4.2520
46023,-3.6467
46025,-4.2491
46027,-3.6276
46029,-4.2907
46033,-4.0044
46035,-4.0197
46037,-3.8933
46045,-4.6682
46047,-4.1654
46051,-4.2687
46053,-4.0998
46057,-4.8630
46065,-3.3918
46067,-4.1554
46077,-4.1246
46079,-4.4423
46081,-4.1624
46083,-4.1588
46087,-4.1939
46091,-4.2563
46093,-4.5110
46099,-3.2741
46101,-4.1725
46103,-3.7085
46109,-3.8172
46115,-4.3035
46123,-3.4204
46125,-4.4300
46127,-4.0663
46129,-3.5969
46135,-3.9460
47001,-3.6114
47003,-3.9627
47005,-3.8878
47007,-4.0206
47009,-3.7574
47011,-3.6049
47013,-4.0378
47015,-4.0980
47017,-3.8356
47019,-4.0286
47021,-3.9702
47023,-3.9589
47025,-3.8968
47027,-3.9138
47029,-3.9497
47031,-3.6665
47033,-3.8805
47035,-4.0247
47037,-3.1836
47039,-4.2615
47041,-3.9602
47043,-4.0740
47045,-3.5583
47047,-3.8211
47049,-4.2422
47051,-3.8408
47053,-3.6999
47055,-3.9909
47057,-4.0459
47059,-3.9199
47061,-4.3106
47063,-3.7945
47065,-3.1001
47067,-3.8454
47069,-3.8309
47071,-4.0378
47073,-3.9799
47075,-3.9685
47077,-4.1880
47079,-3.8279
47081,-4.2360
47083,-4.2759
47085,-4.4207
47087,-4.1692
47089,-4.0243
47091,-4.1222
47093,-2.9230
47095,-4.3028
47097,-3.7068
47099,-4.3602
47101,-4.1020
47103,-3.7581
47105,-3.8882
47107,-3.7057
47109,-4.2450
47111,-4.1379
47113,-3.6542
47115,-4.2278
47117,-4.2191
47119,-3.8250
47121,-4.1411
47123,-3.9660
47125,-4.0974
47127,-4.1340
47129,-4.5211
47131,-3.7059
47133,-4.0968
47135,-4.6336
47137,-3.7370
47139,-4.1703
47141,-3.6844
47143,-3.9933
47145,-3.8193
47147,-3.8886
47149,-3.9000
47151,-3.9493
47153,-3.9945
47155,-3.9551
47157,-2.7402
47159,-4.1505
47161,-4.1748
47163,-3.6932
47165,-3.8225
47167,-3.7893
47169,-4.3427
47171,-3.9991
47173,-3.7850
47175,-3.8466
47177,-3.9493
47179,-3.5616
47181,-4.4715
47183,-3.8360
47185,-4.0827
47187,-3.5025
47189,-3.8770
48001,-4.1034
48003,-4.2367
48005,-3.7000
48007,-3.8985
48009,-4.0949
48013,-3.8458
48015,-3.6340
48017,-4.0029
48019,-4.0113
48021,-3.7404
48023,-3.9178
48025,-4.0575
48027,-4.0552
48029,-3.6009
48031,-4.0662
48035,-3.8267
48037,-3.4834
48039,-3.6611
48041,-2.8231
48043,-4.0753
48047,-4.0158
48049,-3.9273
48051,-3.3827
48053,-3.8318
48055,-3.8582
48057,-3.7779
48059,-4.1718
48061,-4.1238
48063,-4.1813
48065,-4.3602
48067,-4.2176
48069,-3.0489
48071,-3.7906
48073,-4.0056
48075,-4.0708
48077,-4.3095
48083,-3.8069
48085,-3.2425
48089,-3.8193
48091,-3.6979
48093,-3.7586
48097,-3.7377
48099,-4.4770
48103,-4.7091
48105,-4.4635
48107,-4.1113
48111,-4.0538
48113,-3.6718
48115,-3.6344
48117,-3.8237
48119,-3.7854
48121,-3.5544
48123,-3.8747
48127,-4.2424
48129,-3.9779
48131,-4.1472
48133,-4.2442
48135,-4.2442
48139,-4.1103
48141,-4.1650
48143,-3.6514
48145,-3.4158
48147,-4.1503
48149,-3.7168
48151,-4.0045
48153,-3.4310
48157,-3.5279
48159,-4.2284
48161,-4.0782
48163,-4.1790
48165,-4.1758
48167,-3.4973
48169,-3.9198
48171,-3.5275
48175,-3.5760
48177,-3.6837
48179,-4.0056
48181,-3.9794
48183,-3.5860
48185,-3.8508
48187,-3.7578
48189,-3.9179
48193,-4.0191
48195,-3.9394
48199,-4.1167
48201,-3.7545
48203,-3.7018
48207,-4.2328
48209,-3.4659
48211,-3.9610
48213,-4.1707
48215,-3.8119
48217,-4.2881
48219,-3.7540
48221,-3.8255
48223,-4.0145
48225,-3.9671
48227,-3.6730
48231,-3.9177
48233,-4.3323
48237,-4.1525
48239,-3.7018
48241,-4.1320
48245,-3.9087
48249,-4.0093
48251,-4.0449
48253,-4.2400
48255,-3.5207
48257,-4.0825
48259,-2.9989
48265,-3.6755
48267,-3.9455
48271,-3.5506
48273,-3.5410
48275,-4.1063
48277,-3.6726
48279,-3.8206
48281,-3.8430
48283,-3.9462
48285,-3.9621
48287,-3.9410
48289,-4.2821
48291,-4.3590
48293,-4.0959
48295,-4.6125
48297,-3.5939
48299,-4.0145
48303,-3.2273
48305,-3.8168
48307,-3.9994
48309,-3.4422
48313,-3.8540
48315,-4.3691
48317,-4.0606
48319,-3.4796
48321,-3.9851
48323,-4.2888
48325,-3.7571
48329,-3.6965
48331,-3.9358
48333,-3.0702
48335,-4.0533
48337,-4.3205
48339,-3.4500
48341,-3.9343
48343,-4.1347
48347,-3.1976
48349,-4.0889
48351,-4.4335
48353,-4.0317
48355,-3.7399
48357,-4.0132
48359,-3.4272
48361,-4.1132
48363,-4.1342
48365,-4.0138
48367,-3.7349
48369,-4.1920
48371,-3.9710
48373,-4.0557
48375,-3.7084
48377,-4.6084
48379,-4.5464
48381,-4.0019
48383,-4.3625
48387,-4.3123
48389,-4.3405
48391,-4.0895
48395,-3.4702
48397,-3.9091
48399,-3.5681
48401,-4.1269
48403,-4.4110
48405,-4.3005
48407,-4.4202
48409,-3.7786
48411,-4.0073
48413,-3.8420
48415,-3.9996
48417,-3.6488
48419,-4.0889
48421,-4.3163
48423,-3.4678
48425,-4.0292
48427,-4.1554
48429,-4.2175
48435,-4.2370
48437,-3.6392
48439,-3.5683
48441,-3.6310
48445,-4.0559
48449,-3.8110
48451,-3.7415
48453,-2.7880
48455,-4.0850
48457,-4.2646
48459,-4.1096
48461,-4.2287
48463,-3.4423
48465,-3.8447
48467,-4.0091
48469,-3.6367
48471,-4.1369
48473,-4.0571
48475,-4.3555
48477,-3.4842
48479,-3.9224
48481,-3.5611
48483,-4.4083
48485,-3.9066
48487,-3.7751
48489,-3.8638
48491,-3.3132
48493,-3.9214
48495,-4.1995
48497,-3.9821
48499,-4.3100
48501,-4.8454
48503,-3.8432
48505,-4.2846
48507,-4.3671
49001,-4.3038
49003,-4.0053
49005,-3.9344
49007,-4.0426
49011,-3.7812
49013,-4.1128
49015,-4.4633
49017,-4.0537
49019,-3.7762
49021,-4.2257
49023,-4.6280
49025,-4.3637
49027,-4.2198
49029,-4.6335
49035,-3.2850
49037,-2.9802
49039,-4.2527
49041,-4.2568
49043,-3.2440
49045,-4.1586
49047,-4.0597
49049,-3.9625
49051,-3.3517
49053,-4.1147
49055,-4.2282
49057,-3.6959
50001,-3.4440
50003,-3.6011
50005,-4.0571
50007,-2.7833
50009,-4.2207
50011,-3.9080
50013,-3.9402
50015,-3.7046
50017,-3.9511
50019,-4.2187
50021,-3.7350
50023,-3.6189
50025,-3.8270
50027,-3.5611
51001,-3.8167
51005,-4.0186
51007,-4.0259
51009,-4.0655
51011,-4.1887
51013,-2.6812
51015,-3.8502
51019,-3.7986
51021,-4.3923
51023,-3.8529
51025,-4.5771
51027,-4.5249
51029,-4.0605
51031,-3.9869
51033,-4.2116
51035,-4.0999
51036,-4.5716
51037,-4.3409
51041,-3.6385
51043,-3.5255
51045,-4.3697
51047,-3.6783
51049,-4.1227
51051,-4.2212
51053,-4.1170
51057,-3.8105
51059,-3.1268
51061,-3.7068
51063,-3.9036
51065,-3.7155
51067,-4.0275
51071,-3.9133
51073,-4.2206
51075,-3.6277
51077,-4.1787
51079,-3.5897
51083,-3.9489
51085,-3.5119
51087,-3.1282
51089,-4.0658
51093,-3.6495
51095,-3.1898
51097,-4.8979
51099,-3.6579
51101,-3.9394
51103,-3.1749
51105,-4.3896
51107,-3.1264
51109,-4.0600
51111,-3.7198
51113,-3.8794
51115,-4.2283
51117,-4.0819
51119,-4.1827
51121,-3.1876
51125,-3.6447
51127,-4.2697
51131,-3.3944
51133,-3.6760
51135,-4.0880
51137,-4.0478
51139,-3.9379
51141,-4.1729
51143,-4.1942
51145,-4.0955
51147,-3.7251
51149,-4.3116
51153,-3.7306
51155,-4.0181
51157,-4.1533
51159,-3.9705
51161,-3.9458
51163,-3.9526
51167,-4.2158
51169,-4.3607
51171,-3.9674
51173,-3.8717
51175,-3.9777
51177,-3.7476
51179,-3.8496
51181,-4.4256
51185,-3.9596
51187,-4.1613
51191,-3.8312
51193,-4.0451
51195,-4.2255
51197,-3.8763
51199,-3.8252
51510,-2.8664
51520,-3.5218
51530,-4.2683
51540,-2.5435
51550,-3.7755
51570,-4.1276
51580,-4.2613
51590,-3.6792
51595,-4.0941
51620,-4.0930
51630,-3.2296
51640,-3.4950
51650,-4.1074
51660,-3.4497
51670,-4.3388
51680,-3.1054
51683,-3.8017
51685,-3.6418
51690,-3.2804
51700,-3.7659
51710,-3.8246
51720,-4.0666
51730,-4.9426
51735,-4.0602
51740,-4.2211
51750,-3.3506
51760,-4.1644
51770,-3.2539
51775,-3.7231
51790,-3.4370
51800,-3.8101
51810,-3.9407
51820,-3.2713
51840,-3.5738
53001,-3.6293
53003,-3.9014
53005,-3.2400
53007,-3.0444
53009,-3.8547
53011,-3.5484
53015,-3.7965
53017,-3.7021
53019,-3.7177
53021,-2.9644
53025,-3.3289
53027,-3.8870
53029,-4.0616
53031,-4.1321
53033,-2.7655
53035,-3.8423
53037,-3.7845
53039,-3.6040
53041,-3.9573
53043,-4.2225
53045,-4.1218
53047,-3.5587
53049,-3.8394
53051,-3.8137
53053,-3.7036
53055,-3.8976
53057,-3.4014
53059,-3.6580
53061,-3.4804
53063,-3.6857
53065,-4.1061
53067,-3.8218
53071,-3.3300
53073,-3.3934
53075,-3.5344
53077,-3.5467
54001,-3.8046
54003,-3.9910
54005,-3.7875
54007,-4.2237
54009,-4.1031
54011,-3.6342
54013,-4.5084
54015,-4.1365
54017,-3.9498
54019,-4.2300
54021,-4.1485
54023,-4.1844
54025,-4.1148
54027,-4.3506
54029,-4.0249
54031,-4.3118
54033,-3.4607
54035,-3.7055
54037,-3.7408
54039,-3.6010
54041,-3.9004
54043,-4.2324
54045,-4.1329
54047,-4.4679
54049,-3.7059
54051,-4.0658
54053,-3.8756
54055,-3.9569
54057,-3.7766
54059,-4.1540
54061,-3.0070
54063,-4.1707
54065,-4.1960
54067,-4.0222
54069,-3.7190
54071,-3.8949
54073,-4.0795
54075,-3.9893
54077,-3.9497
54079,-3.8376
54081,-3.7356
54083,-3.8870
54085,-4.4296
54087,-3.6351
54089,-4.2221
54091,-3.6723
54093,-4.2007
54095,-4.0501
54097,-3.7911
54099,-4.0634
54101,-4.1124
54103,-4.0004
54105,-4.0568
54107,-3.6193
54109,-4.3561
55001,-4.0447
55003,-4.0445
55005,-3.9691
55007,-4.0015
55009,-3.0621
55011,-4.2234
55013,-4.1003
55015,-4.2016
55017,-4.2527
55019,-4.1884
55021,-4.0659
55023,-4.3737
55025,-2.1545
55027,-4.2064
55029,-4.0925
55031,-3.9273
55033,-3.9627
55035,-3.6661
55039,-3.8367
55041,-4.9369
55043,-4.2501
55045,-4.1847
55047,-4.0359
55049,-3.9546
55051,-4.8366
55053,-4.0860
55055,-3.7629
55057,-4.0597
55059,-3.3161
55061,-4.0684
55063,-3.6182
55065,-4.2961
55067,-4.2499
55069,-4.0432
55071,-4.0567
55073,-3.8228
55075,-4.2880
55077,-4.3965
55079,-2.5905
55081,-4.1162
55083,-3.9898
55085,-4.1401
55087,-3.5829
55089,-3.6863
55091,-4.1066
55093,-4.2182
55095,-4.2616
55097,-3.8573
55099,-3.9861
55101,-3.3753
55103,-4.2867
55105,-3.6891
55107,-4.4112
55109,-4.1470
55111,-3.7979
55113,-4.0173
55115,-4.1513
55117,-3.7327
55119,-4.4375
55121,-4.1823
55123,-4.3289
55125,-3.9382
55127,-3.7554
55129,-3.8789
55131,-3.8219
55133,-3.2902
55135,-4.0356
55137,-3.8163
55139,-3.5236
55141,-3.8917
56001,-3.7230
56003,-4.2889
56005,-4.1355
56007,-4.1591
56009,-4.0933
56011,-4.4076
56013,-3.7134
56015,-3.9536
56017,-4.7257
56019,-4.2073
56021,-3.9167
56023,-4.4733
56025,-3.7825
56029,-3.7439
56031,-4.1842
56033,-3.9982
56035,-3.9576
56037,-4.0595
56039,-2.8125
56041,-3.9693
56043,-3.8988
56045,-4.3277
