id,f_grd
2314791,1.0367
2314793,1.0037
2314794,1.0108
2314795,0.8823
2314796,0.9565
2400030,0.8813
2400060,0.8424
2400090,0.6850
2400120,0.8245
2400150,0.8931
2400180,1.0317
2400210,1.0617
2400240,0.9813
2400270,1.0148
2400300,0.9504
2400330,1.0545
2400360,1.1238
2400390,1.1059
2400420,0.9887
2400450,0.8941
2400480,1.0186
2400510,0.9010
2400540,0.9893
2400570,0.9985
2400600,0.9848
2400630,0.8998
2400660,0.9874
2400690,0.8891
2400720,0.9895
2500001,1.0382
2500002,0.8313
2500013,0.8481
2500043,0.9747
2500067,0.9959
2500542,0.9766
2501650,1.0502
2501680,1.2589
2501710,1.2265
2501740,0.9897
2501780,0.9880
2501800,0.8790
2501860,0.9489
2501890,1.1811
2501950,1.1034
2501980,1.0576
2502040,1.1490
2502100,1.2230
2502160,0.8618
2502190,0.9922
2502220,0.9070
2502250,0.9168
2502310,0.8342
2502400,1.0143
2502430,1.0351
2502460,0.8536
2502490,1.2272
2502520,0.8933
2502530,0.9970
2502640,1.1202
2502670,0.9937
2502715,0.9866
2502790,1.0646
2502820,0.8962
2502880,1.1590
2502940,1.1608
2502970,0.9358
2503030,1.1302
2503090,0.9982
2503150,1.1577
2503240,0.9680
2503270,1.0575
2503300,0.9665
2503330,1.4179
2503360,0.9986
2503390,0.8872
2503510,1.1226
2503540,0.8098
2503660,0.9606
2503750,0.7561
2503780,1.0237
2503840,1.1376
2503990,0.7952
2504020,1.0510
2504050,0.9710
2504080,0.9343
2504140,0.9053
2504200,0.9848
2504230,1.0118
2504320,0.8655
2504360,0.8719
2504410,1.1196
2504440,1.1322
2504500,1.0606
2504590,0.9181
2504620,1.0906
2504650,1.0153
2504770,0.9505
2504800,0.7406
2504830,0.9819
2504860,1.0423
2504890,0.9940
2504950,0.9859
2504980,1.0038
2505010,0.9156
2505070,1.1287
2505130,0.8120
2505160,0.9601
2505220,0.9247
2505270,0.9778
2505280,1.0281
2505370,1.0643
2505400,0.9427
2505490,0.8762
2505500,1.0887
2505580,0.9817
2505610,1.1875
2505670,1.0476
2505730,1.0290
2505790,0.9736
2505880,1.1447
2505910,0.9339
2505970,0.9267
2506090,1.1056
2506150,1.0542
2506240,1.2070
2506270,0.9896
2506300,0.8742
2506330,1.1412
2506390,0.9897
2506420,0.9892
2506480,1.0815
2506540,1.0096
2506660,0.9024
2506690,0.9678
2506720,0.8916
2506750,1.0140
2506780,0.9452
2506840,1.2528
2506900,1.1334
2506960,0.9738
2506990,1.2051
2507020,1.0333
2507050,1.0130
2507080,1.0823
2507110,0.9197
2507140,0.9045
2507170,1.1152
2507230,1.1081
2507260,1.1613
2507290,1.0026
2507320,1.0468
2507350,1.0354
2507440,0.8787
2507470,1.2510
2507500,0.8809
2507530,1.2344
2507560,0.9938
2507590,1.1121
2507620,1.0988
2507680,1.0249
2507740,0.9376
2507770,0.9869
2507830,1.0558
2507860,1.1323
2507890,0.9182
2507920,0.9884
2507980,1.0645
2507990,0.9115
2508040,0.9538
2508250,1.0886
2508280,1.0335
2508310,1.1755
2508340,0.9582
2508370,1.2023
2508430,0.8014
2508580,1.3137
2508610,1.1544
2508640,1.1329
2508670,0.7600
2508700,1.1370
2508730,1.0165
2508760,0.9309
2508790,0.9814
2508820,0.9617
2508850,1.0570
2508880,1.0382
2508940,0.9873
2509000,1.1023
2509030,0.9418
2509060,0.9882
2509180,0.8510
2509270,0.9386
2509300,0.8586
2509360,0.8700
2509420,0.9882
2509450,1.0075
2509600,1.0837
2509630,0.8963
2509690,1.2515
2509720,0.9115
2509870,1.0223
2509930,0.8926
2509990,1.1258
2510050,0.9626
2510140,1.2613
2510170,0.9138
2510200,1.0435
2510380,0.9884
2510470,1.0346
2510500,0.8914
2510560,0.9857
2510590,0.9770
2510620,1.0988
2510770,0.9098
2510860,1.0843
2510890,1.0294
2510920,0.9237
2510950,0.9131
2510980,0.9929
2511010,0.6104
2511040,1.0401
2511130,0.6742
2511220,1.0825
2511250,0.9738
2511310,1.2019
2511340,1.0909
2511400,1.0679
2511430,1.0733
2511460,0.9361
2511520,0.7991
2511580,1.0974
2511670,1.0543
2511740,1.0198
2511760,1.0861
2511850,0.9469
2511880,1.0262
2511910,0.8883
2511970,1.0074
2512000,1.0612
2512030,0.9980
2512060,0.7559
2512100,0.9573
2512180,0.9873
2512210,1.2140
2512240,0.7167
2512270,1.1312
2512390,0.9434
2512420,0.7751
2512510,0.9053
2512600,1.1665
2512630,0.8882
2512660,1.2628
2512750,0.9982
2512780,0.9581
2512810,0.9641
2512840,0.7331
2512930,0.8387
2513020,1.0901
2513050,0.9479
2513080,0.8430
2513110,0.9662
2513170,1.0383
2513200,0.9314
2513230,0.9508
2513290,1.0332
2600005,0.7971
2600012,1.2010
2600013,0.9721
2600015,0.8881
2600016,1.0485
2600017,1.1036
2600018,1.0472
2601920,0.9017
2601950,1.0046
2601980,1.0395
2602070,0.7142
2602160,0.9406
2602190,1.0351
2602220,0.7705
2602520,1.0048
2602550,0.9969
2602640,0.9731
2602670,0.9989
2602730,1.0222
2602790,0.9867
2602820,1.0701
2603240,1.0883
2603510,1.1442
2603540,0.9296
2603690,0.9498
2603810,0.8668
2603870,0.8969
2603900,0.9645
2604020,1.0588
2604170,1.0108
2604260,0.9505
2604290,1.2489
2604440,0.9991
2604470,0.9811
2604500,0.9062
2604530,1.0127
2604620,1.1582
2604650,1.0086
2604740,0.8662
2604800,0.6708
2604830,0.7447
2604950,0.9480
2605010,1.0163
2605430,1.0483
2605780,0.9418
2605820,1.1196
2605850,1.0963
2606000,0.9224
2606090,1.0582
2606270,0.8391
2606500,1.0957
2606570,1.0127
2606600,0.9177
2606630,0.8585
2606720,1.0960
2606780,0.8437
2606840,1.0856
2606870,1.0264
2606900,0.8909
2606930,1.0478
2606960,1.0725
2606990,0.8914
2607040,1.1402
2607080,1.0574
2607140,1.2316
2607230,0.7544
2607320,1.1168
2607530,0.9618
2607560,1.0006
2607590,0.8933
2607620,1.0663
2607690,1.0361
2607710,1.0582
2607800,1.1333
2607890,0.7582
2608040,1.0722
2608070,0.9438
2608130,0.9255
2608160,0.8766
2608400,1.0637
2608430,0.8690
2608520,1.0561
2608580,0.8899
2608640,1.0111
2608670,1.0168
2608730,1.0059
2608770,1.0641
2608910,1.0951
2608940,1.2050
2609150,1.0806
2609560,0.8041
2609570,1.0789
2609750,1.0635
2609840,0.9281
2609900,0.9178
2609930,0.9687
2610050,1.1462
2610080,0.5821
2610110,0.8802
2610140,1.1909
2610200,0.8602
2610380,1.0379
2610410,1.0895
2610590,0.9471
2610620,1.0442
2610650,0.8274
2610750,1.0818
2610830,1.2098
2610860,0.8887
2611030,1.1489
2611140,0.8754
2611400,1.0587
2611430,0.9437
2611550,1.1922
2611600,1.1222
2611610,1.0116
2611640,0.6758
2611670,1.0276
2611700,0.9388
2611910,1.0612
2612000,0.9245
2612030,1.2354
2612150,1.0057
2612240,0.8929
2612300,1.1321
2612330,0.8555
2612420,1.0262
2612450,0.7249
2612480,1.0713
2612540,0.9342
2612560,1.0244
2612600,1.1441
2612690,1.0778
2612810,0.7229
2612930,1.0725
2612960,1.0247
2612990,1.0027
2613050,1.0596
2613090,0.7994
2613500,0.9098
2613530,0.9604
2613560,0.9919
2614070,0.9715
2614100,1.1136
2614230,0.8595
2614250,0.8924
2614280,0.9789
2614460,0.9864
2614520,0.9098
2614550,1.0434
2614570,0.8523
2614610,1.1324
2614690,0.8252
2614730,0.9235
2614760,1.0705
2614820,0.8492
2615060,1.1104
2615150,0.9460
2615390,0.9771
2615420,0.9699
2615450,0.8774
2615540,0.9998
2615730,1.0912
2615750,0.9903
2615830,1.0235
2615870,0.9252
2615970,0.9462
2615990,1.1018
2616020,1.0174
2616050,1.0366
2616080,1.0413
2616110,0.8440
2616320,1.2512
2616350,1.0304
2616380,1.0347
2616410,1.0395
2616440,0.9188
2616470,0.9742
2616500,1.0124
2616830,1.1794
2617160,0.9353
2617220,0.9172
2617250,1.1308
2617400,0.9585
2617520,1.1472
2617550,0.9763
2617640,0.9658
2617700,1.1485
2617730,0.9828
2617760,0.9753
2617820,1.1591
2617860,1.0760
2617880,0.9555
2617910,1.0009
2617940,1.0290
2617970,0.9240
2618030,1.0447
2618180,0.9959
2618270,0.9593
2618330,0.9810
2618390,1.2130
2618420,1.0284
2618450,0.9837
2618480,0.8966
2618510,1.1159
2618540,0.9958
2618570,0.9542
2618600,0.9756
2618720,0.9662
2618810,0.9060
2618840,1.0424
2618930,1.0546
2618990,1.0811
2619050,1.0381
2619100,0.9127
2619140,0.2464
2619170,0.8774
2619250,1.0207
2619410,0.7726
2619470,1.0282
2619530,1.0933
2619580,1.0874
2619620,0.8945
2619800,0.9930
2619830,1.0354
2619890,1.2460
2619920,0.8299
2619950,0.9798
2620010,0.8482
2620050,0.9677
2620070,0.9388
2620160,0.8903
2620280,0.9656
2620310,1.0483
2620340,0.8667
2620380,0.9903
2620400,1.0861
2620550,1.0980
2620610,0.9419
2620670,0.9953
2620730,1.0658
2620820,1.0284
2620850,1.1385
2620880,1.1084
2620910,1.1041
2620940,0.8464
2620980,1.0148
2621120,0.8912
2621150,0.6375
2621180,0.9185
2621210,1.0187
2621240,0.9769
2621450,0.9982
2621570,1.0245
2621600,0.8447
2621690,1.1157
2621840,0.9849
2621870,0.9847
2622050,0.9829
2622200,0.9921
2622290,0.6856
2622320,1.2242
2622350,0.9786
2622380,1.0642
2622410,1.0871
2622470,0.9585
2622500,1.0116
2622620,1.0908
2622740,0.7636
2622800,0.9041
2622860,0.9492
2622970,0.9644
2622980,0.9063
2623040,0.8910
2623070,0.9728
2623100,1.0961
2623130,0.9437
2623250,0.9872
2623280,0.9801
2623310,0.8325
2623460,0.8013
2623490,0.9979
2623520,0.8713
2623550,1.1130
2623580,1.1462
2623610,0.9246
2623670,0.9412
2623790,1.0346
2623820,1.0874
2623850,1.1712
2623910,1.0766
2624000,1.0998
2624120,1.0051
2624150,1.0185
2624180,1.0252
2624420,0.9694
2624570,1.0298
2624600,0.7716
2624690,0.7479
2624720,0.8839
2624750,1.0188
2624810,1.1366
2624840,0.8697
2624870,0.7638
2624960,0.8880
2625020,0.9793
2625140,1.2723
2625230,1.0070
2625290,0.9758
2625320,0.9541
2625350,1.0324
2625400,1.0955
2625560,1.0058
2625680,1.1002
2625740,1.0905
2625800,1.1010
2625950,0.8092
2625980,1.1511
2626010,1.0377
2626040,1.0376
2626130,1.1436
2626190,0.8379
2626220,0.9495
2626280,1.1036
2626370,1.0892
2626400,0.9321
2626520,1.1245
2626760,0.9024
2626970,1.1550
2627060,1.0460
2627150,0.8114
2627210,0.8829
2627240,1.0776
2627420,1.1331
2627660,0.9576
2627720,1.0363
2627810,1.0667
2627900,1.0765
2627930,1.0973
2628140,1.0460
2628170,0.8711
2628200,1.0089
2628500,1.0544
2628530,1.0454
2628560,1.1028
2628740,0.8246
2628830,1.0272
2628890,1.1233
2628950,1.0250
2629120,0.9679
2629160,1.0888
2629250,1.1018
2629370,0.9756
2629400,0.8043
2629460,0.8889
2629490,0.9970
2629520,1.0402
2629540,0.9524
2629670,1.2181
2629760,1.0446
2629790,0.8955
2629910,0.9727
2629940,1.0590
2630030,1.1117
2630060,1.0013
2630090,1.1154
2630120,0.8219
2630210,0.9047
2630300,1.0705
2630360,1.0210
2630390,0.8820
2630450,0.8630
2630660,1.1053
2630780,0.9695
2630840,0.9590
2630930,0.9569
2630960,1.2723
2630990,1.0185
2631020,0.9301
2631320,1.0903
2631380,0.9012
2632220,0.8167
2632250,1.0690
2632280,0.8996
2632300,1.0688
2632310,0.8541
2632340,0.8786
2632370,0.9345
2632550,1.0024
2632610,1.0703
2632640,1.0587
2632670,1.0413
2632820,0.9796
2632850,1.0998
2632880,1.0114
2632910,1.1028
2632940,0.9514
2633000,1.0576
2633030,1.0475
2633090,1.0640
2633120,0.9846
2633360,1.1214
2633410,1.0366
2633420,0.9575
2633510,1.0266
2633540,1.0840
2633720,1.1161
2633810,0.9752
2633840,0.8985
2633870,1.1042
2633900,0.9599
2633930,0.9632
2634260,1.1397
2634380,1.0480
2634410,1.1348
2634440,0.9796
2634470,1.0793
2634560,0.9458
2634650,0.9606
2634680,0.8946
2634710,0.9846
2634920,0.9746
2634950,0.8988
2635160,0.9256
2635190,0.9130
2635220,0.9759
2635310,0.9024
2635460,1.0085
2635520,1.0088
2635550,1.0096
2635730,0.8773
2635820,0.8869
2635850,1.0938
2635910,1.1103
2635940,0.9636
2635970,0.9084
2636060,0.8314
2636120,1.0852
2636270,0.8502
2636300,1.0490
2636330,0.9620
2636390,0.9957
2636420,1.2512
2636450,0.9193
2636485,1.0060
2636540,0.8601
2636570,0.9222
2636600,1.0299
2636630,1.0461
2636660,1.1556
2700001,1.0851
2700005,1.0232
2700006,0.9593
2700007,0.9707
2700008,0.7985
2700013,1.0319
2700017,1.1600
2700019,0.9272
2700021,0.8902
2700022,0.9649
2700088,1.0999
2700089,0.9648
2700090,1.0169
2700091,0.9837
2700099,0.9264
2700100,0.9842
2700102,0.9269
2700104,1.0645
2700105,1.0252
2700106,1.0874
2700108,0.8946
2700109,1.0906
2700123,0.9394
2700124,0.9968
2700125,0.9495
2700126,1.0518
2700128,1.0604
2700130,0.8018
2700145,0.8926
2700146,1.1047
2700161,0.8382
2700162,0.8882
2700163,0.9146
2700182,1.0423
2700231,0.7358
2700287,1.2092
2700294,0.7452
2700326,0.9480
2700379,0.8339
2702730,0.9300
2702760,1.0099
2702910,0.9082
2702930,1.0462
2702970,0.9205
2703060,1.1630
2703150,1.0035
2703180,1.0224
2703450,1.0104
2703570,1.0442
2703660,0.9803
2703690,0.8840
2703870,1.2105
2704050,1.0153
2704440,1.1242
2704470,0.7898
2705460,1.0856
2705660,1.0038
2705730,0.8299
2705760,1.0458
2705790,0.9580
2706060,0.6383
2706090,0.9917
2706150,0.9575
2706240,0.6525
2707200,1.0432
2707290,0.8836
2707350,1.0437
2707380,0.9063
2707410,1.1423
2707500,1.1032
2708070,0.7081
2708100,0.9477
2708190,1.0744
2708220,1.1936
2708910,0.8976
2709420,0.9144
2709440,1.1431
2709480,0.9079
2709510,0.8283
2709720,0.8019
2709750,1.1516
2710060,1.1063
2710090,1.0395
2710140,0.8791
2710170,1.0812
2710230,0.9469
2710260,0.9746
2711010,0.9432
2711040,0.9591
2711085,0.9422
2711130,1.0113
2711190,1.0812
2711250,1.0335
2711370,1.1618
2711670,1.1312
2711760,0.9123
2711820,1.0173
2711880,0.9943
2712240,1.1620
2712270,1.0811
2712300,0.8437
2712360,0.9340
2712420,0.8821
2712580,0.8565
2712900,0.9407
2713110,0.9806
2713170,0.9839
2713530,1.0407
2713560,1.0829
2713590,0.9599
2713920,1.0603
2713980,1.0353
2714070,0.8147
2714190,0.8826
2714220,1.1202
2714260,1.0206
2714970,1.0493
2715000,1.0306
2715030,0.9003
2715750,1.2998
2716980,1.0474
2717100,0.9989
2717120,0.9707
2717220,1.0053
2717250,0.9601
2717520,0.9241
2717780,1.1036
2718070,0.8789
2718090,0.7968
2718210,1.0429
2718240,0.9707
2718330,1.0813
2718570,0.8971
2718660,0.7679
2718750,1.2352
2718780,0.9781
2718810,0.8927
2718940,1.1584
2718960,0.9486
2719320,0.8834
2720550,1.2739
2720580,1.1244
2720670,0.9380
2721240,1.0335
2721320,0.9561
2721390,1.2023
2721420,1.0788
2721450,0.9107
2721480,0.9747
2721540,1.0447
2722920,0.9711
2722950,1.1000
2723310,1.0498
2723370,0.9193
2723400,1.0597
2723430,1.2784
2723490,1.0370
2723520,1.0210
2723820,0.8842
2723850,0.9169
2723880,1.0849
2723910,1.0987
2723970,0.9630
2725050,0.8813
2725080,1.0547
2725140,1.1212
2725200,1.0802
2728050,0.9641
2728080,0.8496
2728140,1.0505
2728170,0.9702
2728200,1.0489
2728230,1.0747
2728290,1.1504
2728320,1.0281
2728350,0.8747
2728380,0.9344
2728950,1.1134
2728970,0.8831
2730030,1.0828
2730060,1.1138
2730090,0.7460
2730150,0.6229
2730480,1.0925
2730510,0.5493
2731750,1.0966
2731780,0.8497
2731800,0.9196
2732070,1.1046
2732250,0.8548
2732390,0.9738
2732430,0.8845
2732520,0.9405
2732550,0.8682
2732820,1.2398
2732850,1.0629
2732880,1.0737
2733000,1.0167
2733210,1.0266
2733270,0.9651
2733330,1.0011
2733390,1.0155
2733420,0.8949
2733450,1.2158
2733480,0.8182
2733510,0.9331
2733540,1.0087
2733600,0.9276
2733780,0.9340
2733790,1.1138
2733810,1.1076
2733840,0.9563
2733870,1.0508
2733900,0.9768
2738160,0.9491
2738190,1.0143
2738850,0.9631
2738880,1.0505
2740665,0.8544
2740740,0.9799
2740830,0.8468
2741040,0.9000
2741060,1.0274
2741460,0.9464
2741850,1.0311
2741880,0.7811
2741910,1.2869
2742120,0.6781
2742160,1.0038
2742270,0.9398
2742360,1.0063
2742720,1.1348
2742780,1.0041
2744070,0.9948
2744160,1.0135
2745735,1.0086
2791445,0.8363
2791450,0.7780
2791451,1.0206
2800360,0.9086
2800390,0.9323
2800420,1.0798
2800450,1.1159
2800510,1.0005
2800540,1.1320
2800570,1.0676
2800600,1.1269
2800630,1.0487
2800660,1.0147
2800720,0.9703
2800750,0.7992
2800780,1.0080
2800820,0.9583
2800840,0.7391
2800870,0.9961
2800900,0.7871
2800930,1.0011
2800960,0.8570
2800990,1.0440
2801020,0.8176
2801050,0.8025
2801090,0.9886
2801110,0.9002
2801140,1.1363
2801170,0.9548
2801200,0.7031
2801220,0.8166
2801260,0.8408
2801290,0.8959
2801320,0.9544
2801360,1.0936
2801380,1.0616
2801410,0.7477
2801440,1.1743
2801470,0.8960
2801490,1.1128
2801530,0.9826
2801560,1.1405
2801590,1.0105
2801620,0.8943
2801650,0.9045
2801680,1.1464
2801710,0.8648
2801740,1.0574
2801770,0.9950
2801800,1.0114
2801830,0.9286
2801860,0.9760
2801890,1.2074
2801950,1.0161
2801980,0.7971
2802010,1.0005
2802040,0.6765
2802070,1.0617
2802100,1.0622
2802160,0.9411
2802190,0.7698
2802220,0.8834
2802250,1.0495
2802280,1.0329
2802310,0.9992
2802340,0.8451
2802370,0.9808
2802400,1.0327
2802430,1.0914
2802460,0.8983
2802490,0.9113
2802520,0.9393
2802550,0.9975
2802580,0.8187
2802610,0.8068
2802640,0.8281
2802670,0.9579
2802700,0.9523
2802730,0.9294
2802760,0.8038
2802790,1.0551
2802820,1.0730
2802850,1.0910
2802880,1.0197
2802910,0.8813
2802940,1.0630
2803000,0.8919
2803030,0.8745
2803060,0.9749
2803090,1.0450
2803120,0.8932
2803150,0.9225
2803180,0.7609
2803210,0.9674
2803240,0.8781
2803270,0.8753
2803300,0.7962
2803360,0.9451
2803390,1.0717
2803420,0.9415
2803450,1.0844
2803480,0.9898
2803510,0.9397
2803520,0.9809
2803530,1.1363
2803540,0.9067
2803570,0.8242
2803600,0.9504
2803630,1.0578
2803660,0.9251
2803690,0.9827
2803720,1.0271
2803750,1.1144
2803780,0.9684
2803810,1.0668
2803830,1.0877
2803870,0.7472
2803900,0.8119
2803930,0.8865
2803960,0.7358
2803990,1.0782
2804020,1.0103
2804050,1.0609
2804080,0.8845
2804110,0.8698
2804140,0.8836
2804170,0.9680
2804200,1.1095
2804230,0.9167
2804260,0.9685
2804290,0.8106
2804320,1.0517
2804350,1.0425
2804380,0.9060
2804440,0.8890
2804470,0.9288
2804500,0.8942
2804530,0.8362
2804560,1.1513
2804590,1.0212
2804620,0.9178
2804650,1.1907
2804680,0.9265
2804710,0.9467
2804740,1.0142
2804770,1.0391
2804800,0.7836
2900001,0.8792
2900002,0.9733
2900003,0.6676
2900004,0.6825
2901000,0.9901
2902850,0.9709
2902910,0.9470
2903060,0.9761
2903150,0.9398
2903200,1.0429
2903270,0.8442
2904020,0.9711
2904050,0.9661
2904500,0.9979
2904620,0.8961
2904890,0.9918
2904950,1.0448
2905130,0.8302
2905250,0.7854
2905280,0.8270
2905310,0.9220
2905370,0.9444
2905430,0.9152
2905580,0.9523
2905640,0.9547
2905660,1.0439
2905760,1.0836
2905880,1.0354
2905940,1.0283
2906120,1.0724
2906360,0.9001
2906430,0.9281
2906510,0.9743
2906990,1.0166
2907020,1.1908
2907050,0.8447
2907120,0.7891
2907350,0.9117
2907380,1.0047
2907460,0.9792
2907470,0.7514
2908170,0.9263
2908250,0.8486
2908320,1.2193
2908370,1.1458
2908400,0.9389
2908460,0.8341
2908670,0.8898
2908760,0.9254
2909720,1.0883
2909750,0.9212
2909780,0.9015
2909860,0.9389
2909900,1.1470
2909930,1.0272
2910110,0.9806
2910290,0.9132
2910320,0.9561
2910380,0.7707
2910410,0.8223
2910500,0.8567
2910770,0.9141
2910800,1.0042
2910830,0.7909
2910920,1.0200
2911100,0.9161
2911220,0.8331
2911250,1.0207
2911310,0.9732
2911340,1.0896
2911400,0.9318
2911550,1.2006
2911650,0.7941
2911700,1.0774
2911850,0.8632
2911910,0.6928
2911940,1.0616
2911990,0.9565
2912010,0.8592
2912030,0.9732
2912180,0.9180
2912240,0.8779
2912290,0.8420
2912300,0.9423
2912540,0.7625
2912550,0.8372
2912600,0.9749
2912630,0.9792
2912660,0.9883
2913080,0.8604
2913140,0.8632
2913170,0.7934
2913380,1.0171
2913560,0.9767
2913590,1.1806
2913620,0.8485
2913650,0.8865
2913710,0.8562
2913760,0.9433
2913770,0.9108
2913800,0.4772
2913830,0.8995
2914250,0.8081
2914280,1.0023
2914320,0.8488
2914340,0.7840
2914400,1.0761
2914430,0.8709
2914460,0.8355
2914490,0.9585
2914550,0.8698
2914840,0.7824
2915420,0.9437
2915450,1.0587
2915480,0.9065
2915600,0.9309
2916190,0.8034
2916230,0.7812
2916290,0.8232
2916350,0.8527
2916380,0.8004
2916400,0.9731
2916450,1.0784
2916500,0.4689
2916740,0.9532
2916770,0.9754
2916830,1.0333
2917000,0.9889
2917820,1.1374
2917850,1.1566
2917880,0.9917
2917970,0.8790
2918220,1.1690
2918240,0.9000
2918270,0.8664
2918300,0.9724
2918460,0.9315
2918480,0.9283
2918540,0.8992
2918600,0.9635
2918670,0.8980
2918690,0.9056
2919080,0.6989
2919170,0.9531
2919230,1.0686
2919260,0.9821
2919350,0.9735
2919410,0.8996
2919890,0.8119
2919980,0.8157
2920010,0.9365
2920050,1.1194
2920160,0.9157
2920310,1.2627
2920410,1.0205
2920430,0.8887
2920490,1.0477
2920550,1.0368
2920610,0.8898
2920670,0.9299
2920700,1.0396
2920810,1.0057
2920940,0.9147
2921000,1.1739
2921100,0.9723
2921120,1.1473
2921210,0.6551
2921330,1.0629
2921510,0.9910
2921540,1.0557
2921600,0.9899
2921750,0.9692
2921810,0.8733
2921840,0.9257
2921875,0.8780
2922530,1.0133
2922650,0.7439
2922740,0.8525
2922800,0.9291
2922830,1.0346
2922890,0.8240
2923010,0.9341
2923100,1.0095
2923160,1.0476
2923270,0.9115
2923340,0.9793
2923430,0.9937
2923460,0.9433
2923490,1.0279
2923550,1.0460
2923580,1.1067
2923700,0.9041
2923730,1.0518
2924530,0.9054
2925110,0.8490
2925210,1.0530
2925230,0.9036
2925290,1.2276
2925330,0.9761
2925350,1.0257
2925450,0.8297
2925500,0.8347
2925620,0.8123
2925640,0.8107
2925650,0.9921
2925710,0.9658
2926070,0.9083
2926160,0.9941
2926220,1.0879
2926370,1.0048
2926430,1.0303
2926480,1.1024
2926640,0.8583
2926670,0.8166
2926850,0.9373
2926890,0.9454
2926970,1.1344
2927060,0.9030
2927090,1.0162
2927540,0.8512
2927570,1.0851
2927630,0.9687
2927660,0.9058
2927830,0.9815
2927870,0.7264
2927900,0.8408
2927930,0.8548
2928110,0.9125
2928260,0.8544
2928380,0.8928
2928410,0.8681
2928430,0.9467
2928530,0.9277
2928560,0.9466
2928710,0.8827
2928740,1.0258
2928800,0.9584
2928860,0.9602
2928920,0.9181
2928950,0.9875
2929100,0.9826
2929170,0.9295
2929250,0.9132
2929280,0.9706
2929370,0.9213
2929430,0.9228
2929520,0.9519
2929610,0.8162
2929640,1.0046
2929760,0.9309
2930270,0.9219
2930330,1.0622
2930360,1.0005
2930420,0.9633
2930450,0.9679
2930520,0.8791
2930570,0.8363
2930660,0.7489
2930690,1.0339
2930750,0.9393
2930780,0.9396
2930840,0.9732
2931020,1.1166
2931050,0.9535
2931070,0.7598
2931110,0.9731
2931140,0.9425
2931440,0.9633
2931500,0.7704
2931530,0.9884
2931650,1.0426
2931680,0.9297
2931710,1.2032
2931830,1.0885
2931860,0.6670
2932010,0.8392
2932070,0.9589
2932100,0.8902
2932110,0.9319
2932190,0.8715
2932310,0.9069
3000002,1.1496
3000003,0.8670
3000005,1.1831
3002010,1.0175
3003290,0.9607
3003820,0.9961
3003870,1.0606
3004560,1.0174
3004980,1.1101
3005140,0.8453
3005280,0.9776
3007050,0.9575
3007110,1.1770
3007190,1.0270
3007410,0.9319
3008670,0.9056
3008910,1.1346
3009560,1.0217
3010080,1.0076
3010920,1.2368
3011100,1.2082
3011520,1.0750
3012420,1.0066
3012510,0.9641
3013040,0.9583
3013260,1.0263
3013310,0.9177
3013560,1.1573
3013860,1.0418
3014700,1.1256
3015450,1.0718
3016200,0.9705
3016490,1.2169
3016530,1.1226
3016880,1.1442
3016950,0.9350
3017130,0.9217
3018410,0.9319
3018570,0.9761
3018780,1.0509
3021060,1.1128
3021240,0.7505
3022790,1.0490
3023040,1.0778
3023940,1.0883
3024200,0.8613
3025020,0.9538
3025890,1.2490
3026160,1.0042
3027570,1.1195
3027740,1.3234
3028590,0.9049
3100002,0.7913
3100006,1.1123
3100011,0.9578
3100016,1.0222
3100021,0.9924
3100022,0.9064
3100034,1.0750
3100071,1.0640
3100085,1.0175
3100088,0.9343
3100095,1.1059
3100098,1.0427
3100112,1.0742
3100115,1.0456
3100122,1.3027
3100163,1.0208
3100165,0.7365
3100170,1.2170
3102770,1.0652
3102910,1.0824
3103330,1.1783
3103360,1.0337
3103600,1.0838
3103810,1.2141
3103990,1.1927
3104100,1.1602
3104920,0.9786
3104980,1.0751
3105340,0.9849
3105460,0.9407
3170110,1.2729
3170440,1.2515
3170530,0.9429
3170650,1.0809
3170710,1.1382
3171100,0.9694
3171220,1.0581
3171580,1.1244
3171820,0.9887
3171940,0.9295
3172390,1.0122
3172810,1.2379
3172840,0.9439
3173470,1.1394
3173710,1.0154
3173740,0.9146
3173830,1.0096
3173890,0.9415
3174160,0.9562
3174200,1.0791
3174430,0.9699
3174580,1.1470
3174760,0.9759
3174820,0.9084
3174850,1.1411
3175270,1.1213
3175510,1.2478
3175630,1.2765
3175660,1.0145
3175900,1.0699
3176450,1.0020
3176470,1.1248
3176560,1.1871
3176710,1.2260
3176860,1.2724
3177550,1.3066
3178020,0.9878
3178210,1.1541
3178520,0.9226
3178660,1.0152
3178720,1.0075
3179050,1.2407
3200030,1.0528
3200060,0.9904
3200090,1.0691
3200120,0.9916
3200210,0.9430
3200240,0.9235
3200270,0.9501
3200300,0.9828
3200360,0.9947
3200390,1.0155
3200420,0.9041
3200480,1.0603
3200510,1.1612
3300616,0.7808
3301380,1.0694
3301440,1.1802
3301470,1.0202
3301590,0.8657
3301620,0.9289
3301650,0.8518
3301740,0.9416
3301860,0.9946
3301950,1.0612
3302070,1.0771
3302130,1.0840
3302250,0.9485
3302340,0.8136
3302460,1.0263
3302480,0.9201
3302490,0.8630
3302580,0.9306
3302610,0.8351
3302640,1.1175
3302880,0.8352
3302910,0.9379
3302990,1.0716
3303000,0.8359
3303090,0.9463
3303150,1.1994
3303180,1.0307
3303210,0.9030
3303240,1.0252
3303330,0.9517
3303480,1.0555
3303510,1.1901
3303600,1.2090
3303660,1.0056
3303750,0.8509
3303780,0.9432
3303840,1.0525
3303870,1.0381
