id,np_avg
1303390,1.4453
1303420,1.1906
1303480,1.2011
1303510,1.8600
1303540,0.9462
1303570,0.4560
1303600,0.0159
1303660,0.1978
1303690,0.0312
1303720,1.2298
1303750,-0.3565
1303780,1.2975
1303840,0.7630
1303870,0.7067
1303930,0.1997
1303960,2.0763
1303990,1.2258
1304020,0.5725
1304050,-0.1939
1304080,0.1763
1304110,0.8633
1304140,1.4632
1304170,0.5283
1304200,0.6124
1304220,0.5695
1304260,0.6841
1304320,1.2389
1304380,-0.4075
1304410,0.7482
1304440,1.7845
1304470,1.2857
1304530,0.6729
1304540,0.5039
1304560,1.3402
1304770,0.1904
1304800,-0.1990
1304890,-0.0083
1304950,1.0144
1304980,1.1706
1305040,0.2935
1305070,0.8340
1305100,0.8472
1305130,1.2923
1305190,-0.4059
1305250,1.4411
1305280,0.7331
1305310,0.2673
1305340,0.8344
1305370,0.6629
1305390,1.1269
1305430,0.7246
1305550,0.3326
1305640,0.6773
1305670,1.0260
1305700,0.5878
1305730,0.6941
1305760,0.1555
1305790,-0.0317
1305850,0.1672
1500030,0.6786
1600001,0.1341
1600002,1.4954
1600009,0.0380
1600030,-0.1559
1600060,0.6614
1600139,0.3944
1600180,0.3728
1600240,0.5080
1600270,0.2895
1600300,1.6215
1600360,1.5293
1600420,0.5556
1600480,0.0573
1600490,1.2294
1600510,0.7016
1600600,1.3540
1600660,0.8300
1600720,0.2496
1600780,1.5672
1600930,1.2072
1600960,0.5219
1601020,0.8521
1601050,0.2715
1601080,0.3718
1601110,0.4637
1601140,1.0860
1601200,1.3219
1601260,0.0650
1601290,1.1073
1601470,0.9786
1601530,1.1562
1601570,1.0517
1601590,0.5880
1601650,0.1655
1601710,1.1617
1601770,0.2887
1601800,1.3857
1601860,0.7288
1601920,1.7420
1601950,0.9743
1601980,0.1775
1602030,1.6063
1602070,0.6122
1602100,1.0027
1602130,0.5813
1602190,0.4835
1602220,1.5869
1602250,0.4423
1602340,0.8195
1602370,1.7637
1602490,0.5318
1602520,0.3718
1602550,0.8211
1602580,0.0917
1602640,1.3939
1602670,0.8765
1602700,0.4369
1602790,0.5097
1602850,0.7130
1602910,0.9816
1602940,-0.8278
1602970,0.5174
1603000,0.4073
1603060,0.7227
1603090,0.7767
1603180,-0.2955
1603240,1.1465
1603270,0.2645
1603300,0.2124
1603330,1.2958
1603360,-0.0354
1603400,0.4755
1603420,1.0678
1700001,1.4647
1700002,0.5390
1700003,0.5881
1700004,-0.1735
1700005,1.3443
1700007,1.1569
1700009,0.2523
1700010,-0.4842
1700014,0.3209
1700041,1.3856
1700044,0.3257
1700045,0.3302
1700077,1.1205
1700092,-0.8361
1700099,2.5427
1700105,0.3066
1700106,0.3274
1700109,0.3650
1700110,-1.4976
1700112,0.5419
1700113,0.1378
1700114,-0.1071
1700115,0.7209
1700119,2.1353
1700123,0.3354
1700125,0.9175
1700126,1.1159
1700153,-0.4329
1700217,-0.4783
1700222,0.9427
1700223,0.3349
1700310,0.2463
1700314,0.6671
1700319,0.3732
1700320,0.4350
1700321,0.3533
1700324,1.0525
1700326,0.8814
1700330,1.6563
1700332,0.2397
1701385,0.8312
1701387,-0.4679
1701395,0.5771
1701403,0.8293
1701413,0.0033
1703090,0.5029
1703150,0.5642
1703270,1.6614
1703300,0.4346
1703480,0.5133
1703510,0.8332
1703600,0.2478
1703660,1.1006
1703690,0.8110
1703750,0.3802
1703810,1.0793
1703840,0.9247
1703900,2.7037
1703930,0.1899
1703960,-0.1789
1703990,0.4760
1704050,-0.6823
1704140,2.4144
1704260,0.2595
1704380,0.6554
1704470,0.5981
1704560,-0.4461
1704620,0.4672
1704680,-1.2873
1704710,0.5837
1704740,1.7295
1704800,3.0925
1704920,1.0931
1704950,2.1331
1705050,2.6795
1705220,1.8320
1705310,-0.7315
1705430,0.7962
1705466,-0.0724
1705580,0.6307
1705610,1.2107
1705760,-1.6337
1705790,0.6180
1705820,-0.3945
1705880,1.6220
1705910,0.8047
1705950,-0.0375
1706000,-0.2809
1706060,0.2346
1706090,0.0139
1706120,0.4641
1706270,0.3555
1706390,0.5841
1706450,1.7438
1706480,1.5497
1706510,-0.2348
1706630,-0.1162
1706750,0.8229
1706930,0.0338
1707010,1.3066
1707170,0.0373
1707200,1.3812
1707290,0.9486
1707320,1.2490
1707650,0.5565
1707770,0.2976
1707830,1.4190
1707950,0.0008
1707980,3.3468
1708010,1.8507
1708040,-1.4764
1708130,-1.1160
1708160,0.6639
1708220,0.2241
1708250,-0.3417
1708280,0.7838
1708340,0.8588
1708430,1.3072
1708460,0.2981
1708500,0.8118
1708550,0.9550
1708610,0.7278
1708640,1.4313
1708730,1.6786
1708790,1.8615
1708970,1.4255
1709100,0.7525
1709150,1.7399
1709170,0.5094
1709210,0.7108
1709270,0.3250
1709330,0.6984
1709400,0.9558
1709420,2.0482
1709510,-0.7491
1709540,1.0859
1709600,1.1070
1709810,0.2474
1709850,0.2040
1709930,1.7687
1709960,-0.5446
1709990,-0.0060
1710200,-1.3236
1710240,0.8361
1710290,1.2558
1710380,2.0125
1710410,0.9512
1710440,0.2959
1710470,1.3150
1710530,0.9986
1710570,0.8115
1710650,0.6657
1710690,-0.5914
1710740,1.2860
1710760,0.2670
1710790,0.4679
1710800,0.0593
1710820,-0.4840
1710830,0.9041
1711010,-0.8071
1711100,-0.2549
1711250,0.2836
1711290,-0.6277
1711350,1.4877
1711400,-0.4812
1711610,1.0052
1711790,0.4173
1711850,-0.0859
1711880,1.3546
1711980,2.5287
1712000,1.0082
1712060,0.2998
1712120,1.1282
1712210,1.2068
1712240,1.7195
1712330,0.4090
1712420,-1.5284
1712450,-1.2068
1712510,0.6248
1712540,1.7021
1712700,2.4083
1712720,0.4155
1712760,0.4372
1712810,1.0388
1712840,0.8634
1712930,0.2386
1712960,-0.0284
1713020,0.5218
1713050,0.5802
1713140,0.9843
1713170,-0.0891
1713240,0.7248
1713260,1.6967
1713290,0.9926
1713320,-1.8806
1713370,-0.2951
1713410,-0.4531
1713440,-0.4942
1713500,0.3538
1713530,1.7925
1713560,0.9994
1713660,0.0915
1713710,1.3343
1713770,1.4307
1713920,1.8074
1713970,2.2057
1714050,1.2594
1714100,0.3436
1714160,0.0013
1714220,0.3970
1714250,1.1735
1714350,1.3099
1714430,1.7318
1714460,3.3202
1714550,0.8048
1714710,0.6834
1714820,1.9511
1715090,-0.2984
1715100,0.4915
1715180,0.4104
1715400,0.5316
1715420,0.9271
1715450,-0.1618
1715480,0.7677
1715490,0.9531
1715630,0.4602
1715660,1.4569
1715700,1.4469
1715750,0.1818
1715780,0.5095
1715820,1.0657
1715880,0.4514
1715900,0.6354
1715930,1.6435
1716020,0.0743
1716050,1.0404
1716080,0.9165
1716140,0.4360
1716230,1.5342
1716290,0.0888
1716350,1.1335
1716380,1.7346
1716410,0.8009
1716530,1.5807
1716560,1.6975
1716590,1.7887
1716650,1.4338
1716680,0.5034
1716800,2.5674
1716860,2.7053
1716920,2.4379
1716950,-0.5285
1717040,1.3748
1717160,2.5573
1717220,0.8875
1717280,-0.0600
1717310,-0.0979
1717370,1.0876
1717490,0.5036
1717520,1.1957
1717670,0.4155
1717730,0.9352
1717790,0.1662
1717800,0.3711
1717850,2.4763
1718060,0.6048
1718090,1.4923
1718180,1.1798
1718200,-0.3016
1718240,0.1714
1718270,0.0629
1718360,0.2185
1718420,-0.5795
1718480,-1.8488
1718510,0.9918
1718570,2.2377
1718810,0.2988
1718840,0.7106
1718870,0.7059
1718960,0.5620
1718990,1.1825
1719110,2.1159
1719200,0.5845
1719230,0.5062
1719260,1.4532
1719290,2.9500
1719500,1.1615
1719530,0.8960
1719660,0.3005
1719680,-1.1423
1719830,1.3818
1719960,0.6959
1719970,1.1334
1720170,0.8900
1720180,1.1229
1720220,1.6675
1720280,1.2462
1720350,0.5172
1720380,0.8742
1720430,0.7535
1720490,0.5561
1720550,0.2786
1720580,0.1370
1720640,0.3140
1720760,0.4955
1720880,0.5430
1720970,2.8426
1721000,0.4349
1721030,3.0796
1721180,1.4022
1721270,0.8960
1721300,0.2071
1721390,0.3656
1721420,0.9826
1721450,1.5046
1721510,0.9991
1721600,2.4454
1721630,1.8365
1721720,2.5712
1721750,2.3109
1721870,0.9569
1721900,1.8543
1722020,-0.2091
1722080,-0.2694
1722130,1.1147
1722150,0.2795
1722300,0.2082
1722530,0.9804
1722620,0.9589
1722710,1.2434
1722770,0.7423
1722800,2.2908
1722920,1.1529
1722980,0.6386
1723090,3.6575
1723100,1.3257
1723200,1.5563
1723250,0.4387
1723460,1.7286
1723730,1.1209
1723850,0.0692
1723920,1.6978
1724000,2.0519
1724060,1.6793
1724270,1.0160
1724330,0.1040
1724390,0.4960
1724420,3.0148
1724480,0.9789
1724600,0.8879
1724650,0.0365
1724720,-0.6851
1724750,1.5485
1724780,0.5774
1724870,0.7301
1724940,1.2970
1725000,1.3215
1725020,0.3787
1725050,0.6148
1725110,-1.2261
1725190,0.6293
1725290,0.7460
1725500,0.6627
1725590,-0.2742
1725620,0.2261
1725690,0.8285
1725740,1.2631
1725920,-0.4569
1725950,0.9945
1726100,1.6275
1726190,1.7377
1726250,0.4095
1726310,0.9886
1726370,0.5566
1726400,0.5207
1726430,0.6150
1726490,0.7464
1726550,1.2820
1726590,0.4621
1726610,0.3440
1726710,0.9448
1726800,1.9143
1726820,2.1829
1726850,1.5935
1727180,0.1334
1727210,1.9973
1727290,0.5924
1727300,0.3595
1727340,0.5479
1727390,1.2493
1727450,0.6266
1727540,1.0880
1727610,0.3620
1727710,2.3832
1727720,0.5147
1727780,-0.0482
1727840,1.0595
1727960,0.3156
1727990,0.6807
1728140,0.7658
1728270,0.8819
1728500,1.5401
1728560,0.9274
1728620,1.6065
1728650,1.0216
1728700,0.2664
1728810,-0.0048
1728890,1.8991
1728920,0.4493
1728980,2.0818
1729040,0.8534
1729100,0.2826
1729130,2.2825
1729190,0.9267
1729250,2.3778
1729420,0.3207
1729670,-0.0272
1729760,1.4412
1729890,1.1118
1729940,0.7075
1730060,0.2059
1730160,0.5899
1730200,0.7242
1730220,1.5985
1730270,1.4778
1730300,0.6326
1730420,2.3722
1730480,0.2222
1730510,-0.2397
1730570,1.4069
1730600,2.0060
1730630,0.4349
1730660,0.8781
1730750,0.9491
1730780,0.8212
1730810,-0.0558
1730840,1.8257
1730930,0.7765
1730990,0.1469
1731020,1.1114
1731050,1.3910
1731080,0.7037
1731200,0.7978
1731230,0.6210
1731270,0.2117
1731290,0.4480
1731380,0.5086
1731410,0.2154
1731500,0.5836
1731710,0.4186
1731740,0.9774
1731770,0.3515
1731920,1.1078
1732040,2.0683
1732100,0.7564
1732160,0.5446
1732190,0.7654
1732280,-0.2820
1732370,-1.1316
1732520,1.4317
1732550,1.5772
1732670,0.2090
1732770,1.4442
1732830,1.2038
1732850,1.5572
1732960,0.4499
1732970,0.4108
1733000,0.7296
1733120,-0.1088
1733210,-0.4551
1733300,0.3615
1733380,0.4311
1733390,0.2135
1733450,0.3063
1733690,0.6842
1733750,0.8595
1733810,3.0111
1733840,0.3865
1733870,1.6625
1733930,1.1120
1733950,0.8532
1733990,1.9651
1734100,0.3482
1734110,-0.1040
1734140,1.1986
1734230,0.5217
1734260,0.3671
1734320,1.2798
1734350,0.4191
1734410,-0.0361
1734440,0.8143
1734510,0.8302
1734540,1.7095
1734590,0.4152
1734620,1.7835
1734710,1.2314
1734740,2.1437
1734770,0.7740
1734870,0.1870
1734990,-0.6869
1735010,0.2952
1735160,0.7949
1735220,1.0336
1735370,0.5519
1735400,1.0991
1735460,-1.9244
1735640,0.4755
1735770,0.5322
1735820,1.0911
1735940,0.2910
1735970,0.9895
1736090,1.4650
1736180,0.7719
1736210,1.6632
1736300,-0.1916
1736330,1.5170
1736360,-0.5874
1736450,1.5902
1736480,1.3400
1736510,0.8163
1736570,0.7910
1736600,0.3399
1736610,-0.1316
1736720,-0.3490
1736750,-1.4141
1736810,0.0177
1736900,-0.2599
1736960,1.1481
1737050,-0.0153
1737080,0.8962
1737120,0.6349
1737170,2.0519
1737230,0.3495
1737320,0.4103
1737350,0.7451
1737380,1.0751
1737470,1.2518
1737490,0.8321
1737590,0.9199
1737650,0.3040
1737680,-0.5856
1737830,0.8018
1737860,0.4474
1737980,0.5187
1738070,0.3735
1738130,0.7577
1738190,1.0997
1738220,0.9290
1738370,-0.7855
1738400,2.5193
1738460,0.8550
1738520,-0.0723
1738700,0.7728
1738760,1.3148
1738910,0.1715
1739030,0.9468
1739090,0.1723
1739120,0.7664
1739180,1.1248
1739390,1.6918
1739420,1.1096
1739450,0.5299
1739510,0.5223
1739600,0.9055
1739780,1.1786
1739930,1.7996
1739960,1.7354
1740070,0.6537
1740080,0.6790
1740140,0.0049
1740260,1.1320
1740320,0.0989
1740350,1.0876
1740470,0.5797
1740500,1.8546
1740530,1.1688
1740620,1.0572
1740650,0.1262
1740740,0.6936
1740830,0.8900
1740890,0.3765
1740920,0.6446
1741010,-0.2982
1741040,1.0362
1741070,1.4175
1741190,1.0544
1741250,-0.9269
1741280,0.7728
1741360,1.0488
1741520,-1.9916
1741550,-0.0081
1741580,-0.3211
1741600,1.6429
1741690,2.2573
1741700,1.8644
1741750,1.1218
1741790,0.3997
1741820,2.9395
1741980,1.5529
1742060,0.4095
1742180,2.4416
1742210,1.2175
1742240,-0.1102
1742300,0.6053
1742310,0.7332
1742480,0.9931
1742570,0.5829
1742600,2.7662
1742630,0.3521
1742660,0.3209
1742720,2.0339
1742790,0.4836
1742840,2.4952
1742900,0.5385
1742960,1.1141
1743020,0.5742
1743050,-0.4456
1743110,1.4388
1743170,-0.0037
1743330,0.5257
1743380,0.2898
1743800,0.0549
1743860,-0.4545
1743960,0.6628
1743962,0.2897
1800008,1.2196
1800030,1.7070
1800060,1.5473
1800107,0.9525
1800118,0.7749
1800120,1.1231
1800150,0.5588
1800180,1.3142
1800210,0.3684
1800240,0.8864
1800270,1.7383
1800330,1.6673
1800360,1.6246
1800390,1.7728
1800420,0.5777
1800450,1.0173
1800480,0.9854
1800570,1.1498
1800600,1.1213
1800630,1.9725
1800660,0.4795
1800690,1.6005
1800720,0.9828
1800750,1.2132
1800840,1.1752
1800900,1.1409
1800960,1.0433
1801020,2.3078
1801050,1.0517
1801060,0.6370
1801200,2.7673
1801290,1.0468
1801320,1.0342
1801410,0.7848
1801440,1.8446
1801560,1.2085
1801590,1.3099
1801710,0.4933
1801740,1.3441
1801770,0.9860
1801890,1.5037
1801920,0.2432
1802040,1.2215
1802130,1.0157
1802160,0.8610
1802190,1.0418
1802220,0.8833
1802280,1.3011
1802400,0.8812
1802430,1.3064
1802440,1.5178
1802460,1.6611
1802490,1.6886
1802520,0.8198
1802550,1.3036
1802610,1.2166
1802640,0.6563
1802660,1.5083
1802700,1.2433
1802800,1.4483
1802830,2.2999
1802850,1.4329
1802880,-1.2482
1802910,0.3346
1802940,1.1065
1802970,0.8872
1803000,0.8493
1803030,1.0407
1803060,0.8188
1803090,1.0054
1803120,0.9715
1803150,1.0594
1803180,0.8228
1803210,0.7108
1803240,0.7089
1803270,0.5803
1803300,0.2482
1803330,-0.0947
1803450,1.0492
1803480,1.4597
1803510,1.1598
1803570,0.6794
1803630,0.9904
1803660,0.4490
1803690,1.2191
1803700,0.6940
1803720,0.6756
1803750,1.7611
1803780,0.7520
1803810,1.0540
1803840,0.7534
1803870,-1.1893
1803930,1.0098
1803940,0.8824
1803960,1.7450
1803990,1.2387
1804050,1.0753
1804080,1.6627
1804110,1.5629
1804140,0.4550
1804170,0.9027
1804230,0.4372
1804260,1.4403
1804320,-0.4058
1804350,0.9720
1804470,1.5126
1804500,1.1111
1804560,1.1801
1804590,0.8327
1804620,-0.0963
1804710,1.4308
1804770,-0.5136
1804800,1.0229
1804980,1.5243
1805190,1.0192
1805280,1.1041
1805340,0.4569
1805370,0.6748
1805400,1.1246
1805450,1.1479
1805460,-0.2141
1805520,0.5636
1805550,0.8484
1805580,1.6296
1805670,1.2447
1805700,0.8657
1805790,1.2398
1805880,1.0761
1805910,0.9498
1806030,0.5701
1806060,1.2375
1806080,1.1365
1806090,0.9539
1806120,1.0308
1806240,1.0166
1806270,1.3947
1806390,0.8311
1806480,0.9017
1806510,1.1512
1806570,0.7327
1806600,1.2086
1806630,0.8885
1806660,1.5430
1806840,1.3364
1806870,1.0459
1806900,0.7812
1807020,0.5348
1807080,1.2155
1807110,1.6467
1807140,1.2045
1807230,1.4713
1807260,1.0112
1807290,1.3668
1807320,0.9951
1807350,1.7683
1807380,0.8852
1807410,1.3288
1807440,1.2780
1807470,0.5821
1807560,1.2663
1807620,1.2112
1807650,1.8622
1807680,1.1291
1807710,1.3823
1807770,1.0780
1807800,0.5442
1807830,1.1020
1807860,0.6636
1807890,0.6405
1807900,0.7450
1807920,0.6792
1807950,1.3798
1807980,0.8117
1808010,2.1994
1808040,0.5716
1808070,0.1421
1808100,1.8837
1808120,1.4231
1808130,0.9378
1808160,0.2597
1808190,0.4898
1808220,1.5103
1808250,1.4543
1808280,1.2096
1808310,1.3236
1808340,1.2232
1808460,0.8100
1808490,1.0135
1808640,0.9805
1808760,2.2296
1808820,1.5504
1808850,1.3618
1808900,0.7832
1808910,0.4741
1808940,1.0573
1808970,2.0110
1809000,1.7167
1809060,1.5981
1809120,0.9030
1809150,1.1490
1809180,1.0684
1809300,0.7050
1809360,0.8230
1809370,0.5507
1809420,0.8711
1809480,0.9040
1809510,0.8507
1809600,0.4751
1809630,1.3115
1809660,0.5033
1809690,0.3310
1809720,1.2462
1809750,1.2865
1809810,0.7293
1809840,1.1335
1809990,0.8292
1810020,0.7593
1810080,0.8246
1810110,0.4658
1810140,1.7910
1810170,1.1604
1810230,0.7736
1810260,1.4893
1810290,0.4090
1810350,1.1297
1810360,1.1754
1810380,0.5237
1810410,1.1375
1810440,1.1250
1810450,1.3721
1810470,1.3143
1810500,0.7652
1810530,1.5028
1810560,1.2168
1810590,0.7211
1810620,0.6334
1810640,1.9995
1810650,2.0827
1810680,0.4896
1810710,1.2306
1810740,0.8369
1810770,0.7152
1810800,0.6803
1810830,1.0844
1810860,1.3926
1810870,1.6240
1810900,0.4723
1810920,1.7454
1810950,0.9917
1810980,1.5711
1811100,1.2003
1811190,1.0707
1811220,0.5945
1811250,0.4605
1811260,1.6361
1811340,1.4313
1811370,0.8400
1811400,0.9828
1811430,0.9958
1811460,1.0436
1811490,0.9426
1811550,0.7224
1811580,0.9862
1811610,1.3607
1811700,1.4453
1811910,0.9975
1811970,1.8241
1812060,0.6623
1812090,1.3241
1812120,0.8647
1812150,1.0822
1812180,0.7727
1812240,1.7241
1812360,0.8422
1812390,1.6699
1812420,1.7021
1812450,1.1229
1812720,1.7443
1812810,0.3771
1812870,2.9652
1812880,1.1246
1812900,0.8804
1812930,1.1842
1812990,1.3410
1813050,0.8496
1813080,1.8431
1813110,1.2573
1813200,0.4815
1813230,0.5944
1900006,1.0635
1900009,0.7951
1900015,0.7891
1900021,1.4440
1900022,0.5695
1900023,0.3090
1900024,1.2419
1900025,0.8266
1900026,1.0404
1900027,0.6312
1900028,0.9637
1900040,0.9712
1900060,0.6703
1903060,1.0149
1903090,0.8362
1903150,1.3000
1903220,0.7134
1903270,0.6760
1903300,0.7626
1903360,0.8326
1903390,1.2413
1903450,0.8973
1903480,0.5976
1903540,2.5422
1903570,0.9355
1903690,1.7399
1903720,0.2584
1903750,0.4453
1903930,1.2895
1903960,1.1939
1904020,0.7296
1904080,0.7438
1904200,0.8307
1904320,1.0467
1904380,0.6432
1904440,1.0471
1904560,1.1102
1904620,0.3366
1904650,1.0821
1904680,0.9895
1904830,0.8259
1904860,1.6352
1904950,0.6502
1905070,1.0122
1905130,0.5139
1905190,1.4613
1905430,0.6788
1905490,0.7622
1905750,0.2307
1905790,0.9460
1905940,0.8405
1906000,0.8452
1906060,0.4614
1906240,0.3536
1906270,1.2292
1906330,1.3240
1906510,1.6538
1906540,1.1865
1906660,1.0871
1906750,0.8812
1906780,0.7103
1906810,0.9540
1906840,0.8238
1906900,0.8461
1906930,0.8788
1906960,1.4148
1907050,0.5115
1907080,0.8549
1907170,0.7573
1907350,0.7109
1907380,0.8703
1907410,0.6560
1907590,0.6734
1907620,0.9882
1907710,0.7526
1907860,1.2394
1907900,0.3460
1907920,0.7722
1907980,-0.5212
1908070,0.5953
1908130,0.9638
1908220,0.3735
1908310,0.4946
1908520,1.5951
1908550,0.7118
1908580,0.8689
1908610,0.7563
1908730,1.8552
1908910,1.0236
1908940,1.4322
1908970,0.6111
1909120,1.0470
1909480,1.1317
1909540,0.3118
1909570,0.7167
1909600,0.4339
1909990,0.7794
1910050,0.7959
1910110,0.8990
1910130,0.7426
1910200,0.6000
1910340,0.7517
1910350,0.1587
1910410,0.9301
1910500,0.2405
1910690,0.9836
1910950,0.1943
1910980,0.6995
1911070,0.3292
1911250,0.0481
1911340,0.8999
1911790,1.1979
1911820,0.0837
1911850,0.4037
1911970,1.1135
1912120,0.6013
1912230,1.4799
1912330,0.6847
1912480,0.4130
1912510,2.3333
1912660,0.5461
1912690,1.1929
1912750,1.0515
1913110,0.5115
1913200,1.8909
1913230,1.0473
1913290,1.1848
1913320,1.4387
1913350,0.7409
1913380,0.4502
1913470,1.1311
1913500,1.3373
1913660,0.9100
1914010,-0.1567
1914160,0.5799
1914280,0.5152
1914310,0.7840
1914340,0.9579
1914370,1.5441
1914580,0.7500
1914640,1.1252
1914670,0.4432
1914700,1.8830
1914730,0.9246
1914850,0.8867
1914880,0.7665
1915180,0.1242
1915210,1.1350
1915330,0.3283
1915450,2.3665
1915630,0.6856
1915660,0.9960
1915750,0.0320
1915840,1.1370
1916110,0.6252
1916140,1.0529
1916440,0.8546
1916530,1.0266
1916620,1.2741
1916680,0.3020
1917100,-0.0352
1917220,1.7174
1917250,0.7224
1917460,1.5426
1917550,0.5569
1917820,0.3167
1918030,1.4000
1918120,0.4001
1918180,0.8244
1918240,0.8197
1918330,0.6540
1918480,0.6797
1918510,0.8766
1918540,1.1634
1918630,0.8525
1918690,0.7792
1918720,0.5349
1918750,0.5461
1918780,0.6875
1918840,1.6473
1918930,1.5189
1919140,1.1411
1919200,0.6861
1919440,0.4721
1919590,0.8363
1919650,0.7896
1919860,1.1522
1919890,1.2124
1920040,1.5302
1920130,1.1148
1920190,1.0033
1920250,1.1157
1920340,0.7385
1920460,0.7213
1920580,0.6471
1920610,0.9062
1920730,0.4132
1920760,1.2204
1920820,1.0625
1920830,-0.0693
1920850,1.0355
1920910,1.2596
1920940,1.5936
1921000,0.6046
1921090,1.5017
1921210,0.6161
1921240,1.4718
1921600,0.9614
1921630,0.6102
1921660,1.4875
1921840,1.0324
1921870,0.5892
1922110,0.3640
1922440,1.1538
1922470,1.3526
1922530,0.6389
1923110,2.0627
1923160,0.9786
1923190,1.7765
1923790,1.1825
1924000,0.8993
1924120,0.3982
1924150,-0.0659
1924660,0.8680
1924720,1.3785
1924750,0.1637
1924870,1.1286
1924960,0.0556
1925140,0.4766
1925200,1.1793
1925320,0.0385
1925380,0.7479
1925560,0.1421
1925590,1.2321
1925920,0.4866
1925980,1.6410
1926070,0.8690
1926250,0.9545
1926280,0.6154
1926370,1.3137
1926400,0.5817
1926580,1.2593
1926640,1.1968
1926730,0.1300
1926790,0.4042
1926820,0.9432
1926850,0.5555
1926910,0.9892
1927000,1.3487
1927060,0.3689
1927270,0.9793
1927390,0.7168
1927500,0.7311
1927600,0.6860
1927870,0.9471
1927960,1.0205
1927990,0.4222
1928050,0.2253
1928110,1.2502
1928170,-0.0668
1928230,0.8470
1928560,0.9683
1928680,1.4501
1928710,0.5938
1928980,0.4360
1929010,1.2502
1929100,0.5046
1929310,1.2355
1929490,0.8077
1929580,0.4701
1929730,0.0464
1929760,0.5021
1930240,0.6336
1930480,0.2329
1930510,1.9151
1930540,1.5305
1930560,1.2179
1930630,1.5589
1930720,0.6658
1930750,1.0538
1930780,0.5358
1930900,1.1219
1930930,1.7379
1930960,0.2966
1930990,0.7649
1931020,1.0174
1931080,1.1818
1931110,0.2677
1931290,0.9165
1931350,1.1569
1931470,0.6342
1931680,1.0095
1931800,0.7176
1931860,1.6499
1931920,0.5639
1931950,0.7346
1932010,0.9401
1999017,0.6203
1999019,0.8016
2000001,0.7377
2000002,1.0158
2000003,1.1388
2000004,1.9447
2000006,1.8361
2000007,1.3884
2000014,0.8856
2000015,0.8296
2000016,0.9988
2000017,1.0657
2000028,0.8144
2000030,1.4204
2000349,1.5949
2000350,1.9177
2000351,0.3561
2000353,2.4400
2003180,0.9973
2003200,1.7930
2003210,1.1317
2003240,1.3175
2003300,1.7323
2003360,2.0462
2003390,1.3737
2003450,1.1695
2003540,0.6664
2003630,1.0823
2003720,1.2868
2003780,1.2964
2003810,0.9401
2003870,1.1841
2003900,0.8397
2003960,0.9607
2004050,0.6936
2004200,1.1036
2004290,1.2048
2004410,1.0651
2004440,1.2140
2004560,2.3999
2004590,1.0726
2004620,1.2893
2004670,1.7879
2004710,1.3177
2004740,0.8197
2004800,1.4187
2004830,1.1345
2004890,1.4106
2004920,1.1549
2004980,0.4354
2005010,0.3864
2005040,0.9571
2005070,0.4522
2005100,1.2043
2005130,1.0843
2005250,1.2939
2005280,1.1796
2005460,1.0344
2005490,1.7817
2005580,0.4953
2005610,0.3101
2005640,0.8998
2005700,0.4677
2005730,0.9399
2005790,-0.1222
2005800,0.6544
2005850,1.3605
2005870,1.0602
2005940,1.1213
2006060,0.2123
2006090,1.0297
2006120,1.1044
2006180,0.4221
2006240,1.3650
2006270,0.6272
2006300,1.1178
2006330,1.6660
2006360,0.3329
2006390,0.4666
2006420,1.8279
2006450,1.5359
2006480,0.9694
2006540,1.6682
2006580,1.2421
2006660,1.0851
2006840,1.2666
2006930,1.1426
2006960,1.1041
2007020,1.7147
2007050,0.6877
2007170,1.7514
2007290,1.5662
2007320,1.0744
2007350,1.0056
2007380,1.6511
2007530,-0.0276
2007560,0.4577
2007590,0.7884
2007620,1.0095
2007650,1.2166
2007710,0.8678
2007740,1.0691
2007750,1.4098
2007890,0.7920
2007950,-0.8045
2007970,1.0529
2008070,0.6464
2008250,0.8167
2008280,1.2983
2008340,1.0066
2008370,0.6228
2008400,1.7441
2008430,-0.0599
2008550,-0.1640
2008610,0.6347
2008730,0.4226
2008880,1.4778
2008970,1.5664
2009000,0.9151
2009030,1.4157
2009140,1.4269
2009180,1.7561
2009240,1.6847
2009320,1.3715
2009360,0.1888
2009390,0.1243
2009420,1.2531
2009450,0.5648
2009510,1.0525
2009570,1.3055
2009780,1.4374
2009840,0.9316
2009900,1.1881
2009960,1.3654
2009990,0.9417
2010020,1.3504
2010050,1.3722
2010140,1.8152
2010170,0.8109
2010230,1.3015
2010260,0.4730
2010320,0.9697
2010350,1.2030
2010410,0.9565
2010500,1.1747
2010560,1.5903
2010620,0.9759
2010650,1.9324
2010680,1.5573
2010710,0.9851
2010740,0.6811
2010800,0.4668
2010890,1.0524
2011080,1.4480
2011100,1.3654
2011130,0.4784
2011250,0.8088
2011310,0.8976
2011370,1.1030
2011430,0.3935
2011490,1.1204
2011550,1.0752
2011580,1.9385
2011640,1.7208
2011700,1.8362
2011820,1.1906
2011850,1.5597
2012000,2.2736
2012030,1.1838
2012150,0.8969
2012180,0.9180
2012210,0.6941
2012260,0.3500
2012300,1.4371
2012330,0.1813
2012360,0.0258
2012390,0.3659
2012420,0.0962
2012510,1.4002
2012540,2.0538
2012600,1.2789
2012630,0.7869
2012810,1.1297
2012840,1.0373
2012870,1.0033
2012990,0.6947
2013020,1.2087
2013050,1.0818
2100030,1.1218
2100070,1.1845
2100081,1.2552
2100090,2.8150
2100120,1.2534
2100150,1.2095
2100210,1.1933
2100240,0.6004
2100270,0.8846
