id,f_coh
2200570,-0.0590
2200600,0.1044
2200630,0.0686
2200660,0.0442
2200690,0.0499
2200720,0.0760
2200750,0.0977
2200780,-0.0920
2200810,-0.0593
2200840,0.0953
2200870,0.0197
2200900,0.1255
2200960,0.0338
2200990,0.0505
2201020,0.0763
2201050,0.0019
2201080,-0.0964
2201110,-0.1116
2201140,0.0913
2201170,0.1235
2201200,-0.0244
2201230,0.1303
2201260,0.0452
2201290,-0.0177
2201320,-0.0972
2201350,-0.0794
2201380,-0.0874
2201410,0.0638
2201440,0.1695
2201470,0.0878
2201500,0.0434
2201530,0.0222
2201560,0.0010
2201590,0.0427
2201620,0.0698
2201650,0.0614
2201680,0.0213
2201710,-0.0597
2201740,0.0599
2201770,0.0788
2201800,0.0864
2201830,0.0475
2201860,0.0130
2201890,0.0788
2201920,0.0695
2201950,-0.0321
2201980,0.0005
2202010,-0.0282
2302610,-0.0354
2302640,0.0856
2302820,-0.0057
2302850,0.1047
2303150,-0.0514
2303290,0.0403
2303510,0.0752
2303780,0.0467
2303930,0.0146
2305500,-0.0267
2305670,0.0141
2306000,0.0036
2306060,0.0307
2306160,0.0329
2306510,-0.0444
2307140,0.0833
2307320,-0.0583
2307530,0.0245
2309330,0.0374
2309930,0.0536
2310380,0.0168
2310500,-0.0932
2310530,0.0577
2310590,0.0022
2310710,0.0117
2310770,-0.0298
2310860,-0.0779
2310890,0.0257
2310950,0.0932
2310980,0.0486
2311100,0.0706
2311130,-0.0149
2311160,0.0492
2311250,0.1201
2311370,-0.0630
2311430,-0.1292
2311520,-0.0223
2311550,0.0039
2311580,-0.0059
2311670,0.0165
2311730,0.0722
2311790,-0.0234
2312330,-0.0248
2313110,-0.0036
2313350,0.0450
2313490,-0.0760
2313560,-0.0532
2313860,0.0300
2313970,0.0545
2314100,0.0780
2314130,0.0569
2314160,0.0846
2314190,0.1068
2314210,-0.0140
2314240,-0.0329
2314300,-0.0282
2314330,-0.0020
2314440,-0.0034
2314470,-0.0493
2314530,-0.0740
2314560,-0.0133
2314590,0.0378
2314610,0.0714
2314670,-0.0651
2314700,0.0692
2314761,0.0313
2314765,0.0414
2314767,0.0076
2314768,-0.0086
2314772,0.0124
2314773,0.0847
2314775,0.0243
2314776,0.0084
2314777,-0.0534
2314778,0.0225
2314779,-0.0556
2314780,-0.0057
2314782,-0.1240
2314783,-0.0743
2314784,-0.0425
2314785,-0.0687
2314787,-0.0396
2314788,0.1891
2314789,0.0324
2314790,-0.0174
2314791,0.0756
2314793,0.0090
2314794,0.0543
2314795,-0.0138
2314796,0.0147
2400030,0.0475
2400060,-0.0127
2400090,-0.1176
2400120,-0.0118
2400150,-0.0205
2400180,-0.0172
2400210,0.0655
2400240,-0.0044
2400270,0.0130
2400300,-0.0118
2400330,0.0695
2400360,0.0011
2400390,0.1396
2400420,-0.0224
2400450,-0.0535
2400480,-0.0142
2400510,0.0088
2400540,-0.0052
2400570,0.0254
2400600,-0.0293
2400630,-0.0216
2400660,-0.0713
2400690,-0.0083
2400720,-0.0114
2500001,-0.0190
2500002,-0.0184
2500013,-0.1206
2500043,-0.0955
2500067,-0.0502
2500542,0.0067
2501650,-0.0059
2501680,-0.0348
2501710,0.0084
2501740,0.0086
2501780,-0.0264
2501800,0.0049
2501860,0.0040
2501890,-0.0162
2501920,-0.0293
2501950,-0.0521
2501980,0.0336
2502040,0.0446
2502100,0.0386
2502160,-0.0843
2502190,0.0760
2502220,-0.0119
2502250,0.0115
2502310,-0.0546
2502400,0.0201
2502430,0.0288
2502460,-0.0593
2502490,0.1043
2502520,0.0020
2502530,-0.0343
2502580,-0.0545
2502640,0.0539
2502670,-0.0026
2502715,0.0346
2502790,0.0709
2502820,-0.0507
2502850,-0.0477
2502880,0.0264
2502910,0.0287
2502940,0.0386
2502970,-0.1132
2503030,0.1272
2503060,0.1031
2503090,-0.0097
2503120,0.0078
2503150,0.0051
2503240,-0.0975
2503270,0.0773
2503300,-0.0168
2503330,0.0922
2503360,0.0168
2503390,-0.0303
2503510,-0.0113
2503540,-0.0125
2503660,0.1343
2503750,-0.0895
2503780,-0.0592
2503840,0.0818
2503990,-0.0725
2504020,0.0694
2504050,0.0563
2504080,-0.0172
2504140,-0.0296
2504200,-0.0193
2504230,0.0818
2504260,0.0623
2504290,0.0204
2504320,0.0055
2504360,-0.0002
2504410,0.0089
2504440,0.0074
2504500,0.0934
2504560,-0.0409
2504590,0.0517
2504620,-0.0331
2504650,-0.0107
2504770,0.0415
2504800,-0.0105
2504830,0.0543
2504860,0.0211
2504890,0.0505
2504950,0.0236
2504980,-0.0304
2505010,-0.0618
2505070,0.0047
2505100,0.0078
2505130,-0.1427
2505160,0.0541
2505220,0.0020
2505270,0.0443
2505280,0.1368
2505370,0.0306
2505400,-0.0283
2505490,0.0486
2505500,-0.0085
2505580,-0.0089
2505610,-0.0064
2505670,0.1200
2505730,-0.0015
2505740,0.0021
2505790,-0.0043
2505880,0.0792
2505970,0.0190
2506090,0.0654
2506150,0.0797
2506240,0.0141
2506270,0.0568
2506300,0.0159
2506330,0.0807
2506390,-0.0261
2506420,0.1644
2506480,-0.0557
2506510,0.1333
2506540,-0.0207
2506660,0.1313
2506690,-0.0061
2506720,-0.1723
2506750,0.0580
2506780,0.0915
2506840,0.0264
2506900,0.0411
2506960,-0.0067
2506990,0.0527
2507020,0.1341
2507050,0.0057
2507080,-0.0022
2507110,0.0771
2507140,0.0415
2507170,0.0323
2507230,0.0509
2507260,0.0519
2507290,0.1031
2507320,-0.0729
2507350,0.0295
2507410,0.0604
2507440,0.0594
2507470,0.0841
2507500,0.0232
2507530,0.0345
2507560,-0.0042
2507590,0.0987
2507620,0.1787
2507680,0.0587
2507740,0.0152
2507770,0.0708
2507830,-0.0109
2507860,0.0034
2507890,0.0669
2507920,-0.0153
2507980,0.0273
2507990,0.0277
2508040,-0.0480
2508160,0.1704
2508250,-0.0348
2508280,0.0220
2508310,0.0719
2508340,-0.0500
2508370,0.0299
2508430,0.0471
2508580,0.0633
2508610,0.0476
2508640,0.0383
2508670,-0.0180
2508700,0.0638
2508730,-0.0166
2508760,-0.0433
2508790,0.0203
2508820,0.0628
2508850,-0.0140
2508880,-0.0043
2508940,-0.0499
2509000,0.0286
2509030,-0.1218
2509060,0.1106
2509150,0.0760
2509180,-0.0992
2509270,-0.0205
2509300,-0.0425
2509360,-0.0342
2509420,0.0158
2509450,-0.0661
2509600,0.0587
2509630,-0.1020
2509690,-0.0577
2509720,-0.0550
2509870,0.0264
2509900,0.1326
2509930,-0.0005
2509990,-0.0396
2510050,0.0430
2510140,-0.0437
2510170,0.0333
2510200,-0.0010
2510380,0.0651
2510470,-0.0813
2510500,0.0437
2510560,-0.0755
2510590,0.0048
2510620,0.0791
2510710,0.0427
2510770,-0.0020
2510830,0.1295
2510860,0.0621
2510890,0.0775
2510920,0.0549
2510950,0.0340
2510980,0.1031
2511010,-0.1011
2511040,0.0533
2511130,0.0648
2511220,0.0223
2511250,-0.0167
2511310,0.0297
2511340,-0.0119
2511400,-0.0229
2511430,0.0719
2511460,0.0514
2511490,0.1559
2511520,-0.0993
2511580,0.1027
2511670,-0.0690
2511740,-0.0285
2511760,0.0332
2511850,-0.0283
2511880,0.0169
2511910,-0.0359
2511970,0.0384
2512000,-0.0008
2512030,-0.0493
2512060,-0.1061
2512100,0.0995
2512180,0.0163
2512210,-0.0210
2512240,-0.0716
2512270,0.0431
2512390,0.0576
2512420,-0.0439
2512510,0.0539
2512600,0.0998
2512630,0.0252
2512660,0.0243
2512750,0.0141
2512780,0.0277
2512810,-0.0004
2512840,-0.0203
2512930,-0.0551
2513020,0.1905
2513050,0.0357
2513080,0.0344
2513110,0.0071
2513170,0.0587
2513200,0.0184
2513230,0.0039
2513290,0.0564
2600005,-0.0848
2600012,0.1162
2600013,0.0316
2600015,-0.0232
2600016,0.0297
2600017,0.0579
2600018,0.1053
2601920,0.0237
2601950,0.0254
2601980,0.1518
2602070,-0.0586
2602160,-0.0416
2602190,-0.0017
2602220,-0.0681
2602520,0.0565
2602550,0.0476
2602640,0.0142
2602670,0.0812
2602730,0.0471
2602790,0.1031
2602820,0.0312
2603240,0.1539
2603510,0.0357
2603540,-0.0331
2603690,0.0317
2603810,0.0220
2603870,-0.0254
2603900,0.0289
2604020,0.0339
2604170,0.0390
2604260,-0.0055
2604290,0.0476
2604440,0.1038
2604470,-0.0089
2604500,0.0646
2604530,0.0463
2604620,-0.0018
2604650,0.0254
2604740,-0.0045
2604800,-0.0888
2604830,-0.1477
2604950,-0.0669
2605010,0.0550
2605430,0.0470
2605780,0.0410
2605820,0.1194
2605850,-0.0408
2606000,0.0013
2606090,-0.0250
2606270,0.0146
2606500,0.1683
2606570,0.0320
2606600,-0.0289
2606630,-0.0207
2606720,0.1504
2606780,-0.0870
2606840,0.1593
2606870,0.0766
2606900,0.0873
2606930,0.0929
2606960,0.0183
2606990,-0.0186
2607040,0.1296
2607080,0.0634
2607140,0.0353
2607230,-0.0405
2607320,0.0814
2607530,0.0466
2607560,0.1499
2607590,0.0782
2607620,0.0831
2607690,0.0313
2607710,0.1449
2607800,-0.0428
2607890,-0.0637
2608040,0.0337
2608070,0.0120
2608130,0.0207
2608400,0.0747
2608430,0.0058
2608520,0.0896
2608580,-0.1355
2608640,0.0349
2608670,0.0422
2608730,0.0843
2608770,0.1986
2608910,0.0357
2608940,0.1181
2609150,0.0911
2609560,-0.0133
2609570,0.0654
2609750,0.0917
2609840,0.0335
2609900,-0.0729
2609930,0.0696
2610020,0.0100
2610050,0.1041
2610080,-0.1461
2610110,-0.0200
2610140,0.0861
2610200,-0.1038
2610380,0.0190
2610410,0.0313
2610590,0.0420
2610620,0.0620
2610650,-0.0802
2610750,0.0975
2610830,0.1502
2610860,-0.0162
2611030,0.0608
2611140,0.0202
2611400,0.0091
2611430,-0.0085
2611550,0.0640
2611600,0.1197
2611610,-0.0533
2611640,-0.1896
2611670,0.0919
2611700,-0.1057
2611910,-0.0078
2612000,-0.0743
2612030,0.1053
2612150,0.0641
2612240,0.0628
2612300,0.1815
2612330,-0.0570
2612420,0.0133
2612450,-0.1765
2612480,0.1065
2612540,-0.0884
2612560,0.0865
2612600,0.0946
2612690,0.0575
2612810,-0.0725
2612930,0.0982
2612960,-0.0344
2612990,0.0460
2613050,0.0657
2613090,0.0412
2613500,0.0269
2613530,0.0025
2613560,-0.0102
2614070,-0.0786
2614100,0.1013
2614230,-0.0290
2614250,-0.0032
2614280,0.0237
2614460,-0.0034
2614520,0.0011
2614550,0.0652
2614570,-0.0424
2614610,-0.0025
2614690,-0.0760
2614730,-0.0068
2614760,-0.0059
2614820,-0.0147
2615060,0.0950
2615150,-0.0349
2615390,0.0962
2615420,-0.0981
2615450,-0.0611
2615540,0.1164
2615730,0.0172
2615750,-0.0293
2615830,-0.0412
2615870,0.0408
2615970,0.0038
2615990,0.1534
2616020,-0.0213
2616050,0.1503
2616080,0.0276
2616110,0.0327
2616320,0.1160
2616350,0.0152
2616380,0.0398
2616410,0.0843
2616440,-0.0157
2616470,-0.0186
2616500,0.0398
2616830,0.0632
2617160,-0.0119
2617220,0.0432
2617250,0.0337
2617400,0.0277
2617520,0.1606
2617550,-0.0129
2617640,0.0285
2617700,0.0404
2617730,0.0423
2617760,-0.0213
2617820,0.0867
2617860,0.0111
2617880,-0.0091
2617910,-0.0063
2617940,0.0589
2617970,0.0145
2618030,-0.0290
2618180,0.0197
2618270,-0.1186
2618330,-0.0096
2618390,0.1463
2618420,0.0302
2618450,0.0101
2618480,0.0041
2618510,0.1068
2618540,-0.0391
2618570,-0.0036
2618600,-0.0589
2618720,-0.0205
2618810,0.0603
2618840,0.1014
2618930,0.0777
2618990,-0.0197
2619050,-0.0075
2619100,-0.0421
2619140,-0.3076
2619170,-0.0561
2619250,0.0861
2619410,0.0791
2619470,0.1174
2619530,-0.0103
2619580,-0.0220
2619620,0.0188
2619800,0.1076
2619830,0.0480
2619890,0.1330
2619920,-0.0502
2619950,0.0691
2620010,-0.0063
2620050,0.0086
2620070,-0.0328
2620160,-0.0543
2620280,0.0688
2620310,0.0135
2620340,-0.0278
2620380,0.0633
2620400,0.0815
2620550,0.1967
2620610,-0.0523
2620670,0.0579
2620730,0.0006
2620820,0.0430
2620850,0.0908
2620880,0.1126
2620910,0.0715
2620940,0.0731
2620980,0.1380
2621120,0.0174
2621150,-0.0909
2621180,-0.0085
2621210,-0.0496
2621240,0.0389
2621450,0.0428
2621570,0.0225
2621600,-0.0820
2621690,0.1215
2621840,-0.0288
2621870,0.0027
2622050,0.0485
2622200,0.0125
2622290,-0.0604
2622320,0.1561
2622350,0.0656
2622380,-0.0004
2622410,0.0833
2622470,0.1394
2622500,-0.0518
2622620,0.0431
2622740,-0.0104
2622800,0.1085
2622860,0.0148
2622970,0.0449
2622980,0.1574
2623040,0.0011
2623070,0.0592
2623100,0.1209
2623130,-0.0169
2623250,0.0255
2623280,-0.0017
2623310,-0.0151
2623460,0.0039
2623490,0.0236
2623520,-0.0712
2623550,0.0614
2623580,0.0248
2623610,0.0354
2623670,-0.0137
2623790,0.0128
2623820,0.0070
2623850,0.2009
2623910,0.0542
2624000,0.0571
2624120,-0.0474
2624150,0.0244
2624180,0.1160
2624420,-0.0590
2624570,0.0642
2624600,-0.0001
2624630,0.2001
2624690,-0.0879
2624720,-0.0021
2624750,-0.0158
2624810,0.1068
2624840,-0.0460
2624870,-0.0546
2624960,0.0565
2625020,0.0604
2625140,0.0024
2625230,0.1063
2625290,0.0605
2625320,-0.0308
2625350,0.1556
2625400,0.0754
2625560,0.0147
2625680,0.0624
2625740,0.1432
2625800,0.1032
2625950,-0.1750
2625980,0.1275
2626010,0.0287
2626040,-0.0666
2626130,0.0503
2626190,0.0005
2626220,0.0102
2626280,0.0450
2626370,0.1121
2626400,0.0789
2626520,0.1184
2626760,0.0219
2626970,0.0502
2627060,0.1454
2627150,-0.0087
2627210,-0.0327
2627240,0.0368
2627420,0.0949
2627660,-0.0022
2627720,0.0620
2627810,0.0284
2627900,-0.0246
2627930,0.0604
2627960,0.0302
2628140,0.0519
2628170,0.0103
2628200,0.0278
2628500,0.0383
2628530,0.0484
2628560,0.0327
2628740,-0.0564
2628830,0.0393
2628890,0.0952
2628950,0.0250
2629120,0.0509
2629160,-0.0354
2629250,0.0482
2629370,0.0117
2629400,-0.0024
2629460,-0.0501
2629490,-0.0341
2629520,0.0960
2629540,0.0272
2629670,0.1139
2629760,0.0049
2629790,0.0098
2629910,-0.0130
2629940,-0.0006
2630030,0.0967
2630060,-0.0587
2630090,0.0735
2630120,-0.0339
2630210,-0.0626
2630300,0.0519
2630360,0.0204
2630390,-0.0582
2630450,0.0689
2630660,0.0087
2630780,0.1031
2630840,0.1185
2630930,0.0698
2630960,0.2080
2630990,0.0806
2631020,0.0308
2631320,-0.0375
2631380,-0.0550
2632220,-0.1067
2632250,0.0127
2632280,-0.0627
2632300,0.0346
2632310,-0.0512
2632340,-0.0215
2632370,0.0648
2632550,0.0651
2632610,0.1244
2632640,0.0853
2632670,0.0965
2632820,0.0314
2632850,0.1043
2632880,-0.0490
2632910,0.1523
2632940,0.1357
2633000,0.0958
2633030,0.1117
2633090,0.0406
2633120,0.0077
2633360,0.0060
2633410,0.1390
2633420,0.0330
2633510,0.1533
2633540,0.1159
2633720,0.1059
2633810,0.0033
2633840,-0.0134
2633870,0.0564
2633900,0.0964
2633930,-0.0332
2634260,0.0769
2634380,0.1203
2634410,0.0680
2634440,0.0382
2634470,0.0415
2634560,0.0917
2634650,0.0038
2634680,-0.0473
2634710,0.0086
2634920,0.0978
2634950,-0.0439
2635160,-0.0547
2635190,-0.0130
2635220,0.0162
2635310,-0.0363
2635460,-0.0445
2635520,0.1014
2635550,0.0279
2635730,0.1119
2635820,-0.1052
2635850,0.1215
2635910,0.0831
2635940,-0.0712
2635970,-0.0730
2636060,-0.0006
2636120,-0.0135
2636270,0.0882
2636300,0.0107
2636330,-0.0250
2636390,0.0423
2636420,0.2074
2636450,0.0370
2636485,0.0623
2636540,0.0062
2636570,-0.0154
2636600,0.0573
2636630,0.0389
2636660,0.1662
2700005,0.1034
2700006,0.0059
2700007,-0.0980
2700008,-0.0770
2700013,0.1989
2700017,0.0450
2700019,0.0289
2700021,0.0570
2700022,0.0609
2700023,0.1394
2700088,0.1296
2700089,0.0773
2700090,0.0305
2700091,-0.0368
2700099,-0.0265
2700100,0.0957
2700102,-0.0303
2700103,0.0102
2700104,0.0292
2700105,0.0889
2700106,0.1488
2700108,-0.1466
2700109,0.0032
2700123,0.0341
2700124,-0.0398
2700125,0.0367
2700126,0.0036
2700128,0.0109
2700130,-0.1715
2700145,-0.0402
2700146,0.0098
2700161,-0.2656
2700162,0.0229
2700163,-0.0234
2700182,0.0698
2700231,-0.1772
2700287,0.1026
2700294,-0.1783
2700326,-0.1017
2702730,-0.0284
2702760,-0.0659
2702910,-0.1015
2702930,0.0459
2702970,-0.0128
2703030,0.0813
2703060,0.1036
2703150,0.0009
2703180,0.0423
2703450,-0.0298
2703570,-0.0293
2703660,0.1958
2703690,0.0826
2703870,0.0623
2704050,0.0530
2704440,0.0446
2704470,-0.0889
2705460,0.0960
2705660,0.0922
2705730,-0.0168
2705760,0.0539
2705790,-0.0514
2706060,0.0209
2706090,0.0000
2706150,0.0114
2706240,-0.1081
2707200,0.0578
2707290,-0.0882
2707350,0.0230
2707380,-0.0713
2707410,0.0884
2707500,0.0450
2708070,-0.1295
2708100,0.0118
2708190,-0.0245
2708220,0.1985
2708910,0.0005
2709420,-0.0182
2709440,0.0545
2709480,-0.0152
2709510,-0.0302
2709720,0.0114
2709750,0.0259
2710060,0.0362
2710090,0.0631
2710140,-0.1636
2710170,0.0572
2710230,0.0267
2710260,0.0091
2711010,0.0783
2711040,0.0403
2711085,0.0113
2711130,-0.0228
2711190,0.0195
2711250,-0.0387
2711370,0.1655
2711670,0.0133
2711760,0.0047
2711820,0.0204
2711880,0.0375
2712240,0.1364
2712270,0.0009
2712300,-0.0731
2712360,-0.0183
2712420,-0.0538
2712580,0.0052
2712900,0.0119
2713110,-0.0424
2713170,0.0496
2713530,0.0548
2713560,0.0348
2713590,-0.0065
2713920,0.0508
2713980,0.0886
2714070,-0.0960
2714190,0.0498
2714220,0.0240
2714260,-0.0113
2714970,0.0632
2715000,0.0125
2715030,-0.0330
2715750,0.1049
2716980,0.0563
2717100,-0.0415
2717120,-0.0515
2717220,0.0046
2717250,-0.0969
2717520,0.0461
2717780,0.0640
2718070,-0.0235
2718090,0.0639
2718210,-0.0229
2718240,-0.0255
2718330,0.0331
2718570,0.0430
2718660,-0.0646
2718750,0.1059
2718780,0.0624
2718810,0.0347
2718940,-0.0379
2718960,-0.0218
2719320,0.0168
2720550,0.1275
2720580,0.1493
2720670,0.0356
2721240,0.0399
2721320,0.0428
2721390,0.1387
2721420,-0.0108
2721450,-0.0389
2721480,0.0478
2722920,0.0559
2722950,0.0365
2723310,0.1076
2723370,0.0101
2723400,0.0051
2723430,0.1307
2723490,-0.0297
2723520,0.0147
2723820,-0.0413
2723850,-0.0010
2723880,-0.0180
2723910,0.1080
2723970,0.1511
2725050,-0.0976
2725080,0.0401
2725140,-0.0195
2725200,0.0188
2728050,-0.0040
2728080,0.0073
2728140,0.1136
2728170,0.0433
2728200,0.0590
2728230,0.0305
2728290,0.0826
2728320,0.0670
2728350,0.0411
2728380,-0.0029
2728950,0.0077
2728970,0.0426
2730030,0.0881
2730060,0.0835
2730090,0.0108
2730150,-0.1761
2730480,0.0465
2730510,0.0244
2731750,0.1090
2731780,-0.0707
2731800,-0.1051
2732070,0.0402
2732250,-0.0191
2732390,-0.0086
2732430,-0.0825
2732520,-0.0634
2732550,0.1182
2732820,0.0452
2732850,-0.0163
2732880,-0.0428
2732970,0.0627
2733000,0.1094
2733210,0.2021
2733270,-0.0422
2733330,0.0325
2733390,0.0890
2733420,-0.0322
2733450,0.1076
2733480,-0.0752
2733510,-0.0847
2733540,0.0465
2733600,0.1090
2733780,0.0397
2733790,0.1169
2733810,0.0475
2733840,-0.0589
2733870,0.0686
2733900,-0.0670
2738160,0.0181
2738190,0.0170
2738850,-0.0476
2738880,0.0776
2740665,0.0124
2740740,0.0124
2740830,-0.0499
2740920,0.0033
2741040,0.0329
2741060,-0.0164
2741460,0.0042
2741850,0.0208
2741880,-0.1330
2741910,0.1162
2742120,-0.0089
2742160,0.0326
2742270,0.0203
2742360,0.0475
2742720,0.0925
2742780,-0.0783
2744070,0.0292
2744160,0.0380
2745735,0.0315
2791445,0.0116
2791450,0.0407
2791451,0.0888
2800360,0.1879
2800390,0.0485
2800420,0.1661
2800450,0.1644
2800510,0.0610
2800540,0.1003
2800570,0.0453
2800600,0.1078
2800630,0.1054
2800660,0.1632
2800720,-0.0355
2800750,-0.0118
2800820,0.0364
2800840,-0.0780
2800870,0.0494
2800900,-0.0538
2800930,0.0910
2800990,0.2185
2801020,0.0046
2801050,0.0429
2801090,0.0667
2801110,0.2676
2801140,0.0811
2801170,0.0892
2801200,-0.0863
2801220,0.1047
2801260,-0.0648
2801290,0.0293
2801320,0.0548
2801360,0.0439
2801380,0.0627
2801410,0.0574
2801440,0.0097
2801470,0.0154
2801490,0.1260
2801530,0.1716
2801560,0.1166
2801590,0.0868
2801620,0.1087
2801650,0.0502
2801680,0.0986
2801710,-0.0421
2801740,0.0393
2801770,-0.0236
2801800,0.0477
2801830,0.0835
2801860,0.0638
2801890,0.2699
2801950,0.0106
2801980,-0.0529
2802010,0.1446
2802040,-0.1491
2802070,0.0990
2802100,0.1277
2802160,0.1268
2802190,-0.0483
2802220,0.0352
2802250,0.0949
2802280,0.0610
2802310,0.2120
2802340,0.0006
2802370,0.1111
2802400,0.0214
2802430,0.0446
2802460,0.1044
2802490,-0.0171
2802520,0.0724
2802550,0.1252
2802580,-0.0082
2802610,-0.0113
2802640,0.0630
2802670,-0.0916
2802700,0.1059
2802730,0.1430
2802760,-0.0234
2802790,0.0670
2802820,0.2106
2802850,0.0484
2802880,0.0355
2802910,0.0694
2802940,0.0810
2803000,0.0654
2803030,0.0703
2803060,-0.0274
2803090,0.0813
2803120,0.0466
2803150,0.0879
2803180,0.0383
2803210,0.1509
2803240,0.1350
2803270,-0.0102
2803300,0.0486
2803360,0.0815
2803390,0.1149
2803420,0.2348
2803450,0.1348
2803480,0.0741
2803510,-0.0606
2803520,0.0944
2803530,0.1087
2803540,0.0410
2803570,-0.0583
2803600,-0.0217
2803630,0.0138
2803660,0.0452
2803690,-0.0225
2803720,0.0383
2803750,0.1177
2803780,0.0144
2803810,0.1058
2803830,0.1152
2803870,-0.0525
2803900,-0.0546
2803930,0.0351
2803960,-0.1051
2803990,0.1127
2804020,0.0806
2804050,0.1691
2804080,-0.0095
2804110,-0.0361
2804140,0.0775
2804170,0.0464
2804200,0.1176
2804230,0.1119
2804260,0.0127
2804290,0.0251
2804320,0.1827
2804350,0.1602
2804380,0.0851
2804440,0.0770
2804470,0.1271
2804500,-0.0426
2804530,-0.0398
2804560,0.1529
2804590,0.2125
2804620,0.1080
2804650,0.2261
2804680,0.1363
2804710,0.0497
2804740,-0.0357
2804770,0.0011
2804800,-0.0348
2900001,0.0426
2900002,-0.0003
2900003,0.0747
2900004,-0.1641
2901000,-0.0373
2902850,0.1749
2902910,0.0629
2903060,-0.0602
2903150,0.0683
2903200,0.1492
2903270,-0.1839
2904020,-0.0454
2904050,-0.0344
2904500,0.1021
2904620,0.0355
2904890,-0.0433
2904950,-0.0068
2905130,-0.0319
2905250,0.0085
2905280,-0.1093
2905310,0.0394
2905370,-0.0615
2905430,0.0118
2905580,-0.0274
2905640,-0.0405
2905660,0.0457
2905760,-0.0428
2905880,0.0871
2905940,0.0006
2906120,-0.0286
2906360,-0.1437
2906430,-0.1395
2906510,-0.0327
2906990,-0.0217
2907020,0.1413
2907050,-0.0524
2907080,0.0512
2907120,-0.0237
2907350,0.0442
2907380,0.1559
2907460,-0.0656
2907470,0.0961
2908170,-0.0870
2908250,0.0271
2908320,-0.0218
2908370,0.0689
2908400,-0.0079
2908460,-0.0365
2908670,-0.0543
2908760,0.0512
2909720,0.0535
2909750,-0.0124
2909780,0.0094
2909860,-0.0475
2909900,0.0157
2909930,0.0799
2910110,-0.0421
2910290,-0.0526
2910320,-0.0340
2910380,0.0445
2910410,-0.0005
2910500,-0.1062
2910770,-0.0646
2910800,-0.0549
2910830,-0.0692
2910920,-0.0650
2911100,-0.1488
2911220,-0.0276
2911250,0.0771
2911310,-0.0121
2911340,0.0261
2911400,0.0247
2911550,0.0755
2911650,-0.0570
2911700,-0.0114
2911850,-0.1158
2911910,-0.1063
2911940,0.0197
2911990,0.0555
2912010,-0.0907
2912030,0.1016
2912180,-0.0756
2912240,-0.0390
2912290,-0.0064
2912300,-0.0057
2912540,-0.0049
2912550,-0.0332
2912600,-0.1115
2912630,-0.0333
2912660,0.0458
2913080,-0.0687
2913140,-0.0033
2913170,-0.0384
2913380,-0.1008
2913560,0.0673
2913590,-0.0041
2913620,0.0534
2913650,0.0147
2913710,-0.0074
2913760,-0.0155
2913770,-0.1587
2913800,-0.0055
2913830,0.0069
2914250,-0.0891
2914280,-0.0477
2914320,0.0214
2914340,-0.0323
2914400,0.0224
2914430,-0.0096
2914460,-0.0496
2914490,-0.0306
2914550,0.0748
2914840,-0.1364
2915420,0.0993
2915450,0.0132
2915480,-0.0639
2915600,-0.0557
2916190,-0.1246
2916230,-0.1371
2916290,0.0390
2916350,-0.1141
2916380,-0.0829
2916400,0.0282
2916450,-0.0132
2916500,-0.0898
2916740,-0.0442
2916770,0.0420
2916830,0.0292
2917000,-0.0748
2917820,0.0090
2917850,-0.0103
2917880,-0.0072
2917970,0.0184
2918220,0.1052
2918240,-0.0168
2918270,0.0029
2918300,-0.0583
2918460,-0.0536
2918480,-0.0785
2918540,-0.0307
2918600,0.0618
2918670,0.0097
2918690,0.0218
2919080,0.0115
2919170,-0.0265
2919230,0.0485
2919260,-0.0195
2919350,-0.1003
2919410,0.0011
2919890,-0.0770
2919980,-0.1102
2920010,0.0430
2920050,0.1495
2920160,0.1074
2920310,0.1103
2920410,0.0270
2920430,-0.0611
2920490,0.0257
2920550,0.0429
2920610,-0.1044
2920670,-0.0932
2920700,-0.0082
2920810,-0.0760
2920940,-0.0178
2921000,0.0507
2921100,0.0526
2921120,-0.0685
2921210,-0.1619
2921330,0.0949
2921510,0.0275
2921540,0.0320
2921600,0.0031
2921750,0.0670
2921810,-0.0944
2921840,-0.0411
2921875,-0.0284
2921960,-0.1219
2922530,0.0501
2922650,-0.0062
2922740,-0.1097
2922800,0.0512
2922830,-0.0294
2922890,0.0335
2923010,0.0804
2923100,0.0266
2923160,0.0665
2923270,0.0424
2923340,-0.0084
2923430,0.0733
2923460,-0.0178
2923490,0.0179
2923550,0.0038
2923580,0.0739
2923640,-0.0470
2923700,-0.0200
2923730,0.0066
2924530,-0.0189
2925110,-0.0286
2925210,0.0185
2925230,0.0029
2925290,0.0409
2925330,-0.0253
2925350,0.0125
2925450,-0.0535
2925500,0.0103
2925620,-0.1396
2925640,-0.0973
2925650,-0.1149
2925710,0.0637
2926070,-0.0622
2926160,-0.1114
2926220,0.0381
2926370,-0.0092
2926430,0.0202
2926480,0.0197
2926640,-0.0294
2926670,-0.0510
2926850,0.0094
2926890,-0.0049
2926970,0.1349
2927060,-0.0100
2927090,-0.0038
2927540,-0.0451
2927570,-0.0294
2927630,-0.0340
2927660,-0.0447
2927830,0.0462
2927870,-0.1445
2927900,-0.0660
2927930,-0.0678
2928110,-0.0602
2928260,-0.0404
2928380,-0.0056
2928410,-0.0531
2928430,-0.0147
2928530,0.1391
2928560,-0.0889
2928710,-0.0516
2928740,0.0528
2928800,-0.0343
