id,wb_avg
2928260,-3.3687
2928860,-3.6934
2928920,-3.6917
2928950,-3.5109
2929280,-3.2706
2930660,-1.6294
2930690,-3.0659
2931020,-4.0431
2931440,-4.5459
2931530,-2.4252
2931650,-3.7353
3003870,-3.9181
3013040,-4.5342
3100016,-3.5999
3103810,-4.3644
3172840,-3.1298
3173740,-3.8855
3174820,-2.8240
3175270,-3.7458
3175900,-3.9309
3178660,-2.9751
3200060,-2.9769
3200480,-3.5395
3302460,-3.3632
3304590,-4.0003
3304980,-4.1356
3401260,-4.0914
3401350,-4.4953
3401500,-4.4563
3401830,-4.0501
3402030,-4.5038
3402220,-3.8595
3402250,-3.7166
3402280,-3.6355
3402400,-4.1299
3402430,-4.1375
3402460,-4.0589
3402820,-4.2585
3403000,-3.6829
3403180,-4.2320
3403300,-4.4481
3403420,-3.2433
3403780,-4.3919
3403900,-4.4206
3404110,-4.0304
3404320,-3.8419
3404350,-3.6649
3404410,-3.5993
3404470,-4.0063
3404500,-3.9564
3404560,-3.6881
3404590,-3.7720
3404660,-4.2886
3404890,-4.0400
3404920,-3.4707
3405220,-4.0574
3405430,-4.2099
3405490,-3.6875
3405580,-3.2353
3405640,-3.9040
3405730,-3.6286
3405760,-4.0990
3405880,-3.2393
3406030,-4.1178
3406270,-4.0636
3406510,-3.7236
3406540,-3.7571
3406870,-4.1047
3406900,-3.6812
3407230,-4.0638
3407290,-5.3242
3407350,-2.7810
3407560,-4.1737
3407740,-4.2746
3407830,-3.6503
3408220,-4.9374
3408400,-3.2180
3408610,-3.8719
3408640,-4.3039
3408850,-4.4687
3408940,-3.6438
3409180,-3.6465
3409270,-4.5845
3409450,-4.2318
3409510,-4.3746
3409660,-4.2463
3409750,-3.8345
3410020,-3.9625
3410110,-3.8136
3410320,-3.4653
3410470,-4.5878
3410500,-4.5456
3410560,-2.6156
3410710,-3.4663
3410810,-2.7412
3410920,-4.1726
3410950,-3.8346
3410980,-4.2968
3411160,-3.3890
3411340,-3.0997
3411490,-3.8778
3411580,-4.2592
3411640,-4.2185
3412060,-3.2050
3412390,-4.0287
3412480,-4.5212
3412690,-3.9653
3412720,-4.3358
3412810,-4.8276
3412840,-3.8953
3412870,-4.6059
3412930,-4.0935
3412960,-4.5344
3412990,-4.4553
3413050,-4.1385
3413410,-2.6197
3413530,-4.3399
3413740,-3.0376
3414640,-4.7227
3414670,-3.4532
3415030,-3.4693
3415090,-3.1300
3415210,-3.9400
3415330,-2.4926
3415360,-4.5511
3415630,-3.7894
3415990,-3.9889
3416080,-3.9988
3416200,-3.4001
3416230,-3.7337
3416290,-4.4399
3416470,-3.8553
3416500,-4.6440
3416530,-3.1157
3416800,-3.9244
3416830,-3.8622
3417070,-3.8045
3417430,-3.8102
3417610,-3.9894
3417700,-3.5316
3417730,-4.0212
3418060,-4.1086
3418120,-4.2783
3418150,-3.5837
3500010,-4.3240
3500030,-4.3540
3500060,-3.3537
3500570,-3.6507
3501260,-3.4308
3501500,-3.8905
3502250,-4.2756
3600008,-3.1963
3602460,-3.5825
3602920,-3.3182
3603270,-3.8828
3603480,-3.8147
3603840,-4.4893
3603990,-3.9497
3604080,-3.3426
3604140,-4.2264
3604870,-3.9743
3605280,-4.6052
3605460,-3.8699
3605850,-3.5617
3606630,-4.6914
3606720,-4.0123
3606870,-4.7638
3607230,-3.7964
3607530,-3.8222
3607680,-4.4532
3608310,-4.2155
3608400,-5.0455
3608430,-3.6505
3608880,-4.3486
3609090,-2.8447
3609690,-3.8493
3609840,-4.7055
3610500,-4.4729
3610560,-4.3368
3610620,-4.4956
3610710,-3.3452
3610890,-3.7143
3610980,-3.6811
3611160,-3.6513
3611550,-4.4130
3611880,-4.0574
3611970,-3.0405
3612180,-3.3479
3612630,-3.6843
3613290,-3.9775
3614010,-3.6527
3614940,-3.5064
3615090,-1.8637
3615180,-4.2560
3615300,-4.6584
3615390,-4.1430
3615570,-2.8095
3615630,-4.4701
3615900,-4.3005
3616230,-3.9693
3616290,-3.8242
3616440,-4.6757
3616620,-4.3793
3616740,-4.6869
3616830,-3.2951
3617520,-3.9518
3617670,-4.0029
3617730,-2.5958
3618210,-4.0312
3618690,-3.9255
3619200,-4.8139
3619230,-3.8252
3619320,-4.7572
3619560,-4.1714
3619650,-4.1215
3619680,-4.5046
3619740,-4.2913
3620100,-4.0755
3620340,-4.3631
3620490,-3.2546
3620580,-3.1775
3620700,-3.4121
3620820,-4.0377
3620850,-3.3728
3620910,-4.4161
3621000,-4.2201
3621210,-3.5337
3621480,-3.0568
3622020,-3.3802
3622470,-3.9414
3622650,-4.5022
3623010,-4.7713
3623460,-3.2166
3623520,-4.5954
3623760,-4.1289
3624690,-3.1591
3624750,-4.0933
3624900,-4.7061
3625170,-3.7567
3625350,-4.0377
3625770,-3.6886
3626010,-4.2410
3626670,-4.3218
3627210,-4.4915
3627300,-2.9280
3627780,-3.8778
3627810,-4.1878
3628320,-4.0517
3628500,-3.8537
3628590,-4.1713
3628950,-4.4290
3629370,-3.9836
3629430,-4.6821
3629460,-4.5592
3629790,-4.3766
3629880,-4.5760
3630030,-4.0700
3630120,-4.5335
3630210,-4.6304
3630360,-3.6037
3630540,-3.7541
3630660,-4.4781
3631260,-2.8351
3631470,-3.6322
3631920,-3.9323
3700011,-3.6940
3700012,-2.6930
3700030,-3.4384
3700090,-3.7945
3700180,-3.4123
3700240,-3.2891
3700270,-1.4077
3700330,-3.1467
3700360,-4.2211
3700390,-4.1574
3700420,-3.7275
3700450,-3.1624
3700480,-3.8660
3700530,-3.5876
3700580,-3.8316
3700600,-4.1781
3700630,-3.5994
3700660,-4.1344
3700690,-3.5953
3700720,-1.1815
3700750,-2.8114
3700840,-3.0422
3700900,-3.8379
3700930,-3.2419
3700960,-3.8676
3701080,-3.8569
3701140,-4.1529
3701170,-3.7471
3701200,-3.6430
3701260,-2.2956
3701320,-3.8820
3701500,-2.6487
3701530,-3.8774
3701620,-3.6790
3701680,-3.9589
3701800,-3.5757
3701830,-3.3968
3701920,-2.7736
3701950,-3.9652
3702010,-3.4258
3702100,-3.5131
3702160,-3.8378
3702190,-2.4626
3702250,-3.7418
3702310,-2.8231
3702370,-3.5247
3702400,-4.3215
3702430,-3.9012
3702560,-3.3780
3702610,-3.2003
3702640,-4.1699
3702680,-3.6560
3702880,-3.5724
3702970,-2.3085
3703060,-3.5695
3703090,-2.9929
3703120,-3.2105
3703270,-3.2634
3703310,-3.5216
3703330,-2.4639
3703360,-3.7574
3703420,-4.2949
3703450,-4.0739
3703480,-2.8029
3703510,-3.6877
3703540,-3.6246
3703570,-3.5420
3703600,-3.6705
3703630,-3.6695
3703780,-3.8847
3703870,-3.6938
3703900,-3.5805
3703930,-3.7557
3703990,-4.0684
3704050,-3.3460
3704080,-3.8860
3704140,-3.7783
3704200,-3.5898
3704320,-3.5650
3704380,-4.1353
3704410,-3.9532
3704500,-4.4053
3704530,-3.4734
3704620,-3.1227
3704650,-4.0902
3704720,-2.3791
3704740,-3.9214
3704800,-3.7027
3704880,-3.5756
3704920,-3.5109
3704950,-4.1141
3705020,-3.1660
3705040,-4.0944
3800014,-3.8697
3806780,-2.9461
3808130,-4.0487
3813030,-4.5164
3819410,-2.6596
3904348,-3.6467
3904349,-3.9885
3904351,-4.0324
3904353,-4.1325
3904355,-2.9346
3904360,-3.4634
3904370,-4.0088
3904371,-3.9729
3904373,-3.5468
3904374,-4.4416
3904375,-2.9810
3904378,-3.7460
3904379,-1.4693
3904380,-4.1768
3904383,-3.9662
3904384,-4.1738
3904387,-3.9900
3904394,-3.6856
3904395,-3.4480
3904396,-4.3300
3904401,-3.9036
3904404,-4.0534
3904408,-3.6595
3904410,-4.2130
3904416,-3.2595
3904418,-4.0187
3904419,-3.0236
3904422,-4.0493
3904423,-4.4137
3904426,-4.4779
3904429,-4.3046
3904433,-4.7409
3904435,-4.0371
3904436,-3.3358
3904437,-3.4027
3904439,-3.6665
3904440,-4.4572
3904441,-4.2161
3904445,-4.1704
3904451,-3.2449
3904457,-4.1495
3904459,-3.7025
3904463,-3.5953
3904467,-3.5761
3904468,-4.0741
3904471,-4.3070
3904474,-3.9949
3904475,-1.4978
3904479,-3.2905
3904480,-4.0558
3904481,-4.7578
3904482,-4.3451
3904483,-3.3828
3904486,-2.9136
3904487,-3.3601
3904490,-3.7836
3904492,-3.9830
3904499,-4.1143
3904504,-3.0524
3904505,-4.0790
3904507,-4.3698
3904510,-3.7353
3904513,-2.9569
3904514,-3.4555
3904515,-4.2429
3904516,-4.7101
3904517,-4.3921
3904577,-3.3521
3904578,-4.0470
3904610,-3.9444
3904611,-3.3209
3904660,-3.3538
3904676,-3.8760
3904689,-3.8820
3904694,-3.5733
3904695,-4.7445
3904696,-3.8405
3904697,-4.2627
3904699,-3.5869
3904700,-3.9403
3904701,-3.7794
3904702,-3.2079
3904724,-4.0074
3904733,-2.9063
3904736,-4.0944
3904800,-3.9665
3904813,-4.2306
3904822,-3.9610
3904823,-3.9856
3904829,-3.7732
3904830,-3.4359
3904869,-4.7596
3904870,-5.0484
3904872,-4.1429
3904873,-4.1063
3904875,-4.2399
3904923,-4.3196
3904993,-3.1571
3904997,-2.7558
3904998,-3.1365
3905004,-4.0323
3905007,-3.3764
3905019,-4.1906
3905045,-4.1332
3910015,-4.3783
3910016,-2.8766
3910017,-4.1318
4002850,-3.8137
4003180,-4.3492
4003630,-3.8071
4005490,-4.1660
4007560,-4.8686
4007620,-4.6028
4009570,-3.9920
4010290,-3.9937
4010590,-3.3396
4010920,-4.1960
4013560,-4.2874
4015210,-3.8958
4015370,-3.5029
4015720,-3.0858
4017250,-4.4025
4019950,-4.1323
4020250,-4.3195
4020970,-3.8841
4021000,-4.3756
4021720,-3.4930
4022770,-3.7695
4022800,-4.5564
4023280,-3.9549
4024690,-4.1384
4025290,-3.7144
4026880,-4.3957
4027570,-4.4274
4028680,-3.6134
4030240,-3.3529
4030600,-3.2439
4032370,-4.3398
4033480,-4.1634
4100023,-3.7843
4101920,-3.0970
4102800,-3.6897
4103940,-3.3458
4104740,-3.4476
4106000,-3.5439
4108830,-3.8229
4109480,-3.4313
4110040,-1.9429
4110520,-3.1686
4110820,-3.8839
4112240,-3.5581
4202040,-3.5417
4202130,-3.9880
4202280,-4.2238
4202340,-4.4894
4202400,-2.7960
4202440,-3.5442
4202790,-3.5698
4202970,-3.2470
4203330,-4.1596
4203570,-3.6520
4203630,-4.4050
4204080,-4.9213
4204200,-4.2365
4204230,-4.2256
4204590,-4.0440
4204890,-4.2355
4205010,-3.4540
4205040,-3.7875
4205190,-3.6113
4205310,-4.3300
4205400,-3.2439
4205490,-3.5853
4205550,-3.6433
4205760,-2.7699
4205910,-4.2186
4206240,-3.0704
4206480,-4.1323
4207080,-4.2753
4207110,-3.7549
4207230,-3.8217
4207290,-4.2993
4207710,-3.4435
4208060,-3.9790
4208550,-4.1999
4208670,-4.5450
4208850,-3.6489
4209300,-3.5889
4209480,-4.4993
4210620,-3.6387
4210860,-4.0167
4210920,-4.2143
4210950,-4.8100
4211580,-5.0533
4211610,-3.8359
4211670,-3.4999
4211700,-3.6561
4211790,-3.9260
4211880,-4.3856
4212170,-4.6269
4212330,-4.2273
4212840,-3.9276
4213140,-4.0173
4213320,-4.0900
4213440,-4.5728
4214160,-2.5833
4214580,-2.6371
4214940,-4.3118
4215030,-2.9704
4215330,-4.2139
4215600,-3.7267
4215720,-3.2828
4215830,-3.9653
4215900,-4.3593
4216200,-4.1041
4216410,-4.0002
4216500,-3.3889
4216530,-4.3004
4216620,-4.5794
4216740,-3.9176
4216980,-3.7357
4217280,-3.7122
4217520,-4.5850
4218510,-3.8776
4218580,-3.8379
4218590,-3.7448
4218630,-4.1573
4218750,-3.8998
4218840,-3.6586
4218930,-3.9813
4218990,-3.4908
4219050,-3.1794
4219170,-3.2886
4219290,-4.7940
4219350,-3.8193
4219470,-3.4439
4219500,-4.1570
4219650,-3.6091
4219680,-4.2933
4219710,-4.0344
4220040,-4.9061
4220100,-4.5379
4220370,-3.8861
4220550,-3.4395
4221090,-3.9602
4221330,-3.8832
4221870,-3.5609
4222400,-4.8514
4222560,-4.1366
4222600,-3.3232
4222620,-3.5227
4222770,-3.1957
4222790,-3.6458
4222800,-4.4003
4222830,-3.9541
4222860,-4.2143
4223010,-3.4374
4223640,-2.7828
4224150,-3.8848
4224320,-3.9010
4224390,-2.8323
4224480,-4.1364
4224510,-3.8567
4224790,-2.5269
4224990,-4.3130
4225290,-2.8733
4225680,-3.7499
4225830,-3.5543
4225950,-3.7574
4225980,-3.8670
4226250,-4.3242
4226300,-4.0248
4226390,-4.6002
4226460,-3.5409
4226550,-4.2760
4226580,-3.9918
4226820,-4.6603
4226850,-2.4880
4400120,-4.7913
4400240,-4.1300
4400330,-4.5903
4400720,-2.8726
4400780,-5.1861
4400840,-4.8493
4400900,-4.1117
4401110,-4.8082
4401200,-4.6112
4500002,-4.0221
4500690,-3.8080
4500720,-3.6213
4500780,-3.8548
4500810,-3.9233
4500840,-4.0980
4500870,-3.6635
4500900,-3.1563
4500930,-3.7572
4501020,-4.1954
4501050,-3.9004
4501080,-3.3984
4501110,-2.5908
4501170,-3.6841
4501250,-4.1487
4501440,-1.8456
4501500,-3.6559
4501530,-3.9789
4501560,-3.5281
4501770,-3.6469
4501800,-3.7276
4501830,-3.8976
4501860,-3.5807
4501890,-3.9966
4501920,-4.0009
4501950,-3.7044
4502010,-3.3358
4502070,-3.6420
4502100,-4.5641
4502130,-3.4927
4502160,-3.7067
4502190,-3.8829
4502250,-3.2044
4502280,-3.2852
4502310,-3.0011
4502340,-2.8888
4502400,-3.7017
4502430,-4.4166
4502490,-2.9900
4502520,-4.0810
4502550,-3.6373
4502580,-3.6276
4502610,-3.9831
4502640,-3.7415
4502700,-3.3651
4502730,-3.3890
4502760,-3.1463
4502790,-4.4106
4502820,-2.8614
4502850,-3.3552
4502880,-3.9984
4502970,-4.5374
4503030,-3.1232
4503060,-3.6547
4503150,-4.0489
4503180,-3.8224
4503210,-4.6889
4503330,-3.5357
4503360,-1.9164
4503390,-2.9268
4503460,-3.6901
4503480,-3.8901
4503510,-4.1001
4503540,-4.1594
4503570,-3.7510
4503600,-3.5986
4503630,-3.3993
4503660,-2.3537
4503690,-3.3346
4503720,-4.2607
4503750,-4.1247
4503780,-5.0597
4503810,-3.9197
4503840,-3.5830
4503870,-3.2796
4503900,-3.0837
4503908,-3.7353
4666270,-2.8559
4700001,-4.3931
4700060,-3.6972
4700120,-4.0644
4700180,-4.2438
4700300,-4.6477
4700330,-4.5883
4700360,-4.1045
4700600,-3.8662
4700690,-4.0635
4700850,-3.7948
4701020,-4.2667
4701050,-4.4549
4701080,-3.3016
4701170,-4.0601
4701200,-3.3979
4701260,-3.0009
4701290,-4.4935
4701400,-3.6707
4701410,-4.3920
4701500,-4.1699
4701590,-3.0698
4701650,-3.7703
4701680,-4.8904
4701770,-3.9880
4701800,-4.2513
4701950,-4.0856
4702010,-3.3942
4702100,-4.6224
4702130,-3.6910
4702190,-4.2075
4702220,-3.1367
4702280,-4.2367
4702310,-4.0699
4702370,-3.6773
4702460,-3.7825
4702580,-3.7498
4702670,-4.3991
4702700,-3.5747
4702760,-4.0143
4702790,-3.9116
4702820,-3.7613
4702880,-4.2625
4702940,-2.7453
4702970,-3.3277
4703030,-4.0825
4703150,-3.7063
4703180,-3.6121
4703240,-3.4866
4703360,-3.1458
4703480,-4.2147
4703590,-4.3362
4703600,-3.8073
4703690,-4.1277
4703780,-4.4442
4703810,-3.2589
4704020,-3.8711
4704080,-3.8344
4704100,-3.4919
4704200,-3.8535
4704260,-3.0472
4704350,-4.3063
4704470,-3.9131
4704530,-3.9770
4704550,-4.4066
4800010,-3.9765
4807350,-2.3977
4807440,-3.8317
4807710,-4.5267
4807830,-4.6487
4807890,-3.9785
4808090,-4.7063
4808130,-3.4831
4808190,-3.7855
4808310,-4.1377
4808340,-4.3651
4808700,-3.5760
4808870,-3.4095
4808880,-3.7807
4808940,-2.1808
4809570,-3.8194
4809630,-3.4869
4809670,-3.1292
4809810,-3.2199
4809860,-3.9095
4810200,-4.2319
4810230,-4.0557
4811190,-3.4692
4811280,-3.0840
4811640,-4.2961
4811700,-3.8018
4811790,-2.8683
4812120,-5.2943
4812180,-4.1858
4812640,-3.2718
4812810,-4.0832
4813050,-3.4994
4813110,-3.8067
4813230,-3.9913
4813320,-3.6065
4813590,-5.2543
4813650,-3.9963
4814280,-3.9032
4814310,-4.2885
4814370,-4.5787
4814520,-4.6106
4814670,-3.9517
4814700,-3.7018
4814730,-4.6219
4814820,-3.4637
4814970,-4.2920
4815000,-3.6061
4815210,-3.5412
4815240,-4.6574
4815270,-3.7741
4815300,-3.7645
4815330,-3.6724
4815510,-4.3304
4815720,-3.3665
4815750,-4.0806
4815910,-3.8371
4815960,-3.6541
4816110,-3.4486
4816180,-4.2289
4816230,-2.9316
4816410,-4.3232
4816530,-3.6218
4816620,-4.3116
4816710,-4.0946
4816740,-3.7850
4816860,-5.1477
4817040,-4.0330
4817070,-4.3945
4817640,-3.9920
4817700,-4.1812
4817850,-4.4186
4818000,-3.9270
4818210,-3.8968
4818280,-2.9167
4818300,-4.0946
4818360,-3.8171
4818540,-3.6221
4818810,-4.4829
4818940,-3.8147
4819380,-4.2008
4819560,-4.3600
4819650,-3.3084
4819700,-2.8757
4819830,-3.6960
4820010,-4.0367
4820160,-4.2542
4820220,-4.5805
4820250,-4.8878
4820280,-3.2794
4820340,-3.8803
4820600,-3.4923
4820700,-4.1509
4820760,-4.1839
4821060,-2.9608
4821150,-4.0781
4821420,-4.4375
4821660,-3.5439
4821720,-3.3210
4821810,-3.4453
4822170,-3.8892
4822920,-3.6154
4822970,-3.7150
4823280,-3.5446
4823310,-3.8886
4823640,-2.4997
4823910,-3.4152
4824030,-3.6125
4824060,-4.2392
4824100,-3.9480
4824420,-4.2521
4824590,-3.8565
4824630,-3.6522
4824730,-4.3624
4824990,-4.2825
4825170,-3.8890
4825200,-4.3285
4825260,-4.0320
4825500,-4.1059
4825620,-3.5748
4825660,-4.4418
4825740,-3.5720
4826100,-3.0315
4826160,-4.6363
4826190,-4.2224
4826280,-4.6792
4826430,-4.0374
4826490,-4.3987
4826580,-3.7984
4827030,-3.8289
4827300,-3.4846
4827390,-4.3139
4827450,-4.3405
4827510,-3.9963
4827690,-3.5739
4827720,-4.3889
4827780,-3.8603
4827870,-3.8070
4828110,-2.9363
4828500,-2.6840
4828550,-3.6095
4828710,-3.5033
4828740,-4.0192
4828890,-3.7156
4828920,-4.0949
4829160,-3.6691
4829850,-3.2904
4830390,-4.2873
4830420,-4.1361
4830570,-3.2910
4830600,-4.4567
4830640,-3.5242
4831260,-3.5077
4831760,-3.6443
4832090,-2.7424
4832190,-3.1225
4832280,-4.1934
4832340,-3.7310
4832400,-5.1174
4832730,-4.3030
4832940,-3.0416
4833120,-3.9873
4833180,-4.3570
4834050,-3.8341
4834290,-3.6258
4834320,-4.3526
4834440,-4.2391
4834830,-3.4813
4834980,-3.3981
4835010,-4.2698
4835070,-4.0623
4835100,-3.2908
4835130,-3.7536
4835400,-4.8699
4836000,-3.7833
4836450,-4.3603
4836660,-4.7071
4836970,-3.4339
4837020,-2.6035
4837650,-3.7902
4838080,-3.3361
4838190,-3.9034
4838220,-4.3086
4838360,-3.9235
4838700,-4.1287
4838730,-4.0766
4838970,-3.7229
4839480,-4.5754
4839630,-2.7948
4839690,-3.5886
4839960,-3.7008
4839990,-4.5745
4840080,-3.7853
4840230,-4.1084
4840710,-4.8975
4840950,-4.4966
4841100,-2.3534
4841190,-2.8943
4841220,-3.8948
4841820,-3.5366
4841970,-4.0573
4842240,-4.4492
4842280,-3.2855
4842300,-4.1309
4842330,-3.4654
4842450,-4.0370
4842480,-2.7964
4842510,-3.9260
4842960,-3.9539
4843200,-4.0427
4843290,-4.4794
4843470,-3.0309
4844110,-3.5018
4844150,-3.2974
4844280,-3.4603
4844430,-4.1895
4844730,-3.6832
4844800,-3.5849
4845090,-4.5336
4845380,-3.2313
4845540,-4.4072
4845600,-3.4963
4845780,-3.6827
4845900,-4.0771
4846230,-4.4549
4846440,-3.8625
4846530,-4.6686
4846680,-4.6108
4900030,-3.3136
4900142,-2.9135
4900210,-3.5281
4900360,-3.0885
4900420,-3.5796
4900600,-3.4367
4900630,-4.1141
4900720,-3.9888
4900870,-2.2863
4901140,-4.3328
4901200,-3.7719
5002820,-2.2287
5100060,-3.6291
5100090,-2.7186
5100120,-2.4472
5100180,-3.8755
5100210,-3.9202
5100240,-4.0756
5100270,-2.5675
5100300,-4.1942
5100360,-3.8304
5100450,-4.4939
5100480,-4.4657
5100540,-4.2064
5100600,-3.9337
5100660,-4.3565
5100720,-4.2836
5100750,-4.1256
5100780,-1.8555
5100810,-3.7401
5100840,-3.6370
5100960,-4.0224
5101050,-3.7704
5101080,-4.4074
5101110,-3.6113
5101170,-4.3282
5101200,-3.7633
5101260,-3.4433
5101320,-3.4995
5101380,-3.6049
5101440,-4.1619
5101470,-4.3889
5101510,-2.9522
5101620,-4.0672
5101650,-3.3964
5101710,-4.2546
5101740,-3.7123
5101770,-4.0329
5101800,-3.9841
5101830,-3.6700
5101860,-3.5075
5101890,-3.0769
5101920,-4.4475
5101980,-4.3350
5102010,-3.5735
5102070,-5.1684
5102100,-3.8229
5102120,-3.8590
5102160,-2.9917
5102250,-3.7453
5102280,-3.8967
5102310,-3.7896
5102340,-2.8794
5102360,-3.4700
5102390,-4.4696
5102400,-3.2464
5102460,-3.8938
5102490,-3.8018
5102520,-3.8131
5102580,-3.7531
5102610,-4.3428
5102640,-3.6575
5102670,-3.4494
5102710,-3.2877
5102730,-3.5862
5102790,-3.7915
5102820,-4.0053
5102880,-4.0826
5102940,-4.2555
5103000,-4.1512
5103030,-3.6401
5103060,-3.7316
5103090,-4.3432
5103130,-3.7929
5103150,-4.0218
5103180,-3.5291
5103240,-2.6726
5103270,-4.0166
5103300,-3.7734
5103330,-3.9492
5103390,-4.4952
5103460,-3.6751
5103600,-3.7804
5103640,-3.9529
5103660,-3.9753
5103690,-3.5150
5103710,-3.9224
5103750,-4.7301
5103780,-4.4913
5103840,-3.6995
5103870,-4.2477
5103930,-3.7938
5103980,-4.0769
5104020,-2.9257
5104050,-3.4455
5104110,-3.8343
5104150,-3.9666
5300300,-3.7731
5300390,-3.0864
5300420,-3.9420
5300480,-4.6315
5300660,-3.8091
5301080,-3.7793
5301410,-4.3154
5302400,-3.9915
5302670,-3.6266
5302700,-4.1050
5302820,-3.8440
5302940,-4.1227
5303540,-3.0924
5303750,-3.5182
5303930,-3.3195
5303960,-2.9450
5304230,-3.6946
5304860,-4.5374
5305430,-4.0182
5305850,-4.1707
5305910,-3.8349
5305940,-4.5744
5306570,-3.1042
5306960,-3.7015
5307230,-3.0421
5307320,-4.1598
5307710,-1.8056
5307920,-3.2413
5308130,-4.0044
5308250,-3.5123
5308460,-3.8497
5308700,-3.6143
5309180,-3.2249
5309270,-3.3833
5400060,-4.6117
5400180,-4.4363
5400300,-4.6405
5400390,-4.0600
5400510,-4.7341
5400570,-4.0341
5400600,-4.2997
5400720,-4.4855
5400810,-5.2283
5400840,-4.4875
5400930,-4.6351
5401050,-4.1645
5401230,-4.3951
5401620,-4.6725
5500390,-3.1687
5500540,-3.9402
5501050,-3.8813
5501770,-3.0582
5501800,-3.3679
5503060,-3.9661
5504050,-3.5085
5504680,-3.0166
5505460,-2.8163
5505820,-2.5259
5505940,-3.7329
5506030,-3.4963
5507020,-3.6531
5507320,-2.7690
5507530,-3.4862
5508520,-1.1639
5509060,-3.3952
5509130,-3.1981
5509510,-1.7137
5509600,-2.8669
5510320,-2.8564
5510830,-3.6444
5511190,-3.2540
5512360,-2.9889
5513650,-3.5101
5513800,-2.3186
5514640,-2.4296
5514670,-4.0095
5515330,-2.2292
5515780,-2.9787
5515900,-3.9996
5515990,-2.6166
5516260,-3.5937
5516290,-4.1161
5516620,-2.2209
5601980,-4.0882
5604510,-4.2721
