id,b_avg
5509510,-1.4430
5509600,-2.6670
5510320,-1.5879
5510830,-1.0880
5511190,-1.5070
5512360,-2.5069
5513650,-1.1671
5513800,-0.5170
5514640,-1.4398
5514670,-0.9877
5515330,-1.5201
5515780,-1.6814
5515900,-0.6450
5515990,-0.7070
5516260,-1.2821
5516290,-0.3962
5516620,-0.5315
5601980,-0.7204
5604510,-0.8786
