id,w_coh
2103360,0.0925
2103390,-0.0081
2103480,-0.0249
2103510,0.0536
2103540,0.0472
2103630,0.0661
2103690,0.0157
2103720,0.0140
2103750,-0.0341
2103780,0.0500
2103810,0.0394
2103840,-0.0134
2103870,-0.0138
2103900,0.0903
2103960,0.1044
2103990,-0.0368
2104020,-0.0581
2104050,0.0519
2104080,-0.0040
2104110,0.0414
2104140,0.0387
2104170,-0.1224
2104200,-0.0252
2104250,0.2128
2104260,0.0301
2104290,0.0550
2104380,0.2399
2104410,0.1040
2104440,-0.0569
2104470,0.0669
2104500,-0.0400
2104530,0.0275
2104560,0.0131
2104590,-0.0910
2104620,-0.1175
2104650,0.0530
2104680,0.0988
2104710,-0.0197
2104740,-0.0967
2104770,0.0080
2104800,-0.0014
2104830,0.0860
2104860,0.0281
2104890,0.0495
2104950,0.0388
2104980,0.1735
2105040,0.0783
2105070,-0.0613
2105100,0.0542
2105130,0.1116
2105160,-0.0170
2105190,0.0217
2105220,-0.0748
2105260,0.0613
2105320,0.0023
2105400,-0.0176
2105430,0.1502
2105490,0.1845
2105520,-0.0462
2105550,-0.0111
2105580,-0.0814
2105610,0.0247
2105640,-0.0576
2105700,0.0604
2105730,0.0761
2105760,0.0490
2105790,-0.1406
2105820,-0.0016
2105880,0.0708
2105910,-0.0873
2105940,0.1172
2105970,0.0158
2106000,0.0719
2200022,0.0680
2200030,0.0972
2200039,0.0541
2200056,0.0727
2200060,-0.0013
2200090,0.1150
2200120,0.0997
2200125,0.1156
2200150,0.0388
2200180,-0.0286
2200210,0.0449
2200240,-0.1516
2200270,0.0551
2200300,-0.0066
2200330,-0.0297
2200360,-0.0004
2200390,0.0551
2200420,-0.0517
2200450,-0.0153
2200480,-0.0222
2200510,0.1127
2200540,0.0688
2200600,0.1193
2200630,0.0125
2200660,0.0198
2200690,0.0316
2200720,0.0569
2200750,0.0765
2200780,-0.0892
2200810,-0.0753
2200840,0.0701
2200870,0.0061
2200900,0.1316
2200960,0.0114
2200990,0.0394
2201020,0.0420
2201080,-0.0475
2201110,-0.0829
2201140,0.1184
2201170,0.0308
2201200,-0.0332
2201230,0.0975
2201260,-0.0192
2201290,-0.0270
2201320,-0.1015
2201350,-0.0555
2201380,-0.0762
2201410,0.0451
2201440,0.1248
2201500,0.0108
2201530,0.0152
2201560,-0.0316
2201590,-0.0066
2201620,0.0543
2201650,0.0307
2201680,0.0036
2201740,0.0432
2201770,0.0630
2201800,0.0526
2201830,0.0182
2201860,-0.0059
2201890,0.0499
2201920,0.0249
2201950,-0.0552
2201980,-0.0027
2202010,0.0201
2302220,0.0184
2302610,-0.0134
2302640,0.0958
2302820,-0.0287
2302850,0.0764
2303150,-0.0328
2303210,-0.0305
2303290,0.0331
2303510,0.0522
2303780,0.0230
2303870,-0.0011
2303930,-0.0195
2304895,-0.0184
2305280,-0.0268
2305500,-0.0217
2305670,0.0059
2306000,0.0469
2306060,0.0327
2306160,-0.0187
2306260,-0.0610
2306510,-0.0598
2307140,0.1005
2307320,-0.0013
2307530,-0.0042
2307710,-0.0092
2307800,-0.0857
2308160,0.0622
2308250,-0.0230
2308280,-0.0078
2309330,0.0822
2309930,0.0702
2310380,0.0093
2310500,-0.0818
2310530,0.0747
2310590,0.0352
2310710,0.0220
2310770,-0.0768
2310860,-0.0812
2310890,0.0260
2310950,0.0559
2310980,0.0764
2311010,-0.0079
2311100,0.0788
2311130,0.0019
2311160,0.0021
2311220,0.1078
2311250,0.0628
2311280,-0.0789
2311370,-0.0744
2311430,-0.0688
2311520,-0.0348
2311550,-0.0127
2311580,-0.0471
2311610,-0.0238
2311670,-0.0050
2311700,-0.0575
2311730,0.0355
2311790,-0.0458
2311880,0.0861
2312330,-0.0071
2313110,-0.0352
2313350,0.0137
2313490,-0.0999
2313560,-0.0563
2313860,0.0052
2313970,0.0839
2313980,-0.1089
2314100,0.0445
2314130,0.0693
2314160,0.0467
2314190,0.1130
2314210,0.0002
2314240,-0.0295
2314300,-0.0235
2314330,-0.0142
2314440,-0.0042
2314470,-0.0041
2314530,-0.0906
2314560,-0.0139
2314590,0.0350
2314610,0.0303
2314670,-0.0547
2314700,0.0438
2314761,0.0352
2314762,0.0457
2314765,0.0601
2314767,-0.0922
2314768,-0.0373
2314772,0.0013
2314773,0.0794
2314775,0.0548
2314776,-0.0323
2314777,-0.1346
2314778,0.0468
2314779,-0.0779
2314780,-0.0231
2314782,-0.1398
2314783,-0.1219
2314784,-0.0616
2314785,-0.0859
2314787,-0.0634
2314788,0.1777
2314789,0.0748
2314790,-0.0582
2314791,0.0291
2314793,-0.0385
2314794,0.0460
2314795,-0.0744
2314796,0.0283
2314805,-0.0875
2314806,0.1476
2400030,-0.0147
2400060,-0.0214
2400090,-0.0356
2400120,-0.0160
2400150,-0.0510
2400180,-0.0523
2400210,0.0448
2400240,-0.0115
2400270,0.0167
2400300,-0.0350
2400330,0.0530
2400360,-0.0479
2400390,0.1357
2400420,-0.0404
2400450,-0.0368
2400480,-0.0284
2400510,-0.0355
2400540,0.0003
2400570,-0.0226
2400600,-0.0358
2400630,-0.0168
2400660,-0.1031
2400690,-0.0061
2400720,-0.0165
2500001,-0.0004
2500002,-0.0310
2500013,-0.1143
2500014,-0.0071
2500043,-0.0709
2500067,-0.0570
2500542,-0.0493
2501650,-0.0237
2501680,-0.0669
2501710,-0.0218
2501740,0.0051
2501780,-0.0237
2501800,-0.0223
2501860,0.0244
2501890,-0.0125
2501920,-0.0555
2501950,-0.0749
2501980,0.0039
2502040,0.0353
2502100,0.0451
2502160,-0.1057
2502190,0.0684
2502220,0.0129
2502250,-0.0315
2502310,-0.0651
2502400,-0.0004
2502430,0.0239
2502460,-0.0814
2502490,0.0683
2502520,0.0047
2502530,-0.0236
2502550,-0.0404
2502580,-0.0302
2502640,0.0489
2502670,-0.0170
2502715,-0.0018
2502790,0.1042
2502820,-0.0633
2502850,-0.0222
2502880,0.0491
2502910,0.0533
2502940,0.0290
2502970,-0.0991
2503030,0.0978
2503060,0.0133
2503090,-0.0094
2503120,0.0271
2503150,-0.0433
2503240,-0.1070
2503270,0.1138
2503300,-0.0181
2503330,0.1346
2503360,0.0139
2503390,-0.0470
2503510,-0.0251
2503540,-0.0205
2503660,0.1108
2503750,-0.1061
2503780,-0.0748
2503840,0.0731
2503900,0.0237
2503990,-0.0727
2504020,0.0379
2504050,0.0631
2504080,-0.0278
2504140,-0.0102
2504200,-0.0405
2504230,0.0357
2504260,0.0632
2504290,0.0140
2504320,0.0233
2504360,-0.0091
2504410,-0.0332
2504440,-0.0066
2504500,0.0851
2504530,-0.0457
2504560,-0.0518
2504590,0.0343
2504620,-0.0433
2504650,-0.0185
2504770,0.0301
2504800,-0.0484
2504830,0.0458
2504860,0.0193
2504890,0.0619
2504950,0.0327
2504980,-0.0271
2505010,-0.0864
2505070,-0.0074
2505100,-0.0170
2505130,-0.1576
2505160,0.0542
2505220,-0.0127
2505270,-0.0147
2505280,0.1189
2505370,-0.0086
2505400,-0.0099
2505490,0.0336
2505500,-0.0279
2505580,-0.0269
2505610,0.0091
2505670,0.0855
2505730,-0.0348
2505740,0.0068
2505790,0.0012
2505880,0.0119
2505940,-0.0243
2505970,0.0394
2506090,0.0572
2506150,0.0640
2506210,0.0525
2506240,0.0082
2506270,0.0005
2506300,0.0115
2506330,0.0515
2506390,-0.0362
2506420,0.1071
2506480,-0.0198
2506510,0.0983
2506540,-0.0371
2506630,0.1330
2506660,0.0450
2506690,0.0119
2506720,-0.1685
2506750,0.0674
2506780,0.0945
2506840,-0.0196
2506900,0.0343
2506960,-0.0365
2506990,0.0266
2507020,0.0906
2507050,-0.0104
2507080,-0.0211
2507110,0.0324
2507140,0.0335
2507170,0.0124
2507230,0.0415
2507260,0.0494
2507290,0.0896
2507320,-0.0486
2507350,0.0146
2507410,0.0348
2507440,0.0326
2507470,0.0867
2507500,0.0183
2507530,0.0400
2507560,-0.0214
2507590,0.0732
2507620,0.1608
2507680,0.0492
2507740,0.0186
2507770,0.0341
2507830,-0.0550
2507860,0.0071
2507890,0.0646
2507920,-0.0144
2507980,-0.0056
2507990,0.0226
2508040,-0.0462
2508160,0.1738
2508250,-0.0134
2508280,0.0055
2508310,0.0571
2508340,-0.0449
2508370,0.0113
2508430,0.0423
2508580,0.0657
2508610,0.0236
2508640,0.0394
2508670,-0.0341
2508700,0.0513
2508730,-0.0211
2508760,-0.0689
2508790,0.0130
2508820,0.0123
2508850,0.0059
2508880,-0.0341
2508940,-0.0993
2509000,0.0058
2509030,-0.1484
2509060,0.0983
2509090,-0.0079
2509150,0.0030
2509180,-0.1259
2509210,0.0576
2509270,-0.0020
2509300,-0.0491
2509360,-0.0461
2509420,0.0140
2509450,-0.0910
2509600,0.0120
2509630,-0.1205
2509690,-0.0566
2509720,-0.0633
2509780,0.0931
2509870,0.0040
2509900,0.0206
2509930,-0.0641
2509990,-0.0419
2510050,0.0388
2510140,-0.0092
2510170,0.0137
2510200,-0.0068
2510380,0.0636
2510470,-0.0850
2510500,0.0438
2510560,-0.0594
2510590,-0.0075
2510620,0.0224
2510710,0.0223
2510770,-0.0796
2510830,0.1073
2510860,0.0365
2510890,0.1788
2510920,0.0457
2510950,0.0367
2510980,0.1073
2511010,-0.1189
2511040,-0.0141
2511130,0.0106
2511220,0.0341
2511250,-0.0051
2511310,0.0117
2511340,-0.0325
2511370,0.0314
2511400,-0.0618
2511430,0.0631
2511460,0.0481
2511490,0.1594
2511520,-0.1137
2511580,0.0882
2511670,-0.0588
2511740,-0.0199
2511760,0.0074
2511850,-0.0360
2511880,0.0115
2511910,-0.0703
2511970,0.0187
2512000,0.0294
2512030,-0.0539
2512060,-0.0971
2512100,0.0739
2512180,-0.0346
2512210,0.0156
2512240,-0.0666
2512270,0.0299
2512390,0.0476
2512420,-0.0186
2512510,0.0454
2512570,0.0614
2512600,0.0232
2512630,0.0256
2512660,-0.0113
2512750,0.0036
2512780,-0.0009
2512810,-0.0201
2512840,-0.0412
2512930,-0.0764
2512990,-0.0742
2513020,0.1243
2513050,0.0115
2513080,0.0403
2513110,-0.0063
2513170,0.0751
2513200,-0.0053
2513230,0.0135
2513290,0.0224
2600005,-0.1492
2600006,-0.0550
2600007,0.0335
2600013,0.0220
2600015,-0.0613
2600016,0.0073
2600017,0.0352
2600018,0.0236
2600019,0.0803
2601890,0.0188
2601920,0.0197
2601950,0.0247
2601980,0.1127
2602010,-0.0171
2602160,-0.0535
2602190,-0.0273
2602220,-0.0584
2602520,0.0586
2602550,0.0262
2602640,-0.0002
2602670,0.0653
2602730,0.0298
2602790,0.0720
2602820,-0.0218
2603240,0.1503
2603480,-0.1449
2603510,-0.0323
2603540,-0.0839
2603570,-0.0098
2603600,-0.0785
2603690,0.0107
2603810,-0.0511
2603870,0.0189
2603900,0.0386
2603990,-0.1228
2604020,0.0471
2604170,0.0378
2604260,-0.0364
2604290,0.0201
2604320,-0.0242
2604440,0.0509
2604470,-0.0265
2604530,0.0010
2604620,-0.0470
2604650,-0.0014
2604740,-0.0042
2604800,-0.0727
2604830,0.0255
2604950,-0.0758
2605010,0.0483
2605430,0.0439
2605780,-0.0036
2605820,0.1063
2605850,-0.0457
2606000,-0.0188
2606090,-0.0795
2606270,-0.0030
2606500,0.1257
2606510,0.0241
2606570,-0.0104
2606600,-0.0257
2606630,-0.0378
2606720,0.0711
2606780,-0.1637
2606840,0.1540
2606870,0.0651
2606930,0.0631
2606960,0.0241
2606990,-0.0441
2607040,0.0756
2607080,0.0474
2607140,0.0170
2607170,-0.0028
2607320,0.0493
2607530,0.0345
2607560,0.1282
2607590,0.0532
2607620,0.0762
2607690,0.0075
2607710,0.1831
2607800,-0.0579
2607890,-0.0589
2608040,0.0262
2608070,0.0164
2608130,-0.0036
2608160,-0.0113
2608280,-0.0179
2608400,0.0391
2608430,0.0418
2608520,0.0580
2608580,-0.0976
2608610,0.0383
2608640,0.0141
2608670,0.0146
2608730,0.0632
2608770,0.1405
2608880,-0.0016
2608910,-0.0029
2608940,0.1095
2609150,0.0407
2609560,-0.0343
2609570,0.0569
2609750,0.0657
2609840,0.0079
2609900,-0.0899
2609930,0.0615
2610020,-0.0555
2610050,0.0958
2610080,-0.2349
2610110,-0.0354
2610140,0.0481
2610200,-0.0973
2610380,-0.0134
2610410,-0.0006
2610560,0.0390
2610590,0.0841
2610620,0.0216
2610650,-0.0898
2610750,0.0826
2610830,0.1052
2610860,-0.0529
2611030,0.0435
2611140,-0.0145
2611190,0.0829
2611400,-0.0036
2611430,-0.0405
2611550,0.0432
2611600,0.1064
2611610,-0.0418
2611640,-0.2172
2611670,0.1071
2611700,-0.0676
2611910,-0.0529
2612000,-0.0201
2612030,0.0670
2612150,0.0591
2612240,-0.1248
2612300,0.1686
2612330,-0.0651
2612420,0.0047
2612450,-0.1774
2612480,0.0597
2612540,-0.0861
2612560,0.0345
2612600,0.0731
2612690,0.0325
2612810,-0.0579
2612960,-0.0135
2612990,0.0518
2613050,0.0101
2613090,0.0461
2613500,-0.0136
2613530,-0.0121
2613560,-0.0228
2614070,-0.0747
2614100,0.0703
2614230,-0.0093
2614250,-0.0132
2614280,0.1037
2614460,-0.0462
2614520,0.0325
2614550,0.0418
2614570,-0.0302
2614610,-0.0337
2614690,-0.0756
2614700,0.0626
2614730,-0.0315
2614760,0.0052
2614790,0.0128
2614820,-0.0125
2615060,0.0541
2615150,-0.0605
2615390,0.0746
2615420,-0.0873
2615450,-0.0679
2615540,0.0952
2615730,0.0038
2615750,-0.0052
2615830,-0.0285
2615870,0.0360
2615970,-0.0035
2615990,0.1286
2616020,0.0088
2616050,0.1165
2616110,0.0007
2616320,0.1155
2616350,0.0210
2616380,0.0323
2616410,0.0574
2616440,0.0350
2616470,-0.0411
2616500,-0.0153
2616830,0.0427
2617160,-0.0359
2617220,0.0489
2617250,0.0367
2617370,0.0946
2617400,0.0083
2617520,0.0751
2617550,-0.0063
2617640,0.0458
2617700,-0.0134
2617730,0.0064
2617820,0.0331
2617860,0.0177
2617880,-0.0454
2617910,-0.0040
2617940,0.0332
2617970,0.0063
2618030,-0.0210
2618180,-0.0066
2618270,-0.1295
2618360,-0.1049
2618390,0.1299
2618420,0.0208
2618450,-0.0054
2618480,0.0253
2618510,0.1363
2618540,-0.0846
2618570,-0.0154
2618600,-0.0519
2618720,-0.0262
2618810,-0.0081
2618840,0.0859
2618930,0.0746
2618990,-0.0259
2619050,0.0099
2619100,-0.0685
2619170,-0.0497
2619250,0.0666
2619410,0.0682
2619470,0.1090
2619530,-0.0287
2619580,-0.0643
2619620,0.0349
2619800,0.0853
2619830,0.0189
2619890,0.1053
2619920,-0.0611
2619950,0.0801
2620010,-0.0303
2620050,-0.0059
2620070,-0.0598
2620160,-0.1441
2620280,0.0677
2620310,0.0090
2620340,-0.0386
2620380,0.0290
2620400,0.0820
2620550,0.1729
2620610,-0.0727
2620670,0.0274
2620700,-0.0208
2620730,-0.0120
2620820,0.0136
2620850,0.0799
2620880,0.1188
2620910,0.0432
2620940,0.0646
2620980,0.1039
2621120,-0.0345
2621150,-0.0745
2621180,-0.0458
2621210,-0.0371
2621240,0.0044
2621390,-0.0670
2621450,0.0386
2621570,0.0085
2621600,-0.1046
2621690,0.1167
2621750,0.0556
2621840,-0.0544
2621870,-0.0168
2622050,0.0407
2622200,0.0008
2622290,-0.0551
2622320,0.1315
2622350,0.0181
2622380,-0.0208
2622410,0.0498
2622470,0.1328
2622500,-0.0647
2622620,0.0258
2622740,-0.0230
2622800,0.0524
2622830,0.1183
2622860,-0.0177
2622970,0.0520
2622980,0.1183
2623040,-0.0462
2623070,0.0265
2623100,0.1433
2623130,-0.0266
2623160,0.0357
2623250,0.0386
2623280,-0.0165
2623310,-0.0154
2623460,-0.0655
2623490,-0.0248
2623520,-0.0544
2623550,-0.0256
2623580,-0.0521
2623610,0.0285
2623670,0.0263
2623790,0.0006
2623820,-0.0216
2623850,0.1321
2623910,0.0201
2624000,0.0957
2624120,-0.0522
2624150,0.0196
2624180,0.0824
2624420,-0.0919
2624570,0.0412
2624600,-0.0278
2624630,0.0808
2624690,-0.0455
2624720,-0.0008
2624750,-0.0253
2624810,0.0759
2624840,-0.0778
2624960,0.0203
2625020,0.0332
2625140,0.0550
2625230,0.1211
2625290,0.0445
2625320,-0.0539
2625350,0.1426
2625400,0.0454
2625560,0.0137
2625650,-0.0524
2625680,0.0420
2625740,0.1198
2625780,-0.0274
2625800,0.1103
2625950,-0.1828
2625980,0.0557
2626010,0.0316
2626040,-0.0324
2626130,-0.0051
2626220,0.0091
2626280,-0.0024
2626370,0.0987
2626400,0.0733
2626490,0.0385
2626520,0.0584
2626550,-0.0665
2626760,0.0332
2626940,0.1236
2626970,0.0512
2627060,0.1409
2627150,-0.0704
2627210,-0.0754
2627240,0.0214
2627420,0.1676
2627660,-0.0178
2627690,-0.1315
2627720,0.1040
2627810,0.0214
2627900,-0.0170
2627930,0.0477
2627960,0.0614
2628020,0.0534
2628140,0.0134
2628170,-0.0091
2628200,0.0029
2628500,-0.0306
2628530,0.0347
2628560,0.0095
2628740,-0.0077
2628830,0.0218
2628890,0.0578
2628950,0.0100
2629120,0.0265
2629160,0.0264
2629220,0.0241
2629250,0.0403
2629340,-0.0304
2629370,-0.0211
2629400,0.0026
2629460,-0.0260
2629490,-0.0658
2629520,0.0834
2629540,0.0358
2629670,0.1026
2629790,-0.0142
2629910,-0.0099
2629940,-0.0375
2630030,0.0595
2630060,-0.0427
2630090,0.0569
2630120,0.0166
2630210,-0.0344
2630300,0.0146
2630360,0.0345
2630390,0.0676
2630450,0.0995
2630480,0.0688
2630660,-0.0100
2630780,0.0941
2630840,0.0892
2630930,0.0585
2630960,0.1904
2630990,0.0413
2631020,-0.0177
2631320,-0.1129
2631380,-0.0646
2632220,-0.0656
2632250,-0.0037
2632280,0.0478
2632300,0.0513
2632310,0.1637
2632340,-0.0569
2632370,0.0783
2632550,0.0703
2632610,0.0867
2632640,0.0917
2632670,0.0980
2632820,-0.0108
2632850,0.1022
2632880,-0.0607
2632910,0.1344
2632940,0.1338
2633000,0.1184
2633030,0.0711
2633090,-0.0139
2633120,0.0306
2633360,-0.0420
2633410,0.1276
2633420,0.0534
2633510,0.1229
2633540,0.1039
2633720,0.0561
2633750,-0.1188
2633810,-0.0237
2633840,-0.0420
2633870,0.0398
2633900,0.0801
2633930,-0.0132
2634260,0.0087
2634380,0.0694
2634410,0.0814
2634440,0.0476
2634470,0.0183
2634560,0.0522
2634650,-0.0094
2634680,-0.0174
2634710,0.0257
2634920,0.0280
2634950,-0.0777
2635010,0.0008
2635040,0.0276
2635160,-0.0760
2635190,-0.0528
2635220,-0.0113
2635310,-0.0330
2635460,-0.0198
2635520,0.0721
2635550,0.0230
2635730,0.0995
2635820,-0.1111
2635850,0.1227
2635910,0.0750
2635940,-0.0683
2636060,-0.0031
2636120,-0.0291
2636270,0.0166
2636300,0.0194
2636330,0.0148
2636390,0.0428
2636420,0.1712
2636480,-0.0134
2636485,0.0795
2636540,-0.0069
2636570,0.0083
2636600,0.0554
2636630,0.0778
2636660,0.1649
2700001,0.0583
2700005,0.1022
2700006,0.0199
2700007,-0.1055
2700008,-0.1073
2700013,0.2369
2700017,0.0553
2700019,0.0165
2700021,0.0427
2700022,0.0485
2700023,0.1486
2700024,-0.0283
2700088,0.1079
2700089,0.0794
2700090,0.0575
2700091,0.0127
2700099,-0.0067
2700100,0.0612
2700102,-0.0282
2700103,0.0258
2700104,0.0452
2700105,0.0636
2700106,0.1787
2700107,0.0749
2700108,-0.0945
2700109,0.0172
2700110,0.0059
2700123,0.0422
2700124,-0.0588
2700125,0.0564
2700126,-0.0202
2700127,-0.0214
2700128,0.0169
2700130,-0.1182
2700132,0.0393
2700145,0.0423
2700146,0.0583
2700148,-0.0582
2700150,-0.0659
2700161,-0.2468
2700162,0.0639
2700163,-0.0383
2700182,0.0694
2700183,-0.0491
2700231,-0.1344
2700287,0.1120
2700294,-0.1688
2700326,-0.1266
2700328,0.0264
2702640,-0.0312
2702720,-0.1311
2702730,-0.0348
2702760,-0.0723
2702910,-0.0912
2702930,0.0493
2702970,-0.0181
2703030,0.1240
2703060,0.1152
2703150,-0.0292
2703180,0.0547
2703300,0.0604
2703450,-0.0053
2703570,-0.0135
2703660,0.1477
2703690,0.0750
2703750,-0.0440
2703870,0.0726
2704050,0.0502
2704440,0.0638
2704470,-0.0218
2705430,0.1225
2705460,0.0725
2705660,0.0701
2705730,-0.0442
2705760,0.0752
2705790,-0.0114
2706060,0.0136
2706090,0.0133
2706150,0.0749
2706240,0.0027
2706300,-0.0121
2707200,0.0549
2707290,0.0049
2707350,0.0162
2707380,-0.0529
2707410,0.0728
2707470,0.1369
2707500,0.0529
2707590,0.0322
2708100,0.0087
2708190,-0.0079
2708220,0.2097
2708910,0.0456
2709330,0.0135
2709420,-0.0037
2709440,0.0330
2709480,-0.0308
2709510,-0.0062
2709690,0.0200
2709720,-0.0164
2709750,0.0619
2710060,0.0841
2710090,0.0671
2710140,-0.0314
2710170,0.0698
2710230,0.0560
2710260,0.0091
2711010,0.0846
2711040,0.0617
2711085,-0.0195
2711130,-0.0175
2711190,0.0296
2711220,-0.0697
2711250,-0.0039
2711370,0.1621
2711520,-0.0091
2711670,0.0116
2711760,0.0462
2711820,0.0135
2711880,0.0560
2711910,0.0299
2712210,-0.2160
2712240,0.1096
2712270,0.0120
2712300,-0.0300
2712360,0.0248
2712420,-0.0553
2712480,-0.0768
2712580,0.0341
2712900,-0.0434
2713110,-0.0257
2713140,-0.0805
2713170,0.0538
2713380,0.0959
2713530,0.0457
2713560,0.0910
2713590,0.0205
2713860,-0.0018
2713920,0.0268
2713980,0.0964
2714010,-0.0652
2714040,-0.0742
2714070,-0.1059
2714190,0.0337
2714220,0.0496
2714260,0.0215
2714280,0.0743
2714970,0.0800
2715000,0.0644
2715030,0.0077
2715510,-0.0183
2715750,0.1406
2716980,0.0365
2717100,-0.0727
2717120,-0.0934
2717220,0.0258
2717250,-0.0353
2717520,0.0091
2717570,-0.0390
2717780,0.0814
2717910,-0.0508
2718060,-0.0270
2718070,-0.0075
2718090,0.0636
2718210,-0.0204
2718240,-0.0088
2718270,-0.0931
2718330,0.0188
2718540,-0.0476
2718570,0.0906
2718750,0.1023
2718780,0.0865
2718810,0.0140
2718940,0.0179
2718960,0.0194
2719170,-0.1417
2719320,0.0515
2720550,0.1594
2720580,0.1269
2720670,0.0808
2721240,0.0826
2721270,0.2087
2721320,0.0749
2721390,0.1429
2721420,0.0241
2721450,0.0278
2721480,0.0898
2721540,0.0993
2722920,0.0638
2722950,0.0773
2723010,0.0695
2723310,0.1246
2723370,-0.0388
2723400,0.0222
2723430,0.1100
2723490,0.0021
2723520,0.0411
2723550,0.0396
2723580,-0.0448
2723820,-0.0159
2723850,0.0177
2723880,-0.0146
2723910,0.0878
2723970,0.0463
2725050,-0.0966
2725080,0.0580
2725140,-0.0047
2725200,0.0404
2728050,-0.0326
2728080,0.0047
2728110,0.0763
2728140,0.1335
2728170,0.0540
2728200,0.0678
2728230,0.0538
2728290,0.0363
2728320,0.0742
2728350,0.0691
2728380,-0.0123
2728950,0.0102
2728970,-0.0321
2730030,0.0789
2730060,0.0901
2730090,0.0097
2730150,-0.1515
2730450,0.1378
2730480,0.0481
2731750,0.1276
2731780,-0.0267
2731800,-0.0807
2732070,0.0584
2732250,0.0181
2732390,-0.0019
2732430,0.0343
2732520,-0.0635
2732550,0.0538
2732700,-0.0799
2732820,0.0495
2732850,0.0153
2732880,-0.0219
2732970,0.1234
2733000,0.1016
2733210,0.1678
2733270,-0.0486
2733300,0.0057
2733330,0.0624
2733390,0.1237
2733420,0.0490
2733450,0.1403
2733480,-0.0277
2733510,0.0147
2733540,0.0610
2733600,0.0580
2733780,0.1075
2733790,0.1056
2733810,0.0559
2733840,-0.0036
2733870,0.1053
2733900,-0.0077
2738160,0.0329
2738190,0.0252
2738280,0.0087
2738850,-0.0475
2738880,0.0935
2740665,-0.0392
2740740,0.0177
2740810,-0.0721
2740830,-0.0824
2740860,-0.0682
2740920,-0.0537
2741040,0.0035
2741060,-0.0133
2741430,-0.0946
2741460,0.0057
2741850,0.0459
2741880,-0.1434
2741910,0.1606
2742160,0.0189
2742270,0.0569
2742330,-0.1042
2742360,0.0464
2742720,0.1564
2742750,-0.0152
2742780,-0.0886
2744070,0.0774
2744160,0.0494
2744190,-0.0603
2745735,0.0332
2791445,-0.0175
2791447,0.0102
2791449,-0.0805
2791450,0.0190
2791451,0.0763
2800390,0.0521
2800450,0.1661
2800510,0.0325
2800540,0.0475
2800570,0.0479
2800600,0.1974
2800630,0.1843
2800750,-0.0492
2800820,0.0504
2800840,-0.0249
2800870,0.1146
2800930,0.0764
2800960,0.1598
2800990,0.2349
2801090,0.0971
2801170,0.0343
2801220,0.1410
2801260,-0.0217
2801290,0.0695
2801320,0.0671
2801410,0.0895
2801440,-0.0434
2801470,-0.0696
2801490,0.1027
2801530,0.1333
2801560,0.1118
2801590,0.0623
2801680,0.1173
2801710,-0.0639
2801740,0.0177
2801770,0.0004
2801860,0.0505
2802010,0.1253
2802100,0.1299
2802160,0.1228
2802190,0.0041
2802280,0.0607
2802340,-0.0108
2802370,0.1032
2802400,0.0202
2802430,0.0319
2802490,-0.0091
2802520,-0.0117
2802550,0.1510
2802640,0.0476
2802670,-0.0939
2802700,0.1672
2802730,0.1407
2802760,-0.0269
2802790,0.0580
2802820,0.2189
2802850,0.0317
2802910,0.1235
2802940,0.0852
2803000,-0.0700
2803030,0.0164
2803060,-0.0184
2803090,0.0897
2803120,0.0446
2803150,0.0813
2803240,0.0972
2803270,-0.0559
2803360,0.0684
2803450,0.1175
2803480,0.0414
2803510,-0.0633
2803520,0.0837
2803530,0.1158
2803540,0.0132
2803570,-0.0106
2803630,0.0088
2803660,0.0500
2803690,0.0033
2803720,0.0416
2803750,0.1284
2803780,0.0361
2803830,0.1300
2803870,-0.0633
2803900,-0.0527
2803930,0.0569
2803990,0.0758
2804020,0.0872
2804050,0.1683
2804080,-0.0714
2804110,-0.0185
2804140,0.0726
2804170,0.0486
2804230,0.1438
2804260,0.0229
2804320,0.2009
2804350,0.1908
2804380,0.0896
2804440,0.0098
2804470,0.0759
2804500,-0.0223
2804530,-0.0424
2804560,0.1598
2804590,0.1621
2804620,0.0464
2804680,0.0904
2804740,-0.0241
2804800,-0.0612
2900001,-0.0109
2900002,-0.0065
2900003,0.0423
2900004,-0.1569
2901000,-0.0163
2902850,0.1044
2902880,-0.1083
2902910,0.0437
2902970,0.0395
2903000,-0.0008
2903060,-0.0543
2903120,-0.0225
2903150,0.0663
2903200,0.1670
2903270,-0.1423
2904020,-0.0765
2904050,-0.0463
2904140,0.0011
2904500,0.0601
2904620,0.0553
2904890,-0.0649
2904950,0.0338
2905070,0.0085
2905130,-0.0701
2905250,-0.0136
2905280,-0.0910
2905310,0.0551
2905370,-0.0502
2905430,0.0320
2905580,-0.0036
2905640,0.0047
2905660,0.0553
2905760,-0.0075
2905820,0.1633
2905880,0.0968
2905940,-0.0279
2906120,-0.0083
2906360,-0.1203
2906430,-0.1579
2906510,-0.0147
2906990,-0.0311
2907020,0.1260
2907050,-0.0734
2907080,-0.0245
2907120,0.0035
2907320,-0.0335
2907350,0.0284
2907380,0.0924
2907460,-0.0320
2907470,0.0626
2908170,-0.0495
2908250,0.0352
2908320,-0.0663
2908370,0.0768
2908400,-0.0035
2908460,-0.0776
2908670,-0.0817
2908760,0.0323
2909720,0.0222
2909750,-0.0556
2909780,-0.0332
2909860,-0.0283
2909900,-0.0120
2909930,0.0728
2910020,0.0893
2910080,0.0650
2910110,-0.0598
2910140,-0.0363
2910290,-0.0195
2910320,-0.0623
2910350,-0.0517
