id,wh_coh
3406570,-0.0145
3406870,0.0146
3406930,-0.0378
3406990,-0.0590
3407230,-0.0654
3407350,0.0667
3407560,-0.0323
3407740,-0.0422
3407830,0.0211
3407890,-0.0010
3408220,-0.0947
3408400,-0.0127
3408610,-0.0747
3408640,0.0156
3408760,-0.0585
3408850,-0.0207
3408940,-0.0346
3409210,-0.0024
3409270,-0.0023
3409390,-0.0279
3409450,-0.0426
3409630,-0.0068
3409750,0.0136
3409810,-0.0657
3410050,-0.0308
3410110,-0.0564
3410320,-0.0208
3410470,-0.0107
3410560,0.0250
3410810,-0.0156
3410950,-0.0437
3410980,-0.0557
3411160,-0.0360
3411280,0.0178
3411340,-0.0455
3411430,0.0794
3411460,-0.0036
3411490,-0.0113
3411640,0.0213
3411880,-0.0619
3412060,0.0083
3412420,-0.0523
3412480,-0.0587
3412690,-0.0661
3412810,-0.0392
3412840,-0.0246
3412870,-0.0079
3412960,0.0074
3413050,-0.0140
3413410,-0.0902
3413530,-0.0295
3413650,-0.0378
3413680,-0.0419
3413770,-0.0182
3413800,-0.0108
3413830,-0.0625
3414130,-0.0592
3414310,-0.0001
3414340,-0.0385
3414460,-0.0449
3414490,0.0441
3414640,0.0264
3414670,-0.0313
3414850,-0.0114
3415090,-0.0344
3415210,-0.0230
3415330,-0.0331
3415360,-0.0502
3415390,-0.0282
3415630,0.0155
3415900,-0.0235
3416080,-0.0948
3416230,0.0205
3416260,-0.0479
3416500,0.0109
3416680,0.0374
3416710,-0.0370
3416800,-0.0298
3417070,-0.0263
3417280,-0.0677
3417610,-0.0202
3417640,-0.0389
3417700,0.0615
3417820,-0.0283
3417880,-0.0452
3418060,-0.0673
3418120,-0.0214
3500010,0.0085
3500030,0.0453
3500060,0.0351
3500120,0.0021
3500150,0.0558
3500180,0.0409
3500210,0.0487
3500240,-0.0311
3500300,-0.0068
3500570,-0.0099
3500690,-0.0157
3500990,-0.0031
3501080,0.0023
3501110,-0.0354
3501170,0.0313
3501260,-0.0196
3501500,0.0214
3501650,0.0573
3501680,0.0113
3501740,-0.0502
3501890,-0.0274
3502100,-0.0159
3502190,-0.0491
3502250,0.0757
3502310,0.0550
3502370,-0.0170
3502430,0.0014
3502460,0.0387
3502520,-0.0585
3502610,-0.0555
3502640,-0.0125
3600008,0.0388
3602460,0.0183
3602970,-0.0416
3603270,0.0971
3603840,-0.0253
3604080,0.0053
3604140,0.0040
3604870,-0.0489
3605280,0.0021
3605310,-0.0804
3605850,0.0079
3606570,-0.0165
3608160,-0.0539
3608310,-0.0021
3608880,-0.0365
3609840,0.0441
3610980,0.0444
3611460,-0.0479
3612180,-0.0121
3612510,-0.0190
3612630,0.0104
3613290,-0.0937
3613530,0.0050
3613740,-0.0187
3614010,0.0031
3614340,-0.0543
3615090,-0.0246
3615540,0.0464
3615630,0.0260
3615780,-0.0879
3616230,0.0529
3616290,0.0255
3616620,-0.0143
3617160,-0.0308
3617380,-0.0559
3617730,-0.0241
3618120,-0.1061
3618240,0.0535
3618690,-0.0270
3619200,-0.0362
3619230,-0.0188
3619320,-0.0691
3619560,0.0218
3619650,-0.0209
3619680,0.0163
3619740,-0.0477
3619950,0.0428
3620340,0.0075
3620490,0.0663
3620580,0.0401
3620700,-0.0527
3620910,-0.0409
3621570,0.0018
3622020,-0.0246
3622470,0.0358
3623010,0.0049
3623460,-0.0534
3623580,-0.0035
3624690,-0.0029
3624750,0.0756
3625350,0.0135
3626010,-0.0500
3627060,-0.0747
3627300,-0.0069
3628320,-0.0337
3628590,-0.0070
3628650,0.0308
3629370,-0.0028
3629430,-0.0241
3629460,0.0397
3629790,0.0600
3629880,0.0031
3630030,0.0128
3630540,0.0085
3631260,-0.0032
3631920,0.0920
3700011,-0.0120
3700012,-0.0507
3700030,-0.0092
3700090,-0.0067
3700240,-0.0954
3700330,-0.0215
3700390,-0.0447
3700420,-0.0484
3700450,-0.0546
3700480,-0.0143
3700530,-0.0148
3700580,-0.0112
3700630,-0.0043
3700690,0.0158
3700720,-0.0164
3700750,0.0031
3700900,-0.0480
3700930,-0.0440
3700960,-0.0529
3701110,-0.0405
3701140,-0.0272
3701170,-0.0804
3701200,-0.0297
3701260,0.0230
3701320,-0.0249
3701500,0.0082
3701530,-0.0957
3701620,-0.0151
3701800,0.0223
3701830,-0.0510
3701920,-0.0307
3702010,-0.0641
3702040,-0.0406
3702100,-0.0534
3702190,-0.0616
3702250,-0.0376
3702310,0.0160
3702340,-0.0066
3702370,-0.0029
3702430,0.0242
3702560,-0.0412
3702610,-0.0696
3702640,0.0145
3702680,-0.0314
3702760,-0.0932
3702940,-0.0509
3702970,-0.0046
3703060,-0.0310
3703090,-0.0176
3703120,-0.0220
3703210,0.0094
3703270,-0.0235
3703310,-0.0662
3703330,-0.0113
3703360,-0.0203
3703450,-0.0139
3703480,0.0165
3703540,-0.0195
3703570,0.0067
3703630,-0.0072
3703780,-0.0701
3703870,-0.0570
3703930,-0.0190
3703990,-0.0468
3704050,-0.0613
3704080,-0.0440
3704140,-0.0593
3704320,-0.0586
3704380,0.0537
3704410,-0.0307
3704500,-0.1129
3704620,-0.0359
3704650,-0.2063
3704720,-0.0518
3704830,-0.0730
3704880,-0.0135
3704950,-0.0920
3705020,-0.0691
3705040,-0.0478
3806780,0.0267
3808130,-0.0446
3904348,0.0137
3904351,-0.0541
3904360,0.0254
3904375,0.1614
3904378,-0.0186
3904380,-0.0015
3904384,-0.0356
3904386,-0.0466
3904394,-0.0166
3904401,-0.0389
3904410,-0.0239
3904419,-0.0389
3904421,0.0955
3904426,-0.0425
3904440,0.0785
3904456,-0.0210
3904460,-0.0410
3904463,-0.0463
3904467,-0.0009
3904480,0.0016
3904490,0.0185
3904504,0.0799
3904507,-0.1048
3904509,-0.0468
3904513,-0.0187
3904516,-0.0594
3904519,-0.0174
3904610,0.0268
3904611,-0.0307
3904624,-0.0581
3904676,-0.0046
3904689,0.0370
3904696,-0.0618
3904697,-0.0523
3904701,-0.0784
3904702,-0.0471
3904813,0.0072
3904823,-0.0410
3904875,-0.0726
3905045,0.0984
3910000,-0.0659
3910015,-0.0325
4002850,-0.0501
4003180,-0.0039
4003630,-0.0295
4004500,0.0015
4005490,-0.0184
4007740,-0.0259
4008070,0.0086
4010290,-0.1173
4010350,0.0136
4010590,-0.0303
4010650,-0.0458
4010740,-0.0092
4010920,0.0107
4012150,-0.0136
4013560,-0.0607
4013590,-0.0749
4014340,-0.0744
4015720,-0.0550
4017250,-0.0039
4018700,-0.0286
4018990,-0.1315
4019950,0.0476
4020250,-0.0462
4020970,-0.0653
4021000,-0.0497
4021720,-0.0009
4022770,-0.0465
4023280,-0.0805
4024690,0.0148
4024870,-0.0354
4025230,-0.0571
4025290,-0.0815
4026880,0.0707
4027570,-0.0141
4028680,-0.0307
4029380,-0.0387
4030240,-0.0461
4030600,0.0003
4032370,-0.0900
4033180,0.0134
4033480,0.0609
4100015,-0.0704
4100020,-0.1559
4100023,-0.0205
4100048,-0.0745
4101120,0.0092
4101920,-0.0186
4101980,-0.0745
4102040,-0.0259
4102640,-0.0074
4102780,0.0152
4102800,-0.0545
4102840,-0.0392
4102940,0.0312
4103480,0.0098
4103660,0.0002
4103720,-0.0109
4103860,-0.0733
4103940,0.0084
4103990,-0.0655
4104500,0.0055
4104740,-0.0279
4105160,0.0003
4105610,-0.0295
4105910,-0.0511
4106000,-0.0733
4106300,0.0012
4106510,0.0064
4106740,-0.1026
4106900,-0.0002
4107020,-0.0290
4107080,-0.0754
4107230,-0.0712
4107380,-0.0117
4107500,-0.0724
4108010,-0.0907
4108040,-0.0957
4108160,-0.0557
4108310,-0.0368
4108520,-0.0252
4108550,-0.0038
4108720,-0.0322
4108830,0.0473
4108880,-0.0351
4109000,0.0206
4109270,-0.1354
4109330,0.0121
4109480,-0.0423
4109510,0.0622
4109630,-0.1167
4110040,-0.0031
4110350,-0.0650
4110520,-0.0390
4110710,0.0371
4110820,0.0280
4110890,-0.0312
4111100,-0.0748
4111290,-0.0070
4111450,-0.0201
4111670,-0.0349
4111720,-0.1057
4112240,-0.0698
4112320,-0.0175
4112600,-0.0525
4113170,-0.0494
4113530,0.0402
4202040,-0.0370
4202280,-0.0632
4202790,-0.0694
4203330,-0.0001
4203450,-0.0301
4203570,-0.0507
4204230,-0.0570
4205010,-0.0121
4205160,-0.0467
4205190,0.0285
4205310,0.0129
4205400,-0.0721
4205490,-0.0550
4205550,-0.0003
4206240,-0.0496
4206480,0.0242
4206550,-0.0775
4206840,-0.0334
4207230,0.0220
4207530,0.0392
4207650,0.0284
4207710,-0.0998
4208550,-0.0323
4208670,-0.0462
4208850,-0.0300
4209270,0.0218
4209300,-0.0350
4209480,-0.0381
4210710,0.0349
4210860,0.0256
4211450,0.0055
4211700,0.0039
4211790,-0.0131
4212690,-0.0547
4213140,-0.0008
4213440,-0.0807
4214580,-0.0134
4216200,-0.0286
4216410,-0.0034
4216980,-0.0907
4217280,0.0404
4217370,0.0050
4218300,0.0084
4218510,-0.0310
4218630,0.1010
4218840,0.0306
4218990,0.0463
4219050,0.0442
4219170,0.0278
4219290,-0.0127
4219500,0.0189
4219680,0.0297
4219890,0.0028
4220040,-0.0408
4221090,-0.0186
4221870,0.0271
4222860,-0.0135
4224300,0.0787
4224320,0.0135
4224480,0.0864
4225290,-0.0743
4225830,-0.1255
4225950,-0.0193
4225980,0.0228
4226250,-0.0207
4226300,-0.0262
4226550,-0.0028
4226580,0.0248
4226760,0.0107
4226820,0.0184
4400120,0.0794
4400240,0.0168
4400270,-0.0444
4400330,0.0014
4400540,-0.0470
4400720,0.0215
4400780,0.0159
4400840,-0.0423
4400900,0.0675
4401110,-0.0114
4401140,-0.0746
4401200,-0.0554
4500720,-0.0016
4500780,0.0580
4500900,0.0917
4501110,-0.0141
4501170,0.0379
4501440,0.0252
4501500,-0.0905
4501560,-0.0433
4502010,-0.0232
4502130,0.0357
4502280,0.0123
4502310,0.0395
4502340,-0.0650
4502490,-0.0449
4502520,0.0208
4502550,-0.0258
4502580,0.0298
4502610,-0.0064
4502700,0.0010
4502730,-0.0015
4502820,-0.0897
4503030,0.0216
4503060,-0.0134
4503330,0.0139
4503360,0.0503
4503390,-0.0612
4503460,0.0590
4503480,0.0759
4503510,-0.0234
4503600,-0.0555
4503630,-0.0517
4503660,0.0249
4503720,0.0104
4503810,0.0205
4503870,-0.0512
4503900,0.0048
4659820,0.0355
4666270,0.0289
4700001,-0.0257
4700180,-0.0531
4700300,-0.0260
4700330,0.0336
4700690,-0.0317
4701020,0.0476
4701260,-0.1051
4701590,0.0321
4702100,-0.0214
4702130,-0.1349
4702220,0.0085
4702370,-0.0309
4702400,-0.0856
4702520,0.0415
4702580,-0.0812
4702670,-0.0329
4702760,0.0517
4702940,-0.0715
4703030,-0.0383
4703150,-0.0279
4703180,-0.0733
4703480,0.0629
4703600,-0.0459
4703690,-0.0312
4703780,0.0206
4703810,-0.0801
4704020,-0.0222
4704350,-0.0490
4704530,-0.0709
4704550,-0.0160
4800008,-0.0017
4800009,-0.0057
4800010,-0.0043
4800011,-0.0493
4807350,0.0012
4807410,0.0040
4807440,0.0516
4807590,0.0077
4807710,-0.0388
4807780,-0.0008
4807800,-0.0941
4807830,-0.0086
4807890,0.0098
4807950,0.0394
4808090,-0.0067
4808130,-0.0352
4808190,-0.0388
4808280,0.0203
4808310,-0.0430
4808340,0.0411
4808400,0.0002
4808550,0.0226
4808580,0.0011
4808700,-0.0370
4808870,-0.0448
4808910,0.0458
4808940,0.0322
4809200,-0.0122
4809300,-0.0295
4809360,-0.0494
4809450,-0.0364
4809570,0.0237
4809630,-0.0255
4809670,0.0510
4809720,-0.0326
4809810,0.0047
4809860,-0.0246
4810200,-0.0415
4810230,0.0097
4810320,-0.0415
4810710,-0.0021
4810780,-0.0213
4810800,0.1011
4810890,-0.0316
4811110,0.0500
4811190,-0.0066
4811220,-0.0974
4811280,0.0094
4811310,-0.0019
4811340,-0.0302
4811610,-0.0203
4811640,0.0685
4811680,-0.0516
4811700,-0.0099
4811790,-0.0297
4811990,-0.0254
4812120,0.0050
4812180,-0.0233
4812220,-0.0636
4812420,-0.0019
4812460,-0.0485
4812480,0.0020
4812640,-0.0330
4812700,-0.0422
4812810,-0.0144
4813020,-0.0503
4813050,-0.0098
4813110,-0.1282
4813170,-0.0053
4813230,-0.0499
4813290,0.0178
4813320,0.0077
4813590,-0.0357
4813650,-0.0510
4813860,-0.0561
4813960,0.0297
4814280,0.0015
4814310,-0.0554
4814370,-0.0735
4814400,0.0147
4814430,-0.0317
4814640,0.0535
4814670,0.0205
4814700,-0.0751
4814730,0.0232
4814760,-0.0773
4814790,-0.0680
4814820,0.0080
4814850,0.0370
4814880,0.0035
4814970,-0.0371
4815000,-0.0030
4815180,0.0419
4815210,0.0139
4815240,-0.0152
4815270,0.0004
4815300,-0.0298
4815330,0.0085
4815510,0.0276
4815720,-0.0007
4815750,-0.0485
4815910,-0.0514
4815960,-0.0281
4816110,-0.0154
4816200,0.0061
4816230,0.0966
4816410,-0.0711
4816500,-0.0315
4816530,0.0060
4816620,-0.0642
4816710,0.0086
4816740,-0.0126
4816770,-0.0125
4816860,-0.0829
4816950,0.0597
4817040,0.0417
4817070,-0.0001
4817580,-0.0369
4817610,-0.0302
4817640,0.0787
4817700,-0.0371
4817760,-0.0477
4817790,0.0380
4817830,-0.0423
4817850,-0.0416
4817880,-0.0158
4817960,-0.0290
4818000,-0.0097
4818180,-0.0398
4818210,-0.0327
4818280,0.0017
4818300,0.0059
4818360,-0.0549
4818540,-0.0510
4818810,-0.0111
4818940,-0.0532
4819080,-0.0439
4819170,0.0088
4819320,0.0283
4819350,-0.0307
4819380,-0.0339
4819560,-0.0100
4819650,-0.0200
4819700,-0.0042
4819830,0.0097
4819840,0.0200
4819950,0.0180
4820010,-0.0306
4820160,0.0067
4820190,-0.0532
4820220,-0.0325
4820250,-0.0048
4820280,-0.0331
4820340,0.0008
4820500,0.0378
4820550,-0.0574
4820600,-0.0008
4820640,-0.0358
4820700,-0.0551
4820850,-0.0018
4820960,0.0128
4821030,-0.0369
4821060,-0.0213
4821150,-0.0375
4821360,-0.0262
4821390,-0.0252
4821420,-0.0084
4821450,0.0119
4821600,-0.0474
4821660,0.0560
4821720,0.0094
4821750,-0.0122
4821780,0.0207
4821810,0.1056
4822170,-0.0014
4822470,0.0006
4822530,-0.0392
4822710,-0.0232
4822970,-0.0665
4823010,-0.0723
4823250,-0.0828
4823280,-0.0424
4823310,-0.0123
4823430,0.0107
4823640,0.0863
4823790,0.0064
4823820,-0.0305
4823910,0.0176
4824030,0.0161
4824060,-0.0038
4824100,0.0016
4824120,0.0483
4824150,0.0034
4824180,-0.0417
4824210,-0.0108
4824420,-0.0352
4824590,-0.0638
4824600,-0.0219
4824630,-0.0002
4824930,0.0037
4824960,0.0308
4824990,-0.0160
4825140,0.0109
4825170,-0.0039
4825200,-0.0360
4825230,-0.0280
4825260,-0.0008
4825500,0.0253
4825560,0.0193
4825590,-0.0128
4825620,-0.0229
4825660,-0.0021
4825680,-0.0727
4825740,0.0114
4825980,0.0186
4826100,0.0059
4826190,-0.0425
4826280,0.0285
4826310,-0.0111
4826400,-0.0304
4826430,-0.0166
4826470,-0.0425
4826490,0.0252
4826580,0.0238
4826610,-0.1208
4826640,-0.0146
4827030,0.0106
4827240,0.0023
4827300,0.0330
4827420,0.0156
4827450,-0.0687
4827510,0.0150
4827690,-0.0606
4827720,0.0357
4827750,-0.0255
4827780,0.0220
4827810,0.0420
4827870,0.0257
4828110,-0.0197
4828290,0.0078
4828380,0.0043
4828500,0.0250
4828550,-0.0044
4828590,-0.0764
4828650,0.0670
4828680,-0.0008
4828710,0.0105
4828740,0.0327
4828890,-0.0454
4828920,-0.0252
4829010,0.0488
4829100,-0.0646
4829160,-0.0642
4829670,-0.0353
4829820,-0.0258
4829850,-0.0516
4830060,-0.0090
4830390,-0.0155
4830420,-0.0366
4830570,0.0131
4830600,-0.0042
4830640,0.0249
4830930,-0.1350
4830950,-0.0126
4831170,-0.0314
4831260,0.0056
4831760,0.0003
4831770,-0.0788
4832090,-0.0320
4832160,-0.0423
4832190,-0.0298
4832280,-0.0200
4832310,0.0312
4832370,-0.0289
4832400,0.0060
4832430,0.0479
4832940,0.0293
4833120,0.0098
4833180,-0.0142
4833720,0.0129
4834020,-0.0031
4834050,-0.0444
4834110,-0.0263
4834170,-0.0672
4834290,-0.0001
4834320,0.0049
4834440,0.0244
4834650,-0.0779
4834830,0.0258
4834860,-0.0088
4834920,-0.0173
4834980,-0.0433
4835010,-0.0722
4835070,-0.0577
4835100,0.0038
4835190,-0.0085
4835430,-0.0244
4835550,-0.0079
4835560,-0.0382
4835850,0.0246
4836000,-0.0398
4836240,0.0011
4836660,-0.0394
4836960,0.0167
4836970,0.0130
4837020,0.0972
4837260,-0.0201
4837410,-0.0055
4837590,-0.0759
4837650,-0.0711
4837800,0.0191
4838080,-0.0043
4838220,0.0086
4838580,0.0328
4838700,0.0027
4838730,0.1127
4838900,-0.0061
4838970,-0.0501
4839030,-0.1298
4839180,-0.0208
4839270,0.0786
4839480,-0.0005
4839630,0.0068
4839690,0.0280
4839750,-0.0088
4839870,-0.0096
4839930,-0.0432
4839990,-0.0005
4840020,-0.0665
4840080,-0.0330
4840350,0.0026
4840440,0.0185
4840550,-0.0196
4840650,-0.0290
4840710,0.0225
4840740,-0.0423
4840920,0.0275
4840950,0.0035
4841070,-0.0510
4841100,0.0762
4841220,-0.0165
4841280,0.0058
4841430,-0.0064
4841520,0.0264
4841610,-0.0325
4841820,-0.0601
4841970,-0.0851
4842030,-0.0405
4842240,-0.0826
4842280,-0.0209
4842300,0.0073
4842330,-0.0482
4842450,-0.0302
4842480,-0.0248
4842510,-0.0548
4842810,-0.0432
4842960,-0.0605
4843260,0.0204
4843290,-0.0461
4843320,0.0088
4843350,-0.0401
4843470,-0.0317
4843650,-0.0188
4843720,-0.0303
4843920,0.0030
4844010,-0.0208
4844110,-0.0854
4844150,0.0151
4844160,-0.0244
4844280,-0.0252
4844430,-0.0397
4844470,0.0764
4844730,-0.0425
4844800,0.0158
4844960,0.0071
4845380,-0.0105
4845540,-0.0205
4845600,-0.0583
4845780,0.0285
4845900,-0.0264
4845950,0.0138
4846500,0.0114
4846530,0.0286
4846620,0.0221
4846680,0.0171
4900030,-0.0414
4900090,-0.0033
4900120,0.0118
4900142,0.0223
4900150,-0.0516
4900210,-0.0419
4900240,-0.0117
4900360,0.0348
4900390,0.0454
4900420,-0.0616
4900510,0.0282
4900540,0.0462
4900600,0.0104
4900630,-0.0421
4900660,0.0446
4900720,-0.0661
4900750,-0.0725
4900810,-0.0385
4900870,0.0292
4900960,0.0103
4901050,-0.0226
4901080,0.0286
4901110,-0.0104
4901140,-0.0299
4901200,-0.0058
5100060,0.0186
5100090,0.0161
5100120,-0.0167
5100270,-0.0369
5100300,-0.0164
5100810,0.0124
5100840,0.0092
5101050,0.0321
5101110,-0.0242
5101260,0.0512
5101320,0.0042
5101440,-0.0251
5101470,-0.0074
5101510,-0.0351
5101560,0.0183
5101800,0.0063
5101830,0.0230
5101860,-0.0025
5101890,0.0049
5101920,-0.0878
5102250,-0.0526
5102360,0.0560
5102390,-0.0026
5102520,0.0293
5102640,-0.0026
5102670,-0.0057
5103000,-0.0208
5103090,-0.0619
5103130,0.0205
5103240,0.0618
5103300,-0.0342
5103330,-0.0310
5103390,0.0322
5103510,0.0295
5103640,0.0127
5103660,-0.0161
5103710,-0.0149
5103840,-0.0081
5103870,-0.0112
5103930,-0.0029
5104020,0.0772
5104050,-0.0474
5104150,-0.0015
5300003,0.0064
5300030,-0.0384
5300240,0.0125
5300300,-0.1060
5300380,-0.0501
5300390,-0.1192
5300420,-0.1061
5300480,-0.0645
5300780,-0.0803
5301080,-0.0528
5301110,-0.0692
5301140,-0.0296
5301410,-0.1405
5302310,-0.0166
5302400,-0.1058
5302610,0.0178
5302670,-0.0903
5302700,-0.0264
5302820,-0.0260
5302850,0.0067
5303540,-0.0116
5303750,-0.0256
5303930,-0.1559
5303960,-0.0224
5304200,-0.0297
5304230,-0.0576
5304470,0.0280
5304620,-0.0639
5304860,-0.0729
5305220,-0.0277
5305370,-0.0139
5305400,-0.0739
5305430,-0.0906
5305760,-0.1341
5305850,-0.0644
5305910,-0.0856
5305940,0.0705
5306180,-0.0855
5306480,0.0299
5306570,-0.0286
5306900,-0.0086
5306960,-0.0116
5307230,-0.0370
5307320,0.0030
5307710,-0.0348
5307740,-0.0526
5307900,-0.0004
5307920,-0.0565
5308160,-0.0197
5308250,-0.0147
5308610,-0.0453
5308700,0.0234
5308760,-0.0641
5309270,-0.0261
5309450,0.0093
5309660,-0.0166
5309720,-0.0085
5310110,-0.0459
5310140,-0.0240
5400060,0.0553
5400570,0.0268
5500390,-0.0279
5500960,-0.0208
5501050,0.0073
5501770,-0.0671
5501890,0.0435
5503060,0.0163
5503640,-0.0275
5504050,-0.0470
5504290,0.0269
5504680,-0.0157
5504740,-0.0261
5504830,-0.0426
5505820,0.0444
5505940,-0.0206
5507020,-0.0015
5507050,-0.0174
5507320,0.0018
5507620,-0.0159
5508520,0.0013
5508610,0.0403
5509030,-0.0174
5509510,-0.0962
5509600,0.0233
5510320,-0.0251
5510830,0.0338
5511190,-0.0278
5512360,0.0219
5513410,0.0112
5513650,-0.0111
5514040,-0.0078
5514490,0.0246
5514640,-0.0618
5515330,-0.0524
5515750,0.0099
5515780,0.0461
5515900,0.0438
5515960,-0.0724
5515990,-0.0222
5516260,-0.0464
5516290,0.0444
5516680,-0.0098
5600730,0.0234
5601030,0.0157
5601470,0.0498
5601980,-0.0084
5602760,0.0195
5602990,-0.0008
5604510,0.0065
5605302,-0.0011
5605762,-0.0232
5605830,-0.0048
5606240,0.0067
