id,p_avg
1931800,-0.6335
1931830,-0.7730
1931860,-0.0359
1999017,-0.4645
1999019,-0.3713
2000002,-0.1171
2000003,-0.2238
2000004,0.6360
2000006,0.1602
2000007,-0.0985
2000014,-0.6632
2000015,-0.6484
2000016,-0.3778
2000017,-0.3061
2000028,-0.3184
2000030,-0.2819
2000349,0.8345
2000350,0.4061
2000351,-1.1279
2003180,-0.2131
2003200,0.2314
2003210,0.1997
2003300,0.6587
2003360,0.4241
2003390,0.0959
2003450,-0.3407
2003480,-0.3800
2003540,-0.7541
2003630,0.1317
2003720,-0.0556
2003780,0.0592
2003810,-0.4540
2003870,-0.1408
2003900,-0.2481
2003960,-0.4985
2004050,-0.7204
2004200,0.1422
2004290,-0.4883
2004410,0.2959
2004590,-0.2183
2004620,0.1957
2004670,0.8886
2004710,-0.4912
2004740,-0.1763
2004770,-0.4489
2004800,-0.0006
2004890,0.1758
2004920,-0.0097
2004980,-0.9578
2005010,-0.8981
2005070,-0.7362
2005100,-0.1560
2005280,-0.1478
2005460,-0.4334
2005490,0.2996
2005580,-1.0259
2005610,-0.6652
2005640,-0.3377
2005700,-0.4265
2005730,-0.3721
2005790,-0.2977
2005800,-0.9258
2005820,-0.6550
2005870,0.0476
2005940,-0.6688
2006000,-0.5033
2006090,-0.3285
2006120,0.2009
2006180,-1.1988
2006240,-0.1106
2006270,-0.4816
2006300,-0.0672
2006330,-0.0017
2006360,-0.6116
2006390,-1.0406
2006420,0.7543
2006450,0.2501
2006480,0.0518
2006540,0.3889
2006580,-0.6546
2006660,-0.4410
2006840,0.0974
2006930,0.1084
2006960,0.0188
2007020,0.3768
2007050,-0.3134
2007110,-0.0761
2007170,0.2000
2007290,-0.0049
2007320,0.1528
2007350,-0.2033
2007380,-0.1618
2007470,-0.2103
2007560,-0.8817
2007590,-0.0582
2007620,-0.5867
2007650,-0.2819
2007740,-0.3982
2007750,-0.3094
2007860,-0.5899
2007890,-0.3579
2007950,-1.9625
2007970,-0.1119
2008070,-0.4922
2008190,-0.5396
2008250,-0.1782
2008280,-0.1979
2008340,-0.4232
2008370,-0.8810
2008400,-0.4496
2008430,-1.6923
2008550,-0.7775
2008610,-0.2564
2008730,-1.1916
2008970,0.3919
2009030,0.0795
2009140,0.1780
2009180,0.0826
2009240,0.6763
2009320,0.1575
2009390,-1.0595
2009510,-0.2825
2009570,-0.2962
2009660,-1.0915
2009840,0.0250
2009900,-0.0695
2009960,-0.4061
2009990,0.1674
2010020,0.1756
2010140,-0.1605
2010230,-0.0909
2010260,-0.4201
2010320,-0.4952
2010350,0.0319
2010410,-0.1124
2010500,-0.1112
2010560,-0.2212
2010620,-0.3899
2010650,0.4334
2010680,0.2050
2010710,-0.7412
2010770,-0.6906
2010800,0.1077
2010890,-0.5273
2011080,0.6062
2011100,0.2075
2011130,-0.8460
2011250,-0.4396
2011310,-0.5414
2011370,-0.5230
2011400,-1.0095
2011490,-0.3119
2011520,-0.5674
2011640,-0.4205
2011850,0.2334
2012000,0.5929
2012030,0.1021
2012090,-0.3975
2012150,-0.9118
2012180,-0.5799
2012210,-0.6472
2012260,-1.4722
2012300,0.0894
2012360,-1.0423
2012420,-1.4997
2012450,0.5099
2012510,-0.2304
2012540,0.1664
2012780,-1.3608
2012810,-0.4747
2012840,-0.4187
2012870,0.0907
2012990,-1.4809
2013020,-0.4277
2013050,-0.1851
2013110,0.2809
2100030,-0.5796
2100070,-0.2512
2100081,-0.1532
2100120,-0.4920
2100150,-0.6839
2100210,-0.2894
2100240,-1.1293
2100270,-1.1914
2100300,-0.3471
2100330,-0.5676
2100360,0.0429
2100390,-0.2422
2100420,-0.6961
2100480,-1.2424
2100510,-0.5652
2100540,-0.5366
2100570,-0.9445
2100620,-0.3992
2100630,0.1631
2100660,-0.8599
2100690,-0.6934
2100720,-0.1070
2100750,-0.6746
2100780,-0.8850
2100810,-0.7395
2100840,-0.3647
2100870,0.0119
2100900,-0.1029
2100930,-0.8638
2100960,-1.0493
2100990,-0.9693
2101020,-0.4147
2101050,-0.0913
2101110,-0.8418
2101150,-0.8089
2101200,-0.5366
2101230,-0.7748
2101260,-0.7749
2101290,-0.2143
2101320,0.2695
2101350,-1.3896
2101380,-0.5837
2101410,-0.8973
2101440,-0.7620
2101470,0.0313
2101500,-0.7407
2101530,-0.9066
2101590,-0.8208
2101620,-0.0061
2101650,-0.8387
2101680,-1.1956
2101710,-1.1097
2101740,-0.9788
2101760,-1.0827
2101800,-0.9213
2101860,-0.6811
2101920,-0.6681
2101950,0.3528
2101980,-1.4582
2102010,-1.0428
2102040,0.3955
2102070,-1.0921
2102100,-0.7903
2102130,-1.0972
2102160,-0.5957
2102220,-0.3689
2102250,-0.7081
2102280,0.2437
2102300,-0.3021
2102340,-0.2522
2102400,-0.9452
2102460,-0.0487
2102490,-0.7590
2102520,-0.3301
2102540,-0.4436
2102580,-0.6322
2102640,-0.1271
2102670,-0.5390
2102710,0.0461
2102760,-1.0348
2102790,-1.0465
2102860,-0.4272
2102910,-0.3201
2102940,-0.8752
2102990,-1.4591
2103000,-0.8513
2103030,-0.6163
2103060,0.4071
2103090,-0.3992
2103120,-0.3562
2103150,-0.9032
2103180,-0.1160
2103210,-0.1200
2103240,-0.9417
2103270,-0.6187
2103330,-0.5870
2103360,-0.4967
2103390,-1.1965
2103480,-0.5998
2103510,-0.7672
2103540,0.0303
2103630,-0.6507
2103690,-0.0222
2103720,-0.6621
2103750,-0.2789
2103780,-0.1349
2103810,0.0113
2103840,-0.8229
2103870,-0.5025
2103900,-0.4850
2103960,-0.0707
2103990,-0.4088
2104020,-0.2152
2104050,-0.0518
2104080,-1.0194
2104110,-0.9918
2104140,-0.4284
2104170,-1.0815
2104200,-0.1383
2104250,-0.4227
2104260,-1.1908
2104290,-0.2547
2104380,0.2460
2104410,-0.8329
2104440,-1.5999
2104470,-0.9772
2104500,-0.3096
2104530,-0.7121
2104560,-0.7444
2104590,-0.3734
2104620,-1.0726
2104650,-1.1983
2104680,-0.6724
2104710,-1.1481
2104740,-0.6791
2104770,-0.4530
2104800,-0.2752
2104830,-0.1758
2104860,-0.8553
2104890,-0.6338
2104950,0.0509
2104980,-0.9919
2105040,-1.1948
2105070,-0.0978
2105100,-0.8088
2105130,-0.3707
2105160,-0.1596
2105190,-1.5559
2105220,-0.1058
2105260,-0.7424
2105320,-0.8651
2105400,-0.4591
2105430,-0.5360
2105460,-0.8812
2105490,-0.3606
2105520,-0.3780
2105550,-0.7103
2105580,-0.4301
2105610,-1.1750
2105640,-0.5776
2105700,-0.4631
2105730,-0.7301
2105760,-0.5588
2105790,-0.4014
2105820,-0.8282
2105880,0.2759
2105910,-0.5363
2105940,-0.6712
2105970,-0.4172
2106000,-0.8341
2200023,-1.2576
2200030,-1.2621
2200039,-0.0236
2200040,-2.5628
2200055,-1.9185
2200057,-4.2773
2200060,-0.7374
2200090,-1.0708
2200120,-1.3808
2200125,-0.2802
2200150,-1.7709
2200180,-1.2816
2200210,-1.4949
2200240,-2.0467
2200270,-1.3843
2200300,-2.0552
2200330,-1.1752
2200360,-1.4482
2200390,-1.1220
2200420,-1.1334
2200450,-2.1062
2200480,-1.6964
2200510,-1.5620
2200540,-1.7349
2200570,-1.5332
2200600,-1.8158
2200630,-0.9537
2200660,-1.6495
2200690,-1.2294
2200720,-1.0855
2200750,-1.4605
2200780,-1.6716
2200810,-0.8766
2200840,-1.3127
2200870,-1.2852
2200900,-1.2642
2200960,-1.0671
2200990,-1.3506
2201020,-0.5501
2201050,-2.5093
2201080,-1.4883
2201110,-1.9411
2201140,-1.8739
2201170,-1.5925
2201200,-1.0157
2201230,-0.1244
2201260,-1.8621
2201290,-1.3962
2201320,-1.9331
2201350,-1.7654
2201380,-1.2039
2201410,-0.4369
2201440,-0.6384
2201470,-3.2535
2201500,-1.2466
2201530,-1.1630
2201560,-1.4543
2201590,-1.3121
2201620,-1.0054
2201650,-0.7616
2201680,-1.8427
2201710,-1.9740
2201740,-1.1823
2201770,-1.8053
2201800,-1.1289
2201830,-0.2678
2201860,-1.3157
2201890,-1.8465
2201920,-1.3105
2201950,-1.0862
2201980,-0.6617
2202010,-1.3485
2302610,-0.7590
2302640,-0.2336
2302820,0.1299
2303150,-1.1029
2303290,-0.1240
2303510,-0.6399
2303780,-0.5822
2303870,-1.1680
2305500,0.2826
2306060,-0.4103
2306160,-0.5873
2306510,-0.0458
2306840,0.0291
2307140,-0.1818
2307320,-1.3565
2307530,-0.3298
2307710,0.2279
2307800,-0.5012
2308160,-0.6649
2308250,-0.4505
2308280,-0.4912
2309930,-1.2636
2310380,-0.7643
2310500,-0.4376
2310530,0.0637
2310590,-0.5719
2310710,-0.1973
2310770,-0.6590
2310860,-0.4874
2310890,-0.8113
2310950,0.0062
2310980,-0.3965
2311040,-0.7134
2311100,-0.3393
2311130,-0.0863
2311160,-0.0927
2311220,-0.9156
2311250,-0.1293
2311370,-0.1617
2311400,-0.8413
2311430,0.2398
2311520,-1.3477
2311550,-0.8760
2311580,-1.0106
2311610,-1.2011
2311670,-0.2962
2311730,-0.7645
2311790,-0.6940
2311880,-0.3230
2312330,-0.8965
2312410,-0.7383
2313110,-0.0805
2313350,-1.2399
2313490,0.3112
2313560,-0.7965
2313860,-0.9387
2313970,-0.0052
2313980,-0.7240
2314130,0.3814
2314160,-0.1941
2314190,-0.8569
2314210,-0.4581
2314300,0.4739
2314330,-0.6850
2314440,-0.8964
2314470,-0.6056
2314530,-1.0586
2314560,-0.8785
2314590,-0.7042
2314610,-0.7940
2314670,-0.4099
2314700,-0.0016
2314761,-0.5167
2314762,0.4496
2314765,-0.7652
2314767,-0.3675
2314768,-0.3248
2314772,-0.4002
2314773,0.1848
2314775,-0.1530
2314776,-0.5175
2314777,-0.0744
2314778,-0.1873
2314779,-0.5564
2314780,-0.4175
2314782,-0.1396
2314783,-0.8644
2314784,-0.5804
2314785,-0.8250
2314787,-0.4288
2314788,-0.4738
2314789,-0.2402
2314790,-0.0846
2314791,-0.5019
2314793,-0.5195
2314794,-0.9189
2314795,-0.8492
2314796,-0.8760
2314805,-0.7169
2314806,-0.2563
2314809,-0.3543
2314815,-0.2971
2400027,-1.3066
2400030,-0.5917
2400060,-0.7244
2400090,-1.9047
2400120,-0.8404
2400150,-0.4037
2400180,-0.3253
2400210,-0.5062
2400240,-1.1506
2400270,-1.0987
2400300,-1.4985
2400330,-0.7198
2400360,-0.3782
2400390,-0.6184
2400420,-0.7955
2400450,-1.1927
2400480,-0.9628
2400510,-1.3862
2400540,-0.5156
2400570,-0.6433
2400600,-0.8779
2400630,-1.0807
2400660,-0.6247
2400690,-1.0001
2400720,0.4954
2500001,0.1072
2500002,-0.3107
2500013,0.2456
2500542,-0.2871
2500544,-0.4315
2501650,0.1236
2501710,0.2066
2501740,0.2024
2501780,-0.3203
2501800,0.3225
2501860,-0.2043
2501890,-0.3249
2501920,-0.2309
2501950,0.3767
2501980,0.7724
2502040,0.1999
2502100,-0.0347
2502160,-0.8677
2502190,0.2586
2502220,0.5332
2502250,0.6208
2502280,0.0170
2502310,0.0414
2502400,0.5414
2502430,-0.0151
2502460,0.0070
2502490,1.0770
2502530,0.1355
2502640,-0.1452
2502670,-0.0142
2502715,0.1340
2502790,-0.5665
2502820,-0.0784
2502940,1.0124
2502970,0.9104
2503030,0.2534
2503090,-0.8076
2503150,0.2485
2503240,-0.0562
2503270,-0.0269
2503300,0.2989
2503360,-0.1828
2503390,-0.0346
2503510,0.7625
2503540,-0.4746
2503660,-0.0621
2503750,-0.4856
2503990,0.0054
2504020,0.4820
2504050,0.4165
2504140,-0.2762
2504200,-0.0787
2504230,-0.3999
2504320,-0.1576
2504360,0.4236
2504440,0.4742
2504500,0.5558
2504560,0.7478
2504590,-0.2972
2504620,0.3136
2504770,-0.0856
2504800,0.3419
2504830,-0.6244
2504860,0.2955
2504890,-0.7038
2504950,0.1424
2504980,-0.8283
2505010,0.4164
2505070,-0.0283
2505100,-0.3965
2505130,-0.6839
2505160,-0.2633
2505270,-0.4495
2505280,-0.2138
2505370,-0.0826
2505400,0.7689
2505490,-0.3780
2505610,0.6158
2505730,0.3342
2505740,-0.2604
2505910,0.0015
2505970,-0.9025
2506090,0.9198
2506150,0.4676
2506270,-1.7533
2506390,-0.2882
2506420,0.0942
2506480,0.0800
2506510,0.2665
2506540,0.6110
2506660,-0.6710
2506690,-0.3829
2506720,-0.2557
2506780,-0.1871
2506840,1.0876
2506900,0.4103
2506990,0.3943
2507020,-0.5949
2507050,-0.0639
2507080,0.5180
2507110,-0.5173
2507170,0.0638
2507230,0.2099
2507260,0.3719
2507320,-0.4415
2507350,1.0694
2507440,-0.2342
2507500,-0.9129
2507560,-0.3257
2507590,0.3622
2507620,0.3529
2507680,0.0153
2507740,-0.7813
2507770,-0.2555
2507860,0.0149
2507890,0.2095
2507920,0.5972
2507980,0.2947
2507990,0.1213
2508040,-0.1506
2508250,-1.2929
2508280,-0.0677
2508310,0.3604
2508340,0.5221
2508370,0.4300
2508430,-0.6511
2508580,-0.1480
2508610,0.6679
2508670,-0.7139
2508700,-0.0560
2508730,0.4000
2508760,-0.3535
2508790,0.1521
2508820,0.9976
2508850,-0.7289
2508880,0.0858
2508940,-0.6140
2509000,0.3285
2509030,1.1340
2509060,0.2371
2509150,0.4385
2509180,-0.5666
2509270,-0.1982
2509300,-0.2198
2509360,-0.1832
2509420,0.6978
2509450,0.0537
2509600,0.0603
2509630,-0.3078
2509690,0.0641
2509720,0.2038
2509870,0.4726
2509900,-0.7147
2509930,-0.7525
2509990,0.3575
2510050,0.4933
2510170,-0.2621
2510380,-0.8708
2510470,0.7476
2510500,0.1180
2510560,0.7841
2510590,0.6446
2510620,1.0000
2510770,1.2071
2510830,0.5894
2510860,0.1256
2510890,-0.5257
2510920,-0.1299
2511010,-1.2573
2511040,0.1533
2511130,-1.1508
2511220,0.1534
2511250,0.1474
2511310,0.3453
2511340,0.9173
2511430,0.8025
2511460,0.2258
2511490,0.1748
2511520,-0.3450
2511580,0.0143
2511740,0.3694
2511760,-0.0214
2511850,-0.0201
2511880,0.6935
2511910,0.1798
2511970,0.4396
2512000,-0.2553
2512030,-0.3026
2512060,-0.4627
2512100,-0.0958
2512180,0.0812
2512210,1.0615
2512240,-1.2059
2512270,0.1600
2512420,0.3823
2512510,0.0563
2512600,0.5236
2512630,-0.4249
2512660,1.1679
2512780,0.2706
2512840,-0.1930
2512930,0.1573
2513050,0.1684
2513080,-0.6709
2513110,1.3344
2513170,-0.1522
2513200,0.2673
2513230,-0.8282
2600005,-2.1251
2600007,-0.0782
2600012,-0.7710
2600013,-0.8064
2600015,-1.9279
2600016,-0.5882
2600017,-0.6167
2600018,-0.8468
2601001,-3.9227
2601890,-0.7142
2601920,-0.6708
2601950,-1.5065
2601980,-1.1389
2602010,-1.4479
2602040,-1.1626
2602070,-1.6638
2602160,-1.0543
2602190,-0.4339
2602220,-1.0152
2602520,-0.6390
2602550,-0.3765
2602640,-1.0052
2602670,-0.5818
2602730,-0.9893
2602790,-0.5999
2602820,-0.9445
2603060,-1.0628
2603240,-0.7488
2603480,-0.5148
2603510,-0.7251
2603540,-1.7052
2603600,-0.6079
2603690,-0.8522
2603810,-1.7468
2603870,-1.4633
2603900,-0.8343
2603990,-1.3274
2604020,-1.4258
2604170,-0.9304
2604260,-1.3457
2604290,-0.8565
2604320,-1.5063
2604440,-1.0570
2604470,-0.5550
2604500,-2.7636
2604530,-1.3471
2604620,-0.9417
2604650,-1.6597
2604740,-1.6717
2604800,-1.4705
2604830,-2.6982
2604950,-0.5542
2605010,-0.4810
2605430,-0.3487
2605780,-0.8335
2605820,-0.7496
2605850,0.0758
2606000,-0.7926
2606090,-0.2660
2606270,-1.2791
2606500,-0.4354
2606570,-1.2228
2606600,-0.9287
2606630,-0.8289
2606720,-0.3980
2606780,-1.9714
2606840,-0.5351
2606870,-0.0885
2606900,-0.7689
2606930,-0.6577
2606960,-0.6352
2606990,-0.5446
2607040,-0.3460
2607080,-0.8508
2607140,-0.8785
2607170,-1.0872
2607230,-2.4816
2607320,-0.7458
2607410,-1.7568
2607530,-0.7780
2607560,0.3210
2607590,-0.7262
2607620,0.2058
2607690,-0.0024
2607710,-1.1001
2607800,-0.8549
2607890,-1.0376
2608040,-1.2981
2608070,-1.6958
2608130,-1.1056
2608160,-1.1105
2608400,-0.2874
2608430,-1.4518
2608520,-0.6319
2608580,-1.5801
2608610,-0.8250
2608640,-1.4252
2608670,-0.8722
2608730,-0.9604
2608770,-0.9891
2608910,-0.6442
2608940,0.0402
2609150,-0.2337
2609560,-0.7213
2609570,-0.9491
2609750,-0.8206
2609840,-1.0383
2609900,-0.6283
2609930,-0.4828
2610020,-1.2622
2610050,-0.9428
2610080,-1.5941
2610110,-0.6113
2610140,-1.4215
2610200,-1.1440
2610380,-1.1072
2610410,-1.0932
2610560,-0.3644
2610590,-1.7800
2610620,-0.8957
2610650,-1.3083
2610750,-0.8874
2610830,-0.6046
2610860,-0.8601
2610980,-1.3955
2611030,-0.2068
2611140,-0.3148
2611190,-0.6519
2611400,-0.9533
2611430,-0.2171
2611550,-0.5314
2611600,-1.0186
2611610,-1.0825
2611640,-2.1349
2611670,-1.1284
2611700,-0.1742
2611910,-1.1217
2612000,-2.4762
2612030,-0.6112
2612150,-1.1800
2612240,-0.6821
2612300,-0.8561
2612330,-1.1156
2612420,-0.4851
2612450,-2.5573
2612480,-0.2580
2612540,-1.7132
2612560,-0.7239
2612600,-0.7073
2612690,-1.1311
2612810,-1.3945
2612930,-2.3881
2612960,-1.4108
2612990,-0.0594
2613050,-0.3462
2613090,-0.5854
2613500,-0.9396
2613530,-0.7900
2613560,-1.4746
2614070,-1.0357
2614100,-1.4257
2614230,-1.2369
2614250,-0.4262
2614280,-1.7184
2614460,-1.5845
2614520,-2.3044
2614550,-0.6264
2614570,-1.1802
2614610,-0.1795
2614690,-1.0906
2614730,-0.6517
2614760,-1.2104
2614790,0.1905
2614820,-0.5237
2615060,-0.3243
2615150,-0.5233
2615390,-1.0448
2615420,-0.3947
2615450,-1.1980
2615540,-1.6423
2615730,-0.3809
2615750,-1.5856
2615830,-0.8837
2615870,-1.1767
2615970,-1.1925
2615990,-0.9762
2616020,0.1846
2616050,-0.7232
2616080,-1.6777
2616110,-0.9581
2616320,-0.4982
2616350,-0.7275
2616380,-0.0786
2616410,-0.8773
2616440,-2.3736
2616470,-0.1103
2616500,-0.9963
2616830,-1.0975
2617160,-1.2469
2617250,-0.9439
2617370,-1.0491
2617400,-0.1743
2617520,-1.6000
2617550,0.0658
2617640,-1.0788
2617700,-0.2043
2617730,-1.3151
2617760,-2.1999
2617820,-1.6805
2617860,-1.1769
2617880,-1.4231
2617910,-0.1714
2617940,0.2823
2617970,-0.6992
2618030,-1.8138
2618180,-0.9858
2618270,-1.3912
2618330,-2.6367
2618360,-0.8576
2618390,-1.1255
2618420,-1.0905
2618450,-0.8632
2618480,-1.0539
2618510,-1.6185
2618540,-0.9111
2618570,-0.1446
2618600,-0.8539
2618720,-0.2449
2618810,-0.9638
2618840,0.4734
2618930,-1.3099
2618990,-0.6504
2619050,-0.5942
2619100,-0.9942
2619140,-1.6881
2619170,-1.1919
2619250,-0.8474
2619410,-0.6973
2619470,-0.8805
2619530,-0.6283
2619580,-0.7064
2619620,-1.9029
2619800,-0.8636
2619830,0.3769
2619890,-0.3290
2619920,-0.9908
2619950,-2.2083
2620010,-1.1296
2620050,-1.3135
2620070,-1.0079
2620160,-1.1388
2620280,-0.8378
2620310,-0.6027
2620340,-0.7472
2620380,-0.0460
2620400,-0.9005
2620550,-1.0670
2620610,-0.9227
2620670,-0.3735
2620700,-0.7945
2620730,-0.1070
2620820,-0.2728
2620850,-1.0884
2620880,-0.6076
2620910,-1.3033
2620940,-1.0195
2620980,-0.5244
2621120,-1.0682
2621150,-2.1803
2621180,-0.8108
2621210,-0.7076
2621240,-0.8476
2621450,-1.2874
2621570,-1.7510
2621600,-1.8369
2621690,-0.6580
2621750,-1.8598
2621810,-1.0695
2621840,-0.6344
2621870,-0.7132
2622050,-0.1682
2622200,-0.6666
2622290,-1.6352
2622320,-0.4354
2622350,-0.9956
2622380,-0.6086
2622410,-0.8688
2622470,-1.1937
2622500,-0.3798
2622620,-1.3240
2622740,-1.0006
2622800,-1.2170
2622830,-0.6352
2622860,-0.8077
2622970,-0.8262
2622980,-0.7851
2623040,-0.1272
2623070,-0.6351
2623100,-0.3944
2623130,-0.9748
2623160,-0.9580
2623250,-0.4683
2623280,-1.6473
2623310,-0.4701
2623460,-1.3678
2623490,-0.5469
2623520,-1.1208
2623550,-0.9174
2623580,-1.2317
2623610,-0.9028
2623670,-0.9882
2623790,-1.0885
2623820,-0.5581
2623850,-0.6524
2623910,-0.8694
2624000,-1.2424
2624120,-0.6229
2624150,-1.5797
2624180,-0.8850
2624420,-0.6115
2624570,-1.0725
2624600,-1.3554
2624630,-1.4688
2624690,-1.8375
2624720,-1.4378
2624750,-0.9709
2624810,-0.9973
2624840,-2.2088
2624870,-3.2236
2624960,-0.6742
2625020,-0.6260
2625140,-0.2285
2625230,-0.8552
2625290,-0.0219
2625320,-0.8744
2625350,-1.5194
2625400,-0.9122
2625560,-0.5468
2625650,-1.2018
2625680,-0.6565
2625740,-0.8053
2625780,-0.9180
2625800,-0.0229
2625950,-0.7011
2625980,-0.3864
2626010,-0.9480
2626040,-0.8989
2626130,-0.5145
2626190,-2.3906
2626220,-1.1039
2626280,0.0112
2626370,-0.5723
2626400,-0.2042
2626520,-0.9017
2626550,-1.0707
2626760,-1.5954
2626940,-1.0254
2626970,-1.0491
2627060,-0.6084
2627150,-0.2885
2627210,-1.2386
2627240,-0.6448
2627420,-0.9789
2627660,-0.8458
2627690,-0.6962
2627720,-0.8276
2627810,-1.2118
2627900,-1.4590
2627930,-0.1291
2628020,-1.0993
2628140,-0.8964
2628170,-0.5737
2628200,-1.0548
2628500,-1.8406
2628530,-0.6387
2628560,-0.5946
2628740,-2.4511
2628830,-1.6137
2628890,-0.0701
2628950,-0.6975
2629120,-0.4849
2629160,-1.4439
2629220,0.2363
2629250,-1.0003
2629370,-1.0700
2629400,-1.3075
2629460,-2.2154
2629490,-1.5585
2629520,-1.0301
2629540,-0.9841
2629670,-0.9405
2629760,-3.0008
2629790,-1.0189
2629910,-0.5301
2629940,-0.0731
2630030,-0.3012
2630060,-1.0928
2630090,-1.2075
2630120,-1.5786
2630210,-1.7022
2630300,-0.5296
2630360,-1.0316
2630390,-2.3897
2630450,-1.0622
2630660,-0.5035
2630780,-0.8839
2630840,-0.6339
2630930,-0.9875
2630960,-0.1596
2630990,-0.4188
2631020,-0.3054
2631320,-1.4545
2631380,-1.0282
2632220,-1.2173
2632250,-0.2869
2632280,-1.8355
2632300,-1.1277
2632310,-1.7707
2632340,-1.1286
2632370,-0.8245
2632550,0.7639
2632610,-0.9111
2632640,-0.8120
2632670,-0.7451
2632820,-0.9206
2632850,-0.1114
2632880,-0.9376
2632910,-1.0451
2632940,-0.8685
2633000,-0.3717
2633030,-0.7225
2633090,-1.0279
2633120,-1.3749
2633360,-1.4975
2633410,-0.5699
2633420,-0.8659
2633510,-0.5924
2633540,-1.4832
2633720,-0.7547
2633750,-1.6411
2633810,-0.2735
2633840,-0.7074
2633870,-0.8491
2633900,-0.6526
2633930,-1.1871
2634260,-0.0689
2634380,-0.3612
2634410,-1.0725
2634440,-0.6344
2634470,-0.6931
2634560,-1.6094
2634650,-1.0074
2634680,-1.8594
2634710,-1.0296
2634920,-1.4995
2634950,-0.3675
2635040,-1.2416
2635130,-1.4936
2635160,-0.4581
2635190,-1.5473
2635220,-1.1615
2635310,-1.3493
2635460,-0.6946
2635520,-1.0551
2635550,-0.3074
2635730,-0.7208
2635820,-0.8672
2635850,-0.9047
2635910,-0.5702
2635940,-0.6245
2635970,-1.9673
2636060,-0.8009
2636120,-0.8942
2636300,-1.0280
2636330,-0.9876
2636390,-1.0509
2636420,-0.5874
2636450,-2.3418
2636480,-1.3305
2636485,-1.1541
2636540,-0.9202
2636570,-1.0392
2636600,-0.1434
2636630,-1.8731
2636660,-0.4336
2700001,-0.7293
2700005,0.2208
2700006,0.5605
2700007,0.3247
2700008,-0.4441
2700013,-0.0135
2700017,0.2860
2700019,0.2939
2700021,-0.1343
2700022,-0.3749
2700023,-0.1636
2700025,-3.6347
2700088,-0.5477
2700089,-0.2122
2700090,-0.1131
2700091,-0.1313
2700099,-1.1473
2700100,-0.2249
2700102,-0.6634
2700103,-0.4217
2700104,0.1786
2700105,0.4461
2700106,0.1082
2700108,-0.2559
2700109,-1.0794
2700110,-0.4480
2700123,0.3348
2700124,-0.6299
2700125,-0.2787
2700126,0.1734
2700128,-0.5819
2700130,-0.5770
2700145,-0.9907
2700161,-1.0145
2700162,0.1322
2700163,-1.0650
2700182,-0.1768
2700183,-0.0326
2700231,0.1347
2700287,0.2306
2700326,-0.0531
2700379,-0.1063
2700383,0.1101
2702730,-0.3798
2702760,-0.3053
2702910,-1.0515
2702930,0.0467
2702970,-0.7111
2703030,-0.5385
2703060,0.3862
2703150,0.7854
2703180,-0.1646
2703450,-0.9165
2703570,-1.0588
2703660,-0.0281
2703690,-0.0379
2703870,0.2978
2704050,-0.4096
2704440,-0.2431
2704470,-0.6795
2705430,-0.4419
2705460,-0.1941
2705660,-0.3585
2705730,0.5585
2705760,-0.1915
2705790,-0.7151
2706060,0.0737
2706090,0.1775
2706150,-0.6229
2706240,-1.6704
2706300,-0.5859
2707200,-0.0487
2707290,-1.0881
2707350,0.6778
2707380,-0.4033
2707410,0.1203
2707500,-0.4063
2707590,-0.2287
2708070,-1.2130
2708100,0.0413
2708190,-0.4932
2708220,-0.6277
2708910,-0.3817
2709420,0.2605
2709440,-0.4085
2709480,-0.0355
2709510,-0.9687
2709720,-0.5344
2709750,-0.5847
2710060,0.5040
2710090,-0.2587
2710140,-0.5398
2710170,1.0376
2710230,-0.0262
2710260,-0.2849
2711010,-0.1098
2711040,-0.8463
2711085,-1.1515
2711130,-0.7595
2711190,0.6611
2711250,-0.0619
2711370,-0.0114
2711520,-0.4666
2711670,0.5248
2711760,-1.2406
2711820,-0.0522
2711880,-0.0029
2712240,0.4295
2712270,-0.3209
2712300,0.2826
2712360,0.4267
2712420,-0.7279
2712580,-0.2198
2713110,-0.9673
2713170,-0.5122
2713530,-0.1662
2713590,-0.5325
2713860,0.2683
2713920,-0.3375
2713980,0.0090
2714010,-0.2260
2714070,-0.9655
2714190,0.8068
2714220,-0.3453
2714260,-0.8856
2714970,-0.1460
2715000,-0.5209
2715030,-0.7169
2715510,-0.5312
2715750,-0.1445
2716980,0.0202
2717100,-0.7901
2717120,-0.4220
2717220,0.1532
2717250,-0.6376
2717520,-0.3855
2717570,-0.4919
2717780,-0.0176
2718030,-0.7441
2718070,-0.8133
2718090,-0.1664
2718210,-0.0750
2718240,-0.3815
2718330,-0.0253
2718570,-0.6367
2718660,-1.4634
2718750,0.6407
2718780,-0.1090
2718810,0.3873
2718940,-0.5778
2718960,-0.1678
2719170,-0.8946
2719320,-0.6367
2720550,-0.8139
2720580,0.4796
2720670,-0.4963
2721240,-1.9987
2721320,-0.7150
2721360,-0.1215
2721390,0.2862
2721420,-0.9519
2721450,-0.2362
2721480,-0.0984
2721540,0.4081
2722920,1.2790
2722950,-0.3988
2723010,0.3886
2723310,-0.0796
2723370,-0.0696
2723400,-0.2150
2723430,0.6909
2723490,-0.5143
2723520,-0.2908
2723550,0.0463
2723820,-0.1080
2723850,-0.4912
2723880,-0.4025
2723910,0.2706
2723970,-0.5409
2725050,-1.3688
2725080,-0.1889
2725140,0.6067
2725200,-1.1243
2728050,-0.5391
2728080,-0.3267
2728140,0.2174
2728170,-0.8440
