id,p_grd
2602730,0.9657
2602790,0.9042
2602820,0.9668
2603240,1.0222
2603510,1.0972
2603540,0.8809
2603690,0.8930
2603810,0.8610
2603870,0.9171
2603900,0.8496
2603990,0.9593
2604020,1.0198
2604170,1.0608
2604260,0.8752
2604440,0.9576
2604470,0.8462
2604500,0.9050
2604530,0.9987
2604650,0.8992
2604740,0.8615
2604800,0.6926
2604830,0.7398
2604950,0.8322
2605010,1.0327
2605430,1.0808
2605780,0.8761
2605820,1.0935
2605850,0.9535
2606000,0.8490
2606090,1.0183
2606270,0.8171
2606500,0.9282
2606570,0.9750
2606600,0.8936
2606630,0.7453
2606720,1.0229
2606780,0.8400
2606840,1.0391
2606870,0.9143
2606900,0.8011
2606960,0.9237
2606990,0.7391
2607040,1.0489
2607080,0.9749
2607140,1.1740
2607230,0.6962
2607320,0.9960
2607530,0.9010
2607560,0.8764
2607590,0.7160
2607620,0.9566
2607690,0.9299
2607710,1.0228
2607800,1.0934
2607890,0.7432
2608040,1.0279
2608070,0.9394
2608130,0.8430
2608160,0.7477
2608400,0.9058
2608430,0.8456
2608520,0.9970
2608580,0.8969
2608640,0.9521
2608670,0.9747
2608730,0.9119
2608770,0.9927
2608910,1.0072
2608940,1.1488
2609150,0.9872
2609560,0.6907
2609570,1.0416
2609750,1.0293
2609840,0.8910
2609900,0.8187
2609930,0.8969
2610050,1.0200
2610080,0.5227
2610110,0.8226
2610140,1.1199
2610200,0.8286
2610380,1.0009
2610410,1.1439
2610590,0.9493
2610620,0.9126
2610650,0.7121
2610750,1.0292
2610830,1.1260
2610860,0.8374
2610980,1.0759
2611030,1.0476
2611140,0.8524
2611400,0.9921
2611430,0.8963
2611550,1.1776
2611600,1.1105
2611610,0.9892
2611640,0.6535
2611670,0.9262
2611700,0.9182
2611910,0.9526
2612000,0.9035
2612030,1.0701
2612150,0.9943
2612300,1.0851
2612330,0.7755
2612420,0.9378
2612450,0.7264
2612540,0.9161
2612560,0.9753
2612600,0.9880
2612690,0.9783
2612810,0.7102
2612930,1.0913
2612960,0.9753
2612990,0.9177
2613050,0.9194
2613090,0.7288
2613500,0.8238
2613530,0.8697
2613560,0.9468
2614070,0.9022
2614100,1.0597
2614230,0.8893
2614250,0.7847
2614280,0.9422
2614460,0.9474
2614520,0.8779
2614550,1.0235
2614570,0.8432
2614610,1.0316
2614690,0.7976
2614730,0.8397
2614790,0.8543
2614820,0.8103
2615060,0.9732
2615150,0.8564
2615390,0.9345
2615420,0.8657
2615450,0.8182
2615540,0.9849
2615730,1.0165
2615750,1.0711
2615830,0.9920
2615870,0.8213
2615970,0.8090
2615990,0.9998
2616050,1.0241
2616080,0.9756
2616110,0.8541
2616320,1.1447
2616350,0.9819
2616380,0.8939
2616410,0.9440
2616440,0.8369
2616470,0.9158
2616500,1.0502
2616830,1.0496
2617160,0.8431
2617250,0.9772
2617370,1.0835
2617400,0.8939
2617520,1.1102
2617550,0.9124
2617640,0.9587
2617700,1.1361
2617730,0.9201
2617760,0.9826
2617820,1.1100
2617860,1.0420
2617880,0.9143
2617910,0.8970
2617940,1.0572
2617970,0.8114
2618030,1.0377
2618180,0.9205
2618270,0.9565
2618330,0.9243
2618360,0.7933
2618390,1.1876
2618420,0.9359
2618450,0.9270
2618480,0.8777
2618510,1.0918
2618540,0.9725
2618570,0.9363
2618600,0.9189
2618720,0.9393
2618810,0.7510
2618840,0.9447
2618930,1.0025
2618990,1.0039
2619050,0.9360
2619100,0.8839
2619140,0.1888
2619170,0.8276
2619250,0.9815
2619410,0.7732
2619470,0.9802
2619530,0.9569
2619580,0.9684
2619620,0.8391
2619800,0.9476
2619830,0.9992
2619890,1.1933
2619920,0.8192
2619950,0.9061
2620010,0.8806
2620050,0.9318
2620070,0.9033
2620160,0.8268
2620280,0.9474
2620310,0.9458
2620340,0.8001
2620380,0.9028
2620400,0.9952
2620550,1.0581
2620610,0.8661
2620670,0.9561
2620700,0.9375
2620730,0.9959
2620820,0.9899
2620850,1.0321
2620880,1.0397
2620910,0.9980
2620940,0.8100
2620980,0.9199
2621120,0.8603
2621150,0.6035
2621180,0.8680
2621210,1.0303
2621240,0.9236
2621450,0.9605
2621570,1.0480
2621600,0.7895
2621690,1.0266
2621840,0.9498
2621870,0.9567
2622050,0.9074
2622200,0.8734
2622290,0.7462
2622320,1.1450
2622350,0.9323
2622380,0.8741
2622410,1.0004
2622470,0.8662
2622500,0.9248
2622620,1.0145
2622740,0.7250
2622800,0.7636
2622860,0.8681
2622970,0.8414
2622980,0.8041
2623040,0.7979
2623070,0.8978
2623100,1.0385
2623130,0.8484
2623160,0.8907
2623250,0.9401
2623280,0.9434
2623310,0.8262
2623460,0.7943
2623490,0.9386
2623520,0.7062
2623550,1.0157
2623580,1.0322
2623610,0.8220
2623670,0.9266
2623790,0.9647
2623820,0.9326
2623850,1.0839
2623910,0.9830
2624000,1.2160
2624120,0.9376
2624150,0.9669
2624180,0.9185
2624420,0.8517
2624570,0.9853
2624600,0.8019
2624630,1.0658
2624690,0.8235
2624720,0.8198
2624750,0.9144
2624810,1.0504
2624840,0.8191
2624870,0.7605
2624960,0.8352
2625020,0.8725
2625140,1.0976
2625230,1.0677
2625320,0.8904
2625350,1.0004
2625400,0.9623
2625560,0.9716
2625680,1.0744
2625740,0.9465
2625780,0.8553
2625800,0.9182
2625950,0.7056
2625980,1.0071
2626010,0.9865
2626040,0.8945
2626130,0.7868
2626190,0.7994
2626220,0.9200
2626280,1.0829
2626370,1.0197
2626400,0.8154
2626520,1.0522
2626760,0.9000
2626970,1.1380
2627060,0.9396
2627150,0.6655
2627210,0.7823
2627240,0.9311
2627420,1.2185
2627660,0.8907
2627720,1.0251
2627810,1.0189
2627900,1.0571
2627930,1.0219
2628140,0.9045
2628170,0.7795
2628200,0.9328
2628500,0.9630
2628530,0.9062
2628560,1.0430
2628740,0.8283
2628830,0.9668
2628890,0.9916
2628950,0.8808
2629120,0.8363
2629160,1.0825
2629250,0.9651
2629370,0.9238
2629400,0.7551
2629460,0.9088
2629490,0.9541
2629520,0.9453
2629540,0.9309
2629670,1.1383
2629760,1.0481
2629790,0.7377
2629910,0.8989
2629940,1.0278
2630030,1.0678
2630060,1.0096
2630090,1.0805
2630120,0.8018
2630210,0.8915
2630300,1.0298
2630360,0.9469
2630390,0.7911
2630450,0.8253
2630660,1.0388
2630780,0.8878
2630840,0.8839
2630930,0.8994
2630960,1.0948
2630990,0.9541
2631320,1.0979
2631380,0.8107
2632220,0.7821
2632250,0.9980
2632280,0.9098
2632300,1.0319
2632310,0.8332
2632340,0.8166
2632370,0.9193
2632550,0.8309
2632610,0.9470
2632640,1.0008
2632670,0.9789
2632820,0.9180
2632850,1.0039
2632880,0.9238
2632910,1.0981
2632940,0.8829
2633000,0.9642
2633030,0.9817
2633090,1.0119
2633360,1.0501
2633410,0.9758
2633420,0.9333
2633510,0.9444
2633540,1.0613
2633720,0.9951
2633810,0.8630
2633840,0.8627
2633870,0.9885
2633900,0.9642
2633930,0.9469
2634260,0.9906
2634380,0.9955
2634410,1.0987
2634440,1.0406
2634470,1.0003
2634560,0.7820
2634650,0.9262
2634680,0.8476
2634710,0.9377
2634920,0.8908
2634950,0.8990
2635130,1.0804
2635160,0.9181
2635190,0.9013
2635220,1.0197
2635310,0.9052
2635460,1.0053
2635520,0.9428
2635550,0.9077
2635730,0.7922
2635820,0.8369
2635850,1.0421
2635910,1.0226
2635940,0.8913
2635970,0.8759
2636060,0.8116
2636120,0.9966
2636300,0.9162
2636330,0.8291
2636390,0.9851
2636420,1.2204
2636450,0.9684
2636485,0.9430
2636540,0.8652
2636570,0.8842
2636600,0.9698
2636630,1.0067
2636660,1.0377
2700005,0.9724
2700006,0.8665
2700008,0.6782
2700013,1.0461
2700017,1.0434
2700019,0.7127
2700021,0.8146
2700022,0.8808
2700089,0.9368
2700090,0.9191
2700091,1.0277
2700099,0.8659
2700100,0.9711
2700102,0.8747
2700103,1.0300
2700104,0.9670
2700106,1.0442
2700108,0.7605
2700109,1.0056
2700123,0.9235
2700124,0.8839
2700125,1.0041
2700126,0.9860
2700128,0.9031
2700130,0.7561
2700145,0.9719
2700161,0.8262
2700162,0.7083
2700163,0.9521
2700182,0.9546
2700231,0.6443
2700287,1.1588
2700326,0.8160
2700379,0.7805
2702760,1.0075
2702910,0.8958
2702930,0.9158
2702970,0.8048
2703060,1.0413
2703150,0.7941
2703180,1.0066
2703450,0.8869
2703570,0.8714
2703690,0.8341
2703870,1.1525
2704050,0.9466
2704440,0.9650
2704470,0.6864
2705430,0.9759
2705460,0.9755
2705660,0.9702
2705730,0.7781
2705760,1.0405
2705790,0.9379
2706060,0.6131
2706090,0.8499
2706150,0.8338
2706240,0.6816
2707200,0.9247
2707290,0.8311
2707350,0.9658
2707410,1.0826
2707500,0.7893
2708070,0.6907
2708100,0.8826
2708190,0.9752
2708910,0.7647
2709420,0.8197
2709440,0.9419
2709480,0.8103
2709510,0.8154
2709720,0.5320
2709750,1.0687
2710060,0.9421
2710140,0.8264
2710170,0.9863
2710230,0.8126
2710260,0.9175
2711040,0.8290
2711085,0.7979
2711130,0.8978
2711190,0.9741
2711250,0.9770
2711370,1.0904
2711670,1.0205
2711760,0.8581
2711820,0.9424
2711880,0.9331
2712240,1.0602
2712270,1.0296
2712300,0.7683
2712360,0.9071
2712420,0.8522
2712580,0.7254
2713110,0.9546
2713170,0.8595
2713530,0.8958
2713920,0.9207
2713980,0.9176
2714070,0.7289
2714190,0.7906
2714220,0.9505
2714260,0.9872
2714970,0.9459
2715000,0.8717
2715030,0.8495
2715510,1.0117
2715750,1.2085
2716980,0.8410
2717100,0.7997
2717250,0.7895
2717520,0.8078
2717780,1.0136
2718070,0.8744
2718090,0.7446
2718210,1.0058
2718240,0.8782
2718330,0.9783
2718570,0.9453
2718660,0.6851
2718750,1.2233
2718780,0.8726
2718940,1.0540
2718960,0.8737
2719170,0.8011
2719320,0.8401
2720550,1.1734
2720580,0.9641
2720670,0.9238
2721240,0.9795
2721320,0.9258
2721390,1.0979
2721420,0.9889
2721450,0.9073
2721480,0.9031
2722920,0.9358
2722950,1.0627
2723010,0.6021
2723310,1.0251
2723370,0.8714
2723400,0.9397
2723430,1.2305
2723490,0.9394
2723520,1.0152
2723820,0.7482
2723850,0.9159
2723880,1.0399
2723910,1.0295
2723970,0.9071
2725050,0.8203
2725140,1.0306
2725200,1.0779
2728050,0.8639
2728080,0.7323
2728140,1.0496
2728170,0.8973
2728200,0.9756
2728230,1.0146
2728290,0.9470
2728320,0.9644
2728350,0.8369
2728380,0.8081
2728970,0.8366
2730030,1.0076
2730060,1.0969
2730090,0.7569
2730480,1.0036
2730510,0.6017
2731750,1.0283
2731780,0.8079
2731800,0.8638
2732070,1.0082
2732250,0.8354
2732390,0.9074
2732430,0.8529
2732520,0.9742
2732550,0.7921
2732820,1.1305
2732850,1.0160
2732880,0.9756
2732970,1.0019
2733000,0.9724
2733210,0.9456
2733270,0.8954
2733330,0.8949
2733390,0.8585
2733420,0.9226
2733450,1.1260
2733510,0.7918
2733540,0.9395
2733600,0.9394
2733780,0.8156
2733790,1.0399
2733810,1.0559
2733840,0.9327
2733870,0.9694
2733900,0.9937
2738160,0.8083
2738190,0.9540
2738850,0.7742
2740665,0.7104
2740740,0.8902
2740830,0.8012
2740920,0.7375
2741040,0.8264
2741460,0.8924
2741850,0.9575
2741880,0.6851
2741910,1.3175
2742120,0.6043
2742160,0.8659
2742270,0.8513
2742360,0.9632
2742720,1.0465
2742780,0.9838
2744070,0.9059
2744160,0.9630
2745735,0.9344
2791445,0.8050
2791450,0.6837
2800360,0.8536
2800390,0.9139
2800420,1.0742
2800450,1.0951
2800510,0.9816
2800540,1.0083
2800570,0.9398
2800600,1.0594
2800630,0.9081
2800660,0.9510
2800720,0.8377
2800750,0.7975
2800780,0.9502
2800810,1.2246
2800820,0.8387
2800840,0.6804
2800870,0.9508
2800900,0.7762
2800930,1.0041
2800960,0.9238
2800990,0.9432
2801020,0.7717
2801050,0.8052
2801090,0.9384
2801110,0.8665
2801140,1.1389
2801170,0.8887
2801200,0.7008
2801220,0.8162
2801260,0.8302
2801290,0.8699
2801320,0.9537
2801360,0.9139
2801380,1.0443
2801410,0.7456
2801440,1.0756
2801470,0.9243
2801490,1.1194
2801530,0.9152
2801560,1.0541
2801590,0.9574
2801620,0.8527
2801650,0.9229
2801680,1.0950
2801710,0.8539
2801740,1.0160
2801770,0.9673
2801800,1.0224
2801830,0.8861
2801860,1.0047
2801890,1.2002
2801950,1.0051
2801980,0.7823
2802010,0.9631
2802040,0.6610
2802070,1.0441
2802100,0.9791
2802160,0.8517
2802190,0.7564
2802220,0.8250
2802250,0.9895
2802280,1.0160
2802310,0.9923
2802340,0.7541
2802370,0.9545
2802400,0.9698
2802430,1.0453
2802460,0.8767
2802490,0.9169
2802520,0.9386
2802550,0.9182
2802580,0.8180
2802610,0.7407
2802640,0.8173
2802670,0.9714
2802700,0.8980
2802730,0.8955
2802760,0.8433
2802790,0.9603
2802820,1.0681
2802850,1.1117
2802880,1.0377
2802910,0.8800
2802940,1.0114
2802970,0.9535
2803000,0.8177
2803030,0.8465
2803060,0.9129
2803090,0.9626
2803120,0.8200
2803150,0.7645
2803180,0.7457
2803210,0.9712
2803240,0.8227
2803270,0.8332
2803300,0.7591
2803360,0.9170
2803390,1.1420
2803420,0.9062
2803450,0.9821
2803480,0.9754
2803510,0.8842
2803520,0.9260
2803530,1.0695
2803540,0.8683
2803570,0.8159
2803600,0.9855
2803630,1.0814
2803660,0.8755
2803690,0.9436
2803720,0.9748
2803750,1.0672
2803780,0.9026
2803810,1.0206
2803830,1.0550
2803870,0.6278
2803900,0.7891
2803930,0.8273
2803960,0.6849
2803990,1.0443
2804020,1.0261
2804050,1.0605
2804080,0.8504
2804110,0.7963
2804140,0.8852
2804170,0.9124
2804200,1.0712
2804230,0.9405
2804260,0.9511
2804290,0.7971
2804320,0.9462
2804350,1.0622
2804380,0.8543
2804440,0.8827
2804470,0.9739
2804500,0.9232
2804530,0.8306
2804560,1.1393
2804590,0.9759
2804620,0.9419
2804650,1.1708
2804680,1.0006
2804710,0.9012
2804740,1.0177
2804770,1.0378
2804800,0.7750
2900001,0.7640
2900002,0.9197
2900003,0.5355
2900004,0.6926
2901000,0.8843
2902850,0.9540
2902910,0.8547
2903060,0.8781
2903150,0.8638
2903270,0.9007
2904020,0.9042
2904050,0.9347
2904500,0.9838
2904620,0.8757
2904890,0.9881
2904950,1.0161
2905130,0.7592
2905250,0.6833
2905280,0.6979
2905310,0.8540
2905370,0.8771
2905430,0.8735
2905580,1.0019
2905640,0.9818
2905660,0.9834
2905760,1.0387
2905940,1.0027
2906120,1.0102
2906360,0.8885
2906430,0.8806
2906510,0.9852
2906990,0.9852
2907020,1.2016
2907050,0.7802
2907120,0.6925
2907350,0.8576
2907380,0.9435
2907460,0.8924
2907470,0.8385
2908170,0.9208
2908250,0.8122
2908320,1.1363
2908370,1.0927
2908400,0.8494
2908460,0.7455
2908670,0.8722
2908760,0.8478
2909120,0.6540
2909720,0.9084
2909750,0.8400
2909780,0.9062
2909860,0.9588
2909900,1.0530
2910110,0.9567
2910290,0.9383
2910320,0.9337
2910350,0.8978
2910380,0.6828
2910410,0.7613
2910500,0.8096
2910520,0.9117
2910770,0.8891
2910800,0.9172
2910830,0.7588
2910920,1.0378
2911100,0.8971
2911220,0.7798
2911280,0.9365
2911310,1.0885
2911340,1.0047
2911400,0.8856
2911650,0.7486
2911700,1.0221
2911730,0.9729
2911850,0.8276
2911910,0.5455
2911990,0.9858
2912010,0.8776
2912030,0.8514
2912180,0.9028
2912240,0.8680
2912290,0.8042
2912300,0.9404
2912540,0.7604
2912550,0.8227
2912600,0.9722
2912630,0.8927
2912660,0.9095
2913080,0.8290
2913140,0.8197
2913170,0.8208
2913320,1.1387
2913380,0.9801
2913560,0.9220
2913590,1.1294
2913620,0.7976
2913650,0.7762
2913760,0.8579
2913770,0.8471
2913800,0.5343
2913830,0.8638
2914250,0.6982
2914280,1.0304
2914320,0.7891
2914340,0.8003
2914400,1.0134
2914430,0.8702
2914460,0.9496
2914490,0.8985
2914550,0.7943
2914840,0.7305
2915300,0.9007
2915420,0.9050
2915450,1.1010
2915480,0.8390
2915510,1.0554
2915600,0.9128
2916190,0.7338
2916230,0.7483
2916290,0.8563
2916350,0.7822
2916380,0.7826
2916400,0.9721
2916450,0.9905
2916500,0.4496
2916710,0.9105
2916740,0.8681
2916770,0.7919
2916830,0.9424
2917000,1.0392
2917820,1.0227
2917850,1.0460
2917880,1.0360
2917970,0.8200
2918220,1.1376
2918240,0.8861
2918270,0.7984
2918300,0.9647
2918460,0.8432
2918480,0.9098
2918510,0.9123
2918540,0.8433
2918600,0.9261
2918670,0.8174
2918690,0.8238
2919170,0.9233
2919260,0.9727
2919350,0.8975
2919380,0.9932
2919410,0.8999
2919890,0.8582
2919980,0.8101
2920010,0.8978
2920050,1.0529
2920160,0.7763
2920310,1.1694
2920410,0.9864
2920430,0.8612
2920490,0.9047
2920610,0.8774
2920670,0.8945
2920700,0.9882
2920810,0.9639
2920940,0.9179
2921000,1.0019
2921100,0.9178
2921120,1.0681
2921210,0.6460
2921330,0.9908
2921420,0.9738
2921510,0.9276
2921540,1.0135
2921600,0.9121
2921720,1.0234
2921750,1.0073
2921810,0.8267
2921840,0.9957
2921875,0.9165
2922140,0.8624
2922530,0.9655
2922650,0.7251
2922740,0.7936
2922800,0.8776
2922890,0.7522
2922950,0.8469
2923010,0.9484
2923100,0.9800
2923160,0.9885
2923270,0.9294
2923340,0.9161
2923430,0.9331
2923460,0.8790
2923490,0.9824
2923550,0.9271
2923580,1.0219
2923640,0.8466
2923700,0.9331
2923730,0.9997
2923760,0.9508
2924530,0.8802
2925110,0.7808
2925230,0.8508
2925290,1.1083
2925330,0.9078
2925350,0.9113
2925450,0.7702
2925500,0.8462
2925620,0.7255
2925640,0.7895
2925650,0.9368
2925710,0.8202
2926070,0.9183
2926160,0.9030
2926220,1.0395
2926310,1.0400
2926370,0.9130
2926430,0.9245
2926480,1.0666
2926640,0.8580
2926670,0.8110
2926850,0.8065
2926890,0.9116
2927060,0.8402
2927090,1.0703
2927540,0.7325
2927570,1.0261
2927630,0.9221
2927660,0.8009
2927830,0.9335
2927870,0.7752
2927900,0.7954
2927930,0.8520
2928110,0.8330
2928260,0.7819
2928380,0.8339
2928410,0.7969
2928430,0.8975
2928530,0.9319
2928560,0.8503
2928590,0.7358
2928620,0.6618
2928710,0.9097
2928740,0.9891
2928800,0.9832
2928860,0.8927
2928920,0.8628
2928950,0.8977
2929100,0.9686
2929170,0.8725
2929250,0.8723
2929280,0.9734
2929370,0.8699
2929430,0.8783
2929520,0.9656
2929580,0.7611
2929610,0.7552
2929640,0.9013
2929760,0.8647
2929810,0.9264
2930270,0.9018
2930330,0.9914
2930360,0.9673
2930420,0.9561
2930450,0.9415
2930520,0.8550
2930570,0.8117
2930660,0.7273
2930690,1.0081
2930720,0.7898
2930750,0.8913
2930780,0.9897
2930810,0.9803
2930840,0.8874
2931020,1.0109
2931050,0.8869
2931070,0.7655
2931110,0.9609
2931140,1.0160
2931440,0.9166
2931500,0.7235
2931530,0.8884
2931650,1.0154
2931680,0.9163
2931860,0.6424
2931950,0.9127
2932010,0.8283
2932070,0.9704
2932100,0.8308
2932110,0.9276
2932190,0.8432
2932220,0.8248
2932310,0.8802
3000002,1.1394
3000003,0.7876
3000005,1.0421
3002010,0.9227
3002220,0.7380
3003290,0.9254
3003820,0.9685
3003870,0.9578
3004260,1.0268
3004440,0.8921
3004560,0.9717
3004980,0.9593
3005140,0.7514
3005280,0.8667
3006110,1.1603
3007110,1.1448
3007410,0.8784
3008670,0.8267
3008910,0.9516
3009560,0.9180
3010080,0.9670
3010920,1.1701
3011520,0.9894
3012420,0.9204
3012510,0.9417
3013040,0.8743
3013260,1.0144
3013310,0.9147
3013395,1.0565
3013560,1.0217
3013860,1.0116
3014700,1.0940
3015450,0.9396
3016050,0.6349
3016200,0.9184
3016490,1.1056
3016530,1.0221
3016880,1.0842
3016950,0.8633
3017130,0.7862
3018410,0.8431
3018570,0.9360
3021060,1.0668
3021240,0.7600
3022750,0.6990
3022790,1.0308
3023040,1.0147
3023940,1.0490
3024200,0.8848
3025020,0.9063
3026070,1.0794
3026550,1.0464
3027270,0.8153
3027740,1.0952
3028590,0.8728
3100002,0.7664
3100006,1.1189
3100011,0.9044
3100016,0.9924
3100021,0.8936
3100022,0.7692
3100034,1.1016
3100088,0.9496
3100095,1.1306
3100098,0.8850
3100105,1.1342
3100109,0.9746
3100112,1.0469
3100122,1.1288
3100165,0.7777
3100170,1.0795
3100176,1.1184
3102910,1.0638
3103330,1.1412
3103360,0.9597
3103600,0.9464
3103810,1.1436
3104100,1.1525
3104920,0.9486
3104980,0.9666
3105340,0.9465
3105460,0.9371
3170110,1.3045
3170440,1.1297
3170530,0.8642
3170710,1.0655
3170980,0.9524
3171100,0.8904
3171220,1.0296
3171580,1.0810
3171940,0.7040
3172390,0.9548
3172570,1.0595
3172810,1.2067
3172840,0.8520
3173230,0.9997
3173470,1.1278
3173740,0.8012
3173830,1.0373
3173890,0.8967
3174160,0.9028
3174430,0.8924
3174580,1.1456
3174760,0.8783
3174820,0.8560
3174850,1.0868
3175270,1.0589
3175660,0.9501
3175900,1.0381
3176450,0.9619
3176470,1.0082
3176560,1.2150
3176710,1.1558
3176860,1.2429
3178210,1.0461
3178520,0.7161
3178660,0.9582
3178810,1.0436
3179050,1.0945
3200030,0.9714
3200060,0.9249
3200090,1.0225
3200120,0.9593
3200210,0.8410
3200240,0.8522
3200270,0.8624
3200300,0.9807
3200330,1.0098
3200360,0.9726
3200390,0.9405
3200420,0.8345
3200480,1.0089
3200510,1.1940
3301860,0.9073
3302340,0.7601
3302460,1.0304
3302480,0.7227
3302490,0.7148
3302610,0.7655
3302640,0.9811
3302990,0.8843
3303000,0.7911
3303090,0.8077
3303240,0.9169
3303330,0.8945
3303510,1.0352
3303750,0.7626
3303870,0.9133
3303930,1.0250
3303960,0.9859
3304030,0.7604
3304050,0.7715
3304140,0.8559
3304230,0.8505
3304380,0.5938
3304590,0.8237
3304670,0.8965
3304680,0.7474
3304740,0.8294
3304760,0.7170
3304830,1.0100
3304890,0.9489
3304980,0.7316
3305220,0.8081
3305310,0.8446
3305580,0.9259
3305730,0.8971
3305820,0.8425
3305880,0.9451
3305940,0.7740
3306060,0.7296
3306150,0.8836
3306180,0.9228
3306240,0.7724
3306720,0.9232
3307050,0.9838
3307140,1.0701
3307300,0.9105
3400660,1.0996
3400930,0.8690
3400960,0.9080
3401260,0.9130
3401350,1.0012
3401380,1.1756
3401410,1.0293
3401500,0.7933
3401560,0.8539
3401620,1.1057
3401830,0.8211
3401920,1.0312
3401950,0.9260
3402030,0.9603
3402100,1.0705
3402220,1.1670
3402250,1.0032
3402280,1.0368
3402340,0.8854
3402400,1.0199
3402430,0.9994
3402460,1.0598
3402640,0.9430
3402820,1.0230
3403000,0.9685
3403180,1.0868
3403240,1.2150
3403270,0.8952
3403300,0.9627
3403420,0.9692
3403480,0.8983
3403780,1.0250
3403900,1.0849
3403930,0.8690
3403990,1.0956
3404020,0.9828
3404110,1.0599
3404200,1.1875
3404230,0.7097
3404290,0.9177
3404320,1.1437
3404410,1.0374
3404470,0.8759
3404500,1.0208
3404530,0.9815
3404560,0.9936
3404590,0.9425
3404660,0.9706
3404740,0.8153
3404890,1.0772
3404920,1.0595
3404980,1.0699
3405040,1.1854
3405070,0.9351
3405190,1.0779
3405220,1.0658
3405310,1.1739
3405430,1.0740
3405490,1.0635
3405580,1.1137
3405640,0.9780
3405730,1.1785
3405760,0.9813
3405880,1.1076
3406000,1.0794
3406030,0.9753
3406240,1.1313
3406270,0.8014
3406300,0.9583
3406360,0.9684
3406450,0.8587
3406510,1.0420
3406540,0.9750
3406570,1.1650
3406870,1.0873
3406990,0.9705
3407170,0.9462
3407230,1.1419
3407290,0.9391
3407350,0.9202
3407440,0.8751
3407560,0.9715
3407680,0.7776
3407740,0.9355
3407770,0.9507
3407800,0.9789
3407830,1.0214
3407860,0.9080
3407890,0.9838
3407950,1.0156
3408100,0.9556
3408220,0.7540
3408370,1.2345
3408400,0.9437
3408610,0.9795
3408640,0.8197
3408700,1.0383
3408760,0.9202
3408850,0.9077
3408940,0.9112
3409120,1.0432
3409150,0.9550
3409180,0.9077
3409210,1.0886
3409270,1.0528
3409330,1.0696
3409390,1.0617
3409450,1.1147
3409630,0.9994
3409660,0.9700
3409750,0.9865
3410020,1.0152
3410050,0.9818
3410110,1.0389
3410320,1.0249
3410470,0.8612
3410560,0.9603
3410710,1.0067
3410810,1.0827
3410920,1.0898
3410950,0.9985
3410980,1.0220
3411070,1.0381
3411160,0.9972
3411220,0.8906
3411340,0.9529
3411400,0.9923
3411430,0.9434
3411460,0.9759
3411490,0.9697
3411580,0.9971
3411640,0.9627
3411790,0.9911
3411880,0.9363
3411970,1.1721
3412060,1.1761
3412270,0.7122
3412360,1.0035
3412390,0.8512
3412480,0.9893
3412540,0.9693
3412690,0.9963
3412720,0.7962
3412810,0.8239
3412840,0.9306
3412870,1.0174
3412930,0.6924
3412960,0.8233
3412990,1.1212
3413050,0.9403
3413080,1.0374
3413110,1.0817
3413140,0.9729
3413200,0.8040
3413230,0.9967
3413290,0.7941
3413350,1.0600
3413410,1.1843
3413470,0.9872
3413530,1.0035
3413650,0.9856
3413680,1.0198
3413740,1.0981
3413770,1.1054
3413800,0.4607
3414010,0.8501
3414130,1.0214
3414280,0.8135
3414310,0.8612
3414340,1.0772
3414430,0.9522
3414550,0.9045
3414640,1.0191
3414670,1.0459
3414850,1.0065
3415030,1.0828
3415090,1.0702
3415120,0.7800
3415210,1.0791
3415330,1.0373
3415360,0.9469
3415390,1.0037
3415690,1.0421
3415900,1.0126
3415960,0.9682
3415990,0.9200
3416080,1.0162
3416200,1.0018
3416230,0.8906
3416290,0.9105
3416350,1.0255
3416380,0.9247
3416470,0.9677
3416500,0.9932
3416530,1.1293
3416680,1.1473
3416710,1.0697
3416800,0.9459
3416830,0.9558
3416890,0.9680
3416920,1.0013
3416950,1.0754
3417010,1.1216
3417070,0.9197
3417280,1.0590
3417310,0.9907
3417430,0.9763
3417520,0.8400
3417580,0.9787
3417610,0.9702
3417640,1.0547
3417700,1.1338
3417880,1.1971
3417940,0.8687
3418000,0.7899
3418060,0.8789
3418120,0.7698
3418150,1.0147
3418270,1.1707
3418330,0.9718
3500010,0.9065
3500030,0.9487
3500060,0.9184
3500120,0.9271
3500150,0.8881
3500180,0.9514
3500210,0.8948
3500240,0.8728
3500270,0.7670
3500300,0.7300
3500390,1.0116
3500420,1.0422
3500510,0.8362
3500570,1.0220
3500600,0.8518
3500660,1.0584
3500690,1.0069
3500750,0.8973
3500810,0.8318
3500900,0.7570
3500930,0.8898
3500960,0.9879
3500990,0.9397
3501080,1.0449
3501110,1.0082
3501170,0.9641
3501200,0.9540
3501230,1.1395
3501260,0.9254
3501380,1.1709
3501410,0.9170
3501500,0.8899
3501530,0.8812
3501560,0.7655
3501620,0.9514
3501680,0.9806
3501710,1.0154
3501740,0.9813
3501770,0.9219
3501860,0.9077
3501890,1.0147
3501950,0.8133
3502010,1.0472
3502040,0.8604
3502070,0.8327
3502100,0.8665
3502160,0.9718
3502190,0.8861
3502250,0.8691
3502310,0.9434
3502370,0.9334
3502400,1.0737
3502430,0.8185
3502460,0.8047
3502520,0.9596
3502580,0.9202
3502610,1.1280
3502640,1.0149
3502670,0.9627
3502800,0.6788
3600001,0.8236
3600002,0.9982
3600003,1.1121
3600004,0.8976
3600005,0.8443
3600008,0.9043
3600009,0.8336
3600010,0.8685
