id,np_coh
2504080,-0.0393
2504140,-0.0332
2504200,-0.0394
2504230,0.0437
2504260,0.0701
2504290,0.0329
2504320,0.0250
2504360,0.0043
2504410,-0.0198
2504440,0.0091
2504500,0.0894
2504530,-0.0546
2504560,-0.0569
2504590,0.0504
2504620,-0.0207
2504650,-0.0360
2504770,-0.0078
2504800,-0.0479
2504830,-0.0007
2504860,0.0251
2504890,0.0120
2504950,0.0296
2504980,-0.0207
2505010,-0.0626
2505070,-0.0022
2505100,-0.0220
2505130,-0.1464
2505160,0.0213
2505220,-0.0143
2505270,-0.0306
2505280,0.1232
2505370,0.0223
2505400,-0.0062
2505490,0.0531
2505500,-0.0126
2505580,-0.0130
2505610,0.0473
2505670,0.0913
2505730,-0.0208
2505740,0.0102
2505790,0.0013
2505880,0.0503
2505940,-0.0750
2505970,0.0030
2506090,0.0605
2506150,0.0867
2506210,0.0350
2506240,0.0195
2506270,-0.0756
2506300,0.0346
2506330,0.0745
2506390,-0.0364
2506420,0.1126
2506480,-0.0164
2506510,0.1042
2506540,-0.0227
2506630,0.1641
2506660,0.1121
2506690,0.0015
2506720,-0.1801
2506750,0.1033
2506780,0.0730
2506840,0.0179
2506900,0.0152
2506960,-0.0056
2506990,0.0375
2507020,0.0481
2507050,-0.0148
2507080,-0.0191
2507110,-0.0409
2507140,0.0348
2507170,-0.0162
2507230,0.0602
2507260,0.0467
2507290,0.1083
2507320,-0.0869
2507350,0.0150
2507410,0.0413
2507440,0.0310
2507470,0.1015
2507500,0.0281
2507530,0.0452
2507560,-0.0153
2507590,0.0802
2507620,0.1527
2507680,0.0658
2507740,-0.0018
2507770,0.0551
2507830,-0.0431
2507860,-0.0107
2507890,0.0736
2507920,-0.0171
2507980,0.0013
2507990,0.0196
2508040,-0.0164
2508160,0.1924
2508250,-0.0229
2508280,0.0070
2508310,0.0471
2508340,-0.0356
2508370,0.0271
2508430,0.0462
2508580,0.0577
2508610,0.0269
2508640,0.0377
2508670,-0.0671
2508700,0.0461
2508730,-0.0174
2508760,-0.0447
2508790,0.0208
2508820,0.0184
2508850,-0.0267
2508880,-0.0092
2508940,-0.0969
2509000,0.0067
2509030,-0.1404
2509060,0.0638
2509090,0.0026
2509150,-0.0037
2509180,-0.0951
2509210,0.0038
2509270,0.0106
2509300,-0.0689
2509360,-0.0555
2509420,0.0085
2509450,-0.0840
2509600,0.0137
2509630,-0.1279
2509690,-0.0509
2509720,-0.0707
2509780,0.0857
2509870,0.0153
2509900,0.0315
2509930,-0.0373
2509990,-0.0372
2510050,-0.0409
2510140,-0.0209
2510170,-0.0008
2510200,-0.0075
2510380,0.0217
2510470,-0.0664
2510500,0.0472
2510560,-0.0498
2510590,0.0026
2510620,0.0889
2510710,0.0575
2510770,-0.0409
2510830,0.1091
2510860,0.0460
2510890,0.0373
2510920,0.0201
2510950,0.0456
2510980,0.1283
2511010,-0.0832
2511040,0.0279
2511130,-0.0482
2511220,0.0388
2511250,-0.0126
2511310,0.0023
2511340,-0.0165
2511400,-0.0531
2511430,0.0582
2511460,0.0554
2511490,0.1628
2511520,-0.1145
2511580,0.1096
2511670,-0.0485
2511740,-0.0270
2511760,0.0215
2511850,-0.0319
2511880,0.0226
2511910,-0.0651
2511970,0.0328
2512000,-0.0332
2512030,-0.0853
2512060,-0.0820
2512100,0.1067
2512180,-0.0139
2512210,0.0238
2512240,-0.0528
2512270,0.0437
2512390,0.0358
2512420,-0.0387
2512510,0.0420
2512570,0.0260
2512600,0.0529
2512630,0.0191
2512660,0.0315
2512750,0.0092
2512780,-0.0004
2512810,-0.0075
2512840,-0.0352
2512930,-0.0607
2512990,-0.0510
2513020,0.1604
2513050,0.0184
2513080,0.0564
2513110,0.0060
2513170,0.0652
2513200,-0.0002
2513230,-0.0723
2513290,0.0447
2600005,-0.1505
2600013,0.0164
2600015,0.0569
2600016,0.0468
2600017,0.0628
2600018,0.0594
2601920,0.0383
2601950,0.0315
2601980,0.1619
2602160,-0.0109
2602190,0.0170
2602220,-0.0615
2602520,0.0675
2602550,0.0525
2602640,0.0293
2602670,0.0694
2602730,0.0613
2602790,0.0886
2602820,0.0015
2603240,0.1770
2603510,0.0098
2603540,-0.0301
2603690,0.0475
2603870,0.0625
2603900,0.0847
2604020,0.0769
2604170,0.0388
2604260,-0.0149
2604290,-0.0199
2604440,0.0755
2604470,-0.0115
2604530,-0.0104
2604650,0.0467
2604800,-0.0479
2604830,-0.1008
2604950,-0.0615
2605010,0.0396
2605430,0.1149
2605780,0.0007
2605820,0.1245
2605850,-0.0307
2606000,-0.0003
2606090,-0.0590
2606500,0.1004
2606510,0.0069
2606570,-0.0045
2606600,0.0342
2606630,-0.0627
2606720,0.0931
2606780,-0.1158
2606840,0.1882
2606870,0.0722
2606900,0.1253
2606930,0.1325
2606960,-0.0055
2606990,0.0149
2607040,0.1111
2607080,0.0552
2607140,0.0370
2607320,0.0615
2607530,0.0597
2607560,0.1286
2607590,0.0876
2607620,0.0884
2607690,0.0481
2607710,0.1720
2607800,-0.0470
2607890,-0.0050
2608040,0.0678
2608070,-0.0563
2608130,0.0224
2608400,0.0509
2608430,0.0169
2608520,0.1038
2608580,-0.0772
2608640,0.0122
2608670,0.0349
2608730,0.1057
2608770,0.2127
2608910,0.0539
2608940,0.1148
2609150,0.0942
2609560,0.0101
2609570,0.0690
2609750,0.1179
2609840,0.1313
2609900,-0.0631
2609930,0.0600
2610020,-0.0950
2610050,0.1184
2610080,-0.0757
2610110,-0.0262
2610140,0.1244
2610200,-0.0772
2610380,-0.0111
2610410,-0.0716
2610590,0.1397
2610620,0.0574
2610650,-0.0652
2610750,0.1020
2610830,0.1026
2610860,-0.0249
2611030,0.0813
2611140,-0.0628
2611400,0.0088
2611430,-0.0461
2611550,0.0659
2611600,0.1046
2611610,-0.0416
2611640,-0.2224
2611670,0.0780
2611910,0.0371
2612000,-0.0827
2612030,0.0743
2612150,0.0602
2612240,-0.0838
2612300,0.1959
2612330,-0.0279
2612420,0.0237
2612450,-0.2280
2612480,0.0666
2612540,0.0019
2612560,0.0153
2612600,0.0950
2612690,0.0745
2612960,-0.0702
2612990,0.0531
2613050,0.0419
2613090,0.0791
2613500,0.0200
2613530,0.0042
2613560,-0.0164
2614070,-0.0703
2614100,0.0473
2614230,-0.0250
2614250,-0.0064
2614280,0.1238
2614460,0.0367
2614520,0.0346
2614550,0.0532
2614610,-0.0265
2614690,-0.0816
2614700,0.0429
2614730,0.0002
2614760,0.0202
2614820,0.0255
2615060,0.0720
2615150,-0.0059
2615390,0.0976
2615420,-0.0383
2615450,-0.0692
2615540,0.1135
2615730,0.0084
2615830,0.0276
2615870,0.0347
2615970,0.0526
2615990,0.1724
2616020,0.0222
2616050,0.0934
2616110,-0.0366
2616320,0.1391
2616350,0.0194
2616380,0.0479
2616410,0.0750
2616440,-0.0766
2616470,-0.0087
2616500,0.0175
2616830,0.0528
2617160,0.0194
2617220,0.0494
2617250,0.0643
2617400,0.0312
2617520,0.1130
2617550,-0.0071
2617640,0.0600
2617700,0.0015
2617730,0.0542
2617760,-0.0611
2617820,0.0297
2617860,0.0102
2617880,0.0486
2617910,0.0064
2617940,0.0337
2617970,0.0431
2618030,0.0539
2618180,0.0608
2618270,-0.0982
2618390,0.0789
2618420,0.0260
2618450,0.0102
2618480,0.0219
2618510,0.0708
2618540,-0.0536
2618570,-0.0219
2618600,0.0453
2618720,-0.0005
2618810,0.0333
2618840,0.0875
2618930,0.1048
2618990,-0.0158
2619050,0.0228
2619100,-0.0310
2619170,-0.0175
2619250,0.0628
2619410,0.0377
2619470,0.0672
2619530,-0.0167
2619580,-0.0495
2619620,0.0059
2619800,0.0904
2619830,0.0511
2619890,0.0752
2619920,-0.0297
2619950,0.1032
2620050,-0.0369
2620070,0.0078
2620160,-0.0417
2620280,0.0830
2620310,0.1239
2620340,0.0334
2620380,-0.0052
2620400,0.1636
2620550,0.1809
2620610,-0.0761
2620670,0.0384
2620730,-0.0014
2620820,0.0414
2620850,0.1233
2620880,0.1111
2620910,0.0826
2620940,0.0931
2620980,0.1489
2621120,-0.0130
2621150,-0.0995
2621180,0.0033
2621210,-0.0445
2621240,-0.0137
2621390,-0.0787
2621450,0.0896
2621570,0.0806
2621600,-0.0465
2621690,0.1155
2621840,-0.0124
2621870,-0.0123
2622050,0.0596
2622200,0.0236
2622320,0.1023
2622350,0.0048
2622380,0.0128
2622410,0.0963
2622470,0.1033
2622500,-0.0723
2622620,0.0669
2622740,-0.0508
2622860,0.0022
2622970,0.0921
2622980,0.1169
2623040,-0.0105
2623070,0.0589
2623100,0.1670
2623130,0.0262
2623250,0.0386
2623280,0.0679
2623310,-0.0136
2623460,0.0239
2623490,-0.0203
2623520,-0.0495
2623550,-0.0374
2623580,-0.0122
2623610,0.0720
2623790,-0.0098
2623820,0.0111
2623850,0.2040
2623910,0.0548
2624120,-0.0259
2624150,0.0960
2624180,0.0996
2624420,-0.0685
2624570,0.1044
2624600,-0.0201
2624630,0.0241
2624690,-0.0087
2624720,0.0443
2624750,0.0131
2624810,0.1296
2624840,-0.0714
2624960,0.0650
2625020,0.0331
2625140,0.0882
2625230,0.0916
2625290,0.0382
2625320,0.0236
2625350,0.1863
2625400,0.0549
2625560,0.0567
2625680,0.0727
2625740,0.1340
2625800,0.0948
2625950,-0.1637
2625980,0.0930
2626010,0.0551
2626040,-0.0075
2626130,0.0430
2626190,0.0475
2626220,0.0570
2626280,0.0195
2626370,0.1233
2626400,0.1281
2626520,0.0536
2626760,0.1177
2626970,0.0352
2627060,0.1613
2627150,-0.0318
2627210,-0.0595
2627240,0.0300
2627420,0.1663
2627660,0.0013
2627810,0.0489
2627900,-0.0104
2627930,0.0597
2627960,0.0549
2628140,0.0237
2628170,0.0293
2628200,0.0223
2628500,0.0220
2628530,0.0758
2628560,0.0356
2628740,-0.0688
2628830,0.0173
2628890,0.0810
2628950,0.0213
2629120,0.0561
2629160,0.0793
2629250,0.0485
2629370,0.0227
2629400,0.0638
2629460,-0.0014
2629490,-0.0629
2629520,0.0873
2629540,0.0445
2629670,0.1164
2629790,-0.0055
2629910,-0.0115
2629940,-0.0292
2630030,0.0743
2630090,0.0627
2630120,0.0133
2630210,-0.0375
2630300,0.0115
2630390,0.0576
2630450,0.1119
2630660,0.0013
2630780,0.1005
2630840,0.1434
2630930,0.0674
2630960,0.2431
2630990,0.0645
2631020,0.0261
2631320,-0.0976
2631380,-0.0236
2632220,-0.0628
2632250,0.0043
2632280,0.0254
2632300,0.0634
2632310,0.0083
2632340,-0.0240
2632370,0.0800
2632550,0.0756
2632610,0.1322
2632640,0.1466
2632670,0.1105
2632820,-0.0076
2632850,0.1198
2632880,0.0162
2632910,0.0189
2632940,0.1517
2633000,0.1416
2633030,0.0733
2633090,0.0283
2633120,0.0508
2633360,-0.0343
2633410,0.1467
2633420,0.0677
2633510,0.1292
2633540,0.1757
2633720,0.0910
2633810,0.0106
2633840,-0.0011
2633870,0.0519
2633900,0.0958
2633930,0.0322
2634260,0.0497
2634380,0.0341
2634410,0.0585
2634440,-0.0094
2634470,0.0654
2634560,0.1654
2634650,0.0777
2634680,-0.0817
2634710,0.0659
2634950,-0.0400
2635160,-0.0647
2635190,0.0107
2635220,0.0104
2635310,-0.0018
2635460,-0.0407
2635520,0.1394
2635550,0.0680
2635730,0.1233
2635820,-0.0778
2635850,0.1653
2635910,0.1214
2635940,-0.0804
2636060,0.0091
2636270,0.0265
2636300,0.0598
2636330,0.0863
2636420,0.1727
2636485,0.1024
2636540,0.0021
2636570,0.0434
2636600,0.0705
2636630,0.0884
2636660,0.1705
2700001,0.0403
2700005,0.1134
2700006,0.0497
2700007,-0.1083
2700008,-0.1102
2700013,0.2025
2700017,0.0817
2700019,0.0124
2700021,0.0573
2700022,0.0406
2700023,0.1467
2700088,0.1044
2700089,0.1088
2700090,0.0710
2700091,0.0118
2700099,-0.0070
2700100,0.1345
2700102,-0.0064
2700104,0.0672
2700105,0.0922
2700106,0.1875
2700107,0.0430
2700108,-0.0649
2700109,0.1231
2700123,0.0111
2700124,-0.0219
2700125,0.0670
2700126,0.0047
2700128,-0.0107
2700130,-0.1071
2700145,-0.0005
2700146,0.0400
2700161,-0.2249
2700162,0.0557
2700182,0.1180
2700231,-0.1283
2700287,0.1343
2700294,-0.1482
2700326,-0.1140
2700328,0.0309
2702640,-0.0553
2702720,-0.0484
2702730,-0.0461
2702760,-0.0452
2702910,-0.1188
2702930,0.0705
2702970,0.0347
2703030,0.0909
2703060,0.1125
2703150,-0.0269
2703180,0.0614
2703450,0.0139
2703570,-0.0359
2703660,0.1318
2703690,0.1129
2703750,-0.0591
2703870,0.0666
2704050,0.0678
2704440,0.1373
2704470,-0.0244
2705460,0.0967
2705660,0.0327
2705760,0.0534
2705790,-0.0088
2706060,0.0382
2706090,0.0256
2706150,0.0554
2706240,-0.0658
2707200,0.0640
2707290,0.0007
2707350,0.0115
2707380,-0.0589
2707410,0.1059
2707470,0.1954
2707500,0.0882
2707590,0.0790
2708100,0.0122
2708190,-0.0011
2708220,0.2306
2708910,0.0840
2709330,0.0271
2709420,0.0156
2709440,0.0432
2709480,-0.0271
2709510,-0.0482
2709720,0.0680
2709750,0.1451
2710060,0.1301
2710090,0.0670
2710140,0.0072
2710170,0.0543
2710230,0.1092
2710260,0.0257
2711010,0.0854
2711040,0.0617
2711085,0.0736
2711130,0.0103
2711190,0.0406
2711250,0.0010
2711370,0.1550
2711520,-0.0367
2711670,0.0169
2711760,0.0340
2711820,0.0171
2711880,0.0605
2711910,0.0354
2712240,0.1243
2712270,0.0127
2712300,-0.0240
2712360,0.0018
2712420,-0.0487
2712580,0.0418
2712900,-0.0410
2713110,-0.0263
2713140,-0.1063
2713170,0.0629
2713530,0.0507
2713560,0.1084
2713590,0.0179
2713920,0.0278
2713980,0.1150
2714070,-0.0759
2714190,0.0823
2714220,0.0757
2714260,0.0315
2714280,0.0826
2714970,0.0841
2715000,0.1513
2715030,-0.0001
2715750,0.1374
2716980,0.0592
2717100,-0.0394
2717120,-0.1409
2717220,0.0255
2717250,-0.0449
2717520,0.0004
2717780,0.0840
2718070,-0.0041
2718090,0.0423
2718210,-0.0189
2718240,-0.0124
2718330,0.0379
2718570,0.0883
2718750,0.0980
2718780,0.1002
2718810,0.0345
2718940,0.0287
2718960,0.0314
2719320,0.0800
2720550,0.1829
2720580,0.1773
2720670,0.0935
2721240,0.1329
2721320,0.0347
2721390,0.1522
2721420,0.0723
2721450,0.0421
2721480,0.1259
2721540,0.1265
2722920,0.0653
2722950,0.0849
2723010,0.1347
2723310,0.2366
2723400,0.0294
2723430,0.1199
2723490,0.0146
2723520,0.0104
2723820,0.0343
2723850,0.0540
2723880,0.0167
2723910,0.0772
2725080,0.0727
2725140,-0.0291
2725200,0.0437
2728050,-0.0156
2728080,0.0186
2728110,0.0487
2728140,0.1322
2728170,0.1485
2728200,0.1086
2728230,0.0445
2728290,0.0734
2728320,0.0608
2728350,0.0746
2728380,0.0160
2728950,0.0147
2728970,0.0474
2730030,0.1029
2730060,0.0959
2730090,0.0131
2730150,-0.1489
2730480,0.0520
2731750,0.1175
2731780,-0.0431
2731800,-0.0488
2732070,0.0600
2732250,0.0135
2732390,0.0145
2732430,0.0259
2732520,-0.0886
2732550,0.0808
2732820,0.0661
2732850,0.0395
2732880,0.0023
2733000,0.1248
2733210,0.1491
2733270,-0.0532
2733330,0.0702
2733390,0.1521
2733420,0.0475
2733450,0.1447
2733480,0.0138
2733510,0.0321
2733540,0.0648
2733600,0.0841
2733780,0.0688
2733790,0.1113
2733810,0.0645
2733840,-0.0369
2733870,0.1131
2733900,0.0195
2738160,0.0651
2738190,0.0260
2738850,-0.0240
2738880,0.0872
2740665,-0.0443
2740740,0.0412
2740830,-0.0660
2740860,-0.0306
2741040,0.0067
2741060,0.0137
2741430,-0.0579
2741460,0.0234
2741850,0.0630
2741880,-0.1097
2741910,0.1663
2742160,0.0333
2742270,0.0402
2742330,-0.0958
2742360,0.0501
2742720,0.1576
2742780,-0.0653
2744070,0.1037
2744160,0.0676
2745735,0.0262
2791445,0.0054
2791450,0.0576
2791451,0.0749
2800390,0.0924
2800450,0.1650
2800510,0.0564
2800540,0.0697
2800630,0.1879
2800750,-0.0362
2800820,0.0896
2800840,0.0362
2800870,0.1457
2800990,0.2440
2801090,0.1251
2801170,0.0882
2801200,0.0269
2801220,0.2193
2801260,0.0016
2801290,0.0598
2801320,0.1017
2801440,0.0476
2801490,0.0758
2801530,0.1458
2801560,0.1367
2801590,0.0483
2801620,0.0472
2801680,0.1448
2801710,-0.0462
2801740,0.0578
2801770,0.0295
2801800,0.1557
2801860,0.0636
2802010,0.1499
2802100,0.2070
2802160,0.1726
2802190,0.0427
2802280,0.0856
2802340,0.0187
2802370,0.1199
2802400,0.0415
2802430,0.0461
2802460,0.1736
2802490,0.0119
2802520,0.0285
2802550,0.1934
2802640,0.0593
2802670,-0.0793
2802700,0.1810
2802730,0.1571
2802790,0.0733
2802820,0.1985
2802850,0.0677
2802910,0.0665
2802940,0.1218
2803000,0.0132
2803030,-0.0667
2803060,-0.0401
2803090,0.0486
2803120,0.0951
2803150,0.1719
2803240,0.1132
2803270,0.0084
2803360,0.0893
2803450,0.1335
2803480,0.0423
2803510,-0.0231
2803520,0.1235
2803530,0.1477
2803540,0.0154
2803570,0.0045
2803600,0.0140
2803630,-0.0324
2803660,0.0923
2803690,0.0305
2803720,0.0414
2803750,0.1539
2803780,0.0470
2803830,0.1605
2803900,-0.0173
2803930,0.0737
2803990,0.0667
2804020,0.0851
2804050,0.1924
2804110,0.0061
2804140,0.1393
2804170,0.0771
2804230,0.1780
2804260,0.0206
2804320,0.2161
2804350,0.1729
2804380,0.1323
2804440,0.0554
2804470,0.0978
2804500,-0.0115
2804530,-0.0257
2804560,0.1726
2804590,0.2166
2804620,0.0072
2804740,0.0022
2804800,-0.0830
2900001,0.0785
2900002,0.0496
2900004,-0.1219
2901000,0.0097
2902850,0.0943
2902910,0.0529
2903150,0.0160
2903200,0.1509
2903270,-0.2032
2904020,-0.0270
2904050,-0.0039
2904500,0.1157
2904620,0.0615
2904890,-0.0885
2905250,0.0833
2905310,0.0794
2905370,-0.0028
2905430,0.0570
2905580,0.0127
2905640,-0.0046
2905660,0.0422
2905760,-0.0045
2905880,0.0869
2905940,-0.0211
2906120,-0.0068
2906360,-0.1349
2906510,-0.0124
2906990,0.0013
2907020,0.1469
2907080,-0.0018
2907120,0.0542
2907350,0.0230
2907380,0.1110
2907460,-0.0005
2908170,-0.0138
2908250,0.0590
2908320,-0.0109
2908370,0.0980
2908400,0.0104
2908460,-0.0070
2908760,0.0874
2909720,0.0474
2909750,-0.0053
2909780,-0.0274
2909860,-0.0246
2909900,-0.1283
2909930,0.0768
2910110,0.0298
2910290,-0.0771
2910320,-0.0624
2910380,0.0230
2910410,0.0183
2910500,-0.0809
2910770,-0.0297
2910800,0.0146
2910830,-0.0790
2910920,-0.0085
2911220,-0.0187
2911250,0.0698
2911310,-0.0302
2911340,0.0887
2911400,0.0476
2911550,0.0904
2911650,-0.0409
2911700,0.0209
2911850,-0.0894
2911910,-0.0954
2911940,0.0353
2911990,0.0937
2912010,-0.0136
2912030,0.0958
2912240,-0.0120
2912290,0.0187
2912300,0.0089
2912450,0.1328
2912540,0.0267
2912550,-0.0578
2912660,0.0020
2913080,-0.0471
2913140,0.0320
2913170,-0.0558
2913560,0.0698
2913590,-0.1387
2913650,0.0482
2913710,0.0261
2913760,0.0025
2913830,0.0178
2914250,-0.0083
2914280,-0.0012
2914320,0.1120
2914340,-0.0580
2914400,0.0283
2914430,0.0266
2914490,-0.0963
2914550,0.0570
2914840,-0.0941
2915420,0.1046
2915450,0.0174
2915480,0.0044
2915600,-0.0495
2916190,-0.0675
2916230,-0.1119
2916350,-0.0607
2916380,-0.0615
2916400,0.3443
2916450,-0.0282
2916500,-0.0825
2916740,0.0321
2916770,0.0429
2916830,0.0548
2917820,0.0807
2917850,0.0616
2917970,0.0222
2918220,0.1001
2918240,-0.1056
2918270,0.0249
2918300,-0.0404
2918460,-0.0702
2918480,-0.0556
2918540,-0.0121
2918600,0.0429
2918690,0.0226
2919080,0.0583
2919170,-0.0178
2919230,0.0008
2919260,-0.1189
2919350,-0.0976
2919410,0.0190
2920010,0.0364
2920050,0.1108
2920310,0.0895
2920410,0.0467
2920430,-0.0503
2920490,0.0100
2920550,0.1357
2920610,-0.0553
2920670,-0.1006
2920700,0.0192
2920810,-0.0252
2921100,-0.0056
2921120,-0.0259
2921210,-0.1136
2921330,0.1100
2921510,0.0792
2921540,0.0127
2921600,0.0154
2921810,-0.0900
2921840,-0.0537
2921875,0.0666
2921960,-0.0469
2922530,0.0678
2922740,-0.1045
2922800,0.0870
2922830,-0.0347
2922860,0.0617
2922890,0.0557
2923010,0.1112
2923100,0.0235
2923160,0.0721
2923340,-0.0321
2923430,0.0935
2923460,0.0179
2923490,0.0371
2923550,0.0017
2923580,0.0852
2923700,0.0194
2923730,0.0159
2924530,-0.0143
2925140,0.0002
2925210,-0.0608
2925230,0.0451
2925290,0.0383
2925330,0.0038
2925350,0.0286
2925450,-0.0718
2925500,0.0206
2925620,-0.0847
2925640,-0.1189
2925650,-0.0621
2925710,0.0602
2926070,-0.0577
2926160,-0.0387
2926220,0.0191
2926480,0.0594
2926640,-0.0161
2926670,-0.1477
2926850,0.0158
2926890,-0.0130
2926970,0.1066
2927060,0.0239
2927090,0.0034
2927540,-0.0652
2927570,0.0121
2927630,-0.0339
2927660,-0.0244
2927830,0.0745
2927900,-0.0695
2928110,-0.0842
2928260,-0.0282
2928380,-0.0451
2928410,-0.0458
2928430,0.0631
2928560,-0.1099
2928710,0.0457
2928740,0.0594
2928800,0.0063
2928860,-0.0626
2928920,0.0800
2928950,0.1055
2929100,-0.0065
2929170,-0.0938
2929250,0.0767
2929280,0.2634
2929370,-0.0405
2929430,-0.0273
2929520,-0.0125
2929640,0.0906
2929760,0.0379
2930270,-0.1617
2930330,0.0099
2930360,-0.0085
2930420,-0.0915
2930450,0.0065
2930520,-0.0361
2930570,-0.0674
2930660,-0.0612
2930690,-0.0223
2930780,0.0057
2930840,-0.1313
2931020,0.0859
2931050,0.1159
2931070,0.0222
2931110,-0.0219
2931440,0.0293
2931500,0.0384
2931530,0.0352
2931560,-0.0419
2931650,0.0521
2931680,0.0396
2931710,0.0348
2931800,-0.0045
2931830,0.0363
2932010,-0.0576
2932070,0.0026
2932100,0.0582
2932110,-0.0482
2932190,0.0340
2932310,0.1308
3000002,0.0635
3000003,-0.0469
3000005,0.0898
3000654,-0.1315
3002010,-0.0893
3002070,-0.0078
3002730,0.0230
3003290,-0.0295
3003800,-0.0749
3003820,-0.0055
3003870,-0.0427
3004230,-0.1627
3004560,0.0084
3004980,0.0009
3005280,0.0583
3006840,0.0888
3007050,-0.1263
3007110,0.1639
3007190,0.0519
3007330,-0.1442
3007410,-0.0199
3008670,0.0623
3008910,0.0668
3009560,0.0983
3009720,-0.0598
3010080,-0.0565
3011100,0.0029
3011520,0.0377
3012420,-0.0850
3012510,-0.0520
3013040,0.0329
3013260,0.0693
3013560,0.0299
3013860,-0.0476
3014700,0.0770
3014820,-0.0076
3015200,-0.1076
3015450,0.0213
3016200,-0.0514
3016490,0.0227
3016530,0.0892
3016880,-0.0467
3016950,-0.0737
3017130,-0.0410
3017610,-0.0211
3018410,-0.0836
3018570,0.0258
3018780,-0.0449
3021060,-0.0196
3022080,0.0066
3023040,-0.0356
3023940,0.0096
3024200,-0.1018
3025020,0.0381
3025890,-0.0064
3026160,0.1009
3027570,0.0514
3027740,0.1535
3100006,-0.0146
3100011,-0.0627
3100016,-0.0255
3100021,-0.0575
3100022,0.0889
3100034,0.1140
3100041,0.0950
3100071,0.1438
3100085,0.0339
3100088,0.0172
3100095,0.0854
3100098,0.0319
3100112,0.0942
3100114,0.0535
3100115,0.1952
3100116,0.0713
3100118,0.0096
3100121,0.0632
3100122,0.2575
3100129,0.0607
3100132,0.1179
3100163,0.2097
3100165,0.0558
3100170,0.0359
3101992,0.3017
3102770,0.0902
3102820,0.0131
3102910,0.0924
3103130,0.0624
3103330,0.1653
3103360,0.0985
3103540,0.0840
3103600,0.0363
3103810,0.1084
3103990,0.1561
3104100,0.0292
3104920,-0.0411
3104950,0.0178
3104980,0.0108
3105340,0.0819
3105460,-0.0720
3162950,0.2374
3170110,0.2161
3170440,0.1032
3170530,0.0027
3170650,0.1753
3170710,-0.0068
3171100,-0.0157
3171220,0.0722
3171580,0.0802
3171820,0.1232
3171940,-0.0289
3172390,0.0806
3172810,0.0916
3172840,0.0812
3173050,0.1110
3173290,0.0890
3173470,0.0574
3173710,0.1403
3173740,-0.0067
3173830,-0.0332
3173890,0.1372
3174160,-0.0492
3174200,0.0690
3174430,0.1252
3174580,0.0907
3174760,0.0178
3174820,0.1220
3174850,0.0222
3174940,-0.0825
3175210,0.0470
3175270,0.1217
3175510,0.2435
3175630,0.0832
3175660,0.0227
3175770,0.2469
3175900,0.0553
3176450,0.1176
3176470,0.1746
3176560,0.1987
3176710,-0.0071
3176860,0.1124
3177550,0.0457
3178020,0.0847
3178210,0.1881
3178520,0.2002
3178660,0.0068
3178720,0.0710
3179050,0.1667
3179080,0.0413
3200030,0.0242
3200060,0.0986
3200090,0.0170
3200120,-0.0108
3200210,-0.0121
3200240,-0.0347
3200270,-0.0466
3200300,0.0699
3200360,-0.0453
3200390,-0.0287
3200450,0.0545
3200480,0.0774
3200510,-0.0132
3300035,-0.0204
3300616,-0.0372
3301380,0.1181
3301440,0.1851
3301470,0.0466
3301500,-0.0215
3301590,-0.0104
3301620,0.0793
3301650,0.0359
3301680,0.1401
3301740,0.0628
3301860,0.0526
3301890,-0.0133
3301950,0.0607
3302010,-0.0413
3302070,0.1589
3302100,0.2098
3302130,0.0517
3302250,0.0017
3302280,0.0697
3302310,0.1608
3302340,0.0434
3302460,-0.0066
3302480,-0.0130
3302490,-0.0184
3302580,0.0983
3302610,-0.0351
3302640,0.0579
3302760,0.0268
3302790,0.0583
3302880,0.0384
3302910,0.0263
3302970,0.0317
3302990,0.2005
3303000,0.1112
3303090,0.1374
3303150,0.1656
3303180,0.0019
3303210,0.1790
3303240,0.1889
3303330,-0.0530
3303360,0.2107
3303420,0.0992
3303480,0.0480
3303510,0.1003
3303540,0.1320
3303600,0.0555
3303660,0.0639
3303690,0.1412
3303750,0.0931
3303780,0.0258
3303840,0.1408
3303870,-0.0021
3303900,0.1317
3303930,0.0519
3303960,0.1448
3304030,0.1194
3304040,0.0764
3304050,0.0800
3304080,-0.0548
3304140,-0.0130
3304230,0.1581
3304350,0.0656
3304380,0.0088
3304410,0.0286
3304500,0.0231
3304590,0.1373
3304670,0.0642
3304680,0.0543
3304740,-0.0157
3304760,0.0629
3304830,0.0993
3304890,0.0953
3304950,0.1250
3304960,0.1224
3304980,0.0660
3305040,0.0445
3305220,0.0454
3305280,0.1281
3305310,0.0281
3305370,0.0316
3305430,0.0563
3305460,0.1151
3305520,0.1572
3305550,0.0186
3305580,0.0837
3305730,0.1479
3305760,0.0908
3305790,0.1950
3305820,0.2133
3305880,0.0692
3305940,0.0358
3305970,-0.0008
3306030,0.0220
3306060,0.1021
3306080,0.0463
3306150,0.0861
3306180,0.0240
3306240,0.0346
3306420,-0.1158
3306480,0.0342
3306540,0.2458
3306720,0.0555
3306780,0.0284
3306930,-0.0012
3307050,0.2352
3307115,0.0722
3307140,-0.0536
3307170,0.0736
3307300,0.0371
3400004,0.0792
3400008,0.0256
3400009,-0.0211
3400660,0.0775
3400690,0.1302
3400720,-0.0008
3400750,0.1407
3400810,0.0927
3400840,-0.0856
3400900,-0.0432
3400960,-0.0698
3401020,-0.0104
3401050,0.0545
