id,np_grd
1710800,0.9370
1710820,0.7161
1711010,1.0282
1711250,0.8481
1711290,1.0096
1711350,1.0853
1711610,0.9051
1711790,0.8941
1711850,0.7688
1711880,0.9769
1711980,1.0842
1712000,0.8850
1712060,0.9521
1712120,1.0233
1712210,1.1318
1712240,1.0159
1712330,0.9595
1712420,0.8435
1712450,0.8992
1712540,0.9601
1712700,0.9661
1712720,0.8877
1712760,0.8965
1712810,0.9153
1712840,0.9042
1712960,0.8212
1713050,1.0015
1713140,1.1536
1713170,0.7919
1713240,0.8399
1713260,1.1669
1713290,0.8351
1713440,1.1462
1713500,0.9877
1713530,0.9622
1713560,1.0167
1713660,0.8546
1713710,1.1020
1713770,0.8206
1713920,0.7634
1713970,0.9983
1714050,1.0320
1714100,1.2165
1714160,1.1725
1714220,0.7231
1714250,1.0982
1714350,1.2131
1714430,0.9876
1714460,0.9960
1714550,0.9160
1714710,0.8265
1714820,0.9253
1715100,0.7565
1715180,1.0798
1715400,0.6872
1715420,0.8920
1715450,0.7550
1715480,0.8777
1715490,0.8151
1715630,1.0012
1715660,0.9953
1715700,1.0566
1715780,1.1027
1715820,1.1009
1715880,0.9535
1715900,0.6570
1715930,1.0823
1716050,1.1805
1716080,0.8468
1716140,0.8521
1716290,0.7312
1716350,0.9471
1716380,0.9705
1716410,0.9704
1716530,1.0616
1716560,1.0382
1716590,1.0532
1716680,1.1799
1716800,1.1111
1716860,1.0827
1716920,0.9387
1716950,0.7472
1717040,0.9784
1717160,1.0036
1717220,1.0888
1717280,0.7389
1717310,0.9631
1717370,0.9860
1717520,1.0153
1717670,0.8970
1717730,1.1165
1717800,0.8760
1717850,1.2592
1718060,0.9225
1718090,0.8724
1718240,0.9168
1718270,0.9010
1718360,0.9308
1718420,1.0572
1718510,0.9240
1718570,1.0548
1718810,0.8841
1718840,1.1223
1718870,0.8911
1718990,1.1050
1719110,1.1534
1719200,1.0676
1719230,0.9774
1719260,1.0331
1719290,1.0405
1719500,1.1400
1719530,0.9729
1719660,0.8316
1719830,1.0961
1719960,1.1459
1719970,1.0124
1720170,0.9771
1720180,0.9096
1720220,1.0378
1720280,0.8411
1720380,0.9219
1720430,0.8645
1720490,1.0319
1720550,0.8157
1720580,1.0522
1720640,0.9157
1720760,0.7953
1720880,1.0996
1720970,1.1363
1721000,0.9633
1721030,1.1249
1721180,0.9711
1721270,1.0095
1721300,0.8685
1721390,0.8498
1721420,0.8484
1721450,0.8726
1721600,1.0515
1721630,1.1111
1721720,1.0446
1721750,0.9282
1721870,0.9796
1721900,0.9442
1722020,0.9641
1722080,0.7491
1722130,0.8679
1722150,0.8575
1722300,1.0521
1722530,1.0670
1722620,1.0474
1722710,0.7770
1722770,0.9012
1722800,0.9549
1722920,0.9190
1722980,0.9223
1723090,1.1246
1723100,1.1061
1723200,0.9854
1723250,1.0315
1723460,0.9203
1723730,1.1672
1723850,0.9213
1723920,0.8951
1724000,1.1095
1724060,0.9457
1724270,0.9907
1724330,0.9256
1724390,0.9099
1724420,1.1285
1724480,0.9871
1724600,0.8366
1724650,0.8752
1724720,0.8183
1724750,1.0175
1724780,0.9720
1724870,0.9632
1724940,1.0607
1725000,0.8868
1725020,0.8072
1725050,0.9469
1725110,0.9505
1725190,0.8496
1725290,1.0015
1725500,1.1393
1725590,0.7131
1725620,1.0701
1725690,0.9738
1725740,0.8881
1725920,1.0738
1725950,0.8902
1726100,1.0245
1726190,1.0452
1726250,0.7611
1726310,0.9169
1726370,1.0774
1726400,0.7957
1726430,0.7712
1726490,0.9951
1726550,0.9839
1726590,0.8309
1726610,1.0123
1726710,1.0601
1726800,0.8061
1726820,1.0391
1726850,1.1857
1727180,0.8296
1727210,0.9913
1727290,0.9301
1727300,0.8820
1727340,1.0287
1727390,0.8727
1727540,0.9217
1727610,0.8168
1727710,1.1231
1727720,1.0484
1727840,0.8331
1727960,0.8454
1727990,0.8523
1728140,1.0142
1728270,0.9686
1728500,1.2770
1728560,1.0564
1728620,0.9014
1728650,1.1050
1728700,0.9382
1728810,0.9205
1728890,1.1012
1728920,0.7418
1728980,0.9548
1729040,0.9669
1729100,0.6428
1729130,1.0915
1729190,1.0626
1729250,0.9939
1729420,0.9400
1729670,1.0127
1729760,0.9641
1729890,0.8327
1729940,0.9643
1730060,1.0090
1730160,1.0322
1730200,1.0380
1730220,0.8606
1730270,0.9351
1730300,0.9555
1730420,1.0240
1730570,1.0886
1730600,1.0359
1730630,0.8281
1730660,0.9875
1730750,0.9714
1730780,1.1564
1730810,0.9534
1730840,1.0563
1730930,0.7762
1730990,0.8470
1731020,0.7695
1731050,1.1344
1731080,0.7890
1731200,1.0589
1731230,0.6683
1731270,1.0867
1731290,1.0807
1731380,0.9286
1731410,0.8231
1731500,0.9993
1731710,1.0151
1731740,1.1435
1731770,1.0935
1731920,0.7788
1732040,1.1030
1732100,0.8040
1732160,0.9490
1732190,0.9401
1732280,0.8916
1732520,1.1929
1732550,1.1699
1732670,0.8364
1732770,1.1746
1732830,1.0244
1732850,1.1273
1732960,0.5125
1732970,1.0518
1733000,0.9364
1733300,0.7925
1733380,1.0230
1733390,1.1006
1733450,0.9012
1733690,0.8267
1733750,1.1232
1733810,0.9785
1733840,1.2317
1733870,1.0926
1733930,1.0518
1733950,1.1654
1733990,0.9642
1734100,0.8918
1734140,0.9895
1734230,1.1112
1734260,0.8202
1734320,0.9140
1734350,1.0152
1734410,0.8470
1734440,0.6547
1734510,0.8739
1734540,1.1202
1734590,0.9875
1734710,1.2018
1734740,1.2272
1734990,1.0052
1735010,0.8915
1735160,1.0049
1735220,0.9742
1735370,0.9355
1735400,1.0061
1735460,0.8266
1735640,0.9683
1735820,0.9146
1735940,0.6712
1735970,1.0761
1736090,1.1203
1736180,0.9763
1736210,1.0499
1736300,0.8850
1736330,0.9042
1736360,0.8948
1736450,1.0304
1736480,1.1135
1736510,1.1930
1736570,1.1345
1736600,0.9656
1736720,0.9829
1736750,0.7757
1736810,0.9964
1736900,0.9329
1737050,0.8725
1737080,0.8866
1737170,1.0502
1737320,0.7929
1737350,0.8482
1737380,1.0627
1737490,0.9898
1737590,0.8658
1737650,0.9762
1737680,0.9332
1737860,0.8370
1737980,0.9278
1738070,0.8722
1738130,0.8661
1738220,0.8745
1738370,0.9082
1738400,1.1342
1738460,0.9587
1738520,0.9041
1738700,0.9865
1738760,0.9612
1738910,0.9672
1739030,0.8890
1739090,0.8118
1739120,0.9545
1739390,0.8238
1739420,0.8332
1739450,0.8511
1739510,0.9915
1739600,0.9542
1739780,1.2385
1739930,1.1518
1739960,0.8086
1740070,1.0939
1740080,1.0691
1740140,0.9631
1740260,1.0275
1740320,0.6568
1740350,0.9371
1740470,0.9767
1740500,1.1853
1740530,0.9181
1740620,1.0548
1740830,0.5299
1741010,0.9387
1741040,1.0465
1741070,1.0812
1741190,0.9238
1741250,0.8768
1741360,1.0864
1741520,1.0221
1741550,1.0356
1741580,0.7274
1741690,1.0542
1741700,1.0840
1741750,0.8386
1741790,1.0142
1741820,1.1326
1741980,0.9107
1742060,1.1399
1742180,1.0280
1742210,1.0326
1742240,0.8457
1742300,1.0290
1742310,0.8311
1742480,0.9703
1742600,1.1267
1742630,0.8142
1742660,0.8928
1742720,0.9258
1742790,0.8756
1742840,1.2187
1742900,0.8506
1742960,1.0116
1743020,1.0268
1743050,0.7917
1743110,1.0473
1743330,0.9700
1743380,0.9697
1743860,0.9414
1743960,0.9026
1743962,0.8592
1800008,0.8710
1800030,0.9819
1800060,0.9625
1800120,0.8694
1800150,0.8750
1800180,1.0414
1800210,0.8430
1800240,0.9657
1800270,1.0088
1800330,1.1237
1800360,1.1020
1800390,1.0627
1800420,1.1232
1800450,0.9746
1800480,0.9147
1800570,1.1191
1800600,0.9745
1800630,1.1505
1800660,0.9406
1800690,1.0628
1800720,0.8750
1800750,0.8902
1800840,0.9258
1800900,1.0846
1800960,0.9797
1801020,1.2043
1801050,0.9240
1801060,0.8573
1801200,1.0622
1801290,0.8029
1801410,0.8466
1801440,1.0730
1801560,1.0112
1801590,1.0088
1801710,0.8570
1801740,1.0176
1801770,1.0585
1801890,1.0394
1801920,0.9723
1802040,1.0144
1802130,1.0470
1802160,0.9633
1802190,0.9681
1802220,1.0399
1802280,1.0261
1802400,1.0311
1802430,1.1223
1802440,1.0523
1802460,1.0012
1802490,0.9848
1802520,0.8724
1802550,1.0730
1802610,0.8765
1802640,0.8576
1802660,0.9943
1802700,0.9385
1802800,1.0132
1802830,1.0704
1802850,0.9680
1802880,0.7348
1802910,0.9067
1802940,0.9525
1802970,0.9733
1803000,1.0107
1803030,1.0466
1803060,1.0241
1803090,1.2194
1803120,1.0915
1803150,0.8630
1803180,0.8408
1803210,0.9023
1803240,0.7559
1803270,1.1412
1803300,0.9650
1803330,0.8027
1803450,1.0165
1803480,1.0093
1803510,1.0901
1803570,1.1048
1803630,0.9235
1803660,0.9161
1803690,1.0145
1803700,1.0087
1803720,0.9780
1803750,1.0610
1803780,0.9916
1803810,1.0458
1803840,0.9924
1803870,0.6437
1803930,1.1168
1803940,0.9775
1803960,1.1571
1803990,0.9793
1804050,1.0715
1804080,0.9398
1804110,1.0931
1804140,0.9307
1804170,0.9479
1804230,0.7555
1804260,0.9844
1804320,0.9018
1804350,0.9343
1804470,1.0524
1804500,0.9667
1804560,1.0711
1804590,0.9620
1804620,0.7892
1804710,1.1031
1804770,0.8773
1804800,0.9364
1804980,1.1070
1805190,0.9306
1805280,0.9691
1805340,0.9209
1805370,0.8607
1805400,0.9228
1805450,0.9227
1805460,0.8734
1805520,0.9424
1805550,0.9279
1805580,0.9672
1805670,1.1213
1805700,1.0536
1805790,0.8622
1805880,1.0263
1805910,1.0204
1806030,1.0188
1806060,0.9340
1806080,1.1128
1806090,0.9623
1806120,0.9172
1806240,0.9446
1806270,0.9122
1806390,1.0435
1806480,0.9489
1806510,0.9338
1806570,1.0256
1806600,1.1757
1806630,0.9591
1806660,0.9445
1806840,0.9231
1806870,0.8627
1806900,0.9289
1807020,0.9758
1807080,1.1621
1807110,0.9348
1807140,1.0271
1807230,1.1010
1807260,0.9117
1807290,1.0323
1807320,1.0519
1807350,1.0392
1807380,0.9729
1807410,1.0859
1807440,1.0094
1807470,0.7536
1807560,0.8664
1807620,0.9250
1807650,0.9825
1807680,0.9806
1807710,1.0154
1807770,0.9903
1807800,1.0420
1807830,0.8815
1807860,0.9072
1807890,1.0129
1807900,0.9382
1807920,0.9493
1807950,1.0400
1807980,0.9846
1808010,0.9928
1808040,0.8425
1808070,1.0032
1808100,0.8996
1808120,1.1234
1808130,1.0546
1808160,0.8617
1808190,1.0521
1808220,0.9965
1808250,1.0395
1808280,1.1121
1808310,1.0526
1808340,0.9958
1808460,0.8462
1808490,0.8111
1808640,0.9276
1808760,1.1651
1808820,0.9251
1808850,1.0848
1808900,0.8820
1808910,0.9169
1808940,0.9018
1808970,0.9798
1809000,0.7941
1809060,1.0137
1809120,0.9698
1809150,0.8894
1809180,0.8491
1809300,1.0702
1809360,0.8411
1809370,0.9915
1809420,0.9739
1809480,1.0763
1809510,1.0170
1809600,0.8672
1809630,0.9807
1809690,0.8962
1809720,0.9186
1809750,1.0359
1809810,0.9531
1809840,1.0280
1809990,1.1502
1810020,1.0209
1810080,0.9534
1810110,0.9666
1810140,1.0864
1810170,1.0772
1810230,0.9081
1810260,1.1790
1810290,1.0196
1810350,1.0155
1810360,1.0008
1810380,0.9255
1810410,0.9492
1810440,1.0085
1810450,1.0465
1810470,0.8391
1810500,1.0737
1810530,1.1885
1810560,1.0211
1810590,1.1784
1810620,1.0217
1810640,0.9447
1810650,1.1153
1810680,0.9370
1810710,1.1035
1810740,0.8629
1810770,0.8822
1810800,0.8374
1810830,1.1394
1810860,1.1666
1810870,1.1376
1810900,0.7629
1810920,1.2109
1810950,1.0878
1810980,0.9186
1811100,1.0139
1811190,0.9567
1811220,0.9591
1811250,0.9503
1811260,1.1058
1811340,0.9955
1811370,0.8733
1811400,0.8642
1811430,0.9555
1811460,1.0612
1811490,0.9901
1811580,0.9787
1811610,1.0785
1811700,0.9734
1811910,0.8376
1811970,0.9290
1812090,0.9455
1812120,0.9725
1812150,0.9068
1812180,0.8754
1812240,1.1549
1812360,0.9188
1812390,1.0761
1812420,1.0087
1812450,0.9754
1812720,0.9474
1812810,0.9609
1812870,1.0738
1812880,0.9337
1812900,1.0498
1812930,0.9117
1812990,1.0996
1813050,0.8965
1813080,0.9779
1813110,1.0841
1813200,1.0522
1813230,0.9269
1900006,0.8553
1900009,1.0567
1900015,1.0557
1900021,0.8442
1900022,0.9712
1900023,0.9029
1900024,0.8908
1900025,0.9723
1900026,1.1257
1900027,1.0604
1900028,0.9499
1900040,1.0605
1900060,0.9997
1903060,1.0967
1903150,1.1264
1903220,0.9701
1903270,1.0589
1903300,0.8535
1903360,0.9713
1903390,0.9499
1903450,0.9010
1903540,1.1689
1903570,0.9898
1903690,1.1027
1903750,0.9057
1903930,1.2104
1903960,1.1160
1904080,1.1552
1904200,1.0672
1904380,0.9591
1904440,1.2532
1904620,0.9267
1904650,0.9021
1904680,0.9835
1904830,1.0696
1904860,0.8756
1904950,0.9387
1905070,1.0449
1905130,0.8246
1905190,1.1355
1905430,1.2797
1905490,1.0762
1905750,0.7310
1905790,0.8480
1906000,0.8776
1906060,0.8250
1906270,1.1043
1906330,1.1673
1906510,0.9837
1906540,1.0035
1906660,1.1686
1906750,0.9644
1906780,0.9543
1906810,0.9235
1906840,0.9771
1906930,0.9889
1906960,0.8379
1907050,0.8340
1907080,0.9430
1907170,1.0164
1907350,1.0769
1907380,1.0376
1907410,1.0390
1907590,0.9816
1907620,1.0882
1907710,0.8020
1907860,0.9187
1907900,0.8211
1907920,0.8911
1908220,0.8730
1908310,1.0345
1908520,1.0199
1908550,1.0328
1908580,0.8979
1908610,0.9824
1908730,1.1878
1908910,1.0139
1908940,1.2247
1908970,1.0233
1909120,0.9903
1909480,0.9218
1909540,0.7738
1909570,0.9780
1909600,0.9360
1909990,0.9652
1910050,1.0541
1910110,1.0442
1910350,0.8841
1910410,0.9765
1910500,0.8182
1910950,0.9676
1910980,1.0313
1911070,0.8903
1911340,0.9408
1911790,0.9185
1911820,0.8316
1911850,0.8762
1912330,0.8683
1912480,0.8853
1912510,1.0501
1912660,0.9618
1912690,1.0389
1912750,0.9588
1913110,1.0047
1913200,1.0316
1913230,1.0178
1913290,1.1148
1913320,1.1000
1913350,0.8997
1913470,1.0458
1913500,1.0728
1913660,0.8725
1914010,1.0428
1914160,1.0945
1914280,1.0254
1914340,1.0599
1914370,0.9866
1914580,0.9608
1914640,1.2017
1914670,1.0008
1914700,1.1596
1914730,0.9357
1914850,0.8982
1914880,1.1786
1915210,0.9185
1915330,1.1076
1915450,1.1712
1915630,0.7978
1915750,0.9369
1915840,1.0650
1916110,0.9573
1916440,0.9822
1916530,1.1521
1916680,0.9853
1917100,0.9141
1917220,0.9666
1917250,1.0612
1917460,0.8514
1917550,0.9034
1917820,0.8248
1918030,1.1842
1918120,1.0422
1918180,0.9957
1918330,1.0191
1918510,0.9670
1918540,0.8836
1918690,1.0524
1918720,0.9966
1918750,1.0328
1918780,0.9971
1918840,0.9474
1918930,0.9598
1919140,1.0053
1919440,0.8311
1919590,0.8128
1919650,0.8958
1919860,0.9911
1919890,0.9784
1920040,0.9845
1920130,0.7303
1920190,0.9836
1920250,1.0331
1920340,0.9609
1920460,0.9777
1920610,1.0180
1920760,1.0467
1920820,0.9494
1920850,0.9684
1920910,1.1220
1920940,0.9330
1921000,0.8638
1921090,1.1160
1921210,0.9184
1921240,1.1898
1921630,0.9958
1921660,1.0665
1921840,0.9177
1921870,0.8732
1922110,1.0324
1922440,0.8300
1922470,1.0167
1922530,0.9558
1923110,1.0908
1923160,0.8671
1923790,0.8779
1924000,0.9933
1924660,1.0199
1924720,0.9612
1924870,0.8833
1924960,0.9291
1925200,0.9887
1925320,0.9091
1925590,0.7911
1925920,0.7283
1925980,1.0098
1926070,1.0294
1926280,1.0992
1926370,1.0228
1926400,1.0442
1926580,1.0296
1926640,1.0103
1926730,0.9752
1926790,0.9990
1926820,1.0044
1926850,0.9162
1926910,1.0390
1927000,0.9916
1927060,0.9748
1927270,0.8261
1927390,0.9734
1927500,1.0658
1927600,0.9753
1927870,0.9929
1927960,1.0292
1927990,1.0368
1928050,1.0544
1928110,1.0316
1928230,0.8292
1928680,0.9594
1928710,1.0496
1928980,0.8063
1929010,1.0683
1929310,1.0978
1929490,1.0982
1929580,0.9999
1929730,0.9755
1929760,1.0015
1930240,1.0001
1930480,1.0891
1930510,1.0615
1930540,0.9288
1930560,0.9336
1930630,0.9539
1930750,0.9793
1930780,0.8522
1930900,0.9830
1930930,1.0887
1930990,1.2309
1931020,0.8707
1931080,1.0458
1931110,0.9675
1931290,0.9020
1931350,1.1118
1931470,0.9449
1931680,0.9335
1931800,0.8162
1931860,1.1770
1931950,0.9612
1932010,0.9072
1999017,0.9439
1999019,0.9451
2000001,0.9710
2000002,0.9469
2000003,0.7673
2000004,0.9132
2000006,1.1517
2000015,0.8980
2000016,0.7892
2000017,1.0225
2000350,1.0006
2003180,1.0303
2003200,0.9853
2003240,1.0869
2003300,0.9754
2003360,1.1442
2003390,0.9596
2003450,0.9951
2003540,1.1012
2003630,0.7523
2003720,0.9949
2003780,0.8290
2003810,0.7671
2003870,1.0139
2003900,0.9299
2003960,0.6976
2004050,0.8643
2004200,0.9037
2004290,1.1196
2004410,0.7096
2004560,1.0297
2004590,1.0300
2004620,0.8493
2004670,0.7566
2004710,0.8723
2004740,0.9786
2004800,1.0413
2004890,0.7755
2004920,0.8308
2004980,1.0034
2005010,0.9880
2005070,0.8155
2005100,0.8130
2005280,1.0626
2005460,0.9674
2005490,1.1037
2005580,0.7495
2005610,0.8866
2005640,0.6739
2005700,0.8933
2005730,0.8166
2005800,1.0849
2005850,1.0222
2005870,0.6812
2005940,0.9919
2006060,0.8700
2006090,1.0015
2006120,0.7806
2006180,1.0379
2006240,1.1065
2006270,0.7481
2006300,0.9330
2006330,1.0439
2006390,0.8769
2006420,0.9798
2006450,0.8570
2006480,0.8463
2006540,1.0156
2006580,1.0819
2006660,1.0464
2006840,0.9240
2006960,0.7288
2007020,0.9080
2007050,0.8218
2007170,1.0819
2007290,1.0614
2007320,0.8255
2007350,0.9596
2007380,1.1434
2007560,0.6814
2007590,0.9489
2007620,0.9915
2007650,1.0924
2007710,1.0450
2007740,0.8800
2007750,1.0487
2007890,0.7256
2007950,0.6440
2007970,0.8701
2008070,0.9871
2008250,0.8966
2008280,1.1623
2008340,1.2034
2008370,0.8196
2008400,1.0128
2008430,0.9800
2008730,0.8149
2008970,1.0731
2009000,1.0331
2009140,0.9789
2009180,1.1279
2009240,1.1149
2009320,0.8369
2009360,0.8005
2009390,0.6499
2009510,0.9230
2009570,1.0369
2009840,1.0326
2009900,1.0317
2009960,0.7375
2009990,0.7405
2010020,0.7803
2010140,1.0051
2010230,1.1510
2010260,0.9864
2010410,0.8131
2010500,1.0632
2010560,1.0495
2010620,0.9644
2010650,0.7383
2010680,0.8560
2010710,0.9535
2010800,1.2668
2010890,0.7291
2011080,0.9704
2011100,1.0154
2011130,0.8852
2011250,1.1208
2011310,0.7365
2011370,0.9574
2011430,0.7464
2011490,1.0708
2011550,0.8943
2011640,1.0270
2011700,1.1458
2011820,0.8941
2011850,1.1184
2012000,1.0712
2012030,0.9899
2012180,1.0753
2012210,1.0035
2012260,0.7838
2012300,0.9317
2012360,0.7669
2012420,0.9720
2012510,1.0639
2012630,1.1873
2012810,0.9678
2012840,1.0857
2012870,0.9575
2012990,0.9243
2013020,1.0750
2013050,1.1837
2100030,0.8848
2100070,1.0227
2100081,0.8873
2100090,1.3515
2100120,0.9242
2100150,1.0492
2100210,1.0321
2100240,1.2008
2100270,1.0393
2100300,0.9509
2100330,1.0755
2100360,1.0159
2100390,0.8876
2100480,1.0098
2100510,0.9972
2100540,0.9261
2100570,1.0280
2100620,0.9911
2100630,1.0640
2100660,0.9820
2100690,0.7931
2100720,0.9089
2100750,0.9734
2100810,0.9727
2100840,1.0887
2100870,1.0531
2100900,0.9960
2100930,0.8597
2100960,1.0232
2100990,0.9540
2101020,1.0939
2101050,1.1110
2101150,0.8312
2101200,1.0014
2101230,0.9907
2101260,0.9155
2101320,1.2424
2101350,0.8094
2101380,0.9163
2101440,0.9023
2101470,0.8892
2101620,1.1395
2101650,1.0539
2101710,0.9957
2101740,0.7975
2101760,0.9643
2101860,0.9338
2101920,1.0050
2101950,0.8292
2101980,0.9617
2102010,0.9149
2102040,1.0346
2102130,0.7871
2102160,0.8914
2102220,1.0926
2102250,0.9064
2102280,0.8596
2102300,0.9345
2102340,0.7857
2102400,1.0368
2102460,0.9302
2102490,0.9563
2102520,1.0301
2102540,1.1877
2102580,0.8679
2102640,0.9171
2102670,1.2969
2102710,0.9879
2102760,0.9083
2102790,1.0988
2102860,1.0087
2102940,0.7971
2102990,1.0233
2103030,0.9940
2103060,0.9470
2103090,1.0126
2103120,0.9271
2103150,0.8915
2103180,1.1573
2103210,1.0931
2103240,0.7616
2103330,0.9622
2103360,1.1602
2103390,0.9419
2103480,0.9860
2103510,1.0176
2103540,1.0454
2103630,0.9680
2103690,1.1491
2103720,0.9473
2103750,0.7751
2103780,0.9540
2103810,0.9670
2103840,0.9187
2103870,0.9900
2103900,0.9477
2103960,1.0536
2103990,0.9101
2104020,0.9742
2104050,1.0791
2104080,0.8593
2104110,1.0193
2104140,0.9578
2104170,0.9367
2104200,0.5688
2104250,1.0931
2104290,0.8959
2104380,1.2844
2104410,1.0585
2104470,0.8957
2104500,1.0329
2104530,1.0595
2104560,0.9899
2104590,0.7812
2104650,0.9575
2104680,1.1136
2104740,0.8870
2104770,0.9955
2104800,0.8205
2104830,1.0390
2104890,0.9586
2104950,0.9754
2104980,0.9217
2105070,0.8669
2105100,1.0579
2105130,1.0376
2105160,0.8960
2105190,0.9146
2105220,0.9198
2105260,0.9174
2105320,0.8637
2105400,0.8703
2105430,1.0138
2105490,1.0242
2105520,1.0342
2105550,0.7880
2105580,0.8599
2105610,0.9135
2105640,0.7741
2105700,1.0299
2105730,1.1049
2105760,0.9384
2105790,0.7225
2105820,1.0000
2105880,1.0169
2105940,0.9451
2105970,0.9694
2106000,0.9723
2200022,0.8987
2200030,1.0800
2200039,1.0414
2200040,0.9647
2200056,0.9597
2200060,0.9538
2200090,1.1558
2200120,1.1071
2200125,0.9923
2200150,0.9654
2200180,0.8395
2200210,1.0005
2200270,0.9884
2200300,0.9850
2200330,0.9017
2200360,1.0111
2200390,0.9163
2200420,0.8700
2200450,0.8390
2200480,0.9896
2200510,1.2590
2200540,1.0655
2200600,0.9571
2200630,0.9608
2200660,0.9807
2200690,1.0634
2200720,0.9585
2200750,1.0298
2200780,0.9198
2200810,0.8019
2200840,1.0198
2200870,1.0188
2200900,1.0986
2200960,1.0272
2200990,1.1136
2201020,0.9886
2201080,0.8291
2201110,0.9727
2201140,1.1420
2201170,1.2252
2201200,0.9766
2201230,0.9332
2201260,0.9581
2201290,0.9237
2201350,1.0367
2201380,0.9544
2201410,0.9685
2201440,1.1236
2201500,0.9979
2201530,1.0040
2201560,0.9186
2201590,0.8865
2201620,1.0118
2201650,0.9833
2201680,1.0635
2201740,0.9561
2201770,1.1251
2201800,0.9746
2201830,1.0207
2201860,0.9365
2201890,1.0744
2201920,1.0789
2201950,1.0496
2201980,0.9690
2202010,1.0963
2302610,0.9437
2302640,1.0549
2302820,1.0233
2302850,1.0967
2303150,0.9071
2303290,1.0988
2303510,1.1426
2303780,1.2560
2303930,1.1160
2305500,0.9937
2305670,1.1143
2306000,0.9159
2306060,1.0695
2306160,1.0709
2306510,0.8883
2307140,1.0595
2307320,0.8825
2307530,1.0612
2307800,0.9382
2309330,1.1667
2309930,1.1798
2310380,0.9875
2310500,0.9183
2310530,1.0748
2310590,0.9361
2310710,1.1057
2310770,0.9181
2310860,0.8556
2310950,1.1519
2310980,0.9123
2311100,0.9743
2311130,1.1837
2311160,0.9049
2311370,0.9490
2311520,0.8468
2311550,0.9619
2311670,1.0345
2311790,0.9558
2311880,1.1124
2312330,0.9245
2313110,1.1025
2313350,0.9288
2313490,0.9154
2313560,1.0111
2313860,0.7988
2313970,0.9823
2314100,1.1403
2314130,0.9737
2314160,1.1237
2314190,0.9935
2314210,0.8907
2314240,1.1387
2314300,1.0585
2314330,0.8425
2314440,0.7885
2314470,0.9197
2314530,1.0509
2314560,0.9084
2314590,1.0520
2314610,1.1659
2314670,0.8738
2314700,0.9163
2314761,1.0192
2314765,1.0860
2314768,0.8732
2314772,1.0638
2314773,1.0998
2314775,1.0155
2314776,0.8835
2314777,1.1145
2314778,1.2431
2314779,0.9161
2314780,1.0555
2314782,0.8980
2314783,0.8387
2314784,0.9381
2314785,0.9160
2314787,0.8609
2314788,0.9282
2314789,1.1429
2314790,0.9774
2314791,1.1549
2314793,0.9714
2314794,0.9755
2314795,0.8934
2314796,1.0106
2400030,0.7962
2400060,0.8348
2400090,0.6550
2400120,0.8296
2400150,0.8384
2400180,0.9988
2400210,1.0296
2400240,0.9716
2400270,0.9817
2400300,0.9509
2400330,1.0312
2400360,1.0967
2400390,1.0973
2400420,0.9931
2400450,0.8877
2400480,1.0295
2400510,0.9052
2400540,0.9400
2400570,0.9299
2400600,0.9441
2400630,0.8709
2400660,0.9560
2400690,0.9190
2400720,0.9586
2500001,1.0397
2500002,0.8313
2500013,0.8530
2500043,0.9851
2500067,0.9751
2500542,0.8958
2501650,1.0240
2501680,1.2325
2501710,1.2351
2501740,0.9343
2501780,0.9964
2501800,0.8419
2501860,0.8958
2501890,1.2048
2501950,1.0835
2501980,1.0140
2502040,1.1091
2502100,1.2161
2502160,0.8027
2502190,0.9444
2502220,0.8662
2502250,0.8390
2502310,0.8218
2502400,0.9849
2502430,1.0167
2502460,0.8152
2502490,1.1906
2502520,0.8917
2502530,0.9760
2502640,1.0805
2502670,0.9755
2502715,0.9263
2502790,0.9204
2502820,0.8466
2502850,1.2041
2502880,1.1512
2502910,1.1571
2502940,1.1120
2502970,0.8434
2503030,1.1007
2503060,1.0091
2503090,0.9120
2503120,1.1123
2503150,1.1433
2503240,0.9264
2503270,0.9913
2503300,0.9322
2503330,1.3999
2503360,0.9540
2503390,0.8562
2503480,0.9682
2503510,1.1074
2503540,0.7778
2503660,0.9652
2503750,0.7294
2503780,1.0005
2503840,1.0968
2503990,0.7820
2504020,1.0338
2504050,0.9247
2504080,0.8483
2504140,0.8558
2504200,0.9537
2504230,0.9570
2504290,1.0596
2504320,0.8530
2504360,0.8553
2504410,1.0698
2504440,1.0896
2504500,1.0551
2504560,1.0784
2504590,0.9133
2504620,1.0764
2504650,1.0026
2504770,0.9298
2504800,0.6708
2504830,0.8814
2504860,1.0091
2504890,0.9261
2504950,0.9735
2504980,0.9809
2505010,0.8832
2505070,1.0814
2505130,0.7783
2505160,0.8238
2505220,0.9112
2505270,0.8797
2505280,1.0062
2505370,1.0864
2505400,0.9620
2505490,0.8851
2505500,1.0426
2505580,0.9929
2505610,1.1501
2505670,1.0238
2505730,0.9802
2505790,0.9505
2505880,1.1200
2505910,0.9284
2505940,0.7425
2505970,0.8899
2506090,1.0570
2506150,0.9992
2506240,1.1372
2506270,0.8656
2506300,0.8940
2506330,1.1311
2506390,0.9306
2506420,0.8761
2506480,1.0684
2506540,1.0240
2506630,1.5966
2506660,0.8286
2506690,0.9273
2506720,0.8416
2506750,1.0295
2506780,0.8985
2506840,1.2531
2506900,1.0870
2506960,0.9559
2506990,1.1874
2507020,0.9776
2507050,0.9472
2507080,1.0657
2507110,0.8131
2507140,0.8500
2507170,1.0186
2507230,1.0716
2507260,1.1406
