id,p_coh
36055,-0.0770
36057,-0.0508
36059,-0.0433
36061,0.0474
36063,-0.0785
36065,-0.0868
36067,-0.0807
36069,-0.0804
36071,0.0164
36073,-0.1008
36075,-0.0393
36077,-0.0327
36079,0.0056
36083,-0.0488
36087,-0.0207
36089,-0.1026
36091,-0.0420
36093,-0.0774
36095,0.0133
36097,0.0166
36099,-0.1137
36101,0.0261
36103,-0.0126
36105,-0.0682
36107,-0.0864
36109,-0.0101
36111,-0.0481
36113,-0.0577
36115,-0.0428
36117,-0.0447
36119,-0.0483
36121,0.0018
36123,-0.0715
37001,0.0039
37003,0.0074
37005,-0.0359
37007,0.0556
37009,0.0254
37011,0.0485
37013,0.0460
37015,-0.0200
37017,-0.0489
37019,-0.0209
37021,0.0434
37023,-0.0403
37025,0.0054
37027,-0.0139
37029,-0.0085
37031,0.0159
37033,-0.0272
37035,-0.0091
37037,0.0188
37039,-0.0183
37041,0.0337
37043,-0.0287
37045,-0.0172
37047,0.0398
37049,0.0113
37051,0.0724
37053,-0.0832
37055,-0.0627
37057,0.0294
37059,0.0136
37061,-0.0370
37063,0.0541
37065,0.0216
37067,-0.0118
37069,0.0264
37071,-0.0069
37073,0.1091
37075,0.0170
37077,0.0270
37079,0.0253
37081,-0.0005
37083,0.1003
37085,0.0312
37087,0.0636
37089,0.0397
37091,0.0269
37093,0.0470
37095,0.0879
37097,-0.0290
37099,0.0062
37101,-0.0425
37103,0.0069
37105,-0.0044
37107,-0.0166
37109,0.0528
37111,-0.0481
37113,0.0924
37115,0.0268
37117,-0.0759
37119,0.0460
37121,-0.0082
37123,0.0597
37125,0.0116
37127,-0.0530
37129,0.0415
37131,-0.0134
37133,0.0104
37135,-0.0284
37137,-0.0110
37139,0.0659
37141,-0.0459
37143,-0.0181
37145,0.0443
37147,0.0777
37149,-0.0233
37151,0.0606
37153,0.0849
37155,-0.0530
37157,0.0537
37159,-0.0262
37161,0.0497
37163,0.1141
37165,-0.0159
37167,0.0267
37169,0.0082
37171,-0.0071
37173,0.0453
37175,0.0297
37177,-0.1036
37179,0.0436
37181,0.0901
37183,0.0700
37185,-0.0272
37187,0.0865
37189,-0.0011
37191,-0.0021
37193,-0.0305
37195,-0.0504
37197,0.0796
37199,-0.0013
38003,0.0237
38005,-0.1279
38009,-0.0888
38015,-0.0366
38017,-0.0096
38035,-0.0372
38045,-0.0847
38049,-0.0435
38053,0.0450
38055,0.0224
38059,-0.0985
38061,-0.0514
38067,0.0460
38071,0.0820
38073,-0.0399
38077,-0.0932
38079,-0.0339
38089,-0.0692
38093,0.0387
38097,-0.0247
38099,-0.0971
38101,-0.0066
38105,-0.2314
39001,-0.0652
39003,0.0473
39005,0.0387
39007,0.0473
39009,0.0299
39011,0.1323
39013,0.0145
39015,0.0005
39017,0.0438
39019,0.1409
39021,-0.0313
39023,0.0613
39025,0.0155
39027,-0.0096
39029,0.0745
39031,-0.0349
39033,0.0287
39035,-0.0093
39037,0.0526
39039,0.0161
39041,0.0533
39043,-0.0152
39045,0.0399
39047,0.0693
39049,0.0340
39051,0.0200
39053,0.0102
39055,0.0533
39057,0.0620
39059,0.0574
39061,0.0297
39063,0.0954
39065,0.0720
39067,-0.0160
39069,0.0482
39071,0.0289
39073,0.0318
39075,0.0578
39077,-0.0349
39079,0.1187
39081,0.0329
39083,0.0774
39085,-0.0225
39087,0.1142
39089,0.0303
39091,0.0396
39093,0.0625
39095,-0.0082
39097,0.1412
39099,0.0618
39101,0.0557
39103,0.0114
39105,0.0886
39107,0.0497
39109,-0.0308
39111,-0.0609
39113,-0.0080
39115,0.0910
39117,0.0105
39119,0.0572
39121,-0.0678
39123,0.1613
39125,0.0340
39127,0.0326
39129,0.0189
39131,0.0516
39133,0.1134
39135,0.0481
39137,0.0099
39139,0.1251
39141,0.0432
39143,-0.0256
39145,0.0616
39147,-0.0460
39149,0.0616
39151,0.0237
39153,0.0333
39155,0.0617
39157,0.0128
39159,0.0397
39161,0.0572
39163,0.1091
39165,0.0185
39167,0.0450
39169,0.0262
39171,0.0682
39173,-0.0313
39175,-0.0060
40001,0.0775
40003,0.1655
40005,0.1911
40007,0.1356
40009,0.0557
40011,0.1608
40013,0.1004
40015,0.1561
40017,0.0965
40019,0.0319
40021,0.0978
40023,0.0146
40027,0.0105
40029,0.1060
40031,0.0522
40033,0.1283
40035,0.0170
40037,0.0873
40039,0.0454
40041,0.0706
40043,-0.0175
40045,0.1966
40047,0.0504
40049,0.1341
40051,0.1058
40053,0.0606
40055,0.0976
40057,-0.0916
40059,0.1482
40061,0.1328
40063,0.1582
40065,0.0816
40067,0.0208
40069,0.0311
40071,0.0259
40073,0.0500
40075,0.0499
40077,0.1713
40079,0.1053
40081,0.1034
40083,0.0388
40085,0.1455
40087,0.1189
40089,0.1366
40091,0.0694
40093,0.0986
40095,0.1716
40097,0.0671
40099,0.0575
40101,0.0963
40103,0.1291
40105,0.1621
40107,0.0811
40109,0.0377
40111,0.0402
40113,0.0683
40115,0.0707
40117,0.0777
40119,0.1204
40121,0.1093
40123,0.0786
40125,0.0403
40127,0.1560
40129,0.1263
40131,0.0894
40133,0.1323
40135,0.0662
40137,0.0954
40139,0.0369
40141,0.1690
40143,-0.0103
40145,0.1103
40147,0.0210
40149,0.0877
40151,0.1012
40153,0.0309
41001,-0.0715
41003,0.0321
41005,-0.0051
41007,0.0170
41009,0.0117
41011,0.1004
41013,0.1276
41015,-0.0005
41017,0.0214
41019,-0.0089
41023,0.0425
41025,0.0569
41027,0.0661
41029,0.0575
41031,0.0443
41033,0.0903
41035,0.0979
41037,0.0744
41039,-0.0087
41041,0.0275
41043,0.0124
41045,0.0088
41047,0.0103
41049,0.0106
41051,-0.0018
41053,0.0500
41057,-0.0231
41059,-0.0019
41061,0.0609
41063,-0.0329
41065,0.1291
41067,0.0434
41071,0.1229
42001,0.0744
42003,0.0079
42005,-0.0087
42007,-0.0424
42009,-0.0190
42011,-0.0399
42013,-0.0289
42015,-0.0358
42017,0.0323
42019,0.0384
42021,-0.0351
42023,0.0016
42025,-0.0059
42027,0.0499
42029,0.0630
42031,-0.0213
42033,0.0610
42035,-0.0360
42037,0.0291
42039,0.0225
42041,0.0480
42043,0.0650
42045,-0.0237
42047,-0.0035
42049,-0.0127
42051,0.0088
42053,-0.0272
42055,0.0938
42057,-0.0493
42059,0.0274
42061,-0.0576
42063,0.0321
42065,0.0547
42067,0.0198
42069,-0.0574
42071,0.0771
42073,-0.0286
42075,0.0627
42077,0.0235
42079,-0.0928
42081,0.0124
42083,-0.0381
42085,0.0069
42087,-0.0624
42089,0.0069
42091,0.0488
42093,0.0411
42095,-0.0122
42097,0.0522
42099,0.0681
42101,-0.0698
42103,-0.0506
42105,-0.0732
42107,-0.0370
42109,-0.0152
42111,0.0530
42115,-0.0332
42117,0.0356
42119,0.0631
42121,0.0226
42123,0.0143
42125,0.0358
42127,0.0312
42129,-0.0232
42131,-0.0161
42133,0.0484
44001,-0.0128
44003,0.0077
44005,0.0762
44007,0.0351
44009,0.0687
45001,0.0766
45003,-0.0311
45005,0.0926
45007,0.0264
45009,0.0966
45011,0.0550
45013,0.0758
45015,0.0026
45017,-0.0466
45019,0.0282
45021,0.0063
45023,0.0770
45025,0.0176
45027,0.0246
45029,-0.0043
45031,0.0452
45033,0.0344
45035,0.0654
45037,0.0181
45039,0.0270
45041,0.0164
45043,-0.0278
45045,0.0847
45047,0.0217
45049,0.0972
45051,0.0556
45053,-0.0315
45055,0.0110
45057,0.0304
45059,0.0050
45061,0.0381
45063,0.0164
45065,-0.0582
45067,0.0055
45069,-0.0016
45071,0.1006
45073,0.0425
45075,-0.0061
45077,0.0016
45079,-0.0042
45081,-0.0338
45083,-0.0043
45085,-0.0975
45087,0.0231
45089,-0.0683
45091,0.0381
46005,-0.1159
46007,0.0247
46009,-0.0478
46011,-0.0642
46013,-0.0679
46015,0.0297
46019,0.0140
46023,0.2086
46027,0.0342
46029,-0.0217
46031,-0.1802
46033,-0.0814
46035,-0.0502
46041,-0.0060
46045,0.0926
46047,-0.0048
46051,0.0094
46053,-0.0487
46057,0.0018
46065,-0.0560
46067,0.0058
46077,-0.0794
46079,-0.0565
46081,0.0040
46083,0.0163
46091,-0.1544
46093,0.0170
46095,0.0041
46099,-0.0370
46101,-0.0096
46103,-0.0035
46109,-0.0698
46113,-0.1225
46115,0.0619
46121,-0.0395
46123,-0.0412
46125,-0.1311
46127,-0.0354
46129,0.0014
46135,-0.0633
46137,-0.1239
47001,0.1833
47003,0.1530
47005,0.1065
47007,0.0640
47009,0.1354
47011,0.1019
47013,0.1074
47015,0.1697
47017,0.1166
47019,0.1155
47021,0.0928
47023,0.2644
47025,0.1357
47027,0.0434
47029,0.1409
47031,0.1394
47033,0.2157
47035,0.1342
47037,0.1964
47039,0.1462
47041,0.0870
47043,0.0508
47045,0.1906
47047,0.0832
47049,0.1395
47051,0.0460
47053,0.1918
47055,0.2282
47057,0.0480
47059,0.1081
47061,0.0608
47063,0.1963
47065,0.1833
47067,-0.0147
47069,0.1939
47071,0.0615
47073,0.1323
47075,0.2080
47077,0.1993
47079,0.1794
47081,0.2052
47083,0.0868
47085,0.1328
47087,0.0807
47089,0.1134
47091,0.0387
47093,0.1097
47095,0.1374
47097,0.2723
47099,0.1763
47101,0.0922
47103,0.1036
47105,0.1359
47107,0.1683
47109,0.1161
47111,0.0951
47113,0.1399
47115,0.1064
47117,0.1327
47119,0.1058
47121,0.1866
47123,0.1409
47125,0.1460
47127,0.1445
47129,0.0718
47131,0.0595
47133,0.2119
47135,0.3670
47137,-0.0751
47139,0.1895
47141,0.0877
47143,0.1591
47145,0.1374
47147,0.1518
47149,0.1477
47151,0.1246
47153,0.0642
47155,0.0796
47157,0.1713
47159,0.0844
47161,0.0840
47163,0.1472
47165,0.2163
47167,0.1589
47169,0.3079
47171,0.1206
47173,0.0934
47175,0.1082
47177,0.1710
47179,0.1203
47181,0.0440
47183,0.1731
47185,0.1433
47187,0.2214
47189,0.1678
48001,0.0225
48003,-0.1088
48005,-0.0513
48007,-0.0224
48009,0.0050
48013,-0.0226
48015,0.0112
48017,-0.0637
48019,-0.0118
48021,0.0102
48023,0.1029
48025,-0.0251
48027,0.0510
48029,0.0033
48031,0.0057
48035,0.0749
48037,0.0004
48039,-0.0373
48041,0.0308
48043,0.0036
48047,0.0392
48049,-0.0272
48051,0.0105
48053,-0.0017
48055,-0.0653
48057,0.0065
48059,0.0619
48061,0.0523
48063,0.1275
48065,0.0713
48067,-0.0218
48069,0.0479
48071,0.0027
48073,0.0034
48075,0.0563
48077,-0.0745
48079,0.0125
48083,-0.0003
48085,0.0266
48087,-0.0560
48089,0.0519
48091,0.0332
48093,-0.0111
48097,0.0279
48099,0.0204
48103,-0.0332
48105,-0.0774
48107,-0.0346
48109,0.0216
48111,0.0022
48113,-0.0020
48115,-0.0017
48117,0.1386
48119,0.0747
48121,-0.0264
48123,0.0440
48127,-0.0532
48129,0.0279
48131,0.0430
48133,0.0140
48135,-0.1211
48137,-0.0024
48139,0.0458
48141,0.0432
48143,0.0948
48145,-0.0087
48147,-0.0057
48149,0.0434
48151,-0.0289
48153,0.0433
48157,0.0615
48159,0.0145
48161,0.0302
48163,-0.0098
48165,-0.0542
48167,-0.0005
48169,-0.0908
48171,0.0425
48175,-0.0284
48177,0.0167
48179,0.0269
48181,0.0217
48183,0.0414
48185,-0.0514
48187,0.0455
48189,0.0236
48191,0.0175
48193,0.0930
48195,-0.0498
48197,0.1121
48199,0.0613
48201,0.0052
48203,-0.0078
48207,0.0234
48209,-0.0180
48211,0.0870
48213,0.0178
48215,0.0409
48217,0.0457
48219,0.0334
48221,-0.0284
48223,0.0129
48225,0.0629
48227,-0.0432
48229,0.1884
48231,0.0264
48233,0.0611
48237,0.0083
48239,0.0433
48241,-0.0218
48245,-0.0543
48247,-0.0108
48249,-0.0074
48251,0.0250
48253,0.0229
48255,-0.0698
48257,0.0157
48259,0.0082
48265,-0.0007
48267,-0.0679
48271,0.0931
48273,0.0650
48275,0.0548
48277,0.0502
48279,0.0163
48281,0.0451
48283,0.1380
48285,0.0790
48287,0.0216
48289,0.0864
48291,0.0830
48293,-0.0645
48295,0.0335
48297,0.0169
48299,-0.0233
48303,0.0183
48305,0.0288
48307,0.0965
48309,0.0072
48313,0.0070
48315,0.0633
48317,-0.0683
48319,0.0501
48321,-0.0083
48323,0.0375
48325,0.0154
48329,-0.0396
48331,0.0262
48333,0.0323
48335,0.0162
48337,0.0232
48339,0.0040
48341,0.0641
48343,-0.0578
48347,-0.0036
48349,-0.0429
48351,0.0856
48353,-0.0387
48355,0.0049
48357,0.0396
48359,0.0467
48361,-0.0520
48363,0.0291
48365,0.0860
48367,0.0132
48369,0.0294
48371,0.0299
48373,-0.0042
48375,0.0577
48377,0.0384
48379,0.0672
48381,0.0409
48383,-0.0022
48387,0.0455
48389,0.0354
48391,0.0211
48395,0.0102
48397,0.0400
48399,-0.0562
48401,0.0799
48403,0.0618
48405,-0.0372
48407,-0.0168
48409,0.0256
48411,0.2032
48413,-0.0298
48415,-0.0277
48417,0.1343
48419,-0.0515
48421,-0.0206
48423,0.0018
48425,0.0188
48427,-0.0128
48429,0.0214
48435,0.2126
48437,-0.0636
48439,0.0502
48441,0.0041
48445,-0.0221
48449,-0.0182
48451,-0.0236
48453,0.0567
48455,0.0026
48457,-0.0370
48459,0.0223
48461,-0.0131
48463,-0.0103
48465,-0.0142
48467,0.0113
48469,-0.0934
48471,-0.1174
48473,-0.0020
48475,-0.1351
48477,0.0108
48479,0.1095
48481,0.0021
48483,0.1184
48485,-0.0120
48487,-0.0002
48489,0.0100
48491,0.0027
48493,0.0417
48495,0.0477
48497,0.0473
48499,0.0230
48501,-0.0005
48503,0.0067
48505,0.0167
48507,-0.0212
49001,-0.0325
49003,0.0723
49005,0.0330
49007,-0.0007
49011,0.0325
49013,-0.0372
49015,0.0022
49017,0.0175
49019,0.1041
49021,0.0181
49023,0.0489
49025,0.0968
49027,0.0645
49029,-0.0463
49035,0.0453
49037,0.0892
49039,-0.0192
49041,0.0194
49043,0.0368
49045,0.0530
49047,0.0514
49049,0.0648
49051,0.0028
49053,0.1148
49057,0.1214
50001,0.0215
50003,-0.0828
50005,0.0195
50007,0.0177
50009,-0.0461
50011,0.0204
50013,0.1073
50015,0.0445
50017,-0.0662
50019,0.0302
50021,-0.0403
50023,0.0194
50025,0.0645
50027,0.0016
51001,0.0127
51005,-0.0370
51007,0.0459
51009,0.0751
51011,0.0452
51013,0.1124
51015,-0.0104
51019,0.0682
51021,0.0188
51023,0.0760
51025,0.0560
51027,0.0110
51029,-0.0928
51031,0.0680
51033,0.0513
51035,0.0724
51036,0.0885
51037,-0.0764
51041,0.0629
51043,-0.0138
51047,0.0838
51049,-0.0062
51051,0.0949
51053,0.0733
51057,0.0467
51059,-0.0226
51061,-0.0137
51063,0.0449
51065,0.0976
51067,0.0222
51071,0.0646
51073,0.0819
51075,-0.0135
51077,0.1433
51079,0.0302
51083,-0.0765
51085,-0.0093
51087,-0.0286
51089,-0.0201
51093,0.0998
51095,0.0012
51097,0.0797
51099,0.1010
51101,0.0589
51103,0.0249
51105,-0.0049
51107,0.1087
51109,0.0472
51111,-0.0114
51113,0.0576
51115,0.0502
51117,-0.1060
51119,0.0556
51121,0.0923
51125,-0.0057
51127,0.1924
51131,0.1658
51133,0.0969
51135,-0.0082
51137,0.0977
51139,0.0314
51141,0.0080
51143,0.0906
51145,0.0555
51147,0.0154
51149,0.1022
51153,0.0665
51155,0.0580
51159,0.0868
51161,0.0580
51163,0.0812
51167,-0.0022
51169,0.0086
51171,-0.0134
51173,0.0970
51175,0.1313
51177,0.0296
51179,0.0962
51181,0.0540
51183,0.1428
51185,0.0729
51187,0.0838
51191,0.1206
51193,0.0305
51195,0.1438
51197,0.1322
51199,0.0615
51510,0.0232
51520,0.0065
51530,0.0317
51540,-0.0207
51550,0.0050
51570,0.1184
51580,0.1352
51590,-0.0154
51595,-0.0905
51620,0.1135
51630,0.0675
51640,0.0811
51650,0.1254
51660,-0.0108
51670,-0.0081
51680,-0.0266
51683,0.1256
51685,-0.0209
51690,-0.1284
51700,0.0107
51710,0.0085
51720,0.0923
51730,0.0757
51735,0.1211
51740,0.0338
51750,-0.1218
51760,-0.1134
51770,0.1227
51775,-0.0182
51790,-0.0001
51800,0.0439
51810,0.1097
51820,-0.0464
51840,0.0470
53001,0.0873
53003,0.1318
53005,0.0218
53007,-0.0538
53009,0.1044
53011,0.0679
53015,0.0476
53017,0.0207
53021,0.1412
53025,0.0510
53027,0.0451
53029,0.0850
53033,0.1133
53035,0.0797
53037,0.0183
53039,0.0414
53041,0.0895
53043,0.0729
53045,0.1053
53047,0.0069
53051,0.0368
53053,0.1277
53057,0.1011
53061,0.1110
53063,0.0306
53065,0.0131
53067,0.1120
53071,0.0062
53073,0.0508
53075,-0.0115
53077,0.0611
54001,0.1285
54003,0.0915
54005,0.1861
54007,0.1114
54009,0.0769
54011,0.0475
54013,0.1529
54015,0.1275
54017,0.2260
54019,0.0964
54021,0.1104
54023,0.1274
54025,0.0403
54027,0.1297
54029,0.1001
54031,0.1058
54033,0.0585
54035,0.2313
54037,0.0838
54039,0.1084
54041,0.0242
54043,0.1028
54045,0.0825
54047,0.0203
54049,0.0500
54051,0.1398
54053,0.0860
54055,0.1377
54057,0.0711
54059,0.1438
54061,0.0623
54063,0.0802
54065,0.1752
54067,0.0434
54069,0.1255
54071,0.2170
54073,0.0903
54075,0.1258
54077,0.0209
54079,-0.0257
54081,0.0633
54083,0.1047
54085,0.0415
54087,0.0978
54089,-0.0099
54091,-0.0463
54093,0.0347
54095,0.1164
54097,-0.0158
54099,0.1233
54101,0.1333
54103,0.0692
54105,0.1276
54107,0.0605
54109,0.0665
55001,0.0695
55003,-0.0270
55005,0.0589
55007,-0.0040
55009,-0.0509
55011,0.0408
55013,0.0447
55015,0.0348
55017,0.0309
55019,0.0033
55021,0.0196
55023,0.1111
55025,-0.0058
55027,0.0507
55029,0.0879
55031,0.0501
55033,-0.0004
55035,0.0531
55039,0.0800
55041,0.0865
55043,0.0140
55045,-0.0030
55047,0.0247
55049,0.0072
55051,0.1053
55053,0.0414
55055,0.0438
55057,0.0374
55059,0.0031
55061,0.1408
55063,0.0549
55065,0.0785
55067,-0.0224
55069,-0.0521
55071,0.1050
55073,0.0843
55075,-0.0298
55077,-0.0250
55078,-0.1195
55079,0.0303
55081,0.0085
55083,0.0512
55085,0.0135
55087,0.0486
55089,0.0561
55091,0.1018
55093,0.0075
55095,0.0617
55097,-0.0371
55099,0.0562
55101,0.0771
55103,-0.0622
55105,0.0448
55107,0.0600
55109,0.1041
55111,0.0375
55113,0.0839
55115,-0.0098
55117,-0.0113
55119,0.0434
55121,0.0471
55123,-0.0228
55125,0.0531
55127,0.0630
55129,0.0525
55131,0.0216
55133,0.0316
55135,0.0267
55137,0.0327
55139,0.0016
55141,0.0279
56001,0.1208
56003,0.1779
56005,0.1394
56007,0.0956
56009,0.2528
56013,0.0236
56015,0.1635
56019,0.1455
56021,0.1455
56023,0.1914
56025,0.1767
56029,0.1471
56033,0.1487
56035,0.2103
56037,0.2040
56039,0.0212
56041,0.1756
56043,0.0715
