id,mf_coh
2311790,-0.0273
2312330,0.0012
2313110,-0.0151
2313350,-0.0373
2313490,-0.0255
2313560,-0.0277
2313860,-0.0130
2313970,0.0258
2314100,-0.0306
2314130,-0.0248
2314160,-0.0756
2314190,0.0033
2314210,0.0241
2314240,-0.0088
2314300,-0.0094
2314330,-0.0065
2314440,-0.0127
2314470,0.0509
2314530,-0.0156
2314560,0.0002
2314590,-0.0118
2314610,-0.0574
2314670,0.0318
2314700,-0.0352
2314761,-0.0214
2314765,0.0288
2314767,-0.0484
2314768,-0.0359
2314772,-0.0190
2314773,0.0034
2314775,0.0206
2314776,-0.0487
2314777,-0.0483
2314779,-0.0402
2314780,-0.0030
2314782,-0.0183
2314783,-0.0470
2314784,0.0116
2314785,-0.0287
2314787,-0.0498
2314788,-0.0330
2314789,0.0586
2314790,-0.0224
2314791,-0.0216
2314793,-0.0565
2314794,-0.0303
2314795,-0.0703
2314796,-0.0143
2400030,-0.1044
2400060,-0.0407
2400090,-0.0280
2400120,-0.0522
2400150,-0.0508
2400180,-0.0452
2400210,-0.0465
2400240,-0.0290
2400270,-0.0521
2400300,-0.0719
2400330,-0.0472
2400360,-0.0773
2400390,-0.0427
2400420,-0.0358
2400450,-0.0380
2400480,-0.0398
2400510,-0.0373
2400540,-0.0136
2400570,-0.0624
2400600,-0.0267
2400630,-0.0127
2400660,-0.0846
2400690,-0.0360
2400720,-0.0313
2500001,0.0226
2500002,-0.0164
2500013,0.0120
2500043,0.0120
2500067,-0.0204
2500542,-0.0825
2501650,-0.0400
2501680,0.0293
2501710,0.0133
2501740,-0.0164
2501780,-0.0222
2501800,-0.0727
2501860,0.0047
2501890,-0.0497
2501920,-0.0311
2501950,0.0015
2501980,-0.0506
2502040,-0.0164
2502100,0.0027
2502160,-0.0262
2502190,-0.0484
2502220,0.0273
2502250,-0.0160
2502310,-0.0364
2502400,-0.0219
2502430,-0.0035
2502460,-0.0166
2502490,-0.0257
2502520,-0.0034
2502530,-0.0051
2502580,0.0190
2502640,-0.0101
2502670,-0.0141
2502715,-0.0683
2502790,-0.0316
2502820,-0.0348
2502880,0.0232
2502910,-0.0106
2502940,0.0038
2502970,0.0149
2503030,-0.0554
2503090,-0.0287
2503150,-0.0606
2503240,0.0032
2503270,0.0031
2503300,0.0021
2503330,0.0239
2503360,0.0042
2503390,-0.0218
2503510,-0.0127
2503540,-0.0300
2503660,-0.0279
2503750,-0.0193
2503780,-0.0292
2503840,-0.0244
2503990,-0.0008
2504020,-0.0492
2504050,-0.0356
2504080,-0.0270
2504140,0.0198
2504200,-0.0547
2504230,-0.0770
2504260,0.0206
2504290,-0.0047
2504320,0.0089
2504360,-0.0253
2504410,-0.0399
2504440,-0.0247
2504500,-0.0097
2504560,-0.0207
2504590,-0.0227
2504620,-0.0074
2504770,-0.0185
2504800,-0.0543
2504830,-0.0357
2504860,-0.0316
2504890,-0.0209
2504950,-0.0044
2504980,-0.0429
2505010,-0.0104
2505070,-0.0274
2505100,-0.0229
2505130,-0.0443
2505160,-0.0046
2505220,-0.0255
2505270,-0.0678
2505280,-0.0431
2505370,-0.0275
2505400,-0.0023
2505490,-0.0221
2505500,-0.0232
2505580,0.0117
2505610,0.0395
2505670,-0.0677
2505730,-0.0653
2505740,-0.0060
2505790,-0.0009
2505880,-0.0520
2505970,-0.0008
2506090,-0.0080
2506150,-0.0371
2506240,0.0057
2506270,-0.0247
2506300,0.0021
2506330,-0.0294
2506390,-0.0222
2506420,-0.0775
2506480,0.0303
2506510,-0.0256
2506540,-0.0472
2506660,-0.0395
2506690,0.0189
2506720,0.0058
2506750,0.0124
2506780,-0.0140
2506840,-0.0231
2506900,-0.0158
2506960,-0.0351
2506990,-0.0434
2507020,-0.0502
2507050,-0.0050
2507080,-0.0450
2507110,-0.0330
2507140,-0.0117
2507170,-0.0270
2507230,-0.0053
2507260,-0.0257
2507290,-0.0234
2507320,-0.0321
2507350,-0.0257
2507410,-0.0478
2507440,-0.0785
2507470,0.0056
2507500,-0.0327
2507530,-0.0009
2507560,-0.0212
2507590,-0.0474
2507620,-0.0461
2507680,-0.0279
2507740,-0.0375
2507770,-0.0544
2507830,-0.0546
2507860,-0.0428
2507890,-0.0290
2507920,0.0215
2507980,-0.0154
2507990,0.0003
2508040,0.0203
2508250,-0.0255
2508280,-0.0251
2508310,-0.0342
2508340,0.0112
2508370,-0.0163
2508430,-0.0318
2508580,-0.0059
2508610,-0.0417
2508640,-0.0318
2508670,0.0041
2508700,-0.0347
2508730,-0.0111
2508760,0.0100
2508790,-0.0164
2508820,-0.0863
2508850,-0.0001
2508880,-0.0281
2508940,-0.0824
2509000,-0.0586
2509030,-0.0235
2509060,-0.0656
2509150,-0.0787
2509180,-0.0030
2509270,-0.0010
2509300,-0.0119
2509360,-0.0263
2509420,-0.0117
2509450,-0.0390
2509600,-0.0519
2509630,-0.0387
2509690,0.0418
2509720,-0.0186
2509870,-0.0097
2509900,-0.0668
2509930,-0.0400
2509990,-0.0196
2510050,-0.0144
2510140,0.0386
2510170,-0.0610
2510200,-0.0152
2510380,-0.0332
2510470,-0.0201
2510500,-0.0122
2510560,0.0207
2510590,-0.0261
2510620,0.0044
2510710,-0.0233
2510770,-0.0533
2510830,-0.0263
2510860,-0.0517
2510890,-0.0197
2510920,-0.0402
2510950,0.0080
2510980,0.0142
2511010,-0.0260
2511040,-0.0736
2511130,-0.0446
2511220,0.0069
2511250,0.0068
2511310,-0.0304
2511340,-0.0151
2511400,-0.0584
2511430,-0.0062
2511460,-0.0117
2511490,-0.0131
2511520,-0.0363
2511580,-0.0188
2511670,0.0007
2511740,0.0037
2511760,-0.0427
2511850,0.0015
2511880,0.0012
2511910,-0.0768
2511970,-0.0287
2512000,-0.0359
2512030,-0.0013
2512060,0.0222
2512100,-0.0420
2512180,-0.0687
2512210,0.0493
2512240,-0.0487
2512270,-0.0083
2512390,-0.0535
2512420,0.0130
2512510,-0.0369
2512600,-0.0922
2512630,-0.0150
2512660,-0.0023
2512750,-0.0273
2512780,-0.0327
2512810,-0.0236
2512840,-0.0527
2512930,-0.0287
2513020,-0.0938
2513050,-0.0410
2513080,-0.0017
2513110,-0.0037
2513170,0.0286
2513200,-0.0324
2513230,-0.0127
2513290,-0.0547
2600005,-0.0543
2600013,-0.0277
2600015,-0.0469
2600016,-0.0385
2600017,-0.0449
2600018,-0.1096
2601920,-0.0198
2601950,-0.0212
2601980,-0.0559
2602070,-0.0025
2602160,-0.0370
2602190,-0.0313
2602220,0.0304
2602520,-0.0032
2602550,-0.0352
2602640,-0.0499
2602670,0.0008
2602730,-0.0348
2602790,-0.0610
2602820,-0.0693
2603240,-0.0059
2603510,-0.0494
2603540,-0.0509
2603690,-0.0633
2603870,-0.0219
2603900,0.0104
2604020,-0.0175
2604170,-0.0132
2604260,-0.0527
2604290,-0.0257
2604440,-0.0808
2604470,-0.0230
2604500,-0.0005
2604530,-0.0615
2604740,-0.0235
2604800,-0.0388
2604830,0.0166
2604950,0.0193
2605010,-0.0100
2605430,-0.0383
2605780,-0.0601
2605820,-0.0199
2605850,0.0180
2606000,-0.0353
2606090,-0.0508
2606270,-0.0287
2606500,-0.0762
2606570,-0.0886
2606600,-0.0204
2606630,-0.0597
2606720,-0.1116
2606780,-0.0564
2606840,-0.0410
2606870,-0.0199
2606900,-0.0624
2606960,0.0390
2606990,-0.0352
2607040,-0.0985
2607080,-0.0392
2607140,-0.0073
2607320,-0.0474
2607530,-0.0362
2607560,-0.0401
2607590,-0.0299
2607620,-0.0153
2607690,-0.0490
2607800,-0.0196
2607890,-0.0174
2608040,-0.0139
2608070,-0.0460
2608130,-0.0338
2608400,-0.0531
2608430,0.0074
2608520,-0.0783
2608580,-0.0021
2608640,-0.0251
2608670,-0.0662
2608730,-0.0251
2608770,-0.0938
2608910,-0.0909
2608940,-0.0183
2609150,-0.0694
2609560,-0.0293
2609570,-0.0320
2609750,-0.0433
2609840,-0.0408
2609900,-0.0156
2609930,-0.0378
2610050,0.0034
2610080,-0.0124
2610110,-0.0314
2610140,-0.0492
2610200,-0.0183
2610380,-0.0279
2610410,-0.0198
2610590,-0.0027
2610620,-0.0808
2610650,-0.0468
2610750,-0.0349
2610830,-0.0642
2610860,-0.0570
2611030,-0.0240
2611140,-0.0582
2611400,-0.0475
2611430,-0.0618
2611550,-0.0409
2611600,-0.0277
2611610,-0.0383
2611640,0.0136
2611670,0.0098
2611700,0.0577
2611910,-0.0578
2612000,-0.0189
2612030,-0.0518
2612150,-0.0546
2612240,-0.0658
2612300,-0.0194
2612330,-0.0100
2612420,-0.0054
2612450,-0.0469
2612480,-0.0338
2612540,-0.0402
2612560,-0.0677
2612600,-0.0635
2612690,-0.0500
2612810,-0.0187
2612930,0.0101
2612960,-0.0208
2612990,0.0049
2613050,-0.0661
2613090,-0.0370
2613500,-0.0524
2613530,-0.0291
2613560,-0.0360
2614070,-0.0044
2614100,-0.0453
2614230,-0.0007
2614250,-0.0130
2614280,0.0095
2614460,-0.0869
2614520,-0.0391
2614550,-0.0348
2614610,-0.0439
2614690,-0.0487
2614730,-0.0355
2614760,-0.0037
2614820,-0.0094
2615060,-0.0387
2615150,-0.0441
2615390,-0.0286
2615420,-0.0154
2615450,-0.0321
2615540,-0.0631
2615730,-0.0346
2615750,0.0105
2615830,0.0091
2615870,-0.0206
2615970,-0.0018
2615990,-0.0483
2616020,0.0041
2616050,-0.0372
2616080,-0.0432
2616110,-0.0721
2616320,0.0007
2616350,-0.0257
2616380,-0.0129
2616410,-0.0607
2616440,-0.0185
2616470,-0.0464
2616500,-0.0457
2616830,-0.0423
2617160,-0.0333
2617220,0.0338
2617250,0.0101
2617400,-0.0466
2617520,-0.0599
2617550,-0.0147
2617640,0.0211
2617700,-0.0534
2617730,-0.0597
2617760,-0.0493
2617820,-0.0689
2617860,-0.0354
2617880,-0.0161
2617910,0.0045
2617940,-0.0452
2617970,-0.0006
2618030,0.0355
2618180,-0.0350
2618270,-0.0162
2618330,-0.0650
2618390,-0.0612
2618420,-0.0174
2618450,-0.0338
2618480,-0.0068
2618510,0.0189
2618540,-0.0958
2618570,-0.0301
2618600,0.0159
2618720,0.0022
2618810,-0.1040
2618840,-0.0289
2618930,-0.0224
2618990,-0.0137
2619050,0.0228
2619100,-0.0318
2619170,-0.0131
2619250,-0.0323
2619410,-0.0508
2619470,0.0064
2619530,-0.0237
2619580,-0.0529
2619620,0.0013
2619800,-0.0360
2619830,-0.0257
2619890,-0.0362
2619920,-0.0288
2619950,-0.0647
2620050,-0.0306
2620070,-0.0468
2620160,-0.0764
2620280,-0.0196
2620310,-0.0292
2620340,-0.0247
2620380,-0.0522
2620400,-0.0062
2620550,-0.0641
2620610,-0.0403
2620670,-0.0304
2620730,-0.0152
2620820,-0.0289
2620850,-0.0694
2620880,-0.0157
2620910,-0.0410
2620940,-0.0206
2620980,-0.0518
2621120,-0.0802
2621150,-0.0061
2621180,-0.0594
2621210,-0.0194
2621240,-0.0649
2621450,-0.0113
2621570,-0.0325
2621600,-0.0467
2621690,-0.0242
2621840,-0.0453
2621870,-0.0468
2622050,-0.0010
2622200,-0.0148
2622290,-0.0019
2622320,-0.0570
2622350,-0.0714
2622380,-0.0248
2622410,-0.0479
2622470,-0.0208
2622500,-0.0272
2622620,-0.0309
2622740,-0.0588
2622860,-0.0890
2622970,-0.0299
2623040,-0.0633
2623070,-0.0580
2623100,-0.0180
2623130,-0.0158
2623250,0.0078
2623280,-0.0213
2623310,-0.0411
2623460,-0.0421
2623490,-0.0489
2623520,-0.0506
2623550,-0.1182
2623580,-0.0994
2623610,-0.0308
2623670,0.0209
2623790,-0.0167
2623820,-0.0329
2623850,-0.0609
2623910,-0.0417
2624120,-0.0308
2624150,-0.0320
2624180,-0.0759
2624420,-0.0442
2624570,-0.0432
2624600,-0.0705
2624690,-0.0100
2624720,-0.0200
2624750,-0.0096
2624810,0.0038
2624840,-0.0126
2624870,0.0183
2624960,-0.0440
2625020,-0.0375
2625230,-0.0296
2625290,-0.0499
2625320,-0.0127
2625350,-0.0598
2625400,-0.0469
2625560,-0.0343
2625680,-0.0247
2625740,-0.0717
2625800,0.0023
2625950,-0.0102
2625980,-0.0625
2626010,0.0100
2626040,-0.0075
2626130,-0.0145
2626190,0.0000
2626220,-0.0275
2626280,-0.0470
2626370,-0.0187
2626400,0.0218
2626520,-0.1150
2626760,-0.0270
2626970,-0.0146
2627060,-0.0039
2627150,-0.0889
2627210,-0.0610
2627240,-0.0338
2627420,0.0619
2627660,-0.0096
2627810,-0.0251
2627900,0.0069
2627930,-0.0175
2628140,-0.0630
2628170,-0.0367
2628200,-0.0489
2628500,-0.0671
2628530,-0.0050
2628560,-0.0173
2628740,0.0035
2628830,-0.0539
2628890,-0.0462
2628950,-0.0302
2629120,-0.0090
2629160,0.0369
2629250,-0.0151
2629370,-0.0757
2629400,0.0037
2629460,-0.0782
2629490,-0.0458
2629520,-0.0432
2629540,-0.0079
2629670,-0.0438
2629760,-0.0215
2629790,0.0271
2629910,-0.0218
2629940,-0.0284
2630030,-0.0545
2630090,-0.0400
2630120,-0.0244
2630210,-0.0203
2630300,-0.0690
2630360,0.0341
2630390,-0.0548
2630450,-0.0158
2630660,-0.0240
2630780,-0.0618
2630840,-0.0566
2630930,-0.0200
2630960,-0.0401
2630990,-0.0343
2631020,-0.0855
2631320,-0.0329
2631380,-0.0170
2632220,-0.0356
2632250,-0.0329
2632280,-0.0243
2632300,0.0043
2632310,-0.0151
2632340,-0.0639
2632370,0.0112
2632550,-0.0036
2632610,-0.0476
2632640,-0.0135
2632670,-0.0213
2632820,-0.0690
2632850,-0.0210
2632880,-0.0245
2632910,-0.0542
2632940,-0.0085
2633000,-0.0222
2633030,-0.0749
2633090,-0.0670
2633120,-0.0059
2633410,-0.0290
2633420,-0.0414
2633510,-0.0626
2633540,-0.0481
2633720,-0.0606
2633810,-0.0276
2633840,-0.0181
2633870,-0.0270
2633900,-0.0148
2633930,0.0201
2634260,-0.0462
2634380,-0.0929
2634410,-0.0172
2634440,-0.0442
2634470,-0.0418
2634560,-0.0531
2634650,-0.0416
2634680,-0.0302
2634710,0.0312
2634920,-0.0882
2634950,-0.0286
2635160,-0.0310
2635190,-0.0348
2635220,-0.0109
2635310,-0.0428
2635460,0.0072
2635520,-0.0272
2635550,-0.0053
2635730,-0.0429
2635820,-0.0160
2635850,0.0072
2635910,-0.0299
2635940,-0.0106
2635970,-0.0156
2636060,-0.0285
2636120,-0.0292
2636270,-0.0758
2636300,0.0249
2636330,0.0451
2636390,-0.0227
2636420,-0.0661
2636485,-0.0091
2636540,-0.0401
2636570,-0.0116
2636600,0.0106
2636630,-0.0360
2636660,-0.0186
2700005,-0.0028
2700006,0.0131
2700008,-0.0218
2700013,0.0084
2700017,0.0197
2700019,-0.0310
2700021,-0.0282
2700022,-0.0337
2700088,-0.0438
2700089,-0.0269
2700090,-0.0031
2700091,-0.0001
2700099,-0.0087
2700102,-0.0419
2700104,0.0018
2700105,-0.0282
2700106,-0.0051
2700108,0.0423
2700109,-0.0432
2700123,0.0086
2700124,-0.0398
2700125,0.0022
2700128,0.0125
2700130,0.0270
2700145,-0.0100
2700146,0.0063
2700161,0.0228
2700162,-0.0027
2700182,-0.0249
2700231,0.0048
2700287,-0.0151
2700326,0.0280
2702730,-0.0365
2702760,-0.0287
2702910,-0.0515
2702930,0.0081
2702970,-0.0368
2703060,0.0037
2703150,-0.0327
2703180,-0.0028
2703450,-0.0220
2703570,0.0061
2703660,-0.0501
2703690,-0.0341
2703870,0.0097
2704050,-0.0350
2704440,-0.0002
2704470,0.0468
2705460,-0.0411
2705660,-0.0068
2705760,-0.0366
2705790,0.0034
2706060,-0.0096
2706090,0.0196
2706150,-0.0310
2706240,-0.0055
2707200,0.0034
2707290,0.0399
2707350,-0.0035
2707410,-0.0287
2707500,-0.0106
2708070,0.0165
2708100,-0.0120
2708190,0.0010
2708220,-0.0115
2708910,0.0360
2709420,0.0229
2709440,-0.0691
2709480,-0.0318
2709510,0.0011
2709720,-0.0590
2709750,0.0365
2710060,0.0657
2710140,0.0973
2710170,0.0074
2710230,0.0233
2710260,0.0120
2711010,0.0036
2711040,0.0039
2711085,-0.0635
2711130,-0.0223
2711190,-0.0094
2711250,0.0545
2711370,-0.0127
2711670,0.0058
2711760,-0.0460
2711820,-0.0127
2711880,0.0259
2712240,-0.0376
2712270,0.0156
2712300,0.0075
2712360,0.0292
2712420,-0.0494
2712580,-0.0188
2712900,-0.0530
2713170,0.0177
2713530,-0.0226
2713560,0.0469
2713590,0.0035
2713920,-0.0447
2713980,-0.0084
2714070,-0.0165
2714190,-0.0438
2714220,0.0018
2714260,-0.0117
2714970,0.0261
2715000,0.0610
2715030,-0.0223
2715750,0.0340
2716980,-0.0416
2717100,-0.0213
2717220,0.0163
2717250,0.0352
2717520,-0.0578
2717780,0.0062
2718070,0.0346
2718090,-0.0394
2718210,-0.0209
2718240,0.0180
2718330,-0.0505
2718660,-0.0015
2718750,-0.0307
2718780,0.0040
2718810,-0.0405
2718940,0.0037
2718960,0.0169
2719320,0.0039
2720550,0.0113
2720580,-0.0381
2720670,0.0361
2721240,-0.0136
2721320,-0.0393
2721390,-0.0061
2721420,0.0131
2721450,0.0549
2721480,0.0562
2722920,0.0056
2722950,0.0184
2723310,0.0004
2723400,0.0165
2723430,-0.0436
2723490,0.0400
2723520,-0.0192
2723820,0.0529
2723850,-0.0158
2723880,-0.0170
2723910,-0.0339
2725050,0.0463
2725080,0.0167
2725140,0.0228
2725200,-0.0138
2728050,-0.0682
2728080,-0.0170
2728140,0.0225
2728170,-0.0223
2728200,0.0070
2728230,-0.0181
2728290,-0.0327
2728320,-0.0050
2728350,-0.0145
2728380,-0.0169
2728950,-0.0014
2728970,-0.0695
2730030,-0.0197
2730060,0.0065
2730090,0.0132
2730480,-0.0143
2730510,-0.0008
2731750,-0.0046
2731780,-0.0364
2731800,0.0000
2732070,-0.0207
2732250,0.0122
2732390,-0.0211
2732430,0.0225
2732520,-0.0099
2732550,-0.0803
2732820,0.0022
2732850,0.0422
2732880,0.0323
2733000,-0.0219
2733270,-0.0318
2733330,-0.0282
2733420,0.0452
2733450,0.0088
2733480,0.0545
2733510,-0.0244
2733540,0.0034
2733600,-0.0269
2733780,-0.0126
2733790,-0.0137
2733810,0.0040
2733840,-0.0106
2733870,0.0012
2733900,0.0682
2738160,0.0027
2738190,0.0009
2738850,0.0065
2738880,-0.0089
2740665,-0.0839
2740740,0.0045
2740830,-0.0673
2741040,-0.0722
2741460,0.0128
2741850,0.0238
2741880,-0.0151
2741910,0.0443
2742160,-0.0065
2742270,-0.0001
2742360,-0.0132
2742720,-0.0012
2742780,-0.0254
2744070,0.0645
2744160,-0.0110
2745735,-0.0325
2791445,-0.0243
2791450,-0.0523
2800360,-0.0794
2800390,0.0108
2800420,-0.0694
2800450,0.0133
2800510,0.0117
2800540,-0.0239
2800570,-0.0382
2800600,-0.0348
2800630,-0.0177
2800750,-0.0187
2800820,-0.0068
2800840,0.0238
2800870,0.0467
2800900,-0.0099
2800930,-0.0601
2800990,0.0079
2801020,-0.0421
2801050,0.0083
2801090,0.0135
2801110,-0.0041
2801170,-0.0392
2801200,0.0000
2801220,-0.0591
2801260,0.0249
2801290,0.0275
2801320,-0.0150
2801380,-0.0195
2801410,0.0335
2801440,0.0001
2801470,-0.0105
2801490,-0.0466
2801530,-0.0245
2801560,-0.0110
2801590,-0.0276
2801620,-0.0566
2801650,0.0242
2801680,0.0160
2801710,-0.0463
2801740,-0.0330
2801770,0.0100
2801800,-0.0040
2801830,-0.0325
2801860,-0.0216
2801950,0.0403
2801980,0.0039
2802010,-0.0029
2802040,-0.0171
2802070,-0.0089
2802100,0.0061
2802160,-0.0224
2802190,0.0102
2802220,-0.0057
2802250,0.0335
2802280,-0.0278
2802310,-0.0058
2802340,-0.0203
2802370,-0.0082
2802400,-0.0082
2802430,-0.0063
2802460,-0.0469
2802490,0.0045
2802520,-0.0204
2802550,0.0230
2802580,0.0100
2802610,0.0005
2802640,-0.0157
2802670,-0.0343
2802700,-0.0119
2802730,-0.0130
2802790,-0.0312
2802820,-0.0099
2802850,-0.0233
2802880,-0.0323
2802910,0.0050
2802940,0.0062
2803000,-0.0281
2803030,-0.0134
2803060,-0.0074
2803090,0.0157
2803120,0.0010
2803150,-0.0399
2803180,-0.0137
2803210,-0.0159
2803240,-0.0563
2803270,-0.0730
2803300,-0.0164
2803360,-0.0448
2803390,0.0512
2803420,-0.0251
2803450,-0.0003
2803480,-0.0299
2803510,-0.0155
2803520,-0.0040
2803530,-0.0003
2803540,-0.0235
2803570,0.0010
2803600,-0.0238
2803630,-0.0149
2803660,0.0024
2803690,-0.0280
2803720,0.0112
2803750,0.0324
2803780,0.0066
2803810,-0.0019
2803830,0.0191
2803870,0.0075
2803900,-0.0120
2803930,-0.0190
2803960,0.0169
2803990,-0.0397
2804020,-0.0124
2804050,0.0057
2804080,-0.0737
2804110,0.0177
2804140,0.0234
2804170,-0.0277
2804200,0.0075
2804230,0.0105
2804260,-0.0203
2804290,0.0179
2804320,-0.0179
2804350,0.0023
2804380,-0.0179
2804440,-0.0480
2804470,-0.0463
2804500,-0.0191
2804530,-0.0094
2804560,-0.0131
2804590,-0.0323
2804620,-0.0325
2804650,0.0154
2804680,-0.0291
2804710,-0.0150
2804740,0.0164
2804770,-0.0034
2804800,-0.0243
2900001,-0.0696
2900002,-0.0222
2900003,-0.0652
2900004,0.0165
2901000,-0.0094
2902850,-0.0799
2902910,-0.0608
2903060,0.0018
2903150,0.0118
2903270,0.0250
2904020,-0.0522
2904050,-0.0269
2904500,-0.0588
2904620,-0.0060
2904890,-0.0226
2905250,-0.0174
2905310,0.0262
2905370,0.0281
2905430,0.0098
2905580,-0.0138
2905640,0.0388
2905660,0.0165
2905760,0.0191
2905880,-0.0410
2905940,-0.0611
2906120,0.0230
2906360,0.0060
2906430,-0.0324
2906510,-0.0009
2906990,-0.0248
2907020,-0.0236
2907050,-0.0458
2907120,0.0084
2907350,-0.0456
2907380,-0.1023
2907460,0.0221
2907470,0.0086
2908170,0.0404
2908250,-0.0654
2908320,-0.0324
2908370,0.0153
2908400,0.0012
2908460,-0.0056
2908670,0.0133
2908760,-0.0378
2909720,-0.0044
2909750,-0.0624
2909780,-0.0534
2909860,0.0205
2909900,-0.0192
2909930,-0.0070
2910110,-0.0246
2910290,0.0218
2910320,-0.0496
2910380,0.0025
2910410,-0.0234
2910500,0.0113
2910770,0.0117
2910800,0.0120
2910830,-0.0402
2910920,-0.0465
2911100,0.0470
2911220,-0.0436
2911250,-0.0170
2911310,0.0434
2911340,0.0114
2911400,0.0050
2911550,0.0315
2911650,-0.0321
2911700,0.0358
2911850,-0.0573
2911910,-0.0205
2911940,-0.0096
2911990,-0.0227
2912010,-0.0357
2912030,-0.0377
2912240,0.0042
2912290,-0.0246
2912300,0.0087
2912540,-0.0180
2912550,-0.0007
2912600,0.0477
2912660,-0.0206
2913080,0.0224
2913140,0.0062
2913170,-0.0457
2913380,-0.0335
2913560,-0.0449
2913590,-0.0263
2913620,-0.0098
2913650,-0.0058
2913760,-0.0348
2913770,0.0083
2913800,-0.0494
2913830,-0.0180
2914250,0.0399
2914280,0.0109
2914320,0.0057
2914340,-0.0297
2914400,-0.0160
2914430,0.0019
2914490,-0.0656
2914550,-0.0596
2914840,-0.0212
2915420,-0.0449
2915450,0.0066
2915480,-0.0067
2915600,0.0064
2916190,0.0013
2916230,-0.0028
2916290,-0.0314
2916350,0.0198
2916380,-0.0545
2916400,0.0061
2916450,-0.0390
2916500,-0.0143
2916740,-0.0272
2916770,-0.0087
2916830,-0.0107
2917000,0.0244
2917820,0.0590
2917850,-0.0219
2917880,-0.0219
2917970,-0.0309
2918220,-0.0300
2918240,-0.0326
2918270,-0.0227
2918300,0.0114
2918460,-0.0153
2918480,-0.0198
2918540,0.0130
2918600,-0.0739
2918690,-0.0115
2919170,0.0012
2919260,-0.0316
2919350,-0.0029
2919410,0.0002
2919890,-0.0213
2919980,0.0352
2920010,0.0210
2920050,-0.0405
2920310,-0.0251
2920410,-0.0139
2920430,-0.0096
2920490,-0.0607
2920550,0.0016
2920610,0.0065
2920670,-0.0275
2920700,0.0047
2920810,0.0433
2920940,-0.0078
2921100,-0.0424
2921120,-0.0015
2921210,0.0235
2921330,-0.0426
2921510,-0.0585
2921540,-0.0644
2921600,-0.0077
2921750,0.0357
2921810,-0.0027
2921840,0.0021
2921875,0.0441
2922530,-0.0160
2922650,-0.0479
2922740,-0.0056
2922800,0.0037
2922830,-0.0098
2922890,-0.0188
2923010,0.0153
2923100,-0.0033
2923160,0.0080
2923340,-0.0512
2923430,-0.0114
2923460,-0.0261
2923490,-0.0093
2923550,-0.0441
2923580,0.0065
2923700,0.0161
2923730,-0.0131
2924530,-0.0052
2925110,0.0151
2925230,0.0183
2925290,-0.0189
2925330,0.0205
2925350,0.0073
2925450,0.0283
2925500,-0.0192
2925620,-0.0089
2925640,-0.0258
2925650,0.0349
2925710,-0.0068
2926070,-0.0228
2926160,0.0562
2926220,-0.0445
2926370,-0.0776
2926480,0.0218
2926640,-0.0111
2926670,0.0014
2926850,0.0002
2926890,-0.0145
2926970,-0.0747
2927060,-0.0141
2927090,-0.0056
2927540,-0.0227
2927570,0.0006
2927630,-0.0506
2927660,-0.0223
2927830,-0.0097
2927870,-0.0050
2927900,-0.0152
2927930,-0.0204
2928110,-0.0987
2928260,-0.0342
2928380,-0.0233
2928410,-0.0250
2928430,0.0173
2928530,-0.0208
2928560,-0.0369
2928710,0.0549
2928740,-0.0222
2928800,-0.0470
2928860,0.0021
2928920,0.0019
2928950,0.0069
2929100,-0.0510
2929170,-0.0667
2929250,0.0512
2929280,0.0237
2929370,0.0385
2929430,-0.0142
2929520,0.0030
2929610,-0.0316
2929640,-0.0035
2929760,0.0182
2930270,-0.0321
2930360,-0.0757
2930420,-0.0146
2930450,0.0272
2930520,0.0081
2930570,-0.0064
2930660,-0.0740
2930690,-0.0510
2930840,-0.0357
2931020,0.0400
2931050,-0.0392
2931070,-0.0799
2931110,0.0169
2931140,-0.0037
2931440,0.0125
2931500,-0.0403
2931530,0.0073
2931650,0.0092
2931680,0.0395
2931860,-0.0337
2932010,0.0130
2932070,0.0097
2932100,-0.0258
2932110,-0.0427
2932190,0.0176
2932310,-0.0065
3000002,-0.0239
3000003,0.0361
3000005,-0.0179
3002010,-0.0555
3003290,-0.0673
3003820,-0.0198
3003870,-0.0491
3004560,-0.0286
3005140,-0.0086
3005280,-0.0262
3007110,0.0046
3007190,0.0566
3007410,-0.0021
3008910,-0.0764
3009560,-0.0550
3010080,0.0230
3010920,-0.0244
3011100,0.0064
3011520,-0.0439
3012420,-0.0137
3012510,-0.0416
3013040,-0.0442
3013260,-0.0223
3013310,-0.0144
3013560,-0.0122
3013860,-0.0287
3014700,-0.0295
3015450,0.0016
3016200,-0.0244
3016490,-0.0598
3016530,0.0193
3016880,-0.0049
3016950,-0.0201
3017130,-0.0180
3018410,-0.0161
3018570,-0.0350
3018780,-0.0269
3021060,-0.0089
3021240,-0.0253
3022790,-0.0318
3023940,-0.0033
3024200,-0.0379
3025020,-0.0591
3025890,-0.0229
3027570,-0.0332
3027740,-0.0395
3028590,0.0168
3100006,0.0127
3100011,-0.0033
3100016,-0.0250
3100021,-0.0008
3100022,-0.0087
3100034,-0.0408
3100088,0.0246
3100095,-0.0006
3100098,0.0558
3102770,-0.0055
3102910,-0.0081
3103330,-0.0774
3103360,-0.0233
3103600,-0.0164
3103810,0.0232
3103990,-0.0603
3104100,0.0270
3104980,0.0093
3105340,-0.0156
3105460,-0.0139
3170110,0.0250
3170440,-0.0719
3170530,-0.0062
3170710,-0.0419
